year,bula_h,quintil_oecd,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,3. Quintil,middle vocational,0.014382402707275803,16099,0.01254321282983958,0.016221592584712025
1984,Hessen,2. Quintil,middle vocational,0.013790186125211506,16099,0.011988718983730285,0.015591653266692726
1984,Niedersachsen,2. Quintil,middle vocational,0.012774957698815566,16099,0.011040177572614301,0.014509737825016831
1984,Nordrhein-Westfalen,2. Quintil,general elemantary,0.012267343485617596,16099,0.010566941551208018,0.013967745420027175
1984,Baden-Wuerttemberg,2. Quintil,general elemantary,0.011759729272419629,16099,0.010094451992944332,0.013425006551894925
1984,Baden-Wuerttemberg,3. Quintil,middle vocational,0.010490693739424704,16099,0.008916824428813747,0.012064563050035662
1984,Schleswig-Holstein,1. Quintil,middle vocational,0.009390862944162437,16099,0.007900951222160165,0.01088077466616471
1984,Bayern,2. Quintil,general elemantary,0.009390862944162437,16099,0.007900951222160165,0.01088077466616471
1984,"Rheinland-Pfalz,Saarland",2. Quintil,middle vocational,0.008798646362098138,16099,0.007356047797339602,0.010241244926856675
1984,Bayern,3. Quintil,middle vocational,0.008375634517766498,16099,0.0069678406312932125,0.009783428404239783
1984,Hessen,3. Quintil,middle vocational,0.0077834179357022,16099,0.006425901685780004,0.009140934185624394
1984,Berlin,1. Quintil,middle vocational,0.007698815566835871,16099,0.006348639722323111,0.009048991411348632
1984,Hamburg,1. Quintil,middle vocational,0.007021996615905245,16099,0.005732094535807301,0.008311898696003189
1984,Hessen,2. Quintil,general elemantary,0.007021996615905245,16099,0.005732094535807301,0.008311898696003189
1984,Niedersachsen,2. Quintil,general elemantary,0.006598984771573604,16099,0.0053482722898661825,0.007849697253281026
1984,Hessen,1. Quintil,inadequately,0.006345177664974619,16099,0.005118596513074213,0.007571758816875026
1984,Bayern,1. Quintil,inadequately,0.006175972927241963,16099,0.004965753670479082,0.007386192184004844
1984,Nordrhein-Westfalen,1. Quintil,higher education,0.006006768189509307,16099,0.004813140813405947,0.007200395565612666
1984,Schleswig-Holstein,2. Quintil,middle vocational,0.005922165820642978,16099,0.004736923642491934,0.007107407998794022
1984,Berlin,1. Quintil,general elemantary,0.005668358714043993,16099,0.004508644676457692,0.006828072751630295
1984,Niedersachsen,3. Quintil,middle vocational,0.0054145516074450084,16099,0.004280954000814165,0.006548149214075852
1984,Baden-Wuerttemberg,2. Quintil,inadequately,0.0054145516074450084,16099,0.004280954000814165,0.006548149214075852
1984,Nordrhein-Westfalen,1. Quintil,higher vocational,0.005076142131979695,16099,0.003978354254537188,0.006173930009422202
1984,Nordrhein-Westfalen,2. Quintil,higher education,0.004991539763113367,16099,0.00390289227353137,0.0060801872526953646
1984,Bayern,1. Quintil,higher vocational,0.004822335025380711,16099,0.0037522072880399335,0.005892462762721489
1984,Berlin,2. Quintil,middle vocational,0.004822335025380711,16099,0.0037522072880399335,0.005892462762721489
1984,Nordrhein-Westfalen,4. Quintil,middle vocational,0.004822335025380711,16099,0.0037522072880399335,0.005892462762721489
1984,Schleswig-Holstein,1. Quintil,general elemantary,0.0047377326565143825,16099,0.003676988455886569,0.005798476857142196
1984,Nordrhein-Westfalen,2. Quintil,inadequately,0.004568527918781726,16099,0.003526809251736529,0.005610246585826924
1984,Bayern,1. Quintil,higher education,0.004483925549915398,16099,0.00345185364426354,0.005515997455567256
1984,Nordrhein-Westfalen,3. Quintil,higher education,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,Niedersachsen,1. Quintil,inadequately,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,Nordrhein-Westfalen,2. Quintil,higher vocational,0.004314720812182741,16099,0.0033022231850286256,0.005327218439336857
1984,Bayern,2. Quintil,higher vocational,0.004145516074450084,16099,0.0031529855671855018,0.005138046581714666
1984,Baden-Wuerttemberg,3. Quintil,general elemantary,0.004145516074450084,16099,0.0031529855671855018,0.005138046581714666
1984,Bremen,1. Quintil,middle vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,"Rheinland-Pfalz,Saarland",1. Quintil,inadequately,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,Bayern,4. Quintil,middle vocational,0.003976311336717428,16099,0.0030041649963908385,0.004948457677044018
1984,Hamburg,2. Quintil,middle vocational,0.003976311336717428,16099,0.0030041649963908385,0.004948457677044018
1984,Baden-Wuerttemberg,1. Quintil,higher vocational,0.0038917089678511,16099,0.0029299193688726534,0.004853498566829546
1984,Nordrhein-Westfalen,1. Quintil,vocational + Abi,0.003637901861252115,16099,0.0027078852408450845,0.0045679184816591455
1984,Baden-Wuerttemberg,2. Quintil,higher education,0.00338409475465313,16099,0.002486992836005382,0.004281196673300879
1984,Nordrhein-Westfalen,3. Quintil,general elemantary,0.003299492385786802,16099,0.0024136376196645473,0.004185347151909057
1984,Bayern,2. Quintil,higher education,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,Baden-Wuerttemberg,2. Quintil,higher vocational,0.003045685279187817,16099,0.002194475191269669,0.0038968953671059655
1984,Hamburg,1. Quintil,general elemantary,0.003045685279187817,16099,0.002194475191269669,0.0038968953671059655
1984,Niedersachsen,1. Quintil,higher vocational,0.002876480541455161,16099,0.002049182832712007,0.0037037782501983148
1984,Bayern,3. Quintil,general elemantary,0.002876480541455161,16099,0.002049182832712007,0.0037037782501983148
1984,Bremen,1. Quintil,general elemantary,0.0027918781725888324,16099,0.0019768028278729644,0.0036069535173047004
1984,Hessen,2. Quintil,higher education,0.002622673434856176,16099,0.0018326163437964746,0.003412730525915878
1984,"Rheinland-Pfalz,Saarland",3. Quintil,middle vocational,0.002622673434856176,16099,0.0018326163437964746,0.003412730525915878
1984,"Rheinland-Pfalz,Saarland",2. Quintil,general elemantary,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,Bayern,1. Quintil,vocational + Abi,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,Bayern,4. Quintil,higher education,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,Niedersachsen,2. Quintil,higher vocational,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,Nordrhein-Westfalen,3. Quintil,higher vocational,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,Nordrhein-Westfalen,4. Quintil,higher education,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,Baden-Wuerttemberg,1. Quintil,vocational + Abi,0.0023688663282571912,16099,0.0016179148171369825,0.0031198178393774
1984,Berlin,3. Quintil,middle vocational,0.0023688663282571912,16099,0.0016179148171369825,0.0031198178393774
1984,Hessen,4. Quintil,middle vocational,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,Baden-Wuerttemberg,4. Quintil,middle vocational,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,Bayern,2. Quintil,inadequately,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,Bayern,3. Quintil,higher education,0.0021996615905245345,16099,0.0014759652437208197,0.0029233579373282494
1984,Baden-Wuerttemberg,4. Quintil,higher education,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,Niedersachsen,2. Quintil,higher education,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,Hessen,1. Quintil,vocational + Abi,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,Hessen,2. Quintil,higher vocational,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,Nordrhein-Westfalen,2. Quintil,vocational + Abi,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,Berlin,1. Quintil,inadequately,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,Baden-Wuerttemberg,3. Quintil,higher education,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,Baden-Wuerttemberg,1. Quintil,higher education,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,Bremen,2. Quintil,middle vocational,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,Hessen,1. Quintil,higher education,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,Hamburg,2. Quintil,general elemantary,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,Schleswig-Holstein,3. Quintil,middle vocational,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,Berlin,2. Quintil,general elemantary,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,Hessen,3. Quintil,higher education,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,Niedersachsen,3. Quintil,higher education,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,Hessen,3. Quintil,general elemantary,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,Schleswig-Holstein,2. Quintil,general elemantary,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,Baden-Wuerttemberg,3. Quintil,higher vocational,0.001692047377326565,16099,0.0010571622608252437,0.0023269324938278864
1984,Niedersachsen,1. Quintil,higher education,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,"Rheinland-Pfalz,Saarland",4. Quintil,middle vocational,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,Niedersachsen,4. Quintil,middle vocational,0.0015228426395939086,16099,0.0009204866927622357,0.0021251985864255817
1984,"Rheinland-Pfalz,Saarland",1. Quintil,higher vocational,0.0015228426395939086,16099,0.0009204866927622357,0.0021251985864255817
1984,Hessen,2. Quintil,inadequately,0.0015228426395939086,16099,0.0009204866927622357,0.0021251985864255817
1984,"Rheinland-Pfalz,Saarland",3. Quintil,general elemantary,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,Hessen,1. Quintil,higher vocational,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,Nordrhein-Westfalen,5. Quintil,middle vocational,0.0013536379018612521,16099,0.0007856831514511663,0.0019215926522713378
1984,Niedersachsen,3. Quintil,general elemantary,0.0013536379018612521,16099,0.0007856831514511663,0.0019215926522713378
1984,Baden-Wuerttemberg,3. Quintil,inadequately,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,Baden-Wuerttemberg,5. Quintil,middle vocational,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,"Rheinland-Pfalz,Saarland",1. Quintil,higher education,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,Bayern,5. Quintil,middle vocational,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,Hessen,4. Quintil,higher education,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,Hamburg,3. Quintil,middle vocational,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,Baden-Wuerttemberg,5. Quintil,higher education,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Schleswig-Holstein,1. Quintil,higher vocational,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Nordrhein-Westfalen,4. Quintil,general elemantary,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Schleswig-Holstein,4. Quintil,middle vocational,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Baden-Wuerttemberg,2. Quintil,vocational + Abi,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Nordrhein-Westfalen,1. Quintil,in school,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Nordrhein-Westfalen,5. Quintil,higher education,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Berlin,1. Quintil,higher vocational,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Niedersachsen,1. Quintil,vocational + Abi,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,Nordrhein-Westfalen,4. Quintil,higher vocational,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,Nordrhein-Westfalen,3. Quintil,vocational + Abi,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,Niedersachsen,3. Quintil,higher vocational,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,Baden-Wuerttemberg,1. Quintil,in school,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,Bayern,3. Quintil,higher vocational,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,Hamburg,1. Quintil,inadequately,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,Berlin,1. Quintil,higher education,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,Niedersachsen,1. Quintil,in school,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,Bayern,2. Quintil,vocational + Abi,0.0009306260575296108,16099,0.00045960312878155307,0.0014016489862776686
1984,Bayern,5. Quintil,higher education,0.0009306260575296108,16099,0.00045960312878155307,0.0014016489862776686
1984,Baden-Wuerttemberg,4. Quintil,higher vocational,0.0009306260575296108,16099,0.00045960312878155307,0.0014016489862776686
1984,Hamburg,1. Quintil,higher vocational,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,Nordrhein-Westfalen,3. Quintil,inadequately,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,Schleswig-Holstein,1. Quintil,inadequately,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,Berlin,2. Quintil,inadequately,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Nordrhein-Westfalen,2. Quintil,in school,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,"Rheinland-Pfalz,Saarland",2. Quintil,higher education,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Bayern,4. Quintil,general elemantary,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,"Rheinland-Pfalz,Saarland",2. Quintil,higher vocational,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Baden-Wuerttemberg,4. Quintil,general elemantary,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Niedersachsen,4. Quintil,general elemantary,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Hamburg,4. Quintil,middle vocational,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Niedersachsen,4. Quintil,higher education,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Bayern,3. Quintil,vocational + Abi,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Nordrhein-Westfalen,4. Quintil,vocational + Abi,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Berlin,3. Quintil,higher education,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Niedersachsen,2. Quintil,inadequately,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Baden-Wuerttemberg,4. Quintil,inadequately,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Berlin,4. Quintil,higher education,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Bayern,4. Quintil,higher vocational,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,Schleswig-Holstein,3. Quintil,higher education,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Berlin,2. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,"Rheinland-Pfalz,Saarland",1. Quintil,vocational + Abi,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Schleswig-Holstein,3. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Hamburg,1. Quintil,vocational + Abi,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Bremen,2. Quintil,general elemantary,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Schleswig-Holstein,2. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Berlin,2. Quintil,higher education,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,"Rheinland-Pfalz,Saarland",2. Quintil,inadequately,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Hamburg,1. Quintil,higher education,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Berlin,4. Quintil,middle vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Hamburg,2. Quintil,inadequately,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,Hessen,3. Quintil,vocational + Abi,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Baden-Wuerttemberg,5. Quintil,general elemantary,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Hessen,3. Quintil,inadequately,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,"Rheinland-Pfalz,Saarland",4. Quintil,higher vocational,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Hamburg,2. Quintil,higher vocational,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Schleswig-Holstein,1. Quintil,in school,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Berlin,1. Quintil,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Bremen,1. Quintil,inadequately,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Berlin,3. Quintil,general elemantary,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Baden-Wuerttemberg,3. Quintil,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Nordrhein-Westfalen,5. Quintil,higher vocational,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Hessen,3. Quintil,higher vocational,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Hamburg,3. Quintil,higher vocational,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Hessen,2. Quintil,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,"Rheinland-Pfalz,Saarland",3. Quintil,higher education,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Hessen,4. Quintil,general elemantary,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Schleswig-Holstein,3. Quintil,general elemantary,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Bayern,5. Quintil,general elemantary,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Bayern,2. Quintil,in school,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Baden-Wuerttemberg,5. Quintil,higher vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Niedersachsen,5. Quintil,middle vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Bayern,4. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Bayern,1. Quintil,in school,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,"Rheinland-Pfalz,Saarland",4. Quintil,higher education,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Niedersachsen,5. Quintil,higher education,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,"Rheinland-Pfalz,Saarland",5. Quintil,higher education,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Hessen,5. Quintil,higher education,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Hamburg,3. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,"Rheinland-Pfalz,Saarland",2. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Bayern,5. Quintil,higher vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Hamburg,2. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Nordrhein-Westfalen,5. Quintil,general elemantary,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Schleswig-Holstein,1. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Schleswig-Holstein,5. Quintil,higher education,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Berlin,4. Quintil,higher vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,Hessen,1. Quintil,in school,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Baden-Wuerttemberg,4. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Berlin,3. Quintil,higher vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Schleswig-Holstein,2. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hessen,5. Quintil,middle vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Bremen,1. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Berlin,2. Quintil,in school,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Bremen,1. Quintil,higher vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Berlin,5. Quintil,middle vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,"Rheinland-Pfalz,Saarland",5. Quintil,higher vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Berlin,3. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,5. Quintil,middle vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,"Rheinland-Pfalz,Saarland",3. Quintil,higher vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Berlin,2. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Niedersachsen,2. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,4. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,"Rheinland-Pfalz,Saarland",3. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Schleswig-Holstein,1. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Niedersachsen,3. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hessen,4. Quintil,higher vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,3. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hessen,5. Quintil,general elemantary,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hessen,5. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Schleswig-Holstein,2. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,2. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,3. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Schleswig-Holstein,4. Quintil,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,"Rheinland-Pfalz,Saarland",4. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Hamburg,4. Quintil,general elemantary,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,"Rheinland-Pfalz,Saarland",2. Quintil,in school,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Hamburg,3. Quintil,general elemantary,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Hessen,5. Quintil,higher vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Niedersachsen,4. Quintil,higher vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Berlin,5. Quintil,higher education,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Bremen,2. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Bremen,4. Quintil,middle vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Nordrhein-Westfalen,4. Quintil,in school,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Hamburg,4. Quintil,higher vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Hamburg,5. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Schleswig-Holstein,5. Quintil,middle vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Niedersachsen,4. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,"Rheinland-Pfalz,Saarland",4. Quintil,inadequately,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,Niedersachsen,3. Quintil,inadequately,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
