year,age_gr,quintil_oecd,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,18-29 J.,1. Quintil,inadequately,0.012521150592216581,16099,0.010803469078063165,0.014238832106369998
1984,30-45 J.,2. Quintil,general elemantary,0.012436548223350254,16099,0.010724606192162029,0.014148490254538479
1984,66 und älter,2. Quintil,middle vocational,0.010998307952622674,16099,0.009387224354198751,0.012609391551046597
1984,30-45 J.,2. Quintil,higher education,0.009390862944162437,16099,0.007900951222160165,0.01088077466616471
1984,30-45 J.,1. Quintil,higher education,0.008629441624365483,16099,0.007200659601131474,0.010058223647599491
1984,30-45 J.,1. Quintil,higher vocational,0.008629441624365483,16099,0.007200659601131474,0.010058223647599491
1984,46-65 J.,4. Quintil,middle vocational,0.008460236886632826,16099,0.007045411152808598,0.009875062620457054
1984,46-65 J.,3. Quintil,general elemantary,0.007021996615905245,16099,0.005732094535807301,0.008311898696003189
1984,46-65 J.,2. Quintil,inadequately,0.0069373942470389175,16099,0.005655231591514319,0.008219556902563516
1984,30-45 J.,2. Quintil,higher vocational,0.006852791878172589,16099,0.0055784169889511685,0.00812716676739401
1984,30-45 J.,2. Quintil,inadequately,0.006852791878172589,16099,0.0055784169889511685,0.00812716676739401
1984,30-45 J.,4. Quintil,middle vocational,0.006683587140439933,16099,0.005424936403890459,0.007942237876989406
1984,18-29 J.,1. Quintil,vocational + Abi,0.006683587140439933,16099,0.005424936403890459,0.007942237876989406
1984,30-45 J.,3. Quintil,higher education,0.006598984771573604,16099,0.0053482722898661825,0.007849697253281026
1984,46-65 J.,1. Quintil,higher vocational,0.006345177664974619,16099,0.005118596513074213,0.007571758816875026
1984,46-65 J.,2. Quintil,higher vocational,0.006006768189509307,16099,0.004813140813405947,0.007200395565612666
1984,66 und älter,2. Quintil,general elemantary,0.00532994923857868,16099,0.004205194896434885,0.0064547035807224745
1984,46-65 J.,2. Quintil,higher education,0.005160744500846024,16099,0.004053893257353208,0.00626759574433884
1984,18-29 J.,1. Quintil,higher education,0.005076142131979695,16099,0.003978354254537188,0.006173930009422202
1984,30-45 J.,4. Quintil,higher education,0.005076142131979695,16099,0.003978354254537188,0.006173930009422202
1984,30-45 J.,1. Quintil,vocational + Abi,0.004906937394247039,16099,0.0038275092709512014,0.005986365517542876
1984,18-29 J.,1. Quintil,higher vocational,0.004653130287648054,16099,0.003601855001064984,0.005704405574231124
1984,18-29 J.,3. Quintil,general elemantary,0.004653130287648054,16099,0.003601855001064984,0.005704405574231124
1984,46-65 J.,3. Quintil,higher education,0.004568527918781726,16099,0.003526809251736529,0.005610246585826924
1984,18-29 J.,1. Quintil,in school,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,46-65 J.,4. Quintil,higher education,0.003722504230118443,16099,0.002781775557059847,0.00466323290317704
1984,46-65 J.,1. Quintil,higher education,0.003637901861252115,16099,0.0027078852408450845,0.0045679184816591455
1984,66 und älter,1. Quintil,higher vocational,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,18-29 J.,2. Quintil,higher vocational,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,30-45 J.,3. Quintil,higher vocational,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,66 und älter,3. Quintil,middle vocational,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,30-45 J.,3. Quintil,general elemantary,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,46-65 J.,3. Quintil,higher vocational,0.002876480541455161,16099,0.002049182832712007,0.0037037782501983148
1984,18-29 J.,4. Quintil,middle vocational,0.0027072758037225042,16099,0.001904611041626248,0.0035099405658187604
1984,18-29 J.,2. Quintil,higher education,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,18-29 J.,2. Quintil,inadequately,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,18-29 J.,2. Quintil,vocational + Abi,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,30-45 J.,5. Quintil,higher education,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,66 und älter,2. Quintil,higher vocational,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,46-65 J.,5. Quintil,middle vocational,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,30-45 J.,5. Quintil,middle vocational,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,46-65 J.,1. Quintil,vocational + Abi,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,18-29 J.,2. Quintil,in school,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,46-65 J.,3. Quintil,inadequately,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,30-45 J.,2. Quintil,vocational + Abi,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,46-65 J.,4. Quintil,general elemantary,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,18-29 J.,3. Quintil,higher education,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,66 und älter,1. Quintil,higher education,0.0017766497461928934,16099,0.0011261136599504792,0.0024271858324353074
1984,46-65 J.,5. Quintil,higher education,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,30-45 J.,4. Quintil,higher vocational,0.0015228426395939086,16099,0.0009204866927622357,0.0021251985864255817
1984,46-65 J.,3. Quintil,vocational + Abi,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,66 und älter,4. Quintil,middle vocational,0.0013536379018612521,16099,0.0007856831514511663,0.0019215926522713378
1984,46-65 J.,4. Quintil,higher vocational,0.0013536379018612521,16099,0.0007856831514511663,0.0019215926522713378
1984,18-29 J.,4. Quintil,general elemantary,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,18-29 J.,3. Quintil,higher vocational,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,46-65 J.,2. Quintil,vocational + Abi,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,66 und älter,3. Quintil,higher education,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,46-65 J.,5. Quintil,general elemantary,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,66 und älter,2. Quintil,higher education,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,66 und älter,4. Quintil,higher education,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,66 und älter,3. Quintil,general elemantary,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,66 und älter,1. Quintil,inadequately,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,30-45 J.,3. Quintil,inadequately,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,30-45 J.,3. Quintil,vocational + Abi,0.0010152284263959391,16099,0.0005232818529988512,0.001507174999793027
1984,18-29 J.,5. Quintil,middle vocational,0.0009306260575296108,16099,0.00045960312878155307,0.0014016489862776686
1984,18-29 J.,4. Quintil,higher education,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,18-29 J.,4. Quintil,higher vocational,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,18-29 J.,3. Quintil,vocational + Abi,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,30-45 J.,4. Quintil,general elemantary,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,66 und älter,3. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,46-65 J.,5. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,18-29 J.,5. Quintil,higher education,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,46-65 J.,4. Quintil,vocational + Abi,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,30-45 J.,5. Quintil,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,18-29 J.,3. Quintil,in school,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,66 und älter,4. Quintil,general elemantary,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,46-65 J.,4. Quintil,inadequately,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,66 und älter,2. Quintil,vocational + Abi,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,66 und älter,4. Quintil,higher vocational,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,66 und älter,4. Quintil,vocational + Abi,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,18-29 J.,3. Quintil,inadequately,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,66 und älter,5. Quintil,higher education,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,66 und älter,5. Quintil,general elemantary,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,18-29 J.,4. Quintil,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,30-45 J.,4. Quintil,inadequately,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,18-29 J.,5. Quintil,higher vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,66 und älter,1. Quintil,vocational + Abi,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,66 und älter,5. Quintil,middle vocational,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,66 und älter,2. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,66 und älter,3. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,30-45 J.,4. Quintil,vocational + Abi,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,18-29 J.,4. Quintil,in school,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,46-65 J.,5. Quintil,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,30-45 J.,5. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,46-65 J.,5. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,18-29 J.,5. Quintil,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,66 und älter,5. Quintil,higher vocational,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,18-29 J.,5. Quintil,general elemantary,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,30-45 J.,5. Quintil,general elemantary,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,30-45 J.,5. Quintil,inadequately,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,18-29 J.,5. Quintil,in school,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,18-29 J.,5. Quintil,inadequately,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,66 und älter,5. Quintil,vocational + Abi,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1985,30-45 J.,1. Quintil,middle vocational,0.09003849403811849,14443,0.0853702560610703,0.09470673201516669
1985,18-29 J.,1. Quintil,middle vocational,0.07069758708102526,14443,0.06651727992187727,0.07487789424017326
1985,46-65 J.,1. Quintil,middle vocational,0.06525208900572717,14443,0.061224252559746825,0.06927992545170751
1985,46-65 J.,1. Quintil,general elemantary,0.05839827246267956,14443,0.05457389289671789,0.06222265202864123
1985,18-29 J.,1. Quintil,general elemantary,0.0531405501830814,14443,0.04948221791346892,0.05679888245269388
1985,30-45 J.,1. Quintil,general elemantary,0.04675617312928364,14443,0.04331307939909018,0.05019926685947709
1985,30-45 J.,2. Quintil,middle vocational,0.043470096704534784,14443,0.040144481901034694,0.046795711508034875
1985,46-65 J.,2. Quintil,middle vocational,0.04131067505398554,14443,0.038065056649581236,0.04455629345838985
1985,18-29 J.,2. Quintil,middle vocational,0.041216787156135574,14443,0.03797470030945775,0.0444588740028134
1985,66 und älter,1. Quintil,general elemantary,0.03173410947328889,14443,0.0288752827040274,0.03459293624255038
1985,66 und älter,1. Quintil,middle vocational,0.030325791005539386,14443,0.027529087950382718,0.033122494060696055
1985,46-65 J.,2. Quintil,general elemantary,0.023471974462491784,14443,0.02100284117986604,0.025941107745117528
1985,30-45 J.,1. Quintil,inadequately,0.023190310768941885,14443,0.02073568307685298,0.02564493846103079
1985,46-65 J.,1. Quintil,inadequately,0.021688104403342408,14443,0.019312485182318734,0.024063723624366082
1985,30-45 J.,3. Quintil,middle vocational,0.021500328607642474,14443,0.01913478882278318,0.023865868392501766
1985,46-65 J.,3. Quintil,middle vocational,0.020467561731292837,14443,0.01815831769060784,0.022776805771977836
1985,18-29 J.,3. Quintil,middle vocational,0.01774481269364379,14443,0.015591657959845823,0.019897967427441758
1985,18-29 J.,2. Quintil,general elemantary,0.016899821612994085,14443,0.014797654132909323,0.019001989093078847
1985,30-45 J.,2. Quintil,general elemantary,0.012393202516195662,14443,0.01058889244102576,0.014197512591365563
1985,66 und älter,2. Quintil,middle vocational,0.012205426720495727,14443,0.010414667617462995,0.01399618582352846
1985,18-29 J.,1. Quintil,inadequately,0.010890996150596188,14443,0.009198283477828204,0.012583708823364173
1985,30-45 J.,2. Quintil,higher education,0.010703220354896254,14443,0.009025004202522807,0.012381436507269701
1985,30-45 J.,2. Quintil,higher vocational,0.009013238193596845,14443,0.007471886597815326,0.010554589789378363
1985,46-65 J.,3. Quintil,general elemantary,0.00882546239789691,14443,0.00730010655970388,0.01035081823608994
1985,46-65 J.,4. Quintil,middle vocational,0.008731574500046944,14443,0.007214282094190055,0.010248866905903832
1985,30-45 J.,3. Quintil,higher education,0.008356022908647075,14443,0.006871437916349546,0.009840607900944605
1985,30-45 J.,4. Quintil,middle vocational,0.007417143930147404,14443,0.006017785063511005,0.008816502796783802
1985,46-65 J.,2. Quintil,inadequately,0.007417143930147404,14443,0.006017785063511005,0.008816502796783802
1985,30-45 J.,1. Quintil,higher education,0.007417143930147404,14443,0.006017785063511005,0.008816502796783802
1985,46-65 J.,2. Quintil,higher vocational,0.0072293681344474696,14443,0.005847705551102413,0.008611030717792527
1985,30-45 J.,1. Quintil,higher vocational,0.006478264951647733,14443,0.005169850281026611,0.007786679622268855
1985,46-65 J.,1. Quintil,higher vocational,0.005727161768847995,14443,0.004496468348867591,0.0069578551888284
1985,46-65 J.,3. Quintil,higher education,0.005727161768847995,14443,0.004496468348867591,0.0069578551888284
1985,66 und älter,2. Quintil,general elemantary,0.005633273870998028,14443,0.00441265216043773,0.006853895581558326
1985,18-29 J.,1. Quintil,vocational + Abi,0.005445498075298094,14443,0.004245279168123729,0.00664571698247246
1985,30-45 J.,4. Quintil,higher education,0.005351610177448127,14443,0.004161726811870464,0.00654149354302579
1985,18-29 J.,3. Quintil,general elemantary,0.005351610177448127,14443,0.004161726811870464,0.00654149354302579
1985,30-45 J.,2. Quintil,inadequately,0.005163834381748193,14443,0.003994902239582047,0.006332766523914339
1985,46-65 J.,2. Quintil,higher education,0.004976058586048259,14443,0.00382846827357817,0.006123648898518347
1985,18-29 J.,1. Quintil,higher vocational,0.004976058586048259,14443,0.00382846827357817,0.006123648898518347
1985,30-45 J.,1. Quintil,vocational + Abi,0.004976058586048259,14443,0.00382846827357817,0.006123648898518347
1985,18-29 J.,1. Quintil,in school,0.004694394892498357,14443,0.0035795988957872654,0.005809190889209448
1985,18-29 J.,1. Quintil,higher education,0.004224955403248521,14443,0.0031671176821528087,0.005282793124344234
1985,46-65 J.,4. Quintil,higher education,0.004224955403248521,14443,0.0031671176821528087,0.005282793124344234
1985,18-29 J.,2. Quintil,higher education,0.00394329170969862,14443,0.002921178853389217,0.004965404566008023
1985,46-65 J.,1. Quintil,higher education,0.0036616280161487183,14443,0.002676556173800402,0.0046466998584970345
1985,66 und älter,1. Quintil,higher vocational,0.0036616280161487183,14443,0.002676556173800402,0.0046466998584970345
1985,30-45 J.,3. Quintil,general elemantary,0.0036616280161487183,14443,0.002676556173800402,0.0046466998584970345
1985,46-65 J.,3. Quintil,higher vocational,0.0035677401182987512,14443,0.0025953335997788325,0.00454014663681867
1985,30-45 J.,3. Quintil,higher vocational,0.00328607642474885,14443,0.002352711539111605,0.004219441310386094
1985,66 und älter,3. Quintil,middle vocational,0.003192188526898883,14443,0.0022722107253251153,0.0041121663284726506
1985,18-29 J.,4. Quintil,middle vocational,0.0030983006290489154,14443,0.0021919101989470655,0.004004691059150765
1985,18-29 J.,2. Quintil,vocational + Abi,0.0030983006290489154,14443,0.0021919101989470655,0.004004691059150765
1985,30-45 J.,5. Quintil,middle vocational,0.0029105248333489812,14443,0.002031947314404205,0.0037891023522937575
1985,46-65 J.,5. Quintil,middle vocational,0.00262886113979908,14443,0.001793759017363531,0.003463963262234629
1985,18-29 J.,2. Quintil,in school,0.00262886113979908,14443,0.001793759017363531,0.003463963262234629
1985,30-45 J.,4. Quintil,higher vocational,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,18-29 J.,2. Quintil,higher vocational,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,46-65 J.,3. Quintil,inadequately,0.0023471974462491783,14443,0.0015579886971262974,0.0031364061953720592
1985,46-65 J.,4. Quintil,general elemantary,0.0023471974462491783,14443,0.0015579886971262974,0.0031364061953720592
1985,46-65 J.,1. Quintil,vocational + Abi,0.0023471974462491783,14443,0.0015579886971262974,0.0031364061953720592
1985,30-45 J.,5. Quintil,higher education,0.0022533095483992112,14443,0.0014800096694529128,0.0030266094273455097
1985,18-29 J.,2. Quintil,inadequately,0.0022533095483992112,14443,0.0014800096694529128,0.0030266094273455097
1985,18-29 J.,3. Quintil,higher vocational,0.002159421650549244,14443,0.0014023679756962285,0.00291647532540226
1985,18-29 J.,3. Quintil,higher education,0.0018777579569993427,14443,0.0011717021358621097,0.002583813778136576
1985,66 und älter,3. Quintil,general elemantary,0.0018777579569993427,14443,0.0011717021358621097,0.002583813778136576
1985,30-45 J.,2. Quintil,vocational + Abi,0.0018777579569993427,14443,0.0011717021358621097,0.002583813778136576
1985,46-65 J.,5. Quintil,higher education,0.0016899821612994085,14443,0.001020095792639389,0.002359868529959428
1985,46-65 J.,2. Quintil,vocational + Abi,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,66 und älter,1. Quintil,higher education,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,66 und älter,4. Quintil,middle vocational,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,66 und älter,3. Quintil,higher education,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,30-45 J.,3. Quintil,inadequately,0.001408318467749507,14443,0.000796712414781261,0.002019924520717753
1985,66 und älter,3. Quintil,higher vocational,0.00131443056989954,14443,0.0007235352115220718,0.0019053259282770082
1985,46-65 J.,4. Quintil,higher vocational,0.00131443056989954,14443,0.0007235352115220718,0.0019053259282770082
1985,66 und älter,2. Quintil,higher vocational,0.00131443056989954,14443,0.0007235352115220718,0.0019053259282770082
1985,18-29 J.,4. Quintil,general elemantary,0.001220542672049573,14443,0.0006511148927653916,0.0017899704513337543
1985,18-29 J.,4. Quintil,higher education,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,18-29 J.,3. Quintil,vocational + Abi,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,66 und älter,2. Quintil,higher education,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,66 und älter,5. Quintil,middle vocational,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,46-65 J.,3. Quintil,vocational + Abi,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,66 und älter,4. Quintil,higher vocational,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,66 und älter,1. Quintil,inadequately,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,30-45 J.,3. Quintil,vocational + Abi,0.0009388789784996713,14443,0.00043938736286535816,0.0014383705941339846
1985,18-29 J.,3. Quintil,in school,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,46-65 J.,5. Quintil,general elemantary,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,66 und älter,4. Quintil,higher education,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,18-29 J.,4. Quintil,higher vocational,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,18-29 J.,5. Quintil,middle vocational,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,18-29 J.,4. Quintil,vocational + Abi,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,30-45 J.,4. Quintil,general elemantary,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,30-45 J.,5. Quintil,higher vocational,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,18-29 J.,3. Quintil,inadequately,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,46-65 J.,5. Quintil,higher vocational,0.0005633273870998028,14443,0.000176350132564956,0.0009503046416346496
1985,66 und älter,1. Quintil,vocational + Abi,0.0005633273870998028,14443,0.000176350132564956,0.0009503046416346496
1985,66 und älter,5. Quintil,higher education,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,18-29 J.,5. Quintil,general elemantary,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,66 und älter,3. Quintil,vocational + Abi,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,66 und älter,4. Quintil,general elemantary,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,46-65 J.,4. Quintil,vocational + Abi,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,66 und älter,2. Quintil,vocational + Abi,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,30-45 J.,4. Quintil,inadequately,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,30-45 J.,4. Quintil,vocational + Abi,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,46-65 J.,5. Quintil,vocational + Abi,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,66 und älter,2. Quintil,inadequately,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,30-45 J.,5. Quintil,general elemantary,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,66 und älter,4. Quintil,vocational + Abi,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,66 und älter,5. Quintil,higher vocational,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,18-29 J.,4. Quintil,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,46-65 J.,4. Quintil,inadequately,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,18-29 J.,5. Quintil,higher vocational,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,66 und älter,5. Quintil,general elemantary,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,18-29 J.,5. Quintil,higher education,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,30-45 J.,5. Quintil,vocational + Abi,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1986,30-45 J.,1. Quintil,middle vocational,0.08239443519153522,13742,0.07779707999493107,0.08699179038813937
1986,46-65 J.,1. Quintil,middle vocational,0.06328989908886058,13742,0.05921890096176956,0.0673608972159516
1986,18-29 J.,1. Quintil,middle vocational,0.06280003918879201,13742,0.058743766087831856,0.06685631228975217
1986,46-65 J.,1. Quintil,general elemantary,0.05466836484765357,13742,0.0508674228952488,0.05846930680005834
1986,18-29 J.,1. Quintil,general elemantary,0.05143528950720094,13742,0.04774215457470006,0.055128424439701826
1986,30-45 J.,2. Quintil,middle vocational,0.047516410306652296,13742,0.04395942835009131,0.05107339226321328
1986,18-29 J.,2. Quintil,middle vocational,0.04565494268639169,13742,0.042164924303607555,0.049144961069175826
1986,46-65 J.,2. Quintil,middle vocational,0.04428333496619967,13742,0.040843672409915675,0.047722997522483664
1986,30-45 J.,1. Quintil,general elemantary,0.042421867345939064,13742,0.03905199771329095,0.045791736978587176
1986,66 und älter,1. Quintil,middle vocational,0.030273341824238267,13742,0.027408596963864666,0.033138086684611864
1986,66 und älter,1. Quintil,general elemantary,0.029391594004114823,13742,0.026567593997876116,0.03221559401035353
1986,46-65 J.,2. Quintil,general elemantary,0.025570686783579898,13742,0.022931455407549206,0.02820991815961059
1986,46-65 J.,3. Quintil,middle vocational,0.024590966983442736,13742,0.02200148860450345,0.02718044536238202
1986,30-45 J.,3. Quintil,middle vocational,0.022435583423140983,13742,0.01995945893368706,0.024911707912594904
1986,18-29 J.,3. Quintil,middle vocational,0.022043695503086116,13742,0.01958879990981612,0.024498591096356114
1986,46-65 J.,1. Quintil,inadequately,0.02018222788282551,13742,0.01783103473001302,0.022533421035638
1986,30-45 J.,1. Quintil,inadequately,0.01979033996277065,13742,0.01746162027055276,0.022119059654988536
1986,18-29 J.,2. Quintil,general elemantary,0.018418732242578624,13742,0.016170588388369024,0.020666876096788224
1986,30-45 J.,2. Quintil,general elemantary,0.012834329381796806,13742,0.01095235931439389,0.014716299449199723
1986,66 und älter,2. Quintil,middle vocational,0.01048300186146762,13742,0.0087801159194949,0.01218588780344034
