year,quintil_oecd,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,4. Quintil,maennlich,higher vocational,0.002622673434856176,16099,0.0018326163437964746,0.003412730525915878
1984,1. Quintil,maennlich,in school,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,2. Quintil,weiblich,vocational + Abi,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,3. Quintil,maennlich,vocational + Abi,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,3. Quintil,maennlich,inadequately,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,1. Quintil,weiblich,in school,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,3. Quintil,weiblich,inadequately,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,4. Quintil,weiblich,higher vocational,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,5. Quintil,weiblich,higher education,0.001607445008460237,16099,0.0009886093219637938,0.00222628069495668
1984,5. Quintil,weiblich,general elemantary,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,3. Quintil,weiblich,vocational + Abi,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,4. Quintil,maennlich,general elemantary,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,2. Quintil,weiblich,in school,0.0011844331641285956,16099,0.0006531151363480569,0.0017157511919091344
1984,4. Quintil,maennlich,vocational + Abi,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,5. Quintil,maennlich,higher vocational,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,2. Quintil,maennlich,in school,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,4. Quintil,weiblich,vocational + Abi,0.0006768189509306261,16099,0.0002750782275204182,0.0010785596743408338
1984,5. Quintil,weiblich,higher vocational,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,4. Quintil,maennlich,inadequately,0.0005922165820642978,16099,0.00021640663877283122,0.0009680265253557644
1984,5. Quintil,maennlich,general elemantary,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,5. Quintil,weiblich,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,3. Quintil,maennlich,in school,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,4. Quintil,maennlich,in school,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,4. Quintil,weiblich,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,5. Quintil,maennlich,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,5. Quintil,weiblich,inadequately,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,3. Quintil,weiblich,in school,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,5. Quintil,maennlich,vocational + Abi,0.00016920473773265651,16099,-3.171663434996719e-05,0.0003701261098152802
1984,5. Quintil,maennlich,in school,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1985,1. Quintil,maennlich,middle vocational,0.14336682001689982,14443,0.1376513870189788,0.14908225301482084
1985,1. Quintil,weiblich,general elemantary,0.12815698056520514,14443,0.12270546010478241,0.13360850102562785
1985,1. Quintil,weiblich,middle vocational,0.11294714111351047,14443,0.10778488274450371,0.11810939948251722
1985,2. Quintil,maennlich,middle vocational,0.07651863674772322,14443,0.07218327795402775,0.08085399554141869
1985,1. Quintil,maennlich,general elemantary,0.061872124683128346,14443,0.05794290870867318,0.06580134065758352
1985,2. Quintil,weiblich,middle vocational,0.06168434888742841,14443,0.05776070721576122,0.0656079905590956
1985,2. Quintil,weiblich,general elemantary,0.03746127124213689,14443,0.0343643673516222,0.04055817513265158
1985,1. Quintil,weiblich,inadequately,0.034738522204487844,14443,0.03175207031622382,0.03772497409275187
1985,3. Quintil,maennlich,middle vocational,0.033236315838888364,14443,0.030312877296081345,0.036159754381695386
1985,3. Quintil,weiblich,middle vocational,0.029668575720589615,14443,0.02690140621651138,0.03243574522466785
1985,1. Quintil,maennlich,inadequately,0.022063655994742276,14443,0.019668016866803105,0.024459295122681447
1985,2. Quintil,maennlich,general elemantary,0.02093700122054267,14443,0.01860198488163424,0.023272017559451103
1985,3. Quintil,weiblich,general elemantary,0.014177072575345038,14443,0.012249014531023493,0.016105130619666584
1985,2. Quintil,maennlich,higher education,0.01380152098394517,14443,0.011898809212765248,0.01570423275512509
1985,2. Quintil,maennlich,higher vocational,0.011735987231245892,14443,0.009979586252696513,0.01349238820979527
1985,1. Quintil,maennlich,higher education,0.01145432353769599,14443,0.009718880117186971,0.01318976695820501
1985,3. Quintil,maennlich,higher education,0.01145432353769599,14443,0.009718880117186971,0.01318976695820501
1985,4. Quintil,weiblich,middle vocational,0.01117265984414609,14443,0.009458442491876717,0.012886877196415462
1985,1. Quintil,maennlich,higher vocational,0.011078771946296122,14443,0.009371691346562506,0.012785852546029739
1985,1. Quintil,weiblich,higher vocational,0.009764341376396583,14443,0.00816065985988327,0.011368022892909897
1985,4. Quintil,maennlich,middle vocational,0.009576565580696647,14443,0.007988228360268832,0.011164902801124463
1985,1. Quintil,maennlich,vocational + Abi,0.008731574500046944,14443,0.007214282094190055,0.010248866905903832
1985,2. Quintil,weiblich,higher vocational,0.008262135010797108,14443,0.00678584406222509,0.009738425959369126
1985,2. Quintil,weiblich,inadequately,0.007980471317247207,14443,0.00652935659892183,0.009431586035572584
1985,4. Quintil,maennlich,higher education,0.007698807623697306,14443,0.00627332851710193,0.009124286730292681
1985,2. Quintil,maennlich,inadequately,0.0071354802365975025,14443,0.0057627539023915875,0.008508206570803417
1985,3. Quintil,maennlich,higher vocational,0.006853816543047601,14443,0.005508265452859848,0.008199367633235356
1985,2. Quintil,weiblich,higher education,0.006853816543047601,14443,0.005508265452859848,0.008199367633235356
1985,3. Quintil,weiblich,higher education,0.006008825462397897,14443,0.004748410864131974,0.007269240060663819
1985,3. Quintil,maennlich,general elemantary,0.005539385973148061,14443,0.004328921707941084,0.006749850238355039
1985,1. Quintil,weiblich,higher education,0.005351610177448127,14443,0.004161726811870464,0.00654149354302579
1985,1. Quintil,weiblich,vocational + Abi,0.0046005069946483896,14443,0.003496863212092905,0.005704150777203874
1985,2. Quintil,maennlich,vocational + Abi,0.0045066190967984225,14443,0.0034142435231024892,0.005598994670494356
1985,4. Quintil,weiblich,higher education,0.0037555159139986854,14443,0.0027579418853377435,0.004753089942659628
1985,4. Quintil,weiblich,general elemantary,0.0037555159139986854,14443,0.0027579418853377435,0.004753089942659628
1985,5. Quintil,maennlich,middle vocational,0.0036616280161487183,14443,0.002676556173800402,0.0046466998584970345
1985,5. Quintil,weiblich,middle vocational,0.0036616280161487183,14443,0.002676556173800402,0.0046466998584970345
1985,4. Quintil,maennlich,higher vocational,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,3. Quintil,weiblich,higher vocational,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,5. Quintil,maennlich,higher education,0.003379964322598817,14443,0.0024334041423479313,0.004326524502849703
1985,1. Quintil,maennlich,in school,0.002534973241949113,14443,0.0017148806400125378,0.003355065843885688
1985,2. Quintil,weiblich,vocational + Abi,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,3. Quintil,weiblich,inadequately,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,1. Quintil,weiblich,in school,0.002159421650549244,14443,0.0014023679756962285,0.00291647532540226
1985,4. Quintil,weiblich,higher vocational,0.002065533752699277,14443,0.0013250858199029259,0.002805981685495628
1985,3. Quintil,maennlich,inadequately,0.00197164585484931,14443,0.0012481879593915564,0.002695103750307064
1985,3. Quintil,maennlich,vocational + Abi,0.0018777579569993427,14443,0.0011717021358621097,0.002583813778136576
1985,3. Quintil,weiblich,vocational + Abi,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,2. Quintil,maennlich,in school,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,5. Quintil,weiblich,general elemantary,0.001220542672049573,14443,0.0006511148927653916,0.0017899704513337543
1985,5. Quintil,weiblich,higher education,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,2. Quintil,weiblich,in school,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,4. Quintil,weiblich,vocational + Abi,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,4. Quintil,maennlich,general elemantary,0.0009388789784996713,14443,0.00043938736286535816,0.0014383705941339846
1985,5. Quintil,weiblich,higher vocational,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,5. Quintil,maennlich,higher vocational,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,4. Quintil,maennlich,vocational + Abi,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,3. Quintil,maennlich,in school,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,3. Quintil,weiblich,in school,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,5. Quintil,maennlich,general elemantary,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,4. Quintil,weiblich,inadequately,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,5. Quintil,maennlich,vocational + Abi,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,4. Quintil,maennlich,inadequately,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,5. Quintil,weiblich,vocational + Abi,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,4. Quintil,maennlich,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1986,1. Quintil,maennlich,middle vocational,0.1323601449985304,13742,0.12669410725835972,0.1380261827387011
1986,1. Quintil,weiblich,general elemantary,0.11805623591652788,13742,0.11266117922986302,0.12345129260319274
1986,1. Quintil,weiblich,middle vocational,0.10639757029489566,13742,0.10124209007451752,0.1115530505152738
1986,2. Quintil,maennlich,middle vocational,0.08268835113157637,13742,0.07808354108811873,0.08729316117503401
1986,2. Quintil,weiblich,middle vocational,0.0652493386891349,13742,0.061120127961201816,0.06937854941706799
1986,1. Quintil,maennlich,general elemantary,0.059860879788380526,13742,0.05589445969735404,0.06382729987940701
1986,2. Quintil,weiblich,general elemantary,0.04016851180562359,13742,0.036885507389895024,0.04345151622135216
1986,3. Quintil,maennlich,middle vocational,0.03811110022533555,13742,0.03490985238101759,0.04131234806965351
1986,3. Quintil,weiblich,middle vocational,0.03409424904477319,13742,0.031060085124630005,0.037128412964916375
1986,1. Quintil,weiblich,inadequately,0.03154697756441658,13742,0.02862451297836721,0.03446944215046595
1986,2. Quintil,maennlich,general elemantary,0.022827471343195845,13742,0.02033031561402409,0.0253246270723676
1986,1. Quintil,maennlich,inadequately,0.020084255902811796,13742,0.017738659212746637,0.022429852592876956
1986,3. Quintil,weiblich,general elemantary,0.01577348878220829,13742,0.013690233414931488,0.017856744149485092
1986,2. Quintil,maennlich,higher education,0.013716077201920251,13742,0.01177140217721873,0.015660752226621773
1986,3. Quintil,maennlich,higher education,0.012540413441755658,13742,0.010679840537828776,0.014400986345682541
1986,4. Quintil,weiblich,middle vocational,0.012442441461741942,13742,0.010589058735540205,0.014295824187943678
1986,1. Quintil,maennlich,higher vocational,0.011854609581659646,13742,0.010044998898179416,0.013664220265139877
1986,4. Quintil,maennlich,middle vocational,0.010874889781522484,13742,0.009140809719656395,0.012608969843388574
1986,1. Quintil,maennlich,higher education,0.010678945821495053,13742,0.008960388918368391,0.012397502724621715
1986,2. Quintil,maennlich,higher vocational,0.009797198001371608,13742,0.008150385643502024,0.011444010359241192
1986,1. Quintil,weiblich,higher vocational,0.00950328206133046,13742,0.007881119292614975,0.011125444830045945
1986,2. Quintil,weiblich,inadequately,0.009307338101303027,13742,0.007701826982419691,0.010912849220186363
1986,1. Quintil,maennlich,vocational + Abi,0.008915450181248162,13742,0.007343792023936486,0.010487108338559838
1986,2. Quintil,weiblich,higher vocational,0.008425590281179583,13742,0.00689734197704701,0.009953838585312156
1986,2. Quintil,maennlich,inadequately,0.00822964632115215,13742,0.006719123656832902,0.009740168985471398
1986,4. Quintil,maennlich,higher education,0.008131674341138434,13742,0.006630095641984909,0.009633253040291959
1986,3. Quintil,maennlich,general elemantary,0.0074458704810424214,13742,0.006008509211776257,0.008883231750308586
1986,3. Quintil,maennlich,higher vocational,0.007053982560987558,13742,0.005654681674674714,0.008453283447300402
1986,1. Quintil,weiblich,higher education,0.005878318800822965,13742,0.004600181704556067,0.007156455897089862
1986,3. Quintil,weiblich,higher education,0.005780346820809248,13742,0.004512843168053028,0.0070478504735654686
1986,1. Quintil,weiblich,vocational + Abi,0.0054864308807681,13742,0.004251389776560412,0.006721471984975789
1986,2. Quintil,weiblich,higher education,0.005388458900754384,13742,0.004164434335747393,0.0066124834657613745
1986,4. Quintil,weiblich,higher education,0.005094542960713236,13742,0.003904193114509863,0.0062848928069166084
1986,5. Quintil,maennlich,higher education,0.004408739100617224,13742,0.0033010220602421314,0.005516456140992316
1986,4. Quintil,weiblich,general elemantary,0.003918879200548643,13742,0.002874256661806931,0.004963501739290355
1986,3. Quintil,weiblich,higher vocational,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,2. Quintil,maennlich,vocational + Abi,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,4. Quintil,maennlich,higher vocational,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,5. Quintil,maennlich,middle vocational,0.003429019300480063,13742,0.0024516241442793458,0.00440641445668078
1986,1. Quintil,maennlich,in school,0.0032330753404526307,13742,0.002283923222710836,0.004182227458194425
1986,3. Quintil,weiblich,inadequately,0.00274321544038405,13742,0.001868705888725613,0.0036177249920424873
1986,5. Quintil,weiblich,middle vocational,0.00274321544038405,13742,0.001868705888725613,0.0036177249920424873
1986,3. Quintil,weiblich,vocational + Abi,0.0020574115802880375,13742,0.0012998037271780088,0.0028150194333980663
1986,3. Quintil,maennlich,inadequately,0.0019594396002743215,13742,0.0012200537496099644,0.0026988254509386785
1986,3. Quintil,maennlich,vocational + Abi,0.0018614676202606054,13742,0.0011407680665826334,0.0025821671739385773
1986,2. Quintil,weiblich,vocational + Abi,0.0018614676202606054,13742,0.0011407680665826334,0.0025821671739385773
1986,5. Quintil,weiblich,higher education,0.0017634956402468895,13742,0.0010619837796052426,0.0024650075008885363
1986,4. Quintil,weiblich,higher vocational,0.0016655236602331734,13742,0.0009837432204943325,0.0023473040999720143
1986,2. Quintil,maennlich,in school,0.0016655236602331734,13742,0.0009837432204943325,0.0023473040999720143
1986,1. Quintil,weiblich,in school,0.0015675516802194573,13742,0.0009060950460850839,0.0022290083143538305
1986,5. Quintil,weiblich,general elemantary,0.0015675516802194573,13742,0.0009060950460850839,0.0022290083143538305
1986,4. Quintil,maennlich,vocational + Abi,0.001175663760164593,13742,0.0006027131021119396,0.0017486144182172463
1986,4. Quintil,maennlich,general elemantary,0.001175663760164593,13742,0.0006027131021119396,0.0017486144182172463
1986,2. Quintil,weiblich,in school,0.0010776917801508768,13742,0.0005291063860740942,0.0016262771742276594
1986,4. Quintil,weiblich,vocational + Abi,0.0010776917801508768,13742,0.0005291063860740942,0.0016262771742276594
1986,5. Quintil,weiblich,higher vocational,0.0009797198001371607,13742,0.0004566385004655956,0.0015028010998087257
1986,3. Quintil,maennlich,in school,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,4. Quintil,maennlich,in school,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,5. Quintil,weiblich,vocational + Abi,0.0003918879200548643,13742,6.096494239573989e-05,0.0007228108977139888
1986,3. Quintil,weiblich,in school,0.0003918879200548643,13742,6.096494239573989e-05,0.0007228108977139888
1986,5. Quintil,maennlich,general elemantary,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,5. Quintil,maennlich,vocational + Abi,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,4. Quintil,maennlich,inadequately,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,5. Quintil,maennlich,higher vocational,9.797198001371608e-05,13742,-6.751383244535344e-05,0.0002634577924727856
1986,4. Quintil,weiblich,inadequately,9.797198001371608e-05,13742,-6.751383244535344e-05,0.0002634577924727856
1986,4. Quintil,weiblich,in school,9.797198001371608e-05,13742,-6.751383244535344e-05,0.0002634577924727856
1987,1. Quintil,maennlich,middle vocational,0.12248538301456743,13496,0.11695413861224317,0.12801662741689168
1987,1. Quintil,weiblich,general elemantary,0.10484590228916857,13496,0.09967723985407455,0.11001456472426259
1987,1. Quintil,weiblich,middle vocational,0.0989991081161431,13496,0.09396025396406193,0.10403796226822426
1987,2. Quintil,maennlich,middle vocational,0.0831433951045486,13496,0.07848519519243378,0.08780159501666342
1987,2. Quintil,weiblich,middle vocational,0.06550391437914974,13496,0.06132968888217662,0.06967813987612285
1987,1. Quintil,maennlich,general elemantary,0.054801308096323456,13496,0.050961490848181634,0.05864112534446528
1987,3. Quintil,maennlich,middle vocational,0.04657615697155881,13496,0.043020839666807,0.05013147427631063
1987,2. Quintil,weiblich,general elemantary,0.0448914874640769,13496,0.04139797825527416,0.04838499667287965
1987,3. Quintil,weiblich,middle vocational,0.038053711227826775,13496,0.03482575633432662,0.04128166612132693
1987,1. Quintil,weiblich,inadequately,0.029134872658804874,13496,0.026297348618888678,0.031972396698721074
1987,2. Quintil,maennlich,general elemantary,0.02477455158061639,13496,0.02215209110994431,0.027397012051288472
1987,3. Quintil,weiblich,general elemantary,0.019522346645525716,13496,0.017188144862397357,0.021856548428654074
1987,1. Quintil,maennlich,inadequately,0.018134971757011197,13496,0.01588364841489922,0.020386295099123174
1987,4. Quintil,weiblich,middle vocational,0.013972847091467644,13496,0.011992504048126164,0.015953190134809125
1987,4. Quintil,maennlich,middle vocational,0.013378257853532851,13496,0.011439923653168151,0.015316592053897552
1987,2. Quintil,maennlich,higher education,0.012981865028242988,13496,0.011072079282931137,0.01489165077355484
1987,3. Quintil,maennlich,higher education,0.01228817758398573,13496,0.010429464302966925,0.014146890865004536
1987,1. Quintil,weiblich,higher vocational,0.010801704489148746,13496,0.0090577250433064,0.012545683934991093
1987,2. Quintil,maennlich,higher vocational,0.010306213457536418,13496,0.008602276490853971,0.012010150424218866
1987,4. Quintil,maennlich,higher education,0.010108017044891487,13496,0.008420374664863318,0.011795659424919655
1987,2. Quintil,weiblich,inadequately,0.010108017044891487,13496,0.008420374664863318,0.011795659424919655
1987,3. Quintil,maennlich,general elemantary,0.010008918838569022,13496,0.008329485533852946,0.011688352143285098
1987,1. Quintil,maennlich,higher vocational,0.009017936775344366,13496,0.007423012653021813,0.010612860897666918
1987,2. Quintil,maennlich,inadequately,0.008621543950054504,13496,0.00706175514772661,0.010181332752382399
1987,1. Quintil,maennlich,higher education,0.008324249331087108,13496,0.006791359570174821,0.009857139091999395
1987,3. Quintil,maennlich,higher vocational,0.00782875829947478,13496,0.006341818806238856,0.009315697792710704
1987,1. Quintil,maennlich,vocational + Abi,0.007333267267862452,13496,0.005893792597822927,0.008772741937901977
1987,2. Quintil,weiblich,higher vocational,0.006738678029927658,13496,0.005358380687140322,0.008118975372714993
1987,3. Quintil,weiblich,higher education,0.006738678029927658,13496,0.005358380687140322,0.008118975372714993
1987,2. Quintil,weiblich,higher education,0.005648597760380537,13496,0.004384170627674775,0.0069130248930863
1987,5. Quintil,maennlich,higher education,0.005252204935090675,13496,0.004032707585235934,0.0064717022849454155
1987,4. Quintil,weiblich,higher education,0.005252204935090675,13496,0.004032707585235934,0.0064717022849454155
1987,1. Quintil,weiblich,vocational + Abi,0.005153106728768209,13496,0.003945108689627267,0.0063611047679091514
1987,5. Quintil,weiblich,middle vocational,0.0049549103161232785,13496,0.0037702527947677178,0.006139567837478839
1987,1. Quintil,weiblich,higher education,0.004855812109800813,13496,0.003683002599703537,0.006028621619898088
1987,4. Quintil,weiblich,general elemantary,0.0044594192845109504,13496,0.0033352746959734495,0.005583563873048451
1987,5. Quintil,maennlich,middle vocational,0.0044594192845109504,13496,0.0033352746959734495,0.005583563873048451
1987,2. Quintil,maennlich,vocational + Abi,0.004261222871866019,13496,0.0031622338063929875,0.00536021193733905
1987,4. Quintil,maennlich,higher vocational,0.003864830046576157,13496,0.0028179959157654017,0.004911664177386912
1987,3. Quintil,weiblich,inadequately,0.003666633633931226,13496,0.002646893216599348,0.004686374051263104
1987,3. Quintil,weiblich,higher vocational,0.003468437221286295,13496,0.0024765415729830114,0.004460332869589578
1987,3. Quintil,maennlich,inadequately,0.002972946189673967,13496,0.0020544009892216504,0.0038914913901262832
1987,3. Quintil,maennlich,vocational + Abi,0.0026756515707065704,13496,0.001804113171447348,0.0035471899699657927
1987,1. Quintil,maennlich,in school,0.0025765533643841046,13496,0.0017212643497095921,0.003431842379058617
1987,2. Quintil,weiblich,vocational + Abi,0.002279258745416708,13496,0.0014747053873658056,0.0030838121034676104
1987,3. Quintil,weiblich,vocational + Abi,0.0021801605390942423,13496,0.0013932527552571086,0.002967068322931376
1987,5. Quintil,weiblich,higher education,0.002081062332771777,13496,0.001312208625071682,0.002849916040471872
1987,4. Quintil,maennlich,general elemantary,0.002081062332771777,13496,0.001312208625071682,0.002849916040471872
1987,4. Quintil,weiblich,higher vocational,0.002081062332771777,13496,0.001312208625071682,0.002849916040471872
1987,2. Quintil,maennlich,in school,0.001981964126449311,13496,0.0012316024825114523,0.00273232577038717
1987,1. Quintil,weiblich,in school,0.001981964126449311,13496,0.0012316024825114523,0.00273232577038717
1987,5. Quintil,weiblich,general elemantary,0.001585571301159449,13496,0.0009142941745037105,0.0022568484278151875
1987,2. Quintil,weiblich,in school,0.001585571301159449,13496,0.0009142941745037105,0.0022568484278151875
1987,4. Quintil,weiblich,vocational + Abi,0.0012882766821920523,13496,0.0006831055773414251,0.0018934477870426794
1987,5. Quintil,weiblich,higher vocational,0.0012882766821920523,13496,0.0006831055773414251,0.0018934477870426794
1987,3. Quintil,maennlich,in school,0.0011891784758695867,13496,0.0006077200395726312,0.0017706369121665423
1987,4. Quintil,maennlich,vocational + Abi,0.0007927856505797245,13496,0.00031793262721115047,0.0012676386739482984
1987,5. Quintil,maennlich,general elemantary,0.0007927856505797245,13496,0.00031793262721115047,0.0012676386739482984
1987,5. Quintil,maennlich,higher vocational,0.0006936874442572589,13496,0.0002494810877761851,0.0011378938007383327
1987,3. Quintil,weiblich,in school,0.0005945892379347934,13496,0.0001833136736930859,0.0010058648021765008
1987,5. Quintil,maennlich,vocational + Abi,0.0005945892379347934,13496,0.0001833136736930859,0.0010058648021765008
1987,5. Quintil,weiblich,vocational + Abi,0.0005945892379347934,13496,0.0001833136736930859,0.0010058648021765008
1987,4. Quintil,maennlich,in school,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,4. Quintil,maennlich,inadequately,0.0002972946189673967,13496,6.435627075898696e-06,0.0005881536108588946
1987,4. Quintil,weiblich,in school,0.0002972946189673967,13496,6.435627075898696e-06,0.0005881536108588946
1987,5. Quintil,weiblich,inadequately,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1987,5. Quintil,weiblich,in school,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1987,5. Quintil,maennlich,in school,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1987,5. Quintil,maennlich,inadequately,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
