year,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
1987,Staedtischer Raum,inadequately,0.06322465563373303,13496,0.059118697671010766,0.06733061359645529
1987,Staedtischer Raum,higher education,0.06124269150728372,13496,0.057197330010502104,0.06528805300406533
1987,Staedtischer Raum,higher vocational,0.044098701813497176,13496,0.04063474104534559,0.04756266258164876
1987,Staedtischer Raum,vocational + Abi,0.022990783866812012,13496,0.020462186064487745,0.02551938166913628
1987,Laendlicher Raum,higher education,0.01228817758398573,13496,0.010429464302966925,0.014146890865004536
1987,Laendlicher Raum,higher vocational,0.011990882965018334,13496,0.010154515479054658,0.01382725045098201
1987,Laendlicher Raum,inadequately,0.009909820632246557,13496,0.008238638399101347,0.011581002865391767
1987,Staedtischer Raum,in school,0.009513427806956694,13496,0.007875682565893511,0.011151173048019877
1987,Laendlicher Raum,vocational + Abi,0.004162124665543554,13496,0.003075935669568544,0.005248313661518564
1987,Laendlicher Raum,in school,0.0012882766821920523,13496,0.0006831055773414251,0.0018934477870426794
1988,Staedtischer Raum,middle vocational,0.3823988349110579,12817,0.37398536370593816,0.3908123061161777
1988,Staedtischer Raum,general elemantary,0.20929990637678145,12817,0.20225697768381348,0.2163428350697494
1988,Laendlicher Raum,middle vocational,0.10953916571309685,12817,0.10413218270441167,0.11494614872178203
1988,Laendlicher Raum,general elemantary,0.06231145324040362,12817,0.058126639577416955,0.06649626690339029
1988,Staedtischer Raum,higher education,0.06137522105482159,12817,0.057219891993075575,0.06553055011656761
1988,Staedtischer Raum,inadequately,0.06116716945802559,12817,0.0570184295859764,0.06531590933007478
1988,Staedtischer Raum,higher vocational,0.04421096431915115,12817,0.0406521207795574,0.0477698078587449
1988,Staedtischer Raum,vocational + Abi,0.024029959429938626,12817,0.02137866694304605,0.026681251916831204
1988,Laendlicher Raum,higher vocational,0.011962966815770311,12817,0.010080753074554466,0.013845180556986155
1988,Laendlicher Raum,higher education,0.011650889420576302,12817,0.00979309520097551,0.013508683640177094
1988,Laendlicher Raum,inadequately,0.009674399251014251,12817,0.00797981219265733,0.011368986309371172
1988,Staedtischer Raum,in school,0.00728180588786019,12817,0.0058098478860405325,0.008753763889679847
1988,Laendlicher Raum,vocational + Abi,0.0038489545407261,12817,0.002776949400917328,0.004920959680534872
1988,Laendlicher Raum,in school,0.0012483095807760325,12817,0.0006370118343390457,0.0018596073272130194
1989,Staedtischer Raum,middle vocational,0.38648532876418934,12393,0.37791205229342406,0.3950586052349546
1989,Staedtischer Raum,general elemantary,0.20796744484900406,12393,0.2008218721688909,0.2151130175291172
1989,Laendlicher Raum,middle vocational,0.10805311629899336,12393,0.10258728792159405,0.11351894467639267
1989,Staedtischer Raum,higher education,0.06296851574212893,12393,0.05869183662039253,0.06724519486386533
1989,Staedtischer Raum,inadequately,0.05997001499250375,12393,0.05578973108096889,0.0641502989040386
1989,Laendlicher Raum,general elemantary,0.05836367530520454,12393,0.05423623534391854,0.06249111526649054
1989,Staedtischer Raum,higher vocational,0.04315699293210538,12393,0.03957921172603773,0.04673477413817302
1989,Staedtischer Raum,vocational + Abi,0.02655814949668023,12393,0.023727267549184326,0.029389031444176136
1989,Laendlicher Raum,higher vocational,0.012101092310987363,12393,0.010176067257465173,0.014026117364509554
1989,Laendlicher Raum,higher education,0.011779824373527523,12393,0.009880215837634005,0.01367943290942104
1989,Laendlicher Raum,inadequately,0.008888412936388949,12393,0.00723591382490551,0.010540912047872388
1989,Staedtischer Raum,in school,0.00781751981152281,12393,0.006266925741327702,0.009368113881717917
1989,Laendlicher Raum,vocational + Abi,0.004283572499464553,12393,0.0031337289756794545,0.005433416023249652
1989,Laendlicher Raum,in school,0.0016063396872992076,12393,0.0009012612252243159,0.0023114181493740994
1990,Staedtischer Raum,middle vocational,0.3187212579735944,18165,0.3119447445241144,0.3254977714230744
1990,Laendlicher Raum,middle vocational,0.20078623349651387,18165,0.1949606850974833,0.20661178189554444
1990,Staedtischer Raum,general elemantary,0.14938436433763536,18165,0.144200452311575,0.15456827636369572
1990,Staedtischer Raum,higher education,0.07298620382732532,18165,0.06920350419844973,0.07676890345620091
1990,Laendlicher Raum,general elemantary,0.06312119863521733,18165,0.059584747227584244,0.0666576500428504
1990,Laendlicher Raum,higher education,0.05103100430203234,18165,0.04783077247715685,0.054231236126907834
1990,Staedtischer Raum,inadequately,0.040201750482124314,18165,0.0373451412930432,0.04305835967120543
1990,Staedtischer Raum,higher vocational,0.0354546803144934,18165,0.032765397502454996,0.0381439631265318
1990,Laendlicher Raum,higher vocational,0.021361815754339118,18165,0.01925915828048952,0.023464473228188718
1990,Staedtischer Raum,vocational + Abi,0.021213469811600653,18165,0.019117967146783668,0.02330897247641764
1990,Laendlicher Raum,inadequately,0.006527221480492508,18165,0.005356157749024746,0.0076982852119602705
1990,Laendlicher Raum,vocational + Abi,0.006230529595015576,18165,0.005086219637161784,0.0073748395528693686
1990,Staedtischer Raum,in school,0.005488799881323246,18165,0.004414360525094441,0.006563239237552051
1990,-1,middle vocational,0.004005340453938585,18165,0.0030868247335455934,0.004923856174331577
1990,-1,higher education,0.001409286456015428,18165,0.0008637399598332056,0.0019548329521976503
1990,Laendlicher Raum,in school,0.0011125945705384957,18165,0.0006277917843913445,0.0015973973566856471
1990,-1,general elemantary,0.0005933837709538644,18165,0.0002392418713815393,0.0009475256705261895
1990,-1,higher vocational,0.0002966918854769322,18165,4.6238579270904614e-05,0.0005471451916829598
1990,-1,vocational + Abi,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1991,Staedtischer Raum,middle vocational,0.3195571396071889,17756,0.3126982534193202,0.3264160257950576
1991,Laendlicher Raum,middle vocational,0.19913551224690984,17756,0.19326146576007738,0.2050095587337423
1991,Staedtischer Raum,general elemantary,0.146735421248199,17756,0.1415307555030355,0.15194008699336248
1991,Staedtischer Raum,higher education,0.07423978160309395,17756,0.07038365660605567,0.07809590660013224
1991,Laendlicher Raum,general elemantary,0.06203078789717146,17756,0.0584828056052611,0.06557877018908181
1991,Laendlicher Raum,higher education,0.05149010389019489,17756,0.04823948301210533,0.054740724768284454
1991,Staedtischer Raum,inadequately,0.04026692955183135,17756,0.037375364343582886,0.04315849476007982
1991,Staedtischer Raum,higher vocational,0.03526200045499355,17756,0.03254905120884488,0.03797494970114222
1991,Staedtischer Raum,vocational + Abi,0.022294684158641085,17756,0.020123042553067367,0.024466325764214803
1991,Laendlicher Raum,higher vocational,0.0219155228634261,17756,0.01976200933344002,0.024069036393412183
1991,Laendlicher Raum,inadequately,0.006749071054826724,17756,0.005544770203493899,0.007953371906159547
1991,Laendlicher Raum,vocational + Abi,0.006294077500568742,17756,0.0051308129719019515,0.007457342029235533
1991,Staedtischer Raum,in school,0.005232425873966786,17756,0.004171229259843165,0.006293622488090407
1991,-1,middle vocational,0.004246606506407826,17756,0.003290116556454708,0.005203096456360945
1991,Laendlicher Raum,in school,0.002047470994160916,17756,0.0013825847870655248,0.002712357201256307
1991,-1,higher education,0.0015166451808599378,17756,0.000944250073888858,0.0020890402878310176
1991,-1,general elemantary,0.0007583225904299689,17756,0.00035342446140636507,0.0011632207194535726
1991,-1,higher vocational,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1991,-1,vocational + Abi,7.58322590429969e-05,17756,-5.225149049883733e-05,0.00020391600858483112
1992,Staedtischer Raum,middle vocational,0.3221429679020003,17350,0.3151895278877404,0.3290964079162602
1992,Laendlicher Raum,middle vocational,0.19305318654054893,17350,0.1871800881772418,0.19892628490385605
1992,Staedtischer Raum,general elemantary,0.14459606140486897,17350,0.13936282701880515,0.1498292957909328
1992,Staedtischer Raum,higher education,0.0769886804155683,17350,0.07302203588283818,0.08095532494829843
1992,Laendlicher Raum,general elemantary,0.06194758877345325,17350,0.05836058290486368,0.06553459464204282
1992,Laendlicher Raum,higher education,0.04899984493719957,17350,0.04578770853977944,0.0522119813346197
1992,Staedtischer Raum,inadequately,0.03961854551093193,17350,0.03671601042600873,0.042521080595855125
1992,Staedtischer Raum,higher vocational,0.03628469530159715,17350,0.03350214867760766,0.03906724192558664
1992,Staedtischer Raum,vocational + Abi,0.0231043572646922,17350,0.020868843420203807,0.025339871109180595
1992,Laendlicher Raum,higher vocational,0.022794231663823848,17350,0.02057341952990733,0.025015043797740368
1992,Laendlicher Raum,inadequately,0.007753140021708792,17350,0.006448006296681015,0.009058273746736569
1992,Laendlicher Raum,vocational + Abi,0.006512637618235386,17350,0.005315715308301366,0.007709559928169405
1992,-1,middle vocational,0.005272135214761979,17350,0.0041945497027319105,0.006349720726792047
1992,Staedtischer Raum,in school,0.005194603814544891,17350,0.004124929387792665,0.006264278241297117
1992,-1,higher education,0.0023259420065126378,17350,0.0016091385140404285,0.003042745498984847
1992,Laendlicher Raum,in school,0.0021708792060784617,17350,0.0014783274285008548,0.0028634309836560686
1992,-1,general elemantary,0.0008528454023879671,17350,0.000418479009802452,0.0012872117949734821
1992,-1,higher vocational,0.00023259420065126375,17350,5.683352154342125e-06,0.0004595050491481854
1992,-1,inadequately,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1992,-1,vocational + Abi,7.753140021708792e-05,17350,-5.348579837300782e-05,0.00020854859880718366
1993,Staedtischer Raum,middle vocational,0.3291288923925897,16993,0.32206370653321187,0.3361940782519675
1993,Laendlicher Raum,middle vocational,0.19558533701221917,16993,0.18962145314210616,0.20154922088233218
1993,Staedtischer Raum,general elemantary,0.14197871501773748,16993,0.13673086162212847,0.1472265684133465
1993,Staedtischer Raum,higher education,0.07993693338588885,16993,0.07585934312660234,0.08401452364517537
1993,Laendlicher Raum,general elemantary,0.06148994875837603,16993,0.05787799175113602,0.06510190576561604
1993,Laendlicher Raum,higher education,0.04903429247142294,16993,0.04578750824540551,0.05228107669744037
1993,Staedtischer Raum,inadequately,0.038943634213638154,16993,0.036034835220665584,0.04185243320661072
1993,Staedtischer Raum,higher vocational,0.03626330311391407,16993,0.03345247738091854,0.0390741288469096
1993,Staedtischer Raum,vocational + Abi,0.022861647615293655,16993,0.020614390130415813,0.025108905100171497
1993,Laendlicher Raum,higher vocational,0.02230981474182105,16993,0.020089218234683025,0.024530411248959074
1993,Laendlicher Raum,inadequately,0.008040993299172251,16993,0.006698157980733321,0.009383828617611181
1993,Laendlicher Raum,vocational + Abi,0.007410327158060701,16993,0.006120817468436681,0.008699836847684722
1993,Staedtischer Raum,in school,0.004572329523058731,16993,0.003557963583283941,0.005586695462833521
1993,Laendlicher Raum,in school,0.002443831296807253,16993,0.001701452886947643,0.003186209706666863
1994,Staedtischer Raum,middle vocational,0.33127555519923035,16642,0.32412447568293645,0.33842663471552425
1994,Laendlicher Raum,middle vocational,0.19522167882626473,16642,0.18919947474821752,0.20124388290431194
1994,Staedtischer Raum,general elemantary,0.13629439589513348,16642,0.13108154646498013,0.14150724532528683
1994,Staedtischer Raum,higher education,0.08313958149603143,16642,0.07894480484746826,0.0873343581445946
1994,Laendlicher Raum,general elemantary,0.058847109757075286,16642,0.05527153410366891,0.06242268541048166
1994,Laendlicher Raum,higher education,0.0493866752184719,16642,0.04609467271967954,0.052678677717264255
1994,Staedtischer Raum,inadequately,0.03736069911007777,16642,0.03447937174550578,0.040242026474649764
1994,Staedtischer Raum,higher vocational,0.036879660065742004,16642,0.03401622694166238,0.03974309318982163
1994,Laendlicher Raum,higher vocational,0.023330393650284616,16642,0.021036949428449386,0.025623837872119845
1994,Staedtischer Raum,vocational + Abi,0.023009700954060772,16642,0.0207316998751366,0.025287702032984943
1994,Laendlicher Raum,vocational + Abi,0.00825783692776397,16642,0.006882890261524536,0.009632783594003404
1994,Laendlicher Raum,inadequately,0.007135412490980518,16642,0.005856597068628653,0.008414227913332383
1994,Staedtischer Raum,in school,0.007055239316924557,16642,0.0057835772059940515,0.008326901427855063
1994,Laendlicher Raum,in school,0.0028060610919586307,16642,0.002002365310802932,0.0036097568731143295
1995,Staedtischer Raum,middle vocational,0.3300265583502578,17246,0.3230085299834704,0.3370445867170452
1995,Laendlicher Raum,middle vocational,0.19512576159975004,17246,0.1892110550897352,0.20104046810976486
1995,Staedtischer Raum,general elemantary,0.13224496172473052,17246,0.12718904374361284,0.1373008797058482
1995,Staedtischer Raum,higher education,0.08615841274800812,17246,0.08197051389155695,0.09034631160445929
1995,Laendlicher Raum,general elemantary,0.057334791438837684,17246,0.053865029024190846,0.06080455385348452
1995,Laendlicher Raum,higher education,0.05077331666927043,17246,0.04749678314116026,0.0540498501973806
1995,Staedtischer Raum,higher vocational,0.035385096078737695,17246,0.03262770063309976,0.03814249152437563
1995,Staedtischer Raum,inadequately,0.03483830651460709,17246,0.03210152305272619,0.037575089976487994
1995,Staedtischer Raum,vocational + Abi,0.027808154975785034,17246,0.02535415838569332,0.03026215156587675
1995,Laendlicher Raum,higher vocational,0.0236681768473676,17246,0.0213993936041847,0.025936960090550496
1995,Laendlicher Raum,vocational + Abi,0.008904858615841275,17246,0.007502745447037376,0.010306971784645175
1995,Staedtischer Raum,in school,0.008123730667083268,17246,0.006783997254680499,0.009463464079486037
1995,Laendlicher Raum,inadequately,0.006483361974691454,17246,0.005285519834696643,0.007681204114686265
1995,Laendlicher Raum,in school,0.0031245117950320263,17246,0.00229155318173141,0.003957470408332642
1996,Staedtischer Raum,middle vocational,0.3290897517504774,16862,0.32199738931646743,0.33618211418448735
1996,Laendlicher Raum,middle vocational,0.19724697644812222,16862,0.19124080560677356,0.2032531472894709
1996,Staedtischer Raum,general elemantary,0.127466581795035,16862,0.1224328423323721,0.13250032125769792
1996,Staedtischer Raum,higher education,0.08879694462126034,16862,0.08450347767465563,0.09309041156786504
1996,Laendlicher Raum,general elemantary,0.05657224697644812,16862,0.05308520185442871,0.06005929209846754
1996,Laendlicher Raum,higher education,0.051559516231699555,16862,0.04822171102737625,0.05489732143602286
1996,Staedtischer Raum,higher vocational,0.03715786123488224,16862,0.034302872311765986,0.04001285015799849
1996,Staedtischer Raum,inadequately,0.03222469764481222,16862,0.02955916981117044,0.034890225478454
1996,Staedtischer Raum,vocational + Abi,0.02816677275620624,16862,0.02566950019326052,0.03066404531915196
1996,Laendlicher Raum,higher vocational,0.023551877784850413,16862,0.021262914188718698,0.025840841380982128
1996,Laendlicher Raum,vocational + Abi,0.009309357097390197,16862,0.00785981642958494,0.010758897765195456
1996,Staedtischer Raum,in school,0.008752387014640357,16862,0.007346482379735654,0.01015829164954506
1996,Laendlicher Raum,inadequately,0.006763208147676639,16862,0.0055261095774766155,0.008000306717876663
1996,Laendlicher Raum,in school,0.003341820496499045,16862,0.002470724122977097,0.004212916870020993
1997,Staedtischer Raum,middle vocational,0.32903173443713984,16487,0.3218594891167733,0.3362039797575064
1997,Laendlicher Raum,middle vocational,0.19665611557503448,16487,0.19058889580293806,0.2027233353471309
1997,Staedtischer Raum,general elemantary,0.12742472201931662,16487,0.12233477159989646,0.1325146724387368
1997,Staedtischer Raum,higher education,0.08968427887346807,16487,0.08532274314809521,0.09404581459884093
1997,Laendlicher Raum,general elemantary,0.05567729892054216,16487,0.05217716592657269,0.059177431914511636
1997,Laendlicher Raum,higher education,0.05372940508075643,16487,0.05028749959345691,0.05717131056805595
1997,Staedtischer Raum,higher vocational,0.03782160538917296,16487,0.03490966129817009,0.04073354948017583
1997,Staedtischer Raum,inadequately,0.03132862592322052,16487,0.028669467824545145,0.033987784021895895
1997,Staedtischer Raum,vocational + Abi,0.02702702702702703,16487,0.0245516874894089,0.029502366564645156
1997,Laendlicher Raum,higher vocational,0.023455888320753186,16487,0.021145648167747,0.02576612847375937
1997,Laendlicher Raum,vocational + Abi,0.009577144712279847,16487,0.008090478045235279,0.011063811379324415
1997,Staedtischer Raum,in school,0.008522035549062576,16487,0.007118903784722615,0.009925167313402535
1997,Laendlicher Raum,inadequately,0.006168330492654817,16487,0.004973172044543528,0.007363488940766105
1997,Laendlicher Raum,in school,0.003814625436247058,16487,0.0028736435069946203,0.0047556073654994955
1997,-1,middle vocational,8.116224332440549e-05,16487,-5.635103909364366e-05,0.00021867552574245463
1998,Staedtischer Raum,middle vocational,0.32629143027769486,18147,0.31946973176960436,0.33311312878578536
1998,Laendlicher Raum,middle vocational,0.19774559570020903,18147,0.19195046658508208,0.20354072481533597
1998,Staedtischer Raum,general elemantary,0.1279486413854882,18147,0.12308857140638121,0.13280871136459518
1998,Staedtischer Raum,higher education,0.09286354135562855,18147,0.0886406239872809,0.0970864587239762
1998,Laendlicher Raum,general elemantary,0.05531501940877874,18147,0.05198904662103529,0.05864099219652219
1998,Laendlicher Raum,higher education,0.05412063302478352,18147,0.05082868506123048,0.057412580988336556
1998,Staedtischer Raum,higher vocational,0.038145715138847416,18147,0.035358752322563206,0.04093267795513163
1998,Staedtischer Raum,vocational + Abi,0.028590624066885638,18147,0.026165876039151895,0.03101537209461938
1998,Staedtischer Raum,inadequately,0.027321588533890714,18147,0.02494971645110251,0.029693460616678918
1998,Laendlicher Raum,higher vocational,0.023066587040907735,18147,0.020882460462390878,0.025250713619424592
1998,Staedtischer Raum,in school,0.00910719617796357,18147,0.007725032948877262,0.010489359407049878
1998,Laendlicher Raum,vocational + Abi,0.00910719617796357,18147,0.007725032948877262,0.010489359407049878
1998,Laendlicher Raum,inadequately,0.005747984472977008,18147,0.0046480680542408835,0.006847900891713132
1998,Laendlicher Raum,in school,0.004628247237981487,18147,0.0036407074940183726,0.005615786981944601
1999,Staedtischer Raum,middle vocational,0.3257138517618469,17396,0.31874964582414617,0.33267805769954767
1999,Laendlicher Raum,middle vocational,0.20033414337788577,17396,0.1943862505417171,0.20628203621405444
1999,Staedtischer Raum,general elemantary,0.12537970838396112,17396,0.12045869241844151,0.13030072434948073
1999,Staedtischer Raum,higher education,0.09447144592952612,17396,0.09012501554703074,0.0988178763120215
1999,Laendlicher Raum,general elemantary,0.0544501822600243,17396,0.051078293424314074,0.05782207109573453
1999,Laendlicher Raum,higher education,0.054298298906439856,17396,0.05093084570475335,0.05766575210812636
1999,Staedtischer Raum,higher vocational,0.03797083839611179,17396,0.035130627537266465,0.04081104925495711
1999,Staedtischer Raum,vocational + Abi,0.02916160388821385,17396,0.02666119780305718,0.03166200997337052
1999,Staedtischer Raum,inadequately,0.02703523693803159,17396,0.024625081691105485,0.029445392184957696
1999,Laendlicher Raum,higher vocational,0.023845686512758202,17396,0.02157845679316626,0.026112916232350143
1999,Laendlicher Raum,vocational + Abi,0.009037059538274606,17396,0.00763077354798794,0.01044334552856127
1999,Staedtischer Raum,in school,0.008429526123936817,17396,0.0070709163161217295,0.009788135931751905
1999,Laendlicher Raum,inadequately,0.00531591737545565,17396,0.004235322093415408,0.006396512657495892
1999,Laendlicher Raum,in school,0.004556500607533414,17396,0.0035556819441419692,0.005557319270924859
2000,Staedtischer Raum,middle vocational,0.3367536525631281,30607,0.3314589778882393,0.3420483272380169
2000,Laendlicher Raum,middle vocational,0.20327675027447006,30607,0.19876813384196948,0.20778536670697065
2000,Staedtischer Raum,higher education,0.11050586943670299,30607,0.10699342141720591,0.11401831745620006
2000,Staedtischer Raum,general elemantary,0.09766911578413985,30607,0.09434323078183712,0.10099500078644258
2000,Laendlicher Raum,higher education,0.05062916983362892,30607,0.04817296809412499,0.053085371573132846
2000,Staedtischer Raum,higher vocational,0.049911325057005324,30607,0.04747167626696156,0.052350973847049086
2000,Laendlicher Raum,general elemantary,0.04720885060383414,30607,0.04483279685775915,0.04958490434990913
2000,Staedtischer Raum,vocational + Abi,0.03652563128114179,30607,0.03442396073553259,0.038627301826751
2000,Laendlicher Raum,higher vocational,0.029600540494890634,30607,0.02770177739493829,0.03149930359484297
2000,Staedtischer Raum,inadequately,0.013639050755848323,30607,0.012339612353580671,0.014938489158115974
2000,Laendlicher Raum,vocational + Abi,0.01072544548602314,30607,0.00957142962258324,0.011879461349463041
2000,Staedtischer Raum,in school,0.0073895785828899585,30607,0.006430078667408533,0.008349078498371383
2000,Laendlicher Raum,inadequately,0.0031669622498099823,30607,0.002537487455601771,0.0037964370440181938
2000,Laendlicher Raum,in school,0.0029980575964867833,30607,0.0023855468993862466,0.00361056829358732
2001,Staedtischer Raum,middle vocational,0.3358771521637971,27798,0.3303249695995295,0.3414293347280647
2001,Laendlicher Raum,middle vocational,0.2026058631921824,27798,0.19788075431955257,0.20733097206481224
2001,Staedtischer Raum,higher education,0.11340158213122382,27798,0.10967404199083856,0.11712912227160908
2001,Staedtischer Raum,general elemantary,0.09516053978594695,27798,0.09171098131713357,0.09861009825476033
2001,Laendlicher Raum,higher education,0.05179153094462541,27798,0.049186393834400474,0.05439666805485034
2001,Staedtischer Raum,higher vocational,0.049511400651465795,27798,0.04696119409280667,0.05206160721012492
2001,Laendlicher Raum,general elemantary,0.04523033969288041,27798,0.04278739561362414,0.04767328377213667
2001,Staedtischer Raum,vocational + Abi,0.03862261516984644,27798,0.03635736023413822,0.04088787010555466
2001,Laendlicher Raum,higher vocational,0.028478362028850627,27798,0.026522973611791484,0.03043375044590977
2001,Staedtischer Raum,inadequately,0.011447184737087017,27798,0.010196641878381941,0.012697727595792093
2001,Laendlicher Raum,vocational + Abi,0.011074918566775244,27798,0.009844646218929873,0.012305190914620616
2001,Staedtischer Raum,in school,0.009260120986505352,27798,0.00813412342822588,0.010386118544784823
2001,Laendlicher Raum,in school,0.004420660772452303,27798,0.0036407753033068347,0.0052005462415977725
2001,Laendlicher Raum,inadequately,0.003117729176361098,27798,0.0024623533386869847,0.0037731050140352115
2002,Staedtischer Raum,middle vocational,0.3259166963332147,28961,0.32051836689343743,0.33131502577299193
2002,Laendlicher Raum,middle vocational,0.18921324314702742,28961,0.18470218544191475,0.1937243008521401
2002,Staedtischer Raum,higher education,0.14395692417230332,28961,0.13991383441041064,0.148000013934196
2002,Staedtischer Raum,general elemantary,0.08459416162335351,28961,0.0813891742056999,0.08779914904100712
2002,Laendlicher Raum,higher education,0.05891776432894268,28961,0.05620578601904314,0.06162974263884222
2002,Staedtischer Raum,higher vocational,0.049394802420790314,28961,0.04689911601658425,0.051890488824996375
2002,Laendlicher Raum,general elemantary,0.040450338198647205,28961,0.038181288013390026,0.042719388383904384
2002,Staedtischer Raum,vocational + Abi,0.03987184051263795,28961,0.03761839511192874,0.04212528591334716
2002,Laendlicher Raum,higher vocational,0.028168387326450696,28961,0.026262813418926934,0.030073961233974458
2002,Laendlicher Raum,vocational + Abi,0.012059451762192952,28961,0.010802326707007464,0.01331657681737844
2002,Staedtischer Raum,in school,0.010501957992168031,28961,0.009327893638252961,0.0116760223460831
2002,Staedtischer Raum,inadequately,0.009923460306158776,28961,0.008781856921050596,0.011065063691266955
2002,Laendlicher Raum,in school,0.00422748309006764,28961,0.0034802255568340146,0.004974740623301265
2002,Laendlicher Raum,inadequately,0.0028034887860448558,28961,0.0021945283446722775,0.003412449227417434
2003,Staedtischer Raum,middle vocational,0.32741434466131947,27727,0.3218906802936154,0.33293800902902354
2003,Laendlicher Raum,middle vocational,0.18730585562613009,27727,0.18271341158886756,0.1918982996633926
2003,Staedtischer Raum,higher education,0.14312207334600585,27727,0.13899998384293366,0.14724416284907804
2003,Staedtischer Raum,general elemantary,0.08303583847188094,27727,0.0797878565829725,0.08628382036078938
2003,Laendlicher Raum,higher education,0.058741712643145254,27727,0.05597392772266912,0.06150949756362139
2003,Staedtischer Raum,higher vocational,0.04942278269738977,27727,0.0468714803543208,0.05197408504045874
2003,Staedtischer Raum,vocational + Abi,0.04098474662710371,27727,0.038651135350050665,0.04331835790415676
2003,Laendlicher Raum,general elemantary,0.039779312902777135,27727,0.037478831122820855,0.042079794682733415
2003,Laendlicher Raum,higher vocational,0.02883768371273587,27727,0.026867844727284672,0.030807522698187068
2003,Laendlicher Raum,vocational + Abi,0.01251796559877602,27727,0.011209277633784006,0.013826653563768035
2003,Staedtischer Raum,in school,0.011451620381102508,27727,0.010199237663649068,0.012704003098555948
2003,Staedtischer Raum,inadequately,0.009782558301265705,27727,0.008624058033678751,0.01094105856885266
