year,bula_h,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,Hamburg,-1,middle vocational,0.013282571912013536,16099,0.011514116523632541,0.01505102730039453
1984,Bayern,-1,higher vocational,0.010998307952622674,16099,0.009387224354198751,0.012609391551046597
1984,Baden-Wuerttemberg,-1,higher education,0.010575296108291032,16099,0.008995160848553452,0.012155431368028612
1984,Baden-Wuerttemberg,-1,higher vocational,0.009898477157360405,16099,0.008369219449937727,0.011427734864783084
1984,Hessen,-1,inadequately,0.008629441624365483,16099,0.007200659601131474,0.010058223647599491
1984,Bayern,-1,inadequately,0.008460236886632826,16099,0.007045411152808598,0.009875062620457054
1984,Berlin,-1,general elemantary,0.00820642978003384,16099,0.006812809703248877,0.009600049856818805
1984,Hessen,-1,higher education,0.007868020304568528,16099,0.006503204379040392,0.009232836230096665
1984,Nordrhein-Westfalen,-1,vocational + Abi,0.007529610829103215,16099,0.006194240675199218,0.008864980983007212
1984,Schleswig-Holstein,-1,general elemantary,0.0069373942470389175,16099,0.005655231591514319,0.008219556902563516
1984,Niedersachsen,-1,higher vocational,0.006683587140439933,16099,0.005424936403890459,0.007942237876989406
1984,Niedersachsen,-1,higher education,0.006598984771573604,16099,0.0053482722898661825,0.007849697253281026
1984,Bremen,-1,middle vocational,0.006260575296108291,16099,0.005042146925714344,0.007479003666502238
1984,Hamburg,-1,general elemantary,0.00532994923857868,16099,0.004205194896434885,0.0064547035807224745
1984,Niedersachsen,-1,inadequately,0.00532994923857868,16099,0.004205194896434885,0.0064547035807224745
1984,"Rheinland-Pfalz,Saarland",-1,inadequately,0.005076142131979695,16099,0.003978354254537188,0.006173930009422202
1984,Bayern,-1,vocational + Abi,0.004568527918781726,16099,0.003526809251736529,0.005610246585826924
1984,Hessen,-1,higher vocational,0.004314720812182741,16099,0.0033022231850286256,0.005327218439336857
1984,Baden-Wuerttemberg,-1,vocational + Abi,0.004314720812182741,16099,0.0033022231850286256,0.005327218439336857
1984,Bremen,-1,general elemantary,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,"Rheinland-Pfalz,Saarland",-1,higher vocational,0.003299492385786802,16099,0.0024136376196645473,0.004185347151909057
1984,"Rheinland-Pfalz,Saarland",-1,higher education,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,Berlin,-1,higher education,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,Hessen,-1,vocational + Abi,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,Berlin,-1,inadequately,0.003045685279187817,16099,0.002194475191269669,0.0038968953671059655
1984,Schleswig-Holstein,-1,higher vocational,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,Berlin,-1,higher vocational,0.0023688663282571912,16099,0.0016179148171369825,0.0031198178393774
1984,Nordrhein-Westfalen,-1,in school,0.0021996615905245345,16099,0.0014759652437208197,0.0029233579373282494
1984,Hamburg,-1,higher vocational,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,Niedersachsen,-1,vocational + Abi,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,Hamburg,-1,inadequately,0.0018612521150592216,16099,0.0011954354196184807,0.0025270688104999627
1984,Schleswig-Holstein,-1,higher education,0.001692047377326565,16099,0.0010571622608252437,0.0023269324938278864
1984,Hamburg,-1,vocational + Abi,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,Hamburg,-1,higher education,0.0014382402707275805,16099,0.000852830712759172,0.002023649828695989
1984,Baden-Wuerttemberg,-1,in school,0.0013536379018612521,16099,0.0007856831514511663,0.0019215926522713378
1984,Niedersachsen,-1,in school,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1984,"Rheinland-Pfalz,Saarland",-1,vocational + Abi,0.0010998307952622673,16099,0.0005878182496901844,0.0016118433408343503
1984,Berlin,-1,vocational + Abi,0.0009306260575296108,16099,0.00045960312878155307,0.0014016489862776686
1984,Schleswig-Holstein,-1,inadequately,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,Bayern,-1,in school,0.0008460236886632825,16099,0.00039690193255366316,0.0012951454447729018
1984,Schleswig-Holstein,-1,vocational + Abi,0.0007614213197969543,16099,0.0003353289726573839,0.0011875136669365247
1984,Bremen,-1,inadequately,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Hessen,-1,in school,0.0005076142131979696,16099,0.0001596670876420272,0.000855561338753912
1984,Bremen,-1,vocational + Abi,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Bremen,-1,higher vocational,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Schleswig-Holstein,-1,in school,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,Berlin,-1,in school,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,"Rheinland-Pfalz,Saarland",-1,in school,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,Hamburg,-1,in school,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,Bremen,-1,higher education,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1985,Nordrhein-Westfalen,Staedtischer Raum,middle vocational,0.12637311050605576,14443,0.12095412861476637,0.13179209239734516
1985,Baden-Wuerttemberg,Staedtischer Raum,middle vocational,0.06938315651112571,14443,0.06523896471241249,0.07352734830983894
1985,Nordrhein-Westfalen,Staedtischer Raum,general elemantary,0.06637874377992677,14443,0.062318732447798376,0.07043875511205515
1985,Bayern,Staedtischer Raum,middle vocational,0.04591118204863393,14443,0.04249783060717163,0.04932453349009623
1985,Baden-Wuerttemberg,Staedtischer Raum,general elemantary,0.045441742559384095,14443,0.042045051300217635,0.048838433818550554
1985,Bayern,Laendlicher Raum,middle vocational,0.04206177823678528,14443,0.03878807029950088,0.04533548617406968
1985,Hessen,Staedtischer Raum,middle vocational,0.041404562951835505,14443,0.03815541754983233,0.04465370835383868
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,middle vocational,0.027133602478640502,14443,0.024483835422014568,0.029783369535266436
1985,Bayern,Laendlicher Raum,general elemantary,0.027039714580790537,14443,0.024394408233485362,0.02968502092809571
1985,Niedersachsen,Laendlicher Raum,middle vocational,0.026851938785090602,14443,0.024215579166838475,0.02948829840334273
1985,Hessen,Staedtischer Raum,general elemantary,0.02534973241949113,14443,0.022786202098015896,0.027913262740966362
1985,Niedersachsen,Staedtischer Raum,middle vocational,0.02394141395174162,14443,0.021448311035712195,0.026434516867771048
1985,Nordrhein-Westfalen,Staedtischer Raum,inadequately,0.02328419866679185,14443,0.020824725318784324,0.025743672014799376
1985,Nordrhein-Westfalen,Staedtischer Raum,higher education,0.02065533752699277,14443,0.0183357471725078,0.022974927881477744
1985,Bayern,Staedtischer Raum,general elemantary,0.02065533752699277,14443,0.0183357471725078,0.022974927881477744
1985,Baden-Wuerttemberg,Staedtischer Raum,inadequately,0.020279785935592903,14443,0.01798093885298084,0.022578633018204966
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,general elemantary,0.018402027978593558,14443,0.01621009618886412,0.020593959768322997
1985,Niedersachsen,Laendlicher Raum,general elemantary,0.016899821612994085,14443,0.014797654132909323,0.019001989093078847
1985,Berlin,Staedtischer Raum,middle vocational,0.015209839451694676,14443,0.01321383488296813,0.01720584402042122
1985,Nordrhein-Westfalen,Staedtischer Raum,higher vocational,0.01380152098394517,14443,0.011898809212765248,0.01570423275512509
1985,Hamburg,Staedtischer Raum,middle vocational,0.013519857290395268,14443,0.011636392121237064,0.015403322459553472
1985,Baden-Wuerttemberg,Laendlicher Raum,middle vocational,0.011360435639846024,14443,0.009632037255004729,0.013088834024687319
1985,Niedersachsen,Staedtischer Raum,general elemantary,0.01117265984414609,14443,0.009458442491876717,0.012886877196415462
1985,Schleswig-Holstein,Laendlicher Raum,middle vocational,0.009952117172096518,14443,0.008333242584615487,0.011570991759577548
1985,Baden-Wuerttemberg,Staedtischer Raum,higher education,0.009294901887146746,14443,0.007729874400020714,0.010859929374272779
1985,Bayern,Staedtischer Raum,higher education,0.009201013989296779,14443,0.007643836962269262,0.010758191016324296
1985,Baden-Wuerttemberg,Laendlicher Raum,general elemantary,0.008731574500046944,14443,0.007214282094190055,0.010248866905903832
1985,Baden-Wuerttemberg,Staedtischer Raum,higher vocational,0.00854379870434701,14443,0.007042767791732168,0.010044829616961851
1985,Schleswig-Holstein,Staedtischer Raum,middle vocational,0.008449910806497042,14443,0.006957079421303697,0.009942742191690387
1985,Nordrhein-Westfalen,Staedtischer Raum,vocational + Abi,0.007980471317247207,14443,0.00652935659892183,0.009431586035572584
1985,Hessen,Staedtischer Raum,higher education,0.00788658341939724,14443,0.006443961662249337,0.009329205176545143
1985,Berlin,Staedtischer Raum,general elemantary,0.007698807623697306,14443,0.00627332851710193,0.009124286730292681
1985,Hessen,Staedtischer Raum,inadequately,0.007604919725847338,14443,0.006188092204930472,0.009021747246764203
1985,Hessen,Laendlicher Raum,middle vocational,0.007041592338747535,14443,0.005677862529081076,0.008405322148413994
1985,Bayern,Staedtischer Raum,higher vocational,0.006853816543047601,14443,0.005508265452859848,0.008199367633235356
1985,Bremen,Staedtischer Raum,middle vocational,0.006196601258097831,14443,0.004916765087488395,0.007476437428707267
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,middle vocational,0.006008825462397897,14443,0.004748410864131974,0.007269240060663819
1985,Hamburg,Staedtischer Raum,general elemantary,0.00525772227959816,14443,0.004078267010008906,0.006437177549187414
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,general elemantary,0.00525772227959816,14443,0.004078267010008906,0.006437177549187414
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,inadequately,0.004788282790348324,14443,0.0036624471271467134,0.005914118453549934
1985,Bayern,Laendlicher Raum,higher education,0.0046005069946483896,14443,0.003496863212092905,0.005704150777203874
1985,Nordrhein-Westfalen,Laendlicher Raum,middle vocational,0.0045066190967984225,14443,0.0034142435231024892,0.005598994670494356
1985,Bayern,Laendlicher Raum,higher vocational,0.004412731198948455,14443,0.003331743456193942,0.005493718941702969
1985,Hessen,Staedtischer Raum,higher vocational,0.004131067505398554,14443,0.003085000259767345,0.0051771347510297635
1985,Hessen,Laendlicher Raum,general elemantary,0.004037179607548587,14443,0.0030030190632732816,0.005071340151823893
1985,Schleswig-Holstein,Laendlicher Raum,general elemantary,0.003849403811848653,14443,0.0028394846757422145,0.004859322947955091
1985,Bayern,Laendlicher Raum,inadequately,0.0037555159139986854,14443,0.0027579418853377435,0.004753089942659628
1985,Schleswig-Holstein,Staedtischer Raum,general elemantary,0.0037555159139986854,14443,0.0027579418853377435,0.004753089942659628
1985,Niedersachsen,Staedtischer Raum,higher education,0.0035677401182987512,14443,0.0025953335997788325,0.00454014663681867
1985,Baden-Wuerttemberg,Staedtischer Raum,vocational + Abi,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,Niedersachsen,Laendlicher Raum,higher vocational,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,Bayern,Staedtischer Raum,inadequately,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,Berlin,Staedtischer Raum,higher education,0.003473852220448784,14443,0.002514280622976042,0.004433423817921526
1985,Niedersachsen,Laendlicher Raum,higher education,0.003379964322598817,14443,0.0024334041423479313,0.004326524502849703
1985,Niedersachsen,Staedtischer Raum,higher vocational,0.00328607642474885,14443,0.002352711539111605,0.004219441310386094
1985,Bremen,Staedtischer Raum,general elemantary,0.00328607642474885,14443,0.002352711539111605,0.004219441310386094
1985,Nordrhein-Westfalen,Staedtischer Raum,in school,0.0030983006290489154,14443,0.0021919101989470655,0.004004691059150765
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,higher education,0.0029105248333489812,14443,0.002031947314404205,0.0037891023522937575
1985,Bayern,Staedtischer Raum,vocational + Abi,0.002816636935499014,14443,0.001952305491307385,0.0036809683796906432
1985,Niedersachsen,Staedtischer Raum,inadequately,0.002722749037649047,14443,0.0018729052021207462,0.003572592873177348
1985,Berlin,Staedtischer Raum,inadequately,0.00262886113979908,14443,0.001793759017363531,0.003463963262234629
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,higher vocational,0.00262886113979908,14443,0.001793759017363531,0.003463963262234629
1985,Berlin,Staedtischer Raum,higher vocational,0.002534973241949113,14443,0.0017148806400125378,0.003355065843885688
1985,Hessen,Staedtischer Raum,vocational + Abi,0.002534973241949113,14443,0.0017148806400125378,0.003355065843885688
1985,Baden-Wuerttemberg,Laendlicher Raum,inadequately,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,Hamburg,Staedtischer Raum,higher vocational,0.00197164585484931,14443,0.0012481879593915564,0.002695103750307064
1985,Niedersachsen,Laendlicher Raum,inadequately,0.0017838700591493756,14443,0.0010956596048788663,0.002472080513419885
1985,Hamburg,Staedtischer Raum,inadequately,0.0016899821612994085,14443,0.001020095792639389,0.002359868529959428
1985,Baden-Wuerttemberg,Laendlicher Raum,higher vocational,0.0016899821612994085,14443,0.001020095792639389,0.002359868529959428
1985,Bayern,Laendlicher Raum,vocational + Abi,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,Baden-Wuerttemberg,Staedtischer Raum,in school,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,Schleswig-Holstein,Laendlicher Raum,higher vocational,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,Baden-Wuerttemberg,Laendlicher Raum,higher education,0.001220542672049573,14443,0.0006511148927653916,0.0017899704513337543
1985,Hamburg,Staedtischer Raum,higher education,0.001220542672049573,14443,0.0006511148927653916,0.0017899704513337543
1985,Nordrhein-Westfalen,Laendlicher Raum,general elemantary,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,Niedersachsen,Staedtischer Raum,vocational + Abi,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,Hamburg,Staedtischer Raum,vocational + Abi,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,Schleswig-Holstein,Staedtischer Raum,higher vocational,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,Schleswig-Holstein,Staedtischer Raum,higher education,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,Baden-Wuerttemberg,Laendlicher Raum,vocational + Abi,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,Niedersachsen,Laendlicher Raum,in school,0.0009388789784996713,14443,0.00043938736286535816,0.0014383705941339846
1985,Hessen,Laendlicher Raum,higher vocational,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,vocational + Abi,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,Niedersachsen,Laendlicher Raum,vocational + Abi,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,Hessen,Laendlicher Raum,inadequately,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,Berlin,Staedtischer Raum,vocational + Abi,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,Schleswig-Holstein,Staedtischer Raum,inadequately,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,Hessen,Laendlicher Raum,higher education,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,Schleswig-Holstein,Laendlicher Raum,higher education,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,higher vocational,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,Bayern,Staedtischer Raum,in school,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,higher education,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,Schleswig-Holstein,Staedtischer Raum,vocational + Abi,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,Bremen,Staedtischer Raum,inadequately,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,Schleswig-Holstein,Laendlicher Raum,vocational + Abi,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,"Rheinland-Pfalz,Saarland",Staedtischer Raum,in school,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,Nordrhein-Westfalen,Laendlicher Raum,higher vocational,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,Bremen,Staedtischer Raum,higher vocational,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,Schleswig-Holstein,Laendlicher Raum,inadequately,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Nordrhein-Westfalen,Laendlicher Raum,higher education,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Niedersachsen,Staedtischer Raum,in school,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Hessen,Staedtischer Raum,in school,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Hessen,Laendlicher Raum,vocational + Abi,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Bremen,Staedtischer Raum,vocational + Abi,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,Hamburg,Staedtischer Raum,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Schleswig-Holstein,Laendlicher Raum,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Hamburg,Laendlicher Raum,higher education,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Berlin,Staedtischer Raum,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Nordrhein-Westfalen,Laendlicher Raum,inadequately,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Hamburg,Laendlicher Raum,middle vocational,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Bremen,Staedtischer Raum,higher education,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,vocational + Abi,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Hessen,Laendlicher Raum,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Baden-Wuerttemberg,Laendlicher Raum,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,Schleswig-Holstein,Staedtischer Raum,in school,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,Bayern,Laendlicher Raum,in school,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,Hamburg,Laendlicher Raum,higher vocational,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,Nordrhein-Westfalen,Laendlicher Raum,vocational + Abi,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,Hamburg,Laendlicher Raum,general elemantary,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,"Rheinland-Pfalz,Saarland",Laendlicher Raum,in school,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1986,Nordrhein-Westfalen,Staedtischer Raum,middle vocational,0.12765748995787204,13742,0.12207795801836781,0.13323702189737627
1986,Baden-Wuerttemberg,Staedtischer Raum,middle vocational,0.07112765748995788,13742,0.06683003396676437,0.07542528101315138
1986,Nordrhein-Westfalen,Staedtischer Raum,general elemantary,0.06495542274909376,13742,0.06083487487772822,0.0690759706204593
1986,Baden-Wuerttemberg,Staedtischer Raum,general elemantary,0.046536690506515134,13742,0.04301475953731839,0.05005862147571188
1986,Bayern,Staedtischer Raum,middle vocational,0.04555697070637798,13742,0.04207052004584881,0.04904342136690715
1986,Bayern,Laendlicher Raum,middle vocational,0.04075634368570589,13742,0.037450417327905584,0.04406227004350619
1986,Hessen,Staedtischer Raum,middle vocational,0.03918879200548643,13742,0.03594441684431773,0.042433167166655135
1986,"Rheinland-Pfalz,Saarland",Staedtischer Raum,middle vocational,0.02919565004408739,13742,0.02638079502772796,0.03201050506044682
1986,Niedersachsen,Laendlicher Raum,middle vocational,0.026942294503771922,13742,0.024235111050823228,0.029649477956720616
1986,Bayern,Laendlicher Raum,general elemantary,0.025766630743607327,13742,0.023117573051945124,0.02841568843526953
1986,Niedersachsen,Staedtischer Raum,middle vocational,0.025276770843538746,13742,0.022652355592338507,0.027901186094738985
1986,Hessen,Staedtischer Raum,general elemantary,0.02351327520329186,13742,0.02097977563589594,0.02604677477068778
1986,Nordrhein-Westfalen,Staedtischer Raum,inadequately,0.02302341530322328,13742,0.02051581651940477,0.025531014087041788
1986,Nordrhein-Westfalen,Staedtischer Raum,higher education,0.021161947682962673,13742,0.01875556696185347,0.023568328404071876
1986,Bayern,Staedtischer Raum,general elemantary,0.02018222788282551,13742,0.01783103473001302,0.022533421035638
1986,"Rheinland-Pfalz,Saarland",Staedtischer Raum,general elemantary,0.018614676202606054,13742,0.016354831361811505,0.020874521043400603
1986,Baden-Wuerttemberg,Staedtischer Raum,inadequately,0.018026844322523758,13742,0.015802301547027324,0.020251387098020192
1986,Niedersachsen,Laendlicher Raum,general elemantary,0.01694915254237288,13742,0.014790945604074516,0.019107359480671247
1986,Berlin,Staedtischer Raum,middle vocational,0.016067404722249438,13742,0.013965143691917717,0.01816966575258116
1986,Nordrhein-Westfalen,Staedtischer Raum,higher vocational,0.0140099931419614,13742,0.012044885623446838,0.01597510066047596
1986,Hamburg,Staedtischer Raum,middle vocational,0.012540413441755658,13742,0.010679840537828776,0.014400986345682541
1986,Baden-Wuerttemberg,Laendlicher Raum,middle vocational,0.012050553541687077,13742,0.01022622959567028,0.013874877487703875
1986,Niedersachsen,Staedtischer Raum,general elemantary,0.011854609581659646,13742,0.010044998898179416,0.013664220265139877
1986,Baden-Wuerttemberg,Staedtischer Raum,higher education,0.009797198001371608,13742,0.008150385643502024,0.011444010359241192
1986,Schleswig-Holstein,Laendlicher Raum,middle vocational,0.009699226021357891,13742,0.008060587355478016,0.011337864687237766
1986,Bayern,Staedtischer Raum,higher education,0.009209366121289312,13742,0.00761224845018798,0.010806483792390643
1986,Baden-Wuerttemberg,Laendlicher Raum,general elemantary,0.009111394141275595,13742,0.007522715951310564,0.010700072331240627
1986,Baden-Wuerttemberg,Staedtischer Raum,higher vocational,0.008523562261193298,13742,0.006986530410815588,0.010060594111571008
1986,Hessen,Staedtischer Raum,higher education,0.00822964632115215,13742,0.006719123656832902,0.009740168985471398
1986,Nordrhein-Westfalen,Staedtischer Raum,vocational + Abi,0.008131674341138434,13742,0.006630095641984909,0.009633253040291959
1986,Schleswig-Holstein,Staedtischer Raum,middle vocational,0.008033702361124719,13742,0.006541123018670398,0.00952628170357904
1986,Berlin,Staedtischer Raum,general elemantary,0.0074458704810424214,13742,0.006008509211776257,0.008883231750308586
1986,Hessen,Laendlicher Raum,middle vocational,0.006858038600960126,13742,0.005478173191906592,0.008237904010013659
1986,"Rheinland-Pfalz,Saarland",Laendlicher Raum,middle vocational,0.006858038600960126,13742,0.005478173191906592,0.008237904010013659
1986,Hessen,Staedtischer Raum,inadequately,0.006858038600960126,13742,0.005478173191906592,0.008237904010013659
1986,Bayern,Staedtischer Raum,higher vocational,0.006466150680905261,13742,0.0051260255741636335,0.007806275787646889
1986,Bremen,Staedtischer Raum,middle vocational,0.0059762907808366805,13742,0.004687610061109294,0.007264971500564067
1986,"Rheinland-Pfalz,Saarland",Laendlicher Raum,general elemantary,0.005388458900754384,13742,0.004164434335747393,0.0066124834657613745
1986,Hamburg,Staedtischer Raum,general elemantary,0.0049965709806995195,13742,0.003817664327577392,0.006175477633821647
1986,Bayern,Laendlicher Raum,higher education,0.004800627020672088,13742,0.0036449535901844883,0.005956300451159688
1986,"Rheinland-Pfalz,Saarland",Staedtischer Raum,inadequately,0.0045067110806309395,13742,0.0033868088078962593,0.00562661335336562
1986,Nordrhein-Westfalen,Laendlicher Raum,middle vocational,0.004408739100617224,13742,0.0033010220602421314,0.005516456140992316
1986,Niedersachsen,Staedtischer Raum,higher education,0.004212795140589792,13742,0.0031298672464156827,0.0052957230347639005
1986,Bayern,Laendlicher Raum,higher vocational,0.004114823160576075,13742,0.0030445088771236233,0.005185137444028527
1986,Hessen,Staedtischer Raum,higher vocational,0.0040168511805623594,13742,0.0029593034794232545,0.005074398881701464
1986,Hessen,Laendlicher Raum,general elemantary,0.0040168511805623594,13742,0.0029593034794232545,0.005074398881701464
1986,Bayern,Laendlicher Raum,inadequately,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,Baden-Wuerttemberg,Staedtischer Raum,vocational + Abi,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,Niedersachsen,Laendlicher Raum,higher education,0.0037229352405212107,13742,0.002704662995346452,0.0047412074856959694
1986,Nordrhein-Westfalen,Staedtischer Raum,in school,0.0037229352405212107,13742,0.002704662995346452,0.0047412074856959694
1986,Schleswig-Holstein,Staedtischer Raum,general elemantary,0.003624963260507495,13742,0.0026201292573623325,0.004629797263652658
1986,Schleswig-Holstein,Laendlicher Raum,general elemantary,0.003429019300480063,13742,0.0024516241442793458,0.00440641445668078
1986,Niedersachsen,Laendlicher Raum,higher vocational,0.003429019300480063,13742,0.0024516241442793458,0.00440641445668078
1986,Niedersachsen,Staedtischer Raum,higher vocational,0.003429019300480063,13742,0.0024516241442793458,0.00440641445668078
