year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,1st Quintile,East,749,62.49839,60.70408,64.29269,47.80511,57.00000,71.00000,13.01278,105.79233,,,
2000,2nd Quintile,West,1874,84.29536,82.76264,85.82807,60.00000,78.00000,100.00000,12.00000,160.00000,,,
2000,2nd Quintile,East,839,70.88430,69.04508,72.72353,54.00000,63.00000,82.00000,12.00000,124.00000,,,
2000,3rd Quintile,West,1899,90.90497,89.22148,92.58846,63.00000,85.00000,112.00000,18.00000,185.50000,,,
2000,3rd Quintile,East,751,80.17757,77.89691,82.45822,58.00000,71.00000,100.00000,18.00000,163.00000,,,
2000,4th Quintile,West,2127,98.74495,97.05136,100.43854,69.00000,90.00000,120.00000,16.00000,196.50000,,,
2000,4th Quintile,East,474,86.89935,83.82664,89.97205,60.00000,79.00000,109.20393,26.00000,183.00983,,,
2000,5th Quintile,West,2166,114.94700,112.91279,116.98120,80.00000,110.00000,140.00000,20.00000,230.00000,,,
2000,5th Quintile,East,260,107.14913,100.75759,113.54066,75.57754,100.00000,122.00000,27.00000,191.63368,,,
2001,1st Quintile,West,1548,72.33657,70.84741,73.82574,52.00000,67.00000,86.00000,10.00000,137.00000,,,
2001,1st Quintile,East,683,61.11578,59.34722,62.88434,47.00000,57.00000,70.00000,12.50000,104.50000,,,
2001,2nd Quintile,West,1674,86.22664,84.51354,87.93973,61.00000,80.00000,102.00000,12.00000,163.50000,,,
2001,2nd Quintile,East,786,72.64307,70.67080,74.61534,55.00000,65.00000,85.00000,10.00000,130.00000,,,
2001,3rd Quintile,West,1763,91.93018,90.15908,93.70129,64.00000,85.00000,114.00000,18.00000,189.00000,,,
2001,3rd Quintile,East,673,81.32645,78.96706,83.68584,59.00000,72.57490,100.00000,27.00000,161.50000,,,
2001,4th Quintile,West,1915,99.82178,98.01685,101.62671,70.00000,91.00000,120.00000,20.00000,195.00000,,,
2001,4th Quintile,East,454,88.57094,85.59329,91.54858,65.00000,81.00000,110.00000,26.00000,177.50000,,,
2001,5th Quintile,West,1934,114.52291,112.42311,116.62270,81.00000,109.00000,140.00000,20.00000,228.50000,,,
2001,5th Quintile,East,247,105.65229,98.91774,112.38683,70.00000,100.00000,125.00000,27.00000,207.50000,,,
2002,1st Quintile,West,1437,72.60332,71.01723,74.18940,53.00000,68.00000,86.00000,10.00000,135.50000,,,
2002,1st Quintile,East,662,61.11335,59.18950,63.03721,45.26273,56.00000,71.00000,12.00000,109.60591,,,
2002,2nd Quintile,West,1541,86.32330,84.57151,88.07510,61.00000,80.00000,104.00000,10.00000,168.50000,,,
2002,2nd Quintile,East,699,70.68574,68.77687,72.59461,52.00000,63.00000,86.00000,9.00000,137.00000,,,
2002,3rd Quintile,West,1659,91.78722,89.96865,93.60578,65.00000,84.00000,115.00000,24.00000,190.00000,,,
2002,3rd Quintile,East,613,81.53957,79.11931,83.95982,60.00000,75.00000,100.00000,30.00000,160.00000,,,
2002,4th Quintile,West,1853,97.70941,95.96632,99.45251,70.00000,90.00000,120.00000,22.00000,195.00000,,,
2002,4th Quintile,East,512,85.97500,83.32717,88.62282,62.00000,80.00000,100.00000,27.00000,157.00000,,,
2002,5th Quintile,West,2879,115.08693,113.27815,116.89571,80.00000,107.00000,140.00000,20.00000,230.00000,,,
2002,5th Quintile,East,352,104.73324,99.72927,109.73720,71.00000,100.00000,127.00000,25.00000,211.00000,,,
2003,1st Quintile,West,1431,72.17400,70.60477,73.74324,51.00000,65.87400,86.00000,12.00000,138.50000,,,
2003,1st Quintile,East,621,61.81201,59.81677,63.80725,47.00000,58.00000,70.00000,12.50000,104.50000,,,
2003,2nd Quintile,West,1481,85.46467,83.75760,87.17173,60.00000,80.00000,105.00000,11.00000,172.50000,,,
2003,2nd Quintile,East,728,73.49543,71.30521,75.68565,55.00000,65.00000,90.00000,10.00000,142.50000,,,
2003,3rd Quintile,West,1604,91.22263,89.39324,93.05203,65.00000,85.00000,114.00000,20.00000,187.50000,,,
2003,3rd Quintile,East,628,77.15948,74.92433,79.39464,57.00000,71.00000,96.59592,25.00000,155.98980,,,
2003,4th Quintile,West,1803,96.56752,94.86176,98.27327,70.00000,90.00000,120.00000,16.00000,195.00000,,,
2003,4th Quintile,East,470,88.09802,85.28612,90.90993,61.00000,83.00000,108.87092,26.00000,180.67729,,,
2003,5th Quintile,West,2676,115.53277,113.59468,117.47085,80.00000,108.00000,140.00000,18.00000,230.00000,,,
2003,5th Quintile,East,358,102.14622,96.86688,107.42556,67.00000,96.00000,125.00000,28.00000,212.00000,,,
2004,1st Quintile,West,1350,71.59699,69.96330,73.23068,52.00000,66.00000,86.00000,12.00000,137.00000,,,
2004,1st Quintile,East,612,62.27928,60.32316,64.23539,47.00000,59.00000,70.44077,12.00000,105.60192,,,
2004,2nd Quintile,West,1451,85.32043,83.50217,87.13870,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2004,2nd Quintile,East,712,72.59937,70.47425,74.72449,53.00000,65.00000,89.00000,15.00000,143.00000,,,
2004,3rd Quintile,West,1581,93.33594,91.53724,95.13465,67.00000,87.00000,120.00000,15.00000,199.50000,,,
2004,3rd Quintile,East,611,78.56927,76.20966,80.92888,58.00000,70.00000,96.00000,26.00000,153.00000,,,
2004,4th Quintile,West,1777,98.26903,96.46992,100.06814,70.00000,91.00000,120.00000,20.00000,195.00000,,,
2004,4th Quintile,East,489,88.30856,85.46578,91.15133,64.00000,85.00000,108.00000,26.00000,174.00000,,,
2004,5th Quintile,West,2620,116.58807,114.65391,118.52223,80.00000,110.00000,140.00000,14.00000,230.00000,,,
2004,5th Quintile,East,337,104.06831,99.03314,109.10349,70.00652,100.00000,130.00000,28.00000,219.99022,,,
2005,1st Quintile,West,1334,71.69364,70.12052,73.26676,52.00000,67.00000,85.00000,10.00000,134.50000,,,
2005,1st Quintile,East,637,63.03726,61.19043,64.88409,48.00000,59.00000,72.00000,12.00000,108.00000,,,
2005,2nd Quintile,West,1386,86.72568,84.93538,88.51599,63.00000,80.00000,102.00000,14.00000,160.50000,,,
2005,2nd Quintile,East,682,72.53400,70.38256,74.68544,54.00000,65.00000,88.00000,15.00000,139.00000,,,
2005,3rd Quintile,West,1517,91.69569,89.84374,93.54764,65.00000,85.00000,116.00000,10.00000,192.50000,,,
2005,3rd Quintile,East,582,80.79557,78.12946,83.46167,59.00000,71.58055,100.00000,20.00000,161.50000,,,
2005,4th Quintile,West,1747,99.44703,97.61175,101.28231,70.00000,95.00000,120.00000,20.00000,195.00000,,,
2005,4th Quintile,East,466,87.29355,84.28505,90.30205,63.68095,80.00000,105.00000,30.00000,166.97858,,,
2005,5th Quintile,West,2521,117.35104,115.36793,119.33416,80.00000,110.00000,140.00000,8.00000,230.00000,,,
2005,5th Quintile,East,324,108.00551,103.25351,112.75750,76.00000,100.00000,130.00000,28.00000,211.00000,,,
2006,1st Quintile,West,1433,71.26199,69.75977,72.76420,52.00000,66.00000,85.00000,10.00000,134.50000,,,
2006,1st Quintile,East,663,62.74483,60.84776,64.64189,47.00000,58.00000,72.00000,15.00000,109.50000,,,
2006,2nd Quintile,West,1491,83.99651,82.28818,85.70484,60.00000,78.00000,100.00000,17.00000,160.00000,,,
2006,2nd Quintile,East,731,72.21529,70.10358,74.32699,53.00000,64.29110,85.00000,20.00000,133.00000,,,
2006,3rd Quintile,West,1713,92.68332,90.96671,94.39993,66.00000,85.00000,117.00000,20.00000,193.50000,,,
2006,3rd Quintile,East,674,80.25703,78.08402,82.43004,59.00000,72.00000,100.00000,18.00000,161.50000,,,
2006,4th Quintile,West,1984,100.37926,98.54597,102.21255,70.00000,95.00000,120.00000,9.00000,195.00000,,,
2006,4th Quintile,East,509,86.35588,83.45914,89.25263,63.00000,80.00000,105.00000,16.00000,168.00000,,,
2006,5th Quintile,West,2711,118.21296,116.22260,120.20333,80.00000,110.00000,145.00000,21.00000,242.50000,,,
2006,5th Quintile,East,350,105.97767,101.10510,110.85023,72.00000,100.00000,130.00000,28.00000,217.00000,,,
2007,1st Quintile,West,1349,72.07271,70.44295,73.70248,52.00000,66.00000,85.00000,10.00000,134.50000,,,
2007,1st Quintile,East,611,62.43720,60.38458,64.48982,48.00000,58.00000,72.00000,15.00000,108.00000,,,
2007,2nd Quintile,West,1470,86.29752,84.51719,88.07786,62.00000,78.00000,105.00000,15.00000,169.50000,,,
2007,2nd Quintile,East,640,72.52231,70.25863,74.78600,54.00000,65.00000,85.00000,12.00000,131.50000,,,
2007,3rd Quintile,West,1564,94.42274,92.54283,96.30265,68.00000,86.00000,120.00000,25.00000,198.00000,,,
2007,3rd Quintile,East,651,79.91841,77.59755,82.23926,59.00000,72.00000,98.00000,18.00000,156.50000,,,
2007,4th Quintile,West,1820,100.76572,98.94441,102.58702,70.00000,95.00000,120.00000,9.00000,195.00000,,,
2007,4th Quintile,East,513,88.62824,85.62263,91.63384,63.10296,81.56399,109.00000,26.00000,177.84555,,,
2007,5th Quintile,West,2488,119.59037,117.50589,121.67486,83.00000,110.00000,144.00000,17.00000,235.50000,,,
2007,5th Quintile,East,344,109.12070,103.86501,114.37639,78.00000,101.00000,130.00000,26.00000,208.00000,,,
2008,1st Quintile,West,1283,72.64749,70.97315,74.32184,52.00000,67.00000,85.00000,10.00000,134.50000,,,
2008,1st Quintile,East,590,62.65789,60.68077,64.63501,48.00000,58.00000,71.00000,13.50000,105.50000,,,
2008,2nd Quintile,West,1353,87.23965,85.40919,89.07012,63.00000,80.00000,106.23793,10.00000,171.09482,,,
2008,2nd Quintile,East,619,71.13925,69.00973,73.26878,53.00000,65.00000,82.00000,20.00000,125.50000,,,
2008,3rd Quintile,West,1499,94.49677,92.48051,96.51303,67.00000,86.00000,120.00000,18.00000,199.50000,,,
2008,3rd Quintile,East,668,82.57350,80.24649,84.90050,60.00000,75.00000,100.00000,18.00000,160.00000,,,
2008,4th Quintile,West,1685,101.44635,99.48347,103.40923,70.00000,94.75596,125.00000,16.00000,207.50000,,,
2008,4th Quintile,East,429,88.96674,85.96525,91.96822,65.54537,82.00000,110.00000,20.00000,176.68194,,,
2008,5th Quintile,West,2349,121.02507,118.88365,123.16649,85.00000,120.00000,146.00000,25.00000,237.50000,,,
2008,5th Quintile,East,345,108.10777,103.38717,112.82837,78.42681,101.00000,125.00000,26.00000,194.85979,,,
2009,1st Quintile,West,1207,73.49987,71.59942,75.40032,52.00000,68.00000,86.00000,10.00000,137.00000,,,
2009,1st Quintile,East,587,61.59462,59.61806,63.57118,47.00000,57.00000,69.00000,14.00000,102.00000,,,
2009,2nd Quintile,West,1267,86.00985,84.08519,87.93450,62.00000,76.00000,100.00000,25.00000,157.00000,,,
2009,2nd Quintile,East,619,73.62400,71.33141,75.91660,56.00000,67.00000,86.00000,20.00000,131.00000,,,
2009,3rd Quintile,West,1355,96.30477,94.20167,98.40788,70.00000,90.00000,120.00000,20.00000,195.00000,,,
2009,3rd Quintile,East,594,82.29545,79.94194,84.64896,60.00000,75.00000,100.00000,25.00000,160.00000,,,
2009,4th Quintile,West,1636,104.90302,102.78544,107.02060,74.00000,100.00000,130.00000,16.00000,214.00000,,,
2009,4th Quintile,East,425,90.25193,87.04576,93.45809,65.00000,80.26109,110.00000,15.00000,177.50000,,,
2009,5th Quintile,West,2153,121.05338,118.90761,123.19916,85.00000,118.00000,145.00000,13.00000,235.00000,,,
2009,5th Quintile,East,330,108.57179,104.01307,113.13051,80.00000,105.00000,128.78460,40.00000,201.96149,,,
2010,1st Quintile,West,2282,72.83342,71.47518,74.19167,52.00000,67.13470,85.00000,14.00000,134.50000,,,
2010,1st Quintile,East,866,61.63741,60.00921,63.26561,47.00000,58.00000,70.00000,16.00000,104.50000,,,
2010,2nd Quintile,West,2060,88.94599,87.35334,90.53864,63.00000,80.00000,110.00000,20.00000,180.50000,,,
2010,2nd Quintile,East,860,74.46936,72.56658,76.37214,56.00000,68.00000,88.00000,20.00000,136.00000,,,
2010,3rd Quintile,West,1906,97.48276,95.73385,99.23168,70.00000,90.00000,120.00000,25.00000,195.00000,,,
2010,3rd Quintile,East,651,81.83506,79.39733,84.27278,60.00000,73.16556,98.00000,18.00000,155.00000,,,
2010,4th Quintile,West,1991,104.63263,102.76604,106.49922,75.00000,100.00000,125.00000,13.00000,200.00000,,,
2010,4th Quintile,East,466,94.95750,91.64519,98.26982,69.07247,90.00000,117.97426,15.00000,191.32693,,,
2010,5th Quintile,West,2397,121.98165,119.90966,124.05364,83.00000,120.00000,150.00000,24.00000,250.50000,,,
2010,5th Quintile,East,316,112.95116,107.77122,118.13110,80.00000,110.00000,130.62335,35.00000,206.55837,,,
2011,1st Quintile,West,2606,71.31080,70.17325,72.44835,52.00000,66.00000,83.00000,11.00000,129.50000,,,
2011,1st Quintile,East,1100,62.27895,60.68468,63.87322,46.00000,58.00000,72.00000,9.00000,111.00000,,,
2011,2nd Quintile,West,2454,87.28227,85.85324,88.71129,62.00000,80.00000,110.00000,20.00000,182.00000,,,
2011,2nd Quintile,East,958,75.24279,73.43413,77.05144,57.00000,69.00000,90.00000,20.00000,139.50000,,,
2011,3rd Quintile,West,2433,97.10004,95.55177,98.64831,70.00000,90.00000,120.00000,24.00000,195.00000,,,
2011,3rd Quintile,East,790,83.95649,81.62483,86.28815,61.00000,73.94853,101.61337,25.00000,162.53343,,,
