year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,West,197,87.86560,82.68487,93.04634,63.00000,80.00000,104.00000,20.00000,165.50000,,,
1984,Hamburg,West,166,65.03994,61.88902,68.19086,50.00000,62.00000,74.00000,20.00000,110.00000,,,
1984,Lower Saxony,West,588,90.13508,87.22868,93.04147,60.00000,83.00000,111.34992,18.00000,188.37480,,,
1984,Bremen,West,75,68.73795,62.89340,74.58249,53.00000,64.00000,70.00000,33.00000,95.50000,,,
1984,North Rhine-Westphalia,West,1592,79.70047,77.97659,81.42434,56.00000,73.00000,97.88250,6.00000,160.70626,,,
1984,Hesse,West,586,87.31081,84.13540,90.48623,61.98291,80.00000,100.00000,8.00000,157.02564,,,
1984,"Rhineland-Palatinate, Saarland",West,397,93.84909,90.01739,97.68079,68.00000,90.00000,116.12817,10.00000,188.32043,,,
1984,Baden-Wuerttemberg,West,1055,88.37225,86.11218,90.63231,63.00000,82.00000,105.00000,12.00000,168.00000,,,
1984,Bavaria,West,985,87.42720,85.16393,89.69046,62.79690,80.00000,103.00000,12.00000,163.30465,,,
1984,Berlin,West,222,72.25333,67.78581,76.72085,55.00000,64.00000,82.80850,18.00000,124.52125,,,
1985,Schleswig-Holstein,West,180,83.87382,78.57533,89.17231,60.00000,74.14046,100.00000,24.00000,160.00000,,,
1985,Hamburg,West,160,63.34075,59.98368,66.69782,50.00000,60.00000,74.00000,19.00000,110.00000,,,
1985,Lower Saxony,West,520,88.54872,85.42965,91.66779,61.38138,80.00000,110.00000,16.00000,182.92793,,,
1985,Bremen,West,65,64.68742,59.72151,69.65334,53.00000,60.00000,69.02979,39.00000,93.07447,,,
1985,North Rhine-Westphalia,West,1428,79.75889,77.97330,81.54448,56.00000,72.00000,98.00000,11.00000,161.00000,,,
1985,Hesse,West,532,86.82436,83.51393,90.13479,61.17513,80.00000,100.00000,9.00000,158.23731,,,
1985,"Rhineland-Palatinate, Saarland",West,353,92.19305,88.19090,96.19519,65.00000,86.00000,115.00000,10.00000,190.00000,,,
1985,Baden-Wuerttemberg,West,942,87.89380,85.19081,90.59680,63.00000,82.00000,101.00000,10.00000,158.00000,,,
1985,Bavaria,West,889,88.10890,85.65249,90.56532,61.78992,80.00000,110.00000,14.00000,182.31512,,,
1985,Berlin,West,203,69.42489,65.19235,73.65744,52.00000,62.00000,79.59381,19.00000,120.98452,,,
1986,Schleswig-Holstein,West,161,85.72083,79.97542,91.46624,60.00000,76.57584,102.29793,29.00000,165.74483,,,
1986,Hamburg,West,146,64.70223,61.06773,68.33673,50.00000,62.00000,75.00000,19.00000,112.50000,,,
1986,Lower Saxony,West,517,90.34978,87.10441,93.59516,60.00000,85.00000,110.00000,16.00000,185.00000,,,
1986,Bremen,West,61,63.51538,57.94319,69.08757,52.21006,59.06523,67.33540,30.00000,90.02342,,,
1986,North Rhine-Westphalia,West,1364,80.52695,78.70675,82.34716,58.00000,75.00000,100.00000,11.00000,163.00000,,,
1986,Hesse,West,502,85.46416,82.08700,88.84131,60.00000,78.00000,100.00000,8.00000,160.00000,,,
1986,"Rhineland-Palatinate, Saarland",West,356,91.32708,87.23066,95.42350,65.00000,84.00000,110.00000,10.00000,177.50000,,,
1986,Baden-Wuerttemberg,West,898,88.34537,85.58697,91.10377,64.00000,85.00000,102.02653,16.00000,159.06633,,,
1986,Bavaria,West,835,87.93021,85.37747,90.48294,62.00000,80.00000,105.00000,15.00000,169.50000,,,
1986,Berlin,West,199,68.42861,64.04409,72.81314,50.00000,61.00000,79.00000,19.00000,122.50000,,,
1987,Schleswig-Holstein,West,163,88.30553,82.15295,94.45811,60.00000,79.00305,108.00000,18.00000,180.00000,,,
1987,Hamburg,West,130,65.63458,61.79900,69.47017,50.00000,63.00000,75.00000,19.00000,112.50000,,,
1987,Lower Saxony,West,513,89.09881,85.79835,92.39928,60.00000,80.00000,110.00000,15.00000,185.00000,,,
1987,Bremen,West,59,65.18575,59.90487,70.46664,53.00000,60.54202,70.00000,30.00000,95.50000,,,
1987,North Rhine-Westphalia,West,1352,80.68489,78.85096,82.51881,58.00000,73.00000,100.00000,11.00000,163.00000,,,
1987,Hesse,West,492,86.78148,83.39763,90.16533,61.79951,80.00000,100.00000,15.00000,157.30074,,,
1987,"Rhineland-Palatinate, Saarland",West,352,91.63902,87.50144,95.77660,65.00000,85.00000,110.00000,15.00000,177.50000,,,
1987,Baden-Wuerttemberg,West,889,87.33482,85.09455,89.57510,64.00000,81.80420,102.00000,16.00000,159.00000,,,
1987,Bavaria,West,827,87.77140,85.15567,90.38713,60.00000,80.00000,107.86000,12.00000,179.65000,,,
1987,Berlin,West,198,69.36212,64.95164,73.77260,50.02646,61.00000,81.27097,19.00000,128.13774,,,
1988,Schleswig-Holstein,West,162,89.39745,83.07660,95.71831,60.00000,78.78244,110.00000,25.00000,185.00000,,,
1988,Hamburg,West,118,67.25314,62.97176,71.53451,52.19765,63.00000,77.07433,19.00000,114.38934,,,
1988,Lower Saxony,West,490,90.80953,87.41958,94.19949,63.00000,82.00000,110.00000,16.00000,180.50000,,,
1988,Bremen,West,59,64.94962,59.24845,70.65079,52.00000,62.10472,70.00000,30.00000,97.00000,,,
1988,North Rhine-Westphalia,West,1288,81.80087,79.89685,83.70488,60.00000,75.00000,100.00000,14.00000,160.00000,,,
1988,Hesse,West,468,86.77246,83.20024,90.34467,62.00000,80.00000,100.00000,10.00000,157.00000,,,
1988,"Rhineland-Palatinate, Saarland",West,337,93.00308,88.61630,97.38985,65.00000,87.29350,112.36551,10.00000,183.41376,,,
1988,Baden-Wuerttemberg,West,864,88.45437,86.15186,90.75687,65.00000,84.48319,106.50372,16.00000,168.75930,,,
1988,Bavaria,West,796,88.84453,86.12807,91.56099,61.81596,80.00000,110.00000,15.00000,182.27607,,,
1988,Berlin,West,188,68.64283,64.48736,72.79831,51.00000,61.00000,81.75751,19.00000,127.89377,,,
1989,Schleswig-Holstein,West,155,91.13832,84.39589,97.88075,60.00000,80.00000,120.00000,32.00000,210.00000,,,
1989,Hamburg,West,114,65.63908,61.24720,70.03095,50.00000,63.00000,76.00000,19.00000,115.00000,,,
1989,Lower Saxony,West,484,90.07326,86.78394,93.36258,63.00000,80.55554,110.00000,20.00000,180.50000,,,
1989,Bremen,West,62,67.88230,62.35229,73.41230,53.00000,63.63514,74.77962,33.00000,107.44905,,,
1989,North Rhine-Westphalia,West,1247,82.67179,80.72706,84.61653,60.00000,75.00000,100.00000,14.00000,160.00000,,,
1989,Hesse,West,474,86.44106,82.95544,89.92668,60.00000,80.00000,100.00000,10.00000,160.00000,,,
1989,"Rhineland-Palatinate, Saarland",West,322,93.40824,88.96508,97.85140,65.00000,90.00000,112.00000,10.00000,182.50000,,,
1989,Baden-Wuerttemberg,West,826,89.83019,87.40372,92.25665,66.00000,85.00000,110.00000,12.00000,176.00000,,,
1989,Bavaria,West,781,89.31118,86.46894,92.15341,62.00000,80.00000,110.00000,12.00000,182.00000,,,
1989,Berlin,West,186,68.72241,64.60196,72.84286,51.98751,61.05364,81.12674,19.00000,124.83557,,,
1990,Schleswig-Holstein,West,149,86.83510,80.66304,93.00717,60.00000,79.06118,104.73387,16.00000,171.83467,,,
1990,Hamburg,West,106,64.36159,59.71344,69.00974,49.00000,60.00000,74.16635,19.00000,111.91587,,,
1990,Lower Saxony,West,484,91.56038,88.13193,94.98883,65.00000,84.00000,110.00000,20.00000,177.50000,,,
1990,Bremen,West,59,70.37339,64.64078,76.10601,55.30539,65.00000,78.47988,36.00000,113.24160,,,
1990,North Rhine-Westphalia,West,1224,83.00445,81.04307,84.96583,60.00000,75.00000,100.00000,14.00000,160.00000,,,
1990,Hesse,West,466,87.60731,84.01401,91.20062,60.85226,80.00000,105.00000,15.00000,171.22161,,,
1990,"Rhineland-Palatinate, Saarland",West,317,93.32648,88.91678,97.73619,65.00000,90.00000,115.00000,10.00000,190.00000,,,
1990,Baden-Wuerttemberg,West,822,89.66515,87.27777,92.05252,66.99798,85.00000,110.00000,10.00000,174.50303,,,
1990,Bavaria,West,786,88.74233,85.90605,91.57862,60.00000,80.00000,110.00000,14.00000,185.00000,,,
1990,Berlin,West,179,69.55687,65.64099,73.47275,53.00000,63.00000,83.00000,19.00000,128.00000,,,
1990,Berlin,East,167,66.33419,62.24648,70.42190,49.41281,63.00000,78.00000,11.00000,120.88078,,,
1990,Brandenburg,East,350,68.90573,65.49959,72.31187,50.00000,60.00000,82.00000,13.00000,130.00000,,,
1990,Mecklenburg-Western Pomerania,East,230,65.63694,61.38061,69.89327,45.00000,60.00000,80.00000,15.00000,132.50000,,,
1990,Saxony,East,660,60.86207,58.87713,62.84702,45.00000,55.00000,70.00000,10.00000,107.50000,,,
1990,Saxony-Anhalt,East,393,64.92852,62.18583,67.67120,45.00000,60.00000,80.00000,25.00000,132.50000,,,
1990,Thuringa,East,358,67.89421,64.73468,71.05374,49.00000,61.05542,80.00000,20.00000,126.50000,,,
1991,Schleswig-Holstein,West,154,91.43987,83.91865,98.96108,60.00000,81.22124,120.00000,10.00000,210.00000,,,
1991,Hamburg,West,103,65.63260,60.72937,70.53583,49.20643,60.00000,75.62309,19.00000,115.24809,,,
1991,Lower Saxony,West,478,92.80433,89.32432,96.28433,65.00000,88.21778,110.00000,20.00000,177.50000,,,
1991,Bremen,West,57,70.54508,64.40790,76.68225,55.00000,65.00000,80.44810,40.00000,118.62025,,,
1991,North Rhine-Westphalia,West,1249,82.56681,80.62588,84.50773,60.00000,75.00000,100.00000,9.00000,160.00000,,,
1991,Hesse,West,462,89.12079,85.37751,92.86407,62.22705,80.00000,108.68545,15.00000,178.37304,,,
1991,"Rhineland-Palatinate, Saarland",West,328,93.55166,89.08511,98.01820,65.00000,90.00000,116.28428,10.00000,193.21069,,,
1991,Baden-Wuerttemberg,West,835,91.19755,88.80760,93.58750,65.00000,86.00000,110.00000,12.00000,177.50000,,,
1991,Bavaria,West,798,89.83356,87.07714,92.58997,61.00000,82.00000,110.00000,10.00000,183.50000,,,
1991,Berlin,West,178,71.06178,67.09638,75.02719,55.69075,63.43542,83.38917,25.00000,124.93680,,,
1991,Berlin,East,142,68.38984,64.01405,72.76563,50.00000,65.00000,80.00000,11.00000,125.00000,,,
1991,Brandenburg,East,322,69.63775,65.98451,73.29099,50.00000,60.00000,82.00000,16.00000,130.00000,,,
1991,Mecklenburg-Western Pomerania,East,221,66.33915,61.98256,70.69574,45.30114,60.00000,80.00000,15.00000,132.04829,,,
1991,Saxony,East,596,61.67482,59.54282,63.80683,45.00000,56.00000,72.00000,10.00000,112.50000,,,
1991,Saxony-Anhalt,East,374,66.56671,63.66946,69.46396,48.00000,60.00000,80.00000,23.00000,128.00000,,,
1991,Thuringa,East,332,67.45775,64.16807,70.74742,50.00000,60.00000,80.00000,20.00000,125.00000,,,
1992,Schleswig-Holstein,West,147,91.72487,84.43423,99.01552,60.00000,88.78425,120.00000,14.00000,210.00000,,,
1992,Hamburg,West,93,66.56248,61.33225,71.79271,50.00000,60.00000,75.85524,19.00000,114.63810,,,
1992,Lower Saxony,West,488,91.85483,88.41009,95.29956,65.00000,86.77251,110.00000,12.00000,177.50000,,,
1992,Bremen,West,57,70.00446,63.76322,76.24569,55.00000,65.00000,78.58497,30.00000,113.96244,,,
1992,North Rhine-Westphalia,West,1252,83.54256,81.58888,85.49625,60.00000,75.00000,100.00000,9.00000,160.00000,,,
1992,Hesse,West,463,90.16827,86.41290,93.92364,62.00000,80.00000,110.00000,15.00000,182.00000,,,
1992,"Rhineland-Palatinate, Saarland",West,330,93.82956,89.17523,98.48390,65.00000,90.00000,115.00000,10.00000,190.00000,,,
1992,Baden-Wuerttemberg,West,832,91.84200,89.41543,94.26857,67.00000,88.00000,110.00000,12.00000,174.50000,,,
1992,Bavaria,West,818,90.76042,87.86182,93.65903,61.00000,80.00000,110.00000,15.00000,183.50000,,,
1992,Berlin,West,177,70.71439,66.81318,74.61560,55.84547,63.06184,82.00000,18.00000,121.23180,,,
1992,Berlin,East,152,69.87625,65.70881,74.04370,51.03106,66.43888,83.18617,11.00000,131.41883,,,
1992,Brandenburg,East,320,70.22141,66.49838,73.94445,50.00000,60.00000,82.00000,16.00000,130.00000,,,
1992,Mecklenburg-Western Pomerania,East,198,67.02666,62.62084,71.43247,48.00000,60.00000,80.00000,18.00000,128.00000,,,
1992,Saxony,East,578,62.14352,59.91886,64.36818,46.00000,56.48631,72.00000,14.00000,111.00000,,,
1992,Saxony-Anhalt,East,368,66.94388,63.91358,69.97418,48.00000,60.00000,80.00000,20.00000,128.00000,,,
1992,Thuringa,East,330,68.35741,64.94945,71.76537,50.00000,60.00000,80.00000,20.00000,125.00000,,,
1993,Schleswig-Holstein,West,158,92.59863,85.38246,99.81480,60.00000,87.33532,120.00000,14.00000,210.00000,,,
1993,Hamburg,West,90,65.05277,60.08319,70.02235,50.00000,60.00000,75.00000,19.00000,112.50000,,,
1993,Lower Saxony,West,503,94.30008,90.79883,97.80133,65.00000,89.79370,119.13549,12.00000,200.33873,,,
1993,Bremen,West,58,69.85914,63.98625,75.73203,55.00000,65.00000,75.32998,40.00000,105.82496,,,
1993,North Rhine-Westphalia,West,1258,84.34026,82.33749,86.34303,60.00000,75.00000,103.00000,9.00000,167.50000,,,
1993,Hesse,West,462,90.41768,86.57643,94.25893,63.00000,80.00000,110.00000,15.00000,180.50000,,,
1993,"Rhineland-Palatinate, Saarland",West,318,96.02668,91.29861,100.75474,70.00000,90.00000,117.49442,10.00000,188.73605,,,
1993,Baden-Wuerttemberg,West,841,92.86652,90.49305,95.24000,70.00000,90.00000,112.00000,10.00000,175.00000,,,
1993,Bavaria,West,826,90.80254,87.98655,93.61853,62.00000,80.00000,112.00000,15.00000,187.00000,,,
1993,Berlin,West,171,71.66909,67.50169,75.83650,55.00000,64.00000,85.00000,25.00000,130.00000,,,
1993,Berlin,East,149,68.20324,64.27486,72.13162,52.78682,63.44063,80.00000,11.96704,120.81977,,,
1993,Brandenburg,East,309,70.57689,66.81311,74.34066,50.00000,60.00000,82.00000,14.00000,130.00000,,,
1993,Mecklenburg-Western Pomerania,East,199,70.34182,65.68610,74.99754,50.00000,60.00000,85.00000,18.00000,137.50000,,,
1993,Saxony,East,555,65.06301,62.70401,67.42201,48.00000,60.00000,75.00000,20.00000,115.50000,,,
1993,Saxony-Anhalt,East,353,68.37815,65.33442,71.42188,50.00000,60.00000,80.00000,28.00000,125.00000,,,
1993,Thuringa,East,320,69.96586,66.23393,73.69779,50.00000,60.00000,80.00000,20.00000,125.00000,,,
1994,Schleswig-Holstein,West,151,95.82189,88.35170,103.29207,63.63980,90.00000,120.00000,14.00000,204.54029,,,
1994,Hamburg,West,90,67.05241,61.71587,72.38895,50.00000,62.00000,77.47981,19.00000,118.69952,,,
1994,Lower Saxony,West,503,92.67780,89.23007,96.12553,65.00000,88.31353,110.00000,12.00000,177.50000,,,
1994,Bremen,West,53,69.56232,63.36990,75.75475,55.00000,65.00000,76.17530,38.00000,107.93825,,,
1994,North Rhine-Westphalia,West,1232,85.51523,83.49112,87.53933,60.00000,78.00000,104.00000,9.00000,170.00000,,,
1994,Hesse,West,460,91.65215,87.69605,95.60825,63.01701,82.48798,114.11313,15.00000,190.75731,,,
1994,"Rhineland-Palatinate, Saarland",West,321,94.69957,90.37495,99.02420,65.00000,90.00000,120.00000,15.00000,202.50000,,,
1994,Baden-Wuerttemberg,West,825,94.32605,91.79909,96.85301,70.00000,90.00000,116.00000,10.00000,185.00000,,,
1994,Bavaria,West,831,91.85949,89.07203,94.64694,61.00000,83.00000,120.00000,15.00000,208.50000,,,
1994,Berlin,West,170,70.08877,66.46868,73.70886,56.00000,64.83449,83.00000,25.00000,123.50000,,,
1994,Berlin,East,142,69.84529,65.42852,74.26205,50.00000,64.52880,83.81206,11.00000,134.53016,,,
1994,Brandenburg,East,300,69.53706,65.92317,73.15094,50.00000,60.00000,81.67060,14.00000,129.17649,,,
1994,Mecklenburg-Western Pomerania,East,197,69.55824,65.08656,74.02991,48.00000,60.00000,85.44154,18.00000,141.60385,,,
1994,Saxony,East,555,64.89247,62.49513,67.28981,48.00000,60.00000,76.00000,12.00000,118.00000,,,
1994,Saxony-Anhalt,East,339,67.23029,64.09189,70.36869,48.89033,60.00000,80.00000,29.00000,126.66451,,,
1994,Thuringa,East,327,68.41579,64.86826,71.96332,49.00000,60.00000,80.00000,10.00000,126.50000,,,
1995,Schleswig-Holstein,West,152,96.92955,89.69631,104.16278,67.00000,90.00000,120.00000,16.00000,199.50000,,,
1995,Hamburg,West,83,64.37407,59.80094,68.94720,50.00000,60.00000,74.11614,19.00000,110.29034,,,
1995,Lower Saxony,West,530,96.86425,93.34103,100.38747,66.00000,90.00000,120.00000,12.00000,201.00000,,,
1995,Bremen,West,55,67.80105,61.30794,74.29416,53.58914,63.00000,78.53371,20.00000,115.95057,,,
1995,North Rhine-Westphalia,West,1303,86.53779,84.53175,88.54383,60.00000,79.15302,105.00000,12.00000,172.50000,,,
1995,Hesse,West,484,91.60305,87.60941,95.59669,62.00000,84.00000,120.00000,15.00000,207.00000,,,
1995,"Rhineland-Palatinate, Saarland",West,349,94.47657,90.26787,98.68526,65.00000,90.00000,120.00000,13.00000,202.50000,,,
1995,Baden-Wuerttemberg,West,864,92.18912,89.65912,94.71912,67.00000,85.00000,115.00000,10.00000,187.00000,,,
1995,Bavaria,West,867,91.13534,88.42660,93.84407,62.00000,82.00000,114.26668,15.00000,192.66669,,,
1995,Berlin,West,184,70.46619,66.81192,74.12047,56.00000,67.00000,83.89452,18.00000,125.73630,,,
1995,Berlin,East,138,66.31839,61.72521,70.91156,48.38467,63.00000,78.18673,22.00000,122.88983,,,
1995,Brandenburg,East,286,71.45367,67.50736,75.39998,53.00000,62.54853,84.00000,14.00000,130.50000,,,
1995,Mecklenburg-Western Pomerania,East,203,70.41539,65.98052,74.85027,48.06921,60.00000,85.00000,18.00000,140.39618,,,
1995,Saxony,East,542,66.68295,64.11706,69.24885,48.00000,60.00000,78.00000,12.00000,123.00000,,,
1995,Saxony-Anhalt,East,336,68.96753,65.59605,72.33900,48.00000,60.00000,80.00000,29.00000,128.00000,,,
1995,Thuringa,East,321,69.23340,65.57200,72.89479,48.95721,60.00000,80.00000,10.00000,126.56419,,,
1996,Schleswig-Holstein,West,149,96.39957,88.84671,103.95243,65.00000,90.00000,120.00000,16.00000,202.50000,,,
1996,Hamburg,West,81,63.94710,59.28116,68.61305,50.00000,60.85095,72.91409,19.00000,107.28522,,,
1996,Lower Saxony,West,531,96.80373,93.39348,100.21399,68.00000,90.00000,120.00000,14.00000,198.00000,,,
1996,Bremen,West,53,73.21065,65.35990,81.06140,53.95762,64.48316,82.59549,38.00000,125.55229,,,
1996,North Rhine-Westphalia,West,1289,86.86613,84.82898,88.90327,60.00000,80.00000,105.00000,16.00000,172.50000,,,
1996,Hesse,West,467,92.72824,88.47694,96.97954,62.00000,84.37846,120.00000,15.00000,207.00000,,,
1996,"Rhineland-Palatinate, Saarland",West,347,95.39855,91.32414,99.47296,66.16923,90.00000,120.00000,20.00000,200.74616,,,
1996,Baden-Wuerttemberg,West,840,94.44116,91.91912,96.96321,70.00000,90.00000,120.00000,10.00000,195.00000,,,
1996,Bavaria,West,861,91.93433,89.22969,94.63896,65.00000,83.33241,115.00000,10.00000,190.00000,,,
1996,Berlin,West,175,70.94713,66.98376,74.91051,56.00000,65.00000,85.00000,18.00000,128.50000,,,
