year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Couple without children,3rd Quintile,221,79.15520,76.07910,82.23131,63.00000,75.00000,90.00000,32.00000,130.50000,,,
1985,Couple without children,4th Quintile,284,84.18331,81.05110,87.31551,65.00000,80.00000,100.00000,25.00000,152.50000,,,
1985,Couple without children,5th Quintile,389,97.51398,94.11676,100.91119,72.00000,90.00000,116.38844,20.00000,182.97109,,,
1985,Single parent,1st Quintile,107,77.31150,71.98586,82.63714,58.04019,71.18259,90.00000,20.00000,137.93972,,,
1985,Single parent,2nd Quintile,64,84.67667,78.50602,90.84732,69.43112,80.00000,100.00000,43.00000,145.85332,,,
1985,Single parent,3rd Quintile,56,87.33306,78.95327,95.71284,65.00000,80.00000,100.00000,40.00000,152.50000,,,
1985,Single parent,4th Quintile,36,104.68596,92.01301,117.35892,75.25749,100.00000,128.00000,35.00000,190.00000,,,
1985,Single parent,5th Quintile,,,,,,,,,,,,
1985,Couple with children,1st Quintile,484,90.82294,88.18938,93.45650,70.00000,85.00000,110.00000,25.00000,170.00000,,,
1985,Couple with children,2nd Quintile,558,95.13726,92.58882,97.68570,72.00000,90.00000,110.00000,30.00000,167.00000,,,
1985,Couple with children,3rd Quintile,547,104.48364,101.73153,107.23576,80.00000,100.00000,121.00000,20.00000,182.50000,,,
1985,Couple with children,4th Quintile,458,110.15107,106.81954,113.48259,85.00000,102.00000,129.47657,40.00000,196.19141,,,
1985,Couple with children,5th Quintile,328,122.55067,118.02562,127.07573,95.00000,120.00000,140.00000,36.00000,207.50000,,,
1985,Multi-generational household,1st Quintile,32,100.04163,90.45689,109.62636,80.00000,90.00000,120.00000,28.00000,180.00000,,,
1985,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1985,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1985,Multi-generational household,4th Quintile,,,,,,,,,,,,
1985,Multi-generational household,5th Quintile,,,,,,,,,,,,
1985,Other Combinations,1st Quintile,,,,,,,,,,,,
1985,Other Combinations,2nd Quintile,,,,,,,,,,,,
1985,Other Combinations,3rd Quintile,,,,,,,,,,,,
1985,Other Combinations,4th Quintile,,,,,,,,,,,,
1985,Other Combinations,5th Quintile,,,,,,,,,,,,
1986,Single-person household,1st Quintile,280,53.59928,51.18705,56.01151,40.00000,52.00000,65.00000,8.00000,102.50000,,,
1986,Single-person household,2nd Quintile,185,62.53066,59.28669,65.77462,49.00000,60.00000,71.71149,16.00000,105.77872,,,
1986,Single-person household,3rd Quintile,207,59.93188,53.76706,66.09671,45.00000,57.00000,69.00000,14.00000,105.00000,,,
1986,Single-person household,4th Quintile,221,60.48005,57.64041,63.31970,47.55659,57.68949,70.00000,13.89148,103.66511,,,
1986,Single-person household,5th Quintile,182,77.52206,73.27917,81.76495,57.93166,75.00000,93.83214,20.00000,147.68287,,,
1986,Couple without children,1st Quintile,147,70.03917,66.56134,73.51701,55.00000,65.00000,80.00000,20.00000,117.50000,,,
1986,Couple without children,2nd Quintile,186,77.19295,73.29675,81.08915,60.00000,70.00000,90.00000,30.00000,135.00000,,,
1986,Couple without children,3rd Quintile,207,79.70154,76.28805,83.11504,63.00000,74.87176,90.00000,26.00000,130.50000,,,
1986,Couple without children,4th Quintile,290,81.06911,78.31549,83.82274,65.00000,77.00000,94.77008,25.00000,139.42521,,,
1986,Couple without children,5th Quintile,375,100.98001,97.31819,104.64182,76.15570,97.50322,120.00000,34.00000,185.76645,,,
1986,Single parent,1st Quintile,101,84.01551,76.74565,91.28537,63.00000,76.00000,96.00000,20.00000,145.50000,,,
1986,Single parent,2nd Quintile,59,85.27632,78.53670,92.01595,65.00000,80.00000,100.00000,43.00000,152.50000,,,
1986,Single parent,3rd Quintile,57,92.41763,82.85399,101.98128,67.05478,90.00000,101.80930,48.00000,153.94108,,,
1986,Single parent,4th Quintile,36,99.05345,84.80766,113.29924,73.52238,87.95532,120.00000,40.00000,189.71644,,,
1986,Single parent,5th Quintile,,,,,,,,,,,,
1986,Couple with children,1st Quintile,421,92.36543,89.00220,95.72865,68.41918,85.00000,110.00000,30.00000,172.37123,,,
1986,Couple with children,2nd Quintile,551,98.70580,96.11688,101.29472,76.10363,93.00000,120.00000,40.00000,185.84456,,,
1986,Couple with children,3rd Quintile,510,99.98130,97.32518,102.63743,77.00000,95.00000,120.00000,32.00000,184.50000,,,
1986,Couple with children,4th Quintile,432,109.08688,106.08633,112.08744,85.00000,104.00000,125.00000,38.00000,185.00000,,,
1986,Couple with children,5th Quintile,324,124.78755,120.33658,129.23853,98.00000,120.00000,150.00000,52.00000,228.00000,,,
1986,Multi-generational household,1st Quintile,,,,,,,,,,,,
1986,Multi-generational household,2nd Quintile,36,94.96630,83.05354,106.87905,69.33156,88.35079,123.37104,49.00000,204.43024,,,
1986,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1986,Multi-generational household,4th Quintile,,,,,,,,,,,,
1986,Multi-generational household,5th Quintile,,,,,,,,,,,,
1986,Other Combinations,1st Quintile,,,,,,,,,,,,
1986,Other Combinations,2nd Quintile,,,,,,,,,,,,
1986,Other Combinations,3rd Quintile,,,,,,,,,,,,
1986,Other Combinations,4th Quintile,,,,,,,,,,,,
1986,Other Combinations,5th Quintile,34,118.80153,104.14167,133.46138,90.00000,106.79821,140.00000,64.00000,215.00000,,,
1987,Single-person household,1st Quintile,289,53.55225,51.04170,56.06280,40.00000,52.00000,65.00000,12.00000,102.50000,,,
1987,Single-person household,2nd Quintile,190,61.88641,58.78519,64.98763,48.00000,60.00000,70.00000,16.00000,103.00000,,,
1987,Single-person household,3rd Quintile,208,60.08080,57.04990,63.11171,47.41463,57.48848,69.00000,15.03658,101.37805,,,
1987,Single-person household,4th Quintile,191,61.15304,57.89779,64.40829,45.00000,58.00000,72.75543,11.00000,114.38857,,,
1987,Single-person household,5th Quintile,197,76.62644,72.56195,80.69094,58.00000,72.00000,91.69116,16.00000,142.22791,,,
1987,Couple without children,1st Quintile,136,72.02562,68.47386,75.57737,56.00000,68.65974,82.21121,16.68318,121.52803,,,
1987,Couple without children,2nd Quintile,180,78.94482,74.99299,82.89666,60.00000,74.45093,90.00000,20.00000,135.00000,,,
1987,Couple without children,3rd Quintile,202,79.56533,76.13016,83.00049,63.00000,77.00711,95.00000,28.00000,143.00000,,,
1987,Couple without children,4th Quintile,299,83.94634,80.66943,87.22325,65.00000,76.56604,98.90425,25.00000,149.76063,,,
1987,Couple without children,5th Quintile,375,100.63112,96.97139,104.29085,75.00000,96.00000,120.00000,34.00000,187.50000,,,
1987,Single parent,1st Quintile,98,84.22093,76.06634,92.37551,60.00000,74.29177,91.56492,20.00000,138.91229,,,
1987,Single parent,2nd Quintile,66,81.60317,74.95875,88.24759,63.39416,72.58319,93.32847,45.00000,138.22993,,,
1987,Single parent,3rd Quintile,50,97.11501,86.54362,107.68641,76.00000,91.16215,108.39399,35.00000,156.98497,,,
1987,Single parent,4th Quintile,34,102.75497,91.07337,114.43656,73.01010,100.00000,120.00000,52.00000,190.00000,,,
1987,Single parent,5th Quintile,30,119.00484,100.33898,137.67071,85.25340,110.00000,126.17515,54.00000,187.55777,,,
1987,Couple with children,1st Quintile,381,90.25288,86.80305,93.70271,68.00000,85.00000,101.38791,30.00000,151.46977,,,
1987,Couple with children,2nd Quintile,521,99.93193,97.14993,102.71392,75.00000,95.00000,120.00000,26.00000,187.50000,,,
1987,Couple with children,3rd Quintile,522,100.33141,97.60570,103.05712,79.00000,95.00000,120.00000,40.00000,181.50000,,,
1987,Couple with children,4th Quintile,458,108.52493,105.47792,111.57194,84.00000,100.11181,127.00000,38.00000,191.50000,,,
1987,Couple with children,5th Quintile,311,126.08083,121.83711,130.32454,100.00000,120.00000,149.76906,50.00000,224.42266,,,
1987,Multi-generational household,1st Quintile,,,,,,,,,,,,
1987,Multi-generational household,2nd Quintile,43,118.61413,102.99283,134.23542,81.91517,102.29491,150.00000,47.00000,240.00000,,,
1987,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1987,Multi-generational household,4th Quintile,,,,,,,,,,,,
1987,Multi-generational household,5th Quintile,,,,,,,,,,,,
1987,Other Combinations,1st Quintile,,,,,,,,,,,,
1987,Other Combinations,2nd Quintile,,,,,,,,,,,,
1987,Other Combinations,3rd Quintile,,,,,,,,,,,,
1987,Other Combinations,4th Quintile,,,,,,,,,,,,
1987,Other Combinations,5th Quintile,,,,,,,,,,,,
1988,Single-person household,1st Quintile,269,56.50879,53.67278,59.34480,40.00000,55.00000,66.16446,16.00000,105.41116,,,
1988,Single-person household,2nd Quintile,189,59.98194,57.25427,62.70962,48.31961,59.32500,70.00000,16.00000,102.52058,,,
1988,Single-person household,3rd Quintile,193,62.10542,58.13040,66.08043,46.93363,56.00000,70.00000,14.00000,104.59956,,,
1988,Single-person household,4th Quintile,199,65.30927,61.66194,68.95659,50.00000,61.03297,75.00000,12.50000,112.50000,,,
1988,Single-person household,5th Quintile,185,76.38412,71.97016,80.79809,56.14611,72.00000,90.00000,16.00000,140.78083,,,
1988,Couple without children,1st Quintile,145,72.01589,68.32377,75.70801,56.00000,68.00000,85.04415,32.00000,128.61039,,,
1988,Couple without children,2nd Quintile,191,80.35143,76.57930,84.12356,62.92676,75.00000,96.00000,13.31689,145.60987,,,
1988,Couple without children,3rd Quintile,205,80.85036,77.38335,84.31737,65.00000,78.00000,95.00000,30.00000,140.00000,,,
1988,Couple without children,4th Quintile,266,87.14851,83.50827,90.78875,67.00000,80.00000,100.00000,30.00000,149.50000,,,
1988,Couple without children,5th Quintile,361,99.13502,95.35418,102.91585,75.00000,90.00000,120.00000,20.00000,187.50000,,,
1988,Single parent,1st Quintile,97,84.55393,76.68391,92.42394,60.00000,75.00000,96.61191,30.00000,151.52977,,,
1988,Single parent,2nd Quintile,56,82.88653,76.90076,88.87229,65.00000,78.00343,100.00000,45.00000,145.00000,,,
1988,Single parent,3rd Quintile,53,93.08434,83.05996,103.10871,70.00000,90.00000,101.61528,35.00000,149.03820,,,
1988,Single parent,4th Quintile,38,102.54078,92.62861,112.45295,81.55065,98.02490,120.00000,50.00000,170.00000,,,
1988,Single parent,5th Quintile,31,117.83864,97.88476,137.79251,76.16205,100.00000,130.43803,50.00000,211.85199,,,
1988,Couple with children,1st Quintile,383,91.38541,88.31377,94.45705,70.00000,85.72059,108.69307,30.00000,166.73266,,,
1988,Couple with children,2nd Quintile,487,98.79328,96.04039,101.54618,75.00000,94.00000,120.00000,30.00000,187.50000,,,
1988,Couple with children,3rd Quintile,496,103.41191,100.14858,106.67523,80.00000,99.00000,120.00000,38.00000,180.00000,,,
1988,Couple with children,4th Quintile,440,109.10649,106.26642,111.94656,86.00000,107.00000,130.00000,40.00000,196.00000,,,
1988,Couple with children,5th Quintile,284,129.72821,125.12421,134.33221,100.00000,123.80816,150.00000,48.00000,225.00000,,,
1988,Multi-generational household,1st Quintile,,,,,,,,,,,,
1988,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1988,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1988,Multi-generational household,4th Quintile,,,,,,,,,,,,
1988,Multi-generational household,5th Quintile,,,,,,,,,,,,
1988,Other Combinations,1st Quintile,,,,,,,,,,,,
1988,Other Combinations,2nd Quintile,,,,,,,,,,,,
1988,Other Combinations,3rd Quintile,,,,,,,,,,,,
1988,Other Combinations,4th Quintile,,,,,,,,,,,,
1988,Other Combinations,5th Quintile,,,,,,,,,,,,
1989,Single-person household,1st Quintile,268,57.15511,54.54694,59.76328,45.00000,56.00000,69.91865,12.00000,107.29662,,,
1989,Single-person household,2nd Quintile,200,59.07728,56.52496,61.62961,48.00000,57.99204,69.00000,16.50000,100.50000,,,
1989,Single-person household,3rd Quintile,199,62.56030,59.30832,65.81227,48.00000,60.00000,73.23579,12.00000,111.08948,,,
1989,Single-person household,4th Quintile,194,66.05781,61.83824,70.27737,48.00000,60.00000,80.00000,10.00000,128.00000,,,
1989,Single-person household,5th Quintile,178,80.71591,75.95551,85.47630,60.00000,75.00000,93.19482,27.00000,142.98705,,,
1989,Couple without children,1st Quintile,138,72.39896,68.57733,76.22058,55.65649,67.80804,83.78947,24.00000,125.98894,,,
1989,Couple without children,2nd Quintile,173,79.84927,75.85600,83.84253,62.00000,75.00000,96.00000,20.00000,147.00000,,,
1989,Couple without children,3rd Quintile,200,82.18389,78.86013,85.50765,66.00000,78.00000,99.43280,15.85080,149.58200,,,
1989,Couple without children,4th Quintile,302,85.14712,81.93192,88.36233,68.00000,80.00000,98.89028,25.00000,145.22570,,,
1989,Couple without children,5th Quintile,345,101.69296,97.54062,105.84530,75.00000,94.26601,120.00000,20.00000,187.50000,,,
1989,Single parent,1st Quintile,85,84.83203,76.66119,93.00286,62.54809,75.00000,97.09493,36.00000,148.91519,,,
1989,Single parent,2nd Quintile,60,92.75127,78.00743,107.49511,65.03927,80.00000,98.00000,25.00000,147.44110,,,
1989,Single parent,3rd Quintile,43,104.11944,92.52131,115.71757,77.65652,100.00000,120.00000,50.00000,183.51522,,,
1989,Single parent,4th Quintile,40,103.63646,92.34656,114.92635,80.00000,97.61077,120.00000,32.00000,180.00000,,,
1989,Single parent,5th Quintile,,,,,,,,,,,,
1989,Couple with children,1st Quintile,381,91.97686,88.66929,95.28443,70.00000,87.00000,110.00000,10.00000,170.00000,,,
1989,Couple with children,2nd Quintile,497,98.27418,95.65696,100.89140,77.00000,92.14342,120.00000,25.00000,184.50000,,,
1989,Couple with children,3rd Quintile,469,101.11006,98.37893,103.84118,79.00000,100.00000,120.00000,36.00000,181.50000,,,
1989,Couple with children,4th Quintile,384,114.09817,110.71373,117.48261,86.00000,115.00000,135.77071,40.00000,210.42677,,,
1989,Couple with children,5th Quintile,268,129.23943,124.07491,134.40395,100.00000,123.00000,150.00000,56.00000,225.00000,,,
1989,Multi-generational household,1st Quintile,,,,,,,,,,,,
1989,Multi-generational household,2nd Quintile,34,111.11895,93.89579,128.34210,70.00000,105.70860,144.03580,46.00000,240.00000,,,
1989,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1989,Multi-generational household,4th Quintile,,,,,,,,,,,,
1989,Multi-generational household,5th Quintile,,,,,,,,,,,,
1989,Other Combinations,1st Quintile,,,,,,,,,,,,
1989,Other Combinations,2nd Quintile,,,,,,,,,,,,
1989,Other Combinations,3rd Quintile,,,,,,,,,,,,
1989,Other Combinations,4th Quintile,,,,,,,,,,,,
1989,Other Combinations,5th Quintile,,,,,,,,,,,,
1990,Single-person household,1st Quintile,351,48.97837,46.27533,51.68140,33.00000,45.00000,55.00000,13.00000,88.00000,,,
1990,Single-person household,2nd Quintile,284,58.97412,56.18101,61.76722,45.00000,58.52925,70.00000,10.00000,107.50000,,,
1990,Single-person household,3rd Quintile,234,61.45231,58.67321,64.23140,49.00000,60.00000,70.00000,17.50000,101.50000,,,
1990,Single-person household,4th Quintile,244,61.48806,58.72229,64.25384,48.83396,60.00000,70.00000,17.08491,101.74906,,,
1990,Single-person household,5th Quintile,211,77.15260,73.18014,81.12506,57.67406,72.75964,90.00000,16.00000,138.48890,,,
1990,Couple without children,1st Quintile,484,63.21344,61.11949,65.30738,50.00000,60.00000,75.00000,16.00000,112.50000,,,
1990,Couple without children,2nd Quintile,200,75.88411,71.99524,79.77299,57.00000,70.00000,90.00000,10.00000,139.50000,,,
1990,Couple without children,3rd Quintile,238,78.88872,75.93905,81.83839,65.00000,75.69945,92.17466,24.23801,132.93665,,,
1990,Couple without children,4th Quintile,309,85.63075,82.35906,88.90245,67.00000,80.00000,100.00000,22.00000,149.50000,,,
1990,Couple without children,5th Quintile,433,100.20607,96.54080,103.87133,72.00000,90.00000,120.00000,20.00000,192.00000,,,
1990,Single parent,1st Quintile,132,63.47705,58.99941,67.95468,45.00000,58.00000,73.25402,25.00000,115.63505,,,
1990,Single parent,2nd Quintile,84,87.01286,76.37540,97.65033,58.00000,76.00000,100.00000,30.00000,163.00000,,,
1990,Single parent,3rd Quintile,73,86.20527,79.90767,92.50286,65.00000,80.31419,100.00000,45.00000,152.50000,,,
1990,Single parent,4th Quintile,55,113.63335,101.32923,125.93748,84.85379,102.75175,120.00000,50.00000,172.71932,,,
1990,Single parent,5th Quintile,41,111.04585,98.98012,123.11158,80.00000,100.00000,150.00000,54.00000,210.00000,,,
1990,Couple with children,1st Quintile,1115,76.87601,75.19982,78.55221,59.00000,70.00000,90.00000,12.50000,136.50000,,,
1990,Couple with children,2nd Quintile,540,91.87412,89.34217,94.40607,70.00000,87.00000,110.00000,10.00000,170.00000,,,
1990,Couple with children,3rd Quintile,563,101.20175,98.65764,103.74587,80.00000,100.00000,120.00000,25.00000,180.00000,,,
1990,Couple with children,4th Quintile,493,106.45486,103.55808,109.35163,80.00000,100.00000,120.81593,32.00000,182.03983,,,
1990,Couple with children,5th Quintile,350,124.51747,120.33581,128.69912,98.41799,120.00000,145.00000,45.00000,214.87301,,,
1990,Multi-generational household,1st Quintile,58,99.47759,87.85761,111.09758,63.97897,90.00000,120.00000,40.00000,204.03155,,,
1990,Multi-generational household,2nd Quintile,31,98.79098,81.39218,116.18978,74.34298,79.44522,96.20449,49.00000,128.99677,,,
1990,Multi-generational household,3rd Quintile,40,121.77698,107.06696,136.48701,85.70695,112.61598,150.00000,46.00000,220.00000,,,
1990,Multi-generational household,4th Quintile,30,126.27010,112.40389,140.13630,101.14962,121.73130,150.00000,54.00000,220.00000,,,
1990,Multi-generational household,5th Quintile,,,,,,,,,,,,
1990,Other Combinations,1st Quintile,56,79.64093,70.39138,88.89048,55.00000,79.63566,94.21838,30.00000,153.04594,,,
1990,Other Combinations,2nd Quintile,,,,,,,,,,,,
1990,Other Combinations,3rd Quintile,,,,,,,,,,,,
1990,Other Combinations,4th Quintile,,,,,,,,,,,,
1990,Other Combinations,5th Quintile,,,,,,,,,,,,
1991,Single-person household,1st Quintile,311,50.06040,47.48361,52.63720,35.00000,47.64605,60.00000,14.00000,97.50000,,,
1991,Single-person household,2nd Quintile,298,57.69068,55.08720,60.29415,45.00000,57.00000,68.00000,10.50000,102.50000,,,
1991,Single-person household,3rd Quintile,230,62.21879,59.59749,64.84008,50.00000,60.00000,70.00000,20.00000,100.00000,,,
1991,Single-person household,4th Quintile,237,66.43391,62.91831,69.94951,50.00000,60.24035,76.43330,15.00000,116.08324,,,
1991,Single-person household,5th Quintile,217,77.91789,73.49828,82.33751,58.67902,74.00000,90.00000,25.00000,136.98146,,,
1991,Couple without children,1st Quintile,461,64.71122,62.27272,67.14971,50.00000,60.00000,75.00000,16.00000,112.50000,,,
1991,Couple without children,2nd Quintile,195,75.06792,71.57181,78.56403,57.65850,72.00000,90.00000,9.14625,138.51225,,,
1991,Couple without children,3rd Quintile,248,83.67646,79.90562,87.44731,65.00000,76.19158,98.00000,19.00000,147.50000,,,
1991,Couple without children,4th Quintile,321,87.23838,83.97040,90.50637,68.00000,80.00000,100.00000,30.00000,148.00000,,,
1991,Couple without children,5th Quintile,429,99.29203,95.68161,102.90245,72.84240,90.00000,120.00000,20.00000,190.73641,,,
1991,Single parent,1st Quintile,122,64.21751,59.29186,69.14316,45.86022,57.10100,70.00000,26.00000,106.20966,,,
1991,Single parent,2nd Quintile,100,88.88110,79.42433,98.33788,63.00000,76.00000,100.00000,43.00000,155.50000,,,
1991,Single parent,3rd Quintile,64,85.64209,77.25195,94.03223,62.56428,83.00000,99.97414,16.00000,156.08894,,,
1991,Single parent,4th Quintile,58,106.95584,96.80184,117.10984,85.00000,100.00000,120.00000,32.50000,172.50000,,,
1991,Single parent,5th Quintile,39,124.90644,112.57074,137.24214,97.87530,120.00000,150.00000,50.00000,228.18705,,,
1991,Couple with children,1st Quintile,1052,78.06317,76.30194,79.82440,60.00000,70.00000,92.00000,12.00000,140.00000,,,
1991,Couple with children,2nd Quintile,492,93.20519,90.37209,96.03829,70.00000,90.00000,110.00000,15.00000,170.00000,,,
1991,Couple with children,3rd Quintile,573,100.14242,97.58707,102.69778,76.00000,99.20960,120.00000,30.00000,186.00000,,,
1991,Couple with children,4th Quintile,515,109.06664,106.16633,111.96696,84.00000,104.00000,130.00000,15.00000,199.00000,,,
1991,Couple with children,5th Quintile,363,126.82826,122.41184,131.24469,100.00000,120.00000,149.09928,45.00000,222.74820,,,
1991,Multi-generational household,1st Quintile,45,101.04838,86.48773,115.60903,62.80129,90.00000,129.62925,45.00000,229.87119,,,
1991,Multi-generational household,2nd Quintile,35,94.22674,83.39820,105.05528,73.05203,80.00000,120.00000,49.00000,190.42195,,,
1991,Multi-generational household,3rd Quintile,36,128.15194,115.74266,140.56122,105.35846,132.12189,150.00000,52.00000,200.00000,,,
1991,Multi-generational household,4th Quintile,,,,,,,,,,,,
1991,Multi-generational household,5th Quintile,,,,,,,,,,,,
1991,Other Combinations,1st Quintile,59,75.36977,66.72913,84.01041,53.00292,68.00000,91.82699,20.00000,150.06309,,,
1991,Other Combinations,2nd Quintile,,,,,,,,,,,,
1991,Other Combinations,3rd Quintile,,,,,,,,,,,,
1991,Other Combinations,4th Quintile,,,,,,,,,,,,
1991,Other Combinations,5th Quintile,,,,,,,,,,,,
1992,Single-person household,1st Quintile,418,53.55666,51.00114,56.11218,39.00000,50.00000,61.00000,9.00000,94.00000,,,
1992,Single-person household,2nd Quintile,224,60.77542,57.85348,63.69735,48.00000,60.00000,70.00000,15.00000,103.00000,,,
1992,Single-person household,3rd Quintile,225,63.66317,60.40139,66.92496,50.00000,59.00000,72.00000,17.00000,105.00000,,,
1992,Single-person household,4th Quintile,232,64.39031,61.24524,67.53539,47.00000,60.00000,74.23637,16.00000,115.09091,,,
1992,Single-person household,5th Quintile,202,82.12272,77.30121,86.94423,60.00000,77.00000,94.03673,24.00000,145.09182,,,
1992,Couple without children,1st Quintile,285,68.25091,65.13352,71.36831,50.00000,64.00000,80.00000,18.00000,125.00000,,,
1992,Couple without children,2nd Quintile,291,74.26540,71.52178,77.00903,58.84877,70.00000,90.00000,19.00000,136.72684,,,
1992,Couple without children,3rd Quintile,290,79.06550,75.58597,82.54503,60.00000,73.00000,92.90515,15.00000,142.26287,,,
1992,Couple without children,4th Quintile,380,84.93640,82.00960,87.86320,64.04049,80.00000,100.00000,21.00000,153.93927,,,
1992,Couple without children,5th Quintile,449,101.20421,97.54705,104.86137,75.00000,92.00000,120.00000,20.00000,187.50000,,,
1992,Single parent,1st Quintile,148,78.66840,70.71464,86.62217,51.46721,63.00000,89.43978,20.00000,146.39864,,,
1992,Single parent,2nd Quintile,91,80.92066,73.96894,87.87237,58.00000,70.00000,100.00000,26.00000,163.00000,,,
1992,Single parent,3rd Quintile,61,89.32927,80.85391,97.80463,65.00000,79.89558,114.97001,40.00000,189.92503,,,
1992,Single parent,4th Quintile,55,101.21185,94.30568,108.11802,84.59347,98.80597,120.00000,45.00000,170.00000,,,
1992,Single parent,5th Quintile,37,124.12416,109.30205,138.94627,95.55511,110.00000,155.34490,50.00000,240.00000,,,
1992,Couple with children,1st Quintile,488,81.10884,78.63211,83.58557,61.00000,76.00000,96.90476,15.00000,150.76191,,,
1992,Couple with children,2nd Quintile,798,93.33800,90.98969,95.68630,68.00000,90.00000,112.00000,11.00000,178.00000,,,
1992,Couple with children,3rd Quintile,689,96.55476,94.19867,98.91086,74.00000,90.00000,115.00000,15.00000,176.50000,,,
