year,ple0019,bula_h,proportion,n,lower_confidence,upper_confidence
2009,Yes,North Rhine-Westphalia,0.20475113122171945,21983,0.1994168331911574,0.2100854292522815
2009,Yes,Bavaria,0.14592760180995476,21983,0.1412607000667972,0.15059450355311232
2009,Yes,Baden-Wuerttemberg,0.11764705882352941,21983,0.11338789546697003,0.12190622218008879
2009,Yes,Lower Saxony,0.08823529411764706,21983,0.08448577865750558,0.09198480957778855
2009,Yes,Hesse,0.08484162895927602,21983,0.08115809041285457,0.08852516750569747
2009,Yes,"Rhineland-Palatinate, Saarland",0.07352941176470588,21983,0.07007909510145316,0.07697972842795861
2009,Yes,Saxony,0.053167420814479636,21983,0.05020141509368035,0.056133426535278926
2009,Yes,Berlin,0.04751131221719457,21983,0.044699145801706225,0.05032347863268291
2009,Yes,Thuringa,0.04638009049773756,21983,0.043599954493871294,0.04916022650160382
2009,Yes,Saxony-Anhalt,0.03619909502262444,21983,0.03372990159146851,0.03866828845378036
2009,Yes,Brandenburg,0.03506787330316742,21983,0.03263614142054238,0.03749960518579246
2009,Yes,Mecklenburg-Western Pomerania,0.02262443438914027,21983,0.020658666686112867,0.024590202092167675
2009,Yes,Hamburg,0.020361990950226245,21983,0.018494942771526655,0.022229039128925834
2009,Yes,Schleswig-Holstein,0.019230769230769232,21983,0.01741527724626939,0.021046261215269074
2009,Yes,Bremen,0.004524886877828055,21983,0.00363766619371763,0.0054121075619384795
2009,No,North Rhine-Westphalia,0.20117894245360102,21983,0.19587951923538363,0.2064783656718184
2009,No,Bavaria,0.144741449749037,21983,0.14009032741116104,0.14939257208691295
2009,No,Baden-Wuerttemberg,0.1169020660674682,21983,0.11265461759351335,0.12114951454142305
2009,No,Lower Saxony,0.09075522353215829,21983,0.08695780195125928,0.09455264511305729
2009,No,Saxony,0.07715653087428505,21983,0.0736290638767512,0.0806839978718189
2009,No,Hesse,0.06665110306991946,21983,0.06335395636456674,0.06994824977527218
2009,No,"Rhineland-Palatinate, Saarland",0.055970584802147776,21983,0.05293190263541119,0.05900926696888436
2009,No,Thuringa,0.045640247461188284,21983,0.04288130499109166,0.048399189931284906
2009,No,Brandenburg,0.04423952375393954,21983,0.041521255291206045,0.04695779221667303
2009,No,Saxony-Anhalt,0.04301389051009688,21983,0.04033182259327111,0.04569595842692265
2009,No,Berlin,0.0374109956811019,21983,0.03490238843099537,0.03991960293120843
2009,No,Schleswig-Holstein,0.028773199486401307,21983,0.02656332809941253,0.030983070873390084
2009,No,Mecklenburg-Western Pomerania,0.02626356951091397,21983,0.024149544231311795,0.028377594790516148
2009,No,Hamburg,0.014532508462705731,21983,0.0129505173664658,0.01611449955894566
2009,No,Bremen,0.006770164585035602,21983,0.0056861451137698105,0.007854184056301393
2011,Yes,North Rhine-Westphalia,0.20597738287560582,41903,0.2021051656076322,0.20984960014357945
2011,Yes,Bavaria,0.1777059773828756,41903,0.1740458340101745,0.1813661207555767
2011,Yes,Baden-Wuerttemberg,0.10096930533117932,41903,0.09808450700838486,0.10385410365397377
2011,Yes,Lower Saxony,0.0815831987075929,41903,0.07896227857155275,0.08420411884363305
2011,Yes,Hesse,0.07754442649434572,41903,0.07498359184917068,0.08010526113952075
2011,Yes,"Rhineland-Palatinate, Saarland",0.05977382875605816,41903,0.05750393663061807,0.06204372088149825
2011,Yes,Saxony,0.05977382875605816,41903,0.05750393663061807,0.06204372088149825
2011,Yes,Brandenburg,0.0444264943457189,41903,0.0424536783285671,0.046399310362870705
2011,Yes,Berlin,0.04281098546042003,41903,0.04087273463234611,0.044749236288493956
2011,Yes,Thuringa,0.04119547657512116,41903,0.0392925443718342,0.04309840877840812
2011,Yes,Saxony-Anhalt,0.036348949919224556,41903,0.03455694438343204,0.03814095545501707
2011,Yes,Mecklenburg-Western Pomerania,0.025848142164781908,41903,0.024328779286703926,0.02736750504285989
2011,Yes,Schleswig-Holstein,0.024232633279483037,41903,0.02276029717239483,0.025704969386571245
2011,Yes,Hamburg,0.016962843295638127,41903,0.015726418218887882,0.01819926837238837
2011,Yes,Bremen,0.004846526655896607,41903,0.0041815692193418125,0.005511484092451402
2011,No,North Rhine-Westphalia,0.19871827736477826,41903,0.19489755889314025,0.20253899583641627
2011,No,Bavaria,0.15196103563188926,41903,0.14852381398103667,0.15539825728274184
2011,No,Baden-Wuerttemberg,0.12099461676493208,41903,0.11787204589109561,0.12411718763876854
2011,No,Lower Saxony,0.09264291207382723,41903,0.08986685283154301,0.09541897131611145
2011,No,Saxony,0.06813637528838759,41903,0.06572369816826218,0.070549052408513
2011,No,Hesse,0.06731607280184568,41903,0.06491690764809775,0.0697152379555936
2011,No,"Rhineland-Palatinate, Saarland",0.0580364009228403,41903,0.05579767561301327,0.06027512623266733
2011,No,Thuringa,0.04270699820558831,41903,0.0407709976468978,0.044642998764278824
2011,No,Brandenburg,0.042399384773135096,41903,0.04047005929924707,0.044328710247023125
2011,No,Saxony-Anhalt,0.042143040246090745,41903,0.040219298480349074,0.044066782011832416
2011,No,Berlin,0.037323763137657014,41903,0.03550880609227183,0.039138720183042194
2011,No,Schleswig-Holstein,0.031837990258907975,41903,0.030156941330235113,0.03351903918758083
2011,No,Mecklenburg-Western Pomerania,0.02476288131248398,41903,0.023274928316137696,0.026250834308830264
2011,No,Hamburg,0.014867982568572162,41903,0.013709187197778597,0.016026777939365727
2011,No,Bremen,0.006152268649064343,41903,0.005403563044816779,0.006900974253311907
2013,Yes,North Rhine-Westphalia,0.21423276501111935,44486,0.21042005041571268,0.218045479606526
2013,Yes,Bavaria,0.16234247590808007,44486,0.15891563674051346,0.16576931507564668
2013,Yes,Baden-Wuerttemberg,0.10452186805040771,44486,0.1016788771712273,0.10736485892958812
2013,Yes,Lower Saxony,0.09414381022979985,44486,0.09143005979303621,0.0968575606665635
2013,Yes,Hesse,0.07116382505559674,44486,0.06877467407821437,0.0735529760329791
2013,Yes,Saxony,0.06745737583395107,44486,0.06512663781921031,0.06978811384869184
2013,Yes,"Rhineland-Palatinate, Saarland",0.06300963676797627,44486,0.06075168093417999,0.06526759260177255
2013,Yes,Berlin,0.054114158636026685,44486,0.052011739938715086,0.056216577333338284
2013,Yes,Thuringa,0.037064492216456635,44486,0.035308906573207725,0.038820077859705544
2013,Yes,Brandenburg,0.03187546330615271,44486,0.03024301942946624,0.03350790718283917
2013,Yes,Mecklenburg-Western Pomerania,0.028910303928836176,44486,0.02735326168939032,0.030467346168282033
2013,Yes,Saxony-Anhalt,0.025945144551519646,44486,0.024467860029137953,0.027422429073901338
2013,Yes,Schleswig-Holstein,0.025203854707190512,44486,0.023747273246863324,0.0266604361675177
2013,Yes,Hamburg,0.014825796886582653,44486,0.013702718857340864,0.015948874915824442
2013,Yes,Bremen,0.005189028910303929,44486,0.004521365277949784,0.005856692542658073
2013,No,North Rhine-Westphalia,0.1957526973796883,44486,0.19206552810053126,0.19943986665884536
2013,No,Bavaria,0.1557344294114289,44486,0.1523648457002933,0.1591040131225645
2013,No,Baden-Wuerttemberg,0.11314722840669064,44486,0.11020353810859683,0.11609091870478445
2013,No,Lower Saxony,0.09408003653593652,44486,0.09136710991981589,0.09679296315205715
2013,No,Saxony,0.07101672660843751,44486,0.06862985716317059,0.07340359605370443
2013,No,Hesse,0.06816235656790547,44486,0.06582035696910445,0.07050435616670649
2013,No,"Rhineland-Palatinate, Saarland",0.05782953702117943,44486,0.05566041495299406,0.059998659089364796
2013,No,Thuringa,0.04275846320717018,44486,0.04087842703977105,0.04463849937456931
2013,No,Brandenburg,0.042073414397442485,44486,0.0402078322171072,0.04393899657777777
2013,No,Saxony-Anhalt,0.04133127818690415,44486,0.03948150666191717,0.04318104971189113
2013,No,Berlin,0.03967574356339556,44486,0.0378618329611592,0.04148965416563192
2013,No,Schleswig-Holstein,0.03191185705314837,44486,0.0302785122237586,0.033545201882538137
2013,No,Mecklenburg-Western Pomerania,0.023691271336416055,44486,0.022277978485721012,0.025104564187111097
2013,No,Hamburg,0.016498258834275276,44486,0.015314533301020844,0.017681984367529706
2013,No,Bremen,0.006336701489981161,44486,0.005599314210147493,0.007074088769814828
2015,Yes,North Rhine-Westphalia,0.21019108280254778,38036,0.2060963382661609,0.21428582733893467
2015,Yes,Bavaria,0.16985138004246284,38036,0.1660776474991515,0.17362511258577418
2015,Yes,Baden-Wuerttemberg,0.1045647558386412,38036,0.10148959094613338,0.107639920731149
2015,Yes,Lower Saxony,0.08598726114649681,38036,0.08316983958196553,0.0888046827110281
2015,Yes,Hesse,0.07643312101910828,38036,0.0737629835339613,0.07910325850425526
2015,Yes,Saxony,0.056794055201698515,38036,0.05446803567491542,0.05912007472848161
2015,Yes,"Rhineland-Palatinate, Saarland",0.05626326963906582,38036,0.05394749355500669,0.058579045723124945
2015,Yes,Berlin,0.04936305732484077,38036,0.047186014256577404,0.05154010039310413
2015,Yes,Thuringa,0.03821656050955414,38036,0.03628982057700446,0.04014330044210382
2015,Yes,Brandenburg,0.036093418259023353,38036,0.03421889802793537,0.03796793849011134
2015,Yes,Schleswig-Holstein,0.036093418259023353,38036,0.03421889802793537,0.03796793849011134
2015,Yes,Saxony-Anhalt,0.03078556263269639,38036,0.02904959294755548,0.032521532317837304
2015,Yes,Mecklenburg-Western Pomerania,0.026008492569002124,38036,0.02440895727300474,0.02760802786499951
