"ple0019","year","age_gr","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja","2013","66 +","Saarland","","","",""
"Ja","2013","66 +","Berlin","11","","",""
"Ja","2013","66 +","Brandenburg","6","","",""
"Ja","2013","66 +","Mecklenburg-Vorpommern","8","","",""
"Ja","2013","66 +","Sachsen","21","","",""
"Ja","2013","66 +","Sachsen-Anhalt","8","","",""
"Ja","2013","66 +","Thueringen","10","","",""
"Nein","2013","17-34","Schleswig-Holstein","126","0.957125305582508","0.922435859796105","0.991814751368911"
"Nein","2013","17-34","Hamburg","69","0.832436707006768","0.747912225785581","0.916961188227956"
"Nein","2013","17-34","Niedersachsen","323","0.986017839939033","0.973406666592696","0.998629013285369"
"Nein","2013","17-34","Bremen","29","","",""
"Nein","2013","17-34","Nordrhein-Westfalen","710","0.947270071788967","0.931275119184858","0.963265024393075"
"Nein","2013","17-34","Hessen","232","0.968421749517066","0.946297488674927","0.990546010359205"
"Nein","2013","17-34","Rheinland-Pfalz,Saarland","206","0.957980180870757","0.931223849439154","0.984736512302359"
"Nein","2013","17-34","Baden-Wuerttemberg","438","0.959801678762932","0.941733479335999","0.977869878189865"
"Nein","2013","17-34","Bayern","564","0.973024122863887","0.959850366845631","0.986197878882142"
"Nein","2013","17-34","Saarland","","","",""
"Nein","2013","17-34","Berlin","153","0.962491974904402","0.933142805803744","0.991841144005059"
"Nein","2013","17-34","Brandenburg","107","0.998033175220687","0.989677307854837","1.00638904258654"
"Nein","2013","17-34","Mecklenburg-Vorpommern","74","0.956327042468984","0.91097359449529","1.00168049044268"
"Nein","2013","17-34","Sachsen","228","0.938544790371605","0.90859412545846","0.96849545528475"
"Nein","2013","17-34","Sachsen-Anhalt","128","0.983820576409016","0.962297685776606","1.00534346704143"
"Nein","2013","17-34","Thueringen","135","0.948005301013317","0.911616730984554","0.98439387104208"
"Nein","2013","35-65","Schleswig-Holstein","266","0.92996469286213","0.90054142411041","0.959387961613849"
"Nein","2013","35-65","Hamburg","125","0.903957554137919","0.85406895413068","0.953846154145159"
"Nein","2013","35-65","Niedersachsen","862","0.912061993638904","0.894081478592332","0.930042508685477"
"Nein","2013","35-65","Bremen","52","0.879205869390457","0.79385218295854","0.964559555822374"
"Nein","2013","35-65","Nordrhein-Westfalen","1832","0.891678439204628","0.878155575999451","0.905201302409804"
"Nein","2013","35-65","Hessen","686","0.892462211457567","0.870364358267084","0.91456006464805"
"Nein","2013","35-65","Rheinland-Pfalz,Saarland","537","0.898074690210122","0.873825639168644","0.9223237412516"
"Nein","2013","35-65","Baden-Wuerttemberg","1031","0.901235291696282","0.883816977479629","0.918653605912936"
"Nein","2013","35-65","Bayern","1445","0.888311336067299","0.872891900381006","0.903730771753592"
"Nein","2013","35-65","Saarland","","","",""
"Nein","2013","35-65","Berlin","347","0.86939838993694","0.836417711437295","0.902379068436585"
"Nein","2013","35-65","Brandenburg","394","0.89049414445336","0.860978785550551","0.92000950335617"
"Nein","2013","35-65","Mecklenburg-Vorpommern","232","0.908826593101466","0.873769749273746","0.943883436929187"
"Nein","2013","35-65","Sachsen","691","0.920741488338489","0.901304098225138","0.940178878451839"
"Nein","2013","35-65","Sachsen-Anhalt","404","0.945049819774904","0.923435276362116","0.966664363187693"
"Nein","2013","35-65","Thueringen","413","0.91850861456574","0.893089199472989","0.943928029658491"
"Nein","2013","66 +","Schleswig-Holstein","167","0.972787386934636","0.948542557777427","0.997032216091845"
"Nein","2013","66 +","Hamburg","95","0.946651819763044","0.902606168798465","0.990697470727624"
"Nein","2013","66 +","Niedersachsen","463","0.926409556424906","0.903267290217567","0.949551822632246"
"Nein","2013","66 +","Bremen","30","0.983020807877153","0.937542205395336","1.02849941035897"
"Nein","2013","66 +","Nordrhein-Westfalen","887","0.946529788784824","0.932140531170902","0.960919046398746"
"Nein","2013","66 +","Hessen","276","0.930044726691568","0.900937607170927","0.95915184621221"
"Nein","2013","66 +","Rheinland-Pfalz,Saarland","270","0.945444113792434","0.919030509968744","0.971857717616124"
"Nein","2013","66 +","Baden-Wuerttemberg","513","0.955761437618703","0.938450375995728","0.973072499241678"
"Nein","2013","66 +","Bayern","719","0.923066469865377","0.904157836536021","0.941975103194732"
"Nein","2013","66 +","Saarland","","","",""
"Nein","2013","66 +","Berlin","195","0.957017953675645","0.929321888827693","0.984714018523597"
"Nein","2013","66 +","Brandenburg","236","0.956411779081473","0.930687249727793","0.982136308435153"
"Nein","2013","66 +","Mecklenburg-Vorpommern","109","0.921918800176242","0.873303302613901","0.970534297738583"
"Nein","2013","66 +","Sachsen","325","0.937612313925729","0.912128106464106","0.963096521387353"
"Nein","2013","66 +","Sachsen-Anhalt","192","0.95441892735037","0.925512468952225","0.983325385748515"
"Nein","2013","66 +","Thueringen","201","0.943343077466757","0.912149284366064","0.974536870567449"
"Ja","2014","17-34","Schleswig-Holstein","","","",""
"Ja","2014","17-34","Hamburg","","","",""
"Ja","2014","17-34","Niedersachsen","","","",""
"Ja","2014","17-34","Bremen","","","",""
"Ja","2014","17-34","Nordrhein-Westfalen","","","",""
"Ja","2014","17-34","Hessen","","","",""
"Ja","2014","17-34","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","17-34","Baden-Wuerttemberg","","","",""
"Ja","2014","17-34","Bayern","","","",""
"Ja","2014","17-34","Saarland","","","",""
"Ja","2014","17-34","Berlin","","","",""
"Ja","2014","17-34","Brandenburg","","","",""
"Ja","2014","17-34","Mecklenburg-Vorpommern","","","",""
"Ja","2014","17-34","Sachsen","","","",""
"Ja","2014","17-34","Sachsen-Anhalt","","","",""
"Ja","2014","17-34","Thueringen","","","",""
"Ja","2014","35-65","Schleswig-Holstein","","","",""
"Ja","2014","35-65","Hamburg","","","",""
"Ja","2014","35-65","Niedersachsen","","","",""
"Ja","2014","35-65","Bremen","","","",""
"Ja","2014","35-65","Nordrhein-Westfalen","","","",""
"Ja","2014","35-65","Hessen","","","",""
"Ja","2014","35-65","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","35-65","Baden-Wuerttemberg","","","",""
"Ja","2014","35-65","Bayern","","","",""
"Ja","2014","35-65","Saarland","","","",""
"Ja","2014","35-65","Berlin","","","",""
"Ja","2014","35-65","Brandenburg","","","",""
"Ja","2014","35-65","Mecklenburg-Vorpommern","","","",""
"Ja","2014","35-65","Sachsen","","","",""
"Ja","2014","35-65","Sachsen-Anhalt","","","",""
"Ja","2014","35-65","Thueringen","","","",""
"Ja","2014","66 +","Schleswig-Holstein","","","",""
"Ja","2014","66 +","Hamburg","","","",""
"Ja","2014","66 +","Niedersachsen","","","",""
"Ja","2014","66 +","Bremen","","","",""
"Ja","2014","66 +","Nordrhein-Westfalen","","","",""
"Ja","2014","66 +","Hessen","","","",""
"Ja","2014","66 +","Rheinland-Pfalz,Saarland","","","",""
"Ja","2014","66 +","Baden-Wuerttemberg","","","",""
"Ja","2014","66 +","Bayern","","","",""
"Ja","2014","66 +","Saarland","","","",""
"Ja","2014","66 +","Berlin","","","",""
"Ja","2014","66 +","Brandenburg","","","",""
"Ja","2014","66 +","Mecklenburg-Vorpommern","","","",""
"Ja","2014","66 +","Sachsen","","","",""
"Ja","2014","66 +","Sachsen-Anhalt","","","",""
"Ja","2014","66 +","Thueringen","","","",""
"Nein","2014","17-34","Schleswig-Holstein","","","",""
"Nein","2014","17-34","Hamburg","","","",""
"Nein","2014","17-34","Niedersachsen","","","",""
"Nein","2014","17-34","Bremen","","","",""
"Nein","2014","17-34","Nordrhein-Westfalen","","","",""
"Nein","2014","17-34","Hessen","","","",""
"Nein","2014","17-34","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","17-34","Baden-Wuerttemberg","","","",""
"Nein","2014","17-34","Bayern","","","",""
"Nein","2014","17-34","Saarland","","","",""
"Nein","2014","17-34","Berlin","","","",""
"Nein","2014","17-34","Brandenburg","","","",""
"Nein","2014","17-34","Mecklenburg-Vorpommern","","","",""
"Nein","2014","17-34","Sachsen","","","",""
"Nein","2014","17-34","Sachsen-Anhalt","","","",""
"Nein","2014","17-34","Thueringen","","","",""
"Nein","2014","35-65","Schleswig-Holstein","","","",""
"Nein","2014","35-65","Hamburg","","","",""
"Nein","2014","35-65","Niedersachsen","","","",""
"Nein","2014","35-65","Bremen","","","",""
"Nein","2014","35-65","Nordrhein-Westfalen","","","",""
"Nein","2014","35-65","Hessen","","","",""
"Nein","2014","35-65","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","35-65","Baden-Wuerttemberg","","","",""
"Nein","2014","35-65","Bayern","","","",""
"Nein","2014","35-65","Saarland","","","",""
"Nein","2014","35-65","Berlin","","","",""
"Nein","2014","35-65","Brandenburg","","","",""
"Nein","2014","35-65","Mecklenburg-Vorpommern","","","",""
"Nein","2014","35-65","Sachsen","","","",""
"Nein","2014","35-65","Sachsen-Anhalt","","","",""
"Nein","2014","35-65","Thueringen","","","",""
"Nein","2014","66 +","Schleswig-Holstein","","","",""
"Nein","2014","66 +","Hamburg","","","",""
"Nein","2014","66 +","Niedersachsen","","","",""
"Nein","2014","66 +","Bremen","","","",""
"Nein","2014","66 +","Nordrhein-Westfalen","","","",""
"Nein","2014","66 +","Hessen","","","",""
"Nein","2014","66 +","Rheinland-Pfalz,Saarland","","","",""
"Nein","2014","66 +","Baden-Wuerttemberg","","","",""
"Nein","2014","66 +","Bayern","","","",""
"Nein","2014","66 +","Saarland","","","",""
"Nein","2014","66 +","Berlin","","","",""
"Nein","2014","66 +","Brandenburg","","","",""
"Nein","2014","66 +","Mecklenburg-Vorpommern","","","",""
"Nein","2014","66 +","Sachsen","","","",""
"Nein","2014","66 +","Sachsen-Anhalt","","","",""
"Nein","2014","66 +","Thueringen","","","",""
"Ja","2015","17-34","Schleswig-Holstein","17","","",""
"Ja","2015","17-34","Hamburg","1","","",""
"Ja","2015","17-34","Niedersachsen","25","","",""
"Ja","2015","17-34","Bremen","5","","",""
"Ja","2015","17-34","Nordrhein-Westfalen","70","0.0635172745348911","0.0501562759228276","0.0768782731469547"
"Ja","2015","17-34","Hessen","20","","",""
"Ja","2015","17-34","Rheinland-Pfalz,Saarland","12","","",""
"Ja","2015","17-34","Baden-Wuerttemberg","29","","",""
"Ja","2015","17-34","Bayern","48","0.0486615401433588","0.0345655033166773","0.0627575769700403"
"Ja","2015","17-34","Saarland","","","",""
"Ja","2015","17-34","Berlin","15","","",""
"Ja","2015","17-34","Brandenburg","5","","",""
"Ja","2015","17-34","Mecklenburg-Vorpommern","11","","",""
"Ja","2015","17-34","Sachsen","25","","",""
"Ja","2015","17-34","Sachsen-Anhalt","14","","",""
"Ja","2015","17-34","Thueringen","10","","",""
"Ja","2015","35-65","Schleswig-Holstein","44","0.0773459535296868","0.053220478032025","0.101471429027349"
"Ja","2015","35-65","Hamburg","17","","",""
"Ja","2015","35-65","Niedersachsen","107","0.081679399947502","0.0670373498221815","0.0963214500728225"
"Ja","2015","35-65","Bremen","14","","",""
"Ja","2015","35-65","Nordrhein-Westfalen","278","0.112557446581561","0.101202401349302","0.123912491813819"
"Ja","2015","35-65","Hessen","100","0.091815709824728","0.0743661003529973","0.109265319296459"
"Ja","2015","35-65","Rheinland-Pfalz,Saarland","83","0.122159328532809","0.100247651665228","0.144071005400391"
"Ja","2015","35-65","Baden-Wuerttemberg","143","0.0938891117996852","0.0802430347069498","0.107535188892421"
"Ja","2015","35-65","Bayern","224","0.116725944960751","0.103831321978646","0.129620567942856"
"Ja","2015","35-65","Saarland","","","",""
"Ja","2015","35-65","Berlin","69","0.152188176656907","0.120351050907761","0.184025302406053"
"Ja","2015","35-65","Brandenburg","54","0.0741245497174904","0.0527674886069865","0.0954816108279943"
"Ja","2015","35-65","Mecklenburg-Vorpommern","29","","",""
"Ja","2015","35-65","Sachsen","70","0.0815871781206114","0.0631633408022333","0.100011015438989"
"Ja","2015","35-65","Sachsen-Anhalt","36","0.0734316151510016","0.050726464356642","0.0961367659453611"
"Ja","2015","35-65","Thueringen","50","0.140427028135946","0.110848477856063","0.170005578415829"
"Ja","2015","66 +","Schleswig-Holstein","7","","",""
"Ja","2015","66 +","Hamburg","7","","",""
"Ja","2015","66 +","Niedersachsen","30","0.0717885053780683","0.0488621754851385","0.094714835270998"
"Ja","2015","66 +","Bremen","","","",""
"Ja","2015","66 +","Nordrhein-Westfalen","48","0.0525566307983111","0.0380503346970281","0.0670629268995941"
"Ja","2015","66 +","Hessen","24","","",""
"Ja","2015","66 +","Rheinland-Pfalz,Saarland","11","","",""
"Ja","2015","66 +","Baden-Wuerttemberg","25","","",""
"Ja","2015","66 +","Bayern","48","0.0901852105599519","0.069684844442648","0.110685576677256"
"Ja","2015","66 +","Saarland","","","",""
"Ja","2015","66 +","Berlin","9","","",""
"Ja","2015","66 +","Brandenburg","9","","",""
"Ja","2015","66 +","Mecklenburg-Vorpommern","9","","",""
"Ja","2015","66 +","Sachsen","12","","",""
"Ja","2015","66 +","Sachsen-Anhalt","8","","",""
"Ja","2015","66 +","Thueringen","12","","",""
"Nein","2015","17-34","Schleswig-Holstein","209","0.9420148906743","0.911544291411992","0.972485489936608"
"Nein","2015","17-34","Hamburg","95","0.992566939859204","0.975384841504597","1.00974903821381"
"Nein","2015","17-34","Niedersachsen","565","0.956851287551244","0.940455653042006","0.973246922060482"
"Nein","2015","17-34","Bremen","45","0.898132190056762","0.814292106075789","0.981972274037735"
"Nein","2015","17-34","Nordrhein-Westfalen","1210","0.936482725465109","0.923121726853045","0.949843724077172"
"Nein","2015","17-34","Hessen","359","0.931945975656807","0.90659172609721","0.957300225216405"
"Nein","2015","17-34","Rheinland-Pfalz,Saarland","334","0.957494367492269","0.936237395656672","0.978751339327866"
"Nein","2015","17-34","Baden-Wuerttemberg","664","0.942535200491405","0.925207887875365","0.959862513107445"
"Nein","2015","17-34","Bayern","847","0.951338459856641","0.93724242302996","0.965434496683323"
"Nein","2015","17-34","Saarland","","","",""
"Nein","2015","17-34","Berlin","215","0.931890354879398","0.899331367445055","0.964449342313742"
"Nein","2015","17-34","Brandenburg","160","0.950307868716689","0.917150344648963","0.983465392784416"
"Nein","2015","17-34","Mecklenburg-Vorpommern","100","0.920874094966653","0.870657637171419","0.971090552761886"
"Nein","2015","17-34","Sachsen","292","0.933343054944257","0.905885503063602","0.960800606824911"
"Nein","2015","17-34","Sachsen-Anhalt","158","0.941757122050255","0.906756582643379","0.976757661457131"
"Nein","2015","17-34","Thueringen","171","0.962922928774408","0.935396030479578","0.990449827069239"
"Nein","2015","35-65","Schleswig-Holstein","427","0.922654046470313","0.898528570972651","0.946779521967975"
"Nein","2015","35-65","Hamburg","212","0.885259532117507","0.84398102672879","0.926538037506224"
"Nein","2015","35-65","Niedersachsen","1237","0.918320600052498","0.903678549927177","0.932962650177818"
"Nein","2015","35-65","Bremen","75","0.786296223254352","0.701132962543995","0.87145948396471"
"Nein","2015","35-65","Nordrhein-Westfalen","2698","0.887442553418439","0.876087508186181","0.898797598650698"
"Nein","2015","35-65","Hessen","952","0.908184290175272","0.890734680703541","0.925633899647003"
"Nein","2015","35-65","Rheinland-Pfalz,Saarland","775","0.877840671467191","0.855928994599609","0.899752348334772"
"Nein","2015","35-65","Baden-Wuerttemberg","1612","0.906110888200315","0.892464811107579","0.91975696529305"
"Nein","2015","35-65","Bayern","2158","0.883274055039249","0.870379432057144","0.896168678021354"
"Nein","2015","35-65","Saarland","","","",""
"Nein","2015","35-65","Berlin","420","0.847811823343093","0.815974697593947","0.879648949092239"
"Nein","2015","35-65","Brandenburg","524","0.92587545028251","0.904518389172006","0.947232511393013"
"Nein","2015","35-65","Mecklenburg-Vorpommern","288","0.887376658506549","0.852576063882528","0.922177253130569"
"Nein","2015","35-65","Sachsen","778","0.918412821879389","0.899988984561011","0.936836659197767"
"Nein","2015","35-65","Sachsen-Anhalt","471","0.926568384848998","0.903863234054639","0.949273535643358"
"Nein","2015","35-65","Thueringen","480","0.859572971864054","0.829994421584171","0.889151522143937"
"Nein","2015","66 +","Schleswig-Holstein","170","0.971824620925899","0.947447057754071","0.996202184097728"
"Nein","2015","66 +","Hamburg","94","0.930832428188725","0.881347331708797","0.980317524668652"
"Nein","2015","66 +","Niedersachsen","457","0.928211494621932","0.905285164729002","0.951137824514861"
"Nein","2015","66 +","Bremen","33","1","1","1"
"Nein","2015","66 +","Nordrhein-Westfalen","861","0.947443369201689","0.932937073100406","0.961949665302972"
"Nein","2015","66 +","Hessen","250","0.907029293261655","0.872645282633871","0.941413303889438"
"Nein","2015","66 +","Rheinland-Pfalz,Saarland","281","0.955499631791858","0.931848401896785","0.979150861686931"
"Nein","2015","66 +","Baden-Wuerttemberg","512","0.956010290426097","0.938665551027488","0.973355029824705"
"Nein","2015","66 +","Bayern","702","0.909814789440048","0.889314423322744","0.930315155557352"
"Nein","2015","66 +","Saarland","","","",""
"Nein","2015","66 +","Berlin","184","0.951110832093944","0.920688582630036","0.981533081557852"
"Nein","2015","66 +","Brandenburg","232","0.942999940385011","0.913729243839914","0.972270636930108"
"Nein","2015","66 +","Mecklenburg-Vorpommern","120","0.93557809005443","0.893212812559004","0.977943367549855"
"Nein","2015","66 +","Sachsen","334","0.964544726835793","0.945059222765489","0.984030230906096"
"Nein","2015","66 +","Sachsen-Anhalt","198","0.94684922121316","0.916214797834393","0.977483644591927"
"Nein","2015","66 +","Thueringen","197","0.917747197471921","0.880498436291437","0.954995958652406"
"Ja","2016","17-34","Schleswig-Holstein","","","",""
"Ja","2016","17-34","Hamburg","","","",""
"Ja","2016","17-34","Niedersachsen","","","",""
"Ja","2016","17-34","Bremen","","","",""
"Ja","2016","17-34","Nordrhein-Westfalen","","","",""
"Ja","2016","17-34","Hessen","","","",""
"Ja","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","17-34","Baden-Wuerttemberg","","","",""
"Ja","2016","17-34","Bayern","","","",""
"Ja","2016","17-34","Saarland","","","",""
"Ja","2016","17-34","Berlin","","","",""
"Ja","2016","17-34","Brandenburg","","","",""
"Ja","2016","17-34","Mecklenburg-Vorpommern","","","",""
"Ja","2016","17-34","Sachsen","","","",""
"Ja","2016","17-34","Sachsen-Anhalt","","","",""
"Ja","2016","17-34","Thueringen","","","",""
"Ja","2016","35-65","Schleswig-Holstein","","","",""
"Ja","2016","35-65","Hamburg","","","",""
"Ja","2016","35-65","Niedersachsen","","","",""
"Ja","2016","35-65","Bremen","","","",""
"Ja","2016","35-65","Nordrhein-Westfalen","","","",""
"Ja","2016","35-65","Hessen","","","",""
"Ja","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","35-65","Baden-Wuerttemberg","","","",""
"Ja","2016","35-65","Bayern","","","",""
"Ja","2016","35-65","Saarland","","","",""
"Ja","2016","35-65","Berlin","","","",""
"Ja","2016","35-65","Brandenburg","","","",""
"Ja","2016","35-65","Mecklenburg-Vorpommern","","","",""
"Ja","2016","35-65","Sachsen","","","",""
"Ja","2016","35-65","Sachsen-Anhalt","","","",""
"Ja","2016","35-65","Thueringen","","","",""
"Ja","2016","66 +","Schleswig-Holstein","","","",""
"Ja","2016","66 +","Hamburg","","","",""
"Ja","2016","66 +","Niedersachsen","","","",""
"Ja","2016","66 +","Bremen","","","",""
"Ja","2016","66 +","Nordrhein-Westfalen","","","",""
"Ja","2016","66 +","Hessen","","","",""
"Ja","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","66 +","Baden-Wuerttemberg","","","",""
"Ja","2016","66 +","Bayern","","","",""
"Ja","2016","66 +","Saarland","","","",""
"Ja","2016","66 +","Berlin","","","",""
"Ja","2016","66 +","Brandenburg","","","",""
"Ja","2016","66 +","Mecklenburg-Vorpommern","","","",""
"Ja","2016","66 +","Sachsen","","","",""
"Ja","2016","66 +","Sachsen-Anhalt","","","",""
"Ja","2016","66 +","Thueringen","","","",""
"Nein","2016","17-34","Schleswig-Holstein","","","",""
"Nein","2016","17-34","Hamburg","","","",""
"Nein","2016","17-34","Niedersachsen","","","",""
"Nein","2016","17-34","Bremen","","","",""
"Nein","2016","17-34","Nordrhein-Westfalen","","","",""
"Nein","2016","17-34","Hessen","","","",""
"Nein","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","17-34","Baden-Wuerttemberg","","","",""
"Nein","2016","17-34","Bayern","","","",""
"Nein","2016","17-34","Saarland","","","",""
"Nein","2016","17-34","Berlin","","","",""
"Nein","2016","17-34","Brandenburg","","","",""
"Nein","2016","17-34","Mecklenburg-Vorpommern","","","",""
"Nein","2016","17-34","Sachsen","","","",""
"Nein","2016","17-34","Sachsen-Anhalt","","","",""
"Nein","2016","17-34","Thueringen","","","",""
"Nein","2016","35-65","Schleswig-Holstein","","","",""
"Nein","2016","35-65","Hamburg","","","",""
"Nein","2016","35-65","Niedersachsen","","","",""
"Nein","2016","35-65","Bremen","","","",""
"Nein","2016","35-65","Nordrhein-Westfalen","","","",""
"Nein","2016","35-65","Hessen","","","",""
"Nein","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","35-65","Baden-Wuerttemberg","","","",""
"Nein","2016","35-65","Bayern","","","",""
"Nein","2016","35-65","Saarland","","","",""
"Nein","2016","35-65","Berlin","","","",""
"Nein","2016","35-65","Brandenburg","","","",""
"Nein","2016","35-65","Mecklenburg-Vorpommern","","","",""
"Nein","2016","35-65","Sachsen","","","",""
"Nein","2016","35-65","Sachsen-Anhalt","","","",""
"Nein","2016","35-65","Thueringen","","","",""
"Nein","2016","66 +","Schleswig-Holstein","","","",""
"Nein","2016","66 +","Hamburg","","","",""
"Nein","2016","66 +","Niedersachsen","","","",""
"Nein","2016","66 +","Bremen","","","",""
"Nein","2016","66 +","Nordrhein-Westfalen","","","",""
"Nein","2016","66 +","Hessen","","","",""
"Nein","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","66 +","Baden-Wuerttemberg","","","",""
"Nein","2016","66 +","Bayern","","","",""
"Nein","2016","66 +","Saarland","","","",""
"Nein","2016","66 +","Berlin","","","",""
"Nein","2016","66 +","Brandenburg","","","",""
"Nein","2016","66 +","Mecklenburg-Vorpommern","","","",""
"Nein","2016","66 +","Sachsen","","","",""
"Nein","2016","66 +","Sachsen-Anhalt","","","",""
"Nein","2016","66 +","Thueringen","","","",""
"Ja","2017","17-34","Schleswig-Holstein","11","","",""
"Ja","2017","17-34","Hamburg","6","","",""
"Ja","2017","17-34","Niedersachsen","33","0.0614125019380411","0.043740296504599","0.0790847073714831"
"Ja","2017","17-34","Bremen","6","","",""
"Ja","2017","17-34","Nordrhein-Westfalen","64","0.0579600470412583","0.0456092277454546","0.070310866337062"
"Ja","2017","17-34","Hessen","22","","",""
"Ja","2017","17-34","Rheinland-Pfalz,Saarland","14","","",""
"Ja","2017","17-34","Baden-Wuerttemberg","46","0.0673087573267999","0.0489305256930699","0.0856869889605299"
"Ja","2017","17-34","Bayern","63","0.0715597612635037","0.0552461463591934","0.0878733761678141"
"Ja","2017","17-34","Saarland","","","",""
"Ja","2017","17-34","Berlin","20","","",""
"Ja","2017","17-34","Brandenburg","5","","",""
"Ja","2017","17-34","Mecklenburg-Vorpommern","9","","",""
"Ja","2017","17-34","Sachsen","31","0.0808470001134122","0.0530331719450495","0.108660828281775"
"Ja","2017","17-34","Sachsen-Anhalt","13","","",""
"Ja","2017","17-34","Thueringen","12","","",""
"Ja","2017","35-65","Schleswig-Holstein","42","0.066501091433204","0.0454864248013918","0.0875157580650162"
"Ja","2017","35-65","Hamburg","26","","",""
"Ja","2017","35-65","Niedersachsen","140","0.107800949602097","0.0920698037107523","0.123532095493443"
"Ja","2017","35-65","Bremen","14","","",""
"Ja","2017","35-65","Nordrhein-Westfalen","340","0.109276258370952","0.0985303262948595","0.120022190447045"
"Ja","2017","35-65","Hessen","111","0.11472857888088","0.0957392992506232","0.133717858511136"
"Ja","2017","35-65","Rheinland-Pfalz,Saarland","67","0.0946634330148908","0.0752439740824159","0.114082891947366"
"Ja","2017","35-65","Baden-Wuerttemberg","164","0.106726202081216","0.092301077179758","0.121151326982674"
"Ja","2017","35-65","Bayern","207","0.0976457301982948","0.0859395614060316","0.109351898990558"
"Ja","2017","35-65","Saarland","","","",""
"Ja","2017","35-65","Berlin","86","0.180925537105327","0.148336065102652","0.213515009108003"
"Ja","2017","35-65","Brandenburg","50","0.0803849214115493","0.0591033026898127","0.101666540133286"
"Ja","2017","35-65","Mecklenburg-Vorpommern","29","","",""
"Ja","2017","35-65","Sachsen","72","0.0804997509301753","0.0630047718320605","0.0979947300282901"
"Ja","2017","35-65","Sachsen-Anhalt","40","0.078133708196372","0.0556015378649332","0.100665878527811"
"Ja","2017","35-65","Thueringen","52","0.108670004641437","0.0834500522917803","0.133889956991095"
"Ja","2017","66 +","Schleswig-Holstein","9","","",""
"Ja","2017","66 +","Hamburg","6","","",""
"Ja","2017","66 +","Niedersachsen","26","","",""
"Ja","2017","66 +","Bremen","1","","",""
"Ja","2017","66 +","Nordrhein-Westfalen","49","0.0553796870071862","0.0405274185299927","0.0702319554843797"
"Ja","2017","66 +","Hessen","18","","",""
"Ja","2017","66 +","Rheinland-Pfalz,Saarland","23","","",""
"Ja","2017","66 +","Baden-Wuerttemberg","27","","",""
"Ja","2017","66 +","Bayern","52","0.092725430972279","0.0723965480998202","0.113054313844738"
"Ja","2017","66 +","Saarland","","","",""
"Ja","2017","66 +","Berlin","11","","",""
"Ja","2017","66 +","Brandenburg","11","","",""
"Ja","2017","66 +","Mecklenburg-Vorpommern","5","","",""
"Ja","2017","66 +","Sachsen","13","","",""
"Ja","2017","66 +","Sachsen-Anhalt","6","","",""
"Ja","2017","66 +","Thueringen","13","","",""
"Nein","2017","17-34","Schleswig-Holstein","222","0.942571295278039","0.912697407451043","0.972445183105035"
"Nein","2017","17-34","Hamburg","95","0.884864176599732","0.822615381962854","0.94711297123661"
"Nein","2017","17-34","Niedersachsen","676","0.938587498061959","0.920915292628517","0.956259703495401"
"Nein","2017","17-34","Bremen","55","0.893073769546644","0.815526061112345","0.970621477980942"
"Nein","2017","17-34","Nordrhein-Westfalen","1311","0.942039952958742","0.929689133662938","0.954390772254545"
"Nein","2017","17-34","Hessen","408","0.943493426050695","0.921669504559103","0.965317347542287"
"Nein","2017","17-34","Rheinland-Pfalz,Saarland","333","0.939375917168403","0.914267134636769","0.964484699700036"
"Nein","2017","17-34","Baden-Wuerttemberg","668","0.9326912426732","0.91431301103947","0.95106947430693"
"Nein","2017","17-34","Bayern","896","0.928440238736496","0.912126623832186","0.944753853640807"
"Nein","2017","17-34","Saarland","","","",""
"Nein","2017","17-34","Berlin","222","0.923064869601252","0.889489649643608","0.956640089558897"
"Nein","2017","17-34","Brandenburg","160","0.979949223912055","0.958561060226673","1.00133738759744"
"Nein","2017","17-34","Mecklenburg-Vorpommern","100","0.950278761737982","0.909472076179088","0.991085447296875"
"Nein","2017","17-34","Sachsen","338","0.919152999886588","0.891339171718225","0.94696682805495"
"Nein","2017","17-34","Sachsen-Anhalt","170","0.947716778025834","0.915465791601549","0.979967764450118"
"Nein","2017","17-34","Thueringen","172","0.953763308039942","0.923420703128957","0.984105912950928"
"Nein","2017","35-65","Schleswig-Holstein","498","0.933498908566796","0.912484241934984","0.954513575198608"
"Nein","2017","35-65","Hamburg","244","0.875276092927802","0.83586544311784","0.914686742737764"
"Nein","2017","35-65","Niedersachsen","1353","0.892199050397902","0.876467904506557","0.907930196289248"
"Nein","2017","35-65","Bremen","111","0.826793240654905","0.760453470674786","0.893133010635024"
"Nein","2017","35-65","Nordrhein-Westfalen","2898","0.890723741629048","0.879977809552955","0.90146967370514"
"Nein","2017","35-65","Hessen","971","0.88527142111912","0.866282141488863","0.904260700749377"
