year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,1504,11.16048,8.78104,13.53991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,1st Quintile,Rural regions,472,10.77556,6.74008,14.81104,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
1985,2nd Quintile,Urban regions,1493,8.44358,6.86886,10.01830,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,2nd Quintile,Rural regions,454,7.37097,4.55677,10.18517,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,3rd Quintile,Urban regions,1580,8.37898,6.90678,9.85117,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,3rd Quintile,Rural regions,446,7.16778,4.90934,9.42622,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,4th Quintile,Urban regions,1711,8.00781,6.65311,9.36251,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1985,4th Quintile,Rural regions,387,8.28101,4.61337,11.94866,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,5th Quintile,Urban regions,1658,7.76781,6.52098,9.01465,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,5th Quintile,Rural regions,415,8.02195,5.47414,10.56976,0.00000,0.00000,7.70519,0.00000,19.26298,0.00000,0.00000,0.00000
1986,1st Quintile,Urban regions,675,12.34488,9.62602,15.06374,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,1st Quintile,Rural regions,190,10.07425,4.84913,15.29936,0.00000,0.00000,6.86031,0.00000,17.15078,0.00000,0.00000,0.00000
1986,2nd Quintile,Urban regions,896,10.95686,9.12880,12.78492,0.00000,0.00000,12.00000,0.00000,30.00000,0.00000,0.00000,0.00000
1986,2nd Quintile,Rural regions,278,14.41151,9.04791,19.77510,0.00000,0.00000,8.35720,0.00000,20.89299,0.00000,0.00000,0.00000
1986,3rd Quintile,Urban regions,1114,10.78346,9.20694,12.35998,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1986,3rd Quintile,Rural regions,288,8.29749,5.99347,10.60151,0.00000,0.00000,12.00000,0.00000,30.00000,0.00000,0.00000,3.00000
1986,4th Quintile,Urban regions,1294,10.80723,9.37397,12.24049,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,2.00000
1986,4th Quintile,Rural regions,311,8.88178,5.91846,11.84510,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1986,5th Quintile,Urban regions,1279,7.85258,6.70770,8.99747,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,0.00000
1986,5th Quintile,Rural regions,320,6.66450,4.97476,8.35425,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1987,1st Quintile,Urban regions,572,13.84816,10.66944,17.02689,0.00000,0.00000,12.48842,0.00000,31.22104,0.00000,0.00000,2.00000
1987,1st Quintile,Rural regions,186,10.38869,6.38529,14.39210,0.00000,0.00000,11.79729,0.00000,29.49323,0.00000,0.00000,0.00000
1987,2nd Quintile,Urban regions,857,10.60396,9.09469,12.11323,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,3.00000
1987,2nd Quintile,Rural regions,278,11.17709,7.63010,14.72407,0.00000,0.00000,13.74679,0.00000,34.36699,0.00000,0.00000,0.02500
1987,3rd Quintile,Urban regions,1041,11.04651,9.37387,12.71915,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,3.00000
1987,3rd Quintile,Rural regions,288,14.64091,9.88228,19.39953,0.00000,0.04779,10.00000,0.00000,25.00000,0.00000,0.00000,3.00000
1987,4th Quintile,Urban regions,1204,11.88285,10.33982,13.42589,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,1.00000,3.00000
1987,4th Quintile,Rural regions,305,9.75850,7.12837,12.38863,0.00000,2.00000,12.76495,0.00000,31.91238,2.00000,0.00000,4.00000
1987,5th Quintile,Urban regions,1241,9.66476,8.38075,10.94876,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,2.00000
1987,5th Quintile,Rural regions,292,6.57400,4.51290,8.63511,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1988,1st Quintile,Urban regions,585,12.96497,10.61698,15.31296,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,3.00000
1988,1st Quintile,Rural regions,169,14.03063,7.68490,20.37635,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,0.00000
