year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,West,,,,,,,,,,,,
1984,Primary Level,West,,,,,,,,,,,,
1984,Lower Secondary Level,West,,,,,,,,,,,,
1984,Upper Secondary Level,West,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1984,First Stage of Tertiary Education,West,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1985,Pre-primary Level,West,164,2.24907,1.57960,2.91855,0.00000,0.00000,2.26067,0.00000,5.65168,0.00000,0.00000,0.00000
1985,Primary Level,West,759,13.25454,9.86595,16.64314,0.00000,0.00000,9.00000,0.00000,22.50000,0.00000,0.00000,0.00000
1985,Lower Secondary Level,West,2730,9.19318,7.78095,10.60541,0.00000,0.00000,3.00000,0.00000,7.50000,0.00000,0.00000,0.00000
1985,Upper Secondary Level,West,4798,8.50448,7.63905,9.36991,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,Post-secondary Non-tertiary Level,West,260,6.88002,4.12521,9.63484,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,First Stage of Tertiary Education,West,586,9.19899,6.68068,11.71730,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1985,Second Stage of Tertiary Education,West,725,5.40402,3.88096,6.92708,0.00000,0.00000,3.00000,0.00000,7.50000,0.00000,0.00000,0.00000
1986,Pre-primary Level,West,,,,,,,,,,,,
1986,Primary Level,West,453,16.63344,13.53540,19.73148,0.00000,3.00000,15.00000,0.00000,37.50000,3.00000,0.00000,8.00000
1986,Lower Secondary Level,West,1560,10.78934,9.49167,12.08700,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,Upper Secondary Level,West,3334,10.29325,9.34093,11.24558,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,Post-secondary Non-tertiary Level,West,198,10.16765,5.51461,14.82069,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,2.00000
1986,First Stage of Tertiary Education,West,416,9.78672,6.96196,12.61148,0.00000,0.00000,7.25650,0.00000,18.14125,0.00000,0.00000,0.00000
1986,Second Stage of Tertiary Education,West,596,5.26263,3.81248,6.71277,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1987,Pre-primary Level,West,,,,,,,,,,,,
1987,Primary Level,West,424,15.09909,12.00396,18.19423,0.00000,5.00000,17.87343,0.00000,44.68357,5.00000,0.00000,7.00000
1987,Lower Secondary Level,West,1435,12.72252,11.22183,14.22320,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,2.00000
1987,Upper Secondary Level,West,3175,11.35781,10.37151,12.34411,0.00000,1.00000,12.00000,0.00000,30.00000,1.00000,0.00000,2.00000
1987,Post-secondary Non-tertiary Level,West,192,12.34182,7.98428,16.69936,0.00000,1.44970,9.00000,0.00000,22.50000,1.00000,0.00000,4.00000
