year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,,,,,,,,,,,,
1984,2nd Quintile,West,,,,,,,,,,,,
1984,3rd Quintile,West,,,,,,,,,,,,
1984,4th Quintile,West,,,,,,,,,,,,
1984,5th Quintile,West,,,,,,,,,,,,
1985,1st Quintile,West,1976,11.04399,9.00029,13.08768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1985,2nd Quintile,West,1947,8.15063,6.77789,9.52336,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,3rd Quintile,West,2026,8.05701,6.81674,9.29728,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,4th Quintile,West,2098,8.06419,6.76151,9.36688,0.00000,0.00000,6.00000,0.00000,15.00000,0.00000,0.00000,0.00000
1985,5th Quintile,West,2073,7.82091,6.70128,8.94054,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
1986,1st Quintile,West,865,11.74848,9.33730,14.15967,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,2nd Quintile,West,1174,11.92242,9.98965,13.85520,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,3rd Quintile,West,1402,10.18797,8.85994,11.51601,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1986,4th Quintile,West,1605,10.38893,9.09867,11.67918,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,5th Quintile,West,1599,7.59642,6.62425,8.56858,0.00000,0.00000,7.47051,0.00000,18.67626,0.00000,0.00000,0.00000
1987,1st Quintile,West,758,12.76617,10.22341,15.30892,0.00000,0.00000,12.00000,0.00000,30.00000,0.00000,0.00000,0.00000
1987,2nd Quintile,West,1135,10.76641,9.31745,12.21537,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,2.00000
1987,3rd Quintile,West,1329,12.00689,10.29958,13.71421,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1987,4th Quintile,West,1509,11.43255,10.09358,12.77152,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,1.00000,3.00000
1987,5th Quintile,West,1533,9.05345,7.94303,10.16387,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1988,1st Quintile,West,754,13.27462,10.90267,15.64656,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,2.00000
1988,2nd Quintile,West,1058,9.11241,7.72598,10.49884,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1988,3rd Quintile,West,1275,11.82483,10.15824,13.49142,0.00000,0.77458,12.00000,0.00000,30.00000,1.00000,0.00000,3.00000
1988,4th Quintile,West,1447,10.63353,9.46692,11.80014,0.00000,1.00000,14.00000,0.00000,35.00000,1.00000,0.00000,2.00000
1988,5th Quintile,West,1457,8.48474,7.40867,9.56080,0.00000,0.00000,9.00000,0.00000,22.50000,0.00000,0.00000,0.00000
1989,1st Quintile,West,762,12.89468,10.41694,15.37242,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,2.00000
1989,2nd Quintile,West,1100,11.49258,9.81001,13.17515,0.00000,1.00000,12.00000,0.00000,30.00000,1.00000,0.00000,3.00000
1989,3rd Quintile,West,1223,10.50847,9.14867,11.86828,0.00000,3.00000,10.58406,0.00000,26.46014,3.00000,1.00000,3.00000
1989,4th Quintile,West,1418,11.42033,10.11518,12.72549,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,1.00000,3.00000
1989,5th Quintile,West,1428,8.27070,7.25678,9.28462,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,0.00000
1990,1st Quintile,West,,,,,,,,,,,,
1990,2nd Quintile,West,,,,,,,,,,,,
1990,3rd Quintile,West,,,,,,,,,,,,
1990,4th Quintile,West,,,,,,,,,,,,
1990,5th Quintile,West,,,,,,,,,,,,
1991,1st Quintile,West,743,14.74266,12.13567,17.34964,0.00000,3.00000,14.00000,0.00000,35.00000,3.00000,0.00000,5.00000
1991,2nd Quintile,West,1081,11.53872,9.86322,13.21422,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,0.00000,3.00000
1991,3rd Quintile,West,1225,11.58640,10.17493,12.99787,0.00000,2.00758,14.00000,0.00000,35.00000,2.00000,1.00000,5.00000
1991,4th Quintile,West,1397,11.42103,9.89414,12.94791,0.00000,3.00000,13.93346,0.00000,34.83365,3.00000,2.00000,4.00000
