"plh0186","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Oft","2009","(Fach-)Abitur","1001","0.486497171055464","0.46458662133569","0.508407720775237"
"Oft","2009","(noch) kein Abschluss","223","0.426623907872071","0.382470222683838","0.470777593060304"
"Oft","2009","AkademikerIn","1997","0.470429406359874","0.455004014009287","0.485854798710461"
"Oft","2009","Hauptschule","2294","0.364740002931354","0.352725279350213","0.376754726512495"
"Oft","2009","Realschule","2291","0.462288000734745","0.448162855615883","0.476413145853608"
"Sehr oft","2009","(Fach-)Abitur","202","0.0976779050168931","0.084663609678405","0.110692200355381"
"Sehr oft","2009","(noch) kein Abschluss","75","0.113918944454686","0.0855554801898856","0.142282408719487"
"Sehr oft","2009","AkademikerIn","322","0.0856401828718163","0.0769920089123562","0.0942883568312763"
"Sehr oft","2009","Hauptschule","332","0.0563543702700013","0.0505984522754227","0.06211028826458"
"Sehr oft","2009","Realschule","355","0.067441843715543","0.0603368381324367","0.0745468492986494"
"Sehr selten","2009","(Fach-)Abitur","42","0.0217611162596343","0.01536517098289","0.0281570615363785"
"Sehr selten","2009","(noch) kein Abschluss","","","",""
"Sehr selten","2009","AkademikerIn","68","0.0226133035989711","0.0180187610654905","0.0272078461324517"
"Sehr selten","2009","Hauptschule","251","0.0457922024243405","0.0405746889734256","0.0510097158752555"
"Sehr selten","2009","Realschule","120","0.0281803523343219","0.0234919185063725","0.0328687861622713"
"Selten","2009","(Fach-)Abitur","141","0.0791736158070566","0.0673371837128346","0.0910100479012787"
"Selten","2009","(noch) kein Abschluss","40","0.111119590649833","0.0830625697529126","0.139176611546752"
"Selten","2009","AkademikerIn","332","0.0897568049349847","0.0809231695259687","0.0985904403440006"
"Selten","2009","Hauptschule","859","0.146421025747994","0.137596936180079","0.155245115315908"
"Selten","2009","Realschule","405","0.100679933574635","0.0921550129103689","0.109204854238902"
"Manchmal","2010","(Fach-)Abitur","551","0.319730314143034","0.298732409930099","0.340728218355968"
"Manchmal","2010","(noch) kein Abschluss","119","0.320647847542028","0.27558059058161","0.365715104502445"
"Manchmal","2010","AkademikerIn","1251","0.351518133136755","0.33638954523263","0.36664672104088"
"Manchmal","2010","Hauptschule","2198","0.401046649048512","0.388181358443624","0.4139119396534"
"Manchmal","2010","Realschule","1488","0.342915594108068","0.328976696282286","0.35685449193385"
"Oft","2010","(Fach-)Abitur","971","0.475236271113978","0.452751929329903","0.497720612898054"
"Oft","2010","(noch) kein Abschluss","191","0.421307027482271","0.373628488492628","0.468985566471915"
"Oft","2010","AkademikerIn","1920","0.459090661395652","0.44330048152486","0.474880841266443"
"Oft","2010","Hauptschule","2163","0.369038028094104","0.356371347826843","0.381704708361364"
"Oft","2010","Realschule","2182","0.463586950649218","0.448943632258686","0.47823026903975"
"Sehr oft","2010","(Fach-)Abitur","195","0.0979980951398386","0.0846119346285799","0.111384255651097"
"Sehr oft","2010","(noch) kein Abschluss","56","0.121560761546679","0.090006933648117","0.153114589445241"
"Sehr oft","2010","AkademikerIn","305","0.080717145823978","0.0720857091905257","0.0893485824574302"
"Sehr oft","2010","Hauptschule","352","0.0618188098161621","0.0554971759987677","0.0681404436335565"
"Sehr oft","2010","Realschule","333","0.0752744184756407","0.067527047050942","0.0830217899003394"
"Sehr selten","2010","(Fach-)Abitur","32","0.02280084703172","0.0160802088451386","0.0295214852183013"
"Sehr selten","2010","(noch) kein Abschluss","","","",""
"Sehr selten","2010","AkademikerIn","69","0.020709190331372","0.0161967340492678","0.0252216466134762"
"Sehr selten","2010","Hauptschule","194","0.0380504355936193","0.0330283787656334","0.0430724924216051"
"Sehr selten","2010","Realschule","95","0.0239255155656933","0.0194380991804654","0.0284129319509212"
"Selten","2010","(Fach-)Abitur","146","0.0842344725714296","0.0717295628733956","0.0967393822694637"
"Selten","2010","(noch) kein Abschluss","33","0.10865501653643","0.0786048220989169","0.138705210973944"
"Selten","2010","AkademikerIn","281","0.0879648693122435","0.0789898369610651","0.0969399016634219"
"Selten","2010","Hauptschule","668","0.130046077447603","0.121216856010267","0.138875298884939"
"Selten","2010","Realschule","357","0.0942975212013804","0.0857159432199213","0.102879099182839"
"Manchmal","2011","(Fach-)Abitur","687","0.291350973017674","0.273295832592024","0.309406113443324"
"Manchmal","2011","(noch) kein Abschluss","162","0.320627196506019","0.281902747325805","0.359351645686234"
"Manchmal","2011","AkademikerIn","1432","0.324367839234508","0.310810033616085","0.337925644852931"
"Manchmal","2011","Hauptschule","2603","0.375135719117529","0.363862847111368","0.38640859112369"
"Manchmal","2011","Realschule","1718","0.331317546269362","0.318866836758048","0.343768255780676"
"Oft","2011","(Fach-)Abitur","1237","0.497837327983897","0.477969839116664","0.51770481685113"
"Oft","2011","(noch) kein Abschluss","255","0.410587826461517","0.369770591948973","0.451405060974061"
"Oft","2011","AkademikerIn","2351","0.502970069459277","0.488489764973344","0.517450373945211"
"Oft","2011","Hauptschule","2838","0.387588740305083","0.376245041766296","0.39893243884387"
"Oft","2011","Realschule","2656","0.452220901539418","0.4390553225522","0.465386480526637"
"Sehr oft","2011","(Fach-)Abitur","299","0.114495515541891","0.101843297797863","0.127147733285918"
"Sehr oft","2011","(noch) kein Abschluss","82","0.137047222809367","0.108513421910217","0.165581023708516"
"Sehr oft","2011","AkademikerIn","406","0.0814136716063979","0.0734936929493196","0.0893336502634761"
"Sehr oft","2011","Hauptschule","562","0.071369067427432","0.0653749658143714","0.0773631690404925"
"Sehr oft","2011","Realschule","520","0.0895947193580525","0.0820399621871797","0.0971494765289254"
"Sehr selten","2011","(Fach-)Abitur","40","0.0210637612232008","0.0153578869103217","0.0267696355360798"
"Sehr selten","2011","(noch) kein Abschluss","","","",""
"Sehr selten","2011","AkademikerIn","78","0.0233845095648388","0.019007864888413","0.0277611542412646"
"Sehr selten","2011","Hauptschule","234","0.035022696346216","0.0307423308379599","0.0393030618544722"
"Sehr selten","2011","Realschule","118","0.0263657475530343","0.0221275627926726","0.0306039323133959"
"Selten","2011","(Fach-)Abitur","170","0.0752524222333373","0.0647703082107621","0.0857345362559126"
"Selten","2011","(noch) kein Abschluss","43","0.102383452918209","0.0772303653579364","0.127536540478481"
"Selten","2011","AkademikerIn","313","0.0678639101349779","0.0605798343942958","0.07514798587566"
"Selten","2011","Hauptschule","849","0.13088377680374","0.123030889686531","0.138736663920949"
"Selten","2011","Realschule","478","0.100501085280133","0.0925477806651532","0.108454389895112"
"Manchmal","2012","(Fach-)Abitur","700","0.294413688308005","0.276262080723048","0.312565295892962"
"Manchmal","2012","(noch) kein Abschluss","135","0.271372266121301","0.234005611254242","0.308738920988359"
"Manchmal","2012","AkademikerIn","1443","0.325103080832186","0.311620941581797","0.338585220082574"
"Manchmal","2012","Hauptschule","2456","0.364376451515873","0.353038390058635","0.375714512973112"
"Manchmal","2012","Realschule","1664","0.317534749710846","0.30515863807716","0.329910861344532"
"Oft","2012","(Fach-)Abitur","1280","0.505564726928315","0.48565322008407","0.52547623377256"
"Oft","2012","(noch) kein Abschluss","252","0.413458018947703","0.372075787846553","0.454840250048853"
"Oft","2012","AkademikerIn","2436","0.507851556290018","0.49346204663401","0.522241065946026"
"Oft","2012","Hauptschule","3006","0.42429860292338","0.412654712521823","0.435942493324936"
"Oft","2012","Realschule","2771","0.485367014096652","0.472079851319012","0.498654176874292"
"Sehr oft","2012","(Fach-)Abitur","257","0.117194498429357","0.104384556840399","0.130004440018316"
"Sehr oft","2012","(noch) kein Abschluss","94","0.151783148151782","0.121631304838982","0.181934991464582"
"Sehr oft","2012","AkademikerIn","410","0.0896023679691906","0.081381742800619","0.0978229931377623"
"Sehr oft","2012","Hauptschule","568","0.0719545748542312","0.0658665349657514","0.0780426147427111"
"Sehr oft","2012","Realschule","504","0.0916730666072092","0.0840013899074797","0.0993447433069388"
"Sehr selten","2012","(Fach-)Abitur","32","0.0171371889645431","0.0119685372830549","0.0223058406460312"
"Sehr selten","2012","(noch) kein Abschluss","","","",""
"Sehr selten","2012","AkademikerIn","63","0.015527329803724","0.0119687249726593","0.0190859346347888"
"Sehr selten","2012","Hauptschule","197","0.0289451861556131","0.0249953988228337","0.0328949734883926"
"Sehr selten","2012","Realschule","108","0.0248996180007046","0.0207570530890931","0.0290421829123161"
"Selten","2012","(Fach-)Abitur","153","0.0656898973697793","0.0558235628608753","0.0755562318786833"
"Selten","2012","(noch) kein Abschluss","54","0.144817540064748","0.115245000833719","0.174390079295776"
"Selten","2012","AkademikerIn","285","0.0619156651048813","0.0549789995450266","0.068852330664736"
"Selten","2012","Hauptschule","694","0.110425184550903","0.103041230714352","0.117809138387454"
"Selten","2012","Realschule","388","0.0805255515845882","0.0732914433298401","0.0877596598393363"
"Manchmal","2013","(Fach-)Abitur","914","0.295439203279559","0.27986349557894","0.311014910980177"
"Manchmal","2013","(noch) kein Abschluss","212","0.274452519654819","0.244002495113519","0.304902544196119"
"Manchmal","2013","AkademikerIn","1712","0.326122051202359","0.31409878749296","0.338145314911758"
"Manchmal","2013","Hauptschule","2703","0.369203548620154","0.358462102687911","0.379944994552397"
"Manchmal","2013","Realschule","2040","0.304785619730379","0.294173659134932","0.315397580325826"
"Oft","2013","(Fach-)Abitur","1781","0.512605011803305","0.495540791746077","0.529669231860532"
"Oft","2013","(noch) kein Abschluss","408","0.455336214006149","0.42135401623309","0.489318411779208"
"Oft","2013","AkademikerIn","3184","0.50787017534798","0.495048113569944","0.520692237126016"
"Oft","2013","Hauptschule","3405","0.413201564435034","0.402241562144334","0.424161566725734"
"Oft","2013","Realschule","3821","0.501702545481194","0.490175805257305","0.513229285705083"
"Sehr oft","2013","(Fach-)Abitur","353","0.105412674369318","0.0949290301061226","0.115896318632513"
"Sehr oft","2013","(noch) kein Abschluss","117","0.118276803858638","0.0962405868790753","0.140313020838201"
"Sehr oft","2013","AkademikerIn","526","0.0837925026241283","0.0766862413843206","0.090898763863936"
"Sehr oft","2013","Hauptschule","636","0.0730608184641858","0.0672684913610388","0.0788531455673328"
"Sehr oft","2013","Realschule","671","0.0858761170899323","0.0794169317456006","0.0923353024342641"
"Sehr selten","2013","(Fach-)Abitur","49","0.0253546651158203","0.0199879723534703","0.0307213578781704"
"Sehr selten","2013","(noch) kein Abschluss","","","",""
"Sehr selten","2013","AkademikerIn","70","0.0145775100768719","0.01150357580138","0.0176514443523638"
"Sehr selten","2013","Hauptschule","229","0.0339382322271628","0.0299079797947511","0.0379684846595744"
"Sehr selten","2013","Realschule","127","0.0201016370194778","0.0168661083795446","0.023337165659411"
"Selten","2013","(Fach-)Abitur","199","0.0611884454319989","0.0530060886525962","0.0693708022114016"
"Selten","2013","(noch) kein Abschluss","63","0.111189218445523","0.0897377457666756","0.13264069112437"
"Selten","2013","AkademikerIn","348","0.0676377607486606","0.0611971268103168","0.0740783946870044"
"Selten","2013","Hauptschule","781","0.110595836253463","0.103615052896556","0.11757661961037"
"Selten","2013","Realschule","569","0.0875340806790163","0.081018757950866","0.0940494034071667"
"Manchmal","2014","(Fach-)Abitur","998","0.270490765680828","0.256602646514167","0.284378884847489"
"Manchmal","2014","(noch) kein Abschluss","287","0.31893576890674","0.290049347587681","0.347822190225799"
"Manchmal","2014","AkademikerIn","1762","0.286013977487994","0.274780064083795","0.297247890892192"
"Manchmal","2014","Hauptschule","2733","0.357078345256359","0.346689404505641","0.367467286007077"
"Manchmal","2014","Realschule","1941","0.298765187789733","0.287938567100638","0.309591808478828"
"Oft","2014","(Fach-)Abitur","2177","0.535661769262349","0.520069319169172","0.551254219355526"
"Oft","2014","(noch) kein Abschluss","452","0.412138272054216","0.381630734298648","0.442645809809784"
"Oft","2014","AkademikerIn","3349","0.521068885801201","0.508650170102911","0.533487601499491"
"Oft","2014","Hauptschule","3700","0.428505596176523","0.417775719613816","0.439235472739229"
"Oft","2014","Realschule","3641","0.512878668008462","0.50105582061752","0.524701515399405"
"Sehr oft","2014","(Fach-)Abitur","473","0.11730430275709","0.107243924918639","0.127364680595542"
"Sehr oft","2014","(noch) kein Abschluss","146","0.116521238250624","0.0966351806283204","0.136407295872927"
"Sehr oft","2014","AkademikerIn","647","0.109603341123484","0.101837361519561","0.117369320727406"
"Sehr oft","2014","Hauptschule","767","0.0831066859108204","0.0771213590722086","0.0890920127494323"
"Sehr oft","2014","Realschule","725","0.0980074316581466","0.0909746493367123","0.105040213979581"
"Sehr selten","2014","(Fach-)Abitur","59","0.0189179662057341","0.0146586321783039","0.0231773002331644"
"Sehr selten","2014","(noch) kein Abschluss","","","",""
"Sehr selten","2014","AkademikerIn","87","0.0149871848993188","0.0119667216137574","0.0180076481848802"
"Sehr selten","2014","Hauptschule","194","0.0271365301530361","0.0236135224597397","0.0306595378463324"
"Sehr selten","2014","Realschule","97","0.0159358217000788","0.0129737529527057","0.0188978904474519"
"Selten","2014","(Fach-)Abitur","223","0.0576251960939988","0.0503395200430035","0.0649108721449941"
"Selten","2014","(noch) kein Abschluss","87","0.114780873050138","0.0950244531742244","0.134537292926051"
"Selten","2014","AkademikerIn","371","0.0683266106880027","0.0620544182738777","0.0745988031021276"
"Selten","2014","Hauptschule","777","0.104172842503262","0.0975491546893427","0.110796530317181"
"Selten","2014","Realschule","462","0.0744128908435796","0.0682052164585313","0.0806205652286279"
"Manchmal","2015","(Fach-)Abitur","970","0.299318218836267","0.284453156060026","0.314183281612509"
"Manchmal","2015","(noch) kein Abschluss","225","0.302783927679501","0.271239736893054","0.334328118465948"
"Manchmal","2015","AkademikerIn","1680","0.291107699518062","0.279479696930594","0.302735702105531"
"Manchmal","2015","Hauptschule","2514","0.36236765359679","0.351372513105077","0.373362794088504"
"Manchmal","2015","Realschule","1815","0.301287280462191","0.290121236274203","0.31245332465018"
"Oft","2015","(Fach-)Abitur","1973","0.495205580238512","0.478976653621457","0.511434506855566"
"Oft","2015","(noch) kein Abschluss","398","0.476504178685699","0.442214828643849","0.51079352872755"
"Oft","2015","AkademikerIn","3178","0.530408475453018","0.51763369349006","0.543183257415976"
"Oft","2015","Hauptschule","3255","0.413912844293498","0.402646670290469","0.425179018296527"
"Oft","2015","Realschule","3499","0.513192225823332","0.501028169964178","0.525356281682486"
"Sehr oft","2015","(Fach-)Abitur","446","0.122794152376744","0.112140970030781","0.133447334722708"
"Sehr oft","2015","(noch) kein Abschluss","102","0.11035355349756","0.0888420298601389","0.131865077134981"
"Sehr oft","2015","AkademikerIn","600","0.100275662318731","0.0925871795087893","0.107964145128673"
"Sehr oft","2015","Hauptschule","643","0.0814154146532123","0.0751600332141056","0.087670796092319"
"Sehr oft","2015","Realschule","619","0.0859690351350735","0.0791470448054063","0.0927910254647407"
"Sehr selten","2015","(Fach-)Abitur","50","0.0184856781998509","0.0141134202746653","0.0228579361250366"
"Sehr selten","2015","(noch) kein Abschluss","","","",""
"Sehr selten","2015","AkademikerIn","86","0.0178314601694647","0.0144439968024098","0.0212189235365196"
"Sehr selten","2015","Hauptschule","184","0.0305406221774905","0.0266047167996798","0.0344765275553011"
"Sehr selten","2015","Realschule","110","0.0214149957123376","0.0178919531259833","0.024938038298692"
"Selten","2015","(Fach-)Abitur","207","0.064196370348626","0.0562405062040675","0.0721522344931846"
"Selten","2015","(noch) kein Abschluss","67","0.0789806259377642","0.0604639103811953","0.097497341494333"
"Selten","2015","AkademikerIn","319","0.0603767025407237","0.0542799337241264","0.066473471357321"
"Selten","2015","Hauptschule","746","0.111763465279009","0.104556454915013","0.118970475643005"
"Selten","2015","Realschule","443","0.0781364628670653","0.0716048593940005","0.0846680663401301"
"Manchmal","2016","(Fach-)Abitur","985","0.282114710917749","0.267550940604917","0.296678481230581"
"Manchmal","2016","(noch) kein Abschluss","222","0.302049496710934","0.270410318055463","0.333688675366405"
"Manchmal","2016","AkademikerIn","1681","0.298126235822341","0.2864182897601","0.309834181884582"
"Manchmal","2016","Hauptschule","2315","0.348384898290402","0.337178437759134","0.35959135882167"
"Manchmal","2016","Realschule","1679","0.289542507947539","0.278075870791562","0.301009145103517"
"Oft","2016","(Fach-)Abitur","1942","0.519491125168011","0.503322495999757","0.535659754336266"
"Oft","2016","(noch) kein Abschluss","384","0.455073963001601","0.420758994550629","0.489388931452573"
"Oft","2016","AkademikerIn","3185","0.522516266097172","0.509731867339329","0.535300664855016"
"Oft","2016","Hauptschule","3185","0.438948802231932","0.427276637290638","0.450620967173226"
"Oft","2016","Realschule","3242","0.525933342418361","0.513309373607014","0.538557311229708"
"Sehr oft","2016","(Fach-)Abitur","463","0.116056472275642","0.10569120821839","0.126421736332894"
"Sehr oft","2016","(noch) kein Abschluss","101","0.110487866798073","0.0888852151389566","0.13209051845719"
"Sehr oft","2016","AkademikerIn","559","0.0941262711557026","0.086652490121333","0.101600052190072"
"Sehr oft","2016","Hauptschule","596","0.0792047684013484","0.0728529155297622","0.0855566212729345"
"Sehr oft","2016","Realschule","551","0.0837292092083885","0.0767265777436411","0.0907318406731358"
"Sehr selten","2016","(Fach-)Abitur","54","0.0159422667932796","0.011888873419579","0.0199956601669801"
"Sehr selten","2016","(noch) kein Abschluss","","","",""
"Sehr selten","2016","AkademikerIn","87","0.0159771630192739","0.0127679131498782","0.0191864128886697"
"Sehr selten","2016","Hauptschule","194","0.0294473007103956","0.0254710336866644","0.0334235677341267"
"Sehr selten","2016","Realschule","109","0.0203884301985568","0.0168154574628604","0.0239614029342532"
"Selten","2016","(Fach-)Abitur","224","0.0663954248453187","0.0583382276985927","0.0744526219920447"
"Selten","2016","(noch) kein Abschluss","82","0.107035995163993","0.0857322610914455","0.128339729236541"
"Selten","2016","AkademikerIn","352","0.0692540639055108","0.0627559201291954","0.0757522076818262"
"Selten","2016","Hauptschule","654","0.104014230365922","0.0968339703583941","0.11119449037345"
"Selten","2016","Realschule","429","0.0804065102271543","0.0735317998635079","0.0872812205908007"
"Manchmal","2017","(Fach-)Abitur","1059","0.283175776608765","0.269405079543169","0.296946473674361"
"Manchmal","2017","(noch) kein Abschluss","255","0.287931914665078","0.258528716847019","0.317335112483138"
"Manchmal","2017","AkademikerIn","1727","0.271076736186858","0.260261245355253","0.281892227018464"
"Manchmal","2017","Hauptschule","2324","0.346926197268675","0.335875380171048","0.357977014366302"
"Manchmal","2017","Realschule","1831","0.2783457652702","0.267773827670321","0.288917702870079"
"Oft","2017","(Fach-)Abitur","2301","0.542326158476794","0.527098614591417","0.557553702362172"
"Oft","2017","(noch) kein Abschluss","438","0.490394235529185","0.457931975908037","0.522856495150334"
"Oft","2017","AkademikerIn","3656","0.550492028053871","0.538388738587709","0.562595317520032"
"Oft","2017","Hauptschule","3390","0.453916127211213","0.442357341999627","0.465474912422799"
"Oft","2017","Realschule","3833","0.53705565884624","0.525293914425228","0.548817403267252"
"Sehr oft","2017","(Fach-)Abitur","500","0.102916914806652","0.0936297906539276","0.112204038959376"
"Sehr oft","2017","(noch) kein Abschluss","132","0.116716644804939","0.0958666801483407","0.137566609461537"
"Sehr oft","2017","AkademikerIn","699","0.112280611370891","0.104599051125914","0.119962171615867"
"Sehr oft","2017","Hauptschule","607","0.0783734764911684","0.072133876484672","0.0846130764976648"
"Sehr oft","2017","Realschule","689","0.0917800575008694","0.0849697396886069","0.098590375313132"
"Sehr selten","2017","(Fach-)Abitur","51","0.0147993835540812","0.0111087095277891","0.0184900575803734"
"Sehr selten","2017","(noch) kein Abschluss","","","",""
"Sehr selten","2017","AkademikerIn","77","0.0138714414584269","0.0110257568246911","0.0167171260921628"
"Sehr selten","2017","Hauptschule","167","0.0291629564037823","0.0252564939415789","0.0330694188659856"
"Sehr selten","2017","Realschule","93","0.0162031683299279","0.0132249921800651","0.0191813444797907"
"Selten","2017","(Fach-)Abitur","201","0.0567817665537081","0.0497083036257076","0.0638552294817086"
"Selten","2017","(noch) kein Abschluss","69","0.0815842093230804","0.0638091267030484","0.0993592919431124"
"Selten","2017","AkademikerIn","330","0.0522791829299532","0.0468633680677103","0.0576949977921962"
"Selten","2017","Hauptschule","639","0.0916212426251617","0.0849235334596977","0.0983189517906257"
"Selten","2017","Realschule","458","0.0766153500527625","0.0703413152981221","0.0828893848074029"
"Manchmal","2018","(Fach-)Abitur","1038","0.283546040708569","0.269613157339251","0.297478924077888"
"Manchmal","2018","(noch) kein Abschluss","227","0.289808073485739","0.259816672120341","0.319799474851137"
"Manchmal","2018","AkademikerIn","1762","0.285281180455309","0.274160086307601","0.296402274603017"
"Manchmal","2018","Hauptschule","2268","0.357318663128646","0.345904413177973","0.368732913079318"
"Manchmal","2018","Realschule","1826","0.274974868237784","0.264237718825343","0.285712017650225"
"Oft","2018","(Fach-)Abitur","2189","0.527541133600975","0.512108315749179","0.542973951452772"
"Oft","2018","(noch) kein Abschluss","407","0.454017978810495","0.421104078460999","0.486931879159991"
"Oft","2018","AkademikerIn","3525","0.552588789423249","0.540342689101902","0.564834889744596"
"Oft","2018","Hauptschule","3106","0.439150596370625","0.427329668869859","0.450971523871391"
"Oft","2018","Realschule","3638","0.542872901562791","0.530893543942877","0.554852259182705"
"Sehr oft","2018","(Fach-)Abitur","518","0.109740414153056","0.100078199281981","0.119402629024132"
"Sehr oft","2018","(noch) kein Abschluss","140","0.134626705581479","0.112062450168611","0.157190960994347"
"Sehr oft","2018","AkademikerIn","650","0.100557442925625","0.0931505311161267","0.107964354735122"
"Sehr oft","2018","Hauptschule","575","0.074868242874666","0.0685996177494609","0.0811368679998712"
"Sehr oft","2018","Realschule","657","0.0887128216293031","0.0818754876975631","0.095550155561043"
"Sehr selten","2018","(Fach-)Abitur","52","0.0144774519162972","0.0107850037065114","0.018169900126083"
"Sehr selten","2018","(noch) kein Abschluss","33","0.0395566373513991","0.0266711984445018","0.0524420762582965"
"Sehr selten","2018","AkademikerIn","66","0.00852205610803289","0.00625815698967027","0.0107859552263955"
"Sehr selten","2018","Hauptschule","157","0.0195967052502937","0.0162951726085572","0.0228982378920302"
"Sehr selten","2018","Realschule","107","0.019364603830689","0.0160508209075468","0.0226783867538312"
"Selten","2018","(Fach-)Abitur","223","0.0646949596211025","0.0570908752849974","0.0722990439572077"
"Selten","2018","(noch) kein Abschluss","72","0.0819906047708883","0.0638538633439034","0.100127346197873"
"Selten","2018","AkademikerIn","330","0.0530505310877846","0.047530371702896","0.0585706904726733"
"Selten","2018","Hauptschule","665","0.109065792375769","0.10164092363219","0.116490661119348"
"Selten","2018","Realschule","415","0.0740748047394326","0.0677770002614178","0.0803726092174474"
"Manchmal","2019","(Fach-)Abitur","1070","0.282561398711878","0.268882666770399","0.296240130653357"
"Manchmal","2019","(noch) kein Abschluss","188","0.27595984852226","0.244550236875386","0.307369460169133"
"Manchmal","2019","AkademikerIn","1836","0.269344751091705","0.258979857973266","0.279709644210144"
