year,bula_h,pgisced97,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,Lower Secondary Level,Often,0.34630,60,105,0.25485,0.43774
2011,Hesse,Upper Secondary Level,Seldom,0.11348,63,598,0.08804,0.13892
2011,Hesse,Upper Secondary Level,Sometimes,0.28529,178,598,0.24907,0.32151
2011,Hesse,Upper Secondary Level,Often,0.45926,290,598,0.41929,0.49924
2011,Hesse,Upper Secondary Level,Very often,0.10738,67,598,0.08254,0.13221
2011,Hesse,Post-secondary Non-tertiary Level,Often,0.47310,59,59,0.34461,0.60160
2011,Hesse,First Stage of Tertiary Education,Often,0.54472,42,42,0.39228,0.69715
2011,Hesse,Second Stage of Tertiary Education,Sometimes,0.26090,113,344,0.21443,0.30738
2011,Hesse,Second Stage of Tertiary Education,Often,0.51790,196,344,0.46501,0.57078
2011,Hesse,Second Stage of Tertiary Education,Very often,0.10086,35,344,0.06899,0.13273
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.36485,68,146,0.28649,0.44320
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.41041,78,146,0.33034,0.49048
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.11318,67,583,0.08744,0.13892
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.38098,218,583,0.34152,0.42043
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.38944,258,583,0.34982,0.42905
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.08245,40,583,0.06010,0.10479
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Often,0.35608,42,42,0.20951,0.50266
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.30842,58,153,0.23500,0.38184
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.55534,95,153,0.47634,0.63434
2011,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.14790,42,306,0.10806,0.18775
2011,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.44205,146,306,0.38631,0.49779
2011,Baden-Wuerttemberg,Lower Secondary Level,Often,0.32682,118,306,0.27418,0.37946
2011,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.08033,81,1149,0.06460,0.09605
2011,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.37782,445,1149,0.34978,0.40587
2011,Baden-Wuerttemberg,Upper Secondary Level,Often,0.43493,528,1149,0.40625,0.46361
2011,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.07416,95,1149,0.05900,0.08932
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.35720,59,137,0.27667,0.43774
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.47239,78,137,0.38848,0.55629
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.37387,68,151,0.29644,0.45130
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.44622,83,151,0.36667,0.52577
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.30560,168,501,0.26522,0.34598
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.54145,280,501,0.49777,0.58513
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very often,0.09752,53,501,0.07151,0.12352
2011,Bavaria,Lower Secondary Level,Seldom,0.12196,42,298,0.08474,0.15918
2011,Bavaria,Lower Secondary Level,Sometimes,0.38658,123,298,0.33120,0.44196
2011,Bavaria,Lower Secondary Level,Often,0.39127,133,298,0.33577,0.44678
2011,Bavaria,Upper Secondary Level,Very seldom,0.03101,41,1681,0.02272,0.03930
2011,Bavaria,Upper Secondary Level,Seldom,0.11911,172,1681,0.10362,0.13460
2011,Bavaria,Upper Secondary Level,Sometimes,0.31047,527,1681,0.28835,0.33260
2011,Bavaria,Upper Secondary Level,Often,0.45490,773,1681,0.43109,0.47871
2011,Bavaria,Upper Secondary Level,Very often,0.08451,168,1681,0.07121,0.09781
2011,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.27041,46,131,0.19405,0.34676
2011,Bavaria,Post-secondary Non-tertiary Level,Often,0.55125,85,131,0.46575,0.63675
2011,Bavaria,First Stage of Tertiary Education,Sometimes,0.25610,61,172,0.19068,0.32152
2011,Bavaria,First Stage of Tertiary Education,Often,0.45674,111,172,0.38208,0.53140
2011,Bavaria,Second Stage of Tertiary Education,Seldom,0.06100,41,633,0.04234,0.07966
2011,Bavaria,Second Stage of Tertiary Education,Sometimes,0.28996,192,633,0.25459,0.32534
2011,Bavaria,Second Stage of Tertiary Education,Often,0.54616,347,633,0.50734,0.58498
2011,Bavaria,Second Stage of Tertiary Education,Very often,0.07827,53,633,0.05733,0.09921
2011,Berlin,Upper Secondary Level,Seldom,0.15551,41,301,0.11451,0.19652
2011,Berlin,Upper Secondary Level,Sometimes,0.23733,76,301,0.18918,0.28547
2011,Berlin,Upper Secondary Level,Often,0.45090,150,301,0.39460,0.50721
2011,Berlin,Upper Secondary Level,Very often,0.10639,34,301,0.07149,0.14128
2011,Berlin,Second Stage of Tertiary Education,Seldom,0.08245,36,260,0.04895,0.11595
2011,Berlin,Second Stage of Tertiary Education,Sometimes,0.31645,78,260,0.25981,0.37309
2011,Berlin,Second Stage of Tertiary Education,Often,0.48143,146,260,0.42058,0.54228
2011,Brandenburg,Upper Secondary Level,Seldom,0.17644,56,418,0.13985,0.21303
2011,Brandenburg,Upper Secondary Level,Sometimes,0.35841,147,418,0.31239,0.40444
2011,Brandenburg,Upper Secondary Level,Often,0.36614,178,418,0.31990,0.41238
2011,Brandenburg,Upper Secondary Level,Very often,0.05449,37,418,0.03271,0.07628
2011,Brandenburg,First Stage of Tertiary Education,Often,0.50191,31,31,0.32299,0.68083
2011,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.45113,89,197,0.38147,0.52080
2011,Brandenburg,Second Stage of Tertiary Education,Often,0.38456,108,197,0.31645,0.45267
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.35273,81,200,0.28634,0.41911
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.47044,119,200,0.40109,0.53979
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.26816,40,127,0.19081,0.34551
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Often,0.59702,87,127,0.51138,0.68267
2011,Saxony,Upper Secondary Level,Seldom,0.12904,89,760,0.10519,0.15289
2011,Saxony,Upper Secondary Level,Sometimes,0.39312,263,760,0.35837,0.42787
2011,Saxony,Upper Secondary Level,Often,0.38710,350,760,0.35245,0.42176
2011,Saxony,Upper Secondary Level,Very often,0.06317,58,760,0.04587,0.08048
2011,Saxony,Post-secondary Non-tertiary Level,Often,0.57706,35,35,0.41100,0.74313
2011,Saxony,First Stage of Tertiary Education,Sometimes,0.41708,57,103,0.32139,0.51277
2011,Saxony,First Stage of Tertiary Education,Often,0.42145,46,103,0.32562,0.51728
2011,Saxony,Second Stage of Tertiary Education,Sometimes,0.39035,124,316,0.33648,0.44422
2011,Saxony,Second Stage of Tertiary Education,Often,0.42965,159,316,0.37498,0.48432
2011,Saxony,Second Stage of Tertiary Education,Very often,0.06107,33,316,0.03463,0.08752
2011,Saxony-Anhalt,Upper Secondary Level,Seldom,0.12974,53,446,0.09852,0.16096
2011,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.40741,181,446,0.36176,0.45306
2011,Saxony-Anhalt,Upper Secondary Level,Often,0.35928,177,446,0.31470,0.40386
2011,Saxony-Anhalt,Upper Secondary Level,Very often,0.07643,35,446,0.05174,0.10111
2011,Saxony-Anhalt,First Stage of Tertiary Education,Often,0.41209,39,39,0.25559,0.56859
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.37232,80,180,0.30150,0.44314
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Often,0.42059,100,180,0.34827,0.49291
2011,Thuringa,Upper Secondary Level,Seldom,0.14866,58,525,0.11820,0.17912
2011,Thuringa,Upper Secondary Level,Sometimes,0.33105,187,525,0.29076,0.37134
2011,Thuringa,Upper Secondary Level,Often,0.38723,232,525,0.34552,0.42894
2011,Thuringa,Upper Secondary Level,Very often,0.10811,48,525,0.08152,0.13470
2011,Thuringa,First Stage of Tertiary Education,Sometimes,0.52963,35,35,0.36186,0.69741
2011,Thuringa,Second Stage of Tertiary Education,Sometimes,0.29831,50,150,0.22485,0.37178
2011,Thuringa,Second Stage of Tertiary Education,Often,0.47771,100,150,0.39750,0.55791
2012,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.28927,101,335,0.24064,0.33790
2012,Schleswig-Holstein,Upper Secondary Level,Often,0.52852,189,335,0.47498,0.58205
2012,Schleswig-Holstein,Upper Secondary Level,Very often,0.10958,45,335,0.07608,0.14308
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Often,0.60628,61,61,0.48265,0.72990
2012,Hamburg,Upper Secondary Level,Sometimes,0.36572,55,118,0.27845,0.45299
2012,Hamburg,Upper Secondary Level,Often,0.46560,63,118,0.37521,0.55598
2012,Hamburg,Second Stage of Tertiary Education,Sometimes,0.37733,37,87,0.27489,0.47978
2012,Hamburg,Second Stage of Tertiary Education,Often,0.49044,50,87,0.38478,0.59610
2012,Lower Saxony,Lower Secondary Level,Sometimes,0.40468,78,183,0.33337,0.47599
2012,Lower Saxony,Lower Secondary Level,Often,0.40500,105,183,0.33369,0.47632
2012,Lower Saxony,Upper Secondary Level,Seldom,0.08332,75,990,0.06610,0.10055
2012,Lower Saxony,Upper Secondary Level,Sometimes,0.32840,306,990,0.29913,0.35767
2012,Lower Saxony,Upper Secondary Level,Often,0.46103,496,990,0.42996,0.49209
2012,Lower Saxony,Upper Secondary Level,Very often,0.11240,113,990,0.09271,0.13208
2012,Lower Saxony,Post-secondary Non-tertiary Level,Often,0.52701,54,54,0.39259,0.66143
2012,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.35385,41,90,0.25450,0.45319
2012,Lower Saxony,First Stage of Tertiary Education,Often,0.40011,49,90,0.29832,0.50189
2012,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.39781,117,330,0.34492,0.45070
2012,Lower Saxony,Second Stage of Tertiary Education,Often,0.45966,181,330,0.40581,0.51351
2012,Lower Saxony,Second Stage of Tertiary Education,Very often,0.07308,32,330,0.04496,0.10121
2012,North Rhine-Westphalia,Pre-primary Level,Often,0.58399,48,48,0.44307,0.72490
2012,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.11100,51,464,0.08238,0.13961
2012,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.34001,169,464,0.29686,0.38316
2012,North Rhine-Westphalia,Lower Secondary Level,Often,0.41542,188,464,0.37054,0.46031
2012,North Rhine-Westphalia,Lower Secondary Level,Very often,0.09184,56,464,0.06553,0.11815
2012,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.02212,32,1882,0.01547,0.02876
2012,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.09550,152,1882,0.08222,0.10878
2012,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.33763,611,1882,0.31626,0.35900
2012,North Rhine-Westphalia,Upper Secondary Level,Often,0.46021,922,1882,0.43769,0.48274
2012,North Rhine-Westphalia,Upper Secondary Level,Very often,0.08454,165,1882,0.07197,0.09712
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.28290,85,258,0.22784,0.33797
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.48856,173,258,0.42745,0.54968
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.34288,72,210,0.27853,0.40724
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.49117,138,210,0.42339,0.55895
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.05005,48,863,0.03550,0.06461
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.32049,247,863,0.28934,0.35164
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.53633,495,863,0.50304,0.56962
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.08402,73,863,0.06550,0.10254
2012,Hesse,Lower Secondary Level,Sometimes,0.40637,57,113,0.31540,0.49733
2012,Hesse,Lower Secondary Level,Often,0.36279,56,113,0.27374,0.45184
2012,Hesse,Upper Secondary Level,Seldom,0.09476,52,604,0.07138,0.11813
2012,Hesse,Upper Secondary Level,Sometimes,0.28722,186,604,0.25111,0.32334
2012,Hesse,Upper Secondary Level,Often,0.48671,299,604,0.44681,0.52660
2012,Hesse,Upper Secondary Level,Very often,0.09996,67,604,0.07602,0.12390
2012,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.33999,40,87,0.23987,0.44010
2012,Hesse,Post-secondary Non-tertiary Level,Often,0.42760,47,87,0.32304,0.53216
2012,Hesse,First Stage of Tertiary Education,Often,0.59885,47,47,0.45721,0.74049
2012,Hesse,Second Stage of Tertiary Education,Sometimes,0.30594,112,353,0.25780,0.35408
2012,Hesse,Second Stage of Tertiary Education,Often,0.50141,209,353,0.44917,0.55364
2012,Hesse,Second Stage of Tertiary Education,Very often,0.13117,32,353,0.09591,0.16644
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.35296,63,138,0.27293,0.43298
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.48944,75,138,0.40573,0.57314
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.10675,60,585,0.08170,0.13179
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.38906,216,585,0.34952,0.42860
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.41131,267,585,0.37140,0.45122
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.08081,42,585,0.05870,0.10291
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Often,0.57210,38,38,0.41268,0.73153
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Often,0.39661,40,40,0.24308,0.55015
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.31166,64,161,0.23989,0.38343
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.53063,97,161,0.45330,0.60797
2012,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.09044,32,286,0.05714,0.12374
2012,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.40291,124,286,0.34597,0.45986
2012,Baden-Wuerttemberg,Lower Secondary Level,Often,0.40957,130,286,0.35248,0.46666
2012,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.09940,98,1108,0.08178,0.11703
2012,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.34429,365,1108,0.31630,0.37228
2012,Baden-Wuerttemberg,Upper Secondary Level,Often,0.44098,547,1108,0.41173,0.47023
2012,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.08798,98,1108,0.07130,0.10467
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.35798,53,117,0.27074,0.44523
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.41506,64,117,0.32539,0.50473
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.31046,56,153,0.23690,0.38402
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Often,0.53183,97,153,0.45250,0.61115
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.29421,167,485,0.25361,0.33481
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.52766,273,485,0.48318,0.57213
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very often,0.10212,45,485,0.07514,0.12910
2012,Bavaria,Lower Secondary Level,Seldom,0.11994,43,333,0.08499,0.15489
2012,Bavaria,Lower Secondary Level,Sometimes,0.34405,107,333,0.29295,0.39515
2012,Bavaria,Lower Secondary Level,Often,0.41035,145,333,0.35743,0.46326
2012,Bavaria,Lower Secondary Level,Very often,0.09133,38,333,0.06034,0.12232
2012,Bavaria,Upper Secondary Level,Very seldom,0.02400,36,1678,0.01667,0.03133
2012,Bavaria,Upper Secondary Level,Seldom,0.10343,136,1678,0.08886,0.11801
2012,Bavaria,Upper Secondary Level,Sometimes,0.30466,489,1678,0.28264,0.32669
2012,Bavaria,Upper Secondary Level,Often,0.47293,833,1678,0.44904,0.49683
2012,Bavaria,Upper Secondary Level,Very often,0.09497,184,1678,0.08094,0.10900
2012,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.34683,62,141,0.26799,0.42567
2012,Bavaria,Post-secondary Non-tertiary Level,Often,0.44681,79,141,0.36446,0.52917
2012,Bavaria,First Stage of Tertiary Education,Sometimes,0.31644,62,188,0.24978,0.38310
2012,Bavaria,First Stage of Tertiary Education,Often,0.48131,126,188,0.40969,0.55292
2012,Bavaria,Second Stage of Tertiary Education,Seldom,0.07692,52,647,0.05638,0.09747
2012,Bavaria,Second Stage of Tertiary Education,Sometimes,0.28981,191,647,0.25483,0.32480
2012,Bavaria,Second Stage of Tertiary Education,Often,0.49909,326,647,0.46053,0.53764
2012,Bavaria,Second Stage of Tertiary Education,Very often,0.11192,78,647,0.08761,0.13623
2012,Berlin,Upper Secondary Level,Sometimes,0.34191,112,276,0.28584,0.39797
2012,Berlin,Upper Secondary Level,Often,0.44712,164,276,0.38835,0.50588
2012,Berlin,First Stage of Tertiary Education,Often,0.49568,34,34,0.32509,0.66627
2012,Berlin,Second Stage of Tertiary Education,Sometimes,0.35949,100,248,0.29965,0.41933
2012,Berlin,Second Stage of Tertiary Education,Often,0.47081,148,248,0.40856,0.53306
2012,Brandenburg,Upper Secondary Level,Seldom,0.09638,33,396,0.06727,0.12548
2012,Brandenburg,Upper Secondary Level,Sometimes,0.35125,165,396,0.30418,0.39833
2012,Brandenburg,Upper Secondary Level,Often,0.47353,198,396,0.42429,0.52277
2012,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.38176,77,193,0.31304,0.45048
2012,Brandenburg,Second Stage of Tertiary Education,Often,0.44684,116,193,0.37651,0.51716
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.40419,90,214,0.33828,0.47009
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.43639,124,214,0.36979,0.50299
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Often,0.52070,34,34,0.35025,0.69115
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.30084,33,111,0.21513,0.38654
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Often,0.59298,78,111,0.50117,0.68479
2012,Saxony,Lower Secondary Level,Sometimes,0.39420,31,31,0.21933,0.56907
2012,Saxony,Upper Secondary Level,Seldom,0.10425,66,769,0.08264,0.12586
2012,Saxony,Upper Secondary Level,Sometimes,0.34696,278,769,0.31329,0.38062
2012,Saxony,Upper Secondary Level,Often,0.45838,353,769,0.42314,0.49362
2012,Saxony,Upper Secondary Level,Very often,0.06317,72,769,0.04597,0.08038
2012,Saxony,Post-secondary Non-tertiary Level,Often,0.47774,38,38,0.31679,0.63869
2012,Saxony,First Stage of Tertiary Education,Sometimes,0.31107,37,98,0.21894,0.40319
2012,Saxony,First Stage of Tertiary Education,Often,0.51134,61,98,0.41186,0.61082
2012,Saxony,Second Stage of Tertiary Education,Sometimes,0.37905,128,312,0.32513,0.43297
2012,Saxony,Second Stage of Tertiary Education,Often,0.47009,184,312,0.41462,0.52556
2012,Saxony-Anhalt,Upper Secondary Level,Seldom,0.09382,39,416,0.06577,0.12188
2012,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.32968,142,416,0.28445,0.37490
2012,Saxony-Anhalt,Upper Secondary Level,Often,0.47286,198,416,0.42482,0.52089
2012,Saxony-Anhalt,Upper Secondary Level,Very often,0.07407,37,416,0.04887,0.09927
2012,Saxony-Anhalt,First Stage of Tertiary Education,Often,0.51356,39,39,0.35464,0.67248
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.30475,69,173,0.23595,0.37354
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Often,0.46985,104,173,0.39526,0.54444
2012,Thuringa,Upper Secondary Level,Seldom,0.10091,48,516,0.07489,0.12692
2012,Thuringa,Upper Secondary Level,Sometimes,0.33004,183,516,0.28943,0.37066
2012,Thuringa,Upper Secondary Level,Often,0.46617,252,516,0.42309,0.50926
2012,Thuringa,Upper Secondary Level,Very often,0.06536,33,516,0.04401,0.08670
2012,Thuringa,Second Stage of Tertiary Education,Sometimes,0.31692,61,156,0.24367,0.39017
2012,Thuringa,Second Stage of Tertiary Education,Often,0.52696,95,156,0.44836,0.60556
2013,Schleswig-Holstein,Lower Secondary Level,Often,0.43457,47,47,0.29132,0.57782
2013,Schleswig-Holstein,Upper Secondary Level,Seldom,0.06471,35,470,0.04245,0.08698
2013,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.28049,127,470,0.23983,0.32114
2013,Schleswig-Holstein,Upper Secondary Level,Often,0.54697,258,470,0.50192,0.59202
2013,Schleswig-Holstein,Upper Secondary Level,Very often,0.08680,50,470,0.06132,0.11228
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Often,0.48303,48,48,0.34017,0.62590
2013,Schleswig-Holstein,First Stage of Tertiary Education,Often,0.48723,31,31,0.30837,0.66610
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.25777,36,128,0.18170,0.33385
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Often,0.61388,92,128,0.52921,0.69856
2013,Hamburg,Upper Secondary Level,Sometimes,0.34257,49,148,0.26585,0.41929
2013,Hamburg,Upper Secondary Level,Often,0.53606,99,148,0.45544,0.61668
2013,Hamburg,Second Stage of Tertiary Education,Sometimes,0.37028,38,110,0.27962,0.46093
2013,Hamburg,Second Stage of Tertiary Education,Often,0.52598,72,110,0.43224,0.61972
2013,Lower Saxony,Pre-primary Level,Often,0.76128,32,32,0.61121,0.91135
2013,Lower Saxony,Lower Secondary Level,Seldom,0.12643,36,272,0.08686,0.16600
2013,Lower Saxony,Lower Secondary Level,Sometimes,0.35396,94,272,0.29702,0.41089
2013,Lower Saxony,Lower Secondary Level,Often,0.37155,142,272,0.31402,0.42909
2013,Lower Saxony,Upper Secondary Level,Seldom,0.08675,87,1222,0.07096,0.10254
2013,Lower Saxony,Upper Secondary Level,Sometimes,0.30458,364,1222,0.27877,0.33040
2013,Lower Saxony,Upper Secondary Level,Often,0.49232,637,1222,0.46428,0.52036
2013,Lower Saxony,Upper Secondary Level,Very often,0.09560,134,1222,0.07911,0.11209
2013,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.21837,39,136,0.14868,0.28806
2013,Lower Saxony,Post-secondary Non-tertiary Level,Often,0.54830,97,136,0.46435,0.63225
2013,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.26705,39,108,0.18322,0.35088
2013,Lower Saxony,First Stage of Tertiary Education,Often,0.59647,69,108,0.50351,0.68943
2013,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.33066,149,454,0.28734,0.37399
2013,Lower Saxony,Second Stage of Tertiary Education,Often,0.48872,251,454,0.44269,0.53476
2013,Lower Saxony,Second Stage of Tertiary Education,Very often,0.08942,54,454,0.06314,0.11570
2013,Bremen,Upper Secondary Level,Often,0.25334,31,31,0.09770,0.40897
2013,North Rhine-Westphalia,No answer / don't know,Sometimes,0.29430,34,106,0.20713,0.38147
2013,North Rhine-Westphalia,No answer / don't know,Often,0.55871,72,106,0.46374,0.65369
2013,North Rhine-Westphalia,Pre-primary Level,Often,0.44733,74,74,0.33327,0.56139
2013,North Rhine-Westphalia,Primary Level,Sometimes,0.48772,35,68,0.36803,0.60741
2013,North Rhine-Westphalia,Primary Level,Often,0.34290,33,68,0.22924,0.45656
2013,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.11719,67,601,0.09145,0.14292
2013,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.33436,199,601,0.29661,0.37211
2013,North Rhine-Westphalia,Lower Secondary Level,Often,0.41219,268,601,0.37280,0.45157
2013,North Rhine-Westphalia,Lower Secondary Level,Very often,0.09110,67,601,0.06808,0.11413
2013,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.02670,41,2246,0.02003,0.03337
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.10079,191,2246,0.08833,0.11324
2013,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.30629,647,2246,0.28722,0.32536
2013,North Rhine-Westphalia,Upper Secondary Level,Often,0.47678,1160,2246,0.45612,0.49744
2013,North Rhine-Westphalia,Upper Secondary Level,Very often,0.08943,207,2246,0.07763,0.10124
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.09716,41,497,0.07109,0.12323
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.29618,144,497,0.25600,0.33636
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.48017,272,497,0.43620,0.52413
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very often,0.08964,40,497,0.06450,0.11478
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.31125,81,241,0.25268,0.36983
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.55921,160,241,0.49639,0.62202
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.06847,59,1100,0.05354,0.08340
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.32261,313,1100,0.29497,0.35024
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.51219,635,1100,0.48264,0.54175
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.08870,93,1100,0.07189,0.10551
2013,Hesse,Lower Secondary Level,Sometimes,0.38636,66,137,0.30452,0.46819
2013,Hesse,Lower Secondary Level,Often,0.34609,71,137,0.26613,0.42604
2013,Hesse,Upper Secondary Level,Seldom,0.09597,66,733,0.07463,0.11731
2013,Hesse,Upper Secondary Level,Sometimes,0.31832,222,733,0.28458,0.35207
2013,Hesse,Upper Secondary Level,Often,0.47921,381,733,0.44302,0.51540
2013,Hesse,Upper Secondary Level,Very often,0.07269,64,733,0.05388,0.09149
2013,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.43315,47,130,0.34764,0.51866
2013,Hesse,Post-secondary Non-tertiary Level,Often,0.42719,83,130,0.34182,0.51255
2013,Hesse,First Stage of Tertiary Education,Often,0.52826,45,45,0.38076,0.67577
2013,Hesse,Second Stage of Tertiary Education,Sometimes,0.24605,123,465,0.20686,0.28524
2013,Hesse,Second Stage of Tertiary Education,Often,0.54729,278,465,0.50200,0.59258
2013,Hesse,Second Stage of Tertiary Education,Very often,0.13416,64,465,0.10315,0.16518
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.37725,68,152,0.29994,0.45456
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Often,0.43174,84,152,0.35274,0.51075
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.09738,55,683,0.07513,0.11963
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.37176,246,683,0.33549,0.40804
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.42511,330,683,0.38801,0.46221
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.08517,52,683,0.06422,0.10612
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Often,0.49624,51,51,0.35765,0.63483
