year,bula_h,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Saxony-Anhalt,At least once per month,0.21597,182,673,0.18486,0.24708
1995,Saxony-Anhalt,Seldom,0.13445,116,673,0.10865,0.16024
1995,Thuringa,Daily,0.04647,39,635,0.03009,0.06286
1995,Thuringa,At least once per week,0.35034,269,635,0.31321,0.38748
1995,Thuringa,At least once per month,0.22100,207,635,0.18871,0.25330
1995,Thuringa,Seldom,0.16302,120,635,0.13427,0.19178
1998,Schleswig-Holstein,At least once per week,0.29948,128,319,0.24914,0.34982
1998,Schleswig-Holstein,At least once per month,0.29148,125,319,0.24153,0.34143
1998,Schleswig-Holstein,Seldom,0.14696,66,319,0.10804,0.18587
1998,Hamburg,At least once per week,0.24023,49,142,0.16971,0.31075
1998,Hamburg,At least once per month,0.26575,44,142,0.19284,0.33867
1998,Hamburg,Seldom,0.30960,49,142,0.23329,0.38592
1998,Lower Saxony,Daily,0.05065,75,1163,0.03804,0.06326
1998,Lower Saxony,At least once per week,0.28676,451,1163,0.26076,0.31276
1998,Lower Saxony,At least once per month,0.26018,367,1163,0.23496,0.28541
1998,Lower Saxony,Seldom,0.19330,270,1163,0.17059,0.21600
1998,Bremen,At least once per week,0.26297,37,37,0.11915,0.40678
1998,North Rhine-Westphalia,Daily,0.07665,300,2818,0.06683,0.08647
1998,North Rhine-Westphalia,At least once per week,0.35182,1259,2818,0.33418,0.36945
1998,North Rhine-Westphalia,At least once per month,0.22348,746,2818,0.20810,0.23886
1998,North Rhine-Westphalia,Seldom,0.14131,450,2818,0.12844,0.15417
1998,North Rhine-Westphalia,Never,0.01991,63,2818,0.01476,0.02507
1998,Hesse,Daily,0.07885,87,942,0.06163,0.09607
1998,Hesse,At least once per week,0.30475,372,942,0.27534,0.33416
1998,Hesse,At least once per month,0.22609,248,942,0.19937,0.25282
1998,Hesse,Seldom,0.18815,202,942,0.16317,0.21312
1998,Hesse,Never,0.02820,33,942,0.01762,0.03878
1998,"Rhineland-Palatinate, Saarland",Daily,0.07710,79,789,0.05847,0.09572
1998,"Rhineland-Palatinate, Saarland",At least once per week,0.35229,365,789,0.31894,0.38564
1998,"Rhineland-Palatinate, Saarland",At least once per month,0.20481,198,789,0.17663,0.23299
1998,"Rhineland-Palatinate, Saarland",Seldom,0.17277,147,789,0.14637,0.19917
1998,Baden-Wuerttemberg,Daily,0.09543,278,1770,0.08173,0.10912
1998,Baden-Wuerttemberg,At least once per week,0.33793,799,1770,0.31589,0.35997
1998,Baden-Wuerttemberg,At least once per month,0.21401,412,1770,0.19489,0.23312
1998,Baden-Wuerttemberg,Seldom,0.14853,281,1770,0.13196,0.16511
1998,Bavaria,Daily,0.05002,120,1841,0.04006,0.05998
1998,Bavaria,At least once per week,0.32881,782,1841,0.30734,0.35027
1998,Bavaria,At least once per month,0.22430,503,1841,0.20524,0.24336
1998,Bavaria,Seldom,0.20713,436,1841,0.18861,0.22565
1998,Berlin,At least once per week,0.24155,166,480,0.20322,0.27988
1998,Berlin,At least once per month,0.30147,196,480,0.26037,0.34257
1998,Berlin,Seldom,0.19264,118,480,0.15733,0.22796
1998,Brandenburg,Daily,0.06521,43,610,0.04560,0.08482
1998,Brandenburg,At least once per week,0.34542,244,610,0.30766,0.38319
1998,Brandenburg,At least once per month,0.29168,228,610,0.25557,0.32778
1998,Brandenburg,Seldom,0.12020,95,610,0.09437,0.14603
1998,Mecklenburg-Western Pomerania,Daily,0.09639,40,403,0.06754,0.12524
1998,Mecklenburg-Western Pomerania,At least once per week,0.29202,155,403,0.24757,0.33647
1998,Mecklenburg-Western Pomerania,At least once per month,0.29293,143,403,0.24844,0.33742
1998,Mecklenburg-Western Pomerania,Seldom,0.12765,65,403,0.09502,0.16027
1998,Saxony,Daily,0.04100,62,1165,0.02961,0.05240
1998,Saxony,At least once per week,0.31257,425,1165,0.28594,0.33920
1998,Saxony,At least once per month,0.31619,474,1165,0.28948,0.34290
1998,Saxony,Seldom,0.15204,204,1165,0.13141,0.17266
1998,Saxony-Anhalt,Daily,0.06492,56,683,0.04643,0.08342
1998,Saxony-Anhalt,At least once per week,0.38921,295,683,0.35262,0.42581
1998,Saxony-Anhalt,At least once per month,0.27528,228,683,0.24175,0.30880
1998,Saxony-Anhalt,Seldom,0.12386,104,683,0.09914,0.14858
1998,Thuringa,Daily,0.08538,75,730,0.06509,0.10566
1998,Thuringa,At least once per week,0.34645,304,730,0.31191,0.38099
1998,Thuringa,At least once per month,0.24046,223,730,0.20944,0.27148
1998,Thuringa,Seldom,0.13719,128,730,0.11222,0.16217
2003,Schleswig-Holstein,Daily,0.04459,32,653,0.02875,0.06043
2003,Schleswig-Holstein,At least once per week,0.32510,241,653,0.28914,0.36105
2003,Schleswig-Holstein,At least once per month,0.26034,216,653,0.22666,0.29402
2003,Schleswig-Holstein,Seldom,0.18743,164,653,0.15747,0.21739
2003,Hamburg,At least once per week,0.31901,107,277,0.26402,0.37400
2003,Hamburg,At least once per month,0.23734,100,277,0.18714,0.28753
2003,Hamburg,Seldom,0.24715,70,277,0.19626,0.29804
2003,Lower Saxony,Daily,0.06822,156,1900,0.05688,0.07956
2003,Lower Saxony,At least once per week,0.30056,688,1900,0.27994,0.32118
2003,Lower Saxony,At least once per month,0.24569,587,1900,0.22633,0.26505
2003,Lower Saxony,Seldom,0.18351,420,1900,0.16610,0.20092
2003,Lower Saxony,Never,0.02462,49,1900,0.01765,0.03159
2003,Bremen,At least once per week,0.29299,67,158,0.22180,0.36419
2003,Bremen,At least once per month,0.27969,52,158,0.20948,0.34991
2003,Bremen,Seldom,0.22096,39,158,0.15606,0.28586
2003,North Rhine-Westphalia,Daily,0.05638,318,4626,0.04973,0.06302
2003,North Rhine-Westphalia,At least once per week,0.34523,1926,4626,0.33153,0.35894
2003,North Rhine-Westphalia,At least once per month,0.24078,1383,4626,0.22846,0.25310
2003,North Rhine-Westphalia,Seldom,0.14935,867,4626,0.13907,0.15962
2003,North Rhine-Westphalia,Never,0.02937,132,4626,0.02450,0.03423
2003,Hesse,Daily,0.06808,114,1493,0.05530,0.08086
2003,Hesse,At least once per week,0.31864,599,1493,0.29500,0.34228
2003,Hesse,At least once per month,0.21361,419,1493,0.19282,0.23441
2003,Hesse,Seldom,0.16947,308,1493,0.15044,0.18851
2003,Hesse,Never,0.03930,53,1493,0.02944,0.04916
2003,"Rhineland-Palatinate, Saarland",Daily,0.07957,131,1343,0.06509,0.09405
2003,"Rhineland-Palatinate, Saarland",At least once per week,0.31125,543,1343,0.28648,0.33602
2003,"Rhineland-Palatinate, Saarland",At least once per month,0.23189,376,1343,0.20931,0.25447
2003,"Rhineland-Palatinate, Saarland",Seldom,0.16689,256,1343,0.14694,0.18684
2003,"Rhineland-Palatinate, Saarland",Never,0.02221,37,1343,0.01432,0.03009
2003,Baden-Wuerttemberg,Daily,0.07228,252,2677,0.06247,0.08209
2003,Baden-Wuerttemberg,At least once per week,0.32862,1142,2677,0.31083,0.34642
2003,Baden-Wuerttemberg,At least once per month,0.22146,740,2677,0.20573,0.23720
2003,Baden-Wuerttemberg,Seldom,0.15402,485,2677,0.14034,0.16770
2003,Baden-Wuerttemberg,Never,0.02563,58,2677,0.01964,0.03162
2003,Bavaria,Daily,0.04165,158,3106,0.03462,0.04868
2003,Bavaria,At least once per week,0.31783,1205,3106,0.30145,0.33421
2003,Bavaria,At least once per month,0.24901,963,3106,0.23380,0.26422
2003,Bavaria,Seldom,0.18829,701,3106,0.17454,0.20204
2003,Bavaria,Never,0.03075,79,3106,0.02468,0.03683
2003,Berlin,Daily,0.04540,52,789,0.03086,0.05993
2003,Berlin,At least once per week,0.26225,256,789,0.23154,0.29296
2003,Berlin,At least once per month,0.25547,275,789,0.22502,0.28592
2003,Berlin,Seldom,0.22910,206,789,0.19976,0.25844
2003,Brandenburg,Daily,0.05777,60,929,0.04276,0.07278
2003,Brandenburg,At least once per week,0.36509,370,929,0.33411,0.39607
2003,Brandenburg,At least once per month,0.26654,313,929,0.23809,0.29499
2003,Brandenburg,Seldom,0.16765,186,929,0.14362,0.19169
2003,Mecklenburg-Western Pomerania,Daily,0.06631,40,521,0.04493,0.08770
2003,Mecklenburg-Western Pomerania,At least once per week,0.37885,196,521,0.33715,0.42054
2003,Mecklenburg-Western Pomerania,At least once per month,0.28869,207,521,0.24974,0.32764
2003,Mecklenburg-Western Pomerania,Seldom,0.12005,78,521,0.09211,0.14799
2003,Saxony,Daily,0.05574,104,1605,0.04452,0.06697
2003,Saxony,At least once per week,0.32618,629,1605,0.30324,0.34912
2003,Saxony,At least once per month,0.28430,542,1605,0.26223,0.30638
2003,Saxony,Seldom,0.17191,299,1605,0.15345,0.19038
2003,Saxony,Never,0.02128,31,1605,0.01422,0.02834
2003,Saxony-Anhalt,Daily,0.09178,96,910,0.07301,0.11055
2003,Saxony-Anhalt,At least once per week,0.34181,374,910,0.31097,0.37264
2003,Saxony-Anhalt,At least once per month,0.29529,308,910,0.26564,0.32495
2003,Saxony-Anhalt,Seldom,0.12105,132,910,0.09984,0.14225
2003,Thuringa,Daily,0.06742,61,938,0.05136,0.08348
2003,Thuringa,At least once per week,0.31864,372,938,0.28881,0.34848
2003,Thuringa,At least once per month,0.29393,326,938,0.26476,0.32310
2003,Thuringa,Seldom,0.16908,179,938,0.14508,0.19308
2008,Schleswig-Holstein,Daily,0.04047,31,531,0.02370,0.05725
2008,Schleswig-Holstein,At least once per week,0.25629,160,531,0.21912,0.29346
2008,Schleswig-Holstein,At least once per month,0.27395,185,531,0.23598,0.31192
2008,Schleswig-Holstein,Seldom,0.23348,155,531,0.19746,0.26949
2008,Hamburg,At least once per week,0.31458,90,256,0.25758,0.37157
2008,Hamburg,At least once per month,0.31843,104,256,0.26125,0.37562
2008,Hamburg,Seldom,0.17307,62,256,0.12664,0.21950
2008,Lower Saxony,Daily,0.07547,161,1736,0.06304,0.08790
2008,Lower Saxony,At least once per week,0.30057,653,1736,0.27900,0.32215
2008,Lower Saxony,At least once per month,0.25406,526,1736,0.23357,0.27454
2008,Lower Saxony,Seldom,0.17551,356,1736,0.15761,0.19341
2008,Lower Saxony,Never,0.02756,40,1736,0.01985,0.03526
2008,Bremen,At least once per week,0.33695,62,100,0.24384,0.43006
2008,Bremen,Seldom,0.30850,38,100,0.21751,0.39948
2008,North Rhine-Westphalia,Daily,0.06610,318,3912,0.05831,0.07389
2008,North Rhine-Westphalia,At least once per week,0.32178,1547,3912,0.30714,0.33642
2008,North Rhine-Westphalia,At least once per month,0.23901,1144,3912,0.22564,0.25237
2008,North Rhine-Westphalia,Seldom,0.18031,823,3912,0.16826,0.19236
2008,North Rhine-Westphalia,Never,0.02325,80,3912,0.01853,0.02798
2008,Hesse,Daily,0.06947,102,1311,0.05570,0.08324
2008,Hesse,At least once per week,0.31173,507,1311,0.28664,0.33681
2008,Hesse,At least once per month,0.22568,385,1311,0.20304,0.24832
2008,Hesse,Seldom,0.17052,275,1311,0.15016,0.19089
2008,Hesse,Never,0.03416,42,1311,0.02432,0.04399
2008,"Rhineland-Palatinate, Saarland",Daily,0.10467,155,1077,0.08638,0.12296
2008,"Rhineland-Palatinate, Saarland",At least once per week,0.30256,416,1077,0.27511,0.33001
2008,"Rhineland-Palatinate, Saarland",At least once per month,0.22296,278,1077,0.19809,0.24784
2008,"Rhineland-Palatinate, Saarland",Seldom,0.17840,228,1077,0.15552,0.20127
2008,Baden-Wuerttemberg,Daily,0.05964,182,2343,0.05005,0.06923
2008,Baden-Wuerttemberg,At least once per week,0.31790,941,2343,0.29904,0.33676
2008,Baden-Wuerttemberg,At least once per month,0.24418,707,2343,0.22678,0.26157
2008,Baden-Wuerttemberg,Seldom,0.17306,469,2343,0.15773,0.18838
2008,Baden-Wuerttemberg,Never,0.02094,44,2343,0.01514,0.02674
2008,Bavaria,Daily,0.05880,203,2735,0.04998,0.06761
2008,Bavaria,At least once per week,0.32253,1037,2735,0.30501,0.34005
2008,Bavaria,At least once per month,0.23179,817,2735,0.21597,0.24761
2008,Bavaria,Seldom,0.19379,617,2735,0.17897,0.20861
2008,Bavaria,Never,0.02286,61,2735,0.01726,0.02846
2008,Berlin,At least once per week,0.25612,215,663,0.22287,0.28937
2008,Berlin,At least once per month,0.27436,257,663,0.24037,0.30835
2008,Berlin,Seldom,0.25066,191,663,0.21765,0.28368
2008,Brandenburg,Daily,0.07041,61,804,0.05271,0.08810
2008,Brandenburg,At least once per week,0.32275,307,804,0.29041,0.35509
2008,Brandenburg,At least once per month,0.28366,272,804,0.25248,0.31484
2008,Brandenburg,Seldom,0.16269,164,804,0.13716,0.18822
2008,Mecklenburg-Western Pomerania,Daily,0.07147,38,478,0.04835,0.09459
2008,Mecklenburg-Western Pomerania,At least once per week,0.38152,204,478,0.33793,0.42511
2008,Mecklenburg-Western Pomerania,At least once per month,0.24239,149,478,0.20393,0.28084
2008,Mecklenburg-Western Pomerania,Seldom,0.16831,87,478,0.13474,0.20189
2008,Saxony,Daily,0.05682,97,1412,0.04474,0.06890
2008,Saxony,At least once per week,0.31421,561,1412,0.28999,0.33843
2008,Saxony,At least once per month,0.29174,477,1412,0.26802,0.31546
2008,Saxony,Seldom,0.18690,277,1412,0.16656,0.20724
2008,Saxony-Anhalt,Daily,0.09327,90,800,0.07310,0.11343
2008,Saxony-Anhalt,At least once per week,0.34794,316,800,0.31491,0.38097
2008,Saxony-Anhalt,At least once per month,0.28976,258,800,0.25831,0.32122
2008,Saxony-Anhalt,Seldom,0.13134,136,800,0.10792,0.15477
2008,Thuringa,Daily,0.08362,76,854,0.06504,0.10219
2008,Thuringa,At least once per week,0.33278,306,854,0.30116,0.36440
2008,Thuringa,At least once per month,0.25695,296,854,0.22762,0.28627
2008,Thuringa,Seldom,0.18375,176,854,0.15776,0.20974
2013,Schleswig-Holstein,Daily,0.06929,75,883,0.05253,0.08605
2013,Schleswig-Holstein,At least once per week,0.24829,301,883,0.21978,0.27681
2013,Schleswig-Holstein,At least once per month,0.25859,293,883,0.22969,0.28748
2013,Schleswig-Holstein,Seldom,0.17758,214,883,0.15236,0.20281
2013,Hamburg,At least once per week,0.25909,156,371,0.21445,0.30374
2013,Hamburg,At least once per month,0.25163,119,371,0.20741,0.29584
2013,Hamburg,Seldom,0.18831,96,371,0.14847,0.22814
2013,Lower Saxony,Daily,0.06174,218,2444,0.05219,0.07128
2013,Lower Saxony,At least once per week,0.28508,949,2444,0.26718,0.30299
2013,Lower Saxony,At least once per month,0.22894,715,2444,0.21228,0.24560
2013,Lower Saxony,Seldom,0.16830,510,2444,0.15346,0.18313
2013,Lower Saxony,Never,0.02227,52,2444,0.01642,0.02812
2013,Bremen,At least once per week,0.24481,67,162,0.17839,0.31122
2013,Bremen,At least once per month,0.23994,55,162,0.17397,0.30590
2013,Bremen,Seldom,0.12262,40,162,0.07196,0.17329
2013,North Rhine-Westphalia,Daily,0.06312,460,5089,0.05644,0.06980
2013,North Rhine-Westphalia,At least once per week,0.26841,1998,5089,0.25624,0.28059
2013,North Rhine-Westphalia,At least once per month,0.21612,1462,5089,0.20481,0.22743
2013,North Rhine-Westphalia,Seldom,0.16188,1025,5089,0.15176,0.17200
2013,North Rhine-Westphalia,Never,0.02704,144,5089,0.02258,0.03150
2013,Hesse,Daily,0.06295,136,1750,0.05157,0.07433
2013,Hesse,At least once per week,0.25430,663,1750,0.23389,0.27471
2013,Hesse,At least once per month,0.21650,503,1750,0.19720,0.23580
2013,Hesse,Seldom,0.17007,392,1750,0.15246,0.18768
2013,Hesse,Never,0.03219,56,1750,0.02392,0.04047
2013,"Rhineland-Palatinate, Saarland",Daily,0.06506,133,1386,0.05207,0.07805
2013,"Rhineland-Palatinate, Saarland",At least once per week,0.30026,604,1386,0.27612,0.32440
2013,"Rhineland-Palatinate, Saarland",At least once per month,0.20163,348,1386,0.18050,0.22276
2013,"Rhineland-Palatinate, Saarland",Seldom,0.17332,301,1386,0.15339,0.19326
2013,Baden-Wuerttemberg,Daily,0.05091,218,2996,0.04304,0.05878
2013,Baden-Wuerttemberg,At least once per week,0.25867,1134,2996,0.24299,0.27435
2013,Baden-Wuerttemberg,At least once per month,0.21905,930,2996,0.20424,0.23386
2013,Baden-Wuerttemberg,Seldom,0.17878,656,2996,0.16505,0.19250
2013,Baden-Wuerttemberg,Never,0.01910,58,2996,0.01420,0.02400
2013,Bavaria,Daily,0.04768,278,4010,0.04109,0.05428
2013,Bavaria,At least once per week,0.27376,1495,4010,0.25996,0.28756
2013,Bavaria,At least once per month,0.23045,1252,4010,0.21741,0.24349
2013,Bavaria,Seldom,0.17314,860,4010,0.16143,0.18485
2013,Bavaria,Never,0.02923,125,4010,0.02401,0.03444
2013,Berlin,Daily,0.02584,32,978,0.01589,0.03579
2013,Berlin,At least once per week,0.22695,303,978,0.20069,0.25322
2013,Berlin,At least once per month,0.22891,328,978,0.20256,0.25525
2013,Berlin,Seldom,0.25213,269,978,0.22491,0.27936
2013,Berlin,Never,0.03477,46,978,0.02328,0.04625
2013,Brandenburg,Daily,0.05957,87,999,0.04489,0.07426
2013,Brandenburg,At least once per week,0.27939,371,999,0.25155,0.30723
2013,Brandenburg,At least once per month,0.26991,328,999,0.24237,0.29746
2013,Brandenburg,Seldom,0.19687,213,999,0.17220,0.22154
2013,Mecklenburg-Western Pomerania,Daily,0.04590,37,570,0.02871,0.06310
2013,Mecklenburg-Western Pomerania,At least once per week,0.37254,240,570,0.33281,0.41227
2013,Mecklenburg-Western Pomerania,At least once per month,0.27401,187,570,0.23736,0.31066
2013,Mecklenburg-Western Pomerania,Seldom,0.13905,106,570,0.11062,0.16748
2013,Saxony,Daily,0.05592,118,1704,0.04500,0.06683
2013,Saxony,At least once per week,0.30386,640,1704,0.28202,0.32571
2013,Saxony,At least once per month,0.31895,620,1704,0.29682,0.34109
2013,Saxony,Seldom,0.13800,286,1704,0.12162,0.15438
2013,Saxony,Never,0.02784,40,1704,0.02003,0.03565
2013,Saxony-Anhalt,Daily,0.12706,121,944,0.10580,0.14832
2013,Saxony-Anhalt,At least once per week,0.31091,382,944,0.28137,0.34045
2013,Saxony-Anhalt,At least once per month,0.21191,267,944,0.18583,0.23799
2013,Saxony-Anhalt,Seldom,0.16588,174,944,0.14214,0.18962
2013,Thuringa,Daily,0.09270,99,962,0.07437,0.11104
2013,Thuringa,At least once per week,0.27758,361,962,0.24927,0.30589
2013,Thuringa,At least once per month,0.27085,314,962,0.24275,0.29895
2013,Thuringa,Seldom,0.17819,188,962,0.15400,0.20239
2019,Schleswig-Holstein,Daily,0.04531,60,926,0.03191,0.05871
2019,Schleswig-Holstein,At least once per week,0.28361,328,926,0.25456,0.31265
2019,Schleswig-Holstein,At least once per month,0.27261,334,926,0.24392,0.30131
2019,Schleswig-Holstein,Seldom,0.17445,204,926,0.14999,0.19890
2019,Hamburg,At least once per week,0.23713,163,473,0.19876,0.27550
2019,Hamburg,At least once per month,0.27848,166,473,0.23804,0.31892
2019,Hamburg,Seldom,0.22571,144,473,0.18799,0.26342
2019,Lower Saxony,Daily,0.06796,224,2487,0.05806,0.07785
2019,Lower Saxony,At least once per week,0.30736,924,2487,0.28922,0.32549
2019,Lower Saxony,At least once per month,0.23278,741,2487,0.21616,0.24939
2019,Lower Saxony,Seldom,0.19496,529,2487,0.17938,0.21053
2019,Lower Saxony,Never,0.02607,69,2487,0.01981,0.03233
2019,Bremen,At least once per week,0.20692,68,193,0.14962,0.26422
2019,Bremen,At least once per month,0.26129,62,193,0.19914,0.32343
2019,Bremen,Seldom,0.24764,63,193,0.18658,0.30869
2019,North Rhine-Westphalia,Daily,0.06979,443,5396,0.06299,0.07659
2019,North Rhine-Westphalia,At least once per week,0.31960,2151,5396,0.30716,0.33205
2019,North Rhine-Westphalia,At least once per month,0.23224,1520,5396,0.22097,0.24351
2019,North Rhine-Westphalia,Seldom,0.18427,1083,5396,0.17393,0.19462
2019,North Rhine-Westphalia,Never,0.03176,199,5396,0.02708,0.03644
2019,Hesse,Daily,0.05399,120,1709,0.04327,0.06471
2019,Hesse,At least once per week,0.28592,607,1709,0.26449,0.30735
2019,Hesse,At least once per month,0.25697,515,1709,0.23624,0.27769
2019,Hesse,Seldom,0.20352,413,1709,0.18442,0.22261
2019,Hesse,Never,0.02794,54,1709,0.02013,0.03576
2019,"Rhineland-Palatinate, Saarland",Daily,0.04202,87,1462,0.03173,0.05230
2019,"Rhineland-Palatinate, Saarland",At least once per week,0.32247,566,1462,0.29850,0.34644
2019,"Rhineland-Palatinate, Saarland",At least once per month,0.24932,424,1462,0.22714,0.27151
2019,"Rhineland-Palatinate, Saarland",Seldom,0.19400,323,1462,0.17372,0.21428
2019,"Rhineland-Palatinate, Saarland",Never,0.02273,62,1462,0.01509,0.03037
