year,age_gr,migback,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Indirect migration background,At least once per month,0.22469,90,440,0.18564,0.26373
1995,17-29 y.,Indirect migration background,Seldom,0.23532,71,440,0.19564,0.27500
1995,17-29 y.,Indirect migration background,Never,0.08045,31,440,0.05501,0.10590
1995,30-45 y.,No migration background,Daily,0.05229,190,3456,0.04487,0.05971
1995,30-45 y.,No migration background,At least once per week,0.37934,1289,3456,0.36316,0.39552
1995,30-45 y.,No migration background,At least once per month,0.33645,1207,3456,0.32070,0.35221
1995,30-45 y.,No migration background,Seldom,0.21213,716,3456,0.19849,0.22576
1995,30-45 y.,No migration background,Never,0.01575,54,3456,0.01160,0.01990
1995,30-45 y.,Direct migration background,Daily,0.06759,80,920,0.05136,0.08382
1995,30-45 y.,Direct migration background,At least once per week,0.39844,432,920,0.36679,0.43010
1995,30-45 y.,Direct migration background,At least once per month,0.25234,203,920,0.22426,0.28042
1995,30-45 y.,Direct migration background,Seldom,0.18925,139,920,0.16393,0.21458
1995,30-45 y.,Direct migration background,Never,0.08713,66,920,0.06890,0.10537
1995,46-65 y.,No migration background,Daily,0.06158,206,2901,0.05283,0.07033
1995,46-65 y.,No migration background,At least once per week,0.37486,1112,2901,0.35724,0.39248
1995,46-65 y.,No migration background,At least once per month,0.31644,936,2901,0.29951,0.33337
1995,46-65 y.,No migration background,Seldom,0.22285,603,2901,0.20771,0.23800
1995,46-65 y.,No migration background,Never,0.01832,44,2901,0.01343,0.02320
1995,46-65 y.,Direct migration background,Daily,0.09002,118,1036,0.07258,0.10746
1995,46-65 y.,Direct migration background,At least once per week,0.40976,456,1036,0.37980,0.43972
1995,46-65 y.,Direct migration background,At least once per month,0.20879,191,1036,0.18403,0.23355
1995,46-65 y.,Direct migration background,Seldom,0.24144,204,1036,0.21537,0.26751
1995,46-65 y.,Direct migration background,Never,0.04482,67,1036,0.03222,0.05743
1995,66 and older,No migration background,Daily,0.10840,130,1295,0.09146,0.12534
1995,66 and older,No migration background,At least once per week,0.36950,508,1295,0.34321,0.39580
1995,66 and older,No migration background,At least once per month,0.26323,349,1295,0.23924,0.28723
1995,66 and older,No migration background,Seldom,0.20890,260,1295,0.18675,0.23105
1995,66 and older,No migration background,Never,0.03864,48,1295,0.02814,0.04914
1995,66 and older,Direct migration background,Daily,0.19321,36,203,0.13876,0.24765
1995,66 and older,Direct migration background,At least once per week,0.37750,87,203,0.31065,0.44435
1995,66 and older,Direct migration background,At least once per month,0.22438,47,203,0.16685,0.28191
1995,66 and older,Direct migration background,Seldom,0.15642,33,203,0.10633,0.20652
1998,17-29 y.,No migration background,Daily,0.06733,162,2206,0.05687,0.07779
1998,17-29 y.,No migration background,At least once per week,0.40488,941,2206,0.38439,0.42537
1998,17-29 y.,No migration background,At least once per month,0.30395,661,2206,0.28475,0.32315
1998,17-29 y.,No migration background,Seldom,0.20329,442,2206,0.18649,0.22008
1998,17-29 y.,Direct migration background,Daily,0.13742,76,430,0.10484,0.17000
1998,17-29 y.,Direct migration background,At least once per week,0.49791,223,430,0.45059,0.54522
1998,17-29 y.,Direct migration background,At least once per month,0.14463,61,430,0.11134,0.17791
1998,17-29 y.,Direct migration background,Seldom,0.20225,70,430,0.16424,0.24026
1998,17-29 y.,Indirect migration background,Daily,0.15596,92,470,0.12313,0.18880
1998,17-29 y.,Indirect migration background,At least once per week,0.38443,201,470,0.34040,0.42846
1998,17-29 y.,Indirect migration background,At least once per month,0.22175,97,470,0.18415,0.25935
1998,17-29 y.,Indirect migration background,Seldom,0.21313,80,470,0.17607,0.25019
1998,30-45 y.,No migration background,Daily,0.06044,243,3929,0.05299,0.06789
1998,30-45 y.,No migration background,At least once per week,0.37698,1521,3929,0.36182,0.39214
1998,30-45 y.,No migration background,At least once per month,0.35218,1398,3929,0.33724,0.36712
1998,30-45 y.,No migration background,Seldom,0.19194,731,3929,0.17962,0.20426
1998,30-45 y.,No migration background,Never,0.01053,36,3929,0.00734,0.01372
1998,30-45 y.,Direct migration background,Daily,0.07961,81,762,0.06038,0.09884
1998,30-45 y.,Direct migration background,At least once per week,0.51032,419,762,0.47480,0.54584
1998,30-45 y.,Direct migration background,At least once per month,0.18742,146,762,0.15969,0.21514
1998,30-45 y.,Direct migration background,Seldom,0.18046,116,762,0.15314,0.20779
1998,30-45 y.,Indirect migration background,At least once per week,0.31794,32,32,0.15401,0.48187
1998,46-65 y.,No migration background,Daily,0.07109,257,3425,0.06248,0.07969
1998,46-65 y.,No migration background,At least once per week,0.37343,1302,3425,0.35722,0.38963
1998,46-65 y.,No migration background,At least once per month,0.30404,1105,3425,0.28863,0.31945
1998,46-65 y.,No migration background,Seldom,0.22773,717,3425,0.21369,0.24178
1998,46-65 y.,No migration background,Never,0.01666,44,3425,0.01237,0.02095
1998,46-65 y.,Direct migration background,Daily,0.10412,124,924,0.08442,0.12382
1998,46-65 y.,Direct migration background,At least once per week,0.39345,414,924,0.36194,0.42497
1998,46-65 y.,Direct migration background,At least once per month,0.22622,182,924,0.19923,0.25321
1998,46-65 y.,Direct migration background,Seldom,0.21984,151,924,0.19312,0.24656
1998,46-65 y.,Direct migration background,Never,0.04963,53,924,0.03562,0.06365
1998,66 and older,No migration background,Daily,0.10937,179,1586,0.09400,0.12473
1998,66 and older,No migration background,At least once per week,0.40479,665,1586,0.38062,0.42896
1998,66 and older,No migration background,At least once per month,0.26229,437,1586,0.24063,0.28394
1998,66 and older,No migration background,Seldom,0.17541,261,1586,0.15669,0.19413
1998,66 and older,No migration background,Never,0.03352,44,1586,0.02466,0.04238
1998,66 and older,Direct migration background,Daily,0.13550,40,242,0.09229,0.17871
1998,66 and older,Direct migration background,At least once per week,0.40163,106,242,0.33974,0.46352
1998,66 and older,Direct migration background,At least once per month,0.27018,56,242,0.21411,0.32624
1998,66 and older,Direct migration background,Seldom,0.15494,40,242,0.10925,0.20062
2003,17-29 y.,No migration background,Daily,0.07023,201,3108,0.06125,0.07922
2003,17-29 y.,No migration background,At least once per week,0.37062,1168,3108,0.35363,0.38760
2003,17-29 y.,No migration background,At least once per month,0.31921,1028,3108,0.30282,0.33561
2003,17-29 y.,No migration background,Seldom,0.21463,666,3108,0.20019,0.22906
2003,17-29 y.,No migration background,Never,0.01774,45,3108,0.01310,0.02238
2003,17-29 y.,Direct migration background,Daily,0.06898,32,355,0.04258,0.09538
2003,17-29 y.,Direct migration background,At least once per week,0.44541,183,355,0.39363,0.49718
2003,17-29 y.,Direct migration background,At least once per month,0.19516,65,355,0.15387,0.23644
2003,17-29 y.,Direct migration background,Seldom,0.21457,75,355,0.17181,0.25734
2003,17-29 y.,Indirect migration background,Daily,0.10628,56,489,0.07893,0.13362
2003,17-29 y.,Indirect migration background,At least once per week,0.45504,244,489,0.41086,0.49922
2003,17-29 y.,Indirect migration background,At least once per month,0.17438,93,489,0.14071,0.20804
2003,17-29 y.,Indirect migration background,Seldom,0.19851,96,489,0.16312,0.23391
2003,30-45 y.,No migration background,Daily,0.06266,378,5793,0.05642,0.06890
2003,30-45 y.,No migration background,At least once per week,0.39293,2305,5793,0.38036,0.40551
2003,30-45 y.,No migration background,At least once per month,0.33872,1983,5793,0.32653,0.35090
2003,30-45 y.,No migration background,Seldom,0.18404,1053,5793,0.17406,0.19402
2003,30-45 y.,No migration background,Never,0.01523,74,5793,0.01208,0.01839
2003,30-45 y.,Direct migration background,Daily,0.05622,68,887,0.04105,0.07138
2003,30-45 y.,Direct migration background,At least once per week,0.46501,445,887,0.43217,0.49785
2003,30-45 y.,Direct migration background,At least once per month,0.23703,201,887,0.20902,0.26503
2003,30-45 y.,Direct migration background,Seldom,0.18944,141,887,0.16364,0.21524
2003,30-45 y.,Direct migration background,Never,0.04529,32,887,0.03160,0.05898
2003,30-45 y.,Indirect migration background,At least once per week,0.53165,120,165,0.45528,0.60802
2003,30-45 y.,Indirect migration background,At least once per month,0.23794,45,165,0.17277,0.30311
2003,46-65 y.,No migration background,Daily,0.06395,399,6506,0.05800,0.06990
2003,46-65 y.,No migration background,At least once per week,0.36368,2363,6506,0.35199,0.37537
2003,46-65 y.,No migration background,At least once per month,0.30157,2101,6506,0.29041,0.31272
2003,46-65 y.,No migration background,Seldom,0.23544,1505,6506,0.22513,0.24575
2003,46-65 y.,No migration background,Never,0.02973,138,6506,0.02561,0.03386
2003,46-65 y.,Direct migration background,Daily,0.06207,90,983,0.04698,0.07716
2003,46-65 y.,Direct migration background,At least once per week,0.39507,411,983,0.36450,0.42565
2003,46-65 y.,Direct migration background,At least once per month,0.23500,235,983,0.20848,0.26152
2003,46-65 y.,Direct migration background,Seldom,0.22911,194,983,0.20283,0.25540
2003,46-65 y.,Direct migration background,Never,0.07218,53,983,0.05600,0.08837
2003,66 and older,No migration background,Daily,0.09457,301,3258,0.08452,0.10462
2003,66 and older,No migration background,At least once per week,0.39763,1295,3258,0.38083,0.41444
2003,66 and older,No migration background,At least once per month,0.27763,965,3258,0.26225,0.29301
2003,66 and older,No migration background,Seldom,0.17782,565,3258,0.16468,0.19095
2003,66 and older,No migration background,Never,0.04566,132,3258,0.03849,0.05283
2003,66 and older,Direct migration background,Daily,0.12072,48,337,0.08588,0.15555
2003,66 and older,Direct migration background,At least once per week,0.43340,163,337,0.38041,0.48639
2003,66 and older,Direct migration background,At least once per month,0.20969,72,337,0.16616,0.25322
2003,66 and older,Direct migration background,Seldom,0.16797,54,337,0.12800,0.20794
2008,17-29 y.,No migration background,Daily,0.07908,207,2460,0.06841,0.08974
2008,17-29 y.,No migration background,At least once per week,0.32748,914,2460,0.30893,0.34603
2008,17-29 y.,No migration background,At least once per month,0.30600,811,2460,0.28778,0.32421
2008,17-29 y.,No migration background,Seldom,0.20370,528,2460,0.18778,0.21962
2008,17-29 y.,Direct migration background,At least once per week,0.53193,113,199,0.46243,0.60143
2008,17-29 y.,Direct migration background,At least once per month,0.22120,49,199,0.16338,0.27901
2008,17-29 y.,Direct migration background,Seldom,0.14425,37,199,0.09531,0.19319
2008,17-29 y.,Indirect migration background,Daily,0.06712,35,417,0.04307,0.09117
2008,17-29 y.,Indirect migration background,At least once per week,0.34683,189,417,0.30109,0.39257
2008,17-29 y.,Indirect migration background,At least once per month,0.24908,112,417,0.20752,0.29064
2008,17-29 y.,Indirect migration background,Seldom,0.18156,81,417,0.14451,0.21860
2008,30-45 y.,No migration background,Daily,0.06507,314,4278,0.05768,0.07247
2008,30-45 y.,No migration background,At least once per week,0.39073,1694,4278,0.37611,0.40535
2008,30-45 y.,No migration background,At least once per month,0.32293,1401,4278,0.30892,0.33695
2008,30-45 y.,No migration background,Seldom,0.20052,811,4278,0.18852,0.21252
2008,30-45 y.,No migration background,Never,0.01679,58,4278,0.01294,0.02064
2008,30-45 y.,Direct migration background,Daily,0.08070,60,590,0.05870,0.10270
2008,30-45 y.,Direct migration background,At least once per week,0.46553,288,590,0.42525,0.50582
2008,30-45 y.,Direct migration background,At least once per month,0.27120,151,590,0.23530,0.30711
2008,30-45 y.,Direct migration background,Seldom,0.15590,91,590,0.12660,0.18520
2008,30-45 y.,Indirect migration background,At least once per week,0.52814,143,240,0.46485,0.59143
2008,30-45 y.,Indirect migration background,At least once per month,0.19607,55,240,0.14574,0.24641
2008,30-45 y.,Indirect migration background,Seldom,0.15233,42,240,0.10678,0.19789
2008,46-65 y.,No migration background,Daily,0.06340,396,5915,0.05719,0.06961
2008,46-65 y.,No migration background,At least once per week,0.33425,2010,5915,0.32223,0.34627
2008,46-65 y.,No migration background,At least once per month,0.30337,1899,5915,0.29165,0.31509
2008,46-65 y.,No migration background,Seldom,0.26517,1486,5915,0.25392,0.27642
2008,46-65 y.,No migration background,Never,0.02905,124,5915,0.02477,0.03333
2008,46-65 y.,Direct migration background,Daily,0.07581,63,707,0.05629,0.09534
2008,46-65 y.,Direct migration background,At least once per week,0.39843,307,707,0.36232,0.43455
2008,46-65 y.,Direct migration background,At least once per month,0.22917,167,707,0.19817,0.26018
2008,46-65 y.,Direct migration background,Seldom,0.22258,131,707,0.19189,0.25326
2008,46-65 y.,Direct migration background,Never,0.07215,39,707,0.05307,0.09124
2008,66 and older,No migration background,Daily,0.09798,377,3896,0.08864,0.10732
2008,66 and older,No migration background,At least once per week,0.37177,1506,3896,0.35659,0.38694
2008,66 and older,No migration background,At least once per month,0.27691,1138,3896,0.26285,0.29096
2008,66 and older,No migration background,Seldom,0.20451,756,3896,0.19185,0.21718
2008,66 and older,No migration background,Never,0.04140,119,3896,0.03514,0.04766
2008,66 and older,Direct migration background,Daily,0.12513,53,349,0.09037,0.15990
2008,66 and older,Direct migration background,At least once per week,0.38544,143,349,0.33431,0.43658
2008,66 and older,Direct migration background,At least once per month,0.21267,79,349,0.16967,0.25566
2008,66 and older,Direct migration background,Seldom,0.20747,74,349,0.16487,0.25008
2013,17-29 y.,No migration background,Daily,0.06779,242,2804,0.05849,0.07710
2013,17-29 y.,No migration background,At least once per week,0.31806,1010,2804,0.30082,0.33530
2013,17-29 y.,No migration background,At least once per month,0.29095,924,2804,0.27414,0.30777
2013,17-29 y.,No migration background,Seldom,0.20235,591,2804,0.18748,0.21723
2013,17-29 y.,No migration background,Never,0.01135,37,2804,0.00743,0.01528
2013,17-29 y.,Direct migration background,Daily,0.02695,32,274,0.00774,0.04616
2013,17-29 y.,Direct migration background,At least once per week,0.12763,124,274,0.08805,0.16721
2013,17-29 y.,Direct migration background,At least once per month,0.10519,59,274,0.06880,0.14158
2013,17-29 y.,Direct migration background,Seldom,0.07199,59,274,0.04133,0.10265
2013,17-29 y.,Indirect migration background,Daily,0.03990,49,459,0.02197,0.05782
2013,17-29 y.,Indirect migration background,At least once per week,0.14455,175,459,0.11234,0.17675
2013,17-29 y.,Indirect migration background,At least once per month,0.14679,139,459,0.11437,0.17920
2013,17-29 y.,Indirect migration background,Seldom,0.09075,96,459,0.06444,0.11705
2013,30-45 y.,No migration background,Daily,0.07289,525,6251,0.06645,0.07934
2013,30-45 y.,No migration background,At least once per week,0.37383,2604,6251,0.36184,0.38583
2013,30-45 y.,No migration background,At least once per month,0.31004,1911,6251,0.29858,0.32151
2013,30-45 y.,No migration background,Seldom,0.19552,1110,6251,0.18568,0.20535
2013,30-45 y.,No migration background,Never,0.02155,101,6251,0.01795,0.02515
2013,30-45 y.,Direct migration background,Daily,0.02900,83,1225,0.01960,0.03840
2013,30-45 y.,Direct migration background,At least once per week,0.16597,532,1225,0.14513,0.18682
2013,30-45 y.,Direct migration background,At least once per month,0.12459,315,1225,0.10609,0.14309
2013,30-45 y.,Direct migration background,Seldom,0.07664,243,1225,0.06173,0.09154
2013,30-45 y.,Direct migration background,Never,0.02280,52,1225,0.01444,0.03116
2013,30-45 y.,Indirect migration background,Daily,0.04398,44,495,0.02590,0.06207
2013,30-45 y.,Indirect migration background,At least once per week,0.24279,231,495,0.20498,0.28060
2013,30-45 y.,Indirect migration background,At least once per month,0.16656,129,495,0.13371,0.19942
2013,30-45 y.,Indirect migration background,Seldom,0.13367,91,495,0.10366,0.16368
2013,46-65 y.,No migration background,Daily,0.06899,549,7943,0.06342,0.07457
2013,46-65 y.,No migration background,At least once per week,0.33259,2778,7943,0.32223,0.34295
2013,46-65 y.,No migration background,At least once per month,0.31597,2551,7943,0.30574,0.32619
2013,46-65 y.,No migration background,Seldom,0.23360,1841,7943,0.22429,0.24291
2013,46-65 y.,No migration background,Never,0.03455,224,7943,0.03053,0.03857
2013,46-65 y.,Direct migration background,Daily,0.05462,73,868,0.03950,0.06975
2013,46-65 y.,Direct migration background,At least once per week,0.25318,344,868,0.22423,0.28212
2013,46-65 y.,Direct migration background,At least once per month,0.15902,213,868,0.13468,0.18336
2013,46-65 y.,Direct migration background,Seldom,0.15304,201,868,0.12908,0.17701
2013,46-65 y.,Direct migration background,Never,0.03971,37,868,0.02671,0.05271
2013,46-65 y.,Indirect migration background,At least once per week,0.27027,45,128,0.19303,0.34751
2013,46-65 y.,Indirect migration background,At least once per month,0.36139,50,128,0.27784,0.44494
2013,46-65 y.,Indirect migration background,Seldom,0.20848,33,128,0.13783,0.27914
2013,66 and older,No migration background,Daily,0.08716,391,4546,0.07896,0.09536
2013,66 and older,No migration background,At least once per week,0.35462,1669,4546,0.34071,0.36853
2013,66 and older,No migration background,At least once per month,0.27509,1341,4546,0.26211,0.28807
2013,66 and older,No migration background,Seldom,0.23874,990,4546,0.22635,0.25114
2013,66 and older,No migration background,Never,0.03724,155,4546,0.03173,0.04274
2013,66 and older,Direct migration background,Daily,0.08332,37,349,0.05428,0.11236
2013,66 and older,Direct migration background,At least once per week,0.39465,150,349,0.34330,0.44601
2013,66 and older,Direct migration background,At least once per month,0.20139,87,349,0.15925,0.24353
2013,66 and older,Direct migration background,Seldom,0.16828,75,349,0.12898,0.20759
2019,17-29 y.,No migration background,Daily,0.05913,175,2706,0.05024,0.06802
2019,17-29 y.,No migration background,At least once per week,0.33576,964,2706,0.31796,0.35356
2019,17-29 y.,No migration background,At least once per month,0.31396,921,2706,0.29647,0.33145
2019,17-29 y.,No migration background,Seldom,0.19658,583,2706,0.18161,0.21156
2019,17-29 y.,No migration background,Never,0.01691,63,2706,0.01206,0.02177
2019,17-29 y.,Direct migration background,Daily,0.08170,46,418,0.05541,0.10799
2019,17-29 y.,Direct migration background,At least once per week,0.21876,145,418,0.17908,0.25844
2019,17-29 y.,Direct migration background,At least once per month,0.17668,90,418,0.14007,0.21328
2019,17-29 y.,Direct migration background,Seldom,0.22218,100,418,0.18228,0.26208
2019,17-29 y.,Direct migration background,Never,0.05824,37,418,0.03576,0.08072
2019,17-29 y.,Indirect migration background,Daily,0.05520,47,685,0.03809,0.07232
2019,17-29 y.,Indirect migration background,At least once per week,0.40286,291,685,0.36610,0.43961
2019,17-29 y.,Indirect migration background,At least once per month,0.25594,207,685,0.22324,0.28865
2019,17-29 y.,Indirect migration background,Seldom,0.17568,140,685,0.14716,0.20420
2019,30-45 y.,No migration background,Daily,0.06568,295,4130,0.05813,0.07324
2019,30-45 y.,No migration background,At least once per week,0.37065,1634,4130,0.35592,0.38538
2019,30-45 y.,No migration background,At least once per month,0.35039,1376,4130,0.33584,0.36494
2019,30-45 y.,No migration background,Seldom,0.19241,743,4130,0.18039,0.20444
2019,30-45 y.,No migration background,Never,0.01972,82,4130,0.01548,0.02396
2019,30-45 y.,Direct migration background,Daily,0.06878,106,1597,0.05636,0.08120
2019,30-45 y.,Direct migration background,At least once per week,0.30086,550,1597,0.27836,0.32336
2019,30-45 y.,Direct migration background,At least once per month,0.22945,364,1597,0.20882,0.25007
2019,30-45 y.,Direct migration background,Seldom,0.27463,465,1597,0.25273,0.29652
2019,30-45 y.,Direct migration background,Never,0.06474,112,1597,0.05267,0.07681
2019,30-45 y.,Indirect migration background,Daily,0.07672,48,539,0.05423,0.09921
2019,30-45 y.,Indirect migration background,At least once per week,0.45720,245,539,0.41510,0.49929
2019,30-45 y.,Indirect migration background,At least once per month,0.22719,139,539,0.19178,0.26260
2019,30-45 y.,Indirect migration background,Seldom,0.21259,107,539,0.17801,0.24716
2019,46-65 y.,No migration background,Daily,0.05414,535,8596,0.04935,0.05892
2019,46-65 y.,No migration background,At least once per week,0.34935,3089,8596,0.33927,0.35943
2019,46-65 y.,No migration background,At least once per month,0.31331,2786,8596,0.30351,0.32312
2019,46-65 y.,No migration background,Seldom,0.24304,1934,8596,0.23397,0.25210
2019,46-65 y.,No migration background,Never,0.03497,252,8596,0.03109,0.03886
2019,46-65 y.,Direct migration background,Daily,0.08322,115,1504,0.06925,0.09718
2019,46-65 y.,Direct migration background,At least once per week,0.36985,544,1504,0.34544,0.39426
2019,46-65 y.,Direct migration background,At least once per month,0.23525,379,1504,0.21381,0.25669
2019,46-65 y.,Direct migration background,Seldom,0.23502,376,1504,0.21358,0.25646
2019,46-65 y.,Direct migration background,Never,0.05515,90,1504,0.04361,0.06669
2019,46-65 y.,Indirect migration background,At least once per week,0.25379,88,254,0.20016,0.30741
2019,46-65 y.,Indirect migration background,At least once per month,0.30198,92,254,0.24541,0.35855
2019,46-65 y.,Indirect migration background,Seldom,0.30267,74,254,0.24606,0.35928
2019,66 and older,No migration background,Daily,0.08034,342,4687,0.07256,0.08812
2019,66 and older,No migration background,At least once per week,0.34245,1705,4687,0.32887,0.35604
2019,66 and older,No migration background,At least once per month,0.27952,1392,4687,0.26667,0.29237
2019,66 and older,No migration background,Seldom,0.24781,1067,4687,0.23545,0.26017
2019,66 and older,No migration background,Never,0.04597,181,4687,0.03997,0.05196
2019,66 and older,Direct migration background,Daily,0.08465,50,416,0.05787,0.11143
2019,66 and older,Direct migration background,At least once per week,0.44538,170,416,0.39757,0.49320
2019,66 and older,Direct migration background,At least once per month,0.18869,105,416,0.15105,0.22634
2019,66 and older,Direct migration background,Seldom,0.22270,91,416,0.18267,0.26273
2021,17-29 y.,No migration background,Daily,0.07052,138,1760,0.05855,0.08248
2021,17-29 y.,No migration background,At least once per week,0.40795,726,1760,0.38499,0.43092
2021,17-29 y.,No migration background,At least once per month,0.30600,590,1760,0.28446,0.32753
2021,17-29 y.,No migration background,Seldom,0.14293,306,1760,0.12657,0.15928
2021,17-29 y.,Direct migration background,Daily,0.03886,37,521,0.02225,0.05547
2021,17-29 y.,Direct migration background,At least once per week,0.23328,143,521,0.19693,0.26963
2021,17-29 y.,Direct migration background,At least once per month,0.16904,114,521,0.13682,0.20125
2021,17-29 y.,Direct migration background,Seldom,0.25401,182,521,0.21660,0.29143
2021,17-29 y.,Direct migration background,Never,0.02153,45,521,0.00906,0.03401
2021,17-29 y.,Indirect migration background,At least once per week,0.40534,156,364,0.35483,0.45584
2021,17-29 y.,Indirect migration background,At least once per month,0.33103,120,364,0.28262,0.37944
2021,17-29 y.,Indirect migration background,Seldom,0.13230,88,364,0.09744,0.16715
2021,30-45 y.,No migration background,Daily,0.07574,200,2612,0.06559,0.08589
2021,30-45 y.,No migration background,At least once per week,0.44339,1168,2612,0.42433,0.46244
2021,30-45 y.,No migration background,At least once per month,0.30691,772,2612,0.28922,0.32460
2021,30-45 y.,No migration background,Seldom,0.16063,430,2612,0.14654,0.17471
2021,30-45 y.,No migration background,Never,0.01285,42,2612,0.00853,0.01717
2021,30-45 y.,Direct migration background,Daily,0.07743,62,1217,0.06241,0.09245
2021,30-45 y.,Direct migration background,At least once per week,0.28559,333,1217,0.26020,0.31097
2021,30-45 y.,Direct migration background,At least once per month,0.21401,253,1217,0.19096,0.23707
2021,30-45 y.,Direct migration background,Seldom,0.28303,453,1217,0.25771,0.30835
2021,30-45 y.,Direct migration background,Never,0.04914,116,1217,0.03699,0.06129
2021,30-45 y.,Indirect migration background,At least once per week,0.47967,137,278,0.42084,0.53851
2021,30-45 y.,Indirect migration background,At least once per month,0.23504,82,278,0.18511,0.28498
2021,30-45 y.,Indirect migration background,Seldom,0.15671,59,278,0.11390,0.19952
2021,46-65 y.,No migration background,Daily,0.08048,423,5589,0.07335,0.08761
2021,46-65 y.,No migration background,At least once per week,0.40131,2308,5589,0.38845,0.41416
2021,46-65 y.,No migration background,At least once per month,0.28873,1604,5589,0.27684,0.30061
2021,46-65 y.,No migration background,Seldom,0.20092,1099,5589,0.19041,0.21142
2021,46-65 y.,No migration background,Never,0.02767,155,5589,0.02337,0.03197
2021,46-65 y.,Direct migration background,Daily,0.07455,73,1004,0.05830,0.09081
2021,46-65 y.,Direct migration background,At least once per week,0.34863,356,1004,0.31914,0.37812
2021,46-65 y.,Direct migration background,At least once per month,0.27021,248,1004,0.24272,0.29769
2021,46-65 y.,Direct migration background,Seldom,0.24395,271,1004,0.21737,0.27053
