year,age_gr,bula_h,pli0081,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Baden-Wuerttemberg,Daily,0.11764,73,503,0.08946,0.14583
1995,17-29 y.,Baden-Wuerttemberg,At least once per week,0.37834,230,503,0.33592,0.42077
1995,17-29 y.,Baden-Wuerttemberg,At least once per month,0.28460,126,503,0.24512,0.32407
1995,17-29 y.,Baden-Wuerttemberg,Seldom,0.17430,74,503,0.14111,0.20749
1995,17-29 y.,Bavaria,At least once per week,0.38972,199,407,0.34229,0.43716
1995,17-29 y.,Bavaria,At least once per month,0.28467,119,407,0.24077,0.32856
1995,17-29 y.,Bavaria,Seldom,0.22387,89,407,0.18332,0.26442
1995,17-29 y.,Berlin,At least once per week,0.49376,64,64,0.37030,0.61721
1995,17-29 y.,Brandenburg,At least once per week,0.42628,54,97,0.32735,0.52521
1995,17-29 y.,Brandenburg,At least once per month,0.30854,43,97,0.21615,0.40094
1995,17-29 y.,Mecklenburg-Western Pomerania,At least once per week,0.44400,44,44,0.29549,0.59250
1995,17-29 y.,Saxony,At least once per week,0.42855,96,219,0.36286,0.49425
1995,17-29 y.,Saxony,At least once per month,0.35243,85,219,0.28902,0.41585
1995,17-29 y.,Saxony,Seldom,0.14678,38,219,0.09980,0.19375
1995,17-29 y.,Saxony-Anhalt,At least once per week,0.53452,79,118,0.44414,0.62491
1995,17-29 y.,Saxony-Anhalt,At least once per month,0.24967,39,118,0.17124,0.32810
1995,17-29 y.,Thuringa,At least once per week,0.41147,60,110,0.31908,0.50385
1995,17-29 y.,Thuringa,At least once per month,0.30215,50,110,0.21594,0.38835
1995,30-45 y.,Schleswig-Holstein,At least once per week,0.36772,35,72,0.25556,0.47988
1995,30-45 y.,Schleswig-Holstein,At least once per month,0.43544,37,72,0.32011,0.55077
1995,30-45 y.,Lower Saxony,At least once per week,0.37151,133,311,0.31772,0.42530
1995,30-45 y.,Lower Saxony,At least once per month,0.31085,101,311,0.25933,0.36238
1995,30-45 y.,Lower Saxony,Seldom,0.23874,77,311,0.19128,0.28620
1995,30-45 y.,North Rhine-Westphalia,Daily,0.05362,63,888,0.03879,0.06844
1995,30-45 y.,North Rhine-Westphalia,At least once per week,0.40353,374,888,0.37125,0.43582
1995,30-45 y.,North Rhine-Westphalia,At least once per month,0.32805,280,888,0.29715,0.35895
1995,30-45 y.,North Rhine-Westphalia,Seldom,0.18004,139,888,0.15475,0.20532
1995,30-45 y.,North Rhine-Westphalia,Never,0.02943,32,888,0.01830,0.04055
1995,30-45 y.,Hesse,At least once per week,0.41969,129,264,0.36004,0.47933
1995,30-45 y.,Hesse,At least once per month,0.27916,78,264,0.22495,0.33338
1995,30-45 y.,Hesse,Seldom,0.20646,57,264,0.15754,0.25538
1995,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.37273,107,217,0.30825,0.43722
1995,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.21658,57,217,0.16165,0.27152
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.25148,53,217,0.19362,0.30934
1995,30-45 y.,Baden-Wuerttemberg,Daily,0.08219,53,553,0.05928,0.10511
1995,30-45 y.,Baden-Wuerttemberg,At least once per week,0.35173,230,553,0.31189,0.39156
1995,30-45 y.,Baden-Wuerttemberg,At least once per month,0.32482,161,553,0.28575,0.36389
1995,30-45 y.,Baden-Wuerttemberg,Seldom,0.21901,109,553,0.18451,0.25351
1995,30-45 y.,Bavaria,At least once per week,0.39181,219,513,0.34952,0.43409
1995,30-45 y.,Bavaria,At least once per month,0.31996,174,513,0.27955,0.36037
1995,30-45 y.,Bavaria,Seldom,0.21605,120,513,0.18040,0.25170
1995,30-45 y.,Berlin,At least once per week,0.30856,60,176,0.24012,0.37699
1995,30-45 y.,Berlin,At least once per month,0.40859,75,176,0.33576,0.48142
1995,30-45 y.,Berlin,Seldom,0.20892,41,176,0.14869,0.26916
1995,30-45 y.,Brandenburg,At least once per week,0.35640,75,192,0.28847,0.42432
1995,30-45 y.,Brandenburg,At least once per month,0.35239,70,192,0.28464,0.42014
1995,30-45 y.,Brandenburg,Seldom,0.22844,47,192,0.16890,0.28798
1995,30-45 y.,Mecklenburg-Western Pomerania,At least once per week,0.33559,47,103,0.24395,0.42723
1995,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.46428,56,103,0.36749,0.56106
1995,30-45 y.,Saxony,At least once per week,0.36320,131,368,0.31400,0.41241
1995,30-45 y.,Saxony,At least once per month,0.38979,155,368,0.33989,0.43969
1995,30-45 y.,Saxony,Seldom,0.20574,82,368,0.16438,0.24709
1995,30-45 y.,Saxony-Anhalt,At least once per week,0.46578,101,199,0.39630,0.53526
1995,30-45 y.,Saxony-Anhalt,At least once per month,0.28637,66,199,0.22340,0.34934
1995,30-45 y.,Saxony-Anhalt,Seldom,0.14144,32,199,0.09290,0.18997
1995,30-45 y.,Thuringa,At least once per week,0.36518,79,226,0.30227,0.42809
1995,30-45 y.,Thuringa,At least once per month,0.38466,100,226,0.32109,0.44823
1995,30-45 y.,Thuringa,Seldom,0.20684,47,226,0.15391,0.25976
1995,46-65 y.,Lower Saxony,At least once per week,0.33262,115,281,0.27743,0.38781
1995,46-65 y.,Lower Saxony,At least once per month,0.29872,85,281,0.24510,0.35233
1995,46-65 y.,Lower Saxony,Seldom,0.28730,81,281,0.23430,0.34030
1995,46-65 y.,North Rhine-Westphalia,Daily,0.06143,66,716,0.04383,0.07903
1995,46-65 y.,North Rhine-Westphalia,At least once per week,0.36370,286,716,0.32844,0.39896
1995,46-65 y.,North Rhine-Westphalia,At least once per month,0.31398,212,716,0.27996,0.34800
1995,46-65 y.,North Rhine-Westphalia,Seldom,0.22728,152,716,0.19656,0.25800
1995,46-65 y.,Hesse,At least once per week,0.38494,105,253,0.32486,0.44502
1995,46-65 y.,Hesse,At least once per month,0.30035,79,253,0.24375,0.35695
1995,46-65 y.,Hesse,Seldom,0.21944,69,253,0.16834,0.27054
1995,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.37501,73,163,0.30046,0.44956
1995,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.34386,59,163,0.27072,0.41701
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.16736,31,163,0.10988,0.22484
1995,46-65 y.,Baden-Wuerttemberg,Daily,0.11171,73,495,0.08393,0.13948
1995,46-65 y.,Baden-Wuerttemberg,At least once per week,0.37687,207,495,0.33414,0.41961
1995,46-65 y.,Baden-Wuerttemberg,At least once per month,0.28269,117,495,0.24298,0.32240
1995,46-65 y.,Baden-Wuerttemberg,Seldom,0.21970,98,495,0.18319,0.25621
1995,46-65 y.,Bavaria,At least once per week,0.36642,188,451,0.32190,0.41094
1995,46-65 y.,Bavaria,At least once per month,0.28909,146,451,0.24721,0.33098
1995,46-65 y.,Bavaria,Seldom,0.27250,117,451,0.23136,0.31364
1995,46-65 y.,Berlin,At least once per week,0.37451,79,166,0.30066,0.44836
1995,46-65 y.,Berlin,At least once per month,0.24036,48,166,0.17516,0.30556
1995,46-65 y.,Berlin,Seldom,0.27256,39,166,0.20462,0.34051
1995,46-65 y.,Brandenburg,At least once per week,0.38089,70,161,0.30565,0.45614
1995,46-65 y.,Brandenburg,At least once per month,0.31832,56,161,0.24614,0.39050
1995,46-65 y.,Brandenburg,Seldom,0.19591,35,161,0.13441,0.25741
1995,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.41987,61,106,0.32546,0.51427
1995,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.30968,45,106,0.22124,0.39812
1995,46-65 y.,Saxony,At least once per week,0.41906,134,323,0.36517,0.47296
1995,46-65 y.,Saxony,At least once per month,0.35442,131,323,0.30217,0.40666
1995,46-65 y.,Saxony,Seldom,0.15267,58,323,0.11338,0.19195
1995,46-65 y.,Saxony-Anhalt,At least once per week,0.48321,99,207,0.41497,0.55145
1995,46-65 y.,Saxony-Anhalt,At least once per month,0.25712,61,207,0.19744,0.31680
1995,46-65 y.,Saxony-Anhalt,Seldom,0.16915,47,207,0.11796,0.22035
1995,46-65 y.,Thuringa,At least once per week,0.51570,97,143,0.43350,0.59790
1995,46-65 y.,Thuringa,At least once per month,0.21090,46,143,0.14380,0.27800
1995,66 and older,Lower Saxony,At least once per week,0.28238,38,88,0.18779,0.37697
1995,66 and older,Lower Saxony,At least once per month,0.42460,50,88,0.32073,0.52847
1995,66 and older,North Rhine-Westphalia,Daily,0.12937,31,256,0.08817,0.17056
1995,66 and older,North Rhine-Westphalia,At least once per week,0.37805,105,256,0.31854,0.43757
1995,66 and older,North Rhine-Westphalia,At least once per month,0.28233,82,256,0.22708,0.33758
1995,66 and older,North Rhine-Westphalia,Seldom,0.15642,38,256,0.11183,0.20100
1995,66 and older,Hesse,At least once per week,0.37129,48,48,0.23316,0.50942
1995,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.43563,44,44,0.28743,0.58384
1995,66 and older,Baden-Wuerttemberg,At least once per week,0.37775,76,159,0.30215,0.45334
1995,66 and older,Baden-Wuerttemberg,At least once per month,0.25304,52,159,0.18525,0.32083
1995,66 and older,Baden-Wuerttemberg,Seldom,0.19851,31,159,0.13632,0.26071
1995,66 and older,Bavaria,At least once per week,0.36239,76,175,0.29097,0.43382
1995,66 and older,Bavaria,At least once per month,0.24257,48,175,0.17888,0.30625
1995,66 and older,Bavaria,Seldom,0.27618,51,175,0.20974,0.34261
1995,66 and older,Saxony,At least once per week,0.37612,49,82,0.27062,0.48161
1995,66 and older,Saxony,At least once per month,0.22279,33,82,0.13217,0.31341
1995,66 and older,Saxony-Anhalt,At least once per week,0.40945,32,32,0.23635,0.58255
1995,66 and older,Thuringa,At least once per week,0.42917,33,33,0.25767,0.60066
1998,17-29 y.,Lower Saxony,At least once per week,0.33227,101,244,0.27305,0.39150
1998,17-29 y.,Lower Saxony,At least once per month,0.33496,78,244,0.27562,0.39431
1998,17-29 y.,Lower Saxony,Seldom,0.24204,65,244,0.18818,0.29589
1998,17-29 y.,North Rhine-Westphalia,Daily,0.13344,95,615,0.10654,0.16033
1998,17-29 y.,North Rhine-Westphalia,At least once per week,0.43900,284,615,0.39975,0.47825
1998,17-29 y.,North Rhine-Westphalia,At least once per month,0.25035,139,615,0.21608,0.28462
1998,17-29 y.,North Rhine-Westphalia,Seldom,0.15075,97,615,0.12245,0.17906
1998,17-29 y.,Hesse,At least once per week,0.36687,75,168,0.29377,0.43996
1998,17-29 y.,Hesse,At least once per month,0.25158,49,168,0.18577,0.31740
1998,17-29 y.,Hesse,Seldom,0.24499,44,168,0.17976,0.31022
1998,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.47390,80,115,0.38224,0.56556
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.26163,35,115,0.18095,0.34231
1998,17-29 y.,Baden-Wuerttemberg,Daily,0.12399,78,430,0.09281,0.15518
1998,17-29 y.,Baden-Wuerttemberg,At least once per week,0.40304,189,430,0.35662,0.44945
1998,17-29 y.,Baden-Wuerttemberg,At least once per month,0.26837,98,430,0.22644,0.31030
1998,17-29 y.,Baden-Wuerttemberg,Seldom,0.18273,65,430,0.14616,0.21930
1998,17-29 y.,Bavaria,At least once per week,0.40939,173,378,0.35975,0.45902
1998,17-29 y.,Bavaria,At least once per month,0.25073,101,378,0.20697,0.29448
1998,17-29 y.,Bavaria,Seldom,0.27096,104,378,0.22610,0.31583
1998,17-29 y.,Berlin,At least once per week,0.36968,41,74,0.25895,0.48042
1998,17-29 y.,Berlin,At least once per month,0.30637,33,74,0.20062,0.41212
1998,17-29 y.,Brandenburg,At least once per week,0.48795,68,112,0.39496,0.58094
1998,17-29 y.,Brandenburg,At least once per month,0.26783,44,112,0.18545,0.35021
1998,17-29 y.,Mecklenburg-Western Pomerania,At least once per week,0.41580,41,73,0.30195,0.52964
1998,17-29 y.,Mecklenburg-Western Pomerania,At least once per month,0.32353,32,73,0.21547,0.43159
1998,17-29 y.,Saxony,At least once per week,0.47239,114,239,0.40897,0.53582
1998,17-29 y.,Saxony,At least once per month,0.30262,85,239,0.24425,0.36098
1998,17-29 y.,Saxony,Seldom,0.16381,40,239,0.11679,0.21084
1998,17-29 y.,Saxony-Anhalt,At least once per week,0.49518,71,121,0.40572,0.58464
1998,17-29 y.,Saxony-Anhalt,At least once per month,0.34057,50,121,0.25578,0.42536
1998,17-29 y.,Thuringa,At least once per week,0.48784,81,129,0.40124,0.57443
1998,17-29 y.,Thuringa,At least once per month,0.27972,48,129,0.20196,0.35748
1998,30-45 y.,Schleswig-Holstein,At least once per week,0.34436,44,96,0.24881,0.43991
1998,30-45 y.,Schleswig-Holstein,At least once per month,0.42374,52,96,0.32437,0.52311
1998,30-45 y.,Lower Saxony,At least once per week,0.36558,167,392,0.31784,0.41331
1998,30-45 y.,Lower Saxony,At least once per month,0.36146,142,392,0.31384,0.40908
1998,30-45 y.,Lower Saxony,Seldom,0.19975,83,392,0.16012,0.23938
1998,30-45 y.,North Rhine-Westphalia,Daily,0.06850,78,957,0.05248,0.08451
1998,30-45 y.,North Rhine-Westphalia,At least once per week,0.45077,455,957,0.41923,0.48231
1998,30-45 y.,North Rhine-Westphalia,At least once per month,0.29263,271,957,0.26379,0.32147
1998,30-45 y.,North Rhine-Westphalia,Seldom,0.16523,153,957,0.14169,0.18877
1998,30-45 y.,Hesse,At least once per week,0.41182,137,276,0.35365,0.46999
1998,30-45 y.,Hesse,At least once per month,0.22476,75,276,0.17542,0.27409
1998,30-45 y.,Hesse,Seldom,0.22271,64,276,0.17353,0.27188
1998,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.43570,137,267,0.37611,0.49529
1998,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.26242,79,267,0.20955,0.31529
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.19737,51,267,0.14954,0.24520
1998,30-45 y.,Baden-Wuerttemberg,Daily,0.09034,78,633,0.06799,0.11269
1998,30-45 y.,Baden-Wuerttemberg,At least once per week,0.43430,297,633,0.39566,0.47295
1998,30-45 y.,Baden-Wuerttemberg,At least once per month,0.28642,157,633,0.25117,0.32167
1998,30-45 y.,Baden-Wuerttemberg,Seldom,0.17237,101,633,0.14292,0.20182
1998,30-45 y.,Bavaria,Daily,0.05249,36,629,0.03505,0.06994
1998,30-45 y.,Bavaria,At least once per week,0.36623,250,629,0.32855,0.40391
1998,30-45 y.,Bavaria,At least once per month,0.32838,197,629,0.29165,0.36511
1998,30-45 y.,Bavaria,Seldom,0.23997,146,629,0.20657,0.27338
1998,30-45 y.,Berlin,At least once per week,0.19532,44,173,0.13607,0.25457
1998,30-45 y.,Berlin,At least once per month,0.46623,83,173,0.39168,0.54078
1998,30-45 y.,Berlin,Seldom,0.26404,46,173,0.19816,0.32992
1998,30-45 y.,Brandenburg,At least once per week,0.37997,68,151,0.30229,0.45765
1998,30-45 y.,Brandenburg,At least once per month,0.43652,83,151,0.35715,0.51589
1998,30-45 y.,Mecklenburg-Western Pomerania,At least once per week,0.42167,54,103,0.32583,0.51751
1998,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.35074,49,103,0.25813,0.44335
1998,30-45 y.,Saxony,At least once per week,0.34231,123,367,0.29370,0.39092
1998,30-45 y.,Saxony,At least once per month,0.43629,183,367,0.38548,0.48710
1998,30-45 y.,Saxony,Seldom,0.17292,61,367,0.13418,0.21166
1998,30-45 y.,Saxony-Anhalt,At least once per week,0.43350,87,159,0.35623,0.51077
1998,30-45 y.,Saxony-Anhalt,At least once per month,0.34947,72,159,0.27512,0.42382
1998,30-45 y.,Thuringa,At least once per week,0.34479,86,223,0.28227,0.40732
1998,30-45 y.,Thuringa,At least once per month,0.36652,90,223,0.30313,0.42990
1998,30-45 y.,Thuringa,Seldom,0.18076,47,223,0.13014,0.23138
1998,46-65 y.,Schleswig-Holstein,At least once per week,0.32644,34,76,0.22031,0.43256
1998,46-65 y.,Schleswig-Holstein,At least once per month,0.41975,42,76,0.30806,0.53145
1998,46-65 y.,Lower Saxony,At least once per week,0.36098,130,318,0.30811,0.41385
1998,46-65 y.,Lower Saxony,At least once per month,0.27148,95,318,0.22252,0.32044
1998,46-65 y.,Lower Saxony,Seldom,0.27645,93,318,0.22722,0.32569
1998,46-65 y.,North Rhine-Westphalia,Daily,0.08613,92,848,0.06724,0.10503
1998,46-65 y.,North Rhine-Westphalia,At least once per week,0.38738,357,848,0.35458,0.42019
1998,46-65 y.,North Rhine-Westphalia,At least once per month,0.27498,244,848,0.24491,0.30505
1998,46-65 y.,North Rhine-Westphalia,Seldom,0.21407,155,848,0.18645,0.24170
1998,46-65 y.,Hesse,At least once per week,0.32719,112,275,0.27164,0.38275
1998,46-65 y.,Hesse,At least once per month,0.32635,91,275,0.27083,0.38187
1998,46-65 y.,Hesse,Seldom,0.25623,72,275,0.20454,0.30792
1998,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.40854,94,193,0.33901,0.47807
1998,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.24201,56,193,0.18143,0.30260
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.23382,43,193,0.17395,0.29369
1998,46-65 y.,Baden-Wuerttemberg,Daily,0.11216,81,499,0.08444,0.13987
1998,46-65 y.,Baden-Wuerttemberg,At least once per week,0.41846,226,499,0.37513,0.46179
1998,46-65 y.,Baden-Wuerttemberg,At least once per month,0.22558,105,499,0.18887,0.26229
1998,46-65 y.,Baden-Wuerttemberg,Seldom,0.20771,87,499,0.17208,0.24334
1998,46-65 y.,Bavaria,Daily,0.05177,31,539,0.03305,0.07050
1998,46-65 y.,Bavaria,At least once per week,0.36733,223,539,0.32660,0.40807
1998,46-65 y.,Bavaria,At least once per month,0.27913,149,539,0.24123,0.31704
1998,46-65 y.,Bavaria,Seldom,0.28312,136,539,0.24505,0.32119
1998,46-65 y.,Berlin,At least once per week,0.34835,62,117,0.26165,0.43505
1998,46-65 y.,Berlin,At least once per month,0.31497,55,117,0.23044,0.39950
1998,46-65 y.,Brandenburg,At least once per week,0.40223,83,200,0.33410,0.47036
1998,46-65 y.,Brandenburg,At least once per month,0.36235,82,200,0.29557,0.42914
1998,46-65 y.,Brandenburg,Seldom,0.17108,35,200,0.11876,0.22341
1998,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.33113,51,100,0.23843,0.42384
1998,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.35427,49,100,0.26005,0.44848
1998,46-65 y.,Saxony,At least once per week,0.35790,131,362,0.30845,0.40735
1998,46-65 y.,Saxony,At least once per month,0.41692,164,362,0.36606,0.46778
1998,46-65 y.,Saxony,Seldom,0.15908,67,362,0.12135,0.19681
1998,46-65 y.,Saxony-Anhalt,At least once per week,0.41227,95,224,0.34766,0.47688
1998,46-65 y.,Saxony-Anhalt,At least once per month,0.33232,86,224,0.27049,0.39414
1998,46-65 y.,Saxony-Anhalt,Seldom,0.15539,43,224,0.10784,0.20294
1998,46-65 y.,Thuringa,At least once per week,0.42838,96,202,0.35996,0.49679
1998,46-65 y.,Thuringa,At least once per month,0.28366,61,202,0.22134,0.34598
1998,46-65 y.,Thuringa,Seldom,0.21085,45,202,0.15446,0.26725
