year,age_gr,bula_h,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,Saxony,No,0.97348,593,593,0.96054,0.98643
2017,46-65 y.,Saxony-Anhalt,No,0.97853,358,358,0.96349,0.99357
2017,46-65 y.,Thuringa,No,0.96602,377,377,0.94771,0.98433
2017,66 and older,Schleswig-Holstein,No,0.99274,175,175,0.98013,1.00535
2017,66 and older,Hamburg,No,0.99616,94,94,0.98360,1.00873
2017,66 and older,Lower Saxony,No,0.98857,487,487,0.97912,0.99802
2017,66 and older,North Rhine-Westphalia,No,0.98729,895,895,0.97995,0.99464
2017,66 and older,Hesse,No,0.97797,270,270,0.96043,0.99551
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.99291,301,301,0.98341,1.00240
2017,66 and older,Baden-Wuerttemberg,No,0.98629,537,537,0.97645,0.99614
2017,66 and older,Bavaria,No,0.99165,775,775,0.98524,0.99806
2017,66 and older,Berlin,No,0.99890,210,210,0.99440,1.00340
2017,66 and older,Brandenburg,No,0.99479,238,238,0.98563,1.00396
2017,66 and older,Mecklenburg-Western Pomerania,No,0.99110,127,127,0.97470,1.00750
2017,66 and older,Saxony,No,0.99209,352,352,0.98282,1.00136
2017,66 and older,Thuringa,No,0.98814,206,206,0.97331,1.00296
2019,17-29 y.,Schleswig-Holstein,No,0.85898,141,141,0.80133,0.91664
2019,17-29 y.,Hamburg,No,0.83905,70,70,0.75234,0.92576
2019,17-29 y.,Lower Saxony,No,0.90818,444,444,0.88129,0.93507
2019,17-29 y.,Bremen,No,0.81362,49,49,0.70345,0.92378
2019,17-29 y.,North Rhine-Westphalia,No,0.90401,934,934,0.88511,0.92291
2019,17-29 y.,Hesse,No,0.90332,276,276,0.86839,0.93825
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.91868,233,233,0.88351,0.95386
2019,17-29 y.,Baden-Wuerttemberg,No,0.93459,409,409,0.91059,0.95858
2019,17-29 y.,Bavaria,No,0.88496,549,549,0.85825,0.91168
2019,17-29 y.,Berlin,No,0.88020,122,122,0.82234,0.93806
2019,17-29 y.,Brandenburg,No,0.80756,124,124,0.73790,0.87723
2019,17-29 y.,Mecklenburg-Western Pomerania,No,0.84941,70,70,0.76502,0.93380
2019,17-29 y.,Saxony,No,0.89037,184,184,0.84511,0.93564
2019,17-29 y.,Saxony-Anhalt,No,0.87435,108,108,0.81155,0.93716
2019,17-29 y.,Thuringa,No,0.89429,103,103,0.83462,0.95396
2019,30-45 y.,Schleswig-Holstein,No,0.93918,251,251,0.90956,0.96881
2019,30-45 y.,Hamburg,No,0.97407,136,136,0.94726,1.00088
2019,30-45 y.,Lower Saxony,No,0.95045,549,549,0.93228,0.96862
2019,30-45 y.,Bremen,No,0.97047,44,44,0.91986,1.02107
2019,30-45 y.,North Rhine-Westphalia,Yes,0.04014,53,1303,0.02948,0.05080
2019,30-45 y.,North Rhine-Westphalia,No,0.94130,1250,1303,0.92854,0.95407
2019,30-45 y.,Hesse,No,0.94366,381,381,0.92048,0.96684
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95805,312,312,0.93576,0.98033
2019,30-45 y.,Baden-Wuerttemberg,No,0.96820,698,698,0.95518,0.98123
2019,30-45 y.,Bavaria,No,0.96330,975,975,0.95150,0.97511
2019,30-45 y.,Berlin,No,0.92353,289,289,0.89284,0.95422
2019,30-45 y.,Brandenburg,No,0.95683,213,213,0.92947,0.98419
2019,30-45 y.,Mecklenburg-Western Pomerania,No,0.91359,126,126,0.86434,0.96285
2019,30-45 y.,Saxony,No,0.92379,408,408,0.89801,0.94956
2019,30-45 y.,Saxony-Anhalt,No,0.93542,206,206,0.90177,0.96906
2019,30-45 y.,Thuringa,No,0.95462,217,217,0.92687,0.98238
2019,46-65 y.,Schleswig-Holstein,No,0.95123,341,341,0.92834,0.97413
2019,46-65 y.,Hamburg,No,0.93396,194,194,0.89892,0.96900
2019,46-65 y.,Lower Saxony,Yes,0.06792,59,1017,0.05245,0.08339
2019,46-65 y.,Lower Saxony,No,0.92867,958,1017,0.91285,0.94450
2019,46-65 y.,Bremen,No,0.90599,77,77,0.84037,0.97160
2019,46-65 y.,North Rhine-Westphalia,Yes,0.06137,138,2177,0.05129,0.07146
2019,46-65 y.,North Rhine-Westphalia,No,0.93536,2039,2177,0.92503,0.94569
2019,46-65 y.,Hesse,Yes,0.05556,35,739,0.03903,0.07208
2019,46-65 y.,Hesse,No,0.94202,704,739,0.92516,0.95888
2019,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.95794,590,590,0.94172,0.97415
2019,46-65 y.,Baden-Wuerttemberg,Yes,0.06433,54,1124,0.04998,0.07868
2019,46-65 y.,Baden-Wuerttemberg,No,0.93422,1070,1124,0.91972,0.94872
2019,46-65 y.,Bavaria,Yes,0.07268,94,1601,0.05996,0.08540
2019,46-65 y.,Bavaria,No,0.92543,1507,1601,0.91256,0.93830
2019,46-65 y.,Berlin,Yes,0.09628,40,379,0.06655,0.12602
2019,46-65 y.,Berlin,No,0.89889,339,379,0.86849,0.92928
2019,46-65 y.,Brandenburg,No,0.93497,463,463,0.91249,0.95746
2019,46-65 y.,Mecklenburg-Western Pomerania,No,0.96186,244,244,0.93777,0.98594
2019,46-65 y.,Saxony,No,0.96355,614,614,0.94871,0.97839
2019,46-65 y.,Saxony-Anhalt,No,0.95359,355,355,0.93168,0.97551
2019,46-65 y.,Thuringa,No,0.96028,363,363,0.94016,0.98040
2019,66 and older,Schleswig-Holstein,No,0.96738,191,191,0.94212,0.99264
2019,66 and older,Hamburg,No,0.98720,110,110,0.96610,1.00830
2019,66 and older,Lower Saxony,No,0.97797,453,453,0.96444,0.99150
2019,66 and older,Bremen,No,0.99930,47,47,0.99167,1.00693
2019,66 and older,North Rhine-Westphalia,No,0.98433,969,969,0.97651,0.99216
2019,66 and older,Hesse,No,0.98842,289,289,0.97607,1.00078
2019,66 and older,"Rhineland-Palatinate, Saarland",No,0.97792,294,294,0.96109,0.99474
2019,66 and older,Baden-Wuerttemberg,No,0.98349,533,533,0.97266,0.99432
2019,66 and older,Bavaria,No,0.98978,790,790,0.98277,0.99680
2019,66 and older,Berlin,No,0.98655,203,203,0.97067,1.00244
2019,66 and older,Brandenburg,No,0.97386,272,272,0.95486,0.99286
2019,66 and older,Mecklenburg-Western Pomerania,No,0.98946,153,153,0.97322,1.00569
2019,66 and older,Saxony,No,0.99161,378,378,0.98240,1.00082
2019,66 and older,Saxony-Anhalt,No,0.95720,186,186,0.92803,0.98637
2019,66 and older,Thuringa,No,0.97892,210,210,0.95944,0.99840
2021,17-29 y.,Schleswig-Holstein,No,0.81050,141,141,0.74558,0.87542
2021,17-29 y.,Hamburg,No,0.94811,69,69,0.89539,1.00083
2021,17-29 y.,Lower Saxony,No,0.91042,323,323,0.87922,0.94161
2021,17-29 y.,Bremen,No,0.91999,33,33,0.82599,1.01399
2021,17-29 y.,North Rhine-Westphalia,No,0.89697,769,769,0.87547,0.91847
2021,17-29 y.,Hesse,No,0.94047,249,249,0.91103,0.96992
2021,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84920,168,168,0.79492,0.90348
2021,17-29 y.,Baden-Wuerttemberg,No,0.95276,364,364,0.93093,0.97458
2021,17-29 y.,Bavaria,No,0.93914,463,463,0.91734,0.96094
2021,17-29 y.,Berlin,No,0.94605,142,142,0.90876,0.98334
2021,17-29 y.,Brandenburg,No,0.94852,71,71,0.89675,1.00028
2021,17-29 y.,Mecklenburg-Western Pomerania,No,0.85964,46,46,0.75814,0.96113
2021,17-29 y.,Saxony,No,0.90033,125,125,0.84760,0.95306
2021,17-29 y.,Saxony-Anhalt,No,0.89363,89,89,0.82922,0.95805
2021,17-29 y.,Thuringa,No,0.82396,82,82,0.74102,0.90690
2021,30-45 y.,Schleswig-Holstein,No,0.95120,238,238,0.92377,0.97863
2021,30-45 y.,Hamburg,No,0.83886,112,112,0.77047,0.90726
2021,30-45 y.,Lower Saxony,No,0.93351,465,465,0.91084,0.95618
2021,30-45 y.,Bremen,No,0.96619,33,33,0.90356,1.02881
2021,30-45 y.,North Rhine-Westphalia,Yes,0.05046,37,1150,0.03780,0.06312
2021,30-45 y.,North Rhine-Westphalia,No,0.92959,1113,1150,0.91480,0.94439
2021,30-45 y.,Hesse,No,0.86110,368,368,0.82571,0.89648
2021,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95699,238,238,0.93116,0.98282
2021,30-45 y.,Baden-Wuerttemberg,No,0.95809,565,565,0.94155,0.97462
2021,30-45 y.,Bavaria,Yes,0.05544,39,703,0.03851,0.07237
2021,30-45 y.,Bavaria,No,0.91429,664,703,0.89358,0.93500
2021,30-45 y.,Berlin,No,0.93563,317,317,0.90858,0.96269
2021,30-45 y.,Brandenburg,No,0.97829,161,161,0.95570,1.00087
2021,30-45 y.,Mecklenburg-Western Pomerania,No,0.92490,92,92,0.87074,0.97905
2021,30-45 y.,Saxony,No,0.89740,331,331,0.86466,0.93014
2021,30-45 y.,Saxony-Anhalt,No,0.94514,143,143,0.90768,0.98259
2021,30-45 y.,Thuringa,No,0.96429,154,154,0.93489,0.99370
2021,46-65 y.,Schleswig-Holstein,No,0.91146,270,270,0.87751,0.94541
2021,46-65 y.,Hamburg,No,0.88619,153,153,0.83570,0.93667
2021,46-65 y.,Lower Saxony,Yes,0.09050,58,733,0.06971,0.11128
2021,46-65 y.,Lower Saxony,No,0.90192,675,733,0.88038,0.92347
2021,46-65 y.,Bremen,No,0.92189,46,46,0.84348,1.00029
2021,46-65 y.,North Rhine-Westphalia,Yes,0.07449,106,1497,0.06119,0.08780
2021,46-65 y.,North Rhine-Westphalia,No,0.91817,1391,1497,0.90428,0.93206
2021,46-65 y.,Hesse,No,0.92134,475,475,0.89711,0.94558
2021,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.90153,353,353,0.87041,0.93266
2021,46-65 y.,Baden-Wuerttemberg,Yes,0.11846,62,843,0.09663,0.14028
2021,46-65 y.,Baden-Wuerttemberg,No,0.87385,781,843,0.85142,0.89628
2021,46-65 y.,Bavaria,Yes,0.06048,70,1117,0.04650,0.07447
2021,46-65 y.,Bavaria,No,0.92877,1047,1117,0.91367,0.94386
2021,46-65 y.,Berlin,No,0.91827,255,255,0.88458,0.95196
2021,46-65 y.,Brandenburg,No,0.89451,258,258,0.85695,0.93206
2021,46-65 y.,Mecklenburg-Western Pomerania,No,0.92708,153,153,0.88575,0.96842
2021,46-65 y.,Saxony,No,0.96280,408,408,0.94441,0.98118
2021,46-65 y.,Saxony-Anhalt,No,0.95354,240,240,0.92686,0.98023
2021,46-65 y.,Thuringa,No,0.92010,232,232,0.88514,0.95507
2021,66 and older,Schleswig-Holstein,No,0.99752,145,145,0.98939,1.00565
2021,66 and older,Hamburg,No,0.97029,96,96,0.93615,1.00443
2021,66 and older,Lower Saxony,No,0.95963,321,321,0.93806,0.98119
2021,66 and older,North Rhine-Westphalia,No,0.96455,663,663,0.95047,0.97864
2021,66 and older,Hesse,No,0.97809,178,178,0.95652,0.99965
2021,66 and older,"Rhineland-Palatinate, Saarland",No,0.95761,193,193,0.92911,0.98611
2021,66 and older,Baden-Wuerttemberg,No,0.97806,369,369,0.96309,0.99302
2021,66 and older,Bavaria,No,0.94509,543,543,0.92591,0.96427
2021,66 and older,Berlin,No,0.97094,138,138,0.94281,0.99907
2021,66 and older,Brandenburg,No,0.98784,178,178,0.97170,1.00399
2021,66 and older,Mecklenburg-Western Pomerania,No,0.94447,97,97,0.89866,0.99028
2021,66 and older,Saxony,No,0.98904,263,263,0.97644,1.00165
2021,66 and older,Saxony-Anhalt,No,0.95274,112,112,0.91326,0.99221
2021,66 and older,Thuringa,No,0.97544,139,139,0.94962,1.00127
