year,bula_h,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Schleswig-Holstein,No,0.80954,923,923,0.78420,0.83489
2017,Hamburg,No,0.80076,455,455,0.76401,0.83750
2017,Lower Saxony,Yes,0.02277,91,2697,0.01714,0.02840
2017,Lower Saxony,No,0.81301,2606,2697,0.79829,0.82772
2017,Bremen,No,0.77094,213,213,0.71437,0.82751
2017,North Rhine-Westphalia,Yes,0.02181,162,5524,0.01796,0.02566
2017,North Rhine-Westphalia,No,0.81115,5362,5524,0.80083,0.82147
2017,Hesse,Yes,0.02439,51,1789,0.01724,0.03154
2017,Hesse,No,0.80169,1738,1789,0.78321,0.82017
2017,"Rhineland-Palatinate, Saarland",Yes,0.02190,40,1524,0.01455,0.02925
2017,"Rhineland-Palatinate, Saarland",No,0.80429,1484,1524,0.78436,0.82422
2017,Baden-Wuerttemberg,Yes,0.02747,96,3018,0.02164,0.03330
2017,Baden-Wuerttemberg,No,0.80060,2922,3018,0.78635,0.81486
2017,Bavaria,Yes,0.02934,139,4211,0.02425,0.03444
2017,Bavaria,No,0.80937,4072,4211,0.79750,0.82123
2017,Berlin,Yes,0.02597,44,989,0.01605,0.03589
2017,Berlin,No,0.83211,945,989,0.80881,0.85542
2017,Brandenburg,No,0.80673,1005,1005,0.78230,0.83115
2017,Mecklenburg-Western Pomerania,No,0.80828,560,560,0.77564,0.84091
2017,Saxony,Yes,0.01557,37,1653,0.00960,0.02154
2017,Saxony,No,0.83460,1616,1653,0.81669,0.85252
2017,Saxony-Anhalt,No,0.82541,906,906,0.80067,0.85014
2017,Thuringa,No,0.82992,952,952,0.80604,0.85380
2019,Schleswig-Holstein,Yes,0.02856,32,956,0.01799,0.03912
2019,Schleswig-Holstein,No,0.77456,924,956,0.74805,0.80106
2019,Hamburg,No,0.79043,510,510,0.75507,0.82578
2019,Lower Saxony,Yes,0.03283,89,2493,0.02583,0.03982
2019,Lower Saxony,No,0.79862,2404,2493,0.78287,0.81436
2019,Bremen,No,0.81292,217,217,0.76091,0.86492
2019,North Rhine-Westphalia,Yes,0.02979,214,5406,0.02525,0.03432
2019,North Rhine-Westphalia,No,0.80943,5192,5406,0.79896,0.81990
2019,Hesse,Yes,0.02925,61,1711,0.02126,0.03723
2019,Hesse,No,0.80069,1650,1711,0.78176,0.81962
2019,"Rhineland-Palatinate, Saarland",Yes,0.02134,37,1466,0.01394,0.02874
2019,"Rhineland-Palatinate, Saarland",No,0.81385,1429,1466,0.79392,0.83378
2019,Baden-Wuerttemberg,Yes,0.02571,89,2799,0.01985,0.03158
2019,Baden-Wuerttemberg,No,0.79080,2710,2799,0.77573,0.80587
2019,Bavaria,Yes,0.03073,130,3951,0.02535,0.03612
2019,Bavaria,No,0.79766,3821,3951,0.78513,0.81019
2019,Berlin,Yes,0.04963,74,1027,0.03634,0.06292
2019,Berlin,No,0.79758,953,1027,0.77300,0.82217
2019,Brandenburg,Yes,0.03339,39,1111,0.02282,0.04395
2019,Brandenburg,No,0.77841,1072,1111,0.75398,0.80284
2019,Mecklenburg-Western Pomerania,No,0.79989,593,593,0.76766,0.83212
2019,Saxony,Yes,0.03257,50,1634,0.02396,0.04118
2019,Saxony,No,0.81980,1584,1634,0.80115,0.83844
2019,Saxony-Anhalt,Yes,0.03442,34,889,0.02243,0.04641
2019,Saxony-Anhalt,No,0.80989,855,889,0.78408,0.83570
2019,Thuringa,No,0.82741,893,893,0.80261,0.85221
2021,Schleswig-Holstein,Yes,0.03057,31,825,0.01882,0.04233
2021,Schleswig-Holstein,No,0.73291,794,825,0.70270,0.76312
2021,Hamburg,No,0.78443,430,430,0.74552,0.82335
2021,Lower Saxony,Yes,0.04724,97,1881,0.03765,0.05683
2021,Lower Saxony,No,0.77160,1784,1881,0.75262,0.79058
2021,Bremen,No,0.86566,140,140,0.80897,0.92235
2021,North Rhine-Westphalia,Yes,0.03978,176,4112,0.03381,0.04576
2021,North Rhine-Westphalia,No,0.78256,3936,4112,0.76995,0.79517
2021,Hesse,Yes,0.05011,53,1323,0.03835,0.06187
2021,Hesse,No,0.78609,1270,1323,0.76398,0.80819
2021,"Rhineland-Palatinate, Saarland",Yes,0.04255,44,996,0.03001,0.05509
2021,"Rhineland-Palatinate, Saarland",No,0.79353,952,996,0.76838,0.81868
2021,Baden-Wuerttemberg,Yes,0.04638,88,2167,0.03753,0.05524
2021,Baden-Wuerttemberg,No,0.77440,2079,2167,0.75680,0.79200
2021,Bavaria,Yes,0.03838,135,2852,0.03133,0.04544
2021,Bavaria,No,0.77875,2717,2852,0.76352,0.79399
2021,Berlin,Yes,0.03690,54,906,0.02462,0.04919
2021,Berlin,No,0.78449,852,906,0.75770,0.81127
2021,Brandenburg,Yes,0.03026,33,701,0.01757,0.04295
2021,Brandenburg,No,0.78305,668,701,0.75252,0.81358
2021,Mecklenburg-Western Pomerania,No,0.80534,388,388,0.76590,0.84479
2021,Saxony,Yes,0.03244,33,1160,0.02224,0.04264
2021,Saxony,No,0.80422,1127,1160,0.78138,0.82707
2021,Saxony-Anhalt,No,0.82356,584,584,0.79262,0.85451
2021,Thuringa,No,0.77655,607,607,0.74338,0.80972
