"hlf0633","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"8","2017","Sonstige","Laendlicher Raum","7","0.0466949046344861","0.0153458700895898","0.0780439391793825"
"9","2017","1-Pers.- Haushalt","Staedtischer Raum","36","0.0209731255559761","0.0144888634863177","0.0274573876256344"
"9","2017","1-Pers.- Haushalt","Laendlicher Raum","16","","",""
"9","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","38","0.0127917581924828","0.00855616487735606","0.0170273515076096"
"9","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","14","","",""
"9","2017","Alleinerziehende","Staedtischer Raum","84","0.0545869425030402","0.0444597900728294","0.0647140949332509"
"9","2017","Alleinerziehende","Laendlicher Raum","28","","",""
"9","2017","Paar mit Kind(ern)","Staedtischer Raum","117","","",""
"9","2017","Paar mit Kind(ern)","Laendlicher Raum","27","","",""
"9","2017","Sonstige","Staedtischer Raum","33","0.0939878495862156","0.0693526221551297","0.118623077017301"
"9","2017","Sonstige","Laendlicher Raum","20","","",""
"10","2017","1-Pers.- Haushalt","Staedtischer Raum","45","0.0272525436908663","0.0198847874632833","0.0346202999184493"
"10","2017","1-Pers.- Haushalt","Laendlicher Raum","27","","",""
"10","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","26","","",""
"10","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","16","","",""
"10","2017","Alleinerziehende","Staedtischer Raum","144","","",""
"10","2017","Alleinerziehende","Laendlicher Raum","67","0.0807133960935928","0.0633185369683468","0.0981082552188387"
"10","2017","Paar mit Kind(ern)","Staedtischer Raum","218","","",""
"10","2017","Paar mit Kind(ern)","Laendlicher Raum","85","0.0355208305394204","0.0284062483782588","0.0426354127005819"
"10","2017","Sonstige","Staedtischer Raum","29","","",""
"10","2017","Sonstige","Laendlicher Raum","5","0.00218798408206903","-0.00475458021709178","0.00913054838122984"
"0","2018","1-Pers.- Haushalt","Staedtischer Raum","572","0.251564374234366","0.233710493148917","0.269418255319814"
"0","2018","1-Pers.- Haushalt","Laendlicher Raum","225","","",""
"0","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","738","0.265434108788324","0.249078646670316","0.281789570906333"
"0","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","308","0.217719249619396","0.195573014188254","0.239865485050537"
"0","2018","Alleinerziehende","Staedtischer Raum","502","0.146080281109616","0.131301653750286","0.160858908468946"
"0","2018","Alleinerziehende","Laendlicher Raum","157","","",""
"0","2018","Paar mit Kind(ern)","Staedtischer Raum","2727","","",""
"0","2018","Paar mit Kind(ern)","Laendlicher Raum","1037","","",""
"0","2018","Sonstige","Staedtischer Raum","314","0.205301954092125","0.181916091353373","0.228687816830878"
"0","2018","Sonstige","Laendlicher Raum","127","","",""
"1","2018","1-Pers.- Haushalt","Staedtischer Raum","142","","",""
"1","2018","1-Pers.- Haushalt","Laendlicher Raum","65","0.0655172839123557","0.0496994233320516","0.0813351444926598"
"1","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","224","","",""
"1","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","86","0.0643447548007738","0.0511778201645883","0.0775116894369593"
"1","2018","Alleinerziehende","Staedtischer Raum","101","","",""
"1","2018","Alleinerziehende","Laendlicher Raum","49","0.0858820084773435","0.0673275509047432","0.104436466049944"
"1","2018","Paar mit Kind(ern)","Staedtischer Raum","547","0.0764254664898882","0.0713792126423483","0.0814717203374281"
"1","2018","Paar mit Kind(ern)","Laendlicher Raum","197","","",""
"1","2018","Sonstige","Staedtischer Raum","31","0.027911452625538","0.0183747132271148","0.0374481920239612"
"1","2018","Sonstige","Laendlicher Raum","14","","",""
"2","2018","1-Pers.- Haushalt","Staedtischer Raum","205","","",""
"2","2018","1-Pers.- Haushalt","Laendlicher Raum","102","","",""
"2","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","310","0.104809385880961","0.0934638001057432","0.116154971656179"
"2","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","138","","",""
"2","2018","Alleinerziehende","Staedtischer Raum","136","","",""
"2","2018","Alleinerziehende","Laendlicher Raum","46","0.0456489177486703","0.0318270935145254","0.0594707419828153"
"2","2018","Paar mit Kind(ern)","Staedtischer Raum","648","0.077400680373742","0.0723250145145928","0.0824763462328912"
"2","2018","Paar mit Kind(ern)","Laendlicher Raum","283","","",""
"2","2018","Sonstige","Staedtischer Raum","43","0.0565915065292868","0.0432138111997867","0.0699692018587869"
"2","2018","Sonstige","Laendlicher Raum","24","","",""
"3","2018","1-Pers.- Haushalt","Staedtischer Raum","227","","",""
"3","2018","1-Pers.- Haushalt","Laendlicher Raum","86","0.0906735204434371","0.0723172553040812","0.109029785582793"
"3","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","316","0.138848852841359","0.126040894227822","0.151656811454896"
"3","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","180","","",""
"3","2018","Alleinerziehende","Staedtischer Raum","122","","",""
"3","2018","Alleinerziehende","Laendlicher Raum","89","0.101394416373113","0.0814055753365638","0.121383257409662"
"3","2018","Paar mit Kind(ern)","Staedtischer Raum","701","0.0978960791612975","0.0922515853124652","0.10354057301013"
"3","2018","Paar mit Kind(ern)","Laendlicher Raum","278","","",""
"3","2018","Sonstige","Staedtischer Raum","88","0.080109605441938","0.0643927332848954","0.0958264775989805"
"3","2018","Sonstige","Laendlicher Raum","17","","",""
"4","2018","1-Pers.- Haushalt","Staedtischer Raum","150","","",""
"4","2018","1-Pers.- Haushalt","Laendlicher Raum","76","0.0807872318727526","0.0633666140950793","0.0982078496504258"
"4","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","232","","",""
"4","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","128","","",""
"4","2018","Alleinerziehende","Staedtischer Raum","171","","",""
"4","2018","Alleinerziehende","Laendlicher Raum","65","0.0628681661502045","0.0467946171130761","0.0789417151873329"
"4","2018","Paar mit Kind(ern)","Staedtischer Raum","661","0.0741765515628229","0.0691990491704376","0.0791540539552081"
"4","2018","Paar mit Kind(ern)","Laendlicher Raum","290","","",""
"4","2018","Sonstige","Staedtischer Raum","63","0.0632465610441789","0.049154098526191","0.0773390235621668"
"4","2018","Sonstige","Laendlicher Raum","12","","",""
"5","2018","1-Pers.- Haushalt","Staedtischer Raum","358","0.163945917374992","0.148712465244845","0.17917936950514"
"5","2018","1-Pers.- Haushalt","Laendlicher Raum","180","","",""
"5","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","406","0.149831563130047","0.136611813830194","0.1630513124299"
"5","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","210","","",""
"5","2018","Alleinerziehende","Staedtischer Raum","386","0.193900839767706","0.177357855423274","0.210443824112137"
"5","2018","Alleinerziehende","Laendlicher Raum","177","","",""
"5","2018","Paar mit Kind(ern)","Staedtischer Raum","1911","","",""
"5","2018","Paar mit Kind(ern)","Laendlicher Raum","589","0.181612016313663","0.169223236531823","0.194000796095503"
"5","2018","Sonstige","Staedtischer Raum","261","","",""
"5","2018","Sonstige","Laendlicher Raum","48","0.256431108971404","0.209879392184515","0.302982825758293"
"6","2018","1-Pers.- Haushalt","Staedtischer Raum","164","","",""
"6","2018","1-Pers.- Haushalt","Laendlicher Raum","60","0.0597291758163247","0.0445794802580752","0.0748788713745742"
"6","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","178","","",""
"6","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","96","0.0653209371629391","0.0520614222247051","0.0785804521011731"
"6","2018","Alleinerziehende","Staedtischer Raum","143","","",""
"6","2018","Alleinerziehende","Laendlicher Raum","67","0.0642097704863894","0.0479772541003925","0.0804422868723863"
"6","2018","Paar mit Kind(ern)","Staedtischer Raum","710","0.0630829927710215","0.0584653452859479","0.0677006402560952"
"6","2018","Paar mit Kind(ern)","Laendlicher Raum","254","","",""
"6","2018","Sonstige","Staedtischer Raum","81","0.0809783268747853","0.0651839295627852","0.0967727241867854"
"6","2018","Sonstige","Laendlicher Raum","21","","",""
"7","2018","1-Pers.- Haushalt","Staedtischer Raum","179","","",""
"7","2018","1-Pers.- Haushalt","Laendlicher Raum","55","0.0443482262214081","0.0311877341934151","0.057508718249401"
"7","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","200","","",""
"7","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","90","0.0631456462872548","0.0500936205292829","0.0761976720452268"
"7","2018","Alleinerziehende","Staedtischer Raum","203","","",""
"7","2018","Alleinerziehende","Laendlicher Raum","77","0.126519924959887","0.104505770864703","0.148534079055071"
"7","2018","Paar mit Kind(ern)","Staedtischer Raum","975","0.0924206063511339","0.0869196171812576","0.0979215955210103"
"7","2018","Paar mit Kind(ern)","Laendlicher Raum","274","","",""
"7","2018","Sonstige","Staedtischer Raum","85","0.0921745116147313","0.0754265332660284","0.108922489963434"
"7","2018","Sonstige","Laendlicher Raum","25","","",""
"8","2018","1-Pers.- Haushalt","Staedtischer Raum","145","","",""
"8","2018","1-Pers.- Haushalt","Laendlicher Raum","61","0.0579966587924769","0.0430545507265596","0.0729387668583941"
"8","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","126","","",""
"8","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","60","0.0448468356316726","0.0337404541103642","0.055953217152981"
"8","2018","Alleinerziehende","Staedtischer Raum","197","","",""
"8","2018","Alleinerziehende","Laendlicher Raum","84","0.111727532130836","0.0908658539469196","0.132589210314753"
"8","2018","Paar mit Kind(ern)","Staedtischer Raum","885","0.0710134393404297","0.0661349084537309","0.0758919702271285"
"8","2018","Paar mit Kind(ern)","Laendlicher Raum","290","","",""
"8","2018","Sonstige","Staedtischer Raum","83","0.112946887968122","0.0946208860040387","0.131272889932205"
"8","2018","Sonstige","Laendlicher Raum","39","0.137059614597537","0.100396032741132","0.173723196453943"
"9","2018","1-Pers.- Haushalt","Staedtischer Raum","53","0.0193042339648253","0.0136428282429567","0.0249656396866939"
"9","2018","1-Pers.- Haushalt","Laendlicher Raum","9","0.00889234356916479","0.00289094187179435","0.0148937452665352"
"9","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","20","","",""
"9","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","14","","",""
"9","2018","Alleinerziehende","Staedtischer Raum","87","0.0299634062567481","0.0228296308924095","0.0370971816210867"
"9","2018","Alleinerziehende","Laendlicher Raum","34","0.0225566833594782","0.0127238325404596","0.0323895341784968"
"9","2018","Paar mit Kind(ern)","Staedtischer Raum","276","","",""
"9","2018","Paar mit Kind(ern)","Laendlicher Raum","119","","",""
"9","2018","Sonstige","Staedtischer Raum","38","0.0142124540370536","0.00735943430365224","0.0210654737704549"
"9","2018","Sonstige","Laendlicher Raum","6","0.0101495606436281","-0.000536020642703396","0.0208351419299596"
"10","2018","1-Pers.- Haushalt","Staedtischer Raum","74","0.0202522157716483","0.0144562707004319","0.0260481608428647"
"10","2018","1-Pers.- Haushalt","Laendlicher Raum","21","","",""
"10","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","50","0.0123782791658745","0.0082828961177501","0.0164736622139989"
"10","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","24","","",""
"10","2018","Alleinerziehende","Staedtischer Raum","146","","",""
"10","2018","Alleinerziehende","Laendlicher Raum","31","0.0345528052856152","0.0224579143415337","0.0466476962296968"
"10","2018","Paar mit Kind(ern)","Staedtischer Raum","607","0.0470620099256321","0.0430396435478805","0.0510843763033838"
"10","2018","Paar mit Kind(ern)","Laendlicher Raum","109","","",""
"10","2018","Sonstige","Staedtischer Raum","59","0.0381779298562833","0.0270833888629248","0.0492724708496418"
"10","2018","Sonstige","Laendlicher Raum","5","0.00156678199365269","-0.00264973191816418","0.00578329590546956"
"0","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"0","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"0","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"0","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"0","2019","Alleinerziehende","Staedtischer Raum","","","",""
"0","2019","Alleinerziehende","Laendlicher Raum","","","",""
"0","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"0","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"0","2019","Sonstige","Staedtischer Raum","","","",""
"0","2019","Sonstige","Laendlicher Raum","","","",""
"1","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"1","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"1","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"1","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"1","2019","Alleinerziehende","Staedtischer Raum","","","",""
"1","2019","Alleinerziehende","Laendlicher Raum","","","",""
"1","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"1","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"1","2019","Sonstige","Staedtischer Raum","","","",""
"1","2019","Sonstige","Laendlicher Raum","","","",""
"2","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"2","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"2","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"2","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"2","2019","Alleinerziehende","Staedtischer Raum","","","",""
"2","2019","Alleinerziehende","Laendlicher Raum","","","",""
"2","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"2","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"2","2019","Sonstige","Staedtischer Raum","","","",""
"2","2019","Sonstige","Laendlicher Raum","","","",""
"3","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"3","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"3","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"3","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"3","2019","Alleinerziehende","Staedtischer Raum","","","",""
"3","2019","Alleinerziehende","Laendlicher Raum","","","",""
"3","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"3","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"3","2019","Sonstige","Staedtischer Raum","","","",""
"3","2019","Sonstige","Laendlicher Raum","","","",""
"4","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"4","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"4","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"4","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"4","2019","Alleinerziehende","Staedtischer Raum","","","",""
"4","2019","Alleinerziehende","Laendlicher Raum","","","",""
"4","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"4","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"4","2019","Sonstige","Staedtischer Raum","","","",""
"4","2019","Sonstige","Laendlicher Raum","","","",""
"5","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"5","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"5","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"5","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"5","2019","Alleinerziehende","Staedtischer Raum","","","",""
"5","2019","Alleinerziehende","Laendlicher Raum","","","",""
"5","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"5","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"5","2019","Sonstige","Staedtischer Raum","","","",""
"5","2019","Sonstige","Laendlicher Raum","","","",""
"6","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"6","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"6","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"6","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"6","2019","Alleinerziehende","Staedtischer Raum","","","",""
"6","2019","Alleinerziehende","Laendlicher Raum","","","",""
"6","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"6","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"6","2019","Sonstige","Staedtischer Raum","","","",""
"6","2019","Sonstige","Laendlicher Raum","","","",""
"7","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"7","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"7","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"7","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"7","2019","Alleinerziehende","Staedtischer Raum","","","",""
"7","2019","Alleinerziehende","Laendlicher Raum","","","",""
"7","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"7","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"7","2019","Sonstige","Staedtischer Raum","","","",""
"7","2019","Sonstige","Laendlicher Raum","","","",""
"8","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"8","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"8","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"8","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"8","2019","Alleinerziehende","Staedtischer Raum","","","",""
"8","2019","Alleinerziehende","Laendlicher Raum","","","",""
"8","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"8","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"8","2019","Sonstige","Staedtischer Raum","","","",""
"8","2019","Sonstige","Laendlicher Raum","","","",""
"9","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"9","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"9","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"9","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"9","2019","Alleinerziehende","Staedtischer Raum","","","",""
"9","2019","Alleinerziehende","Laendlicher Raum","","","",""
"9","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"9","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"9","2019","Sonstige","Staedtischer Raum","","","",""
"9","2019","Sonstige","Laendlicher Raum","","","",""
"10","2019","1-Pers.- Haushalt","Staedtischer Raum","","","",""
"10","2019","1-Pers.- Haushalt","Laendlicher Raum","","","",""
"10","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","","","",""
"10","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","","","",""
"10","2019","Alleinerziehende","Staedtischer Raum","","","",""
"10","2019","Alleinerziehende","Laendlicher Raum","","","",""
"10","2019","Paar mit Kind(ern)","Staedtischer Raum","","","",""
"10","2019","Paar mit Kind(ern)","Laendlicher Raum","","","",""
"10","2019","Sonstige","Staedtischer Raum","","","",""
"10","2019","Sonstige","Laendlicher Raum","","","",""
"0","2020","1-Pers.- Haushalt","Staedtischer Raum","523","0.222597422597702","0.206300683228389","0.238894161967015"
"0","2020","1-Pers.- Haushalt","Laendlicher Raum","226","","",""
