year,quintil_oecd_hh,rentown,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
1987,2nd Quintile,Owner,No,1.00000,295,4895,0,0.95166,0,1.03935
1987,2nd Quintile,Tenant,Yes,0.11150,61,4895,0,0.09481,0,0.12615
1987,2nd Quintile,Tenant,No,0.88850,645,4895,0,0.83319,0,0.94269
1987,3rd Quintile,Owner,No,1.00000,361,4895,0,0.96500,0,1.03281
1987,3rd Quintile,Tenant,No,1.00000,641,4895,0,0.94361,0,1.06118
1987,4th Quintile,Owner,No,1.00000,415,4895,0,0.96651,0,1.03499
1987,4th Quintile,Tenant,No,1.00000,606,4895,0,0.94766,0,1.05147
1987,5th Quintile,Owner,No,1.00000,508,4895,0,0.96889,0,1.02527
1987,5th Quintile,Tenant,No,1.00000,437,4895,0,0.95459,0,1.05096
1988,1st Quintile,Owner,No,1.00000,194,4689,0,0.93392,0,1.07097
1988,1st Quintile,Tenant,Yes,0.31762,198,4689,0,0.28842,0,0.34669
1988,1st Quintile,Tenant,No,0.68238,531,4689,0,0.63401,0,0.72548
1988,2nd Quintile,Owner,No,1.00000,279,4689,0,0.94924,0,1.04907
1988,2nd Quintile,Tenant,Yes,0.10987,61,4689,0,0.09030,0,0.12889
1988,2nd Quintile,Tenant,No,0.89013,605,4689,0,0.83797,0,0.94692
1988,3rd Quintile,Owner,No,1.00000,343,4689,0,0.96012,0,1.05027
1988,3rd Quintile,Tenant,No,1.00000,625,4689,0,0.94701,0,1.04808
1988,4th Quintile,Owner,No,1.00000,409,4689,0,0.96035,0,1.03536
1988,4th Quintile,Tenant,No,1.00000,559,4689,0,0.94885,0,1.05123
1988,5th Quintile,Owner,No,1.00000,475,4689,0,0.96708,0,1.02912
1988,5th Quintile,Tenant,No,1.00000,410,4689,0,0.94776,0,1.04583
1989,1st Quintile,Owner,No,1.00000,189,4586,0,0.92632,0,1.07271
1989,1st Quintile,Tenant,Yes,0.29597,177,4586,0,0.26491,0,0.32498
1989,1st Quintile,Tenant,No,0.70403,520,4586,0,0.64938,0,0.75456
1989,2nd Quintile,Owner,No,1.00000,291,4586,0,0.95287,0,1.04584
1989,2nd Quintile,Tenant,Yes,0.11354,67,4586,0,0.09722,0,0.12951
1989,2nd Quintile,Tenant,No,0.88646,617,4586,0,0.83330,0,0.94302
1989,3rd Quintile,Owner,No,1.00000,348,4586,0,0.96946,0,1.03858
1989,3rd Quintile,Tenant,No,1.00000,592,4586,0,0.93661,0,1.04572
1989,4th Quintile,Owner,No,1.00000,392,4586,0,0.95768,0,1.04542
1989,4th Quintile,Tenant,No,1.00000,551,4586,0,0.94946,0,1.05298
1989,5th Quintile,Owner,No,1.00000,455,4586,0,0.96748,0,1.03635
1989,5th Quintile,Tenant,No,1.00000,387,4586,0,0.94020,0,1.04457
1990,2nd Quintile,Owner,No,1.00000,278,4484,0,0.93853,0,1.05675
1990,2nd Quintile,Tenant,Yes,0.25452,183,4484,0,0.22921,0,0.27603
1990,2nd Quintile,Tenant,No,0.74548,669,4484,0,0.69480,0,0.78389
1990,3rd Quintile,Owner,No,1.00000,370,4484,0,0.95598,0,1.04052
1990,3rd Quintile,Tenant,Yes,0.05070,34,4484,0,0.03836,0,0.05946
1990,3rd Quintile,Tenant,No,0.94930,762,4484,0,0.90216,0,0.99247
1990,4th Quintile,Owner,No,1.00000,471,4484,0,0.95815,0,1.04556
1990,4th Quintile,Tenant,No,1.00000,662,4484,0,0.94490,0,1.04804
1990,5th Quintile,Owner,No,1.00000,568,4484,0,0.96771,0,1.03117
1990,5th Quintile,Tenant,No,1.00000,487,4484,0,0.95189,0,1.05454
1991,2nd Quintile,Owner,No,1.00000,260,4480,0,0.94553,0,1.05735
1991,2nd Quintile,Tenant,Yes,0.28652,202,4480,0,0.26248,0,0.31605
1991,2nd Quintile,Tenant,No,0.71348,648,4480,0,0.66914,0,0.75832
1991,3rd Quintile,Owner,No,1.00000,380,4480,0,0.95532,0,1.05133
1991,3rd Quintile,Tenant,No,1.00000,763,4480,0,0.94456,0,1.05293
1991,4th Quintile,Owner,No,1.00000,505,4480,0,0.96020,0,1.03936
1991,4th Quintile,Tenant,No,1.00000,672,4480,0,0.94000,0,1.05901
1991,5th Quintile,Owner,No,1.00000,548,4480,0,0.96096,0,1.03719
1991,5th Quintile,Tenant,No,1.00000,502,4480,0,0.94468,0,1.05022
1992,1st Quintile,Owner,Yes,0.16732,75,6521,0,0.14765,0,0.18736
1992,1st Quintile,Owner,No,0.83268,253,6521,0,0.76142,0,0.89152
1992,1st Quintile,Tenant,Yes,0.39860,406,6521,0,0.37200,0,0.42375
1992,1st Quintile,Tenant,No,0.60140,655,6521,0,0.56569,0,0.63246
1992,2nd Quintile,Owner,Yes,0.09106,64,6521,0,0.07693,0,0.10272
1992,2nd Quintile,Owner,No,0.90894,390,6521,0,0.84101,0,0.98631
1992,2nd Quintile,Tenant,Yes,0.13242,138,6521,0,0.11514,0,0.14770
1992,2nd Quintile,Tenant,No,0.86758,901,6521,0,0.82311,0,0.91418
1992,3rd Quintile,Owner,No,1.00000,406,6521,0,0.93686,0,1.05831
1992,3rd Quintile,Tenant,Yes,0.04705,35,6521,0,0.03632,0,0.05861
1992,3rd Quintile,Tenant,No,0.95295,871,6521,0,0.89280,0,1.00520
1992,4th Quintile,Owner,No,1.00000,500,6521,0,0.95018,0,1.04407
1992,4th Quintile,Tenant,No,1.00000,740,6521,0,0.95004,0,1.04826
1992,5th Quintile,Owner,No,1.00000,599,6521,0,0.96744,0,1.04323
1992,5th Quintile,Tenant,No,1.00000,488,6521,0,0.93900,0,1.07026
1993,1st Quintile,Owner,Yes,0.10485,52,6502,0,0.09128,0,0.12008
1993,1st Quintile,Owner,No,0.89515,238,6502,0,0.81385,0,0.96781
1993,1st Quintile,Tenant,Yes,0.40178,385,6502,0,0.37831,0,0.42756
1993,1st Quintile,Tenant,No,0.59822,620,6502,0,0.55729,0,0.63252
1993,2nd Quintile,Owner,Yes,0.10608,73,6502,0,0.09514,0,0.11801
1993,2nd Quintile,Owner,No,0.89392,367,6502,0,0.83636,0,0.95018
1993,2nd Quintile,Tenant,Yes,0.15200,174,6502,0,0.13785,0,0.16995
1993,2nd Quintile,Tenant,No,0.84800,881,6502,0,0.80231,0,0.89394
1993,3rd Quintile,Owner,No,1.00000,450,6502,0,0.94830,0,1.05903
1993,3rd Quintile,Tenant,Yes,0.04074,43,6502,0,0.03209,0,0.05012
1993,3rd Quintile,Tenant,No,0.95926,851,6502,0,0.90702,0,1.01400
1993,4th Quintile,Owner,No,1.00000,521,6502,0,0.95114,0,1.04611
1993,4th Quintile,Tenant,No,1.00000,759,6502,0,0.95181,0,1.04688
1993,5th Quintile,Owner,No,1.00000,581,6502,0,0.95803,0,1.03935
1993,5th Quintile,Tenant,No,1.00000,507,6502,0,0.94219,0,1.06369
1994,1st Quintile,Owner,Yes,0.10120,47,6407,0,0.08599,0,0.11945
1994,1st Quintile,Owner,No,0.89880,222,6407,0,0.81775,0,0.97909
1994,1st Quintile,Tenant,Yes,0.35196,363,6407,0,0.32243,0,0.38081
1994,1st Quintile,Tenant,No,0.64804,696,6407,0,0.60896,0,0.68974
1994,2nd Quintile,Owner,Yes,0.05306,34,6407,0,0.04363,0,0.06249
1994,2nd Quintile,Owner,No,0.94694,382,6407,0,0.89155,0,1.01848
1994,2nd Quintile,Tenant,Yes,0.10299,97,6407,0,0.08785,0,0.12064
1994,2nd Quintile,Tenant,No,0.89701,891,6407,0,0.84193,0,0.94749
1994,3rd Quintile,Owner,No,1.00000,509,6407,0,0.94698,0,1.05240
1994,3rd Quintile,Tenant,No,1.00000,816,6407,0,0.94438,0,1.04912
1994,4th Quintile,Owner,No,1.00000,502,6407,0,0.94456,0,1.05497
1994,4th Quintile,Tenant,No,1.00000,730,6407,0,0.94409,0,1.05312
1994,5th Quintile,Owner,No,1.00000,612,6407,0,0.95758,0,1.04853
1994,5th Quintile,Tenant,No,1.00000,506,6407,0,0.94230,0,1.06099
1995,1st Quintile,Owner,Yes,0.07472,32,6617,0,0.06149,0,0.09226
1995,1st Quintile,Owner,No,0.92528,210,6617,0,0.85175,0,1.00480
1995,1st Quintile,Tenant,Yes,0.32013,369,6617,0,0.29365,0,0.35054
1995,1st Quintile,Tenant,No,0.67987,779,6617,0,0.64604,0,0.72316
1995,2nd Quintile,Owner,No,1.00000,388,6617,0,0.92841,0,1.06192
1995,2nd Quintile,Tenant,Yes,0.08084,83,6617,0,0.06812,0,0.09792
1995,2nd Quintile,Tenant,No,0.91916,972,6617,0,0.87565,0,0.96549
1995,3rd Quintile,Owner,No,1.00000,515,6617,0,0.93969,0,1.05730
1995,3rd Quintile,Tenant,No,1.00000,856,6617,0,0.94820,0,1.05549
1995,4th Quintile,Owner,No,1.00000,541,6617,0,0.94365,0,1.05784
1995,4th Quintile,Tenant,No,1.00000,733,6617,0,0.93886,0,1.05370
1995,5th Quintile,Owner,No,1.00000,635,6617,0,0.95552,0,1.04523
1995,5th Quintile,Tenant,No,1.00000,504,6617,0,0.93154,0,1.05505
1996,1st Quintile,Owner,No,1.00000,196,6530,0,0.90232,0,1.09154
1996,1st Quintile,Tenant,Yes,0.27136,316,6530,0,0.24965,0,0.29315
1996,1st Quintile,Tenant,No,0.72864,834,6530,0,0.68471,0,0.76277
1996,2nd Quintile,Owner,No,1.00000,425,6530,0,0.93718,0,1.06934
1996,2nd Quintile,Tenant,Yes,0.05532,64,6530,0,0.04365,0,0.06808
1996,2nd Quintile,Tenant,No,0.94468,940,6530,0,0.89450,0,1.00146
1996,3rd Quintile,Owner,No,1.00000,525,6530,0,0.94881,0,1.06638
1996,3rd Quintile,Tenant,No,1.00000,843,6530,0,0.93025,0,1.06504
1996,4th Quintile,Owner,No,1.00000,581,6530,0,0.94221,0,1.04670
1996,4th Quintile,Tenant,No,1.00000,708,6530,0,0.94362,0,1.05332
1996,5th Quintile,Owner,No,1.00000,610,6530,0,0.94756,0,1.06916
1996,5th Quintile,Tenant,No,1.00000,488,6530,0,0.93109,0,1.06856
1997,1st Quintile,Owner,No,1.00000,213,6468,0,0.90238,0,1.08978
1997,1st Quintile,Tenant,Yes,0.26111,303,6468,0,0.23199,0,0.28716
1997,1st Quintile,Tenant,No,0.73889,780,6468,0,0.69370,0,0.78634
1997,2nd Quintile,Owner,No,1.00000,432,6468,0,0.93601,0,1.06925
1997,2nd Quintile,Tenant,Yes,0.05363,59,6468,0,0.04205,0,0.06503
1997,2nd Quintile,Tenant,No,0.94637,944,6468,0,0.89307,0,0.99791
1997,3rd Quintile,Owner,No,1.00000,517,6468,0,0.93557,0,1.05508
1997,3rd Quintile,Tenant,No,1.00000,816,6468,0,0.94327,0,1.05877
1997,4th Quintile,Owner,No,1.00000,586,6468,0,0.94402,0,1.05259
1997,4th Quintile,Tenant,No,1.00000,704,6468,0,0.92479,0,1.06528
1997,5th Quintile,Owner,No,1.00000,653,6468,0,0.95787,0,1.05478
1997,5th Quintile,Tenant,No,1.00000,461,6468,0,0.93571,0,1.06552
1998,1st Quintile,Owner,No,1.00000,216,7339,0,0.92444,0,1.07575
1998,1st Quintile,Tenant,Yes,0.26049,331,7339,0,0.23785,0,0.28429
1998,1st Quintile,Tenant,No,0.73951,931,7339,0,0.70305,0,0.77612
1998,2nd Quintile,Owner,No,1.00000,506,7339,0,0.93573,0,1.06335
1998,2nd Quintile,Tenant,Yes,0.05373,68,7339,0,0.04446,0,0.06557
1998,2nd Quintile,Tenant,No,0.94627,1009,7339,0,0.90011,0,0.99014
1998,3rd Quintile,Owner,No,1.00000,622,7339,0,0.94642,0,1.05668
1998,3rd Quintile,Tenant,No,1.00000,883,7339,0,0.94875,0,1.06371
1998,4th Quintile,Owner,No,1.00000,702,7339,0,0.94770,0,1.04782
1998,4th Quintile,Tenant,No,1.00000,760,7339,0,0.94807,0,1.04868
1998,5th Quintile,Owner,No,1.00000,812,7339,0,0.96322,0,1.03903
1998,5th Quintile,Tenant,No,1.00000,499,7339,0,0.93718,0,1.04857
1999,1st Quintile,Owner,No,1.00000,241,7045,0,0.91002,0,1.11170
1999,1st Quintile,Tenant,Yes,0.26113,323,7045,0,0.24035,0,0.27934
1999,1st Quintile,Tenant,No,0.73887,874,7045,0,0.70069,0,0.78102
1999,2nd Quintile,Owner,No,1.00000,483,7045,0,0.93127,0,1.06387
1999,2nd Quintile,Tenant,Yes,0.05829,58,7045,0,0.04203,0,0.07087
1999,2nd Quintile,Tenant,No,0.94171,981,7045,0,0.90024,0,0.99372
1999,3rd Quintile,Owner,No,1.00000,641,7045,0,0.94891,0,1.04955
1999,3rd Quintile,Tenant,No,1.00000,838,7045,0,0.94079,0,1.05377
1999,4th Quintile,Owner,No,1.00000,693,7045,0,0.96099,0,1.05712
1999,4th Quintile,Tenant,No,1.00000,681,7045,0,0.93660,0,1.05057
1999,5th Quintile,Owner,No,1.00000,757,7045,0,0.95918,0,1.04567
1999,5th Quintile,Tenant,No,1.00000,475,7045,0,0.92701,0,1.06378
2000,1st Quintile,Owner,No,1.00000,481,12825,0,0.95443,0,1.04971
2000,1st Quintile,Tenant,Yes,0.23091,496,12825,0,0.21820,0,0.24430
2000,1st Quintile,Tenant,No,0.76909,1527,12825,0,0.74784,0,0.79182
2000,2nd Quintile,Owner,No,1.00000,927,12825,0,0.96393,0,1.03155
2000,2nd Quintile,Tenant,Yes,0.04401,85,12825,0,0.03796,0,0.05155
2000,2nd Quintile,Tenant,No,0.95599,1686,12825,0,0.93024,0,0.97959
2000,3rd Quintile,Owner,No,1.00000,1274,12825,0,0.97201,0,1.02200
2000,3rd Quintile,Tenant,No,1.00000,1365,12825,0,0.96901,0,1.03133
2000,4th Quintile,Owner,No,1.00000,1414,12825,0,0.97667,0,1.03582
2000,4th Quintile,Tenant,No,1.00000,1142,12825,0,0.96741,0,1.03646
2000,5th Quintile,Owner,No,1.00000,1654,12825,0,0.97360,0,1.02374
2000,5th Quintile,Tenant,No,1.00000,774,12825,0,0.96084,0,1.04291
2001,1st Quintile,Owner,No,1.00000,378,11550,0,0.94163,0,1.05981
2001,1st Quintile,Tenant,Yes,0.25186,496,11550,0,0.23872,0,0.26386
2001,1st Quintile,Tenant,No,0.74814,1300,11550,0,0.72494,0,0.77207
2001,2nd Quintile,Owner,No,1.00000,878,11550,0,0.96095,0,1.03980
2001,2nd Quintile,Tenant,Yes,0.06083,100,11550,0,0.05316,0,0.06734
2001,2nd Quintile,Tenant,No,0.93917,1459,11550,0,0.91028,0,0.97020
2001,3rd Quintile,Owner,No,1.00000,1168,11550,0,0.96489,0,1.03316
2001,3rd Quintile,Tenant,No,1.00000,1253,11550,0,0.96659,0,1.03889
2001,4th Quintile,Owner,No,1.00000,1316,11550,0,0.96455,0,1.04074
2001,4th Quintile,Tenant,No,1.00000,1034,11550,0,0.96177,0,1.03563
2001,5th Quintile,Owner,No,1.00000,1462,11550,0,0.96753,0,1.03211
2001,5th Quintile,Tenant,No,1.00000,706,11550,0,0.95454,0,1.04317
2002,1st Quintile,Owner,No,1.00000,361,12080,0,0.93987,0,1.06093
2002,1st Quintile,Tenant,Yes,0.24459,442,12080,0,0.22930,0,0.25843
2002,1st Quintile,Tenant,No,0.75541,1253,12080,0,0.73050,0,0.78222
2002,2nd Quintile,Owner,No,1.00000,809,12080,0,0.95347,0,1.04247
2002,2nd Quintile,Tenant,Yes,0.05757,83,12080,0,0.04897,0,0.06556
2002,2nd Quintile,Tenant,No,0.94243,1320,12080,0,0.91086,0,0.97666
2002,3rd Quintile,Owner,No,1.00000,1029,12080,0,0.96232,0,1.03898
2002,3rd Quintile,Tenant,No,1.00000,1213,12080,0,0.97017,0,1.03819
2002,4th Quintile,Owner,No,1.00000,1321,12080,0,0.95875,0,1.04288
2002,4th Quintile,Tenant,No,1.00000,1023,12080,0,0.96411,0,1.04414
2002,5th Quintile,Owner,No,1.00000,2261,12080,0,0.96462,0,1.04188
2002,5th Quintile,Tenant,No,1.00000,965,12080,0,0.95079,0,1.06194
2003,1st Quintile,Owner,No,1.00000,341,11705,0,0.93864,0,1.06725
2003,1st Quintile,Tenant,Yes,0.27747,461,11705,0,0.26232,0,0.29534
2003,1st Quintile,Tenant,No,0.72253,1180,11705,0,0.69871,0,0.74748
2003,2nd Quintile,Owner,No,1.00000,786,11705,0,0.95677,0,1.03635
2003,2nd Quintile,Tenant,Yes,0.05746,93,11705,0,0.04981,0,0.06556
2003,2nd Quintile,Tenant,No,0.94254,1315,11705,0,0.91533,0,0.97549
2003,3rd Quintile,Owner,No,1.00000,1057,11705,0,0.95803,0,1.04484
2003,3rd Quintile,Tenant,Yes,0.02091,31,11705,0,0.01548,0,0.02723
2003,3rd Quintile,Tenant,No,0.97909,1166,11705,0,0.94466,0,1.01750
2003,4th Quintile,Owner,No,1.00000,1276,11705,0,0.95598,0,1.03991
2003,4th Quintile,Tenant,No,1.00000,986,11705,0,0.95892,0,1.04089
2003,5th Quintile,Owner,No,1.00000,2137,11705,0,0.95462,0,1.04156
2003,5th Quintile,Tenant,No,1.00000,876,11705,0,0.93711,0,1.07141
2004,1st Quintile,Owner,No,1.00000,316,11396,0,0.93063,0,1.07482
2004,1st Quintile,Tenant,Yes,0.28812,484,11396,0,0.27175,0,0.30537
2004,1st Quintile,Tenant,No,0.71188,1111,11396,0,0.68310,0,0.73982
2004,2nd Quintile,Owner,No,1.00000,770,11396,0,0.95332,0,1.04829
2004,2nd Quintile,Tenant,Yes,0.06802,101,11396,0,0.05815,0,0.07871
2004,2nd Quintile,Tenant,No,0.93198,1281,11396,0,0.89225,0,0.96426
2004,3rd Quintile,Owner,No,1.00000,1006,11396,0,0.96519,0,1.04164
2004,3rd Quintile,Tenant,No,1.00000,1134,11396,0,0.96177,0,1.03651
2004,4th Quintile,Owner,No,1.00000,1282,11396,0,0.96653,0,1.04658
2004,4th Quintile,Tenant,No,1.00000,951,11396,0,0.95740,0,1.04417
2004,5th Quintile,Owner,No,1.00000,2106,11396,0,0.95816,0,1.03622
2004,5th Quintile,Tenant,No,1.00000,854,11396,0,0.94981,0,1.05900
2005,1st Quintile,Owner,No,1.00000,309,11071,0,0.92876,0,1.07134
2005,1st Quintile,Tenant,Yes,0.30918,488,11071,0,0.29072,0,0.32807
2005,1st Quintile,Tenant,No,0.69082,1132,11071,0,0.65938,0,0.71764
2005,2nd Quintile,Owner,No,1.00000,745,11071,0,0.94726,0,1.04690
2005,2nd Quintile,Tenant,Yes,0.06482,91,11071,0,0.05329,0,0.07635
2005,2nd Quintile,Tenant,No,0.93518,1227,11071,0,0.89896,0,0.96609
2005,3rd Quintile,Owner,No,1.00000,988,11071,0,0.94897,0,1.03656
2005,3rd Quintile,Tenant,No,1.00000,1056,11071,0,0.96266,0,1.04571
2005,4th Quintile,Owner,No,1.00000,1310,11071,0,0.96054,0,1.04481
2005,4th Quintile,Tenant,No,1.00000,888,11071,0,0.95644,0,1.04603
2005,5th Quintile,Owner,No,1.00000,1967,11071,0,0.95659,0,1.03723
2005,5th Quintile,Tenant,No,1.00000,870,11071,0,0.92869,0,1.06517
2006,1st Quintile,Owner,No,1.00000,327,12139,0,0.93149,0,1.07897
2006,1st Quintile,Tenant,Yes,0.19906,370,12139,0,0.18555,0,0.21399
2006,1st Quintile,Tenant,No,0.80094,1349,12139,0,0.76920,0,0.82792
2006,2nd Quintile,Owner,No,1.00000,780,12139,0,0.95041,0,1.04633
2006,2nd Quintile,Tenant,Yes,0.06767,98,12139,0,0.05935,0,0.07710
2006,2nd Quintile,Tenant,No,0.93233,1329,12139,0,0.90120,0,0.96434
2006,3rd Quintile,Owner,No,1.00000,1205,12139,0,0.95850,0,1.03980
2006,3rd Quintile,Tenant,No,1.00000,1169,12139,0,0.95989,0,1.03808
2006,4th Quintile,Owner,No,1.00000,1481,12139,0,0.95543,0,1.04255
2006,4th Quintile,Tenant,No,1.00000,986,12139,0,0.95163,0,1.04949
2006,5th Quintile,Owner,No,1.00000,2152,12139,0,0.96644,0,1.04892
2006,5th Quintile,Tenant,No,1.00000,893,12139,0,0.95303,0,1.04755
2007,1st Quintile,Owner,No,1.00000,308,11353,0,0.91281,0,1.08149
2007,1st Quintile,Tenant,Yes,0.18347,299,11353,0,0.16813,0,0.20221
2007,1st Quintile,Tenant,No,0.81653,1303,11353,0,0.78686,0,0.84873
2007,2nd Quintile,Owner,No,1.00000,731,11353,0,0.94953,0,1.05621
2007,2nd Quintile,Tenant,Yes,0.07100,104,11353,0,0.06135,0,0.08106
2007,2nd Quintile,Tenant,No,0.92900,1282,11353,0,0.89963,0,0.96034
2007,3rd Quintile,Owner,No,1.00000,1109,11353,0,0.94835,0,1.04630
2007,3rd Quintile,Tenant,No,1.00000,1072,11353,0,0.94567,0,1.05371
2007,4th Quintile,Owner,No,1.00000,1396,11353,0,0.95992,0,1.04069
2007,4th Quintile,Tenant,No,1.00000,916,11353,0,0.95183,0,1.05575
2007,5th Quintile,Owner,No,1.00000,2034,11353,0,0.95842,0,1.03628
2007,5th Quintile,Tenant,No,1.00000,799,11353,0,0.93903,0,1.06203
2008,1st Quintile,Owner,No,1.00000,314,10746,0,0.90838,0,1.06583
2008,1st Quintile,Tenant,Yes,0.16093,261,10746,0,0.14706,0,0.17317
2008,1st Quintile,Tenant,No,0.83907,1281,10746,0,0.80328,0,0.87175
2008,2nd Quintile,Owner,No,1.00000,732,10746,0,0.93804,0,1.06569
2008,2nd Quintile,Tenant,Yes,0.05952,70,10746,0,0.04973,0,0.06899
2008,2nd Quintile,Tenant,No,0.94048,1163,10746,0,0.89510,0,0.98020
2008,3rd Quintile,Owner,No,1.00000,1075,10746,0,0.96209,0,1.03916
2008,3rd Quintile,Tenant,No,1.00000,1053,10746,0,0.95804,0,1.04408
2008,4th Quintile,Owner,No,1.00000,1276,10746,0,0.96023,0,1.04465
2008,4th Quintile,Tenant,No,1.00000,840,10746,0,0.95267,0,1.04832
2008,5th Quintile,Owner,No,1.00000,1941,10746,0,0.95649,0,1.04895
2008,5th Quintile,Tenant,No,1.00000,740,10746,0,0.93401,0,1.05126
2009,1st Quintile,Owner,No,1.00000,280,10037,0,0.90529,0,1.09495
2009,1st Quintile,Tenant,Yes,0.16473,255,10037,0,0.14919,0,0.18014
2009,1st Quintile,Tenant,No,0.83527,1207,10037,0,0.80080,0,0.87159
2009,2nd Quintile,Owner,No,1.00000,686,10037,0,0.93406,0,1.06481
2009,2nd Quintile,Tenant,Yes,0.05133,62,10037,0,0.04054,0,0.06191
2009,2nd Quintile,Tenant,No,0.94867,1124,10037,0,0.90441,0,0.98795
2009,3rd Quintile,Owner,No,1.00000,1010,10037,0,0.94038,0,1.05527
2009,3rd Quintile,Tenant,No,1.00000,926,10037,0,0.95040,0,1.05448
2009,4th Quintile,Owner,No,1.00000,1245,10037,0,0.95495,0,1.04836
2009,4th Quintile,Tenant,No,1.00000,769,10037,0,0.93397,0,1.05088
2009,5th Quintile,Owner,No,1.00000,1794,10037,0,0.95910,0,1.04577
2009,5th Quintile,Tenant,No,1.00000,679,10037,0,0.93605,0,1.06669
2010,1st Quintile,Owner,Yes,0.03610,31,13768,0,0.02084,0,0.06038
2010,1st Quintile,Owner,No,0.96390,424,13768,0,0.86731,0,1.07031
2010,1st Quintile,Tenant,Yes,0.15423,485,13768,0,0.13647,0,0.17188
2010,1st Quintile,Tenant,No,0.84577,2210,13768,0,0.79851,0,0.89118
2010,2nd Quintile,Owner,Yes,0.01580,40,13768,0,0.00911,0,0.02695
2010,2nd Quintile,Owner,No,0.98420,1041,13768,0,0.91200,0,1.04987
2010,2nd Quintile,Tenant,Yes,0.04633,147,13768,0,0.03482,0,0.05622
2010,2nd Quintile,Tenant,No,0.95367,1661,13768,0,0.89793,0,1.00516
2010,3rd Quintile,Owner,No,1.00000,1341,13768,0,0.94047,0,1.06355
2010,3rd Quintile,Tenant,Yes,0.01755,32,13768,0,0.00925,0,0.03027
2010,3rd Quintile,Tenant,No,0.98245,1204,13768,0,0.91909,0,1.05742
2010,4th Quintile,Owner,No,1.00000,1507,13768,0,0.94647,0,1.05448
2010,4th Quintile,Tenant,No,1.00000,928,13768,0,0.94389,0,1.06770
2010,5th Quintile,Owner,No,1.00000,1935,13768,0,0.94799,0,1.05435
2010,5th Quintile,Tenant,No,1.00000,782,13768,0,0.92699,0,1.08251
