year,bula_h,rentown,hlc0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Schleswig-Holstein,Tenant,Yes,0.10989010989010989,5272,0.10144764063618512,0.11833257914403465
1985,Hamburg,Owner,No,0.95,5272,0.9441167788286916,0.9558832211713083
1985,Hamburg,Owner,Yes,0.05,5272,0.044116778828691625,0.05588322117130838
1985,Hamburg,Tenant,No,0.9496402877697842,5272,0.9437370597881867,0.9555435157513816
1985,Hamburg,Tenant,Yes,0.050359712230215826,5272,0.04445648424861833,0.05626294021181332
1985,Lower Saxony,Owner,No,0.9568965517241379,5272,0.95141432650788,0.9623787769403958
1985,Lower Saxony,Owner,Yes,0.04310344827586207,5272,0.03762122305960421,0.04858567349211993
1985,Lower Saxony,Tenant,No,0.8671328671328671,5272,0.8579702407898578,0.8762954934758763
1985,Lower Saxony,Tenant,Yes,0.13286713286713286,5272,0.12370450652412367,0.14202975921014205
1985,Bremen,Owner,No,1.0,5272,1.0,1.0
1985,Bremen,Tenant,No,0.7959183673469388,5272,0.78503897612948,0.8067977585643975
1985,Bremen,Tenant,Yes,0.20408163265306123,5272,0.19320224143560247,0.21496102387052
1985,North Rhine-Westphalia,Owner,No,0.975609756097561,5272,0.971445719771777,0.979773792423345
1985,North Rhine-Westphalia,Owner,Yes,0.024390243902439025,5272,0.020226207576654994,0.028554280228223056
1985,North Rhine-Westphalia,Tenant,No,0.897131552917903,5272,0.8889311058788559,0.9053319999569501
1985,North Rhine-Westphalia,Tenant,Yes,0.10286844708209693,5272,0.09466800004304984,0.11106889412114401
1985,Hesse,Owner,No,0.9817073170731707,5272,0.9780899041322818,0.9853247300140596
1985,Hesse,Owner,Yes,0.018292682926829267,5272,0.014675269985940336,0.0219100958677182
1985,Hesse,Tenant,No,0.9398907103825137,5272,0.9334745110629538,0.9463069097020737
1985,Hesse,Tenant,Yes,0.060109289617486336,5272,0.05369309029792635,0.06652548893704632
1985,"Rhineland-Palatinate, Saarland",Owner,No,0.978021978021978,5272,0.9740643317105397,0.9819796243334162
1985,"Rhineland-Palatinate, Saarland",Owner,Yes,0.02197802197802198,5272,0.018020375666583772,0.025935668289460187
1985,"Rhineland-Palatinate, Saarland",Tenant,No,0.9415204678362573,5272,0.93518636371392,0.9478545719585946
1985,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.05847953216374269,5272,0.05214542804140547,0.0648136362860799
1985,Baden-Wuerttemberg,Owner,No,0.9772727272727273,5272,0.973249728298213,0.9812957262472416
1985,Baden-Wuerttemberg,Owner,Yes,0.022727272727272728,5272,0.018704273752758387,0.02675027170178707
1985,Baden-Wuerttemberg,Tenant,No,0.9489795918367347,5272,0.9430398335608174,0.954919350112652
1985,Baden-Wuerttemberg,Tenant,Yes,0.05102040816326531,5272,0.04508064988734803,0.056960166439182586
1985,Bavaria,Owner,No,0.9788359788359788,5272,0.9749506979078699,0.9827212597640878
1985,Bavaria,Owner,Yes,0.021164021164021163,5272,0.0172787402359122,0.025049302092130125
1985,Bavaria,Tenant,No,0.962671905697446,5272,0.9575547877344202,0.9677890236604718
1985,Bavaria,Tenant,Yes,0.03732809430255403,5272,0.03221097633952822,0.04244521226557984
1985,Berlin,Owner,No,0.9444444444444444,5272,0.9382611443286305,0.9506277445602583
1985,Berlin,Owner,Yes,0.05555555555555555,5272,0.049372255439741664,0.06173885567136944
1985,Berlin,Tenant,No,0.9621621621621622,5272,0.9570115877812606,0.9673127365430638
1985,Berlin,Tenant,Yes,0.03783783783783784,5272,0.03268726345693622,0.04298841221873946
1986,Schleswig-Holstein,Owner,No,0.975609756097561,5039,0.9713505365093773,0.9798689756857446
1986,Schleswig-Holstein,Owner,Yes,0.024390243902439025,5039,0.020131024314255373,0.028649463490622678
1986,Schleswig-Holstein,Tenant,No,0.9367088607594937,5039,0.9299859451006839,0.9434317764183034
1986,Schleswig-Holstein,Tenant,Yes,0.06329113924050633,5039,0.05656822358169655,0.07001405489931611
1986,Hamburg,Owner,No,0.9545454545454546,5039,0.9487940904918594,0.9602968185990498
1986,Hamburg,Owner,Yes,0.045454545454545456,5039,0.03970318140095026,0.05120590950814065
1986,Hamburg,Tenant,No,0.9354838709677419,5039,0.9287006464012216,0.9422670955342621
1986,Hamburg,Tenant,Yes,0.06451612903225806,5039,0.057732904465737776,0.07129935359877834
1986,Lower Saxony,Owner,No,0.9705882352941176,5039,0.9659231246870464,0.9752533459011888
1986,Lower Saxony,Owner,Yes,0.029411764705882353,5039,0.024746654098811133,0.03407687531295357
1986,Lower Saxony,Tenant,No,0.8812949640287769,5039,0.8723643954794531,0.8902255325781008
1986,Lower Saxony,Tenant,Yes,0.11870503597122302,5039,0.10977446742189913,0.1276356045205469
1986,Bremen,Owner,No,1.0,5039,1.0,1.0
1986,Bremen,Tenant,No,0.8085106382978723,5039,0.7976464048943932,0.8193748717013514
1986,Bremen,Tenant,Yes,0.19148936170212766,5039,0.18062512829864855,0.20235359510560677
1986,North Rhine-Westphalia,Owner,No,0.9781021897810219,5039,0.9740613060782402,0.9821430734838037
1986,North Rhine-Westphalia,Owner,Yes,0.021897810218978103,5039,0.0178569265161963,0.025938693921759907
1986,North Rhine-Westphalia,Tenant,No,0.9032597266035752,5039,0.8950977777149047,0.9114216754922457
1986,North Rhine-Westphalia,Tenant,Yes,0.09674027339642481,5039,0.08857832450775427,0.10490222228509535
1986,Hesse,Owner,No,0.9803921568627451,5039,0.9765639207280258,0.9842203929974643
1986,Hesse,Owner,Yes,0.0196078431372549,5039,0.01577960700253559,0.023436079271974213
1986,Hesse,Tenant,No,0.9075144508670521,5039,0.8995152315049568,0.9155136702291473
1986,Hesse,Tenant,Yes,0.09248554913294797,5039,0.08448632977085273,0.10048476849504322
1986,"Rhineland-Palatinate, Saarland",Owner,No,0.988950276243094,5039,0.9860639406121771,0.9918366118740108
1986,"Rhineland-Palatinate, Saarland",Owner,Yes,0.011049723756906077,5039,0.008163388125989208,0.013936059387822946
1986,"Rhineland-Palatinate, Saarland",Tenant,No,0.9248554913294798,5039,0.9175765292558967,0.9321344534030628
1986,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.07514450867052024,5039,0.06786554659693725,0.08242347074410322
1986,Baden-Wuerttemberg,Owner,No,0.9914040114613181,5039,0.988855085962017,0.9939529369606191
1986,Baden-Wuerttemberg,Owner,Yes,0.008595988538681949,5039,0.006047063039380869,0.011144914037983029
1986,Baden-Wuerttemberg,Tenant,No,0.9524680073126143,5039,0.9465930853595939,0.9583429292656347
1986,Baden-Wuerttemberg,Tenant,Yes,0.04753199268738574,5039,0.04165707073436535,0.05340691464040613
1986,Bavaria,Owner,No,0.9890710382513661,5039,0.9862003430210746,0.9919417334816576
1986,Bavaria,Owner,Yes,0.01092896174863388,5039,0.008058266518342353,0.013799656978925406
1986,Bavaria,Tenant,No,0.9548387096774194,5039,0.9491050478879303,0.9605723714669084
1986,Bavaria,Tenant,Yes,0.04516129032258064,5039,0.03942762853309154,0.05089495211206974
1986,Berlin,Owner,No,1.0,5039,1.0,1.0
1986,Berlin,Tenant,No,0.9722222222222222,5039,0.9676847350153138,0.9767597094291306
1986,Berlin,Tenant,Yes,0.027777777777777776,5039,0.02324029057086941,0.03231526498468614
1987,Schleswig-Holstein,Owner,No,0.9418604651162791,4975,0.9353578419162285,0.9483630883163296
1987,Schleswig-Holstein,Owner,Yes,0.05813953488372093,4975,0.051636911683670364,0.0646421580837715
1987,Schleswig-Holstein,Tenant,No,0.8701298701298701,4975,0.8607885941097383,0.8794711461500019
1987,Schleswig-Holstein,Tenant,Yes,0.12987012987012986,4975,0.12052885384999806,0.13921140589026165
1987,Hamburg,Owner,No,1.0,4975,1.0,1.0
1987,Hamburg,Tenant,No,0.9056603773584906,4975,0.8975378855866929,0.9137828691302883
1987,Hamburg,Tenant,Yes,0.09433962264150944,4975,0.08621713086971172,0.10246211441330716
1987,Lower Saxony,Owner,No,0.9521739130434783,4975,0.9462439758608049,0.9581038502261517
1987,Lower Saxony,Owner,Yes,0.04782608695652174,4975,0.041896149773848285,0.053756024139195197
1987,Lower Saxony,Tenant,No,0.8581560283687943,4975,0.8484610219901532,0.8678510347474355
1987,Lower Saxony,Tenant,Yes,0.14184397163120568,4975,0.13214896525256448,0.1515389780098469
1987,Bremen,Owner,No,0.9285714285714286,4975,0.9214148874793919,0.9357279696634653
1987,Bremen,Owner,Yes,0.07142857142857142,4975,0.06427203033653471,0.07858511252060814
1987,Bremen,Tenant,No,0.7777777777777778,4975,0.7662251431772296,0.789330412378326
1987,Bremen,Tenant,Yes,0.2222222222222222,4975,0.21066958762167395,0.23377485682277047
1987,North Rhine-Westphalia,Owner,No,0.961352657004831,4975,0.9559964085367125,0.9667089054729494
1987,North Rhine-Westphalia,Owner,Yes,0.03864734299516908,4975,0.03329109452705069,0.04400359146328747
1987,North Rhine-Westphalia,Tenant,No,0.8962566844919786,4975,0.8877833218362935,0.9047300471476637
1987,North Rhine-Westphalia,Tenant,Yes,0.10374331550802139,4975,0.09526995285233632,0.11221667816370647
1987,Hesse,Owner,No,0.9935483870967742,4975,0.9913236013626395,0.9957731728309088
1987,Hesse,Owner,Yes,0.0064516129032258064,4975,0.0042268271690912036,0.00867639863736041
1987,Hesse,Tenant,No,0.8978978978978979,4975,0.8894841334758059,0.9063116623199898
1987,Hesse,Tenant,Yes,0.1021021021021021,4975,0.0936883376800101,0.11051586652419411
1987,"Rhineland-Palatinate, Saarland",Owner,No,0.9945945945945946,4975,0.9925570988427339,0.9966320903464554
1987,"Rhineland-Palatinate, Saarland",Owner,Yes,0.005405405405405406,4975,0.0033679096535446634,0.007442901157266148
1987,"Rhineland-Palatinate, Saarland",Tenant,No,0.9041916167664671,4975,0.8960127803384029,0.9123704531945313
1987,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.09580838323353294,4975,0.08762954680546878,0.1039872196615971
1987,Baden-Wuerttemberg,Owner,No,0.9883381924198251,4975,0.9853549039229884,0.9913214809166618
1987,Baden-Wuerttemberg,Owner,Yes,0.011661807580174927,4975,0.008678519083338186,0.014645096077011668
1987,Baden-Wuerttemberg,Tenant,No,0.9522058823529411,4975,0.9462778279175331,0.9581339367883491
1987,Baden-Wuerttemberg,Tenant,Yes,0.04779411764705882,4975,0.04186606321165083,0.05372217208246681
1987,Bavaria,Owner,No,0.9916434540389972,4975,0.9891138607140287,0.9941730473639657
1987,Bavaria,Owner,Yes,0.008356545961002786,4975,0.005826952636034319,0.010886139285971253
1987,Bavaria,Tenant,No,0.9505376344086022,4975,0.9445122934353621,0.9565629753818422
1987,Bavaria,Tenant,Yes,0.04946236559139785,4975,0.04343702461815777,0.055487706564637924
1987,Berlin,Owner,No,1.0,4975,1.0,1.0
1987,Berlin,Tenant,No,0.9560439560439561,4975,0.9503474605462254,0.9617404515416867
1987,Berlin,Tenant,Yes,0.04395604395604396,4975,0.03825954845831328,0.04965253945377464
1988,Schleswig-Holstein,Owner,No,0.9397590361445783,4770,0.9330067460403207,0.9465113262488359
1988,Schleswig-Holstein,Owner,Yes,0.060240963855421686,4770,0.053488673751164104,0.06699325395967927
1988,Schleswig-Holstein,Tenant,No,0.8354430379746836,4770,0.8249206712318558,0.8459654047175114
1988,Schleswig-Holstein,Tenant,Yes,0.16455696202531644,4770,0.15403459528248867,0.17507932876814422
1988,Hamburg,Owner,No,1.0,4770,1.0,1.0
1988,Hamburg,Tenant,No,0.8947368421052632,4770,0.8860275523545005,0.9034461318560258
1988,Hamburg,Tenant,Yes,0.10526315789473684,4770,0.09655386814397413,0.11397244764549955
1988,Lower Saxony,Owner,No,0.9626168224299065,4770,0.9572333596823993,0.9680002851774138
1988,Lower Saxony,Owner,Yes,0.037383177570093455,4770,0.03199971482258624,0.04276664031760067
1988,Lower Saxony,Tenant,No,0.8545454545454545,4770,0.8445402006282374,0.8645507084626716
1988,Lower Saxony,Tenant,Yes,0.14545454545454545,4770,0.13544929153732838,0.15545979937176252
1988,Bremen,Owner,No,0.9285714285714286,4770,0.9212627220664661,0.9358801350763911
1988,Bremen,Owner,Yes,0.07142857142857142,4770,0.06411986492360891,0.07873727793353394
1988,Bremen,Tenant,No,0.7727272727272727,4770,0.7608344850936218,0.7846200603609236
1988,Bremen,Tenant,Yes,0.22727272727272727,4770,0.21537993963907642,0.2391655149063781
1988,North Rhine-Westphalia,Owner,No,0.9557739557739557,4770,0.9499393230181179,0.9616085885297936
1988,North Rhine-Westphalia,Owner,Yes,0.044226044226044224,4770,0.03839141147020637,0.05006067698188208
1988,North Rhine-Westphalia,Tenant,No,0.8804100227790432,4770,0.8712015679423227,0.8896184776157637
1988,North Rhine-Westphalia,Tenant,Yes,0.11958997722095673,4770,0.11038152238423625,0.12879843205767721
1988,Hesse,Owner,No,0.9865771812080537,4770,0.9833114211083055,0.9898429413078019
1988,Hesse,Owner,Yes,0.013422818791946308,4770,0.010157058692198058,0.01668857889169456
1988,Hesse,Tenant,No,0.9242902208201893,4770,0.9167830369902931,0.9317974046500855
1988,Hesse,Tenant,Yes,0.07570977917981073,4770,0.0682025953499145,0.08321696300970695
1988,"Rhineland-Palatinate, Saarland",Owner,No,0.9939759036144579,4770,0.9917799115524788,0.9961718956764369
1988,"Rhineland-Palatinate, Saarland",Owner,Yes,0.006024096385542169,4770,0.00382810432356311,0.008220088447521229
1988,"Rhineland-Palatinate, Saarland",Tenant,No,0.8994082840236687,4770,0.8908722442132758,0.9079443238340615
1988,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.10059171597633136,4770,0.09205567616593853,0.10912775578672419
1988,Baden-Wuerttemberg,Owner,No,0.9823008849557522,4770,0.9785589612743539,0.9860428086371504
1988,Baden-Wuerttemberg,Owner,Yes,0.017699115044247787,4770,0.01395719136284949,0.021441038725646084
1988,Baden-Wuerttemberg,Tenant,No,0.9465648854961832,4770,0.9401824644837344,0.952947306508632
1988,Baden-Wuerttemberg,Tenant,Yes,0.05343511450381679,4770,0.04705269349136801,0.05981753551626558
1988,Bavaria,Owner,No,0.9940298507462687,4770,0.9918436542729324,0.996216047219605
1988,Bavaria,Owner,Yes,0.005970149253731343,4770,0.003783952780395062,0.008156345727067624
1988,Bavaria,Tenant,No,0.9455337690631809,4770,0.9390935733512419,0.9519739647751199
1988,Bavaria,Tenant,Yes,0.054466230936819175,4770,0.04802603522488022,0.06090642664875813
1988,Berlin,Owner,No,1.0,4770,1.0,1.0
1988,Berlin,Tenant,No,0.9314285714285714,4770,0.9242565222577851,0.9386006205993577
1988,Berlin,Tenant,Yes,0.06857142857142857,4770,0.0613993794006423,0.07574347774221485
1989,Schleswig-Holstein,Owner,No,0.948051948051948,4651,0.941673961456544,0.954429934647352
1989,Schleswig-Holstein,Owner,Yes,0.05194805194805195,4651,0.045570065352647904,0.058326038543456
1989,Schleswig-Holstein,Tenant,No,0.8333333333333334,4651,0.8226226629719353,0.8440440036947314
1989,Schleswig-Holstein,Tenant,Yes,0.16666666666666666,4651,0.15595599630526863,0.17737733702806469
1989,Hamburg,Owner,No,1.0,4651,1.0,1.0
1989,Hamburg,Tenant,No,0.8947368421052632,4651,0.8859168385707757,0.9035568456397506
1989,Hamburg,Tenant,Yes,0.10526315789473684,4651,0.09644315436024942,0.11408316142922426
1989,Lower Saxony,Owner,No,0.9663461538461539,4651,0.9611633280062248,0.9715289796860829
1989,Lower Saxony,Owner,Yes,0.03365384615384615,4651,0.02847102031391717,0.038836671993775135
1989,Lower Saxony,Tenant,No,0.8654545454545455,4651,0.8556474692862854,0.8752616216228055
1989,Lower Saxony,Tenant,Yes,0.13454545454545455,4651,0.12473837837719454,0.14435253071371457
1989,Bremen,Owner,No,0.9230769230769231,4651,0.9154186619194317,0.9307351842344146
1989,Bremen,Owner,Yes,0.07692307692307693,4651,0.06926481576558549,0.08458133808056836
1989,Bremen,Tenant,No,0.8367346938775511,4651,0.8261122671652492,0.8473571205898529
1989,Bremen,Tenant,Yes,0.16326530612244897,4651,0.15264287941014712,0.1738877328347508
1989,North Rhine-Westphalia,Owner,No,0.9724310776942355,4651,0.96772539963655,0.977136755751921
1989,North Rhine-Westphalia,Owner,Yes,0.02756892230576441,4651,0.022863244248078913,0.0322746003634499
1989,North Rhine-Westphalia,Tenant,No,0.8963051251489869,4651,0.8875434027855931,0.9050668475123806
1989,North Rhine-Westphalia,Tenant,Yes,0.10369487485101311,4651,0.09493315248761933,0.1124565972144069
1989,Hesse,Owner,No,0.9932885906040269,4651,0.9909420531481985,0.9956351280598552
1989,Hesse,Owner,Yes,0.006711409395973154,4651,0.004364871940144826,0.009057946851801483
1989,Hesse,Tenant,No,0.934984520123839,4651,0.927898644939117,0.9420703953085611
1989,Hesse,Tenant,Yes,0.06501547987616099,4651,0.05792960469143901,0.07210135506088297
1989,"Rhineland-Palatinate, Saarland",Owner,No,0.9941860465116279,4651,0.9920010411354225,0.9963710518878333
1989,"Rhineland-Palatinate, Saarland",Owner,Yes,0.005813953488372093,4651,0.0036289481121667784,0.007998958864577407
1989,"Rhineland-Palatinate, Saarland",Tenant,No,0.8859060402684564,4651,0.8767689469703301,0.8950431335665827
1989,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11409395973154363,4651,0.10495686643341737,0.12323105302966988
1989,Baden-Wuerttemberg,Owner,No,0.9760479041916168,4651,0.9716535988762378,0.9804422095069958
1989,Baden-Wuerttemberg,Owner,Yes,0.023952095808383235,4651,0.01955779049300421,0.02834640112376226
1989,Baden-Wuerttemberg,Tenant,No,0.945010183299389,4651,0.9384586601209876,0.9515617064777905
1989,Baden-Wuerttemberg,Tenant,Yes,0.054989816700611,4651,0.04843829352220956,0.06154133987901243
1989,Bavaria,Owner,No,0.9969418960244648,4651,0.9953550165273788,0.9985287755215508
1989,Bavaria,Owner,Yes,0.0030581039755351682,4651,0.0014712244784491255,0.004644983472621211
1989,Bavaria,Tenant,No,0.9426048565121413,4651,0.9359201043392112,0.9492896086850714
1989,Bavaria,Tenant,Yes,0.05739514348785872,4651,0.05071039131492868,0.06407989566078877
1989,Berlin,Owner,No,1.0,4651,1.0,1.0
1989,Berlin,Tenant,No,0.9310344827586207,4651,0.923751961121868,0.9383170043953734
1989,Berlin,Tenant,Yes,0.06896551724137931,4651,0.06168299560462657,0.07624803887813206
1990,Schleswig-Holstein,Owner,No,0.9154929577464789,6750,0.908857389201963,0.9221285262909947
1990,Schleswig-Holstein,Owner,Yes,0.08450704225352113,6750,0.07787147370900524,0.09114261079803701
1990,Schleswig-Holstein,Tenant,No,0.8205128205128205,6750,0.8113577100848862,0.8296679309407547
1990,Schleswig-Holstein,Tenant,Yes,0.1794871794871795,6750,0.17033206905924522,0.18864228991511375
1990,Hamburg,Owner,No,1.0,6750,1.0,1.0
1990,Hamburg,Tenant,No,0.8695652173913043,6750,0.8615308446891268,0.8775995900934819
1990,Hamburg,Tenant,Yes,0.13043478260869565,6750,0.12240040990651807,0.13846915531087323
1990,Lower Saxony,Owner,No,0.9624413145539906,6750,0.9579055917469875,0.9669770373609937
1990,Lower Saxony,Owner,Yes,0.03755868544600939,6750,0.03302296263900627,0.042094408253012514
1990,Lower Saxony,Tenant,No,0.8736059479553904,6750,0.8656786479427703,0.8815332479680105
1990,Lower Saxony,Tenant,Yes,0.12639405204460966,6750,0.11846675203198956,0.13432135205722975
1990,Bremen,Owner,No,0.9285714285714286,6750,0.922427476411121,0.9347153807317362
1990,Bremen,Owner,Yes,0.07142857142857142,6750,0.06528461926826384,0.077572523588879
1990,Bremen,Tenant,No,0.8444444444444444,6750,0.8357981008571083,0.8530907880317806
1990,Bremen,Tenant,Yes,0.15555555555555556,6750,0.14690921196821935,0.16420189914289177
1990,North Rhine-Westphalia,Owner,No,0.9682151589242054,6750,0.9640301137901388,0.972400204058272
1990,North Rhine-Westphalia,Owner,Yes,0.03178484107579462,6750,0.02759979594172804,0.035969886209861204
1990,North Rhine-Westphalia,Tenant,No,0.8988902589395807,6750,0.8916981870289808,0.9060823308501806
1990,North Rhine-Westphalia,Tenant,Yes,0.10110974106041924,6750,0.09391766914981929,0.10830181297101919
1990,Hesse,Owner,No,1.0,6750,1.0,1.0
1990,Hesse,Tenant,No,0.9255663430420712,6750,0.919304637512812,0.9318280485713304
1990,Hesse,Tenant,Yes,0.0744336569579288,6750,0.06817195142866962,0.08069536248718799
1990,"Rhineland-Palatinate, Saarland",Owner,No,0.9877300613496932,6750,0.9851037602447881,0.9903563624545983
1990,"Rhineland-Palatinate, Saarland",Owner,Yes,0.012269938650306749,6750,0.009643637545401608,0.01489623975521189
1990,"Rhineland-Palatinate, Saarland",Tenant,No,0.9019607843137255,6750,0.894866674173717,0.909054894453734
1990,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.09803921568627451,6750,0.09094510554626604,0.10513332582628297
1990,Baden-Wuerttemberg,Owner,No,0.9853801169590644,6750,0.9825167432601951,0.9882434906579336
1990,Baden-Wuerttemberg,Owner,Yes,0.014619883040935672,6750,0.011756509342066436,0.017483256739804907
1990,Baden-Wuerttemberg,Tenant,No,0.9519832985386222,6750,0.9468827720084978,0.9570838250687466
1990,Baden-Wuerttemberg,Tenant,Yes,0.04801670146137787,6750,0.04291617493125351,0.053117227991502224
1990,Bavaria,Owner,No,0.9970238095238095,6750,0.9957242765276026,0.9983233425200164
1990,Bavaria,Owner,Yes,0.002976190476190476,6750,0.0016766574799835876,0.004275723472397365
1990,Bavaria,Tenant,No,0.9552572706935123,6750,0.9503252419706102,0.9601892994164144
1990,Bavaria,Tenant,Yes,0.0447427293064877,6750,0.03981070058358563,0.04967475802938977
1990,Berlin,Owner,No,0.9285714285714286,6750,0.922427476411121,0.9347153807317362
1990,Berlin,Owner,Yes,0.07142857142857142,6750,0.06528461926826384,0.077572523588879
1990,Berlin,Tenant,No,0.9325153374233128,6750,0.9265307430890422,0.9384999317575835
1990,Berlin,Tenant,Yes,0.06748466257668712,6750,0.06150006824241645,0.07346925691095778
1991,Schleswig-Holstein,Owner,No,0.9436619718309859,6629,0.9381113567650008,0.949212586896971
1991,Schleswig-Holstein,Owner,Yes,0.056338028169014086,6629,0.050787413103028985,0.06188864323499919
1991,Schleswig-Holstein,Tenant,No,0.8148148148148148,6629,0.8054636730662101,0.8241659565634194
1991,Schleswig-Holstein,Tenant,Yes,0.18518518518518517,6629,0.1758340434365805,0.19453632693378986
1991,Hamburg,Owner,No,1.0,6629,1.0,1.0
1991,Hamburg,Tenant,No,0.8850574712643678,6629,0.8773792933377508,0.8927356491909849
1991,Hamburg,Tenant,Yes,0.11494252873563218,6629,0.10726435080901513,0.12262070666224924
1991,Lower Saxony,Owner,No,0.9473684210526315,6629,0.9419929724532266,0.9527438696520365
1991,Lower Saxony,Owner,Yes,0.05263157894736842,6629,0.0472561303479635,0.05800702754677334
1991,Lower Saxony,Tenant,No,0.850187265917603,6629,0.8415958701654014,0.8587786616698045
1991,Lower Saxony,Tenant,Yes,0.149812734082397,6629,0.1412213383301954,0.15840412983459862
1991,Bremen,Owner,No,1.0,6629,1.0,1.0
1991,Bremen,Tenant,No,0.9047619047619048,6629,0.8976954014730307,0.9118284080507788
1991,Bremen,Tenant,Yes,0.09523809523809523,6629,0.08817159194922122,0.10230459852696924
1991,North Rhine-Westphalia,Owner,No,0.9759615384615384,6629,0.9722742955617628,0.9796487813613141
1991,North Rhine-Westphalia,Owner,Yes,0.02403846153846154,6629,0.02035121863868592,0.02772570443823716
1991,North Rhine-Westphalia,Tenant,No,0.9043583535108959,6629,0.8972784740916346,0.9114382329301571
1991,North Rhine-Westphalia,Tenant,Yes,0.09564164648910412,6629,0.08856176706984285,0.10272152590836538
