year,age_gr,sex,ple0018,proportion,n,lower_confidence,upper_confidence
2009,46-65 J.,weiblich,Nein,0.1334221334221334,21983,0.12892712688155664,0.13791713996271018
2009,30-45 J.,weiblich,Nein,0.12798312798312797,21983,0.1235669009128853,0.13239935505337064
2009,46-65 J.,maennlich,Nein,0.11721611721611722,21983,0.11296372362629742,0.12146851080593701
2009,30-45 J.,maennlich,Nein,0.10994560994560995,21983,0.1058102833815885,0.1140809365096314
2009,18-29 J.,weiblich,Nein,0.0796980796980797,21983,0.07611792589596163,0.08327823350019777
2009,18-29 J.,maennlich,Nein,0.07492507492507493,21983,0.07144479129339826,0.0784053585567516
2009,66 und älter,weiblich,Nein,0.06299256299256299,21983,0.05978090900446744,0.06620421698065854
2009,66 und älter,maennlich,Nein,0.05955155955155955,21983,0.05642312800641773,0.06267999109670137
2009,66 und älter,weiblich,Ja,0.05810855810855811,21983,0.05501589177709759,0.06120122444001863
2009,66 und älter,maennlich,Ja,0.050338550338550336,21983,0.04744822088858025,0.05322887978852042
2009,46-65 J.,weiblich,Ja,0.05028305028305028,21983,0.047394230207973786,0.053171870358126774
2009,46-65 J.,maennlich,Ja,0.05011655011655012,21983,0.04723226402513156,0.05300083620796868
2009,30-45 J.,maennlich,Ja,0.012432012432012432,21983,0.010967251287097069,0.013896773576927795
2009,30-45 J.,weiblich,Ja,0.009157509157509158,21983,0.007898283444056629,0.010416734870961687
2009,18-29 J.,maennlich,Ja,0.002664002664002664,21983,0.0019826049596823195,0.0033454003683230085
2009,18-29 J.,weiblich,Ja,0.0011655011655011655,21983,0.0007144604842174654,0.0016165418467848657
2011,46-65 J.,weiblich,Nein,0.14424143084414018,41903,0.14087744505771302,0.14760541663056734
2011,46-65 J.,maennlich,Nein,0.12196885696379502,41903,0.11883547780877891,0.12510223611881113
2011,30-45 J.,weiblich,Nein,0.11936556910765077,41903,0.11626121767646282,0.12246992053883872
2011,30-45 J.,maennlich,Nein,0.09386298992431182,41903,0.09107058985906594,0.0966553899895577
2011,18-29 J.,weiblich,Nein,0.07265101480017355,41903,0.0701657311892163,0.0751362984111308
2011,18-29 J.,maennlich,Nein,0.06821578363785373,41903,0.06580180388057642,0.07062976339513104
2011,66 und älter,weiblich,Nein,0.06705876681290074,41903,0.06466386099939105,0.06945367262641043
2011,66 und älter,maennlich,Nein,0.06349129826929567,41903,0.06115651525446622,0.06582608128412512
2011,66 und älter,weiblich,Ja,0.06127368268813576,41903,0.05897732254048185,0.06357004283578967
2011,46-65 J.,maennlich,Ja,0.05519934435713253,41903,0.053012738205658355,0.0573859505086067
2011,66 und älter,maennlich,Ja,0.055006508219640364,41903,0.052823502064750574,0.057189514374530154
2011,46-65 J.,weiblich,Ja,0.05341561008532999,41903,0.05126259397984019,0.055568626190819786
2011,30-45 J.,maennlich,Ja,0.011859422455768211,41903,0.010822909703390083,0.01289593520814634
2011,30-45 J.,weiblich,Ja,0.009015089427758761,41903,0.008110082188229601,0.009920096667287921
2011,18-29 J.,maennlich,Ja,0.0022176155811599093,41903,0.001767219543450685,0.0026680116188691335
2011,18-29 J.,weiblich,Ja,0.0011570168249529962,41903,0.0008315160989179585,0.0014825175509880339
2013,46-65 J.,weiblich,Nein,0.14438672744619951,44486,0.141120497279521,0.14765295761287803
2013,46-65 J.,maennlich,Nein,0.11655888900667868,44486,0.11357690098307084,0.11954087703028653
2013,30-45 J.,weiblich,Nein,0.1095091699353334,44486,0.10660725710972273,0.11241108276094407
2013,30-45 J.,maennlich,Nein,0.08512668292165801,44486,0.08253335325242253,0.08772001259089349
2013,66 und älter,weiblich,Ja,0.07049719071345277,44486,0.0681184031933437,0.07287597823356184
2013,18-29 J.,weiblich,Nein,0.06747588254001909,44486,0.06514484796263513,0.06980691711740304
2013,66 und älter,weiblich,Nein,0.06461359058623979,44486,0.06232903432311173,0.06689814684936785
2013,66 und älter,maennlich,Ja,0.06371249867486484,44486,0.061442835954438765,0.06598216139529091
2013,46-65 J.,weiblich,Ja,0.06355348245521043,44486,0.06128646137461351,0.06582050353580736
2013,46-65 J.,maennlich,Ja,0.06350047704865897,44486,0.06123433741310142,0.06576661668421652
2013,66 und älter,maennlich,Nein,0.06286441217004135,44486,0.06060888513305134,0.06511993920703137
2013,18-29 J.,maennlich,Nein,0.0622813526979752,44486,0.060035611598866,0.06452709379708439
2013,30-45 J.,maennlich,Ja,0.0111841407823598,44486,0.0102068958729076,0.012161385691812002
2013,30-45 J.,weiblich,Ja,0.010071027244778968,44486,0.009143165443959335,0.0109988890455986
2013,18-29 J.,maennlich,Ja,0.00302130817343369,44486,0.0025112909488749,0.00353132539799248
2013,18-29 J.,weiblich,Ja,0.0016431676030955157,44486,0.0012667861438640394,0.002019549062326992
2015,30-45 J.,weiblich,Nein,0.15831303167059388,38036,0.1546444998844862,0.16198156345670156
2015,46-65 J.,weiblich,Nein,0.1377850553137106,38036,0.13432113827121733,0.14124897235620387
2015,46-65 J.,maennlich,Nein,0.11262430608251128,38036,0.10944722366974632,0.11580138849527624
2015,30-45 J.,maennlich,Nein,0.10879028715204281,38036,0.1056610125950915,0.11191956170899411
2015,18-29 J.,weiblich,Nein,0.07899676504652742,38036,0.07628598747721842,0.08170754261583642
2015,18-29 J.,maennlich,Nein,0.07260673349574663,38036,0.06999890473607757,0.07521456225541569
2015,66 und älter,weiblich,Ja,0.05279763568832621,38036,0.05055019998342537,0.05504507139322705
2015,46-65 J.,maennlich,Ja,0.05263788489955669,38036,0.050393662598308304,0.05488210720080507
2015,46-65 J.,weiblich,Ja,0.051519629378170055,38036,0.0492980635285548,0.05374119522778531
2015,66 und älter,maennlich,Ja,0.04868405287751108,38036,0.046521262626850524,0.05084684312817164
2015,66 und älter,weiblich,Nein,0.04700666959543113,38036,0.04487959204527675,0.04913374714558551
2015,66 und älter,maennlich,Nein,0.04652741722912257,38036,0.0444106786301874,0.04864415582805774
2015,30-45 J.,weiblich,Ja,0.013658692439793922,38036,0.012492213705469773,0.01482517117411807
2015,30-45 J.,maennlich,Ja,0.013019689284715844,38036,0.011880454580095892,0.014158923989335796
2015,18-29 J.,maennlich,Ja,0.002715763409081832,38036,0.002192748468144045,0.0032387783500196195
2015,18-29 J.,weiblich,Ja,0.0023163864371580334,38036,0.0018332602501444474,0.0027995126241716194
2017,46-65 J.,weiblich,Nein,0.14573053599005611,45410,0.1424852494922072,0.14897582248790503
2017,30-45 J.,weiblich,Nein,0.1451655429583035,45410,0.14192548259288176,0.14840560332372524
2017,46-65 J.,maennlich,Nein,0.1174808844024257,45410,0.11451928724491184,0.12044248155993956
2017,30-45 J.,maennlich,Nein,0.10124675129006742,45410,0.0984722105545595,0.10402129202557535
2017,18-29 J.,weiblich,Nein,0.0819993220083619,45410,0.07947580083988193,0.08452284317684186
2017,18-29 J.,maennlich,Nein,0.0774417115522242,45410,0.07498324276236297,0.07990018034208542
2017,46-65 J.,maennlich,Ja,0.05657463557949452,45410,0.05444970387118398,0.05869956728780506
2017,46-65 J.,weiblich,Ja,0.05585897773927455,45410,0.05374672809285434,0.057971227385694754
2017,66 und älter,weiblich,Ja,0.049644054389995855,45410,0.047646231016560577,0.051641877763431134
2017,66 und älter,maennlich,Ja,0.04772307808203699,45410,0.045762310247799504,0.04968384591627448
2017,66 und älter,weiblich,Nein,0.044785114316923426,45410,0.04288273241880521,0.04668749621504164
2017,66 und älter,maennlich,Nein,0.04463444950845606,45410,0.042735120504100714,0.04653377851281141
2017,30-45 J.,maennlich,Ja,0.013672831368413123,45410,0.012604711368145224,0.014740951368681022
2017,30-45 J.,weiblich,Ja,0.013258503145127876,45410,0.012206470383051806,0.014310535907203947
2017,18-29 J.,maennlich,Ja,0.003050962371464085,45410,0.002543696989290733,0.0035582277536374374
2017,18-29 J.,weiblich,Ja,0.0017326452973746658,45410,0.00135012138673659,0.0021151692080127417
2019,46-65 J.,weiblich,Nein,0.14938953262306556,42417,0.14599709756698853,0.1527819676791426
2019,46-65 J.,maennlich,Nein,0.1335251574772533,42417,0.13028813567074363,0.13676217928376297
2019,30-45 J.,weiblich,Nein,0.12800373279415195,42417,0.12482426282773317,0.13118320276057074
2019,30-45 J.,maennlich,Nein,0.09211447235399331,42417,0.08936236368889064,0.09486658101909598
2019,18-29 J.,weiblich,Nein,0.07461699976670036,42417,0.07211627585596385,0.07711772367743687
2019,18-29 J.,maennlich,Nein,0.07002877362158799,42417,0.06760015616163002,0.07245739108154596
2019,46-65 J.,maennlich,Ja,0.06435181584882184,42417,0.062016622799231806,0.06668700889841186
2019,46-65 J.,weiblich,Ja,0.05785830935531534,42417,0.05563639621460049,0.0600802224960302
2019,66 und älter,maennlich,Ja,0.05362003266194883,42417,0.05147624186008059,0.055763823463817065
2019,66 und älter,weiblich,Ja,0.053231199937786765,42417,0.05109475751192726,0.05536764236364627
2019,66 und älter,maennlich,Nein,0.04829302434092853,42417,0.04625279060280914,0.05033325807904793
2019,66 und älter,weiblich,Nein,0.04603779454078855,42417,0.044043409828692835,0.04803217925288427
2019,30-45 J.,maennlich,Ja,0.012909246442180574,42417,0.01183497239372561,0.013983520490635538
2019,30-45 J.,weiblich,Ja,0.011353915545532311,42417,0.010345639726558794,0.012362191364505828
2019,18-29 J.,maennlich,Ja,0.0025662959794696323,42417,0.002084812391523928,0.0030477795674153365
2019,18-29 J.,weiblich,Ja,0.0020996967104751534,42417,0.0016640765627239256,0.002535316858226381
2021,46-65 J.,weiblich,Nein,0.1429764576917054,27598,0.13884649708917168,0.1471064182942391
2021,30-45 J.,weiblich,Nein,0.13258860990760557,27598,0.1285874773923491,0.13658974242286204
2021,46-65 J.,maennlich,Nein,0.12079135564023595,27598,0.11694648999363857,0.12463622128683333
2021,30-45 J.,maennlich,Nein,0.11468392754606671,27598,0.11092453462437639,0.11844332046775703
2021,18-29 J.,maennlich,Nein,0.08273738059195072,27598,0.07948714383426425,0.0859876173496372
2021,18-29 J.,weiblich,Nein,0.07835256042177793,27598,0.07518207125811378,0.08152304958544208
2021,46-65 J.,maennlich,Ja,0.05851646917575821,27598,0.05574721584602282,0.0612857225054936
2021,46-65 J.,weiblich,Ja,0.05428824972594874,27598,0.05161493815119023,0.05696156130070725
2021,66 und älter,weiblich,Ja,0.05079083363783474,27598,0.04820029008315844,0.053381377192511036
2021,66 und älter,maennlich,Ja,0.04964242835517044,27598,0.0470797901613427,0.052205066548998175
2021,66 und älter,maennlich,Nein,0.043848201701727825,27598,0.04143242614487763,0.04626397725857802
2021,66 und älter,weiblich,Nein,0.04170799185676254,27598,0.03934927484465133,0.044066708868873754
2021,30-45 J.,maennlich,Ja,0.012684658349428408,27598,0.011364321950290659,0.014004994748566157
2021,30-45 J.,weiblich,Ja,0.011745054027248526,27598,0.010473955329107837,0.013016152725389215
2021,18-29 J.,weiblich,Ja,0.0025056115258130186,27598,0.0019157781196688423,0.0030954449319571947
2021,18-29 J.,maennlich,Ja,0.0021402098449652867,27598,0.0015949792644586746,0.002685440425471899
