,Unnamed: 0,year,bula_h,sampreg,hlf0261,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
32,32,1994,Bavaria,West,"Yes, Occasionally",0.05706,34,6165,0.04784,0.06837
33,33,1994,Bavaria,West,No,0.88944,748,6165,0.84611,0.93444
34,34,1994,Berlin,West,No,1.0,139,6165,0.87647,1.13056
35,35,1994,Berlin,East,No,1.0,138,6165,0.91315,1.11382
36,36,1994,Brandenburg,East,No,1.0,292,6165,0.93387,1.06077
37,37,1994,Mecklenburg-Western Pomerania,East,No,1.0,193,6165,0.93265,1.08028
38,38,1994,Saxony,East,No,1.0,537,6165,0.94767,1.04871
39,39,1994,Saxony-Anhalt,East,No,1.0,331,6165,0.94014,1.07454
40,40,1994,Thuringa,East,No,1.0,319,6165,0.92657,1.05432
41,41,1999,Schleswig-Holstein,West,No,1.0,164,6874,0.92504,1.09489
42,42,1999,Hamburg,West,No,1.0,76,6874,0.89021,1.1335
43,43,1999,Lower Saxony,West,No,1.0,558,6874,0.9464,1.05675
44,44,1999,Bremen,West,No,1.0,48,6874,0.84271,1.19934
45,45,1999,North Rhine-Westphalia,West,"Yes, Regularly",0.11641,108,6874,0.10491,0.12884
46,46,1999,North Rhine-Westphalia,West,"Yes, Occasionally",0.0539,50,6874,0.04596,0.06379
47,47,1999,North Rhine-Westphalia,West,No,0.82969,1245,6874,0.80116,0.85542
48,48,1999,Hesse,West,No,1.0,419,6874,0.94077,1.05771
49,49,1999,"Rhineland-Palatinate, Saarland",West,No,1.0,363,6874,0.93148,1.0632
50,50,1999,Baden-Wuerttemberg,West,"Yes, Regularly",0.06192,33,6874,0.05049,0.07301
51,51,1999,Baden-Wuerttemberg,West,No,0.93808,831,6874,0.87688,0.99071
52,52,1999,Bavaria,West,"Yes, Regularly",0.06287,40,6874,0.05336,0.07485
53,53,1999,Bavaria,West,"Yes, Occasionally",0.05728,40,6874,0.04755,0.06703
54,54,1999,Bavaria,West,No,0.87984,855,6874,0.83769,0.92001
55,55,1999,Berlin,West,No,1.0,162,6874,0.91148,1.08483
56,56,1999,Berlin,East,No,1.0,125,6874,0.90059,1.09035
57,57,1999,Brandenburg,East,No,1.0,304,6874,0.94007,1.08432
58,58,1999,Mecklenburg-Western Pomerania,East,No,1.0,200,6874,0.90608,1.08746
59,59,1999,Saxony,East,No,1.0,564,6874,0.94841,1.05226
60,60,1999,Saxony-Anhalt,East,No,1.0,346,6874,0.9402,1.07129
61,61,1999,Thuringa,East,No,1.0,343,6874,0.9322,1.07331
62,62,2000,Schleswig-Holstein,West,No,1.0,368,12624,0.94118,1.05274
63,63,2000,Hamburg,West,No,1.0,174,12624,0.91845,1.07837
64,64,2000,Lower Saxony,West,"Yes, Regularly",0.06293,58,12624,0.05487,0.07156
65,65,2000,Lower Saxony,West,"Yes, Occasionally",0.03609,35,12624,0.03105,0.04081
66,66,2000,Lower Saxony,West,No,0.90098,976,12624,0.87175,0.93188
67,67,2000,Bremen,West,No,1.0,99,12624,0.90169,1.09548
68,68,2000,North Rhine-Westphalia,West,"Yes, Regularly",0.09575,213,12624,0.08862,0.10251
69,69,2000,North Rhine-Westphalia,West,"Yes, Occasionally",0.0383,88,12624,0.0347,0.04227
70,70,2000,North Rhine-Westphalia,West,No,0.86594,2440,12624,0.84663,0.88397
71,71,2000,Hesse,West,"Yes, Regularly",0.08019,60,12624,0.06935,0.09139
72,72,2000,Hesse,West,No,0.91981,807,12624,0.88707,0.95102
73,73,2000,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.07715,48,12624,0.06867,0.08831
74,74,2000,"Rhineland-Palatinate, Saarland",West,No,0.92285,698,12624,0.88919,0.95692
75,75,2000,Baden-Wuerttemberg,West,"Yes, Regularly",0.0519,60,12624,0.04476,0.05857
76,76,2000,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03404,45,12624,0.02879,0.04064
77,77,2000,Baden-Wuerttemberg,West,No,0.91406,1414,12624,0.88096,0.94129
78,78,2000,Bavaria,West,"Yes, Regularly",0.06069,91,12624,0.05436,0.06778
79,79,2000,Bavaria,West,"Yes, Occasionally",0.03678,50,12624,0.03205,0.04164
80,80,2000,Bavaria,West,No,0.90254,1647,12624,0.88157,0.92639
81,81,2000,Berlin,West,No,1.0,257,12624,0.94648,1.06044
82,82,2000,Berlin,East,No,1.0,224,12624,0.92907,1.06936
83,83,2000,Brandenburg,East,No,1.0,521,12624,0.9612,1.03989
84,84,2000,Mecklenburg-Western Pomerania,East,No,1.0,303,12624,0.95098,1.05768
85,85,2000,Saxony,East,No,1.0,900,12624,0.96126,1.03342
86,86,2000,Saxony-Anhalt,East,No,1.0,528,12624,0.95539,1.04219
87,87,2000,Thuringa,East,No,1.0,520,12624,0.94948,1.04743
88,88,2001,Schleswig-Holstein,West,No,1.0,320,11404,0.94472,1.07369
89,89,2001,Hamburg,West,No,1.0,162,11404,0.92927,1.06572
90,90,2001,Lower Saxony,West,"Yes, Regularly",0.06961,58,11404,0.06072,0.07927
91,91,2001,Lower Saxony,West,No,0.93039,875,11404,0.89703,0.97007
92,92,2001,Bremen,West,No,1.0,82,11404,0.89212,1.14209
93,93,2001,North Rhine-Westphalia,West,"Yes, Regularly",0.10022,197,11404,0.09312,0.10752
94,94,2001,North Rhine-Westphalia,West,"Yes, Occasionally",0.04844,99,11404,0.04429,0.05287
95,95,2001,North Rhine-Westphalia,West,No,0.85134,2177,11404,0.82903,0.8728
96,96,2001,Hesse,West,"Yes, Regularly",0.09483,54,11404,0.08135,0.11127
97,97,2001,Hesse,West,No,0.90517,697,11404,0.86571,0.94579
98,98,2001,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.08643,52,11404,0.07258,0.10147
99,99,2001,"Rhineland-Palatinate, Saarland",West,"Yes, Occasionally",0.04411,31,11404,0.03625,0.05087
100,100,2001,"Rhineland-Palatinate, Saarland",West,No,0.86947,637,11404,0.83344,0.90028
101,101,2001,Baden-Wuerttemberg,West,"Yes, Regularly",0.05945,65,11404,0.05087,0.06904
102,102,2001,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03474,37,11404,0.0278,0.04182
103,103,2001,Baden-Wuerttemberg,West,No,0.9058,1258,11404,0.87204,0.93661
104,104,2001,Bavaria,West,"Yes, Regularly",0.06876,94,11404,0.06324,0.07508
105,105,2001,Bavaria,West,"Yes, Occasionally",0.0499,60,11404,0.04283,0.05672
106,106,2001,Bavaria,West,No,0.88134,1455,11404,0.85155,0.90721
107,107,2001,Berlin,West,No,1.0,242,11404,0.94344,1.06597
108,108,2001,Berlin,East,No,1.0,199,11404,0.92222,1.07287
109,109,2001,Brandenburg,East,No,1.0,486,11404,0.95252,1.0411
110,110,2001,Mecklenburg-Western Pomerania,East,No,1.0,275,11404,0.94002,1.07345
111,111,2001,Saxony,East,No,1.0,821,11404,0.96012,1.03299
112,112,2001,Saxony-Anhalt,East,No,1.0,494,11404,0.94905,1.04641
113,113,2001,Thuringa,East,No,1.0,477,11404,0.94467,1.04638
114,114,2002,Schleswig-Holstein,West,No,1.0,341,11905,0.92996,1.0734
115,115,2002,Hamburg,West,No,1.0,176,11905,0.90406,1.09667
116,116,2002,Lower Saxony,West,"Yes, Regularly",0.07602,87,11905,0.06333,0.09183
117,117,2002,Lower Saxony,West,No,0.92398,914,11905,0.89151,0.96629
118,118,2002,Bremen,West,No,1.0,84,11905,0.84761,1.12333
119,119,2002,North Rhine-Westphalia,West,"Yes, Regularly",0.09535,265,11905,0.086,0.10411
120,120,2002,North Rhine-Westphalia,West,"Yes, Occasionally",0.03781,95,11905,0.03183,0.04343
121,121,2002,North Rhine-Westphalia,West,No,0.86684,2226,11905,0.84277,0.88791
122,122,2002,Hesse,West,"Yes, Regularly",0.08393,87,11905,0.06665,0.10425
123,123,2002,Hesse,West,"Yes, Occasionally",0.04473,42,11905,0.0333,0.05764
124,124,2002,Hesse,West,No,0.87135,732,11905,0.82711,0.91975
125,125,2002,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06402,48,11905,0.0528,0.07755
126,126,2002,"Rhineland-Palatinate, Saarland",West,No,0.93598,657,11905,0.88931,0.98341
127,127,2002,Baden-Wuerttemberg,West,"Yes, Regularly",0.04613,79,11905,0.03724,0.05515
128,128,2002,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03465,49,11905,0.02682,0.04199
129,129,2002,Baden-Wuerttemberg,West,No,0.91923,1318,11905,0.88207,0.9512
130,130,2002,Bavaria,West,"Yes, Regularly",0.04665,122,11905,0.03952,0.05512
131,131,2002,Bavaria,West,"Yes, Occasionally",0.04571,68,11905,0.03825,0.05439
132,132,2002,Bavaria,West,No,0.90763,1526,11905,0.87227,0.93969
133,133,2002,Berlin,West,No,1.0,244,11905,0.93583,1.06635
134,134,2002,Berlin,East,No,1.0,209,11905,0.91807,1.06936
135,135,2002,Brandenburg,East,No,1.0,487,11905,0.94815,1.05222
136,136,2002,Mecklenburg-Western Pomerania,East,No,1.0,270,11905,0.91671,1.09079
137,137,2002,Saxony,East,No,1.0,815,11905,0.95781,1.04051
138,138,2002,Saxony-Anhalt,East,No,1.0,490,11905,0.94375,1.05283
139,139,2002,Thuringa,East,No,1.0,474,11905,0.92621,1.05829
140,140,2003,Schleswig-Holstein,West,"Yes, Regularly",0.07629,33,11490,0.0603,0.09209
141,141,2003,Schleswig-Holstein,West,No,0.92371,312,11490,0.86174,0.98765
142,142,2003,Hamburg,West,No,1.0,159,11490,0.91861,1.10716
143,143,2003,Lower Saxony,West,"Yes, Regularly",0.07946,80,11490,0.0644,0.09236
144,144,2003,Lower Saxony,West,No,0.92054,872,11490,0.88124,0.9651
145,145,2003,Bremen,West,No,1.0,85,11490,0.88125,1.09893
146,146,2003,North Rhine-Westphalia,West,"Yes, Regularly",0.10005,261,11490,0.08922,0.11074
147,147,2003,North Rhine-Westphalia,West,"Yes, Occasionally",0.03862,96,11490,0.03416,0.04482
148,148,2003,North Rhine-Westphalia,West,No,0.86133,2137,11490,0.83956,0.88797
149,149,2003,Hesse,West,"Yes, Regularly",0.08604,79,11490,0.0678,0.1079
150,150,2003,Hesse,West,"Yes, Occasionally",0.042,33,11490,0.03114,0.05458
151,151,2003,Hesse,West,No,0.87196,692,11490,0.83146,0.91796
152,152,2003,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06909,54,11490,0.05359,0.08423
153,153,2003,"Rhineland-Palatinate, Saarland",West,No,0.93091,635,11490,0.87818,0.975
154,154,2003,Baden-Wuerttemberg,West,"Yes, Regularly",0.05386,84,11490,0.04434,0.06334
155,155,2003,Baden-Wuerttemberg,West,"Yes, Occasionally",0.0324,48,11490,0.02376,0.04102
156,156,2003,Baden-Wuerttemberg,West,No,0.91375,1258,11490,0.8812,0.95618
157,157,2003,Bavaria,West,"Yes, Regularly",0.06004,126,11490,0.04987,0.07087
158,158,2003,Bavaria,West,"Yes, Occasionally",0.03817,61,11490,0.02984,0.04829
159,159,2003,Bavaria,West,No,0.90179,1460,11490,0.86703,0.93901
160,160,2003,Berlin,West,No,1.0,236,11490,0.92223,1.07599
161,161,2003,Berlin,East,No,1.0,203,11490,0.89396,1.08557
162,162,2003,Brandenburg,East,No,1.0,479,11490,0.93784,1.04684
163,163,2003,Mecklenburg-Western Pomerania,East,No,1.0,272,11490,0.91662,1.07419
164,164,2003,Saxony,East,No,1.0,796,11490,0.94786,1.04629
165,165,2003,Saxony-Anhalt,East,No,1.0,470,11490,0.93438,1.06523
166,166,2003,Thuringa,East,No,1.0,469,11490,0.93694,1.06284
167,167,2004,Schleswig-Holstein,West,"Yes, Regularly",0.07332,35,11328,0.05393,0.0954
168,168,2004,Schleswig-Holstein,West,No,0.92668,309,11328,0.8611,0.99137
169,169,2004,Hamburg,West,No,1.0,161,11328,0.88051,1.09968
170,170,2004,Lower Saxony,West,"Yes, Regularly",0.06097,60,11328,0.04877,0.07309
171,171,2004,Lower Saxony,West,"Yes, Occasionally",0.03746,38,11328,0.03126,0.04635
172,172,2004,Lower Saxony,West,No,0.90157,883,11328,0.86094,0.94215
173,173,2004,Bremen,West,No,1.0,82,11328,0.85655,1.15627
174,174,2004,North Rhine-Westphalia,West,"Yes, Regularly",0.07509,196,11328,0.06814,0.08491
175,175,2004,North Rhine-Westphalia,West,"Yes, Occasionally",0.04916,109,11328,0.04129,0.05753
176,176,2004,North Rhine-Westphalia,West,No,0.87574,2118,11328,0.8513,0.90156
177,177,2004,Hesse,West,"Yes, Regularly",0.05928,60,11328,0.04358,0.07617
178,178,2004,Hesse,West,"Yes, Occasionally",0.05345,33,11328,0.03984,0.06788
179,179,2004,Hesse,West,No,0.88727,686,11328,0.84442,0.92982
180,180,2004,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.06846,46,11328,0.05207,0.08388
181,181,2004,"Rhineland-Palatinate, Saarland",West,No,0.93154,632,11328,0.88726,0.9888
182,182,2004,Baden-Wuerttemberg,West,"Yes, Regularly",0.04067,59,11328,0.03231,0.05039
183,183,2004,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03671,43,11328,0.02764,0.04474
184,184,2004,Baden-Wuerttemberg,West,No,0.92262,1252,11328,0.88512,0.96248
185,185,2004,Bavaria,West,"Yes, Regularly",0.04111,87,11328,0.03191,0.04999
186,186,2004,Bavaria,West,"Yes, Occasionally",0.04024,71,11328,0.0328,0.0484
187,187,2004,Bavaria,West,No,0.91865,1444,11328,0.8832,0.95902
188,188,2004,Berlin,West,No,1.0,238,11328,0.91714,1.09343
189,189,2004,Berlin,East,No,1.0,211,11328,0.90986,1.08066
190,190,2004,Brandenburg,East,No,1.0,474,11328,0.93447,1.06857
191,191,2004,Mecklenburg-Western Pomerania,East,No,1.0,271,11328,0.91164,1.07925
192,192,2004,Saxony,East,No,1.0,796,11328,0.95246,1.05609
193,193,2004,Saxony-Anhalt,East,No,1.0,466,11328,0.9313,1.06214
194,194,2004,Thuringa,East,No,1.0,468,11328,0.93919,1.07154
195,195,2005,Schleswig-Holstein,West,"Yes, Regularly",0.08429,37,10939,0.06367,0.10408
196,196,2005,Schleswig-Holstein,West,No,0.91571,301,10939,0.84215,0.97053
197,197,2005,Hamburg,West,No,1.0,157,10939,0.88261,1.12086
198,198,2005,Lower Saxony,West,"Yes, Regularly",0.07237,76,10939,0.06014,0.08417
199,199,2005,Lower Saxony,West,No,0.92763,840,10939,0.88178,0.97856
200,200,2005,Bremen,West,No,1.0,74,10939,0.84456,1.13695
201,201,2005,North Rhine-Westphalia,West,"Yes, Regularly",0.09497,244,10939,0.08376,0.10399
202,202,2005,North Rhine-Westphalia,West,"Yes, Occasionally",0.05245,103,10939,0.0462,0.06058
203,203,2005,North Rhine-Westphalia,West,No,0.85258,2012,10939,0.82533,0.8776
204,204,2005,Hesse,West,"Yes, Regularly",0.08188,74,10939,0.0639,0.09834
205,205,2005,Hesse,West,"Yes, Occasionally",0.04752,36,10939,0.03513,0.06159
206,206,2005,Hesse,West,No,0.87061,653,10939,0.82457,0.91673
207,207,2005,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.07538,51,10939,0.05757,0.09113
208,208,2005,"Rhineland-Palatinate, Saarland",West,No,0.92462,597,10939,0.86836,0.97817
209,209,2005,Baden-Wuerttemberg,West,"Yes, Regularly",0.06158,71,10939,0.04918,0.07435
210,210,2005,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03778,54,10939,0.02974,0.04638
211,211,2005,Baden-Wuerttemberg,West,No,0.90065,1186,10939,0.85975,0.94173
212,212,2005,Bavaria,West,"Yes, Regularly",0.05476,113,10939,0.04449,0.06477
213,213,2005,Bavaria,West,"Yes, Occasionally",0.04915,70,10939,0.04026,0.05989
214,214,2005,Bavaria,West,No,0.89609,1369,10939,0.85458,0.92874
215,215,2005,Berlin,West,No,1.0,229,10939,0.90744,1.08534
216,216,2005,Berlin,East,No,1.0,189,10939,0.89931,1.10572
217,217,2005,Brandenburg,East,No,1.0,451,10939,0.93569,1.06789
218,218,2005,Mecklenburg-Western Pomerania,East,No,1.0,268,10939,0.92235,1.08896
219,219,2005,Saxony,East,No,1.0,780,10939,0.95141,1.06442
220,220,2005,Saxony-Anhalt,East,No,1.0,456,10939,0.9359,1.07515
221,221,2005,Thuringa,East,No,1.0,448,10939,0.91495,1.08795
222,222,2006,Schleswig-Holstein,West,No,1.0,339,12028,0.9206,1.0665
223,223,2006,Hamburg,West,No,1.0,176,12028,0.90513,1.1045
224,224,2006,Lower Saxony,West,"Yes, Regularly",0.05895,73,12028,0.04908,0.06978
225,225,2006,Lower Saxony,West,"Yes, Occasionally",0.03908,40,12028,0.03081,0.04791
226,226,2006,Lower Saxony,West,No,0.90196,957,12028,0.86343,0.94399
227,227,2006,Bremen,West,No,1.0,81,12028,0.85576,1.17917
228,228,2006,North Rhine-Westphalia,West,"Yes, Regularly",0.08824,242,12028,0.07807,0.09909
229,229,2006,North Rhine-Westphalia,West,"Yes, Occasionally",0.05895,130,12028,0.05047,0.06602
230,230,2006,North Rhine-Westphalia,West,No,0.85281,2157,12028,0.82065,0.8762
231,231,2006,Hesse,West,"Yes, Regularly",0.08632,93,12028,0.06985,0.10233
232,232,2006,Hesse,West,"Yes, Occasionally",0.04315,39,12028,0.03518,0.05283
233,233,2006,Hesse,West,No,0.87053,712,12028,0.82392,0.91524
234,234,2006,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.098,61,12028,0.08066,0.11776
235,235,2006,"Rhineland-Palatinate, Saarland",West,"Yes, Occasionally",0.046,37,12028,0.03411,0.05885
236,236,2006,"Rhineland-Palatinate, Saarland",West,No,0.856,628,12028,0.80746,0.9041
237,237,2006,Baden-Wuerttemberg,West,"Yes, Regularly",0.06183,91,12028,0.05074,0.07103
238,238,2006,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03155,50,12028,0.02471,0.03974
239,239,2006,Baden-Wuerttemberg,West,No,0.90662,1328,12028,0.87315,0.94333
240,240,2006,Bavaria,West,"Yes, Regularly",0.05108,102,12028,0.04241,0.06042
241,241,2006,Bavaria,West,"Yes, Occasionally",0.03895,68,12028,0.03107,0.04931
242,242,2006,Bavaria,West,No,0.90997,1555,12028,0.87145,0.94537
243,243,2006,Berlin,West,No,1.0,242,12028,0.9056,1.07505
244,244,2006,Berlin,East,No,1.0,201,12028,0.90268,1.10045
245,245,2006,Brandenburg,East,No,1.0,516,12028,0.94786,1.06237
246,246,2006,Mecklenburg-Western Pomerania,East,No,1.0,296,12028,0.93774,1.0988
247,247,2006,Saxony,East,No,1.0,840,12028,0.95484,1.05732
248,248,2006,Saxony-Anhalt,East,No,1.0,477,12028,0.92936,1.06886
249,249,2006,Thuringa,East,No,1.0,497,12028,0.9284,1.07679
250,250,2007,Schleswig-Holstein,West,"Yes, Regularly",0.06987,32,11230,0.05009,0.09182
251,251,2007,Schleswig-Holstein,West,No,0.93013,311,11230,0.86843,0.99665
252,252,2007,Hamburg,West,No,1.0,164,11230,0.90062,1.13468
253,253,2007,Lower Saxony,West,"Yes, Regularly",0.063,65,11230,0.05324,0.07453
254,254,2007,Lower Saxony,West,"Yes, Occasionally",0.03387,33,11230,0.02569,0.04355
255,255,2007,Lower Saxony,West,No,0.90312,900,11230,0.86004,0.94321
256,256,2007,Bremen,West,No,1.0,78,11230,0.82433,1.13533
257,257,2007,North Rhine-Westphalia,West,"Yes, Regularly",0.10818,247,11230,0.09821,0.11996
258,258,2007,North Rhine-Westphalia,West,"Yes, Occasionally",0.04132,96,11230,0.0355,0.04859
259,259,2007,North Rhine-Westphalia,West,No,0.8505,1990,11230,0.82271,0.87967
260,260,2007,Hesse,West,"Yes, Regularly",0.0928,86,11230,0.07358,0.11072
261,261,2007,Hesse,West,"Yes, Occasionally",0.04129,38,11230,0.03138,0.05387
262,262,2007,Hesse,West,No,0.86591,656,11230,0.8107,0.91563
263,263,2007,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.08425,54,11230,0.06777,0.10071
264,264,2007,"Rhineland-Palatinate, Saarland",West,"Yes, Occasionally",0.04831,34,11230,0.03867,0.06046
265,265,2007,"Rhineland-Palatinate, Saarland",West,No,0.86744,571,11230,0.81603,0.91899
266,266,2007,Baden-Wuerttemberg,West,"Yes, Regularly",0.0702,84,11230,0.05877,0.08141
267,267,2007,Baden-Wuerttemberg,West,"Yes, Occasionally",0.04051,60,11230,0.03329,0.04984
268,268,2007,Baden-Wuerttemberg,West,No,0.88929,1205,11230,0.8533,0.93075
269,269,2007,Bavaria,West,"Yes, Regularly",0.06465,131,11230,0.05415,0.0762
270,270,2007,Bavaria,West,"Yes, Occasionally",0.04576,68,11230,0.03821,0.05579
271,271,2007,Bavaria,West,No,0.88958,1439,11230,0.85537,0.91785
272,272,2007,Berlin,West,No,1.0,233,11230,0.92009,1.09254
273,273,2007,Berlin,East,No,1.0,194,11230,0.91,1.10028
274,274,2007,Brandenburg,East,No,1.0,473,11230,0.93492,1.06779
275,275,2007,Mecklenburg-Western Pomerania,East,No,1.0,274,11230,0.91193,1.0931
276,276,2007,Saxony,East,No,1.0,799,11230,0.94902,1.06106
277,277,2007,Saxony-Anhalt,East,No,1.0,444,11230,0.93226,1.08341
278,278,2007,Thuringa,East,No,1.0,471,11230,0.92543,1.08397
279,279,2008,Schleswig-Holstein,West,No,1.0,293,10515,0.91235,1.08652
280,280,2008,Hamburg,West,No,1.0,160,10515,0.87172,1.09668
281,281,2008,Lower Saxony,West,"Yes, Regularly",0.06841,70,10515,0.0549,0.08137
282,282,2008,Lower Saxony,West,No,0.93159,859,10515,0.88923,0.96886
283,283,2008,Bremen,West,No,1.0,70,10515,0.81903,1.18369
284,284,2008,North Rhine-Westphalia,West,"Yes, Regularly",0.09021,199,10515,0.0793,0.09996
285,285,2008,North Rhine-Westphalia,West,"Yes, Occasionally",0.04564,97,10515,0.03886,0.05274
286,286,2008,North Rhine-Westphalia,West,No,0.86415,1872,10515,0.83921,0.8902
287,287,2008,Hesse,West,"Yes, Regularly",0.07527,73,10515,0.05983,0.09132
288,288,2008,Hesse,West,"Yes, Occasionally",0.04738,31,10515,0.03579,0.06184
289,289,2008,Hesse,West,No,0.87734,630,10515,0.82716,0.92702
290,290,2008,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.0835,50,10515,0.06628,0.10342
291,291,2008,"Rhineland-Palatinate, Saarland",West,No,0.9165,539,10515,0.85816,0.97621
292,292,2008,Baden-Wuerttemberg,West,"Yes, Regularly",0.06659,87,10515,0.05375,0.07794
293,293,2008,Baden-Wuerttemberg,West,"Yes, Occasionally",0.04294,55,10515,0.03376,0.05323
294,294,2008,Baden-Wuerttemberg,West,No,0.89047,1136,10515,0.84762,0.93204
295,295,2008,Bavaria,West,"Yes, Regularly",0.04917,95,10515,0.04094,0.05934
296,296,2008,Bavaria,West,"Yes, Occasionally",0.05601,77,10515,0.04628,0.06716
297,297,2008,Bavaria,West,No,0.89482,1357,10515,0.85941,0.9302
298,298,2008,Berlin,West,No,1.0,219,10515,0.90436,1.08997
299,299,2008,Berlin,East,No,1.0,188,10515,0.91555,1.08646
300,300,2008,Brandenburg,East,No,1.0,452,10515,0.92557,1.08534
301,301,2008,Mecklenburg-Western Pomerania,East,No,1.0,266,10515,0.89384,1.1127
302,302,2008,Saxony,East,No,1.0,764,10515,0.9367,1.05696
303,303,2008,Saxony-Anhalt,East,No,1.0,419,10515,0.91595,1.08375
304,304,2008,Thuringa,East,No,1.0,457,10515,0.9238,1.07411
305,305,2009,Schleswig-Holstein,West,No,1.0,259,9757,0.92545,1.10462
306,306,2009,Hamburg,West,No,1.0,157,9757,0.89229,1.11916
307,307,2009,Lower Saxony,West,"Yes, Regularly",0.07975,79,9757,0.06401,0.09577
308,308,2009,Lower Saxony,West,No,0.92025,801,9757,0.87168,0.98069
309,309,2009,Bremen,West,No,1.0,63,9757,0.79149,1.20168
310,310,2009,North Rhine-Westphalia,West,"Yes, Regularly",0.0985,203,9757,0.0853,0.11015
311,311,2009,North Rhine-Westphalia,West,"Yes, Occasionally",0.03912,80,9757,0.03226,0.04544
312,312,2009,North Rhine-Westphalia,West,No,0.86237,1712,9757,0.8276,0.90022
313,313,2009,Hesse,West,"Yes, Regularly",0.09231,77,9757,0.07351,0.11082
314,314,2009,Hesse,West,No,0.90769,588,9757,0.84914,0.97088
315,315,2009,"Rhineland-Palatinate, Saarland",West,"Yes, Regularly",0.09129,47,9757,0.07208,0.11279
316,316,2009,"Rhineland-Palatinate, Saarland",West,No,0.90871,502,9757,0.83245,0.98383
317,317,2009,Baden-Wuerttemberg,West,"Yes, Regularly",0.08784,82,9757,0.07164,0.10077
318,318,2009,Baden-Wuerttemberg,West,"Yes, Occasionally",0.03392,42,9757,0.02386,0.04577
319,319,2009,Baden-Wuerttemberg,West,No,0.87824,1005,9757,0.83031,0.91916
320,320,2009,Bavaria,West,"Yes, Regularly",0.05403,96,9757,0.04279,0.06774
321,321,2009,Bavaria,West,"Yes, Occasionally",0.03875,55,9757,0.03104,0.04691
