year,bula_h,rentown,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,North Rhine-Westphalia,Tenant,No,0.88608,1208,1332,0.86901,0.90315
2006,Hesse,Owner,"Yes, Regularly",0.11690,63,394,0.08513,0.14866
2006,Hesse,Owner,No,0.80394,331,394,0.76469,0.84319
2006,Hesse,Tenant,No,0.91166,380,380,0.88309,0.94023
2006,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.09797,38,408,0.06909,0.12686
2006,"Rhineland-Palatinate, Saarland",Owner,"Yes, Occasionally",0.06981,32,408,0.04505,0.09456
2006,"Rhineland-Palatinate, Saarland",Owner,No,0.83222,338,408,0.79591,0.86852
2006,"Rhineland-Palatinate, Saarland",Tenant,No,0.87237,290,290,0.83389,0.91084
2006,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.09524,73,784,0.07467,0.11580
2006,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.03816,36,784,0.02474,0.05158
2006,Baden-Wuerttemberg,Owner,No,0.86365,675,784,0.83962,0.88769
2006,Baden-Wuerttemberg,Tenant,No,0.94265,653,653,0.92480,0.96050
2006,Bavaria,Owner,"Yes, Regularly",0.06173,71,968,0.04656,0.07690
2006,Bavaria,Owner,"Yes, Occasionally",0.05288,54,968,0.03877,0.06698
2006,Bavaria,Owner,No,0.88155,843,968,0.86118,0.90191
2006,Bavaria,Tenant,"Yes, Regularly",0.04070,31,743,0.02649,0.05492
2006,Bavaria,Tenant,No,0.92906,712,743,0.91058,0.94753
2006,Berlin,Owner,No,0.89452,71,71,0.82256,0.96648
2006,Berlin,Tenant,No,0.93340,371,371,0.90799,0.95880
2006,Brandenburg,Owner,No,0.96702,207,207,0.94263,0.99141
2006,Brandenburg,Tenant,No,0.97385,309,309,0.95603,0.99167
2006,Mecklenburg-Western Pomerania,Owner,No,0.99226,134,134,0.97736,1.00715
2006,Mecklenburg-Western Pomerania,Tenant,No,0.96543,162,162,0.93721,0.99365
2006,Saxony,Owner,No,0.93910,326,326,0.91310,0.96510
2006,Saxony,Tenant,No,0.95175,514,514,0.93321,0.97030
2006,Saxony-Anhalt,Owner,No,0.98488,214,214,0.96850,1.00127
2006,Saxony-Anhalt,Tenant,No,0.95930,263,263,0.93537,0.98322
2006,Thuringa,Owner,No,0.98068,257,257,0.96382,0.99754
2006,Thuringa,Tenant,No,0.93858,240,240,0.90814,0.96902
2007,Schleswig-Holstein,Owner,No,0.86605,156,156,0.81243,0.91967
2007,Schleswig-Holstein,Tenant,No,0.90930,155,155,0.86394,0.95466
2007,Hamburg,Owner,No,0.85636,35,35,0.73847,0.97425
2007,Hamburg,Tenant,No,0.87182,129,129,0.81391,0.92973
2007,Lower Saxony,Owner,"Yes, Regularly",0.08554,52,563,0.06242,0.10867
2007,Lower Saxony,Owner,No,0.85452,511,563,0.82537,0.88368
2007,Lower Saxony,Tenant,No,0.92798,389,389,0.90225,0.95370
2007,Bremen,Owner,No,0.89687,32,32,0.78980,1.00393
2007,Bremen,Tenant,No,0.88473,46,46,0.79143,0.97804
2007,North Rhine-Westphalia,Owner,"Yes, Regularly",0.13711,161,1108,0.11685,0.15738
2007,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.05704,67,1108,0.04338,0.07071
2007,North Rhine-Westphalia,Owner,No,0.79571,880,1108,0.77196,0.81947
2007,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.08831,86,1196,0.07222,0.10440
2007,North Rhine-Westphalia,Tenant,No,0.87912,1110,1196,0.86063,0.89760
2007,Hesse,Owner,"Yes, Regularly",0.11176,59,362,0.07926,0.14426
2007,Hesse,Owner,No,0.81388,303,362,0.77373,0.85403
2007,Hesse,Tenant,No,0.88372,353,353,0.85023,0.91721
2007,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.08205,33,355,0.05346,0.11064
2007,"Rhineland-Palatinate, Saarland",Owner,No,0.85390,322,355,0.81711,0.89070
2007,"Rhineland-Palatinate, Saarland",Tenant,No,0.87430,249,249,0.83304,0.91556
2007,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.10072,65,731,0.07888,0.12255
2007,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.04830,44,731,0.03275,0.06385
2007,Baden-Wuerttemberg,Owner,No,0.84760,622,731,0.82153,0.87367
2007,Baden-Wuerttemberg,Tenant,No,0.92770,583,583,0.90666,0.94875
2007,Bavaria,Owner,"Yes, Regularly",0.08800,98,925,0.06973,0.10626
2007,Bavaria,Owner,"Yes, Occasionally",0.06174,52,925,0.04622,0.07726
2007,Bavaria,Owner,No,0.84809,775,925,0.82495,0.87123
2007,Bavaria,Tenant,"Yes, Regularly",0.04099,33,697,0.02626,0.05572
2007,Bavaria,Tenant,No,0.92392,664,697,0.90423,0.94362
2007,Berlin,Owner,No,0.90489,73,73,0.83712,0.97265
2007,Berlin,Tenant,No,0.93727,354,354,0.91197,0.96256
2007,Brandenburg,Owner,No,0.95561,182,182,0.92560,0.98561
2007,Brandenburg,Tenant,No,0.97599,291,291,0.95837,0.99361
2007,Mecklenburg-Western Pomerania,Owner,No,0.98146,123,123,0.95752,1.00540
2007,Mecklenburg-Western Pomerania,Tenant,No,0.97102,151,151,0.94417,0.99786
2007,Saxony,Owner,No,0.93568,305,305,0.90811,0.96326
2007,Saxony,Tenant,No,0.97219,494,494,0.95767,0.98670
2007,Saxony-Anhalt,Owner,No,0.95593,206,206,0.92783,0.98403
2007,Saxony-Anhalt,Tenant,No,0.94127,238,238,0.91133,0.97120
2007,Thuringa,Owner,No,0.93825,237,237,0.90754,0.96896
2007,Thuringa,Tenant,No,0.95879,234,234,0.93326,0.98431
2008,Schleswig-Holstein,Owner,No,0.84103,146,146,0.78151,0.90054
2008,Schleswig-Holstein,Tenant,No,0.95400,147,147,0.92002,0.98798
2008,Hamburg,Owner,No,0.87470,35,35,0.76342,0.98598
2008,Hamburg,Tenant,No,0.86578,125,125,0.80578,0.92578
2008,Lower Saxony,Owner,"Yes, Regularly",0.09790,59,557,0.07320,0.12260
2008,Lower Saxony,Owner,No,0.85320,498,557,0.82378,0.88262
2008,Lower Saxony,Tenant,No,0.94808,361,361,0.92516,0.97100
2008,Bremen,Tenant,No,0.89488,44,44,0.80320,0.98655
2008,North Rhine-Westphalia,Owner,"Yes, Regularly",0.11448,135,1047,0.09519,0.13378
2008,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.06869,66,1047,0.05336,0.08401
2008,North Rhine-Westphalia,Owner,No,0.80793,846,1047,0.78405,0.83180
2008,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.07274,64,1121,0.05753,0.08795
2008,North Rhine-Westphalia,Tenant,"Yes, Occasionally",0.02939,31,1121,0.01950,0.03928
2008,North Rhine-Westphalia,Tenant,No,0.89580,1026,1121,0.87790,0.91369
2008,Hesse,Owner,"Yes, Regularly",0.09860,51,355,0.06754,0.12965
2008,Hesse,Owner,No,0.81667,304,355,0.77636,0.85698
2008,Hesse,Tenant,No,0.91930,326,326,0.88968,0.94891
2008,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.07125,31,334,0.04362,0.09888
2008,"Rhineland-Palatinate, Saarland",Owner,No,0.85970,303,334,0.82240,0.89700
2008,"Rhineland-Palatinate, Saarland",Tenant,No,0.86354,236,236,0.81965,0.90743
2008,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.08752,67,706,0.06666,0.10838
2008,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.05964,43,706,0.04216,0.07712
2008,Baden-Wuerttemberg,Owner,No,0.84113,596,706,0.81414,0.86811
2008,Baden-Wuerttemberg,Tenant,No,0.93103,540,540,0.90964,0.95242
2008,Bavaria,Owner,"Yes, Regularly",0.06926,71,871,0.05238,0.08613
2008,Bavaria,Owner,"Yes, Occasionally",0.05773,50,871,0.04223,0.07323
2008,Bavaria,Owner,No,0.87144,750,871,0.84920,0.89368
2008,Bavaria,Tenant,No,0.90909,607,607,0.88620,0.93198
2008,Berlin,Owner,No,0.86128,72,72,0.78087,0.94168
2008,Berlin,Tenant,No,0.92080,335,335,0.89184,0.94977
2008,Brandenburg,Owner,No,0.92886,184,184,0.89162,0.96611
2008,Brandenburg,Tenant,No,0.97076,268,268,0.95055,0.99097
2008,Mecklenburg-Western Pomerania,Owner,No,0.96161,121,121,0.92723,0.99599
2008,Mecklenburg-Western Pomerania,Tenant,No,0.98113,145,145,0.95890,1.00335
2008,Saxony,Owner,No,0.93158,290,290,0.90247,0.96069
2008,Saxony,Tenant,No,0.96666,474,474,0.95048,0.98284
2008,Saxony-Anhalt,Owner,No,0.95800,194,194,0.92970,0.98630
2008,Saxony-Anhalt,Tenant,No,0.96025,225,225,0.93467,0.98584
2008,Thuringa,Owner,No,0.97438,230,230,0.95391,0.99484
2008,Thuringa,Tenant,No,0.94678,227,227,0.91752,0.97605
2009,Schleswig-Holstein,Owner,No,0.81788,130,130,0.75127,0.88448
2009,Schleswig-Holstein,Tenant,No,0.90889,129,129,0.85904,0.95874
2009,Hamburg,Owner,No,0.80033,36,36,0.66789,0.93277
2009,Hamburg,Tenant,No,0.90212,121,121,0.84895,0.95529
2009,Lower Saxony,Owner,"Yes, Regularly",0.11838,65,515,0.09045,0.14631
2009,Lower Saxony,Owner,No,0.82810,450,515,0.79548,0.86072
2009,Lower Saxony,Tenant,No,0.94083,351,351,0.91612,0.96555
2009,Bremen,Tenant,No,0.85469,36,36,0.73794,0.97145
2009,North Rhine-Westphalia,Owner,"Yes, Regularly",0.13460,144,970,0.11311,0.15609
2009,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.05711,54,970,0.04250,0.07172
2009,North Rhine-Westphalia,Owner,No,0.78906,772,970,0.76337,0.81474
2009,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.06866,59,999,0.05298,0.08435
2009,North Rhine-Westphalia,Tenant,No,0.88494,940,999,0.86515,0.90474
2009,Hesse,Owner,"Yes, Regularly",0.10641,53,333,0.07324,0.13958
2009,Hesse,Owner,No,0.80206,280,333,0.75920,0.84492
2009,Hesse,Tenant,No,0.89568,308,308,0.86149,0.92988
2009,"Rhineland-Palatinate, Saarland",Owner,No,0.84022,285,285,0.79761,0.88284
2009,"Rhineland-Palatinate, Saarland",Tenant,No,0.86886,217,217,0.82385,0.91388
2009,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.11463,61,639,0.08991,0.13935
2009,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.03539,32,639,0.02105,0.04972
2009,Baden-Wuerttemberg,Owner,No,0.83737,546,639,0.80873,0.86600
2009,Baden-Wuerttemberg,Tenant,No,0.88305,459,459,0.85361,0.91248
2009,Bavaria,Owner,"Yes, Regularly",0.06301,74,803,0.04619,0.07982
2009,Bavaria,Owner,"Yes, Occasionally",0.05481,43,803,0.03906,0.07056
2009,Bavaria,Owner,No,0.85537,686,803,0.83103,0.87972
2009,Bavaria,Tenant,No,0.91693,594,594,0.89472,0.93914
2009,Berlin,Owner,No,0.85638,69,69,0.77302,0.93974
2009,Berlin,Tenant,No,0.88338,314,314,0.84783,0.91894
2009,Brandenburg,Owner,No,0.94374,179,179,0.90989,0.97759
2009,Brandenburg,Tenant,No,0.93234,249,249,0.90107,0.96360
2009,Mecklenburg-Western Pomerania,Owner,No,0.99204,125,125,0.97640,1.00768
2009,Mecklenburg-Western Pomerania,Tenant,No,0.95943,136,136,0.92615,0.99271
2009,Saxony,Owner,No,0.94924,282,282,0.92358,0.97491
2009,Saxony,Tenant,No,0.94891,438,438,0.92826,0.96955
2009,Saxony-Anhalt,Owner,No,0.96675,194,194,0.94146,0.99205
2009,Saxony-Anhalt,Tenant,No,0.97891,217,217,0.95975,0.99807
2009,Thuringa,Owner,No,0.98036,223,223,0.96211,0.99862
2009,Thuringa,Tenant,No,0.91369,203,203,0.87496,0.95241
2010,Schleswig-Holstein,Owner,No,0.83513,186,186,0.78166,0.88860
2010,Schleswig-Holstein,Tenant,No,0.94390,231,231,0.91416,0.97364
2010,Hamburg,Owner,No,0.75400,44,44,0.62527,0.88272
2010,Hamburg,Tenant,No,0.91928,173,173,0.87857,0.95999
2010,Lower Saxony,Owner,"Yes, Regularly",0.09704,60,633,0.07396,0.12011
2010,Lower Saxony,Owner,No,0.84521,573,633,0.81701,0.87341
2010,Lower Saxony,Tenant,No,0.93646,576,576,0.91652,0.95640
2010,Bremen,Owner,No,0.82357,32,32,0.68938,0.95775
2010,Bremen,Tenant,No,0.87611,58,58,0.79058,0.96164
2010,North Rhine-Westphalia,Owner,"Yes, Regularly",0.12414,153,1230,0.10571,0.14258
2010,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.04037,45,1230,0.02936,0.05137
2010,North Rhine-Westphalia,Owner,No,0.83079,1032,1230,0.80983,0.85175
2010,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.05914,62,1553,0.04741,0.07088
2010,North Rhine-Westphalia,Tenant,No,0.91376,1491,1553,0.89979,0.92772
2010,Hesse,Owner,"Yes, Regularly",0.07758,50,406,0.05153,0.10363
2010,Hesse,Owner,No,0.85865,356,406,0.82472,0.89258
2010,Hesse,Tenant,No,0.90365,499,499,0.87774,0.92957
2010,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.08099,33,422,0.05493,0.10705
2010,"Rhineland-Palatinate, Saarland",Owner,No,0.84976,389,422,0.81563,0.88389
2010,"Rhineland-Palatinate, Saarland",Tenant,No,0.89644,315,315,0.86274,0.93014
2010,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.09761,79,820,0.07728,0.11794
2010,Baden-Wuerttemberg,Owner,No,0.86439,741,820,0.84094,0.88784
2010,Baden-Wuerttemberg,Tenant,No,0.93138,730,730,0.91302,0.94973
2010,Bavaria,Owner,"Yes, Regularly",0.05184,65,1083,0.03863,0.06505
2010,Bavaria,Owner,"Yes, Occasionally",0.04595,36,1083,0.03348,0.05843
2010,Bavaria,Owner,No,0.90013,982,1083,0.88227,0.91800
2010,Bavaria,Tenant,No,0.95503,913,913,0.94157,0.96848
2010,Berlin,Owner,No,0.89184,85,85,0.82543,0.95826
2010,Berlin,Tenant,No,0.92779,458,458,0.90406,0.95152
2010,Brandenburg,Owner,No,0.98032,220,220,0.96193,0.99872
2010,Brandenburg,Tenant,No,0.96813,326,326,0.94903,0.98723
2010,Mecklenburg-Western Pomerania,Owner,No,0.95814,130,130,0.92358,0.99270
2010,Mecklenburg-Western Pomerania,Tenant,No,0.97863,213,213,0.95916,0.99810
2010,Saxony,Owner,No,0.96651,324,324,0.94688,0.98613
2010,Saxony,Tenant,No,0.97399,582,582,0.96104,0.98693
2010,Saxony-Anhalt,Owner,No,0.95380,230,230,0.92661,0.98099
2010,Saxony-Anhalt,Tenant,No,0.95774,285,285,0.93434,0.98114
2010,Thuringa,Owner,No,0.96587,253,253,0.94345,0.98829
2010,Thuringa,Tenant,No,0.94170,265,265,0.91344,0.96997
2011,Schleswig-Holstein,Owner,No,0.88657,248,248,0.84702,0.92612
2011,Schleswig-Holstein,Tenant,No,0.90824,312,312,0.87615,0.94032
2011,Hamburg,Owner,No,0.69942,44,44,0.56237,0.83646
2011,Hamburg,Tenant,No,0.90061,181,181,0.85690,0.94432
2011,Lower Saxony,Owner,"Yes, Regularly",0.10067,85,849,0.08042,0.12093
2011,Lower Saxony,Owner,"Yes, Occasionally",0.04066,35,849,0.02736,0.05395
2011,Lower Saxony,Owner,No,0.85867,729,849,0.83522,0.88212
2011,Lower Saxony,Tenant,No,0.93263,635,635,0.91312,0.95215
2011,Bremen,Tenant,No,0.96558,81,81,0.92563,1.00553
2011,North Rhine-Westphalia,Owner,"Yes, Regularly",0.10624,182,1455,0.09041,0.12208
2011,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.03751,55,1455,0.02774,0.04728
2011,North Rhine-Westphalia,Owner,No,0.84727,1218,1455,0.82878,0.86576
2011,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.06249,86,1804,0.05132,0.07366
2011,North Rhine-Westphalia,Tenant,No,0.92082,1718,1804,0.90836,0.93329
2011,Hesse,Owner,"Yes, Regularly",0.11608,78,531,0.08881,0.14335
2011,Hesse,Owner,No,0.82142,453,531,0.78882,0.85403
2011,Hesse,Tenant,"Yes, Regularly",0.07340,40,592,0.05237,0.09443
2011,Hesse,Tenant,No,0.90751,552,592,0.88415,0.93087
2011,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.09059,43,518,0.06585,0.11533
2011,"Rhineland-Palatinate, Saarland",Owner,No,0.85942,475,518,0.82945,0.88938
2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.92852,388,388,0.90285,0.95419
2011,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.10196,110,1083,0.08393,0.11999
2011,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.03166,37,1083,0.02123,0.04209
2011,Baden-Wuerttemberg,Owner,No,0.86638,936,1083,0.84611,0.88665
2011,Baden-Wuerttemberg,Tenant,"Yes, Regularly",0.05333,43,909,0.03871,0.06794
2011,Baden-Wuerttemberg,Tenant,No,0.92507,866,909,0.90794,0.94219
2011,Bavaria,Owner,"Yes, Regularly",0.06561,94,1360,0.05245,0.07877
2011,Bavaria,Owner,"Yes, Occasionally",0.04188,43,1360,0.03123,0.05253
2011,Bavaria,Owner,No,0.88695,1223,1360,0.87011,0.90378
2011,Bavaria,Tenant,"Yes, Regularly",0.03308,32,1191,0.02292,0.04325
2011,Bavaria,Tenant,No,0.94586,1159,1191,0.93301,0.95872
2011,Berlin,Owner,No,0.90199,104,104,0.84456,0.95941
2011,Berlin,Tenant,No,0.92446,517,517,0.90166,0.94726
2011,Brandenburg,Owner,No,0.95254,271,271,0.92718,0.97790
2011,Brandenburg,Tenant,No,0.97018,385,385,0.95317,0.98719
2011,Mecklenburg-Western Pomerania,Owner,No,0.94163,137,137,0.90223,0.98104
2011,Mecklenburg-Western Pomerania,Tenant,No,0.97812,256,256,0.96016,0.99607
2011,Saxony,Owner,No,0.94076,344,344,0.91577,0.96574
2011,Saxony,Tenant,No,0.96143,661,661,0.94674,0.97612
2011,Saxony-Anhalt,Owner,No,0.95780,259,259,0.93327,0.98234
2011,Saxony-Anhalt,Tenant,No,0.98388,373,373,0.97108,0.99668
2011,Thuringa,Owner,No,0.98431,280,280,0.96973,0.99889
2011,Thuringa,Tenant,No,0.93789,348,348,0.91249,0.96328
2012,Schleswig-Holstein,Owner,No,0.85367,254,254,0.81012,0.89722
2012,Schleswig-Holstein,Tenant,No,0.95070,307,307,0.92644,0.97496
2012,Hamburg,Owner,No,0.75154,54,54,0.63520,0.86788
2012,Hamburg,Tenant,No,0.95745,188,188,0.92852,0.98638
2012,Lower Saxony,Owner,"Yes, Regularly",0.09214,73,788,0.07193,0.11235
2012,Lower Saxony,Owner,No,0.86324,715,788,0.83924,0.88725
2012,Lower Saxony,Tenant,No,0.94857,632,632,0.93134,0.96580
2012,Bremen,Owner,No,0.73920,31,31,0.58208,0.89632
2012,Bremen,Tenant,No,0.93354,77,77,0.87754,0.98954
2012,North Rhine-Westphalia,Owner,"Yes, Regularly",0.10711,175,1440,0.09113,0.12309
2012,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.02965,42,1440,0.02089,0.03842
2012,North Rhine-Westphalia,Owner,No,0.86073,1223,1440,0.84284,0.87862
2012,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.06339,80,1733,0.05191,0.07486
2012,North Rhine-Westphalia,Tenant,No,0.91644,1653,1733,0.90341,0.92948
2012,Hesse,Owner,"Yes, Regularly",0.09046,64,566,0.06681,0.11411
2012,Hesse,Owner,"Yes, Occasionally",0.07713,37,566,0.05513,0.09912
2012,Hesse,Owner,No,0.82454,465,566,0.79317,0.85590
2012,Hesse,Tenant,"Yes, Regularly",0.08729,39,564,0.06398,0.11061
2012,Hesse,Tenant,No,0.90510,525,564,0.88089,0.92931
2012,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.07149,32,493,0.04872,0.09425
2012,"Rhineland-Palatinate, Saarland",Owner,No,0.88937,461,493,0.86166,0.91709
2012,"Rhineland-Palatinate, Saarland",Tenant,No,0.91786,399,399,0.89089,0.94484
2012,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.09121,102,1053,0.07381,0.10861
2012,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.03713,40,1053,0.02571,0.04856
2012,Baden-Wuerttemberg,Owner,No,0.86835,911,1053,0.84792,0.88879
2012,Baden-Wuerttemberg,Tenant,"Yes, Regularly",0.04349,36,839,0.02968,0.05729
2012,Baden-Wuerttemberg,Tenant,No,0.93300,803,839,0.91607,0.94993
2012,Bavaria,Owner,"Yes, Regularly",0.07550,101,1323,0.06126,0.08974
2012,Bavaria,Owner,"Yes, Occasionally",0.02988,40,1323,0.02070,0.03906
2012,Bavaria,Owner,No,0.89013,1182,1323,0.87327,0.90698
2012,Bavaria,Tenant,"Yes, Regularly",0.02452,35,1189,0.01572,0.03331
2012,Bavaria,Tenant,No,0.95546,1154,1189,0.94373,0.96719
2012,Berlin,Owner,No,0.91480,113,113,0.86309,0.96650
2012,Berlin,Tenant,No,0.93327,536,536,0.91212,0.95442
2012,Brandenburg,Owner,No,0.96235,276,276,0.93985,0.98485
2012,Brandenburg,Tenant,No,0.98410,370,370,0.97134,0.99686
2012,Mecklenburg-Western Pomerania,Owner,No,0.95830,124,124,0.92298,0.99363
2012,Mecklenburg-Western Pomerania,Tenant,No,0.96198,264,264,0.93886,0.98509
2012,Saxony,Owner,No,0.96082,351,351,0.94050,0.98115
2012,Saxony,Tenant,No,0.95033,677,677,0.93395,0.96671
2012,Saxony-Anhalt,Owner,No,0.95189,245,245,0.92503,0.97874
2012,Saxony-Anhalt,Tenant,No,0.97697,355,355,0.96134,0.99260
2012,Thuringa,Owner,No,0.98159,271,271,0.96556,0.99763
2012,Thuringa,Tenant,No,0.96076,353,353,0.94048,0.98105
2013,Schleswig-Holstein,Owner,No,0.84394,245,245,0.79841,0.88948
2013,Schleswig-Holstein,Tenant,No,0.91602,354,354,0.88709,0.94496
2013,Hamburg,Owner,No,0.67387,56,56,0.54997,0.79776
2013,Hamburg,Tenant,No,0.92377,243,243,0.89033,0.95720
2013,Lower Saxony,Owner,"Yes, Regularly",0.09755,81,791,0.07686,0.11824
2013,Lower Saxony,Owner,No,0.85381,710,791,0.82917,0.87845
2013,Lower Saxony,Tenant,No,0.92116,772,772,0.90213,0.94018
2013,Bremen,Owner,No,0.77568,36,36,0.63748,0.91387
2013,Bremen,Tenant,No,0.95376,95,95,0.91131,0.99621
2013,North Rhine-Westphalia,Owner,"Yes, Regularly",0.13951,205,1501,0.12198,0.15705
2013,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.03078,46,1501,0.02204,0.03952
2013,North Rhine-Westphalia,Owner,No,0.82778,1250,1501,0.80867,0.84688
2013,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.06375,85,2127,0.05337,0.07414
2013,North Rhine-Westphalia,Tenant,No,0.91788,2042,2127,0.90621,0.92955
2013,Hesse,Owner,"Yes, Regularly",0.10798,66,572,0.08253,0.13344
2013,Hesse,Owner,"Yes, Occasionally",0.07224,31,572,0.05100,0.09347
2013,Hesse,Owner,No,0.81948,475,572,0.78793,0.85103
2013,Hesse,Tenant,"Yes, Regularly",0.08654,48,719,0.06598,0.10711
2013,Hesse,Tenant,No,0.89074,671,719,0.86792,0.91356
2013,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.09401,39,530,0.06914,0.11888
2013,"Rhineland-Palatinate, Saarland",Owner,No,0.86724,491,530,0.83833,0.89616
2013,"Rhineland-Palatinate, Saarland",Tenant,No,0.92377,459,459,0.89946,0.94807
2013,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.09704,95,1085,0.07942,0.11466
2013,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.04506,39,1085,0.03271,0.05740
2013,Baden-Wuerttemberg,Owner,No,0.85390,951,1085,0.83288,0.87493
2013,Baden-Wuerttemberg,Tenant,"Yes, Regularly",0.05032,37,1031,0.03697,0.06367
2013,Baden-Wuerttemberg,Tenant,No,0.92396,994,1031,0.90778,0.94015
2013,Bavaria,Owner,"Yes, Regularly",0.07379,106,1344,0.05980,0.08777
2013,Bavaria,Owner,"Yes, Occasionally",0.02886,34,1344,0.01990,0.03781
2013,Bavaria,Owner,No,0.89152,1204,1344,0.87489,0.90816
2013,Bavaria,Tenant,"Yes, Regularly",0.03262,37,1480,0.02357,0.04167
2013,Bavaria,Tenant,No,0.94782,1443,1480,0.93648,0.95915
2013,Berlin,Owner,No,0.87271,102,102,0.80771,0.93771
2013,Berlin,Tenant,No,0.94289,609,609,0.92444,0.96133
2013,Brandenburg,Owner,No,0.96637,261,261,0.94446,0.98828
2013,Brandenburg,Tenant,No,0.97531,390,390,0.95989,0.99073
2013,Mecklenburg-Western Pomerania,Owner,No,0.91457,114,114,0.86304,0.96611
2013,Mecklenburg-Western Pomerania,Tenant,No,0.97129,253,253,0.95067,0.99191
2013,Saxony,Owner,No,0.95038,335,335,0.92710,0.97367
2013,Saxony,Tenant,No,0.94430,660,660,0.92680,0.96181
2013,Saxony-Anhalt,Owner,No,0.93723,234,234,0.90609,0.96838
2013,Saxony-Anhalt,Tenant,No,0.98726,377,377,0.97593,0.99860
2013,Thuringa,Owner,No,0.96990,273,273,0.94959,0.99020
2013,Thuringa,Tenant,No,0.94299,315,315,0.91735,0.96864
2014,Schleswig-Holstein,Owner,No,0.86921,224,224,0.82496,0.91347
2014,Schleswig-Holstein,Tenant,No,0.95565,298,298,0.93224,0.97906
2014,Hamburg,Owner,No,0.81407,59,59,0.71395,0.91420
2014,Hamburg,Tenant,No,0.94127,184,184,0.90720,0.97533
2014,Lower Saxony,Owner,"Yes, Regularly",0.11251,81,742,0.08975,0.13526
2014,Lower Saxony,Owner,No,0.84758,661,742,0.82170,0.87346
2014,Lower Saxony,Tenant,No,0.94460,674,674,0.92732,0.96189
2014,Bremen,Owner,No,0.80334,35,35,0.66973,0.93695
2014,Bremen,Tenant,No,0.96623,80,80,0.92640,1.00607
2014,North Rhine-Westphalia,Owner,"Yes, Regularly",0.13165,180,1371,0.11374,0.14955
2014,North Rhine-Westphalia,Owner,"Yes, Occasionally",0.03985,50,1371,0.02949,0.05021
2014,North Rhine-Westphalia,Owner,No,0.82701,1141,1371,0.80698,0.84704
2014,North Rhine-Westphalia,Tenant,"Yes, Regularly",0.06035,84,1824,0.04942,0.07129
2014,North Rhine-Westphalia,Tenant,No,0.91443,1740,1824,0.90159,0.92728
2014,Hesse,Owner,"Yes, Regularly",0.13187,73,507,0.10239,0.16135
2014,Hesse,Owner,No,0.83763,434,507,0.80549,0.86976
2014,Hesse,Tenant,"Yes, Regularly",0.08444,40,581,0.06181,0.10707
2014,Hesse,Tenant,No,0.89055,541,581,0.86514,0.91596
2014,"Rhineland-Palatinate, Saarland",Owner,"Yes, Regularly",0.09503,37,478,0.06871,0.12135
2014,"Rhineland-Palatinate, Saarland",Owner,No,0.87891,441,478,0.84963,0.90818
2014,"Rhineland-Palatinate, Saarland",Tenant,No,0.94273,416,416,0.92037,0.96509
2014,Baden-Wuerttemberg,Owner,"Yes, Regularly",0.09674,103,969,0.07812,0.11536
2014,Baden-Wuerttemberg,Owner,"Yes, Occasionally",0.04147,34,969,0.02891,0.05403
2014,Baden-Wuerttemberg,Owner,No,0.86179,832,969,0.84005,0.88353
2014,Baden-Wuerttemberg,Tenant,"Yes, Regularly",0.04542,38,847,0.03139,0.05945
2014,Baden-Wuerttemberg,Tenant,No,0.92577,809,847,0.90810,0.94343
