year,age_gr,migback,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Indirect migration background,Good,0.45035,201,407,0.40196,0.49875
1995,17-29 y.,Indirect migration background,Satisfactory,0.16447,66,407,0.12841,0.20053
1995,30-45 y.,No migration background,Very good,0.08449,323,3465,0.07523,0.09375
1995,30-45 y.,No migration background,Good,0.48244,1691,3465,0.46580,0.49908
1995,30-45 y.,No migration background,Satisfactory,0.32851,1092,3465,0.31287,0.34415
1995,30-45 y.,No migration background,Poor,0.08819,308,3465,0.07875,0.09764
1995,30-45 y.,No migration background,Bad,0.01376,51,3465,0.00988,0.01763
1995,30-45 y.,Direct migration background,Very good,0.14104,117,902,0.11831,0.16377
1995,30-45 y.,Direct migration background,Good,0.45110,426,902,0.41861,0.48359
1995,30-45 y.,Direct migration background,Satisfactory,0.26944,258,902,0.24047,0.29841
1995,30-45 y.,Direct migration background,Poor,0.11063,101,902,0.09014,0.13111
1995,46-65 y.,No migration background,Very good,0.03099,88,2906,0.02469,0.03730
1995,46-65 y.,No migration background,Good,0.30988,905,2906,0.29306,0.32669
1995,46-65 y.,No migration background,Satisfactory,0.41825,1247,2906,0.40031,0.43619
1995,46-65 y.,No migration background,Poor,0.19049,548,2906,0.17621,0.20477
1995,46-65 y.,No migration background,Bad,0.04612,118,2906,0.03850,0.05375
1995,46-65 y.,Direct migration background,Good,0.33477,334,1009,0.30564,0.36391
1995,46-65 y.,Direct migration background,Satisfactory,0.34335,350,1009,0.31404,0.37266
1995,46-65 y.,Direct migration background,Poor,0.21253,243,1009,0.18728,0.23779
1995,46-65 y.,Direct migration background,Bad,0.07022,82,1009,0.05444,0.08599
1995,66 and older,No migration background,Good,0.18549,250,1272,0.16412,0.20686
1995,66 and older,No migration background,Satisfactory,0.40900,537,1272,0.38197,0.43603
1995,66 and older,No migration background,Poor,0.26701,336,1272,0.24269,0.29134
1995,66 and older,No migration background,Bad,0.11090,149,1272,0.09364,0.12816
1995,66 and older,Direct migration background,Good,0.17709,38,182,0.12148,0.23271
1995,66 and older,Direct migration background,Satisfactory,0.40353,85,182,0.33206,0.47501
1995,66 and older,Direct migration background,Poor,0.23164,59,182,0.17018,0.29310
1996,17-29 y.,No migration background,Very good,0.16841,381,2144,0.15256,0.18425
1996,17-29 y.,No migration background,Good,0.55853,1192,2144,0.53750,0.57955
1996,17-29 y.,No migration background,Satisfactory,0.21253,460,2144,0.19521,0.22986
1996,17-29 y.,No migration background,Poor,0.05062,111,2144,0.04134,0.05990
1996,17-29 y.,Direct migration background,Very good,0.25233,142,505,0.21441,0.29025
1996,17-29 y.,Direct migration background,Good,0.48094,274,505,0.43732,0.52457
1996,17-29 y.,Direct migration background,Satisfactory,0.19778,89,505,0.16300,0.23255
1996,17-29 y.,Indirect migration background,Very good,0.30205,143,440,0.25909,0.34500
1996,17-29 y.,Indirect migration background,Good,0.42841,207,440,0.38212,0.47470
1996,17-29 y.,Indirect migration background,Satisfactory,0.21647,90,440,0.17794,0.25500
1996,30-45 y.,No migration background,Very good,0.10254,346,3510,0.09251,0.11258
1996,30-45 y.,No migration background,Good,0.48665,1715,3510,0.47011,0.50318
1996,30-45 y.,No migration background,Satisfactory,0.30680,1095,3510,0.29154,0.32206
1996,30-45 y.,No migration background,Poor,0.08330,297,3510,0.07416,0.09245
1996,30-45 y.,No migration background,Bad,0.01723,57,3510,0.01293,0.02154
1996,30-45 y.,Direct migration background,Very good,0.11906,90,836,0.09709,0.14103
1996,30-45 y.,Direct migration background,Good,0.46824,393,836,0.43439,0.50208
1996,30-45 y.,Direct migration background,Satisfactory,0.28936,259,836,0.25860,0.32011
1996,30-45 y.,Direct migration background,Poor,0.10615,94,836,0.08526,0.12705
1996,46-65 y.,No migration background,Very good,0.03448,106,2903,0.02784,0.04112
1996,46-65 y.,No migration background,Good,0.30177,881,2903,0.28507,0.31847
1996,46-65 y.,No migration background,Satisfactory,0.43009,1271,2903,0.41208,0.44810
1996,46-65 y.,No migration background,Poor,0.18835,536,2903,0.17412,0.20258
1996,46-65 y.,No migration background,Bad,0.04203,109,2903,0.03473,0.04933
1996,46-65 y.,Direct migration background,Very good,0.04479,37,980,0.03183,0.05775
1996,46-65 y.,Direct migration background,Good,0.29891,281,980,0.27024,0.32759
1996,46-65 y.,Direct migration background,Satisfactory,0.39101,370,980,0.36045,0.42158
1996,46-65 y.,Direct migration background,Poor,0.18137,211,980,0.15723,0.20551
1996,46-65 y.,Direct migration background,Bad,0.08000,81,980,0.06300,0.09699
1996,66 and older,No migration background,Good,0.16820,219,1281,0.14771,0.18869
1996,66 and older,No migration background,Satisfactory,0.44368,597,1281,0.41647,0.47090
1996,66 and older,No migration background,Poor,0.26111,335,1281,0.23705,0.28518
1996,66 and older,No migration background,Bad,0.09890,130,1281,0.08255,0.11526
1996,66 and older,Direct migration background,Good,0.14427,40,222,0.09795,0.19060
1996,66 and older,Direct migration background,Satisfactory,0.43137,97,222,0.36607,0.49666
1996,66 and older,Direct migration background,Poor,0.21023,50,222,0.15651,0.26395
1996,66 and older,Direct migration background,Bad,0.18467,35,222,0.13351,0.23583
1997,17-29 y.,No migration background,Very good,0.18392,378,2049,0.16714,0.20070
1997,17-29 y.,No migration background,Good,0.56773,1178,2049,0.54628,0.58919
1997,17-29 y.,No migration background,Satisfactory,0.20194,415,2049,0.18455,0.21933
1997,17-29 y.,No migration background,Poor,0.03485,78,2049,0.02691,0.04279
1997,17-29 y.,Direct migration background,Very good,0.30362,113,455,0.26132,0.34592
1997,17-29 y.,Direct migration background,Good,0.51619,279,455,0.47022,0.56216
1997,17-29 y.,Direct migration background,Satisfactory,0.12833,63,455,0.09757,0.15910
1997,17-29 y.,Indirect migration background,Very good,0.30564,143,446,0.26284,0.34844
1997,17-29 y.,Indirect migration background,Good,0.49435,242,446,0.44789,0.54080
1997,17-29 y.,Indirect migration background,Satisfactory,0.14264,61,446,0.11014,0.17513
1997,30-45 y.,No migration background,Very good,0.09662,305,3472,0.08679,0.10645
1997,30-45 y.,No migration background,Good,0.49960,1786,3472,0.48297,0.51624
1997,30-45 y.,No migration background,Satisfactory,0.30679,1054,3472,0.29144,0.32213
1997,30-45 y.,No migration background,Poor,0.08609,286,3472,0.07676,0.09542
1997,30-45 y.,No migration background,Bad,0.01008,41,3472,0.00676,0.01341
1997,30-45 y.,Direct migration background,Very good,0.10052,78,810,0.07980,0.12124
1997,30-45 y.,Direct migration background,Good,0.46377,419,810,0.42941,0.49814
1997,30-45 y.,Direct migration background,Satisfactory,0.29758,231,810,0.26607,0.32908
1997,30-45 y.,Direct migration background,Poor,0.12886,82,810,0.10578,0.15195
1997,30-45 y.,Indirect migration background,Good,0.53534,37,37,0.37242,0.69827
1997,46-65 y.,No migration background,Very good,0.03343,93,2893,0.02688,0.03998
1997,46-65 y.,No migration background,Good,0.31568,936,2893,0.29874,0.33262
1997,46-65 y.,No migration background,Satisfactory,0.41990,1231,2893,0.40191,0.43789
1997,46-65 y.,No migration background,Poor,0.17634,493,2893,0.16245,0.19023
1997,46-65 y.,No migration background,Bad,0.05276,140,2893,0.04461,0.06091
1997,46-65 y.,Direct migration background,Good,0.30981,287,914,0.27981,0.33980
1997,46-65 y.,Direct migration background,Satisfactory,0.38341,343,914,0.35188,0.41495
1997,46-65 y.,Direct migration background,Poor,0.21251,214,914,0.18598,0.23905
1997,46-65 y.,Direct migration background,Bad,0.05868,70,914,0.04343,0.07392
1997,66 and older,No migration background,Good,0.15128,218,1315,0.13190,0.17065
1997,66 and older,No migration background,Satisfactory,0.47596,642,1315,0.44895,0.50296
1997,66 and older,No migration background,Poor,0.24518,327,1315,0.22192,0.26844
1997,66 and older,No migration background,Bad,0.10284,128,1315,0.08641,0.11926
1997,66 and older,Direct migration background,Good,0.16624,38,198,0.11425,0.21823
1997,66 and older,Direct migration background,Satisfactory,0.38783,96,198,0.31979,0.45587
1997,66 and older,Direct migration background,Poor,0.25666,64,198,0.19566,0.31765
1998,17-29 y.,No migration background,Very good,0.21760,480,2231,0.20047,0.23472
1998,17-29 y.,No migration background,Good,0.55422,1249,2231,0.53359,0.57485
1998,17-29 y.,No migration background,Satisfactory,0.18120,415,2231,0.16521,0.19719
1998,17-29 y.,No migration background,Poor,0.04039,87,2231,0.03222,0.04856
1998,17-29 y.,Direct migration background,Very good,0.31363,109,415,0.26894,0.35832
1998,17-29 y.,Direct migration background,Good,0.51775,248,415,0.46961,0.56588
1998,17-29 y.,Direct migration background,Satisfactory,0.13070,58,415,0.09823,0.16317
1998,17-29 y.,Indirect migration background,Very good,0.33551,164,452,0.29193,0.37909
1998,17-29 y.,Indirect migration background,Good,0.44427,221,452,0.39841,0.49013
1998,17-29 y.,Indirect migration background,Satisfactory,0.16070,67,452,0.12681,0.19460
1998,30-45 y.,No migration background,Very good,0.11582,416,3948,0.10584,0.12581
1998,30-45 y.,No migration background,Good,0.51745,2081,3948,0.50186,0.53304
1998,30-45 y.,No migration background,Satisfactory,0.27782,1106,3948,0.26385,0.29180
1998,30-45 y.,No migration background,Poor,0.07104,278,3948,0.06302,0.07905
1998,30-45 y.,No migration background,Bad,0.01559,67,3948,0.01173,0.01946
1998,30-45 y.,Direct migration background,Very good,0.08430,63,774,0.06472,0.10389
1998,30-45 y.,Direct migration background,Good,0.53449,434,774,0.49933,0.56966
1998,30-45 y.,Direct migration background,Satisfactory,0.28773,210,774,0.25581,0.31964
1998,30-45 y.,Direct migration background,Poor,0.07987,67,774,0.06076,0.09898
1998,30-45 y.,Indirect migration background,Good,0.55391,50,50,0.41473,0.69309
1998,46-65 y.,No migration background,Very good,0.04458,143,3433,0.03767,0.05148
1998,46-65 y.,No migration background,Good,0.33686,1188,3433,0.32105,0.35268
1998,46-65 y.,No migration background,Satisfactory,0.38631,1353,3433,0.37002,0.40260
1998,46-65 y.,No migration background,Poor,0.17917,596,3433,0.16634,0.19200
1998,46-65 y.,No migration background,Bad,0.04793,153,3433,0.04079,0.05508
1998,46-65 y.,Direct migration background,Very good,0.05003,35,926,0.03598,0.06408
1998,46-65 y.,Direct migration background,Good,0.32474,287,926,0.29457,0.35492
1998,46-65 y.,Direct migration background,Satisfactory,0.37689,348,926,0.34566,0.40812
1998,46-65 y.,Direct migration background,Poor,0.18670,196,926,0.16159,0.21181
1998,46-65 y.,Direct migration background,Bad,0.05801,60,926,0.04294,0.07307
1998,66 and older,No migration background,Very good,0.03054,47,1597,0.02210,0.03898
1998,66 and older,No migration background,Good,0.17575,285,1597,0.15708,0.19442
1998,66 and older,No migration background,Satisfactory,0.43779,718,1597,0.41345,0.46213
1998,66 and older,No migration background,Poor,0.23692,370,1597,0.21606,0.25778
1998,66 and older,No migration background,Bad,0.11522,177,1597,0.09956,0.13088
1998,66 and older,Direct migration background,Good,0.20508,48,216,0.15111,0.25905
1998,66 and older,Direct migration background,Satisfactory,0.33501,91,216,0.27192,0.39810
1998,66 and older,Direct migration background,Poor,0.31446,77,216,0.25239,0.37652
1999,17-29 y.,No migration background,Very good,0.20112,387,2109,0.18401,0.21823
1999,17-29 y.,No migration background,Good,0.53790,1176,2109,0.51662,0.55919
1999,17-29 y.,No migration background,Satisfactory,0.20230,443,2109,0.18516,0.21945
1999,17-29 y.,No migration background,Poor,0.04953,103,2109,0.04026,0.05879
1999,17-29 y.,Direct migration background,Very good,0.31748,96,352,0.26878,0.36618
1999,17-29 y.,Direct migration background,Good,0.48294,196,352,0.43066,0.53521
1999,17-29 y.,Direct migration background,Satisfactory,0.15966,60,352,0.12134,0.19798
1999,17-29 y.,Indirect migration background,Very good,0.31272,153,464,0.27049,0.35495
1999,17-29 y.,Indirect migration background,Good,0.47623,233,464,0.43074,0.52172
1999,17-29 y.,Indirect migration background,Satisfactory,0.18008,78,464,0.14507,0.21508
1999,30-45 y.,No migration background,Very good,0.10611,385,3872,0.09641,0.11581
1999,30-45 y.,No migration background,Good,0.52068,1991,3872,0.50494,0.53642
1999,30-45 y.,No migration background,Satisfactory,0.27987,1147,3872,0.26573,0.29402
1999,30-45 y.,No migration background,Poor,0.07720,291,3872,0.06879,0.08561
1999,30-45 y.,No migration background,Bad,0.01454,58,3872,0.01077,0.01831
1999,30-45 y.,Direct migration background,Very good,0.07347,72,731,0.05454,0.09240
1999,30-45 y.,Direct migration background,Good,0.55069,392,731,0.51461,0.58678
1999,30-45 y.,Direct migration background,Satisfactory,0.25594,183,731,0.22428,0.28759
1999,30-45 y.,Direct migration background,Poor,0.11198,84,731,0.08911,0.13486
1999,30-45 y.,Indirect migration background,Good,0.44678,46,46,0.30152,0.59204
1999,46-65 y.,No migration background,Very good,0.04278,120,3312,0.03588,0.04967
1999,46-65 y.,No migration background,Good,0.31607,1066,3312,0.30023,0.33190
1999,46-65 y.,No migration background,Satisfactory,0.41306,1395,3312,0.39629,0.42983
1999,46-65 y.,No migration background,Poor,0.17966,584,3312,0.16658,0.19274
1999,46-65 y.,No migration background,Bad,0.04379,147,3312,0.03682,0.05076
1999,46-65 y.,Direct migration background,Very good,0.04317,34,843,0.02945,0.05690
1999,46-65 y.,Direct migration background,Good,0.32429,266,843,0.29267,0.35591
1999,46-65 y.,Direct migration background,Satisfactory,0.38844,323,843,0.35552,0.42136
1999,46-65 y.,Direct migration background,Poor,0.19191,167,843,0.16531,0.21851
1999,46-65 y.,Direct migration background,Bad,0.04698,53,843,0.03268,0.06127
1999,66 and older,No migration background,Good,0.17210,267,1513,0.15308,0.19113
1999,66 and older,No migration background,Satisfactory,0.44038,704,1513,0.41536,0.46540
1999,66 and older,No migration background,Poor,0.23945,362,1513,0.21794,0.26096
1999,66 and older,No migration background,Bad,0.12560,180,1513,0.10889,0.14230
1999,66 and older,Direct migration background,Good,0.17932,48,213,0.12768,0.23096
1999,66 and older,Direct migration background,Satisfactory,0.36624,94,213,0.30138,0.43109
1999,66 and older,Direct migration background,Poor,0.28681,71,213,0.22593,0.34769
2000,17-29 y.,No migration background,Very good,0.25552,796,3338,0.24073,0.27032
2000,17-29 y.,No migration background,Good,0.50436,1773,3338,0.48739,0.52132
2000,17-29 y.,No migration background,Satisfactory,0.17934,605,3338,0.16632,0.19236
2000,17-29 y.,No migration background,Poor,0.04755,164,3338,0.04033,0.05477
2000,17-29 y.,Direct migration background,Very good,0.30936,170,564,0.27118,0.34754
2000,17-29 y.,Direct migration background,Good,0.49569,306,564,0.45439,0.53699
2000,17-29 y.,Direct migration background,Satisfactory,0.14790,88,564,0.11858,0.17723
2000,17-29 y.,Indirect migration background,Very good,0.28646,190,586,0.24982,0.32310
2000,17-29 y.,Indirect migration background,Good,0.47817,296,586,0.43769,0.51865
2000,17-29 y.,Indirect migration background,Satisfactory,0.18431,100,586,0.15289,0.21574
2000,30-45 y.,No migration background,Very good,0.13333,855,6819,0.12526,0.14140
2000,30-45 y.,No migration background,Good,0.50012,3491,6819,0.48826,0.51199
2000,30-45 y.,No migration background,Satisfactory,0.27560,1882,6819,0.26499,0.28620
2000,30-45 y.,No migration background,Poor,0.07535,508,6819,0.06909,0.08162
2000,30-45 y.,No migration background,Bad,0.01387,83,6819,0.01109,0.01664
2000,30-45 y.,Direct migration background,Very good,0.12750,147,1154,0.10825,0.14676
2000,30-45 y.,Direct migration background,Good,0.47860,587,1154,0.44977,0.50744
2000,30-45 y.,Direct migration background,Satisfactory,0.29840,325,1154,0.27198,0.32481
2000,30-45 y.,Direct migration background,Poor,0.07958,95,1154,0.06396,0.09520
2000,30-45 y.,Indirect migration background,Good,0.51020,84,121,0.42076,0.59965
2000,30-45 y.,Indirect migration background,Satisfactory,0.25897,37,121,0.18059,0.33735
2000,46-65 y.,No migration background,Very good,0.05544,349,6545,0.04990,0.06099
2000,46-65 y.,No migration background,Good,0.33955,2208,6545,0.32807,0.35102
2000,46-65 y.,No migration background,Satisfactory,0.40074,2644,6545,0.38887,0.41262
2000,46-65 y.,No migration background,Poor,0.15885,1054,6545,0.15000,0.16771
2000,46-65 y.,No migration background,Bad,0.04376,290,6545,0.03881,0.04872
2000,46-65 y.,Direct migration background,Very good,0.05953,57,1181,0.04603,0.07304
2000,46-65 y.,Direct migration background,Good,0.30543,351,1181,0.27915,0.33171
2000,46-65 y.,Direct migration background,Satisfactory,0.39433,466,1181,0.36645,0.42221
2000,46-65 y.,Direct migration background,Poor,0.18456,242,1181,0.16242,0.20669
2000,46-65 y.,Direct migration background,Bad,0.05538,65,1181,0.04233,0.06843
2000,66 and older,No migration background,Very good,0.02290,76,3221,0.01774,0.02807
2000,66 and older,No migration background,Good,0.17384,589,3221,0.16075,0.18693
2000,66 and older,No migration background,Satisfactory,0.46466,1490,3221,0.44744,0.48189
2000,66 and older,No migration background,Poor,0.23946,759,3221,0.22472,0.25420
2000,66 and older,No migration background,Bad,0.09757,307,3221,0.08732,0.10782
2000,66 and older,Direct migration background,Good,0.18911,60,353,0.14820,0.23002
2000,66 and older,Direct migration background,Satisfactory,0.40500,151,353,0.35372,0.45628
2000,66 and older,Direct migration background,Poor,0.27885,98,353,0.23200,0.32570
2000,66 and older,Direct migration background,Bad,0.11997,44,353,0.08602,0.15391
2001,17-29 y.,No migration background,Very good,0.25979,766,3030,0.24418,0.27541
2001,17-29 y.,No migration background,Good,0.49711,1550,3030,0.47930,0.51491
2001,17-29 y.,No migration background,Satisfactory,0.17989,555,3030,0.16621,0.19357
2001,17-29 y.,No migration background,Poor,0.05449,159,3030,0.04641,0.06257
2001,17-29 y.,Direct migration background,Very good,0.33901,157,471,0.29622,0.38181
2001,17-29 y.,Direct migration background,Good,0.47430,245,471,0.42916,0.51945
2001,17-29 y.,Direct migration background,Satisfactory,0.13146,69,471,0.10091,0.16201
2001,17-29 y.,Indirect migration background,Very good,0.29527,166,525,0.25621,0.33433
2001,17-29 y.,Indirect migration background,Good,0.50402,274,525,0.46121,0.54683
2001,17-29 y.,Indirect migration background,Satisfactory,0.16707,85,525,0.13513,0.19901
2001,30-45 y.,No migration background,Very good,0.12748,736,6113,0.11912,0.13584
2001,30-45 y.,No migration background,Good,0.49921,3111,6113,0.48667,0.51174
2001,30-45 y.,No migration background,Satisfactory,0.28035,1717,6113,0.26909,0.29161
2001,30-45 y.,No migration background,Poor,0.07700,463,6113,0.07032,0.08369
2001,30-45 y.,No migration background,Bad,0.01454,86,6113,0.01154,0.01754
2001,30-45 y.,Direct migration background,Very good,0.12726,127,1019,0.10678,0.14773
2001,30-45 y.,Direct migration background,Good,0.49575,527,1019,0.46503,0.52646
2001,30-45 y.,Direct migration background,Satisfactory,0.28360,295,1019,0.25591,0.31129
2001,30-45 y.,Direct migration background,Poor,0.06658,70,1019,0.05127,0.08190
2001,30-45 y.,Indirect migration background,Good,0.45918,84,130,0.37319,0.54518
2001,30-45 y.,Indirect migration background,Satisfactory,0.34124,46,130,0.25943,0.42306
2001,46-65 y.,No migration background,Very good,0.05763,309,6008,0.05173,0.06352
2001,46-65 y.,No migration background,Good,0.34113,2062,6008,0.32914,0.35312
2001,46-65 y.,No migration background,Satisfactory,0.38817,2388,6008,0.37585,0.40050
2001,46-65 y.,No migration background,Poor,0.16404,976,6008,0.15468,0.17341
2001,46-65 y.,No migration background,Bad,0.04646,273,6008,0.04114,0.05178
2001,46-65 y.,Direct migration background,Very good,0.06022,56,1041,0.04576,0.07468
2001,46-65 y.,Direct migration background,Good,0.31569,319,1041,0.28744,0.34394
2001,46-65 y.,Direct migration background,Satisfactory,0.35316,390,1041,0.32411,0.38220
2001,46-65 y.,Direct migration background,Poor,0.20855,219,1041,0.18385,0.23324
2001,46-65 y.,Direct migration background,Bad,0.05392,57,1041,0.04019,0.06764
2001,66 and older,No migration background,Very good,0.02389,71,3046,0.01847,0.02932
2001,66 and older,No migration background,Good,0.17482,562,3046,0.16133,0.18831
2001,66 and older,No migration background,Satisfactory,0.47059,1433,3046,0.45286,0.48832
2001,66 and older,No migration background,Poor,0.23823,705,3046,0.22310,0.25336
2001,66 and older,No migration background,Bad,0.09187,275,3046,0.08161,0.10213
2001,66 and older,Direct migration background,Good,0.17878,57,333,0.13756,0.22000
2001,66 and older,Direct migration background,Satisfactory,0.38994,135,333,0.33748,0.44241
2001,66 and older,Direct migration background,Poor,0.33639,107,333,0.28557,0.38722
2001,66 and older,Direct migration background,Bad,0.09059,34,333,0.05972,0.12147
2002,17-29 y.,No migration background,Very good,0.24123,764,3146,0.22628,0.25618
2002,17-29 y.,No migration background,Good,0.51370,1680,3146,0.49623,0.53117
2002,17-29 y.,No migration background,Satisfactory,0.19049,575,3146,0.17677,0.20422
2002,17-29 y.,No migration background,Poor,0.04134,127,3146,0.03438,0.04830
2002,17-29 y.,Direct migration background,Very good,0.29230,126,415,0.24849,0.33611
2002,17-29 y.,Direct migration background,Good,0.50379,226,415,0.45562,0.55195
2002,17-29 y.,Direct migration background,Satisfactory,0.16016,63,415,0.12483,0.19549
2002,17-29 y.,Indirect migration background,Very good,0.23801,147,499,0.20061,0.27542
2002,17-29 y.,Indirect migration background,Good,0.50551,263,499,0.46160,0.54942
2002,17-29 y.,Indirect migration background,Satisfactory,0.21016,89,499,0.17438,0.24595
2002,30-45 y.,No migration background,Very good,0.11117,705,6271,0.10339,0.11896
2002,30-45 y.,No migration background,Good,0.50308,3231,6271,0.49070,0.51545
2002,30-45 y.,No migration background,Satisfactory,0.29164,1774,6271,0.28039,0.30289
2002,30-45 y.,No migration background,Poor,0.07809,474,6271,0.07145,0.08473
2002,30-45 y.,No migration background,Bad,0.01381,87,6271,0.01092,0.01670
