year,bula_h,rentown,hlf0178_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.29166,85,406,0.24739,0.33592
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,Yes,0.63310,177,239,0.57187,0.69433
2016,Baden-Wuerttemberg,Not included in this version of the questionnaire,No,0.36690,62,239,0.30567,0.42813
2016,Baden-Wuerttemberg,Owner,Yes,0.81708,768,853,0.79112,0.84304
2016,Baden-Wuerttemberg,Owner,No,0.18292,85,853,0.15696,0.20888
2016,Baden-Wuerttemberg,Tenant,Yes,0.77650,679,771,0.74707,0.80592
2016,Baden-Wuerttemberg,Tenant,No,0.22350,92,771,0.19408,0.25293
2016,Bavaria,Not included in this version of the questionnaire,Yes,0.73720,178,229,0.68007,0.79434
2016,Bavaria,Not included in this version of the questionnaire,No,0.26280,51,229,0.20566,0.31993
2016,Bavaria,Owner,Yes,0.79153,965,1099,0.76750,0.81555
2016,Bavaria,Owner,No,0.20847,134,1099,0.18445,0.23250
2016,Bavaria,Tenant,Yes,0.78984,1033,1199,0.76676,0.81291
2016,Bavaria,Tenant,No,0.21016,166,1199,0.18709,0.23324
2016,Berlin,Not included in this version of the questionnaire,Yes,0.77670,52,52,0.66240,0.89100
2016,Berlin,Owner,Yes,0.89372,100,100,0.83301,0.95443
2016,Berlin,Tenant,Yes,0.84360,441,500,0.81173,0.87547
2016,Berlin,Tenant,No,0.15640,59,500,0.12453,0.18827
2016,Brandenburg,Not included in this version of the questionnaire,Yes,0.74873,66,66,0.64328,0.85417
2016,Brandenburg,Owner,Yes,0.71281,204,254,0.65706,0.76856
2016,Brandenburg,Owner,No,0.28719,50,254,0.23144,0.34294
2016,Brandenburg,Tenant,Yes,0.66209,231,308,0.60918,0.71501
2016,Brandenburg,Tenant,No,0.33791,77,308,0.28499,0.39082
2016,Mecklenburg-Western Pomerania,Not included in this version of the questionnaire,Yes,0.65857,36,36,0.50147,0.81567
2016,Mecklenburg-Western Pomerania,Owner,Yes,0.87474,95,95,0.80783,0.94166
2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.68000,162,220,0.61821,0.74178
2016,Mecklenburg-Western Pomerania,Tenant,No,0.32000,58,220,0.25822,0.38179
2016,Saxony,Not included in this version of the questionnaire,Yes,0.72088,75,106,0.63508,0.80668
2016,Saxony,Not included in this version of the questionnaire,No,0.27912,31,106,0.19332,0.36492
2016,Saxony,Owner,Yes,0.86389,271,304,0.82528,0.90250
2016,Saxony,Owner,No,0.13611,33,304,0.09750,0.17472
2016,Saxony,Tenant,Yes,0.73897,440,560,0.70256,0.77538
2016,Saxony,Tenant,No,0.26103,120,560,0.22462,0.29744
2016,Saxony-Anhalt,Not included in this version of the questionnaire,Yes,0.57571,36,36,0.41197,0.73945
2016,Saxony-Anhalt,Owner,Yes,0.75436,174,211,0.69613,0.81258
2016,Saxony-Anhalt,Owner,No,0.24564,37,211,0.18742,0.30387
2016,Saxony-Anhalt,Tenant,Yes,0.59048,204,300,0.53474,0.64622
2016,Saxony-Anhalt,Tenant,No,0.40952,96,300,0.35378,0.46526
2016,Thuringa,Not included in this version of the questionnaire,Yes,0.46538,34,34,0.29519,0.63557
2016,Thuringa,Owner,Yes,0.70478,180,241,0.64707,0.76249
2016,Thuringa,Owner,No,0.29522,61,241,0.23751,0.35293
2016,Thuringa,Tenant,Yes,0.67975,221,301,0.62695,0.73255
2016,Thuringa,Tenant,No,0.32025,80,301,0.26745,0.37305
2017,Schleswig-Holstein,Owner,Yes,0.94068,269,269,0.91240,0.96897
2017,Schleswig-Holstein,Tenant,Yes,0.75923,350,406,0.71759,0.80087
2017,Schleswig-Holstein,Tenant,No,0.24077,56,406,0.19913,0.28241
2017,Hamburg,Owner,Yes,0.86838,80,80,0.79382,0.94293
2017,Hamburg,Tenant,Yes,0.86904,219,219,0.82426,0.91383
2017,Lower Saxony,Not included in this version of the questionnaire,Yes,0.84916,134,134,0.78834,0.90999
2017,Lower Saxony,Owner,Yes,0.85641,748,810,0.83225,0.88058
2017,Lower Saxony,Owner,No,0.14359,62,810,0.11942,0.16775
2017,Lower Saxony,Tenant,Yes,0.77910,834,935,0.75250,0.80571
2017,Lower Saxony,Tenant,No,0.22090,101,935,0.19429,0.24750
2017,Bremen,Owner,Yes,0.85466,41,41,0.74544,0.96388
2017,Bremen,Tenant,Yes,0.86252,125,125,0.80191,0.92313
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,Yes,0.72199,215,271,0.66855,0.77543
2017,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.27801,56,271,0.22457,0.33145
2017,North Rhine-Westphalia,Owner,Yes,0.88199,1324,1401,0.86509,0.89889
2017,North Rhine-Westphalia,Owner,No,0.11801,77,1401,0.10111,0.13491
2017,North Rhine-Westphalia,Tenant,Yes,0.78823,1906,2153,0.77097,0.80549
2017,North Rhine-Westphalia,Tenant,No,0.21177,247,2153,0.19451,0.22903
2017,Hesse,Not included in this version of the questionnaire,Yes,0.57994,50,50,0.44174,0.71814
2017,Hesse,Owner,Yes,0.86329,439,439,0.83111,0.89546
2017,Hesse,Tenant,Yes,0.81442,665,740,0.78639,0.84245
2017,Hesse,Tenant,No,0.18558,75,740,0.15755,0.21361
2017,"Rhineland-Palatinate, Saarland",Not included in this version of the questionnaire,Yes,0.84139,50,50,0.73911,0.94368
2017,"Rhineland-Palatinate, Saarland",Owner,Yes,0.77528,408,464,0.73726,0.81330
2017,"Rhineland-Palatinate, Saarland",Owner,No,0.22472,56,464,0.18670,0.26274
2017,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.75237,465,547,0.71616,0.78857
2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.24763,82,547,0.21143,0.28384
2017,Baden-Wuerttemberg,Not included in this version of the questionnaire,Yes,0.55735,39,39,0.39943,0.71528
2017,Baden-Wuerttemberg,Owner,Yes,0.84355,846,923,0.82010,0.86700
2017,Baden-Wuerttemberg,Owner,No,0.15645,77,923,0.13300,0.17990
2017,Baden-Wuerttemberg,Tenant,Yes,0.79478,906,1026,0.77005,0.81950
2017,Baden-Wuerttemberg,Tenant,No,0.20522,120,1026,0.18050,0.22995
2017,Bavaria,Not included in this version of the questionnaire,Yes,0.77322,48,48,0.65350,0.89294
2017,Bavaria,Owner,Yes,0.80968,1070,1193,0.78740,0.83197
2017,Bavaria,Owner,No,0.19032,123,1193,0.16803,0.21260
2017,Bavaria,Tenant,Yes,0.80887,1322,1489,0.78889,0.82885
2017,Bavaria,Tenant,No,0.19113,167,1489,0.17115,0.21111
2017,Berlin,Owner,Yes,0.89205,104,104,0.83212,0.95198
2017,Berlin,Tenant,Yes,0.83922,541,599,0.80978,0.86866
2017,Berlin,Tenant,No,0.16078,58,599,0.13134,0.19022
2017,Brandenburg,Owner,Yes,0.74055,231,280,0.68912,0.79199
2017,Brandenburg,Owner,No,0.25945,49,280,0.20801,0.31088
2017,Brandenburg,Tenant,Yes,0.65064,331,418,0.60488,0.69640
2017,Brandenburg,Tenant,No,0.34936,87,418,0.30360,0.39512
2017,Mecklenburg-Western Pomerania,Owner,Yes,0.82993,107,107,0.75841,0.90145
2017,Mecklenburg-Western Pomerania,Tenant,Yes,0.69736,207,268,0.64225,0.75246
2017,Mecklenburg-Western Pomerania,Tenant,No,0.30264,61,268,0.24754,0.35775
2017,Saxony,Owner,Yes,0.86877,324,359,0.83379,0.90374
2017,Saxony,Owner,No,0.13123,35,359,0.09626,0.16621
2017,Saxony,Tenant,Yes,0.74758,574,698,0.71533,0.77983
2017,Saxony,Tenant,No,0.25242,124,698,0.22017,0.28467
2017,Saxony-Anhalt,Owner,Yes,0.82433,210,210,0.77273,0.87592
2017,Saxony-Anhalt,Tenant,Yes,0.64134,277,384,0.59331,0.68938
2017,Saxony-Anhalt,Tenant,No,0.35866,107,384,0.31062,0.40669
2017,Thuringa,Owner,Yes,0.76219,218,268,0.71112,0.81326
2017,Thuringa,Owner,No,0.23781,50,268,0.18674,0.28888
2017,Thuringa,Tenant,Yes,0.73206,280,362,0.68637,0.77775
2017,Thuringa,Tenant,No,0.26794,82,362,0.22225,0.31363
2018,Schleswig-Holstein,Owner,Yes,0.92982,257,257,0.89853,0.96112
2018,Schleswig-Holstein,Tenant,Yes,0.77756,358,409,0.73720,0.81791
2018,Schleswig-Holstein,Tenant,No,0.22244,51,409,0.18209,0.26280
2018,Hamburg,Owner,Yes,0.89098,73,73,0.81900,0.96297
2018,Hamburg,Tenant,Yes,0.88379,266,266,0.84521,0.92238
2018,Lower Saxony,Owner,Yes,0.87192,710,763,0.84819,0.89565
2018,Lower Saxony,Owner,No,0.12808,53,763,0.10435,0.15181
2018,Lower Saxony,Tenant,Yes,0.79368,938,1036,0.76902,0.81833
2018,Lower Saxony,Tenant,No,0.20632,98,1036,0.18167,0.23098
2018,Bremen,Owner,Yes,0.89556,48,48,0.80812,0.98299
2018,Bremen,Tenant,Yes,0.87724,121,121,0.81853,0.93596
2018,North Rhine-Westphalia,Owner,Yes,0.89122,1272,1341,0.87455,0.90790
2018,North Rhine-Westphalia,Owner,No,0.10878,69,1341,0.09210,0.12545
2018,North Rhine-Westphalia,Tenant,Yes,0.80977,2166,2422,0.79413,0.82540
2018,North Rhine-Westphalia,Tenant,No,0.19023,256,2422,0.17460,0.20587
2018,Hesse,Owner,Yes,0.86151,423,423,0.82856,0.89447
2018,Hesse,Tenant,Yes,0.82278,705,783,0.79601,0.84954
2018,Hesse,Tenant,No,0.17722,78,783,0.15046,0.20399
2018,"Rhineland-Palatinate, Saarland",Owner,Yes,0.78813,397,447,0.75020,0.82605
2018,"Rhineland-Palatinate, Saarland",Owner,No,0.21187,50,447,0.17395,0.24980
2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.76902,538,618,0.73577,0.80228
2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.23098,80,618,0.19772,0.26423
2018,Baden-Wuerttemberg,Owner,Yes,0.85289,806,875,0.82940,0.87637
2018,Baden-Wuerttemberg,Owner,No,0.14711,69,875,0.12363,0.17060
2018,Baden-Wuerttemberg,Tenant,Yes,0.79962,894,1007,0.77489,0.82436
2018,Baden-Wuerttemberg,Tenant,No,0.20038,113,1007,0.17564,0.22511
2018,Bavaria,Owner,Yes,0.81191,1046,1151,0.78933,0.83450
2018,Bavaria,Owner,No,0.18809,105,1151,0.16550,0.21067
2018,Bavaria,Tenant,Yes,0.80462,1322,1492,0.78449,0.82474
2018,Bavaria,Tenant,No,0.19538,170,1492,0.17526,0.21551
2018,Berlin,Owner,Yes,0.89589,104,104,0.83690,0.95487
2018,Berlin,Tenant,Yes,0.84730,609,672,0.82008,0.87451
2018,Berlin,Tenant,No,0.15270,63,672,0.12549,0.17992
2018,Brandenburg,Owner,Yes,0.83446,233,268,0.78987,0.87904
2018,Brandenburg,Owner,No,0.16554,35,268,0.12096,0.21013
2018,Brandenburg,Tenant,Yes,0.70873,377,455,0.66694,0.75052
2018,Brandenburg,Tenant,No,0.29127,78,455,0.24948,0.33306
2018,Mecklenburg-Western Pomerania,Owner,Yes,0.79858,106,106,0.72187,0.87529
2018,Mecklenburg-Western Pomerania,Tenant,Yes,0.69572,234,295,0.64312,0.74831
2018,Mecklenburg-Western Pomerania,Tenant,No,0.30428,61,295,0.25169,0.35688
2018,Saxony,Owner,Yes,0.89781,326,326,0.86488,0.93074
2018,Saxony,Tenant,Yes,0.77791,600,709,0.74729,0.80853
2018,Saxony,Tenant,No,0.22209,109,709,0.19147,0.25271
2018,Saxony-Anhalt,Owner,Yes,0.81866,202,202,0.76539,0.87192
2018,Saxony-Anhalt,Tenant,Yes,0.65641,299,394,0.60945,0.70336
2018,Saxony-Anhalt,Tenant,No,0.34359,95,394,0.29664,0.39055
2018,Thuringa,Owner,Yes,0.77428,209,248,0.72215,0.82642
2018,Thuringa,Owner,No,0.22572,39,248,0.17358,0.27785
2018,Thuringa,Tenant,Yes,0.75470,318,398,0.71238,0.79703
2018,Thuringa,Tenant,No,0.24530,80,398,0.20297,0.28762
2019,Schleswig-Holstein,Owner,Yes,0.93605,323,323,0.90933,0.96278
2019,Schleswig-Holstein,Tenant,Yes,0.85193,344,379,0.81613,0.88774
2019,Schleswig-Holstein,Tenant,No,0.14807,35,379,0.11226,0.18387
2019,Hamburg,Owner,Yes,0.83489,106,106,0.76387,0.90590
2019,Hamburg,Tenant,Yes,0.87337,265,265,0.83325,0.91349
2019,Lower Saxony,Owner,Yes,0.89636,777,825,0.87555,0.91717
2019,Lower Saxony,Owner,No,0.10364,48,825,0.08283,0.12445
2019,Lower Saxony,Tenant,Yes,0.82022,870,945,0.79573,0.84472
2019,Lower Saxony,Tenant,No,0.17978,75,945,0.15528,0.20427
2019,Bremen,Owner,Yes,0.88624,46,46,0.79347,0.97901
2019,Bremen,Tenant,Yes,0.94380,120,120,0.90242,0.98518
2019,North Rhine-Westphalia,Owner,Yes,0.89985,1511,1570,0.88500,0.91471
2019,North Rhine-Westphalia,Owner,No,0.10015,59,1570,0.08529,0.11500
2019,North Rhine-Westphalia,Tenant,Yes,0.84217,2110,2303,0.82727,0.85706
2019,North Rhine-Westphalia,Tenant,No,0.15783,193,2303,0.14294,0.17273
2019,Hesse,Owner,Yes,0.89452,519,519,0.86807,0.92098
2019,Hesse,Tenant,Yes,0.86424,688,752,0.83975,0.88874
2019,Hesse,Tenant,No,0.13576,64,752,0.11126,0.16025
2019,"Rhineland-Palatinate, Saarland",Owner,Yes,0.81137,454,495,0.77687,0.84587
2019,"Rhineland-Palatinate, Saarland",Owner,No,0.18863,41,495,0.15413,0.22313
2019,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.80306,493,557,0.77001,0.83612
2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.19694,64,557,0.16388,0.22999
2019,Baden-Wuerttemberg,Owner,Yes,0.87686,912,965,0.85611,0.89760
2019,Baden-Wuerttemberg,Owner,No,0.12314,53,965,0.10240,0.14389
2019,Baden-Wuerttemberg,Tenant,Yes,0.85915,904,980,0.83736,0.88094
2019,Baden-Wuerttemberg,Tenant,No,0.14085,76,980,0.11906,0.16264
2019,Bavaria,Owner,Yes,0.84209,1237,1324,0.82244,0.86174
2019,Bavaria,Owner,No,0.15791,87,1324,0.13826,0.17756
2019,Bavaria,Tenant,Yes,0.82846,1322,1457,0.80910,0.84783
2019,Bavaria,Tenant,No,0.17154,135,1457,0.15217,0.19090
2019,Berlin,Owner,Yes,0.90845,150,150,0.86214,0.95475
2019,Berlin,Tenant,Yes,0.85524,610,660,0.82838,0.88211
2019,Berlin,Tenant,No,0.14476,50,660,0.11789,0.17162
2019,Brandenburg,Owner,Yes,0.84851,326,359,0.81137,0.88565
2019,Brandenburg,Owner,No,0.15149,33,359,0.11435,0.18863
2019,Brandenburg,Tenant,Yes,0.77808,382,435,0.73899,0.81718
2019,Brandenburg,Tenant,No,0.22192,53,435,0.18282,0.26101
2019,Mecklenburg-Western Pomerania,Owner,Yes,0.82061,151,151,0.75921,0.88201
2019,Mecklenburg-Western Pomerania,Tenant,Yes,0.72728,218,268,0.67386,0.78070
2019,Mecklenburg-Western Pomerania,Tenant,No,0.27272,50,268,0.21930,0.32614
2019,Saxony,Owner,Yes,0.94167,405,405,0.91882,0.96452
2019,Saxony,Tenant,Yes,0.78695,586,679,0.75613,0.81777
2019,Saxony,Tenant,No,0.21305,93,679,0.18223,0.24387
2019,Saxony-Anhalt,Owner,Yes,0.81688,242,242,0.76804,0.86571
2019,Saxony-Anhalt,Tenant,Yes,0.68761,290,358,0.63953,0.73569
2019,Saxony-Anhalt,Tenant,No,0.31239,68,358,0.26431,0.36047
2019,Thuringa,Owner,Yes,0.77710,251,287,0.72886,0.82533
2019,Thuringa,Owner,No,0.22290,36,287,0.17467,0.27114
2019,Thuringa,Tenant,Yes,0.72152,287,358,0.67502,0.76802
2019,Thuringa,Tenant,No,0.27848,71,358,0.23198,0.32498
2021,Schleswig-Holstein,Owner,Yes,0.94670,235,235,0.91792,0.97548
2021,Schleswig-Holstein,Tenant,Yes,0.88590,249,249,0.84633,0.92547
2021,Hamburg,Owner,Yes,0.88402,75,75,0.81106,0.95697
2021,Hamburg,Tenant,Yes,0.91864,216,216,0.88210,0.95519
2021,Lower Saxony,Owner,Yes,0.92462,546,546,0.90246,0.94679
2021,Lower Saxony,Tenant,Yes,0.83849,603,643,0.81002,0.86696
2021,Lower Saxony,Tenant,No,0.16151,40,643,0.13304,0.18998
2021,Bremen,Tenant,Yes,0.92277,80,80,0.86390,0.98164
2021,North Rhine-Westphalia,Owner,Yes,0.93368,972,1009,0.91832,0.94904
2021,North Rhine-Westphalia,Owner,No,0.06632,37,1009,0.05096,0.08168
2021,North Rhine-Westphalia,Tenant,Yes,0.91255,1601,1677,0.89902,0.92607
2021,North Rhine-Westphalia,Tenant,No,0.08745,76,1677,0.07393,0.10098
2021,Hesse,Owner,Yes,0.90741,317,317,0.87546,0.93937
2021,Hesse,Tenant,Yes,0.90491,505,505,0.87930,0.93052
2021,"Rhineland-Palatinate, Saarland",Owner,Yes,0.85829,284,284,0.81766,0.89892
2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.81646,314,314,0.77357,0.85934
2021,Baden-Wuerttemberg,Owner,Yes,0.89577,623,654,0.87233,0.91920
2021,Baden-Wuerttemberg,Owner,No,0.10423,31,654,0.08080,0.12767
2021,Baden-Wuerttemberg,Tenant,Yes,0.87877,660,697,0.85452,0.90302
2021,Baden-Wuerttemberg,Tenant,No,0.12123,37,697,0.09698,0.14548
2021,Bavaria,Owner,Yes,0.89309,815,861,0.87244,0.91374
2021,Bavaria,Owner,No,0.10691,46,861,0.08626,0.12756
2021,Bavaria,Tenant,Yes,0.81944,937,1017,0.79579,0.84309
2021,Bavaria,Tenant,No,0.18056,80,1017,0.15691,0.20421
2021,Berlin,Owner,Yes,0.99204,106,106,0.97504,1.00904
2021,Berlin,Tenant,Yes,0.89481,520,520,0.86841,0.92120
2021,Brandenburg,Owner,Yes,0.94840,219,219,0.91904,0.97777
2021,Brandenburg,Tenant,Yes,0.84144,225,225,0.79361,0.88928
2021,Mecklenburg-Western Pomerania,Owner,Yes,0.91322,98,98,0.85720,0.96924
2021,Mecklenburg-Western Pomerania,Tenant,Yes,0.87037,145,145,0.81550,0.92523
2021,Saxony,Owner,Yes,0.94621,254,254,0.91841,0.97401
2021,Saxony,Tenant,Yes,0.83920,455,504,0.80710,0.87131
2021,Saxony,Tenant,No,0.16080,49,504,0.12869,0.19290
2021,Saxony-Anhalt,Owner,Yes,0.88857,146,146,0.83736,0.93979
2021,Saxony-Anhalt,Tenant,Yes,0.77921,213,245,0.72717,0.83126
2021,Saxony-Anhalt,Tenant,No,0.22079,32,245,0.16874,0.27283
2021,Thuringa,Owner,Yes,0.86518,154,154,0.81106,0.91930
2021,Thuringa,Tenant,Yes,0.79765,211,246,0.74735,0.84796
2021,Thuringa,Tenant,No,0.20235,35,246,0.15204,0.25265
