year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,male,12354,26.876927155452996,26.83815478436387,26.915699526542124,23.88844108581543,26.25072479248047,29.218406677246094,15.893492698669434,37.21335506439209,26.250725,26.185659408569336,26.378999710083008
2014,female,14336,25.727266030284465,25.68511803663405,25.76941402393488,22.03172492980957,24.677021026611328,28.479887008666992,13.364964,38.152130126953125,24.677021,24.552453994750977,24.818918228149414
2015,male,,,,,,,,,,,,
2015,female,,,,,,,,,,,,
2016,male,10968,26.989499161972937,26.947439152556075,27.031559171389798,23.931623458862305,26.309017181396484,29.387754440307617,15.747426986694336,37.571950912475586,26.309017,26.106229782104492,26.44287462234497
2016,female,12781,25.887883023871023,25.84209558335561,25.933670464386434,22.03856658935547,24.840980529785156,28.577960968017578,13.696129,38.38705253601074,24.84098,24.62249298095703,24.915453958511353
2017,male,,,,,,,,,,,,
2017,female,,,,,,,,,,,,
2018,male,13571,27.05135907702667,27.012728832993044,27.089989321060298,23.92485809326172,26.297576904296875,29.387754440307617,15.730513572692871,37.582098960876465,26.297577,26.102128982543945,26.360586166381836
2018,female,14598,26.068506542602766,26.02497822828783,26.112034856917703,22.22222137451172,25.039918899536133,28.731746673583984,12.45793342590332,38.49603462219238,25.039919,24.86248016357422,25.22076416015625
2019,male,,,,,,,,,,,,
2019,female,,,,,,,,,,,,
2020,male,12163,27.20129641701944,27.158954722879635,27.243638111159242,23.999777559568642,26.47210693359375,29.40259113151135,15.89555720165458,37.50681148942542,26.472107,26.36089882850647,26.647647857666016
2020,female,13081,26.26825848101495,26.221076275361227,26.315440686668673,22.22222137451172,25.22277419001127,29.143311388988472,14.692378,39.524946410703606,25.217358,25.044090270996094,25.39479637145996
2021,male,,,,,,,,,,,,
2021,female,,,,,,,,,,,,
