year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,2nd Quintile,3771,25.873628029733098,25.804948622736948,25.942307436729248,22.757049221589998,25.46938705444336,28.62879180908203,13.949435340351949,37.43640569032008,25.469387,25.22711181640625,25.630364322662352
2004,3rd Quintile,3902,25.699948536333032,25.631413362073985,25.76848371059208,22.63976950594793,25.155895233154297,28.326974868774414,14.172336,36.85778291301414,25.155895,25.00248999595642,25.34769868850708
2004,4th Quintile,4312,25.781367082097773,25.71917980286351,25.843554361332036,22.724403381347656,25.35154151916504,28.326580047607422,14.453125,36.72984504699707,25.351542,25.192247676849366,25.523133039474487
2004,5th Quintile,6151,25.148381761817227,25.099478574755196,25.197284948879258,22.34408264695042,24.776019350199515,27.309968948364258,14.89525319482966,34.75879840048502,24.776794,24.655061340332033,24.935695075988768
2005,1st Quintile,,,,,,,,,,,,
2005,2nd Quintile,,,,,,,,,,,,
2005,3rd Quintile,,,,,,,,,,,,
2005,4th Quintile,,,,,,,,,,,,
2005,5th Quintile,,,,,,,,,,,,
2006,1st Quintile,2991,25.909550007799684,25.819610772240317,25.99948924335905,22.471208572387695,25.180784225463867,28.714086186879783,13.106892150649564,38.078402608617914,25.180784,24.97020869255066,25.42784881591797
2006,2nd Quintile,3321,26.18470029914339,26.105513828696104,26.263886769590677,22.850763604143886,25.56495475769043,28.897281146172286,13.780987291101285,37.967057459214885,25.564955,25.31328010559082,25.77836799621582
2006,3rd Quintile,3665,26.102313627725014,26.030063057300417,26.17456419814961,22.978811116358667,25.56495475769043,28.66613006591797,14.447832692019714,37.19710849025692,25.564955,25.366928100585938,25.749189853668213
2006,4th Quintile,3969,25.623928040920937,25.55861816272288,25.689237919118995,22.530864715576172,25.14406300001636,27.979855203226435,14.357378984100777,36.15334093470183,25.142857,24.97645444869995,25.317725658416748
2006,5th Quintile,5524,25.360615571027093,25.307986884240975,25.41324425781321,22.530864715576172,24.87384075177099,27.54821014404297,15.004846572875977,35.074228286743164,24.87772,24.653047561645508,24.987873077392578
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,3039,26.128951439789038,26.035457390083646,26.22244548949443,22.4813289642334,25.35154151916504,29.000595092773438,13.364964,38.779494285583496,25.351542,25.048709869384766,25.604165077209473
2008,2nd Quintile,3356,26.435352832943366,26.357318722125427,26.513386943761304,23.122812583510214,25.73708152770996,29.279204935397047,13.888224055679965,38.513793463227294,25.737082,25.447988510131836,25.97013387680054
2008,3rd Quintile,3775,25.903746274790368,25.834661311156065,25.97283123842467,22.792657983378422,25.390625,28.40550422668457,15.173038,36.82477359164379,25.390625,25.144032859802245,25.54538497924805
2008,4th Quintile,3942,25.947360548378416,25.880013773256586,26.014707323500247,22.952377506420184,25.390625,28.34467124938965,15.055495,36.43311186384385,25.390625,25.1754207611084,25.5322368144989
2008,5th Quintile,5240,25.473378248525023,25.417964840478568,25.528791656571478,22.647377014160156,24.930747985839844,27.68166160583496,15.09595012664795,35.23308849334717,24.930748,24.70461654663086,25.089512586593628
2009,1st Quintile,,,,,,,,,,,,
2009,2nd Quintile,,,,,,,,,,,,
2009,3rd Quintile,,,,,,,,,,,,
2009,4th Quintile,,,,,,,,,,,,
2009,5th Quintile,,,,,,,,,,,,
2010,1st Quintile,2662,26.713849314232633,26.604415571425847,26.82328305703942,23.030044555664062,25.71166229248047,29.384756088256836,13.497977256774902,38.916823387145996,25.711662,25.46961898803711,26.033676671981812
2010,2nd Quintile,3001,26.345640196841146,26.26135790386999,26.429922489812302,23.046875,25.826446533203125,29.031789779663086,15.149602,38.009161949157715,25.826447,25.62668333053589,26.0473575592041
2010,3rd Quintile,3185,26.21506903217233,26.136121030203693,26.294017034140968,23.030044555664062,25.556381719537608,28.8780562736734,15.224914,37.650073850687406,25.55933,25.405192136764526,25.90945816040039
2010,4th Quintile,3421,25.947140776732958,25.872991629573413,26.021289923892503,22.877405166625977,25.335002899169922,28.299551117195552,14.744186240771613,36.43277004304991,25.335003,25.07597417831421,25.527149200439453
2010,5th Quintile,4384,25.855258104392693,25.792124923783167,25.91839128500222,22.76146697998047,25.282569885253906,28.093301385357886,15.210925,36.091052993424015,25.28257,25.087806081771852,25.458905506134034
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,3140,26.578797316926273,26.486995114337933,26.670599519514614,22.85714340209961,25.864513397216797,29.41176414489746,13.364964,39.24369525909424,25.864513,25.702852249145508,26.261608791351318
2012,2nd Quintile,3281,26.517708467430523,26.43281834372428,26.60259859113677,23.056562931795415,25.951557159423828,29.06879507364147,15.03396,38.08714328641055,25.951557,25.706926345825195,26.26668801307678
2012,3rd Quintile,3559,26.205380082094333,26.130673012288458,26.280087151900208,22.943272857053742,25.510204315185547,28.981143951416016,13.886466215510332,38.037950592959426,25.510204,25.155895233154297,25.73841509819031
2012,4th Quintile,3794,26.02470434757912,25.953012908353777,26.096395786804464,22.8328800201416,25.503922723571822,28.616909958425556,15.389351,37.292954865851485,25.50404,25.317965173721312,25.657610511779787
2012,5th Quintile,4543,25.91577480113317,25.85246960617117,25.979079996095173,22.839506149291992,25.2595157623291,28.293344497680664,15.826092,36.47410202026367,25.259516,25.08155059814453,25.41663932800293
2013,1st Quintile,,,,,,,,,,,,
2013,2nd Quintile,,,,,,,,,,,,
2013,3rd Quintile,,,,,,,,,,,,
2013,4th Quintile,,,,,,,,,,,,
2013,5th Quintile,,,,,,,,,,,,
2014,1st Quintile,5895,26.746054978978535,26.674050262009047,26.818059695948023,22.72043800354004,25.880571365356445,29.41176414489746,13.364964,39.448753356933594,25.880571,25.58926773071289,26.106769561767578
2014,2nd Quintile,5565,26.599690985961843,26.535578197146013,26.663803774777673,23.14049530029297,25.969528198242188,29.218406677246094,14.023628234863281,38.33527374267578,25.969528,25.72258644104004,26.157806396484375
2014,3rd Quintile,5196,26.10460020534623,26.041224691154323,26.167975719538138,22.790328979492188,25.43268585205078,28.713211059570312,13.906005859375,37.5975341796875,25.432686,25.20350956916809,25.637737941741943
2014,4th Quintile,5186,26.06034331882265,25.99914884471106,26.12153779293424,22.862367630004883,25.44799842660402,28.650136947631836,14.180713653564453,37.331790924072266,25.436466,25.17549843788147,25.656855440139772
2014,5th Quintile,5398,25.773922398741853,25.71509742787605,25.832747369607656,22.598140716552734,24.97704315185547,28.343937999495576,15.779093,36.96263392390984,24.977043,24.704748153686523,25.118440628051758
2015,1st Quintile,,,,,,,,,,,,
2015,2nd Quintile,,,,,,,,,,,,
2015,3rd Quintile,,,,,,,,,,,,
2015,4th Quintile,,,,,,,,,,,,
2015,5th Quintile,,,,,,,,,,,,
2016,1st Quintile,5049,26.777233367029737,26.697291516751143,26.85717521730833,22.743383407592773,25.79795748617864,29.770993721124217,14.532872,40.31240919142138,25.795918,25.553735733032227,25.986299514770508
2016,2nd Quintile,5179,26.681150774071348,26.609288493850848,26.75301305429185,22.878717068564338,25.925926208496094,29.402273178100586,15.605006,39.18760734240496,25.925926,25.633031845092773,26.20293426513672
2016,3rd Quintile,4617,26.482116569484077,26.414500468738687,26.549732670229467,23.14049530029297,25.71166229248047,29.012902846409983,14.331883981117448,37.821514165585505,25.711662,25.471303462982178,25.913185358047485
2016,4th Quintile,4580,26.169085089238106,26.103415718094716,26.234754460381495,22.862367630004883,25.63261957433961,28.73175681804089,14.058283847950873,37.5358406000949,25.631168,25.397823333740234,25.87171173095703
2016,5th Quintile,4825,25.89569297322248,25.834095241352028,25.957290705092934,22.862367630004883,25.249338150024414,28.34467124938965,15.241579,36.5681266784668,25.249338,25.065990447998047,25.415980195999147
2017,1st Quintile,,,,,,,,,,,,
2017,2nd Quintile,,,,,,,,,,,,
2017,3rd Quintile,,,,,,,,,,,,
2017,4th Quintile,,,,,,,,,,,,
2017,5th Quintile,,,,,,,,,,,,
2018,1st Quintile,7063,27.04154525677772,26.97393866558346,27.10915184797198,22.85714340209961,26.171875,30.110279083251953,12.110726,40.98998260498047,26.171875,25.904828786849976,26.43381824493408
2018,2nd Quintile,5456,26.775204628178912,26.70683618370832,26.843573072649505,23.12054674343131,26.040004333802422,29.387754440307617,14.693877,38.78856598562208,26.040953,25.7843056678772,26.25545883178711
2018,3rd Quintile,4809,26.419711308733387,26.350933950330887,26.488488667135886,22.959087371826172,25.661151885986328,29.068879537121834,14.4795,38.233567785065325,25.661152,25.410597372055054,25.92080955505371
2018,4th Quintile,4619,26.404633108968547,26.336276155209205,26.472990062727888,23.147254943847656,25.730533633551406,28.735336286127907,14.76513293042728,37.11745829954828,25.727554,25.461790800094604,25.94571304321289
2018,5th Quintile,5088,26.04948323159282,25.987055722710476,26.111910740475164,22.85714340209961,25.30864143371582,28.40550422668457,14.6136675,36.72804546356201,25.308641,25.02507209777832,25.559120416641235
2019,1st Quintile,,,,,,,,,,,,
2019,2nd Quintile,,,,,,,,,,,,
2019,3rd Quintile,,,,,,,,,,,,
2019,4th Quintile,,,,,,,,,,,,
2019,5th Quintile,,,,,,,,,,,,
2020,1st Quintile,4295,27.209513976265832,27.115833576785874,27.30319437574579,22.675737380981445,26.219025848443078,30.367347717285156,12.345679,41.90476322174072,26.21882,25.852378225326536,26.590405416488647
2020,2nd Quintile,4568,27.18893325512367,27.112744163256586,27.26512234699075,23.656664050852278,26.370237350463867,29.90302848815918,15.615705,39.27257514411953,26.370237,26.064880752563475,26.568599700927734
2020,3rd Quintile,4377,26.696160636004826,26.62360621211939,26.768715059890262,23.231988223347788,26.12244987487793,29.26333999633789,14.692378,38.31036765582304,26.12245,25.898405075073242,26.418453216552734
2020,4th Quintile,4427,26.518457625693934,26.444425736832827,26.59248951455504,23.120624542236328,25.661151885986328,29.06843106137867,15.241579,37.99014084009219,25.661152,25.376667785644532,25.886678791046144
2020,5th Quintile,6008,25.928803343927804,25.87362725915612,25.983979428699488,22.790354664316887,25.30864143371582,28.34467124938965,15.942183,36.67614612699879,25.308641,25.08675608634949,25.51778221130371
2021,1st Quintile,,,,,,,,,,,,
2021,2nd Quintile,,,,,,,,,,,,
2021,3rd Quintile,,,,,,,,,,,,
2021,4th Quintile,,,,,,,,,,,,
2021,5th Quintile,,,,,,,,,,,,
