"year","bildungsniveau","bula_h","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2007","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2007","Hauptschule","Niedersachsen","356.1","387.5","296","200","350","400","450","600","343.24","368.96","0","900","380","400"
"2007","Hauptschule","Nordrhein-Westfalen","351.36","382.5","650","200","300","400","450","600","343.31","359.41","0","700","370","385"
"2007","Hauptschule","Rheinland-Pfalz,Saarland","345.21","382.5","272","200","300","400","400","600","332.8","357.62","0","600","375","400"
"2007","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2007","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2007","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2007","Hauptschule","Schleswig-Holstein","370.37","382.5","91","200","300","400","500","600","345.68","395.06","75","600","350","400"
"2007","Hauptschule","Thüringen","","","","","","","","","","","","","",""
"2007","Realschule","Baden-Württemberg","345.68","372.5","372","200","300","400","450","600","334.66","356.7","30","700","350","375"
"2007","Realschule","Bayern","344.64","377.5","450","200","300","400","450","600","333.77","355.51","0","750","350","380"
"2007","Realschule","Berlin","","","","","","","","","","","","","",""
"2007","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2007","Realschule","Bremen","","","","","","","","","","","","","",""
"2007","Realschule","Hamburg","339.55","382.5","33","120","350","400","400","450","305.21","373.89","100","500","350","400"
"2007","Realschule","Hessen","354.23","378","228","200","300","400","450","650","339.48","368.98","40","900","350","385"
"2007","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2007","Realschule","Niedersachsen","345.87","382.5","348","200","300","400","420","520","333.89","357.85","0","800","350","385"
"2007","Realschule","Nordrhein-Westfalen","343.3","372.5","568","200","300","400","450","600","334.51","352.09","40","700","350","375"
"2007","Realschule","Rheinland-Pfalz,Saarland","337.41","382.5","161","200","300","400","450","600","319.49","355.33","0","700","350","385"
"2007","Realschule","Saarland","","","","","","","","","","","","","",""
"2007","Realschule","Sachsen","","","","","","","","","","","","","",""
"2007","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2007","Realschule","Schleswig-Holstein","356.62","387.5","98","200","300","400","500","550","333.95","379.29","60","600","360","390"
"2007","Realschule","Thüringen","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Baden-Württemberg","334.4","377.5","178","180","300","400","400","500","316.47","352.33","20","800","350","385"
"2008","(Fach-)Abitur","Bayern","324.15","357.5","157","150","250","400","440","500","304.54","343.76","20","999","350","385"
"2008","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Hessen","319.02","340","106","100","250","400","450","500","296.38","341.66","40","600","300","390"
"2008","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Niedersachsen","345.97","377.5","115","200","300","400","420","600","324.87","367.07","30","700","350","400"
"2008","(Fach-)Abitur","Nordrhein-Westfalen","330.72","367.5","397","150","250","400","450","600","319.38","342.06","0","600","350","380"
"2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","344.85","382.5","73","240","300","400","400","450","326.85","362.85","60","500","370","400"
"2008","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Schleswig-Holstein","322.65","325","45","160","200","400","420","500","285.9","359.4","50","500","280","395"
"2008","(Fach-)Abitur","Thüringen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Baden-Württemberg","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Bayern","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Hessen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Thüringen","","","","","","","","","","","","","",""
"2008","AkademikerIn","Baden-Württemberg","352.85","377.5","314","200","300","400","480","600","340.58","365.12","0","700","380","400"
"2008","AkademikerIn","Bayern","360.07","395","368","200","300","400","480","600","348.51","371.63","40","700","380","400"
"2008","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2008","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2008","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"2008","AkademikerIn","Hamburg","365.81","392.5","61","250","350","400","500","500","343.44","388.18","80","500","350","400"
"2008","AkademikerIn","Hessen","354.58","382.5","243","200","300","400","480","700","340.5","368.66","40","700","360","400"
"2008","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2008","AkademikerIn","Niedersachsen","349.53","395","213","200","300","400","450","600","333.48","365.58","0","700","350","400"
"2008","AkademikerIn","Nordrhein-Westfalen","348.58","382.5","544","200","300","400","450","600","339.75","357.41","0","700","375","385"
"2008","AkademikerIn","Rheinland-Pfalz,Saarland","351.23","387.5","121","225","300","400","450","600","332.77","369.69","30","600","350","400"
"2008","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2008","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2008","AkademikerIn","Schleswig-Holstein","369.53","385","61","200","300","400","500","700","342.13","396.93","100","700","350","400"
"2008","AkademikerIn","Thüringen","","","","","","","","","","","","","",""
"2008","Hauptschule","Baden-Württemberg","345.34","372.5","455","200","300","400","400","520","335.9","354.78","20","750","350","380"
"2008","Hauptschule","Bayern","336.72","377.5","644","200","300","400","410","560","327.99","345.45","0","800","350","380"
"2008","Hauptschule","Berlin","","","","","","","","","","","","","",""
"2008","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"2008","Hauptschule","Bremen","","","","","","","","","","","","","",""
"2008","Hauptschule","Hamburg","","","","","","","","","","","","","",""
"2008","Hauptschule","Hessen","338.45","382.5","187","200","300","400","400","600","322.81","354.09","40","600","350","390"
"2008","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2008","Hauptschule","Niedersachsen","350.4","382.5","275","200","300","400","400","750","336.65","364.15","0","800","380","400"
"2008","Hauptschule","Nordrhein-Westfalen","346.54","377.5","629","200","300","400","450","600","337.67","355.41","0","800","360","380"
"2008","Hauptschule","Rheinland-Pfalz,Saarland","338.45","382.5","240","175","300","400","400","500","325.75","351.15","60","600","375","385"
"2008","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2008","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2008","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2008","Hauptschule","Schleswig-Holstein","341.68","377.5","85","180","300","400","430","600","315.24","368.12","60","800","350","390"
"2008","Hauptschule","Thüringen","","","","","","","","","","","","","",""
"2008","Realschule","Baden-Württemberg","335.7","360","367","150","300","400","440","500","324.49","346.91","0","600","350","380"
"2008","Realschule","Bayern","336.93","377.5","404","200","300","400","450","600","325.84","348.02","0","800","350","380"
"2008","Realschule","Berlin","","","","","","","","","","","","","",""
"2008","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2008","Realschule","Bremen","","","","","","","","","","","","","",""
"2008","Realschule","Hamburg","348.47","382.5","32","200","350","400","400","500","309.7","387.24","0","500","300","400"
"2008","Realschule","Hessen","346.45","377.5","219","200","300","400","420","550","333.16","359.74","10","600","350","380"
"2008","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2008","Realschule","Niedersachsen","345.01","382.5","334","200","300","400","400","600","333.54","356.48","0","820","350","380"
"2008","Realschule","Nordrhein-Westfalen","338.22","372.5","547","200","300","400","400","500","329.83","346.61","0","600","350","380"
"2008","Realschule","Rheinland-Pfalz,Saarland","339.4","377.5","148","200","300","400","400","600","323.35","355.45","60","600","350","385"
"2008","Realschule","Saarland","","","","","","","","","","","","","",""
"2008","Realschule","Sachsen","","","","","","","","","","","","","",""
"2008","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2008","Realschule","Schleswig-Holstein","328.7","355","88","150","250","400","420","600","303.9","353.5","40","600","300","380"
"2008","Realschule","Thüringen","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Baden-Württemberg","340.83","367.5","162","150","300","400","450","600","322.68","358.98","0","700","350","380"
"2009","(Fach-)Abitur","Bayern","326.45","345","147","150","280","400","420","500","304.8","348.1","40","999","320","380"
"2009","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Hessen","334.08","365","109","200","270","400","420","600","311.91","356.25","0","600","300","385"
"2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Niedersachsen","374.55","377.5","109","200","300","420","480","800","351.9","397.2","50","800","350","400"
"2009","(Fach-)Abitur","Nordrhein-Westfalen","326.63","345","362","150","290","400","400","500","315.98","337.28","40","650","350","380"
"2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","321.1","377.5","63","200","240","390","400","450","293.54","348.66","0","500","350","385"
"2009","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Schleswig-Holstein","343.08","397.5","41","160","220","400","500","550","305.17","380.99","100","550","250","400"
"2009","(Fach-)Abitur","Thüringen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Baden-Württemberg","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Bayern","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Hessen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Thüringen","","","","","","","","","","","","","",""
"2009","AkademikerIn","Baden-Württemberg","357.45","377.5","286","200","300","400","500","600","344.62","370.28","0","800","380","400"
"2009","AkademikerIn","Bayern","346.54","345","364","200","300","400","500","550","334.96","358.12","0","850","350","385"
"2009","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2009","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2009","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"2009","AkademikerIn","Hamburg","344.56","387.5","57","200","300","400","400","500","322.01","367.11","60","500","385","400"
"2009","AkademikerIn","Hessen","354.84","387.5","231","200","300","400","450","650","340.92","368.76","30","650","360","400"
"2009","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2009","AkademikerIn","Niedersachsen","358.18","397.5","206","200","300","400","500","550","343.9","372.46","40","580","370","400"
"2009","AkademikerIn","Nordrhein-Westfalen","357.44","382.5","517","200","300","400","450","600","348.5","366.38","0","700","380","400"
"2009","AkademikerIn","Rheinland-Pfalz,Saarland","328.25","365","115","150","280","400","420","600","307.74","348.76","0","650","320","400"
"2009","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2009","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2009","AkademikerIn","Schleswig-Holstein","359.79","392.5","56","200","300","450","500","600","329.99","389.59","80","600","300","400"
"2009","AkademikerIn","Thüringen","","","","","","","","","","","","","",""
"2009","Hauptschule","Baden-Württemberg","350.41","372.5","395","200","300","400","420","500","340.16","360.66","0","700","350","385"
"2009","Hauptschule","Bayern","347.48","372.5","560","200","300","400","400","600","338.67","356.29","0","700","350","380"
"2009","Hauptschule","Berlin","","","","","","","","","","","","","",""
"2009","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"2009","Hauptschule","Bremen","","","","","","","","","","","","","",""
"2009","Hauptschule","Hamburg","","","","","","","","","","","","","",""
"2009","Hauptschule","Hessen","336.5","377.5","157","150","300","400","400","600","318.79","354.21","0","600","350","385"
"2009","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2009","Hauptschule","Niedersachsen","348","395","232","180","300","400","450","800","333","363","0","800","380","400"
"2009","Hauptschule","Nordrhein-Westfalen","350.91","377.5","559","200","300","400","450","600","341.93","359.89","0","700","360","385"
"2009","Hauptschule","Rheinland-Pfalz,Saarland","350.74","382.5","224","200","300","400","450","500","338.38","363.1","40","600","375","400"
"2009","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2009","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2009","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2009","Hauptschule","Schleswig-Holstein","354.36","395","74","200","300","400","500","600","329.18","379.54","40","600","380","400"
"2009","Hauptschule","Thüringen","","","","","","","","","","","","","",""
"2009","Realschule","Baden-Württemberg","339.55","365","325","200","300","400","450","500","328","351.1","0","700","350","380"
"2009","Realschule","Bayern","340.26","377.5","400","160","300","400","450","700","328.61","351.91","0","700","350","380"
"2009","Realschule","Berlin","","","","","","","","","","","","","",""
"2009","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2009","Realschule","Bremen","","","","","","","","","","","","","",""
"2009","Realschule","Hamburg","338.28","392.5","32","200","300","400","450","450","301.64","374.92","60","500","300","400"
"2009","Realschule","Hessen","356.11","377.5","199","250","300","400","450","550","342.72","369.5","57","600","350","385"
"2009","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2009","Realschule","Niedersachsen","344.47","377.5","320","200","300","400","425","550","332.25","356.69","0","750","350","385"
"2009","Realschule","Nordrhein-Westfalen","342.89","372.5","499","200","300","400","420","800","333.41","352.37","0","800","350","375"
"2009","Realschule","Rheinland-Pfalz,Saarland","350.63","378.5","141","200","300","400","400","500","336.18","365.08","50","500","350","385"
"2009","Realschule","Saarland","","","","","","","","","","","","","",""
"2009","Realschule","Sachsen","","","","","","","","","","","","","",""
"2009","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2009","Realschule","Schleswig-Holstein","379.39","395","80","220","300","410","500","800","354.92","403.86","70","800","350","400"
"2009","Realschule","Thüringen","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Baden-Württemberg","333.19","335","182","170","300","400","420","600","317.23","349.15","20","600","350","380"
"2010","(Fach-)Abitur","Bayern","327.82","345","169","200","300","400","400","600","308.27","347.37","15","999","350","385"
"2010","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Hamburg","383.97","390","40","250","375","450","500","500","343.97","423.97","0","500","300","400"
"2010","(Fach-)Abitur","Hessen","340.75","372.5","117","200","300","400","400","500","320.89","360.61","40","600","300","375"
"2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Niedersachsen","352.87","382.5","124","200","300","400","430","500","332.05","373.69","0","700","320","390"
"2010","(Fach-)Abitur","Nordrhein-Westfalen","315.23","345","420","150","240","400","420","500","304.39","326.07","0","600","350","360"
"2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","304.35","355","75","120","200","400","400","450","277.09","331.61","0","550","300","385"
"2010","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Schleswig-Holstein","315.54","325","47","100","200","420","450","500","281.81","349.27","40","500","250","380"
"2010","(Fach-)Abitur","Thüringen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Baden-Württemberg","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Bayern","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Hessen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Thüringen","","","","","","","","","","","","","",""
"2010","AkademikerIn","Baden-Württemberg","348.38","365","335","200","300","400","450","600","336.58","360.18","0","900","350","400"
"2010","AkademikerIn","Bayern","366.78","395","383","200","325","400","475","600","356.51","377.05","0","750","350","400"
"2010","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2010","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2010","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"2010","AkademikerIn","Hamburg","367.3","395","69","250","350","400","422","500","345.04","389.56","80","500","390","400"
"2010","AkademikerIn","Hessen","357.83","372.5","261","210","300","400","500","600","344.23","371.43","0","650","350","385"
"2010","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2010","AkademikerIn","Niedersachsen","344.42","382.5","233","200","300","400","450","550","329.86","358.98","0","780","350","390"
"2010","AkademikerIn","Nordrhein-Westfalen","354.3","377.5","552","200","300","400","480","600","345.11","363.49","0","600","360","385"
"2010","AkademikerIn","Rheinland-Pfalz,Saarland","333.47","335","120","150","300","400","450","500","314.69","352.25","0","600","320","400"
"2010","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2010","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2010","AkademikerIn","Schleswig-Holstein","347.85","365","60","80","240","420","600","600","312.47","383.23","70","600","300","400"
"2010","AkademikerIn","Thüringen","","","","","","","","","","","","","",""
"2010","Hauptschule","Baden-Württemberg","342.12","372.5","382","200","300","400","400","550","331.41","352.83","0","700","375","400"
"2010","Hauptschule","Bayern","340","372.5","581","200","300","400","400","600","331.52","348.48","30","700","350","380"
"2010","Hauptschule","Berlin","","","","","","","","","","","","","",""
"2010","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"2010","Hauptschule","Bremen","","","","","","","","","","","","","",""
"2010","Hauptschule","Hamburg","","","","","","","","","","","","","",""
"2010","Hauptschule","Hessen","339.07","382.5","164","170","300","400","450","560","321.95","356.19","0","600","355","400"
"2010","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2010","Hauptschule","Niedersachsen","322.32","335","243","150","200","400","400","600","308.16","336.48","30","900","350","385"
"2010","Hauptschule","Nordrhein-Westfalen","335.81","377.5","577","200","300","400","400","510","326.46","345.16","0","600","360","380"
"2010","Hauptschule","Rheinland-Pfalz,Saarland","364.18","392.5","225","200","300","400","500","800","348.46","379.9","0","800","375","395"
"2010","Hauptschule","Saarland","","","","","","","","","","","","","",""
"2010","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"2010","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2010","Hauptschule","Schleswig-Holstein","340.01","365","80","200","250","400","500","600","313.21","366.81","50","600","300","380"
"2010","Hauptschule","Thüringen","","","","","","","","","","","","","",""
"2010","Realschule","Baden-Württemberg","339.05","347.5","370","198","300","400","410","600","327.62","350.48","0","600","350","360"
"2010","Realschule","Bayern","350.17","382.5","467","200","300","400","425","600","339.94","360.4","0","700","350","360"
"2010","Realschule","Berlin","","","","","","","","","","","","","",""
"2010","Realschule","Brandenburg","","","","","","","","","","","","","",""
"2010","Realschule","Bremen","","","","","","","","","","","","","",""
"2010","Realschule","Hamburg","360.48","390","37","250","350","400","500","500","327.71","393.25","60","500","350","400"
"2010","Realschule","Hessen","343.82","372.5","217","200","300","400","400","600","329.21","358.43","0","700","350","385"
"2010","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2010","Realschule","Niedersachsen","353.24","382.5","344","200","300","400","450","600","341.32","365.16","0","600","350","385"
"2010","Realschule","Nordrhein-Westfalen","343.64","377.5","527","200","300","400","400","520","334.89","352.39","50","700","350","380"
"2010","Realschule","Rheinland-Pfalz,Saarland","329.66","367.5","149","200","250","400","400","550","312.66","346.66","0","600","350","385"
"2010","Realschule","Saarland","","","","","","","","","","","","","",""
"2010","Realschule","Sachsen","","","","","","","","","","","","","",""
"2010","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2010","Realschule","Schleswig-Holstein","380.36","387.5","88","300","350","415","500","650","355.84","404.88","0","650","300","380"
"2010","Realschule","Thüringen","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Baden-Württemberg","336.79","345","217","200","300","400","400","600","321.98","351.6","60","800","350","380"
"2011","(Fach-)Abitur","Bayern","325.83","340","213","180","250","400","400","650","308.87","342.79","80","999","320","360"
"2011","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Hamburg","350.65","390","44","160","300","400","425","480","315.38","385.92","40","500","340","400"
"2011","(Fach-)Abitur","Hessen","338.78","372.5","151","200","300","400","400","500","321.62","355.94","60","600","300","380"
"2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Niedersachsen","341.48","377.5","152","200","300","400","420","600","323.06","359.9","40","650","320","380"
"2011","(Fach-)Abitur","Nordrhein-Westfalen","341.33","377.5","481","195","300","400","450","550","331.09","351.57","0","999","350","380"
"2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","310.93","367.5","90","120","200","400","440","500","285.94","335.92","30","700","320","390"
"2011","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Schleswig-Holstein","321.94","387.5","60","100","250","400","420","550","289.74","354.14","50","700","300","390"
"2011","(Fach-)Abitur","Thüringen","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Baden-Württemberg","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Bayern","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Hessen","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Nordrhein-Westfalen","330.65","392.5","44","80","150","400","500","600","274.2","387.1","30","940","300","400"
"2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Thüringen","","","","","","","","","","","","","",""
"2011","AkademikerIn","Baden-Württemberg","367.96","397.5","424","240","320","400","500","600","357.78","378.14","0","600","360","400"
"2011","AkademikerIn","Bayern","363.26","387.5","495","200","320","400","480","600","353.56","372.96","0","800","375","400"
"2011","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"2011","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"2011","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"2011","AkademikerIn","Hamburg","358.39","395","74","160","300","400","500","600","333.81","382.97","0","600","400","400"
"2011","AkademikerIn","Hessen","352.7","355","322","200","300","400","500","615","340.28","365.12","20","700","350","390"
"2011","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2011","AkademikerIn","Niedersachsen","354.56","395","269","180","300","400","450","700","341.41","367.71","10","750","350","400"
"2011","AkademikerIn","Nordrhein-Westfalen","359.54","397.5","652","200","300","400","450","600","351.2","367.88","0","750","375","400"
"2011","AkademikerIn","Rheinland-Pfalz,Saarland","352.81","377.5","140","240","300","400","450","550","335.08","370.54","30","650","350","400"
"2011","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"2011","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2011","AkademikerIn","Schleswig-Holstein","331.34","397.5","82","100","200","400","450","600","305.21","357.47","0","600","300","400"
"2011","AkademikerIn","Thüringen","","","","","","","","","","","","","",""
