"year","age_gr","bildungsniveau","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2003","66","Hauptschule","202.39","135","49","60","100","200","500","760","153.61","251.17","0","760","100","200"
"2003","66","Realschule","","","","","","","","","","","","","",""
"2004","17-29","(Fach-)Abitur","329.45","372.5","502","120","300","400","400","700","318.22","340.68","0","990","350","380"
"2004","17-29","(noch) kein Abschluss","220.97","155","60","50","80","400","450","480","181.75","260.19","40","600","100","160"
"2004","17-29","AkademikerIn","363.77","382.5","166","250","325","400","450","550","350.11","377.43","30","600","375","400"
"2004","17-29","Hauptschule","372.2","397.5","446","300","350","400","400","500","365.21","379.19","0","700","385","400"
"2004","17-29","Realschule","374.51","387.5","809","300","350","400","425","560","369","380.02","0","900","385","400"
"2004","30-45","(Fach-)Abitur","345.55","377.5","647","200","300","400","450","600","336.55","354.55","0","999","350","380"
"2004","30-45","(noch) kein Abschluss","333.79","377.5","35","100","250","400","400","600","292.72","374.86","40","600","350","400"
"2004","30-45","AkademikerIn","370.2","382.5","1276","240","320","400","500","600","364.63","375.77","0","999","380","400"
"2004","30-45","Hauptschule","354.24","379","1311","200","330","400","450","600","348.58","359.9","0","999","380","385"
"2004","30-45","Realschule","347.37","377.5","1833","200","300","400","440","600","342.57","352.17","0","850","370","380"
"2004","46-65","(Fach-)Abitur","344.26","370","294","200","300","400","450","550","332.89","355.63","0","600","350","380"
"2004","46-65","(noch) kein Abschluss","352","372.5","34","200","300","400","400","600","314.67","389.33","80","600","300","400"
"2004","46-65","AkademikerIn","361.28","382.5","1503","200","300","400","500","600","356.08","366.48","0","840","380","400"
"2004","46-65","Hauptschule","332.91","372.5","1514","150","300","400","400","600","327.32","338.5","0","990","350","375"
"2004","46-65","Realschule","343.21","377.5","1082","200","300","400","400","600","337.34","349.08","0","700","350","380"
"2004","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2004","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2004","66","AkademikerIn","270.89","245","53","60","100","400","600","600","224.42","317.36","40","700","150","300"
"2004","66","Hauptschule","159.62","110","52","40","80","200","300","500","125.04","194.2","0","500","100","200"
"2004","66","Realschule","","","","","","","","","","","","","",""
"2005","17-29","(Fach-)Abitur","324.96","377.5","463","120","240","400","450","500","313.36","336.56","0","720","350","380"
"2005","17-29","(noch) kein Abschluss","250.32","135","57","40","80","400","500","780","203.76","296.88","0","780","80","150"
"2005","17-29","AkademikerIn","373.65","395","161","200","350","400","450","700","359.4","387.9","60","700","385","400"
"2005","17-29","Hauptschule","376.65","382.5","388","300","350","400","450","600","369.43","383.87","90","700","385","400"
"2005","17-29","Realschule","384.13","397.5","751","300","350","400","450","600","378.21","390.05","0","990","400","400"
"2005","30-45","(Fach-)Abitur","346.84","372.5","616","200","300","400","430","600","338.06","355.62","40","999","350","385"
"2005","30-45","(noch) kein Abschluss","328.33","357.5","31","120","300","400","400","400","288.81","367.85","120","600","350","400"
"2005","30-45","AkademikerIn","369.36","397.5","1189","210","300","400","480","600","363.74","374.98","0","900","385","400"
"2005","30-45","Hauptschule","354.59","377.5","1214","200","300","400","450","600","348.83","360.35","0","990","380","385"
"2005","30-45","Realschule","349.95","377.5","1697","200","300","400","450","600","345.02","354.88","0","840","380","385"
"2005","46-65","(Fach-)Abitur","349.8","377.5","299","200","300","400","450","500","338.06","361.54","30","600","350","385"
"2005","46-65","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2005","46-65","AkademikerIn","361.84","397.5","1451","200","300","400","460","600","356.64","367.04","0","800","385","400"
"2005","46-65","Hauptschule","335.41","372.5","1416","180","300","400","420","600","329.55","341.27","0","985","370","380"
"2005","46-65","Realschule","347.73","379","1113","200","300","400","400","550","342.1","353.36","0","600","375","385"
"2005","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2005","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2005","66","AkademikerIn","219.02","145","54","40","80","350","500","600","170.63","267.41","0","600","120","300"
"2005","66","Hauptschule","213.52","115","50","0","70","400","500","800","162.26","264.78","0","800","100","200"
"2005","66","Realschule","","","","","","","","","","","","","",""
"2006","17-29","(Fach-)Abitur","329.35","377.5","454","100","300","400","450","600","317.75","340.95","0","700","360","380"
"2006","17-29","(noch) kein Abschluss","264.96","275","46","40","100","400","500","500","220.95","308.97","20","500","100","200"
"2006","17-29","AkademikerIn","381.12","395","195","250","350","400","470","600","369.06","393.18","60","600","385","400"
"2006","17-29","Hauptschule","367.19","397.5","405","250","350","400","420","540","359.14","375.24","0","650","385","400"
"2006","17-29","Realschule","378.45","397.5","754","300","350","400","450","600","372.44","384.46","0","999","385","400"
"2006","30-45","(Fach-)Abitur","335.69","372.5","677","200","300","400","420","600","327.69","343.69","0","999","350","380"
"2006","30-45","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2006","30-45","AkademikerIn","365.39","395","1246","240","300","400","450","600","360.14","370.64","0","750","385","400"
"2006","30-45","Hauptschule","355.33","377.5","1246","200","300","400","450","600","349.56","361.1","0","999","380","385"
"2006","30-45","Realschule","350.71","382.5","1735","200","300","400","425","600","345.84","355.58","0","990","380","385"
"2006","46-65","(Fach-)Abitur","343.44","372.5","318","200","300","400","450","600","332.08","354.8","40","700","350","385"
"2006","46-65","(noch) kein Abschluss","346.4","372.5","34","250","300","400","500","500","305.04","387.76","0","500","300","385"
"2006","46-65","AkademikerIn","361.3","395","1596","200","300","400","450","600","356.52","366.08","0","700","390","400"
"2006","46-65","Hauptschule","335.74","377.5","1503","200","300","400","400","560","330.16","341.32","0","840","370","380"
"2006","46-65","Realschule","351.24","382.5","1275","200","300","400","400","600","345.92","356.56","0","700","380","385"
"2006","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2006","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2006","66","AkademikerIn","231.82","145","60","80","100","400","450","600","193.59","270.05","40","600","120","300"
"2006","66","Hauptschule","240.34","180","69","50","100","400","500","800","198.64","282.04","0","800","100","200"
"2006","66","Realschule","","","","","","","","","","","","","",""
"2007","17-29","(Fach-)Abitur","325.88","377.5","448","100","300","400","420","550","314.04","337.72","0","600","360","385"
"2007","17-29","(noch) kein Abschluss","278.19","382.5","40","60","100","400","500","750","220.1","336.28","20","750","120","400"
"2007","17-29","AkademikerIn","378.42","397.5","181","200","350","420","500","600","363.19","393.65","80","700","385","400"
"2007","17-29","Hauptschule","373.5","395","381","300","350","400","450","600","365.09","381.91","0","600","390","400"
"2007","17-29","Realschule","376.23","397.5","662","300","350","400","450","600","369.43","383.03","0","840","400","400"
"2007","30-45","(Fach-)Abitur","348.13","382.5","654","200","300","400","450","700","339.28","356.98","60","990","375","385"
"2007","30-45","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2007","30-45","AkademikerIn","366.94","395","1207","210","320","400","500","600","361.36","372.52","0","800","385","400"
"2007","30-45","Hauptschule","356.33","382.5","1128","200","300","400","450","600","350.13","362.53","0","900","380","395"
"2007","30-45","Realschule","353.05","379","1631","200","300","400","450","600","347.94","358.16","0","900","375","385"
"2007","46-65","(Fach-)Abitur","347.13","372.5","325","200","300","400","410","700","335.24","359.02","0","800","350","380"
"2007","46-65","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2007","46-65","AkademikerIn","367.67","397.5","1493","200","300","400","500","600","362.55","372.79","0","800","400","400"
"2007","46-65","Hauptschule","341.97","377.5","1380","200","300","400","400","600","336.34","347.6","0","800","365","380"
"2007","46-65","Realschule","350.01","382.5","1303","200","300","400","420","600","344.48","355.54","0","800","370","385"
"2007","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2007","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2007","66","AkademikerIn","201.89","155","70","50","100","300","400","600","167.21","236.57","20","640","150","300"
"2007","66","Hauptschule","222.43","155","61","65","100","300","500","600","186.45","258.41","0","600","110","200"
"2007","66","Realschule","","","","","","","","","","","","","",""
"2008","17-29","(Fach-)Abitur","319.17","377.5","418","120","200","400","420","500","307.24","331.1","20","600","360","380"
"2008","17-29","(noch) kein Abschluss","177.26","145","38","30","100","250","400","600","131.99","222.53","0","600","100","150"
"2008","17-29","AkademikerIn","377.43","395","185","300","350","400","500","500","364.93","389.93","30","600","385","400"
"2008","17-29","Hauptschule","376.81","397.5","325","300","350","400","420","600","367.4","386.22","0","800","395","400"
"2008","17-29","Realschule","364.01","382.5","627","300","350","400","400","600","357.81","370.21","40","800","385","395"
"2008","30-45","(Fach-)Abitur","338.41","372.5","600","200","300","400","450","600","329.7","347.12","0","999","350","380"
"2008","30-45","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2008","30-45","AkademikerIn","363.19","392.5","1097","200","300","400","450","600","357.39","368.99","0","700","380","400"
"2008","30-45","Hauptschule","355.06","377.5","1039","200","300","400","450","600","348.75","361.37","15","800","380","385"
"2008","30-45","Realschule","351.07","382.5","1500","200","300","400","420","600","346.03","356.11","0","820","380","390"
"2008","46-65","(Fach-)Abitur","341.01","372.5","342","200","300","400","425","550","329.2","352.82","0","800","350","380"
"2008","46-65","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2008","46-65","AkademikerIn","355.67","395","1453","200","300","400","450","600","350.55","360.79","0","700","385","400"
"2008","46-65","Hauptschule","333.07","377.5","1355","200","300","400","400","500","327.31","338.83","0","800","360","380"
"2008","46-65","Realschule","345.99","377.5","1324","200","300","400","410","560","340.52","351.46","0","800","360","380"
"2008","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2008","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2008","66","AkademikerIn","187.95","135","73","45","100","300","400","600","154.4","221.5","0","600","120","250"
"2008","66","Hauptschule","213.59","110","70","60","100","350","500","800","178.06","249.12","0","800","100","200"
"2008","66","Realschule","","","","","","","","","","","","","",""
"2009","17-29","(Fach-)Abitur","336.14","377.5","360","130","300","400","425","500","324.03","348.25","0","600","360","385"
"2009","17-29","(noch) kein Abschluss","239.68","275","31","50","100","350","360","400","193.59","285.77","20","400","100","300"
"2009","17-29","AkademikerIn","373.33","382.5","198","300","350","400","450","500","361.81","384.85","60","600","380","400"
"2009","17-29","Hauptschule","388.76","395","267","300","360","400","450","800","380.75","396.77","180","800","390","400"
"2009","17-29","Realschule","370.88","387.5","546","300","350","400","450","600","363.7","378.06","40","800","380","400"
"2009","30-45","(Fach-)Abitur","346.46","377.5","552","200","300","400","450","550","337.72","355.2","78","800","350","385"
"2009","30-45","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2009","30-45","AkademikerIn","356.04","382.5","1017","200","300","400","450","600","350.14","361.94","0","650","380","400"
"2009","30-45","Hauptschule","359.94","382.5","854","200","300","400","450","600","353.16","366.72","0","700","380","400"
"2009","30-45","Realschule","355.04","377.5","1373","200","300","400","450","700","349.56","360.52","0","800","375","385"
"2009","46-65","(Fach-)Abitur","331.4","345","336","193","300","400","410","600","319.07","343.73","0","999","350","380"
"2009","46-65","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2009","46-65","AkademikerIn","360.19","388.5","1369","220","300","400","450","600","354.87","365.51","0","850","380","400"
"2009","46-65","Hauptschule","338.47","372.5","1249","200","300","400","400","600","332.59","344.35","0","700","360","380"
"2009","46-65","Realschule","348.77","378.5","1301","200","300","400","400","550","343.57","353.97","0","800","370","380"
"2009","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2009","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2009","66","AkademikerIn","191.75","190","80","50","80","300","400","600","156.51","226.99","0","620","150","300"
"2009","66","Hauptschule","220.03","190","75","80","100","300","400","550","189.43","250.63","0","550","150","200"
"2009","66","Realschule","","","","","","","","","","","","","",""
"2010","17-29","(Fach-)Abitur","321.68","372.5","358","100","250","400","420","500","307.85","335.51","0","800","350","380"
"2010","17-29","(noch) kein Abschluss","230.52","180","34","40","100","400","400","400","180.33","280.71","20","400","100","300"
"2010","17-29","AkademikerIn","363.08","399","200","235","350","400","460","500","351.25","374.91","50","500","380","400"
"2010","17-29","Hauptschule","375.56","395","260","300","350","400","448","600","365.36","385.76","20","650","385","400"
"2010","17-29","Realschule","375.59","397.5","537","300","350","400","450","600","368.29","382.89","0","700","380","400"
"2010","30-45","(Fach-)Abitur","342.94","372.5","687","200","300","400","440","600","335.08","350.8","0","650","350","380"
"2010","30-45","(noch) kein Abschluss","355.85","375","31","200","200","450","500","500","326.4","385.3","180","500","350","400"
"2010","30-45","AkademikerIn","358.09","377.5","1191","230","300","400","450","550","352.36","363.82","0","960","360","380"
"2010","30-45","Hauptschule","362.79","382.5","929","200","300","400","450","700","355.9","369.68","0","900","380","395"
"2010","30-45","Realschule","352.31","382.5","1558","200","300","400","420","600","347.33","357.29","0","800","360","380"
"2010","46-65","(Fach-)Abitur","326.03","345","388","195","270","400","400","500","314.96","337.1","0","999","350","370"
"2010","46-65","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2010","46-65","AkademikerIn","359.65","377.5","1416","200","300","400","450","600","354.45","364.85","0","780","375","390"
"2010","46-65","Hauptschule","331.79","372.5","1233","193","300","400","400","560","325.79","337.79","0","600","350","375"
"2010","46-65","Realschule","348.05","377.5","1385","200","300","400","410","600","342.86","353.24","0","800","350","380"
"2010","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2010","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2010","66","AkademikerIn","206.6","140","75","50","80","400","400","500","172.24","240.96","0","600","150","300"
"2010","66","Hauptschule","183.24","135","74","40","80","250","400","500","153.63","212.85","0","500","100","180"
"2010","66","Realschule","","","","","","","","","","","","","",""
"2011","17-29","(Fach-)Abitur","320.79","372.5","421","100","250","400","400","550","308.34","333.24","30","810","350","380"
"2011","17-29","(noch) kein Abschluss","251.44","270","60","60","80","400","400","420","211.49","291.39","20","500","100","380"
"2011","17-29","AkademikerIn","369.91","395","241","240","350","400","450","600","357.21","382.61","50","700","385","400"
"2011","17-29","Hauptschule","379.17","397.5","318","300","350","400","460","650","369.06","389.28","40","700","400","400"
"2011","17-29","Realschule","382.72","395","615","300","360","400","450","550","376.29","389.15","50","800","400","400"
"2011","30-45","(Fach-)Abitur","355.93","377.5","757","200","300","400","450","600","348.11","363.75","0","999","350","375"
"2011","30-45","(noch) kein Abschluss","396.85","390","53","300","350","450","500","500","359.15","434.55","50","940","300","400"
"2011","30-45","AkademikerIn","364.89","389.5","1397","240","300","400","480","600","359.71","370.07","0","700","350","380"
"2011","30-45","Hauptschule","361.97","387.5","1068","200","320","400","450","650","355.84","368.1","20","800","380","390"
"2011","30-45","Realschule","354.77","382.5","1811","200","300","400","450","600","350.07","359.47","0","990","350","380"
"2011","46-65","(Fach-)Abitur","332.85","345","544","195","290","400","425","600","323.54","342.16","20","999","350","370"
"2011","46-65","(noch) kein Abschluss","384.1","390","43","280","350","400","500","600","342.61","425.59","30","650","350","400"
"2011","46-65","AkademikerIn","359.75","387.5","1725","200","300","400","450","650","354.87","364.63","0","800","380","400"
"2011","46-65","Hauptschule","339.18","379","1642","200","300","400","420","600","333.88","344.48","0","800","360","380"
"2011","46-65","Realschule","352.16","377.5","1791","200","300","400","450","600","347.63","356.69","0","700","350","380"
"2011","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2011","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2011","66","AkademikerIn","210.01","180","80","60","100","300","400","450","178.5","241.52","0","600","160","250"
"2011","66","Hauptschule","195.29","140","83","80","100","230","400","600","165.05","225.53","40","600","110","200"
"2011","66","Realschule","","","","","","","","","","","","","",""
"2012","17-29","(Fach-)Abitur","312.64","337.5","446","100","200","400","400","500","300.22","325.06","20","800","350","375"
"2012","17-29","(noch) kein Abschluss","210.04","110","70","60","100","400","400","500","175.33","244.75","20","500","100","230"
"2012","17-29","AkademikerIn","344.33","387.5","247","150","300","400","435","600","331.57","357.09","40","600","350","395"
"2012","17-29","Hauptschule","387.17","395","316","300","350","400","450","800","376.33","398.01","30","990","400","400"
"2012","17-29","Realschule","373.91","395","565","300","350","400","420","600","367.56","380.26","45","800","385","400"
"2012","30-45","(Fach-)Abitur","341.2","365","755","200","300","400","410","500","334.07","348.33","40","800","350","360"
"2012","30-45","(noch) kein Abschluss","343.41","392.5","58","100","300","400","500","500","313.64","373.18","80","600","350","400"
"2012","30-45","AkademikerIn","363.6","387.5","1340","250","300","400","450","600","358.53","368.67","0","800","350","380"
"2012","30-45","Hauptschule","359.57","387.5","984","200","300","400","450","600","352.97","366.17","0","800","375","385"
"2012","30-45","Realschule","355.63","377.5","1692","200","300","400","450","600","350.82","360.44","0","800","350","375"
"2012","46-65","(Fach-)Abitur","333.32","357.5","588","195","300","400","400","600","324.6","342.04","40","999","350","360"
"2012","46-65","(noch) kein Abschluss","375.35","382.5","42","250","350","400","550","550","343.97","406.73","60","550","350","400"
"2012","46-65","AkademikerIn","353.79","382.5","1737","200","300","400","450","600","349.05","358.53","0","900","360","385"
"2012","46-65","Hauptschule","331.66","367.5","1633","150","300","400","400","600","326.12","337.2","0","800","350","380"
"2012","46-65","Realschule","343","357.5","1872","200","300","400","400","600","338.55","347.45","0","700","350","350"
"2012","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2012","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2012","66","AkademikerIn","195.14","135","99","50","80","300","400","500","168.96","221.32","10","600","150","200"
"2012","66","Hauptschule","192.57","187.5","103","50","80","300","400","600","165.16","219.98","0","700","100","200"
"2012","66","Realschule","142.63","90","37","40","50","200","350","400","107.83","177.43","0","400","100","150"
"2013","17-29","(Fach-)Abitur","307.93","377.5","404","90","200","400","400","500","295.67","320.19","0","600","350","380"
"2013","17-29","(noch) kein Abschluss","211.65","190","67","40","100","400","400","450","175.4","247.9","20","600","140","200"
"2013","17-29","AkademikerIn","343.54","372.5","257","200","300","400","400","500","330.32","356.76","10","900","350","385"
"2013","17-29","Hauptschule","381.55","395","251","300","350","400","420","600","370.51","392.59","40","800","400","400"
"2013","17-29","Realschule","371.52","397.5","493","300","350","400","400","540","364.27","378.77","0","600","380","400"
"2013","30-45","(Fach-)Abitur","349.63","377.5","665","200","300","400","450","600","341.77","357.49","40","900","350","360"
"2013","30-45","(noch) kein Abschluss","379.23","395","46","300","350","450","450","500","350.45","408.01","40","500","350","400"
"2013","30-45","AkademikerIn","361.44","387.5","1248","250","300","400","450","500","356.38","366.5","60","800","350","380"
"2013","30-45","Hauptschule","348.15","377.5","857","200","300","400","400","650","341.09","355.21","30","720","360","380"
"2013","30-45","Realschule","351.13","377.5","1498","200","300","400","450","600","346.08","356.18","6","700","350","375"
"2013","46-65","(Fach-)Abitur","335.16","345","582","200","280","400","410","520","326.77","343.55","40","999","340","350"
"2013","46-65","(noch) kein Abschluss","317.02","325","40","200","250","400","400","500","283.85","350.19","60","500","300","400"
"2013","46-65","AkademikerIn","350.83","377.5","1685","200","300","400","450","600","346.16","355.5","0","800","360","380"
"2013","46-65","Hauptschule","330.59","372.5","1497","160","280","400","400","550","325.08","336.1","0","800","350","380"
"2013","46-65","Realschule","340.39","345","1836","200","300","400","400","600","335.74","345.04","0","990","350","350"
"2013","66","(Fach-)Abitur","","","","","","","","","","","","","",""
"2013","66","(noch) kein Abschluss","","","","","","","","","","","","","",""
"2013","66","AkademikerIn","184.13","135","97","40","90","300","400","700","155.36","212.9","10","700","120","200"
"2013","66","Hauptschule","166.11","105","104","40","80","240","400","700","138.87","193.35","0","800","100","150"
"2013","66","Realschule","200.5","135","30","60","100","260","400","450","155.62","245.38","50","450","100","240"
"2014","17-29","(Fach-)Abitur","306.85","335","479","100","200","400","400","560","295.79","317.91","0","600","350","375"
"2014","17-29","(noch) kein Abschluss","244.38","250","64","50","100","400","400","600","206.55","282.21","10","600","120","300"
"2014","17-29","AkademikerIn","330.86","340","246","180","300","400","400","450","318.4","343.32","0","600","350","375"
