"erwst","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","1996","(noch) kein Abschluss","Hamburg","","","",""
"Andere","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"Andere","1996","(noch) kein Abschluss","Bremen","","","",""
"Andere","1996","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Andere","1996","(noch) kein Abschluss","Hessen","2","","",""
"Andere","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere","1996","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Andere","1996","(noch) kein Abschluss","Bayern","3","","",""
"Andere","1996","(noch) kein Abschluss","Saarland","","","",""
"Andere","1996","(noch) kein Abschluss","Berlin","","","",""
"Andere","1996","(noch) kein Abschluss","Brandenburg","1","","",""
"Andere","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Andere","1996","(noch) kein Abschluss","Sachsen","1","","",""
"Andere","1996","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Andere","1996","(noch) kein Abschluss","Thueringen","4","","",""
"Andere","1996","Hauptschule","Schleswig-Holstein","8","","",""
"Andere","1996","Hauptschule","Hamburg","4","","",""
"Andere","1996","Hauptschule","Niedersachsen","19","","",""
"Andere","1996","Hauptschule","Bremen","1","","",""
"Andere","1996","Hauptschule","Nordrhein-Westfalen","55","0.0375977209011616","0.0269105714390479","0.0482848703632753"
"Andere","1996","Hauptschule","Hessen","17","","",""
"Andere","1996","Hauptschule","Rheinland-Pfalz,Saarland","21","","",""
"Andere","1996","Hauptschule","Baden-Wuerttemberg","41","0.0364517497321929","0.0242416355597242","0.0486618639046616"
"Andere","1996","Hauptschule","Bayern","41","0.0416819301612473","0.0284544522878666","0.0549094080346281"
"Andere","1996","Hauptschule","Saarland","","","",""
"Andere","1996","Hauptschule","Berlin","4","","",""
"Andere","1996","Hauptschule","Brandenburg","2","","",""
"Andere","1996","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Andere","1996","Hauptschule","Sachsen","13","","",""
"Andere","1996","Hauptschule","Sachsen-Anhalt","4","","",""
"Andere","1996","Hauptschule","Thueringen","7","","",""
"Andere","1996","Realschule","Schleswig-Holstein","6","","",""
"Andere","1996","Realschule","Hamburg","2","","",""
"Andere","1996","Realschule","Niedersachsen","20","","",""
"Andere","1996","Realschule","Bremen","1","","",""
"Andere","1996","Realschule","Nordrhein-Westfalen","40","0.0732434859504021","0.0497393430798316","0.0967476288209727"
"Andere","1996","Realschule","Hessen","9","","",""
"Andere","1996","Realschule","Rheinland-Pfalz,Saarland","10","","",""
"Andere","1996","Realschule","Baden-Wuerttemberg","32","0.103440332095751","0.0664947605488399","0.140385903642661"
"Andere","1996","Realschule","Bayern","31","0.0821815819715433","0.0529458565291267","0.11141730741396"
"Andere","1996","Realschule","Saarland","","","",""
"Andere","1996","Realschule","Berlin","7","","",""
"Andere","1996","Realschule","Brandenburg","26","","",""
"Andere","1996","Realschule","Mecklenburg-Vorpommern","9","","",""
"Andere","1996","Realschule","Sachsen","30","0.0608925889754377","0.0372200461382279","0.0845651318126474"
"Andere","1996","Realschule","Sachsen-Anhalt","21","","",""
"Andere","1996","Realschule","Thueringen","16","","",""
"Andere","1996","(Fach-)Abitur","Schleswig-Holstein","5","","",""
"Andere","1996","(Fach-)Abitur","Hamburg","2","","",""
"Andere","1996","(Fach-)Abitur","Niedersachsen","8","","",""
"Andere","1996","(Fach-)Abitur","Bremen","","","",""
"Andere","1996","(Fach-)Abitur","Nordrhein-Westfalen","29","","",""
"Andere","1996","(Fach-)Abitur","Hessen","6","","",""
"Andere","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","","",""
"Andere","1996","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Andere","1996","(Fach-)Abitur","Bayern","14","","",""
"Andere","1996","(Fach-)Abitur","Saarland","","","",""
"Andere","1996","(Fach-)Abitur","Berlin","5","","",""
"Andere","1996","(Fach-)Abitur","Brandenburg","1","","",""
"Andere","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Andere","1996","(Fach-)Abitur","Sachsen","8","","",""
"Andere","1996","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Andere","1996","(Fach-)Abitur","Thueringen","5","","",""
"Andere","1996","AkademikerIn","Schleswig-Holstein","1","","",""
"Andere","1996","AkademikerIn","Hamburg","","","",""
"Andere","1996","AkademikerIn","Niedersachsen","4","","",""
"Andere","1996","AkademikerIn","Bremen","","","",""
"Andere","1996","AkademikerIn","Nordrhein-Westfalen","5","","",""
"Andere","1996","AkademikerIn","Hessen","","","",""
"Andere","1996","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Andere","1996","AkademikerIn","Baden-Wuerttemberg","5","","",""
"Andere","1996","AkademikerIn","Bayern","4","","",""
"Andere","1996","AkademikerIn","Saarland","","","",""
"Andere","1996","AkademikerIn","Berlin","5","","",""
"Andere","1996","AkademikerIn","Brandenburg","1","","",""
"Andere","1996","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Andere","1996","AkademikerIn","Sachsen","3","","",""
"Andere","1996","AkademikerIn","Sachsen-Anhalt","1","","",""
"Andere","1996","AkademikerIn","Thueringen","1","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Hamburg","3","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Niedersachsen","14","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Bremen","","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Nordrhein-Westfalen","46","0.161449166296248","0.11120367677632","0.211694655816177"
"voll erwerbstätig","1997","(noch) kein Abschluss","Hessen","23","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Baden-Wuerttemberg","56","0.295927751849705","0.231023559331816","0.360831944367595"
"voll erwerbstätig","1997","(noch) kein Abschluss","Bayern","24","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Saarland","","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Berlin","1","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Brandenburg","","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Sachsen","3","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Sachsen-Anhalt","4","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Thueringen","2","","",""
"voll erwerbstätig","1997","Hauptschule","Schleswig-Holstein","55","0.387546578187828","0.303146744227552","0.471946412148104"
"voll erwerbstätig","1997","Hauptschule","Hamburg","24","","",""
"voll erwerbstätig","1997","Hauptschule","Niedersachsen","191","0.3431148756825","0.301122365897174","0.385107385467827"
"voll erwerbstätig","1997","Hauptschule","Bremen","13","","",""
"voll erwerbstätig","1997","Hauptschule","Nordrhein-Westfalen","465","0.329613635420142","0.302860732273085","0.356366538567199"
"voll erwerbstätig","1997","Hauptschule","Hessen","148","0.261983590541214","0.219576046742488","0.30439113433994"
"voll erwerbstätig","1997","Hauptschule","Rheinland-Pfalz,Saarland","174","0.359562953969964","0.314622575198589","0.404503332741339"
"voll erwerbstätig","1997","Hauptschule","Baden-Wuerttemberg","411","0.366754153924726","0.335269383435195","0.398238924414257"
"voll erwerbstätig","1997","Hauptschule","Bayern","378","0.379648129886724","0.346946259728114","0.412350000045334"
"voll erwerbstätig","1997","Hauptschule","Saarland","","","",""
"voll erwerbstätig","1997","Hauptschule","Berlin","55","0.356923979825361","0.277563717574427","0.436284242076294"
"voll erwerbstätig","1997","Hauptschule","Brandenburg","48","0.213180395188986","0.153014648957961","0.273346141420011"
"voll erwerbstätig","1997","Hauptschule","Mecklenburg-Vorpommern","21","","",""
"voll erwerbstätig","1997","Hauptschule","Sachsen","94","0.207854458086102","0.165938537998472","0.249770378173731"
"voll erwerbstätig","1997","Hauptschule","Sachsen-Anhalt","65","0.214405984930912","0.162044780875727","0.266767188986097"
"voll erwerbstätig","1997","Hauptschule","Thueringen","60","0.228759131291737","0.174941522276999","0.282576740306475"
"voll erwerbstätig","1997","Realschule","Schleswig-Holstein","33","0.40967747810029","0.29911519050515","0.520239765695429"
"voll erwerbstätig","1997","Realschule","Hamburg","13","","",""
"voll erwerbstätig","1997","Realschule","Niedersachsen","118","0.415781124638818","0.355050463728046","0.47651178554959"
"voll erwerbstätig","1997","Realschule","Bremen","8","","",""
"voll erwerbstätig","1997","Realschule","Nordrhein-Westfalen","224","0.497613802038669","0.452506988314429","0.54272061576291"
"voll erwerbstätig","1997","Realschule","Hessen","78","0.492392497660536","0.411018843352772","0.5737661519683"
"voll erwerbstätig","1997","Realschule","Rheinland-Pfalz,Saarland","55","0.465760660998127","0.373378436808189","0.558142885188066"
"voll erwerbstätig","1997","Realschule","Baden-Wuerttemberg","117","0.402834835986332","0.344004246125172","0.461665425847491"
"voll erwerbstätig","1997","Realschule","Bayern","160","0.424280129238848","0.371590918057318","0.476969340420377"
"voll erwerbstätig","1997","Realschule","Saarland","","","",""
"voll erwerbstätig","1997","Realschule","Berlin","80","0.476792531344997","0.39712867850181","0.556456384188185"
"voll erwerbstätig","1997","Realschule","Brandenburg","125","0.604330930906764","0.537716797825359","0.67094506398817"
"voll erwerbstätig","1997","Realschule","Mecklenburg-Vorpommern","90","0.569602287283081","0.491401960079492","0.64780261448667"
"voll erwerbstätig","1997","Realschule","Sachsen","225","0.550511528812836","0.500822533682423","0.60020052394325"
"voll erwerbstätig","1997","Realschule","Sachsen-Anhalt","127","0.537249858732073","0.471660552260563","0.602839165203584"
"voll erwerbstätig","1997","Realschule","Thueringen","149","0.536634521614205","0.474944862362071","0.59832418086634"
"voll erwerbstätig","1997","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Hamburg","2","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Niedersachsen","38","0.389748303983497","0.290630143993095","0.488866463973899"
"voll erwerbstätig","1997","(Fach-)Abitur","Bremen","7","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Nordrhein-Westfalen","117","0.427917956346818","0.369440138557158","0.486395774136478"
"voll erwerbstätig","1997","(Fach-)Abitur","Hessen","31","0.391498512449982","0.280292540199647","0.502704484700317"
"voll erwerbstätig","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Baden-Wuerttemberg","66","0.448426468571286","0.372077773778217","0.524775163364356"
"voll erwerbstätig","1997","(Fach-)Abitur","Bayern","52","0.412698835290769","0.32639300455933","0.499004666022208"
"voll erwerbstätig","1997","(Fach-)Abitur","Saarland","","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Berlin","14","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Brandenburg","8","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Sachsen","29","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Thueringen","12","","",""
"voll erwerbstätig","1997","AkademikerIn","Schleswig-Holstein","20","","",""
"voll erwerbstätig","1997","AkademikerIn","Hamburg","8","","",""
"voll erwerbstätig","1997","AkademikerIn","Niedersachsen","73","0.636891707658258","0.545773098313496","0.728010317003021"
"voll erwerbstätig","1997","AkademikerIn","Bremen","3","","",""
"voll erwerbstätig","1997","AkademikerIn","Nordrhein-Westfalen","198","0.67231279690598","0.617236920199766","0.727388673612195"
"voll erwerbstätig","1997","AkademikerIn","Hessen","74","0.689166684278947","0.599346503873121","0.778986864684773"
"voll erwerbstätig","1997","AkademikerIn","Rheinland-Pfalz,Saarland","34","0.501117738008955","0.371316276531762","0.630919199486147"
"voll erwerbstätig","1997","AkademikerIn","Baden-Wuerttemberg","83","0.640715424123009","0.555924882108387","0.725505966137632"
"voll erwerbstätig","1997","AkademikerIn","Bayern","110","0.59455361334917","0.521391327141905","0.667715899556435"
"voll erwerbstätig","1997","AkademikerIn","Saarland","","","",""
"voll erwerbstätig","1997","AkademikerIn","Berlin","86","0.557631433429704","0.475064445037283","0.640198421822124"
"voll erwerbstätig","1997","AkademikerIn","Brandenburg","94","0.562785879232412","0.483928019991286","0.641643738473538"
"voll erwerbstätig","1997","AkademikerIn","Mecklenburg-Vorpommern","56","0.536789748782135","0.433193441425415","0.640386056138855"
"voll erwerbstätig","1997","AkademikerIn","Sachsen","159","0.59407943075122","0.532208992064192","0.655949869438248"
"voll erwerbstätig","1997","AkademikerIn","Sachsen-Anhalt","91","0.571228704977449","0.489249833365818","0.65320757658908"
"voll erwerbstätig","1997","AkademikerIn","Thueringen","76","0.586006388048343","0.497880102960887","0.6741326731358"
"Teilzeit","1997","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Teilzeit","1997","(noch) kein Abschluss","Hamburg","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Niedersachsen","3","","",""
"Teilzeit","1997","(noch) kein Abschluss","Bremen","1","","",""
"Teilzeit","1997","(noch) kein Abschluss","Nordrhein-Westfalen","10","","",""
"Teilzeit","1997","(noch) kein Abschluss","Hessen","3","","",""
"Teilzeit","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Teilzeit","1997","(noch) kein Abschluss","Bayern","4","","",""
"Teilzeit","1997","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Berlin","1","","",""
"Teilzeit","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeit","1997","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeit","1997","Hauptschule","Schleswig-Holstein","9","","",""
"Teilzeit","1997","Hauptschule","Hamburg","7","","",""
"Teilzeit","1997","Hauptschule","Niedersachsen","45","0.0721483646669995","0.0492628934235756","0.0950338359104234"
"Teilzeit","1997","Hauptschule","Bremen","4","","",""
"Teilzeit","1997","Hauptschule","Nordrhein-Westfalen","89","0.0733059909990461","0.0584724902190193","0.0881394917790729"
"Teilzeit","1997","Hauptschule","Hessen","47","0.10833605490496","0.078360986938626","0.138311122871294"
"Teilzeit","1997","Hauptschule","Rheinland-Pfalz,Saarland","26","","",""
"Teilzeit","1997","Hauptschule","Baden-Wuerttemberg","65","0.0814131199826449","0.0635468392147534","0.0992794007505363"
"Teilzeit","1997","Hauptschule","Bayern","75","0.0933271363750344","0.0737255063184059","0.112928766431663"
"Teilzeit","1997","Hauptschule","Saarland","","","",""
"Teilzeit","1997","Hauptschule","Berlin","7","","",""
"Teilzeit","1997","Hauptschule","Brandenburg","3","","",""
"Teilzeit","1997","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Teilzeit","1997","Hauptschule","Sachsen","10","","",""
"Teilzeit","1997","Hauptschule","Sachsen-Anhalt","5","","",""
"Teilzeit","1997","Hauptschule","Thueringen","7","","",""
"Teilzeit","1997","Realschule","Schleswig-Holstein","12","","",""
"Teilzeit","1997","Realschule","Hamburg","1","","",""
"Teilzeit","1997","Realschule","Niedersachsen","26","","",""
"Teilzeit","1997","Realschule","Bremen","","","",""
"Teilzeit","1997","Realschule","Nordrhein-Westfalen","66","0.130916613623789","0.100486386266058","0.16134684098152"
"Teilzeit","1997","Realschule","Hessen","14","","",""
"Teilzeit","1997","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Teilzeit","1997","Realschule","Baden-Wuerttemberg","27","","",""
"Teilzeit","1997","Realschule","Bayern","27","","",""
"Teilzeit","1997","Realschule","Saarland","","","",""
"Teilzeit","1997","Realschule","Berlin","11","","",""
"Teilzeit","1997","Realschule","Brandenburg","14","","",""
"Teilzeit","1997","Realschule","Mecklenburg-Vorpommern","15","","",""
"Teilzeit","1997","Realschule","Sachsen","26","","",""
"Teilzeit","1997","Realschule","Sachsen-Anhalt","18","","",""
"Teilzeit","1997","Realschule","Thueringen","18","","",""
"Teilzeit","1997","(Fach-)Abitur","Schleswig-Holstein","4","","",""
"Teilzeit","1997","(Fach-)Abitur","Hamburg","3","","",""
"Teilzeit","1997","(Fach-)Abitur","Niedersachsen","12","","",""
"Teilzeit","1997","(Fach-)Abitur","Bremen","","","",""
"Teilzeit","1997","(Fach-)Abitur","Nordrhein-Westfalen","30","0.111715691875721","0.0744838236398832","0.14894756011156"
"Teilzeit","1997","(Fach-)Abitur","Hessen","7","","",""
"Teilzeit","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","","",""
"Teilzeit","1997","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Teilzeit","1997","(Fach-)Abitur","Bayern","10","","",""
"Teilzeit","1997","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","1997","(Fach-)Abitur","Berlin","5","","",""
"Teilzeit","1997","(Fach-)Abitur","Brandenburg","2","","",""
"Teilzeit","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teilzeit","1997","(Fach-)Abitur","Sachsen","1","","",""
"Teilzeit","1997","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teilzeit","1997","(Fach-)Abitur","Thueringen","","","",""
"Teilzeit","1997","AkademikerIn","Schleswig-Holstein","1","","",""
"Teilzeit","1997","AkademikerIn","Hamburg","1","","",""
"Teilzeit","1997","AkademikerIn","Niedersachsen","14","","",""
"Teilzeit","1997","AkademikerIn","Bremen","","","",""
"Teilzeit","1997","AkademikerIn","Nordrhein-Westfalen","30","0.115261407057213","0.0777903940789852","0.152732420035441"
"Teilzeit","1997","AkademikerIn","Hessen","8","","",""
"Teilzeit","1997","AkademikerIn","Rheinland-Pfalz,Saarland","5","","",""
"Teilzeit","1997","AkademikerIn","Baden-Wuerttemberg","13","","",""
"Teilzeit","1997","AkademikerIn","Bayern","14","","",""
"Teilzeit","1997","AkademikerIn","Saarland","","","",""
"Teilzeit","1997","AkademikerIn","Berlin","7","","",""
"Teilzeit","1997","AkademikerIn","Brandenburg","14","","",""
"Teilzeit","1997","AkademikerIn","Mecklenburg-Vorpommern","5","","",""
"Teilzeit","1997","AkademikerIn","Sachsen","19","","",""
"Teilzeit","1997","AkademikerIn","Sachsen-Anhalt","8","","",""
"Teilzeit","1997","AkademikerIn","Thueringen","11","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Hamburg","4","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Niedersachsen","42","0.671918427593555","0.555980105410945","0.787856749776165"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Bremen","1","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Nordrhein-Westfalen","149","0.782196713706088","0.7258323396407","0.838561087771476"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Hessen","54","0.752133705406323","0.658679805909951","0.845587604902695"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","32","0.858709309209839","0.749390309973589","0.968028308446088"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Baden-Wuerttemberg","120","0.64413587501651","0.576058603897904","0.712213146135117"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Bayern","55","0.721358596353038","0.626048906006063","0.816668286700014"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Saarland","","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Berlin","18","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Brandenburg","23","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","18","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Sachsen","28","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Sachsen-Anhalt","23","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","Thueringen","18","","",""
"nicht erwerbstätig","1997","Hauptschule","Schleswig-Holstein","59","0.500503211458361","0.413884266304145","0.587122156612577"
"nicht erwerbstätig","1997","Hauptschule","Hamburg","30","0.480698026716445","0.358291588749819","0.60310446468307"
"nicht erwerbstätig","1997","Hauptschule","Niedersachsen","239","0.562904614908368","0.519030046219486","0.60677918359725"
"nicht erwerbstätig","1997","Hauptschule","Bremen","37","0.762894605706233","0.649457744673018","0.876331466739448"
"nicht erwerbstätig","1997","Hauptschule","Nordrhein-Westfalen","588","0.570683599392399","0.542513253330143","0.598853945454655"
"nicht erwerbstätig","1997","Hauptschule","Hessen","200","0.591239476839623","0.543827370437779","0.638651583241467"
"nicht erwerbstätig","1997","Hauptschule","Rheinland-Pfalz,Saarland","218","0.557429227186231","0.510913772695099","0.603944681677363"
"nicht erwerbstätig","1997","Hauptschule","Baden-Wuerttemberg","390","0.521764797463874","0.48912969397917","0.554399900948579"
"nicht erwerbstätig","1997","Hauptschule","Bayern","351","0.489694575627695","0.456009257862981","0.523379893392409"
"nicht erwerbstätig","1997","Hauptschule","Saarland","","","",""
"nicht erwerbstätig","1997","Hauptschule","Berlin","76","0.589837002200674","0.50836126113338","0.671312743267968"
"nicht erwerbstätig","1997","Hauptschule","Brandenburg","125","0.762473206324955","0.699954974506758","0.824991438143152"
"nicht erwerbstätig","1997","Hauptschule","Mecklenburg-Vorpommern","72","0.773207625118788","0.692726561016376","0.853688689221199"
"nicht erwerbstätig","1997","Hauptschule","Sachsen","242","0.747425955387828","0.702543636433614","0.792308274342043"
"nicht erwerbstätig","1997","Hauptschule","Sachsen-Anhalt","159","0.753040467539044","0.698021283623143","0.808059651454946"
"nicht erwerbstätig","1997","Hauptschule","Thueringen","160","0.729214330077034","0.672279163136068","0.786149497018001"
"nicht erwerbstätig","1997","Realschule","Schleswig-Holstein","26","","",""
"nicht erwerbstätig","1997","Realschule","Hamburg","14","","",""
"nicht erwerbstätig","1997","Realschule","Niedersachsen","88","0.41231018135423","0.351654156720139","0.472966205988321"
"nicht erwerbstätig","1997","Realschule","Bremen","8","","",""
"nicht erwerbstätig","1997","Realschule","Nordrhein-Westfalen","135","0.29820670131492","0.256936137737369","0.33947726489247"
"nicht erwerbstätig","1997","Realschule","Hessen","47","0.399177535211998","0.319466175510356","0.478888894913641"
"nicht erwerbstätig","1997","Realschule","Rheinland-Pfalz,Saarland","35","0.366741277740032","0.277491001965332","0.455991553514731"
"nicht erwerbstätig","1997","Realschule","Baden-Wuerttemberg","93","0.422041347549535","0.362800897968044","0.481281797131025"
"nicht erwerbstätig","1997","Realschule","Bayern","116","0.414156621829415","0.361644108066121","0.466669135592709"
"nicht erwerbstätig","1997","Realschule","Saarland","","","",""
"nicht erwerbstätig","1997","Realschule","Berlin","51","0.421806744587095","0.343038187873587","0.500575301300603"
"nicht erwerbstätig","1997","Realschule","Brandenburg","44","0.219174669003853","0.162819332810299","0.275530005197407"
"nicht erwerbstätig","1997","Realschule","Mecklenburg-Vorpommern","41","0.303383316965217","0.230775979095678","0.375990654834757"
"nicht erwerbstätig","1997","Realschule","Sachsen","107","0.321594412279927","0.274937426146434","0.36825139841342"
"nicht erwerbstätig","1997","Realschule","Sachsen-Anhalt","58","0.308273813108405","0.247529303608135","0.369018322608676"
"nicht erwerbstätig","1997","Realschule","Thueringen","71","0.338920696665678","0.28036258602802","0.397478807303337"
"nicht erwerbstätig","1997","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Hamburg","5","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Niedersachsen","36","0.435931629010566","0.33514992872749","0.536713329293642"
"nicht erwerbstätig","1997","(Fach-)Abitur","Bremen","2","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Nordrhein-Westfalen","92","0.326165856110243","0.270757215061667","0.381574497158819"
"nicht erwerbstätig","1997","(Fach-)Abitur","Hessen","25","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Baden-Wuerttemberg","68","0.389183436019123","0.314334287246727","0.464032584791519"
"nicht erwerbstätig","1997","(Fach-)Abitur","Bayern","55","0.453198095652561","0.365930676593031","0.540465514712091"
"nicht erwerbstätig","1997","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Berlin","19","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Brandenburg","13","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Sachsen","22","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Thueringen","10","","",""
"nicht erwerbstätig","1997","AkademikerIn","Schleswig-Holstein","5","","",""
"nicht erwerbstätig","1997","AkademikerIn","Hamburg","2","","",""
"nicht erwerbstätig","1997","AkademikerIn","Niedersachsen","19","","",""
"nicht erwerbstätig","1997","AkademikerIn","Bremen","3","","",""
"nicht erwerbstätig","1997","AkademikerIn","Nordrhein-Westfalen","45","0.19273687200613","0.146452332119718","0.239021411892542"
"nicht erwerbstätig","1997","AkademikerIn","Hessen","20","","",""
"nicht erwerbstätig","1997","AkademikerIn","Rheinland-Pfalz,Saarland","14","","",""
"nicht erwerbstätig","1997","AkademikerIn","Baden-Wuerttemberg","24","","",""
"nicht erwerbstätig","1997","AkademikerIn","Bayern","47","0.302437376465041","0.233993535787403","0.370881217142678"
"nicht erwerbstätig","1997","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","1997","AkademikerIn","Berlin","42","0.345323875968331","0.26628017880677","0.424367573129892"
"nicht erwerbstätig","1997","AkademikerIn","Brandenburg","43","0.338001028833824","0.262801699836986","0.413200357830662"
"nicht erwerbstätig","1997","AkademikerIn","Mecklenburg-Vorpommern","28","","",""
"nicht erwerbstätig","1997","AkademikerIn","Sachsen","55","0.303505446039568","0.24557824897862","0.361432643100517"
"nicht erwerbstätig","1997","AkademikerIn","Sachsen-Anhalt","41","0.391310594436778","0.310467533689665","0.472153655183891"
"nicht erwerbstätig","1997","AkademikerIn","Thueringen","32","0.299169174224853","0.217243035361068","0.381095313088638"
"Andere","1997","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Andere","1997","(noch) kein Abschluss","Hamburg","","","",""
"Andere","1997","(noch) kein Abschluss","Niedersachsen","4","","",""
"Andere","1997","(noch) kein Abschluss","Bremen","","","",""
"Andere","1997","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"Andere","1997","(noch) kein Abschluss","Hessen","2","","",""
"Andere","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Andere","1997","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Andere","1997","(noch) kein Abschluss","Bayern","2","","",""
"Andere","1997","(noch) kein Abschluss","Saarland","","","",""
"Andere","1997","(noch) kein Abschluss","Berlin","1","","",""
"Andere","1997","(noch) kein Abschluss","Brandenburg","","","",""
"Andere","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Andere","1997","(noch) kein Abschluss","Sachsen","","","",""
"Andere","1997","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Andere","1997","(noch) kein Abschluss","Thueringen","2","","",""
