year,sampreg,sex,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,West,female,Almost impossible,0.3452241916887013,518,2452,0.3448752603170782,0.34557312306032434
1990,East,male,Difficult,1.0,67,2452,1.0,1.0
1990,East,female,Easy,0.1390920098497932,34,2452,0.138267142438021,0.1399168772615654
1990,East,female,Difficult,0.6411493403462739,167,2452,0.6400059588491696,0.6422927218433783
1990,East,female,Almost impossible,0.21975864980393284,53,2452,0.21877159297841944,0.22074570662944623
1991,West,male,Easy,0.33182010793197064,167,2584,0.33121975452932445,0.33242046133461683
1991,West,male,Difficult,0.4238690874380007,213,2584,0.423239022392322,0.4244991524836795
1991,West,male,Almost impossible,0.24431080463002872,131,2584,0.24376296698881597,0.24485864227124146
1991,West,female,Easy,0.18927635920469213,295,2584,0.1889869408044903,0.18956577760489396
1991,West,female,Difficult,0.48384586184403616,721,2584,0.48347664223724496,0.48421508145082737
1991,West,female,Almost impossible,0.32687777895127174,485,2584,0.3265312167478401,0.3272243411547034
1991,East,male,Difficult,0.5651383984511595,134,2584,0.5640031459057264,0.5662736509965927
1991,East,male,Almost impossible,0.4348616015488404,79,2584,0.43372634900340723,0.4359968540942736
1991,East,female,Difficult,0.6436000854663522,235,2584,0.6426850567116879,0.6445151142210165
1991,East,female,Almost impossible,0.35639991453364783,124,2584,0.3554848857789836,0.3573149432883121
1992,West,male,Easy,0.3671816747294469,179,2746,0.36658924241913077,0.36777410703976304
1992,West,male,Difficult,0.3766367367446415,212,2746,0.3760412245559094,0.3772322489333736
1992,West,male,Almost impossible,0.2561815885259115,124,2746,0.25564509296517623,0.25671808408664676
1992,West,female,Easy,0.2308523657798462,352,2746,0.2305401599832535,0.23116457157643888
1992,West,female,Difficult,0.4871317220654853,702,2746,0.48676138680185804,0.4875020573291125
1992,West,female,Almost impossible,0.2820159121546686,431,2746,0.2816825140248217,0.2823493102845155
1992,East,male,Difficult,0.6269932411517465,168,2746,0.6259730370229093,0.6280134452805837
1992,East,male,Almost impossible,0.37300675884825346,82,2746,0.3719865547194163,0.37402696297709065
1992,East,female,Easy,0.05535544685058459,31,2746,0.054990549844557285,0.0557203438566119
1992,East,female,Difficult,0.5741081855656204,291,2746,0.573319139382714,0.5748972317485268
1992,East,female,Almost impossible,0.370536367583795,174,2746,0.3697657185312114,0.3713070166363786
1993,West,male,Easy,0.22307457461299135,114,2908,0.2225857031503333,0.2235634460756494
1993,West,male,Difficult,0.5216774043585868,292,2908,0.5210908051882368,0.5222640035289368
1993,West,male,Almost impossible,0.25524802102842176,158,2908,0.2547360245104125,0.255760017546431
1993,West,female,Easy,0.17389237910922004,264,2908,0.17361542060869092,0.17416933760974915
1993,West,female,Difficult,0.5073892876573356,736,2908,0.5070239632544444,0.5077546120602268
1993,West,female,Almost impossible,0.31871833323344434,490,2908,0.318377828632754,0.3190588378341347
1993,East,male,Easy,0.11336873530756744,40,2908,0.11283156745848742,0.11390590315664746
1993,East,male,Difficult,0.42536117973528653,165,2908,0.42452351883112455,0.4261988406394485
1993,East,male,Almost impossible,0.461270084957146,148,2908,0.46042547726877214,0.46211469264551985
1993,East,female,Difficult,0.5511164764179847,296,2908,0.5503492435064894,0.5518837093294799
1993,East,female,Almost impossible,0.4488835235820154,205,2908,0.44811629067052017,0.4496507564935106
1994,West,male,Easy,0.19487432244116917,101,2930,0.1944236994060052,0.19532494547633314
1994,West,male,Difficult,0.5483616279516077,330,2930,0.5477954757693104,0.548927780133905
1994,West,male,Almost impossible,0.2567640496072231,155,2930,0.2562670744234276,0.2572610247910186
1994,West,female,Easy,0.14536288200647662,238,2930,0.1451109266953474,0.14561483731760586
1994,West,female,Difficult,0.47200163283516644,729,2930,0.4716447760818361,0.4723584895884968
1994,West,female,Almost impossible,0.3826354851583569,552,2930,0.38228805354495327,0.3829829167717605
1994,East,male,Easy,0.08482540816945244,35,2930,0.08433868564737623,0.08531213069152865
1994,East,male,Difficult,0.4906586927750308,171,2930,0.4897853983561452,0.49153198719391644
1994,East,male,Almost impossible,0.4245158990555167,132,2930,0.4236524630963231,0.42537933501471026
1994,East,female,Difficult,0.577917415239507,298,2930,0.5771450187475768,0.5786898117314372
1994,East,female,Almost impossible,0.42208258476049293,189,2930,0.4213101882685628,0.42285498125242305
1995,West,male,Easy,0.17695474439346792,104,3009,0.17654278915263372,0.17736669963430213
1995,West,male,Difficult,0.5460037439111941,380,3009,0.5454663026386336,0.5465411851837546
1995,West,male,Almost impossible,0.27704151169533797,181,3009,0.2765584126563879,0.277524610734288
1995,West,female,Easy,0.13869480896632766,247,3009,0.13845332555224849,0.13893629238040683
1995,West,female,Difficult,0.5129015133451869,830,3009,0.5125522893697058,0.513250737320668
1995,West,female,Almost impossible,0.34840367768848557,567,3009,0.34807078109649253,0.3487365742804786
1995,East,male,Difficult,0.5643395997650068,161,3009,0.5633018687446988,0.5653773307853148
1995,East,male,Almost impossible,0.4356604002349932,93,3009,0.43462266921468523,0.43669813125530116
1995,East,female,Difficult,0.6083090452487103,283,3009,0.6075045611802106,0.6091135293172101
1995,East,female,Almost impossible,0.3916909547512897,163,3009,0.3908864706827899,0.39249543881978943
1996,West,male,Easy,0.14563671180058313,81,2990,0.14524905768229782,0.14602436591886844
1996,West,male,Difficult,0.5491648151609714,352,2990,0.5486179906995297,0.5497116396224131
1996,West,male,Almost impossible,0.3051984730384456,192,2990,0.30469240461412506,0.30570454146276616
1996,West,female,Easy,0.15763863361526892,253,2990,0.15738211089430876,0.15789515633622908
1996,West,female,Difficult,0.4971914178652816,800,2990,0.49683944560310206,0.4975433901274611
1996,West,female,Almost impossible,0.34516994851944943,539,2990,0.3448352713582278,0.3455046256806711
1996,East,male,Easy,0.08455977581281578,34,2990,0.08403861100482014,0.08508094062081141
1996,East,male,Difficult,0.5908817800600529,198,2990,0.5899607943648201,0.5918027657552857
1996,East,male,Almost impossible,0.3245584441271314,95,2990,0.32368140590721883,0.325435482347044
1996,East,female,Difficult,0.6073619635354824,279,2990,0.6065591362810349,0.60816479078993
1996,East,female,Almost impossible,0.3926380364645176,167,2990,0.39183520921007003,0.3934408637189652
1997,West,male,Easy,0.08068844108701714,56,2927,0.08039747171680146,0.08097941045723282
1997,West,male,Difficult,0.5549102237565566,365,2927,0.5543792837831488,0.5554411637299644
1997,West,male,Almost impossible,0.36440133515642625,226,2927,0.36388718293193995,0.36491548738091256
1997,West,female,Easy,0.1362938069096803,212,2927,0.13605154314789078,0.1365360706714698
1997,West,female,Difficult,0.5169575967797283,797,2927,0.5166047489361375,0.5173104446233191
1997,West,female,Almost impossible,0.34674859631059135,536,2927,0.3464125377907772,0.3470846548304055
1997,East,male,Difficult,0.6633284811503795,217,2927,0.662434601887002,0.6642223604137569
1997,East,male,Almost impossible,0.3366715188496206,95,2927,0.33577763958624307,0.3375653981129981
1997,East,female,Difficult,0.5857400305881023,263,2927,0.5849180297607552,0.5865620314154494
1997,East,female,Almost impossible,0.4142599694118976,160,2927,0.41343796858455056,0.4150819702392446
1998,West,male,Easy,0.11131977724950974,79,3094,0.11097549961500797,0.11166405488401152
1998,West,male,Difficult,0.5689795491562643,381,3094,0.5684374894128152,0.5695216088997133
1998,West,male,Almost impossible,0.31970067359422594,213,3094,0.31919020187749136,0.3202111453109605
1998,West,female,Easy,0.13246438268962793,236,3094,0.13221890644079481,0.13270985893846104
1998,West,female,Difficult,0.5327033907118803,839,3094,0.5323421012397249,0.5330646801840357
1998,West,female,Almost impossible,0.3348322265984918,577,3094,0.33449048685701926,0.3351739663399644
1998,East,male,Difficult,0.6729925845958084,226,3094,0.6720763180179758,0.6739088511736409
1998,East,male,Almost impossible,0.32700741540419154,101,3094,0.32609114882635903,0.32792368198202404
1998,East,female,Difficult,0.6121830354430291,285,3094,0.61136349370534,0.6130025771807182
1998,East,female,Almost impossible,0.387816964556971,157,3094,0.386997422819282,0.38863650629466
1999,West,male,Easy,0.17032290148381515,85,2730,0.1698938997531645,0.17075190321446582
1999,West,male,Difficult,0.4969663833998381,300,2730,0.4963957857477547,0.4975369810519215
1999,West,male,Almost impossible,0.3327107151163467,185,2730,0.3321729923316789,0.3332484379010145
1999,West,female,Easy,0.13808979075297054,205,2730,0.1378298268096985,0.13834975469624258
1999,West,female,Difficult,0.516374923337185,760,2730,0.5159983597735693,0.5167514869008007
1999,West,female,Almost impossible,0.3455352859098444,492,2730,0.3451769497478465,0.34589362207184227
1999,East,male,Difficult,0.678873176625304,203,2730,0.6779104914503405,0.6798358618002674
1999,East,male,Almost impossible,0.32112682337469584,85,2730,0.32016413819973233,0.32208950854965934
1999,East,female,Difficult,0.6419362322794709,270,2730,0.6411053406922925,0.6427671238666494
1999,East,female,Almost impossible,0.3580637677205291,145,2730,0.35723287613335075,0.3588946593077075
2000,West,male,Easy,0.1798247763158673,172,4761,0.17937017613383657,0.18027937649789802
2000,West,male,Difficult,0.49418536040687533,488,4761,0.4935935369786463,0.4947771838351044
2000,West,male,Almost impossible,0.3259898632772573,326,4761,0.32543499898131634,0.3265447275731983
2000,West,female,Easy,0.17209457123839286,447,4761,0.17180883074201683,0.1723803117347689
2000,West,female,Difficult,0.4860168103422473,1275,4761,0.48563845667535877,0.48639516400913585
2000,West,female,Almost impossible,0.3418886184193598,918,4761,0.3415295395353191,0.3422476973034005
2000,East,male,Easy,0.11605056450039494,48,4761,0.115409896393589,0.11669123260720088
2000,East,male,Difficult,0.6334728230277482,303,4761,0.6325089654866195,0.6344366805688769
2000,East,male,Almost impossible,0.2504766124718569,121,4761,0.249609906179217,0.2513433187644967
2000,East,female,Easy,0.04408465101139321,33,4761,0.04373093543344596,0.04443836658934046
2000,East,female,Difficult,0.5560211862858153,377,4761,0.5551650802498025,0.5568772923218281
2000,East,female,Almost impossible,0.3998941627027915,253,4761,0.39905007567909395,0.400738249726489
2001,West,male,Easy,0.189789875073168,168,4140,0.1893277066283361,0.1902520435179999
2001,West,male,Difficult,0.5058392442630317,406,4140,0.5052499864856288,0.5064285020404347
2001,West,male,Almost impossible,0.30437088066380025,267,4140,0.3038285609842626,0.3049132003433379
2001,West,female,Easy,0.18840545066213812,438,4140,0.18810323493997239,0.18870766638430386
2001,West,female,Difficult,0.4626172656647763,1060,4140,0.4622319172873657,0.4630026140421869
2001,West,female,Almost impossible,0.3489772836730856,770,4140,0.3486089025123953,0.34934566483377594
2001,East,male,Easy,0.10375270751107882,49,4140,0.10316461521908162,0.10434079980307602
2001,East,male,Difficult,0.5803334736985925,267,4140,0.5793817238524737,0.5812852235447112
2001,East,male,Almost impossible,0.31591381879032876,143,4140,0.3150172748904093,0.3168103626902482
2001,East,female,Easy,0.06871360623948128,38,4140,0.06825359859554748,0.06917361388341507
2001,East,female,Difficult,0.6364495304275251,367,4140,0.6355748158008867,0.6373242450541634
2001,East,female,Almost impossible,0.2948368633329936,167,4140,0.29400770448380664,0.2956660221821805
2002,West,male,Easy,0.1971031201146649,202,4272,0.19665527576508154,0.19755096446424827
2002,West,male,Difficult,0.5288748023448929,495,4272,0.5283128557178752,0.5294367489719106
2002,West,male,Almost impossible,0.2740220775404422,247,4272,0.2735199605135802,0.27452419456730426
2002,West,female,Easy,0.17216091369195322,416,4272,0.17187167899720035,0.17245014838670608
2002,West,female,Difficult,0.4878017965906508,1124,4272,0.48741883883716997,0.48818475434413167
2002,West,female,Almost impossible,0.34003728971739594,759,4272,0.3396743511544274,0.3404002282803645
2002,East,male,Easy,0.06621789171958606,40,4272,0.06576508821859459,0.06667069522057753
2002,East,male,Difficult,0.6438531710270943,287,4272,0.6429811894937303,0.6447251525604583
2002,East,male,Almost impossible,0.28992893725331964,139,4272,0.2891027166585374,0.2907551578481019
2002,East,female,Easy,0.07083792081690261,38,4272,0.07038703436091523,0.07128880727289
2002,East,female,Difficult,0.5774340921756178,326,4272,0.5765659577326336,0.578302226618602
2002,East,female,Almost impossible,0.3517279870074795,199,4272,0.35088877701151777,0.3525671970034412
2003,West,male,Easy,0.12549417321943435,126,3047,0.1250992273305355,0.1258891191083332
2003,West,male,Difficult,0.6628213369054929,516,3047,0.6622577346204097,0.6633849391905762
2003,West,male,Almost impossible,0.21168448987507268,179,3047,0.2111974785978922,0.21217150115225317
2003,West,female,Easy,0.17906150811546023,257,3047,0.17868256148639292,0.17944045474452755
2003,West,female,Difficult,0.6435819977144522,809,3047,0.6431086248279072,0.6440553706009973
2003,West,female,Almost impossible,0.17735649417008748,234,3047,0.17697896457341364,0.1777340237667613
2003,East,male,Difficult,0.7227149953566147,296,3047,0.7218555467595057,0.7235744439537236
2003,East,male,Almost impossible,0.2772850046433852,113,3047,0.27642555604627617,0.2781444532404942
2003,East,female,Easy,0.074893912558996,35,3047,0.07440629195342288,0.07538153316456911
2003,East,female,Difficult,0.5986237599026752,321,3047,0.5977156972255173,0.5995318225798332
2003,East,female,Almost impossible,0.3264823275383288,161,3047,0.32561363246744335,0.3273510226092142
2004,West,male,Easy,0.14806298259371256,140,3134,0.14766986100695484,0.14845610418047028
2004,West,male,Difficult,0.6111767792263225,523,3134,0.6106371947829358,0.6117163636697093
2004,West,male,Almost impossible,0.2407602381799649,200,3134,0.2402869978429168,0.241233478517013
2004,West,female,Easy,0.13748854145590356,220,3134,0.13715477174409987,0.13782231116770724
2004,West,female,Difficult,0.6443731511841151,866,3134,0.6439091733602205,0.6448371290080097
2004,West,female,Almost impossible,0.21813830735998127,271,3134,0.21773802894466024,0.2185385857753023
2004,East,male,Difficult,0.6548832349916267,272,3134,0.6539801110984543,0.6557863588847991
2004,East,male,Almost impossible,0.34511676500837335,120,3134,0.344213641115201,0.3460198889015457
2004,East,female,Easy,0.06577807377349588,38,3134,0.06533055084830833,0.06622559669868344
2004,East,female,Difficult,0.6317506966166583,331,3134,0.6308799465513577,0.6326214466819589
2004,East,female,Almost impossible,0.3024712296098458,153,3134,0.301642003854618,0.3033004553650736
2005,West,male,Easy,0.09468283751648571,101,3007,0.09435706805598842,0.09500860697698299
2005,West,male,Difficult,0.6484376806795652,506,3007,0.6479064175921365,0.6489689437669939
2005,West,male,Almost impossible,0.25687948180394915,227,3007,0.25639333359049954,0.25736563001739876
2005,West,female,Easy,0.11210220682616699,174,3007,0.1118023236634085,0.11240208998892548
2005,West,female,Difficult,0.663871176833039,827,3007,0.6634221644716539,0.664320189194424
2005,West,female,Almost impossible,0.22402661634079404,290,3007,0.22363030478541135,0.22442292789617674
2005,East,male,Difficult,0.6889165805700753,259,3007,0.6880374476114794,0.6897957135286712
2005,East,male,Almost impossible,0.31108341942992485,117,3007,0.31020428647132897,0.3119625523885207
2005,East,female,Difficult,0.6892528429333787,340,3007,0.6884554505082342,0.6900502353585233
2005,East,female,Almost impossible,0.3107471570666212,166,3007,0.3099497646414767,0.3115445494917657
2006,West,male,Easy,0.11529553597021872,119,3028,0.11492544532091269,0.11566562661952474
2006,West,male,Difficult,0.6426053420192762,480,3028,0.6420500148126986,0.6431606692258538
2006,West,male,Almost impossible,0.24209912201050515,201,3028,0.24160275196055722,0.24259549206045308
2006,West,female,Easy,0.14476872495383897,213,3028,0.1444380888881373,0.14509936101954063
2006,West,female,Difficult,0.624621654558087,856,3028,0.6241666516328098,0.6250766574833643
2006,West,female,Almost impossible,0.23060962048807387,305,3028,0.23021381378112216,0.2310054271950256
2006,East,male,Difficult,0.6616266167226249,251,3028,0.6606840787265074,0.6625691547187424
2006,East,male,Almost impossible,0.3383733832773752,107,3028,0.3374308452812577,0.3393159212734927
2006,East,female,Easy,0.04364810573108964,34,3028,0.043282862228519695,0.044013349233659585
2006,East,female,Difficult,0.627516837789196,302,3028,0.626652552836633,0.628381122741759
2006,East,female,Almost impossible,0.3288350564797145,160,3028,0.3279952202132134,0.3296748927462156
2007,West,male,Easy,0.15098132344380336,119,2558,0.1505325769968435,0.1514300698907632
2007,West,male,Difficult,0.5875687307779183,353,2558,0.5869517297079524,0.5881857318478841
2007,West,male,Almost impossible,0.2614499457782783,158,2558,0.2608991824289504,0.2620007091276062
2007,West,female,Easy,0.14506604302416984,204,2558,0.1447227014404311,0.1454093846079086
2007,West,female,Difficult,0.634281571512327,733,2558,0.6338120108470026,0.6347511321776514
2007,West,female,Almost impossible,0.2206523854635031,249,2558,0.22024809159139735,0.22105667933560885
2007,East,male,Easy,0.09725847112760126,39,2558,0.09665673547013626,0.09786020678506627
2007,East,male,Difficult,0.6114768728974855,209,2558,0.610487047089174,0.6124666987057971
2007,East,male,Almost impossible,0.2912646559749132,83,2558,0.29034198627906715,0.2921873256707592
2007,East,female,Easy,0.07512289932511369,33,2558,0.07462662807223154,0.07561917057799585
2007,East,female,Difficult,0.5679110524179452,231,2558,0.5669784046090478,0.5688437002268425
2007,East,female,Almost impossible,0.3569660482569412,147,2558,0.3560640175069555,0.35786807900692696
2008,West,male,Easy,0.1682957139312576,118,2271,0.16782181156886294,0.16876961629365228
2008,West,male,Difficult,0.601889832794176,328,2271,0.6012697809348528,0.6025098846534991
2008,West,male,Almost impossible,0.2298144532745666,141,2271,0.22928154283572727,0.23034736371340592
2008,West,female,Easy,0.16667843062641413,187,2271,0.16628723873506418,0.16706962251776408
2008,West,female,Difficult,0.6337491341257668,631,2271,0.633243435409935,0.6342548328415987
2008,West,female,Almost impossible,0.19957243524781912,191,2271,0.19915291287367873,0.1999919576219595
2008,East,male,Easy,0.11308001096064484,36,2271,0.11241239879643461,0.11374762312485506
2008,East,male,Difficult,0.5950700419656378,177,2271,0.5940352260578023,0.5961048578734733
2008,East,male,Almost impossible,0.2918499470737173,80,2271,0.2908915807288497,0.29280831341858493
2008,East,female,Easy,0.14013709772855876,51,2271,0.13946540558652623,0.14080878987059128
2008,East,female,Difficult,0.5468270685256872,208,2271,0.5458638250306823,0.5477903120206921
2008,East,female,Almost impossible,0.313035833745754,123,2271,0.31213852237466666,0.31393314511684134
2009,West,male,Easy,0.2058756705351119,119,2060,0.2053867073898195,0.2063646336804043
2009,West,male,Difficult,0.5533159958008493,324,2060,0.5527147996725658,0.5539171919291329
2009,West,male,Almost impossible,0.24080833366403884,133,2060,0.24029127379198517,0.2413253935360925
2009,West,female,Easy,0.1938862336330712,186,2060,0.19346622912330774,0.19430623814283465
2009,West,female,Difficult,0.5945985422403323,514,2060,0.5940769430955782,0.5951201413850863
2009,West,female,Almost impossible,0.2115152241265966,179,2060,0.2110813639690178,0.2119490842841754
2009,East,male,Easy,0.16538728935130392,38,2060,0.16459855670738618,0.16617602199522166
2009,East,male,Difficult,0.572517347142871,160,2060,0.571467104067267,0.5735675902184749
2009,East,male,Almost impossible,0.2620953635058252,80,2060,0.2611617523284106,0.26302897468323977
2009,East,female,Easy,0.08409091787989514,37,2060,0.08352793015564833,0.08465390560414196
2009,East,female,Difficult,0.6184489248653462,190,2060,0.6174634933298258,0.6194343564008666
2009,East,female,Almost impossible,0.29746015725475866,100,2060,0.2965327978573191,0.2983875166521982
2010,West,male,Easy,0.17257933704459014,159,4353,0.172136730857812,0.17302194323136827
2010,West,male,Difficult,0.620838183709065,517,4353,0.6202699049698037,0.6214064624483262
2010,West,male,Almost impossible,0.20658247924634499,195,4353,0.20610828362782674,0.20705667486486323
2010,West,female,Easy,0.21364023188525363,583,4353,0.2132243480034376,0.21405611576706968
2010,West,female,Difficult,0.5727113382432419,1422,4353,0.5722094020638061,0.5732132744226778
2010,West,female,Almost impossible,0.21364842987150445,492,4353,0.2132325401783295,0.21406431956467942
2010,East,male,Easy,0.1142862148010182,44,4353,0.11363021766520014,0.11494221193683625
2010,East,male,Difficult,0.620955711650389,208,4353,0.6199554039589081,0.6219560193418698
2010,East,male,Almost impossible,0.2647580735485928,82,4353,0.26384837384121834,0.2656677732559673
2010,East,female,Easy,0.09993550081343697,96,4353,0.0992863966693206,0.10058460495755334
2010,East,female,Difficult,0.6252756383961754,386,4353,0.6242280048719372,0.6263232719204136
2010,East,female,Almost impossible,0.2747888607903876,169,4353,0.2738226998768115,0.2757550217039637
2011,West,male,Easy,0.259153293021906,223,4243,0.25859072472932976,0.2597158613144822
2011,West,male,Difficult,0.5424010154305802,498,4243,0.541761375627987,0.5430406552331734
2011,West,male,Almost impossible,0.19844569154751387,196,4243,0.19793363252693527,0.19895775056809248
2011,West,female,Easy,0.24014997920434633,535,4243,0.23970071294812256,0.2405992454605701
2011,West,female,Difficult,0.5603282214943703,1317,4243,0.559806205118206,0.5608502378705347
2011,West,female,Almost impossible,0.1995217993012833,471,4243,0.19910149047021825,0.19994210813234836
2011,East,male,Easy,0.13040300852104145,50,4243,0.1296056905924811,0.1312003264496018
2011,East,male,Difficult,0.6184019250182443,203,4243,0.6172517413041417,0.6195521087323469
2011,East,male,Almost impossible,0.2511950664607144,87,4243,0.25016818902418464,0.2522219438972441
2011,East,female,Easy,0.12221248261199004,85,4243,0.12148806394840976,0.12293690127557032
2011,East,female,Difficult,0.6019807970688348,395,4243,0.6008981660180273,0.6030634281196423
2011,East,female,Almost impossible,0.27580672031917525,183,4243,0.2748182427596051,0.2767951978787454
2012,West,male,Easy,0.22705449667017735,224,3879,0.22653154504537962,0.2275774482949751
2012,West,male,Difficult,0.5737419401180172,477,3879,0.5731246111930202,0.5743592690430142
2012,West,male,Almost impossible,0.1992035632118056,181,3879,0.19870498689743038,0.19970213952618082
2012,West,female,Easy,0.2607669206112311,506,3879,0.26030873062388565,0.2612251105985765
2012,West,female,Difficult,0.557537217861437,1117,3879,0.5570188907163752,0.5580555450064987
2012,West,female,Almost impossible,0.18169586152733203,441,3879,0.1812934610006078,0.18209826205405624
2012,East,male,Easy,0.13426325667497063,51,3879,0.13350287210274664,0.13502364124719463
2012,East,male,Difficult,0.659699751595394,200,3879,0.6586430166330939,0.660756486557694
2012,East,male,Almost impossible,0.20603699172963533,85,3879,0.20513493361533586,0.2069390498439348
2012,East,female,Easy,0.1307793852105376,83,3879,0.13005737671494846,0.13150139370612676
2012,East,female,Difficult,0.6273800889931618,360,3879,0.6263446940302566,0.628415483956067
2012,East,female,Almost impossible,0.24184052579630053,154,3879,0.24092356139509105,0.24275749019751
2013,West,male,Easy,0.24740192777079908,309,4605,0.24687965793884212,0.24792419760275605
2013,West,male,Difficult,0.5359731693334384,660,4605,0.5353695614253433,0.5365767772415335
2013,West,male,Almost impossible,0.21662490289576247,272,4605,0.21612630444916298,0.21712350134236197
2013,West,female,Easy,0.25966028862945695,639,4605,0.25920750814462956,0.26011306911428433
2013,West,female,Difficult,0.5567561726766533,1350,4605,0.5562431656918518,0.5572691796614548
2013,West,female,Almost impossible,0.1835835386938897,502,4605,0.18318373927861528,0.1839833381091641
2013,East,male,Easy,0.16588512392318586,58,4605,0.1649904573112886,0.1667797905350831
2013,East,male,Difficult,0.6184477185685979,186,4605,0.6172793682016824,0.6196160689355135
2013,East,male,Almost impossible,0.2156671575082163,73,4605,0.21467795141328364,0.21665636360314897
2013,East,female,Easy,0.16191035114972854,85,4605,0.16104478776487371,0.16277591453458337
2013,East,female,Difficult,0.4950909760283561,320,4605,0.49391617206640753,0.4962657799903047
2013,East,female,Almost impossible,0.34299867282191543,151,4605,0.34188323420952377,0.3441141114343071
2014,West,male,Easy,0.24151999471986743,260,3829,0.24099871244529233,0.24204127699444253
2014,West,male,Difficult,0.5479491727545854,561,3829,0.5473430115796324,0.5485553339295385
2014,West,male,Almost impossible,0.210530832525547,213,3829,0.21003429761924824,0.21102736743184575
2014,West,female,Easy,0.22511921937795507,475,3829,0.22468489909233558,0.22555353966357455
2014,West,female,Difficult,0.5606463181498524,1076,3829,0.5601302132230882,0.5611624230766167
2014,West,female,Almost impossible,0.2142344624721926,457,3829,0.21380780678564573,0.21466111815873948
2014,East,male,Easy,0.13002148892212365,45,3829,0.129227608053749,0.1308153697904983
2014,East,male,Difficult,0.6201958651805711,166,3829,0.6190502525759456,0.6213414777851967
2014,East,male,Almost impossible,0.24978264589730526,66,3829,0.24876084050617125,0.25080445128843926
2014,East,female,Easy,0.14362445342712282,74,3829,0.14285809789149423,0.14439080896275142
2014,East,female,Difficult,0.6211008139237341,311,3829,0.6200407626777957,0.6221608651696724
2014,East,female,Almost impossible,0.23527473264914314,125,3829,0.23434785088074775,0.23620161441753854
2015,West,male,Easy,0.24500503160655918,253,3899,0.2444897727719289,0.24552029044118945
2015,West,male,Difficult,0.5841264479061997,609,3899,0.5835359749620715,0.5847169208503279
2015,West,male,Almost impossible,0.17086852048724108,212,3899,0.17041759098703332,0.17131944998744883
2015,West,female,Easy,0.22849476218947362,468,3899,0.22805425055718206,0.22893527382176518
2015,West,female,Difficult,0.5614298000078908,1159,3899,0.5609091844925058,0.5619504155232757
2015,West,female,Almost impossible,0.2100754378026356,471,3899,0.2096480419881897,0.2105028336170815
2015,East,male,Easy,0.17550073213779918,50,3899,0.17456825900936487,0.1764332052662335
2015,East,male,Difficult,0.5902632242331324,150,3899,0.5890576969111858,0.5914687515550789
2015,East,male,Almost impossible,0.23423604362906847,68,3899,0.23319785553451894,0.235274231723618
2015,East,female,Easy,0.19193678978409726,84,3899,0.19100516754074015,0.19286841202745436
2015,East,female,Difficult,0.524814818532045,252,3899,0.5236334849293509,0.5259961521347392
2015,East,female,Almost impossible,0.2832483916838578,123,3899,0.2821825170350924,0.2843142663326232
2016,West,male,Easy,0.2737118406019356,246,3233,0.2731718202097583,0.2742518609941129
2016,West,male,Difficult,0.5378596216823891,467,3233,0.5372557699533812,0.538463473411397
2016,West,male,Almost impossible,0.18842853771567525,182,3233,0.1879549007306362,0.1889021747007143
2016,West,female,Easy,0.26615222920215253,405,3233,0.26568754109962306,0.266616917304682
2016,West,female,Difficult,0.5342823806477847,914,3233,0.5337578869547247,0.5348068743408446
