year,age_gr,bula_h,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Brandenburg,Sometimes,0.41633,43,74,0.30325,0.52942
2013,17-29 y.,Brandenburg,Seldom,0.16599,31,74,0.08063,0.25134
2013,17-29 y.,Saxony,Sometimes,0.42618,93,214,0.35977,0.49259
2013,17-29 y.,Saxony,Seldom,0.35326,87,214,0.28907,0.41746
2013,17-29 y.,Saxony,Never,0.09474,34,214,0.05541,0.13406
2013,17-29 y.,Saxony-Anhalt,Sometimes,0.20922,32,80,0.11952,0.29891
2013,17-29 y.,Saxony-Anhalt,Seldom,0.24958,48,80,0.15415,0.34502
2013,17-29 y.,Thuringa,Sometimes,0.33590,45,84,0.23429,0.43751
2013,17-29 y.,Thuringa,Seldom,0.24575,39,84,0.15313,0.33838
2013,30-45 y.,Schleswig-Holstein,Sometimes,0.41778,120,278,0.35970,0.47586
2013,30-45 y.,Schleswig-Holstein,Seldom,0.27266,118,278,0.22022,0.32511
2013,30-45 y.,Schleswig-Holstein,Never,0.09455,40,278,0.06010,0.12901
2013,30-45 y.,Hamburg,Sometimes,0.23285,33,129,0.15963,0.30606
2013,30-45 y.,Hamburg,Seldom,0.42644,57,129,0.34076,0.51212
2013,30-45 y.,Hamburg,Never,0.11277,39,129,0.05797,0.16757
2013,30-45 y.,Lower Saxony,Often,0.05687,65,725,0.04000,0.07374
2013,30-45 y.,Lower Saxony,Sometimes,0.28040,251,725,0.24768,0.31312
2013,30-45 y.,Lower Saxony,Seldom,0.36221,284,725,0.32720,0.39722
2013,30-45 y.,Lower Saxony,Never,0.13400,125,725,0.10918,0.15881
2013,30-45 y.,North Rhine-Westphalia,Very often,0.01673,37,1619,0.01048,0.02298
2013,30-45 y.,North Rhine-Westphalia,Often,0.06182,145,1619,0.05009,0.07356
2013,30-45 y.,North Rhine-Westphalia,Sometimes,0.33035,576,1619,0.30743,0.35327
2013,30-45 y.,North Rhine-Westphalia,Seldom,0.26275,556,1619,0.24130,0.28419
2013,30-45 y.,North Rhine-Westphalia,Never,0.13199,305,1619,0.11550,0.14848
2013,30-45 y.,Hesse,Often,0.08802,56,555,0.06443,0.11161
2013,30-45 y.,Hesse,Sometimes,0.30463,218,555,0.26630,0.34295
2013,30-45 y.,Hesse,Seldom,0.32484,216,555,0.28584,0.36384
2013,30-45 y.,Hesse,Never,0.10183,65,555,0.07664,0.12701
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Often,0.06138,42,400,0.03783,0.08493
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.32058,124,400,0.27479,0.36637
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30334,149,400,0.25823,0.34844
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.14228,85,400,0.10801,0.17656
2013,30-45 y.,Baden-Wuerttemberg,Often,0.07417,95,1011,0.05801,0.09033
2013,30-45 y.,Baden-Wuerttemberg,Sometimes,0.22094,326,1011,0.19536,0.24653
2013,30-45 y.,Baden-Wuerttemberg,Seldom,0.33478,406,1011,0.30567,0.36388
2013,30-45 y.,Baden-Wuerttemberg,Never,0.14396,184,1011,0.12231,0.16561
2013,30-45 y.,Bavaria,Often,0.06220,96,1251,0.04881,0.07559
2013,30-45 y.,Bavaria,Sometimes,0.28660,461,1251,0.26153,0.31167
2013,30-45 y.,Bavaria,Seldom,0.30692,471,1251,0.28135,0.33249
2013,30-45 y.,Bavaria,Never,0.14675,223,1251,0.12714,0.16637
2013,30-45 y.,Berlin,Often,0.10844,38,287,0.07240,0.14447
2013,30-45 y.,Berlin,Sometimes,0.29063,100,287,0.23801,0.34326
2013,30-45 y.,Berlin,Seldom,0.33411,106,287,0.27944,0.38878
2013,30-45 y.,Berlin,Never,0.08414,43,287,0.05197,0.11632
2013,30-45 y.,Brandenburg,Often,0.09379,33,263,0.05849,0.12909
2013,30-45 y.,Brandenburg,Sometimes,0.29233,93,263,0.23725,0.34740
2013,30-45 y.,Brandenburg,Seldom,0.39806,103,263,0.33879,0.45733
2013,30-45 y.,Brandenburg,Never,0.07924,34,263,0.04654,0.11195
2013,30-45 y.,Mecklenburg-Western Pomerania,Sometimes,0.44187,74,134,0.35747,0.52627
2013,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.31643,60,134,0.23738,0.39547
2013,30-45 y.,Saxony,Often,0.05793,40,528,0.03798,0.07787
2013,30-45 y.,Saxony,Sometimes,0.37309,215,528,0.33180,0.41438
2013,30-45 y.,Saxony,Seldom,0.42793,199,528,0.38568,0.47017
2013,30-45 y.,Saxony,Never,0.08343,74,528,0.05982,0.10704
2013,30-45 y.,Saxony-Anhalt,Often,0.08740,32,295,0.05512,0.11968
2013,30-45 y.,Saxony-Anhalt,Sometimes,0.37024,119,295,0.31505,0.42544
2013,30-45 y.,Saxony-Anhalt,Seldom,0.33179,102,295,0.27796,0.38561
2013,30-45 y.,Saxony-Anhalt,Never,0.13498,42,295,0.09592,0.17404
2013,30-45 y.,Thuringa,Sometimes,0.28444,102,245,0.22783,0.34105
2013,30-45 y.,Thuringa,Seldom,0.39226,98,245,0.33099,0.45352
2013,30-45 y.,Thuringa,Never,0.14380,45,245,0.09977,0.18783
2013,46-65 y.,Schleswig-Holstein,Sometimes,0.37014,101,225,0.30690,0.43337
2013,46-65 y.,Schleswig-Holstein,Seldom,0.42486,124,225,0.36012,0.48959
2013,46-65 y.,Hamburg,Sometimes,0.33609,42,76,0.22918,0.44300
2013,46-65 y.,Hamburg,Seldom,0.29181,34,76,0.18893,0.39470
2013,46-65 y.,Lower Saxony,Often,0.10233,74,831,0.08171,0.12295
2013,46-65 y.,Lower Saxony,Sometimes,0.30734,261,831,0.27595,0.33873
2013,46-65 y.,Lower Saxony,Seldom,0.38009,354,831,0.34707,0.41312
2013,46-65 y.,Lower Saxony,Never,0.12774,142,831,0.10503,0.15045
2013,46-65 y.,North Rhine-Westphalia,Often,0.06094,112,1749,0.04972,0.07215
2013,46-65 y.,North Rhine-Westphalia,Sometimes,0.31618,567,1749,0.29438,0.33798
2013,46-65 y.,North Rhine-Westphalia,Seldom,0.37293,696,1749,0.35026,0.39560
2013,46-65 y.,North Rhine-Westphalia,Never,0.16664,374,1749,0.14917,0.18411
2013,46-65 y.,Hesse,Often,0.07589,43,668,0.05579,0.09599
2013,46-65 y.,Hesse,Sometimes,0.33044,246,668,0.29474,0.36613
2013,46-65 y.,Hesse,Seldom,0.35581,272,668,0.31948,0.39215
2013,46-65 y.,Hesse,Never,0.14923,107,668,0.12219,0.17627
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.30540,171,484,0.26433,0.34648
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.35391,178,484,0.31126,0.39655
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.22571,135,484,0.18843,0.26299
2013,46-65 y.,Baden-Wuerttemberg,Often,0.06270,59,998,0.04766,0.07775
2013,46-65 y.,Baden-Wuerttemberg,Sometimes,0.32115,312,998,0.29217,0.35014
2013,46-65 y.,Baden-Wuerttemberg,Seldom,0.38673,437,998,0.35650,0.41696
2013,46-65 y.,Baden-Wuerttemberg,Never,0.13519,190,998,0.11396,0.15641
2013,46-65 y.,Bavaria,Often,0.05765,92,1381,0.04535,0.06995
2013,46-65 y.,Bavaria,Sometimes,0.31283,457,1381,0.28837,0.33729
2013,46-65 y.,Bavaria,Seldom,0.36834,572,1381,0.34289,0.39379
2013,46-65 y.,Bavaria,Never,0.18016,260,1381,0.15988,0.20043
2013,46-65 y.,Berlin,Often,0.11269,42,336,0.07883,0.14655
2013,46-65 y.,Berlin,Sometimes,0.33036,115,336,0.28000,0.38073
2013,46-65 y.,Berlin,Seldom,0.37775,134,336,0.32583,0.42967
2013,46-65 y.,Berlin,Never,0.11864,45,336,0.08401,0.15327
2013,46-65 y.,Brandenburg,Sometimes,0.45667,168,363,0.40536,0.50798
2013,46-65 y.,Brandenburg,Seldom,0.31105,147,363,0.26337,0.35874
2013,46-65 y.,Brandenburg,Never,0.09140,48,363,0.06171,0.12109
2013,46-65 y.,Mecklenburg-Western Pomerania,Sometimes,0.42510,93,173,0.35122,0.49898
2013,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.35131,80,173,0.27997,0.42266
2013,46-65 y.,Saxony,Often,0.10705,54,585,0.08198,0.13213
2013,46-65 y.,Saxony,Sometimes,0.37854,203,585,0.33920,0.41788
2013,46-65 y.,Saxony,Seldom,0.36293,237,585,0.32393,0.40193
2013,46-65 y.,Saxony,Never,0.12875,91,585,0.10158,0.15591
2013,46-65 y.,Saxony-Anhalt,Sometimes,0.28570,112,309,0.23524,0.33615
2013,46-65 y.,Saxony-Anhalt,Seldom,0.50126,158,309,0.44542,0.55710
2013,46-65 y.,Saxony-Anhalt,Never,0.09549,39,309,0.06267,0.12831
2013,46-65 y.,Thuringa,Often,0.09402,35,363,0.06396,0.12409
2013,46-65 y.,Thuringa,Sometimes,0.39328,133,363,0.34296,0.44360
2013,46-65 y.,Thuringa,Seldom,0.28280,127,363,0.23640,0.32919
2013,46-65 y.,Thuringa,Never,0.19658,68,363,0.15564,0.23752
2013,66 and older,Schleswig-Holstein,Sometimes,0.38498,52,154,0.30788,0.46209
2013,66 and older,Schleswig-Holstein,Seldom,0.31764,64,154,0.24387,0.39142
2013,66 and older,Schleswig-Holstein,Never,0.15899,38,154,0.10105,0.21693
2013,66 and older,Hamburg,Seldom,0.35133,33,66,0.23527,0.46738
2013,66 and older,Hamburg,Never,0.30001,33,66,0.18861,0.41142
2013,66 and older,Lower Saxony,Often,0.07821,33,474,0.05402,0.10241
2013,66 and older,Lower Saxony,Sometimes,0.35374,160,474,0.31065,0.39682
2013,66 and older,Lower Saxony,Seldom,0.35667,181,474,0.31350,0.39984
2013,66 and older,Lower Saxony,Never,0.16991,100,474,0.13607,0.20376
2013,66 and older,North Rhine-Westphalia,Often,0.07791,61,923,0.06061,0.09521
2013,66 and older,North Rhine-Westphalia,Sometimes,0.34187,318,923,0.31125,0.37248
2013,66 and older,North Rhine-Westphalia,Seldom,0.31644,318,923,0.28642,0.34646
2013,66 and older,North Rhine-Westphalia,Never,0.23837,226,923,0.21087,0.26588
2013,66 and older,Hesse,Sometimes,0.33181,92,253,0.27367,0.38994
2013,66 and older,Hesse,Seldom,0.34829,112,253,0.28947,0.40711
2013,66 and older,Hesse,Never,0.16766,49,253,0.12154,0.21379
2013,66 and older,"Rhineland-Palatinate, Saarland",Sometimes,0.26557,70,255,0.21126,0.31989
2013,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.28511,85,255,0.22958,0.34063
2013,66 and older,"Rhineland-Palatinate, Saarland",Never,0.32774,100,255,0.27001,0.38546
2013,66 and older,Baden-Wuerttemberg,Often,0.07462,39,529,0.05220,0.09703
2013,66 and older,Baden-Wuerttemberg,Sometimes,0.32434,178,529,0.28441,0.36427
2013,66 and older,Baden-Wuerttemberg,Seldom,0.38653,213,529,0.34500,0.42807
2013,66 and older,Baden-Wuerttemberg,Never,0.16481,99,529,0.13316,0.19646
2013,66 and older,Bavaria,Often,0.08250,53,747,0.06276,0.10225
2013,66 and older,Bavaria,Sometimes,0.30283,222,747,0.26986,0.33581
2013,66 and older,Bavaria,Seldom,0.34083,292,747,0.30682,0.37484
2013,66 and older,Bavaria,Never,0.23644,180,747,0.20595,0.26693
2013,66 and older,Berlin,Sometimes,0.36881,81,149,0.29108,0.44655
2013,66 and older,Berlin,Seldom,0.35706,68,149,0.27987,0.43425
2013,66 and older,Brandenburg,Sometimes,0.38052,84,207,0.31422,0.44682
2013,66 and older,Brandenburg,Seldom,0.33091,90,207,0.26666,0.39517
2013,66 and older,Brandenburg,Never,0.10867,33,207,0.06617,0.15117
2013,66 and older,Mecklenburg-Western Pomerania,Sometimes,0.46545,48,88,0.36064,0.57027
2013,66 and older,Mecklenburg-Western Pomerania,Seldom,0.30077,40,88,0.20440,0.39713
2013,66 and older,Saxony,Sometimes,0.37228,132,307,0.31812,0.42645
2013,66 and older,Saxony,Seldom,0.36465,125,307,0.31071,0.41858
2013,66 and older,Saxony,Never,0.11579,50,307,0.07994,0.15164
2013,66 and older,Saxony-Anhalt,Sometimes,0.31191,59,147,0.23676,0.38705
2013,66 and older,Saxony-Anhalt,Seldom,0.42172,88,147,0.34162,0.50183
2013,66 and older,Thuringa,Sometimes,0.30675,61,182,0.23957,0.37394
2013,66 and older,Thuringa,Seldom,0.25667,68,182,0.19303,0.32030
2013,66 and older,Thuringa,Never,0.24407,53,182,0.18149,0.30664
2021,17-29 y.,Schleswig-Holstein,Sometimes,0.28712,47,90,0.19313,0.38112
2021,17-29 y.,Schleswig-Holstein,Seldom,0.31835,43,90,0.22157,0.41513
2021,17-29 y.,Lower Saxony,Often,0.07285,53,309,0.04382,0.10187
2021,17-29 y.,Lower Saxony,Sometimes,0.41466,125,309,0.35964,0.46968
2021,17-29 y.,Lower Saxony,Seldom,0.27029,94,309,0.22069,0.31989
2021,17-29 y.,Lower Saxony,Never,0.13630,37,309,0.09798,0.17462
2021,17-29 y.,North Rhine-Westphalia,Very often,0.03992,43,787,0.02623,0.05360
2021,17-29 y.,North Rhine-Westphalia,Often,0.19717,135,787,0.16935,0.22498
2021,17-29 y.,North Rhine-Westphalia,Sometimes,0.32772,296,787,0.29491,0.36054
2021,17-29 y.,North Rhine-Westphalia,Seldom,0.26811,226,787,0.23714,0.29908
2021,17-29 y.,North Rhine-Westphalia,Never,0.08828,87,787,0.06845,0.10812
2021,17-29 y.,Hesse,Often,0.14872,51,209,0.10036,0.19707
2021,17-29 y.,Hesse,Sometimes,0.26102,83,209,0.20134,0.32071
2021,17-29 y.,Hesse,Seldom,0.39913,75,209,0.33258,0.46569
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.32733,62,112,0.24003,0.41462
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.36094,50,112,0.27159,0.45028
2021,17-29 y.,Baden-Wuerttemberg,Often,0.09960,47,354,0.06836,0.13084
2021,17-29 y.,Baden-Wuerttemberg,Sometimes,0.36778,160,354,0.31747,0.41808
2021,17-29 y.,Baden-Wuerttemberg,Seldom,0.38005,111,354,0.32942,0.43069
2021,17-29 y.,Baden-Wuerttemberg,Never,0.08286,36,354,0.05410,0.11161
2021,17-29 y.,Bavaria,Often,0.16490,85,445,0.13038,0.19942
2021,17-29 y.,Bavaria,Sometimes,0.30360,163,445,0.26083,0.34638
2021,17-29 y.,Bavaria,Seldom,0.32797,139,445,0.28430,0.37164
2021,17-29 y.,Bavaria,Never,0.11610,58,445,0.08630,0.14590
2021,17-29 y.,Berlin,Sometimes,0.41427,50,86,0.30954,0.51899
2021,17-29 y.,Berlin,Seldom,0.20441,36,86,0.11868,0.29014
2021,17-29 y.,Saxony,Sometimes,0.33695,49,93,0.24037,0.43354
2021,17-29 y.,Saxony,Seldom,0.37458,44,93,0.27568,0.47349
2021,17-29 y.,Saxony-Anhalt,Sometimes,0.29453,33,33,0.13659,0.45246
2021,17-29 y.,Thuringa,Sometimes,0.35085,36,36,0.19274,0.50896
2021,30-45 y.,Schleswig-Holstein,Often,0.17737,46,231,0.12800,0.22673
2021,30-45 y.,Schleswig-Holstein,Sometimes,0.23876,74,231,0.18366,0.29386
2021,30-45 y.,Schleswig-Holstein,Seldom,0.36427,69,231,0.30208,0.42646
2021,30-45 y.,Schleswig-Holstein,Never,0.16774,42,231,0.11945,0.21602
2021,30-45 y.,Hamburg,Sometimes,0.32311,36,72,0.21433,0.43189
2021,30-45 y.,Hamburg,Seldom,0.38353,36,72,0.27042,0.49663
2021,30-45 y.,Lower Saxony,Very often,0.04552,45,487,0.02699,0.06406
2021,30-45 y.,Lower Saxony,Often,0.14479,87,487,0.11350,0.17607
2021,30-45 y.,Lower Saxony,Sometimes,0.41550,182,487,0.37169,0.45932
2021,30-45 y.,Lower Saxony,Seldom,0.25508,119,487,0.21632,0.29383
2021,30-45 y.,Lower Saxony,Never,0.12970,54,487,0.09983,0.15957
2021,30-45 y.,North Rhine-Westphalia,Very often,0.07405,129,1156,0.05894,0.08915
2021,30-45 y.,North Rhine-Westphalia,Often,0.15608,204,1156,0.13515,0.17701
2021,30-45 y.,North Rhine-Westphalia,Sometimes,0.39253,435,1156,0.36437,0.42070
2021,30-45 y.,North Rhine-Westphalia,Seldom,0.30020,261,1156,0.27377,0.32664
2021,30-45 y.,North Rhine-Westphalia,Never,0.07284,127,1156,0.05785,0.08783
2021,30-45 y.,Hesse,Very often,0.03471,51,388,0.01647,0.05295
2021,30-45 y.,Hesse,Often,0.12763,68,388,0.09439,0.16088
2021,30-45 y.,Hesse,Sometimes,0.36735,147,388,0.31932,0.41538
2021,30-45 y.,Hesse,Seldom,0.39775,88,388,0.34899,0.44651
2021,30-45 y.,Hesse,Never,0.07091,34,388,0.04534,0.09649
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Often,0.17840,46,201,0.12534,0.23146
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.39379,104,201,0.32607,0.46150
2021,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.29714,51,201,0.23380,0.36048
2021,30-45 y.,Baden-Wuerttemberg,Very often,0.04269,45,579,0.02621,0.05917
2021,30-45 y.,Baden-Wuerttemberg,Often,0.16996,102,579,0.13934,0.20059
2021,30-45 y.,Baden-Wuerttemberg,Sometimes,0.29408,193,579,0.25693,0.33122
2021,30-45 y.,Baden-Wuerttemberg,Seldom,0.32734,155,579,0.28908,0.36559
2021,30-45 y.,Baden-Wuerttemberg,Never,0.16285,84,579,0.13275,0.19295
2021,30-45 y.,Bavaria,Very often,0.06614,67,704,0.04777,0.08451
2021,30-45 y.,Bavaria,Often,0.14846,137,704,0.12218,0.17474
2021,30-45 y.,Bavaria,Sometimes,0.34219,213,704,0.30712,0.37727
2021,30-45 y.,Bavaria,Seldom,0.31610,202,704,0.28173,0.35047
2021,30-45 y.,Bavaria,Never,0.12325,85,704,0.09895,0.14755
2021,30-45 y.,Berlin,Very often,0.03276,33,342,0.01387,0.05165
2021,30-45 y.,Berlin,Often,0.14095,59,342,0.10402,0.17788
2021,30-45 y.,Berlin,Sometimes,0.42653,131,342,0.37404,0.47902
2021,30-45 y.,Berlin,Seldom,0.29398,74,342,0.24562,0.34233
2021,30-45 y.,Berlin,Never,0.09599,45,342,0.06472,0.12726
2021,30-45 y.,Brandenburg,Sometimes,0.38056,57,106,0.28769,0.47343
2021,30-45 y.,Brandenburg,Seldom,0.36311,49,106,0.27112,0.45509
2021,30-45 y.,Mecklenburg-Western Pomerania,Sometimes,0.42066,40,40,0.26572,0.57560
2021,30-45 y.,Saxony,Often,0.13582,45,329,0.09874,0.17289
2021,30-45 y.,Saxony,Sometimes,0.36275,130,329,0.31072,0.41479
2021,30-45 y.,Saxony,Seldom,0.36290,110,329,0.31086,0.41494
2021,30-45 y.,Saxony,Never,0.08759,44,329,0.05700,0.11819
2021,30-45 y.,Saxony-Anhalt,Sometimes,0.42134,51,102,0.32504,0.51764
2021,30-45 y.,Saxony-Anhalt,Seldom,0.26747,51,102,0.18115,0.35380
2021,30-45 y.,Thuringa,Often,0.18171,31,131,0.11543,0.24800
2021,30-45 y.,Thuringa,Sometimes,0.31572,52,131,0.23582,0.39562
2021,30-45 y.,Thuringa,Seldom,0.39320,48,131,0.30923,0.47717
2021,46-65 y.,Schleswig-Holstein,Often,0.17140,43,278,0.12702,0.21578
2021,46-65 y.,Schleswig-Holstein,Sometimes,0.35259,106,278,0.29633,0.40886
2021,46-65 y.,Schleswig-Holstein,Seldom,0.35554,82,278,0.29917,0.41191
2021,46-65 y.,Schleswig-Holstein,Never,0.09709,47,278,0.06222,0.13196
2021,46-65 y.,Hamburg,Sometimes,0.46636,67,108,0.37183,0.56088
2021,46-65 y.,Hamburg,Seldom,0.20673,41,108,0.13000,0.28346
2021,46-65 y.,Lower Saxony,Very often,0.03503,56,741,0.02178,0.04828
2021,46-65 y.,Lower Saxony,Often,0.18581,134,741,0.15778,0.21383
2021,46-65 y.,Lower Saxony,Sometimes,0.31237,222,741,0.27898,0.34576
2021,46-65 y.,Lower Saxony,Seldom,0.38513,253,741,0.35007,0.42019
2021,46-65 y.,Lower Saxony,Never,0.08083,76,741,0.06119,0.10047
2021,46-65 y.,North Rhine-Westphalia,Very often,0.05671,113,1504,0.04502,0.06841
2021,46-65 y.,North Rhine-Westphalia,Often,0.14394,247,1504,0.12619,0.16169
2021,46-65 y.,North Rhine-Westphalia,Sometimes,0.36331,516,1504,0.33899,0.38762
2021,46-65 y.,North Rhine-Westphalia,Seldom,0.32456,450,1504,0.30089,0.34823
2021,46-65 y.,North Rhine-Westphalia,Never,0.11010,178,1504,0.09427,0.12592
2021,46-65 y.,Hesse,Very often,0.07906,40,506,0.05553,0.10260
2021,46-65 y.,Hesse,Often,0.12704,73,506,0.09799,0.15608
2021,46-65 y.,Hesse,Sometimes,0.35300,179,506,0.31132,0.39468
2021,46-65 y.,Hesse,Seldom,0.31067,160,506,0.27031,0.35103
2021,46-65 y.,Hesse,Never,0.12314,54,506,0.09448,0.15180
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Often,0.17662,61,354,0.13684,0.21641
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.31983,129,354,0.27117,0.36848
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.35375,120,354,0.30387,0.40363
2021,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.09248,44,354,0.06226,0.12270
2021,46-65 y.,Baden-Wuerttemberg,Very often,0.04279,52,847,0.02916,0.05643
2021,46-65 y.,Baden-Wuerttemberg,Often,0.12237,123,847,0.10028,0.14445
2021,46-65 y.,Baden-Wuerttemberg,Sometimes,0.40685,324,847,0.37375,0.43995
2021,46-65 y.,Baden-Wuerttemberg,Seldom,0.30988,250,847,0.27871,0.34104
2021,46-65 y.,Baden-Wuerttemberg,Never,0.11757,98,847,0.09586,0.13927
2021,46-65 y.,Bavaria,Very often,0.05047,67,1124,0.03766,0.06327
2021,46-65 y.,Bavaria,Often,0.16769,162,1124,0.14584,0.18954
2021,46-65 y.,Bavaria,Sometimes,0.34964,402,1124,0.32175,0.37753
2021,46-65 y.,Bavaria,Seldom,0.30083,345,1124,0.27401,0.32765
2021,46-65 y.,Bavaria,Never,0.12724,148,1124,0.10775,0.14673
2021,46-65 y.,Berlin,Often,0.12089,47,268,0.08179,0.16000
2021,46-65 y.,Berlin,Sometimes,0.46455,103,268,0.40473,0.52438
2021,46-65 y.,Berlin,Seldom,0.23639,77,268,0.18543,0.28735
2021,46-65 y.,Berlin,Never,0.15010,41,268,0.10726,0.19295
2021,46-65 y.,Brandenburg,Often,0.11550,34,271,0.07737,0.15362
2021,46-65 y.,Brandenburg,Sometimes,0.34904,105,271,0.29218,0.40589
2021,46-65 y.,Brandenburg,Seldom,0.39216,92,271,0.33393,0.45040
2021,46-65 y.,Brandenburg,Never,0.11304,40,271,0.07527,0.15081
2021,46-65 y.,Mecklenburg-Western Pomerania,Sometimes,0.39568,60,120,0.30783,0.48354
2021,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.31815,60,120,0.23447,0.40184
2021,46-65 y.,Saxony,Often,0.15199,67,414,0.11737,0.18662
2021,46-65 y.,Saxony,Sometimes,0.37275,148,414,0.32612,0.41939
2021,46-65 y.,Saxony,Seldom,0.34895,151,414,0.30298,0.39492
2021,46-65 y.,Saxony,Never,0.11197,48,414,0.08155,0.14238
2021,46-65 y.,Saxony-Anhalt,Sometimes,0.32885,85,195,0.26274,0.39496
2021,46-65 y.,Saxony-Anhalt,Seldom,0.51949,110,195,0.44918,0.58979
2021,46-65 y.,Thuringa,Sometimes,0.40178,101,205,0.33450,0.46905
2021,46-65 y.,Thuringa,Seldom,0.26597,68,205,0.20533,0.32660
2021,46-65 y.,Thuringa,Never,0.10388,36,205,0.06202,0.14575
2021,66 and older,Schleswig-Holstein,Sometimes,0.44012,58,99,0.34184,0.53840
2021,66 and older,Schleswig-Holstein,Seldom,0.27915,41,99,0.19034,0.36797
2021,66 and older,Hamburg,Sometimes,0.36882,32,67,0.25241,0.48522
2021,66 and older,Hamburg,Seldom,0.34331,35,67,0.22875,0.45786
2021,66 and older,Lower Saxony,Often,0.15083,51,299,0.11019,0.19146
2021,66 and older,Lower Saxony,Sometimes,0.36678,127,299,0.31206,0.42150
2021,66 and older,Lower Saxony,Seldom,0.36929,121,299,0.31450,0.42409
2021,66 and older,North Rhine-Westphalia,Very often,0.07222,50,685,0.05282,0.09162
2021,66 and older,North Rhine-Westphalia,Often,0.18810,114,685,0.15881,0.21738
2021,66 and older,North Rhine-Westphalia,Sometimes,0.32125,234,685,0.28625,0.35624
2021,66 and older,North Rhine-Westphalia,Seldom,0.29868,205,685,0.26438,0.33298
2021,66 and older,North Rhine-Westphalia,Never,0.11710,82,685,0.09301,0.14120
2021,66 and older,Hesse,Often,0.19252,32,155,0.13025,0.25479
2021,66 and older,Hesse,Sometimes,0.25197,55,155,0.18340,0.32054
2021,66 and older,Hesse,Seldom,0.40889,68,155,0.33124,0.48654
2021,66 and older,"Rhineland-Palatinate, Saarland",Sometimes,0.32897,75,139,0.25058,0.40736
2021,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.37726,64,139,0.29639,0.45813
2021,66 and older,Baden-Wuerttemberg,Often,0.14295,60,333,0.10530,0.18060
