year,age_gr,quintil_oecd,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,2nd Quintile,Seldom,0.34274,621,1752,0.32051,0.36497
2013,30-45 y.,2nd Quintile,Never,0.14996,281,1752,0.13324,0.16668
2013,30-45 y.,3rd Quintile,Often,0.08001,124,1534,0.06643,0.09359
2013,30-45 y.,3rd Quintile,Sometimes,0.37414,565,1534,0.34991,0.39836
2013,30-45 y.,3rd Quintile,Seldom,0.36876,582,1534,0.34461,0.39291
2013,30-45 y.,3rd Quintile,Never,0.14456,263,1534,0.12696,0.16216
2013,30-45 y.,4th Quintile,Often,0.06041,107,1492,0.04831,0.07250
2013,30-45 y.,4th Quintile,Sometimes,0.36632,535,1492,0.34186,0.39077
2013,30-45 y.,4th Quintile,Seldom,0.43245,630,1492,0.40730,0.45760
2013,30-45 y.,4th Quintile,Never,0.12213,220,1492,0.10551,0.13875
2013,30-45 y.,5th Quintile,Often,0.06480,89,1365,0.05173,0.07786
2013,30-45 y.,5th Quintile,Sometimes,0.32504,450,1365,0.30018,0.34989
2013,30-45 y.,5th Quintile,Seldom,0.40605,531,1365,0.37999,0.43211
2013,30-45 y.,5th Quintile,Never,0.18710,295,1365,0.16641,0.20780
2013,46-65 y.,1st Quintile,Very often,0.05749,72,1434,0.04544,0.06954
2013,46-65 y.,1st Quintile,Often,0.14322,188,1434,0.12508,0.16136
2013,46-65 y.,1st Quintile,Sometimes,0.36496,501,1434,0.34003,0.38988
2013,46-65 y.,1st Quintile,Seldom,0.28642,436,1434,0.26302,0.30983
2013,46-65 y.,1st Quintile,Never,0.14151,237,1434,0.12347,0.15956
2013,46-65 y.,2nd Quintile,Often,0.09129,131,1344,0.07589,0.10670
2013,46-65 y.,2nd Quintile,Sometimes,0.37500,494,1344,0.34911,0.40089
2013,46-65 y.,2nd Quintile,Seldom,0.35490,497,1344,0.32931,0.38050
2013,46-65 y.,2nd Quintile,Never,0.15653,222,1344,0.13710,0.17597
2013,46-65 y.,3rd Quintile,Often,0.06188,107,1595,0.05005,0.07371
2013,46-65 y.,3rd Quintile,Sometimes,0.38028,566,1595,0.35645,0.40411
2013,46-65 y.,3rd Quintile,Seldom,0.38685,640,1595,0.36294,0.41076
2013,46-65 y.,3rd Quintile,Never,0.14760,282,1595,0.13019,0.16501
2013,46-65 y.,4th Quintile,Often,0.06960,107,1886,0.05811,0.08108
2013,46-65 y.,4th Quintile,Sometimes,0.34610,624,1886,0.32463,0.36758
2013,46-65 y.,4th Quintile,Seldom,0.40896,833,1886,0.38676,0.43115
2013,46-65 y.,4th Quintile,Never,0.15208,322,1886,0.13586,0.16829
2013,46-65 y.,5th Quintile,Often,0.05193,121,2628,0.04344,0.06041
2013,46-65 y.,5th Quintile,Sometimes,0.30667,807,2628,0.28903,0.32430
2013,46-65 y.,5th Quintile,Seldom,0.44790,1166,2628,0.42888,0.46692
2013,46-65 y.,5th Quintile,Never,0.18096,534,2628,0.16624,0.19568
2013,66 and older,1st Quintile,Very often,0.05341,34,818,0.03800,0.06883
2013,66 and older,1st Quintile,Often,0.10737,80,818,0.08614,0.12860
2013,66 and older,1st Quintile,Sometimes,0.33414,279,818,0.30179,0.36648
2013,66 and older,1st Quintile,Seldom,0.29820,254,818,0.26683,0.32957
2013,66 and older,1st Quintile,Never,0.19490,171,818,0.16774,0.22206
2013,66 and older,2nd Quintile,Often,0.09323,116,1185,0.07667,0.10979
2013,66 and older,2nd Quintile,Sometimes,0.32058,380,1185,0.29399,0.34716
2013,66 and older,2nd Quintile,Seldom,0.34785,431,1185,0.32072,0.37498
2013,66 and older,2nd Quintile,Never,0.20916,258,1185,0.18600,0.23233
2013,66 and older,3rd Quintile,Often,0.09772,95,1025,0.07953,0.11591
2013,66 and older,3rd Quintile,Sometimes,0.34897,351,1025,0.31978,0.37817
2013,66 and older,3rd Quintile,Seldom,0.32965,361,1025,0.30086,0.35844
2013,66 and older,3rd Quintile,Never,0.19316,218,1025,0.16898,0.21734
2013,66 and older,4th Quintile,Often,0.08075,63,847,0.06239,0.09911
2013,66 and older,4th Quintile,Sometimes,0.33876,277,847,0.30687,0.37066
2013,66 and older,4th Quintile,Seldom,0.36185,340,847,0.32947,0.39423
2013,66 and older,4th Quintile,Never,0.18643,167,847,0.16019,0.21268
2013,66 and older,5th Quintile,Often,0.06231,47,974,0.04712,0.07750
2013,66 and older,5th Quintile,Sometimes,0.33749,303,974,0.30778,0.36720
2013,66 and older,5th Quintile,Seldom,0.38912,405,974,0.35849,0.41976
2013,66 and older,5th Quintile,Never,0.20300,219,974,0.17773,0.22828
2021,17-29 y.,1st Quintile,Very often,0.04027,114,1220,0.02923,0.05130
2021,17-29 y.,1st Quintile,Often,0.18780,222,1220,0.16588,0.20972
2021,17-29 y.,1st Quintile,Sometimes,0.27416,432,1220,0.24912,0.29921
2021,17-29 y.,1st Quintile,Seldom,0.31318,300,1220,0.28715,0.33922
2021,17-29 y.,1st Quintile,Never,0.13008,152,1220,0.11120,0.14897
2021,17-29 y.,2nd Quintile,Very often,0.04960,32,623,0.03254,0.06667
2021,17-29 y.,2nd Quintile,Often,0.16921,94,623,0.13975,0.19868
2021,17-29 y.,2nd Quintile,Sometimes,0.33776,230,623,0.30060,0.37493
2021,17-29 y.,2nd Quintile,Seldom,0.26888,189,623,0.23403,0.30372
2021,17-29 y.,2nd Quintile,Never,0.08676,78,623,0.06464,0.10888
2021,17-29 y.,3rd Quintile,Often,0.09571,63,455,0.06865,0.12277
2021,17-29 y.,3rd Quintile,Sometimes,0.35721,184,455,0.31313,0.40129
2021,17-29 y.,3rd Quintile,Seldom,0.36281,157,455,0.31858,0.40703
2021,17-29 y.,3rd Quintile,Never,0.08795,51,455,0.06190,0.11401
2021,17-29 y.,4th Quintile,Often,0.07854,62,447,0.05357,0.10351
2021,17-29 y.,4th Quintile,Sometimes,0.38365,186,447,0.33852,0.42878
2021,17-29 y.,4th Quintile,Seldom,0.37393,157,447,0.32902,0.41883
2021,17-29 y.,4th Quintile,Never,0.10111,42,447,0.07313,0.12909
2021,17-29 y.,5th Quintile,Often,0.10902,42,310,0.07427,0.14378
2021,17-29 y.,5th Quintile,Sometimes,0.37272,125,310,0.31881,0.42663
2021,17-29 y.,5th Quintile,Seldom,0.31197,112,310,0.26031,0.36363
2021,17-29 y.,5th Quintile,Never,0.13007,31,310,0.09256,0.16757
2021,30-45 y.,1st Quintile,Very often,0.08993,263,1633,0.07605,0.10381
2021,30-45 y.,1st Quintile,Often,0.17712,322,1633,0.15860,0.19565
2021,30-45 y.,1st Quintile,Sometimes,0.34664,552,1633,0.32355,0.36973
2021,30-45 y.,1st Quintile,Seldom,0.25667,280,1633,0.23548,0.27787
2021,30-45 y.,1st Quintile,Never,0.12443,216,1633,0.10841,0.14044
2021,30-45 y.,2nd Quintile,Very often,0.06992,78,1026,0.05431,0.08554
2021,30-45 y.,2nd Quintile,Often,0.17138,180,1026,0.14831,0.19445
2021,30-45 y.,2nd Quintile,Sometimes,0.34507,359,1026,0.31596,0.37417
2021,30-45 y.,2nd Quintile,Seldom,0.33721,300,1026,0.30827,0.36615
2021,30-45 y.,2nd Quintile,Never,0.07543,109,1026,0.05926,0.09160
2021,30-45 y.,3rd Quintile,Very often,0.03071,43,841,0.01904,0.04237
2021,30-45 y.,3rd Quintile,Often,0.16254,135,841,0.13759,0.18749
2021,30-45 y.,3rd Quintile,Sometimes,0.37282,304,841,0.34012,0.40552
2021,30-45 y.,3rd Quintile,Seldom,0.33105,260,841,0.29923,0.36288
2021,30-45 y.,3rd Quintile,Never,0.10288,99,841,0.08233,0.12342
2021,30-45 y.,4th Quintile,Very often,0.03557,35,798,0.02271,0.04843
2021,30-45 y.,4th Quintile,Often,0.13562,134,798,0.11185,0.15939
2021,30-45 y.,4th Quintile,Sometimes,0.39535,294,798,0.36140,0.42929
2021,30-45 y.,4th Quintile,Seldom,0.32294,248,798,0.29048,0.35541
2021,30-45 y.,4th Quintile,Never,0.10433,87,798,0.08311,0.12556
2021,30-45 y.,5th Quintile,Very often,0.04784,35,816,0.03318,0.06249
2021,30-45 y.,5th Quintile,Often,0.11097,118,816,0.08941,0.13254
2021,30-45 y.,5th Quintile,Sometimes,0.35561,308,816,0.32275,0.38848
2021,30-45 y.,5th Quintile,Seldom,0.37015,254,816,0.33700,0.40330
2021,30-45 y.,5th Quintile,Never,0.11542,101,816,0.09349,0.13736
2021,46-65 y.,1st Quintile,Very often,0.07314,148,1246,0.05868,0.08760
2021,46-65 y.,1st Quintile,Often,0.15077,245,1246,0.13089,0.17064
2021,46-65 y.,1st Quintile,Sometimes,0.34374,425,1246,0.31735,0.37012
2021,46-65 y.,1st Quintile,Seldom,0.31637,289,1246,0.29053,0.34220
2021,46-65 y.,1st Quintile,Never,0.11157,139,1246,0.09408,0.12905
2021,46-65 y.,2nd Quintile,Very often,0.04035,73,1133,0.02889,0.05181
2021,46-65 y.,2nd Quintile,Often,0.16397,180,1133,0.14240,0.18554
2021,46-65 y.,2nd Quintile,Sometimes,0.35554,392,1133,0.32766,0.38343
2021,46-65 y.,2nd Quintile,Seldom,0.33258,346,1133,0.30513,0.36002
2021,46-65 y.,2nd Quintile,Never,0.10714,142,1133,0.08912,0.12516
2021,46-65 y.,3rd Quintile,Very often,0.05918,71,1114,0.04532,0.07304
2021,46-65 y.,3rd Quintile,Often,0.15268,168,1114,0.13155,0.17381
2021,46-65 y.,3rd Quintile,Sometimes,0.36408,424,1114,0.33581,0.39235
2021,46-65 y.,3rd Quintile,Seldom,0.33336,343,1114,0.30566,0.36105
2021,46-65 y.,3rd Quintile,Never,0.08952,108,1114,0.07275,0.10629
2021,46-65 y.,4th Quintile,Very often,0.03080,56,1376,0.02167,0.03993
2021,46-65 y.,4th Quintile,Often,0.15902,206,1376,0.13969,0.17835
2021,46-65 y.,4th Quintile,Sometimes,0.35637,465,1376,0.33105,0.38168
2021,46-65 y.,4th Quintile,Seldom,0.34013,488,1376,0.31509,0.36517
2021,46-65 y.,4th Quintile,Never,0.11227,161,1376,0.09559,0.12896
2021,46-65 y.,5th Quintile,Very often,0.03354,75,2323,0.02621,0.04086
2021,46-65 y.,5th Quintile,Often,0.13045,277,2323,0.11675,0.14415
2021,46-65 y.,5th Quintile,Sometimes,0.38428,843,2323,0.36449,0.40406
2021,46-65 y.,5th Quintile,Seldom,0.32418,802,2323,0.30515,0.34322
2021,46-65 y.,5th Quintile,Never,0.12689,326,2323,0.11335,0.14042
2021,66 and older,1st Quintile,Very often,0.05815,41,631,0.03988,0.07643
2021,66 and older,1st Quintile,Often,0.16182,99,631,0.13306,0.19057
2021,66 and older,1st Quintile,Sometimes,0.38311,235,631,0.34514,0.42107
2021,66 and older,1st Quintile,Seldom,0.27914,171,631,0.24411,0.31417
2021,66 and older,1st Quintile,Never,0.11778,85,631,0.09261,0.14296
2021,66 and older,2nd Quintile,Very often,0.04379,41,825,0.02982,0.05777
2021,66 and older,2nd Quintile,Often,0.19316,152,825,0.16620,0.22011
2021,66 and older,2nd Quintile,Sometimes,0.35381,305,825,0.32116,0.38646
2021,66 and older,2nd Quintile,Seldom,0.32601,264,825,0.29400,0.35801
2021,66 and older,2nd Quintile,Never,0.08250,63,825,0.06372,0.10129
2021,66 and older,3rd Quintile,Very often,0.06223,43,635,0.04342,0.08103
2021,66 and older,3rd Quintile,Often,0.13992,96,635,0.11292,0.16692
2021,66 and older,3rd Quintile,Sometimes,0.35737,228,635,0.32007,0.39467
2021,66 and older,3rd Quintile,Seldom,0.34108,205,635,0.30418,0.37799
2021,66 and older,3rd Quintile,Never,0.09640,63,635,0.07343,0.11937
2021,66 and older,4th Quintile,Very often,0.04643,31,628,0.02996,0.06291
2021,66 and older,4th Quintile,Often,0.20506,111,628,0.17346,0.23666
2021,66 and older,4th Quintile,Sometimes,0.32855,211,628,0.29179,0.36531
2021,66 and older,4th Quintile,Seldom,0.32407,203,628,0.28743,0.36070
2021,66 and older,4th Quintile,Never,0.09589,72,628,0.07284,0.11894
2021,66 and older,5th Quintile,Very often,0.04423,38,854,0.03043,0.05802
2021,66 and older,5th Quintile,Often,0.14800,117,854,0.12417,0.17183
2021,66 and older,5th Quintile,Sometimes,0.36019,308,854,0.32798,0.39241
2021,66 and older,5th Quintile,Seldom,0.35631,301,854,0.32418,0.38845
2021,66 and older,5th Quintile,Never,0.08902,90,854,0.06991,0.10814
