year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,,West,899,489.7908259944865,480.8406111553794,498.7410408335936,307.0,460.0,614.0,51.0,1074.5,460.0,409.0,511.0
2000,,East,86,477.1363046874031,452.8207362800926,501.45187309471356,307.0,409.0,614.0,153.0,1074.5,409.0,307.0,460.0
2001,,West,561,286.7986751006601,279.8993158550119,293.6980343463083,153.0,255.25144225436674,409.0,51.0,793.0,256.0,256.0,307.0
2001,,East,232,241.62338075386697,233.1416335212979,250.10512798643603,153.0,205.0,307.0,26.0,538.0,205.0,205.0,205.0
2001,,West,859,380.7998531845429,372.5810476436902,389.01865872539554,205.0,307.0,511.0,51.0,970.0,307.0,256.0,307.0
2001,,East,373,322.492232940216,314.5167612127027,330.4677046677293,205.0,307.0,409.0,61.0,715.0,307.0,307.0,358.0
2001,,West,1121,401.9541064622068,395.8849763727923,408.0232365516213,256.0,358.0,511.0,51.0,893.5,358.0,307.0,358.0
2001,,East,405,351.3689400714343,343.26773496572247,359.4701451771461,230.0,307.0,445.23757675457904,61.0,768.0939418864475,307.0,307.0,307.0
2001,,West,1127,425.04425921103586,418.6262766929267,431.46224172914503,256.0,409.0,511.0,51.0,893.5,409.0,409.0,460.0
2001,,East,228,415.94302946028756,402.74021299339154,429.1458459271836,256.0,409.0,511.0,77.0,893.5,409.0,409.0,511.0
2001,,West,816,483.20607738561796,475.1280720792534,491.2840826919825,307.0,409.0,614.0,0.0,1074.5,409.0,307.0,409.0
2001,,East,87,439.4280489216352,415.34951970557887,463.5065781376915,307.0,358.0,511.0,102.0,817.0,358.0,307.0,409.0
2002,,West,,,,,,,,,,,,
2002,,East,,,,,,,,,,,,
2002,,West,,,,,,,,,,,,
2002,,East,,,,,,,,,,,,
2002,,West,,,,,,,,,,,,
2002,,East,,,,,,,,,,,,
2002,,West,,,,,,,,,,,,
2002,,East,,,,,,,,,,,,
2002,,West,,,,,,,,,,,,
2002,,East,,,,,,,,,,,,
2003,,West,468,285.75330027970443,278.13611778070606,293.3704827787028,160.0,250.0,400.0,40.0,760.0,250.0,250.0,250.0
2003,,East,193,262.7301907115734,251.53815259095825,273.9222288321886,150.0,200.0,350.0,50.0,650.0,200.0,169.4999999999999,200.0
2003,,West,739,384.4416679089873,376.797036760864,392.08629905711064,230.0,300.0,500.0,0.0,905.0,300.0,250.0,300.0
2003,,East,298,335.0447957532536,325.8120535459451,344.2775379605621,200.0,300.0,420.0,50.0,750.0,300.0,250.0,300.5
2003,,West,980,418.3124210772176,411.35202385408326,425.27281830035196,250.0,400.0,500.0,50.0,875.0,400.0,400.0,400.0
2003,,East,351,411.0354764984761,400.2236646490512,421.847288347901,250.0,400.0,500.0,20.0,875.0,400.0,400.0,450.0
2003,,West,1117,418.7619670756824,412.1751698467309,425.34876430463385,250.0,400.0,500.0,30.0,875.0,400.0,400.0,400.0
2003,,East,263,411.41325111195965,399.623203251554,423.2032989723653,250.0,400.0,500.0,50.0,875.0,400.0,400.0,450.0
2003,,West,1343,477.95920442575175,470.7570635170782,485.1613453344253,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2003,,East,153,395.4140851811616,380.53590537951453,410.2922649828087,250.0,400.0,500.0,100.0,875.0,400.0,400.0,500.0
2004,,West,,,,,,,,,,,,
2004,,East,,,,,,,,,,,,
2004,,West,,,,,,,,,,,,
2004,,East,,,,,,,,,,,,
2004,,West,,,,,,,,,,,,
2004,,East,,,,,,,,,,,,
2004,,West,,,,,,,,,,,,
2004,,East,,,,,,,,,,,,
2004,,West,,,,,,,,,,,,
2004,,East,,,,,,,,,,,,
2005,,West,488,291.320243379511,283.2410905801562,299.3993961788658,160.0,250.0,400.0,35.0,760.0,250.0,229.74999999999994,260.0
2005,,East,198,257.0125873517313,245.31189395696637,268.7132807464963,150.0,200.0,300.0,50.0,525.0,200.0,190.0,200.0
2005,,West,684,364.3251932395015,357.32415558168145,371.3262308973216,200.0,315.8565863497602,500.0,25.0,950.0,320.0,290.0,340.0
2005,,East,285,344.11963319211384,332.9432043670866,355.2960620171411,200.0,300.0,400.0,40.0,700.0,300.0,250.0,320.75
2005,,West,875,425.2709224096952,417.9363569125526,432.60548790683777,250.0,400.0,500.0,40.0,875.0,400.0,400.0,440.0
2005,,East,340,380.74256722373707,370.7355092075919,390.7496252398822,249.77287112381276,350.0,500.0,50.0,875.3406933142809,350.0,300.0,400.0
2005,,West,1096,434.441604930054,427.5499388826037,441.33327097750424,250.0,400.0,500.0,30.0,875.0,400.0,400.0,400.0
2005,,East,277,442.544102208608,429.7537072287754,455.33449718844065,300.0,400.0,500.0,60.0,800.0,400.0,400.0,400.0
2005,,West,1313,481.3822632346425,474.42390399712355,488.34062247216144,300.0,400.0,600.0,40.0,1050.0,400.0,350.0,400.0
2005,,East,137,383.6060870937635,368.1842187881815,399.0279553993455,248.33882467360314,324.4874863476865,500.0,150.0,877.4917629895953,320.0,240.0,340.0
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2006,,West,,,,,,,,,,,,
2006,,East,,,,,,,,,,,,
2007,,West,449,284.50258162583776,276.3741970519798,292.6309661996957,150.0,250.0,400.0,20.0,775.0,250.0,250.0,300.0
2007,,East,192,221.13834503895944,212.63687470090585,229.63981537701304,110.6396682799138,200.0,300.0,40.0,584.0404975801293,200.0,200.0,200.0
2007,,West,680,354.94670653540385,347.7168189571177,362.17659411369,200.0,300.0,489.4105535237266,50.0,923.5263838093165,300.0,250.0,300.0
2007,,East,268,330.0464604980992,319.03138789881615,341.0615330973822,200.0,300.0,400.0,50.0,700.0,300.0,250.0,350.0
2007,,West,907,418.65213523331863,411.52085510616513,425.78341536047213,250.0,400.0,500.0,40.0,875.0,400.0,400.0,400.0
2007,,East,364,387.92260951510644,378.88037639351467,396.9648426366982,250.0,400.0,500.0,60.0,875.0,400.0,400.0,450.0
2007,,West,1084,419.1466055239002,412.1952240289247,426.09798701887564,250.0,400.0,500.0,50.0,875.0,400.0,400.0,400.0
2007,,East,310,407.72459422794475,395.7912067380448,419.6579817178447,250.0,400.0,500.0,40.0,875.0,400.0,400.0,450.0
2007,,West,1414,527.563297056573,519.5205580407451,535.6060360724009,300.0,450.0,600.0,80.0,1050.0,450.0,400.0,500.0
2007,,East,193,443.14220182912356,425.7849753393611,460.49942831888603,250.0,400.0,580.7360928898062,100.0,1076.8402322245154,400.0,400.0,480.0
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2008,,West,,,,,,,,,,,,
2008,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2009,,West,,,,,,,,,,,,
2009,,East,,,,,,,,,,,,
2010,,West,,,,,,,,,,,,
2010,,East,,,,,,,,,,,,
2010,,West,,,,,,,,,,,,
2010,,East,,,,,,,,,,,,
2010,,West,,,,,,,,,,,,
2010,,East,,,,,,,,,,,,
2010,,West,,,,,,,,,,,,
2010,,East,,,,,,,,,,,,
2010,,West,,,,,,,,,,,,
2010,,East,,,,,,,,,,,,
2011,,West,478,231.7169375630929,225.60621605187623,237.82765907430957,140.0,200.0,300.0,0.0,540.0,200.0,200.0,200.0
2011,,East,197,206.5145165690697,198.2961290826416,214.7329040554978,100.0,200.0,250.0,25.0,475.0,200.0,200.0,250.0
2011,,West,606,321.9418846661271,315.4597139630921,328.42405536916215,200.0,300.0,400.0,40.0,700.0,300.0,300.0,300.0
2011,,East,249,320.7578527189751,310.8682384886062,330.64746694934394,200.0,300.0,400.0,40.0,700.0,300.0,300.0,350.0
2011,,West,849,383.33690231662536,376.8088643438869,389.8649402893638,225.0,370.7988131035651,500.0,50.0,912.5,370.0,340.0,420.0
2011,,East,360,354.4333059376995,344.95459873212843,363.9120131432706,200.0,340.0,450.0,50.0,825.0,340.0,299.4999999999999,380.0
2011,,West,1224,419.63639248496764,413.5684848994515,425.7043000704838,250.0,400.0,500.0,60.0,875.0,400.0,400.0,400.0
2011,,East,389,380.47237055795046,372.24743622005656,388.69730489584435,250.0,350.0,500.0,100.0,875.0,350.0,300.0,400.0
2011,,West,1727,495.39380239610045,488.843337549102,501.9442672430989,300.0,400.0,600.0,80.0,1050.0,400.0,350.0,400.0
2011,,East,242,461.9116886638581,448.4845648233166,475.33881250439964,300.0,400.0,600.0,120.0,1050.0,400.0,300.0,400.0
2012,,West,,,,,,,,,,,,
2012,,East,,,,,,,,,,,,
2012,,West,,,,,,,,,,,,
2012,,East,,,,,,,,,,,,
2012,,West,,,,,,,,,,,,
2012,,East,,,,,,,,,,,,
2012,,West,,,,,,,,,,,,
2012,,East,,,,,,,,,,,,
2012,,West,,,,,,,,,,,,
2012,,East,,,,,,,,,,,,
2013,,West,518,254.29956786543153,247.50608006976768,261.0930556610954,150.0,200.0,300.0,0.0,525.0,200.0,150.0,200.0
2013,,East,150,224.16736278503163,213.61204886859258,234.72267670147068,150.0,200.0,300.0,50.0,525.0,200.0,200.0,240.0
2013,,West,732,328.5846734536993,322.38661904631056,334.782727861088,200.0,300.0,400.0,50.0,700.0,300.0,300.0,350.0
2013,,East,225,299.13714717998585,288.7983131104205,309.4759812495512,200.0,250.0,400.0,30.0,700.0,250.0,200.0,250.0
2013,,West,962,375.7895628464268,369.78255467764075,381.79657101521286,200.0,350.0,500.0,30.0,950.0,350.0,300.0,400.0
2013,,East,320,379.36636704052876,369.19468774887247,389.53804633218505,250.0,354.4949067294833,500.0,25.0,875.0,350.0,300.0,400.0
2013,,West,1326,417.3729393434136,411.51508553810527,423.2307931487219,250.0,400.0,500.0,1.0,875.0,400.0,400.0,400.0
2013,,East,321,376.8558296140564,366.714150796904,386.9975084312088,240.0,364.80558237071835,500.0,60.0,890.0,400.0,400.0,500.0
2013,,West,1864,478.7575769035672,472.2879788879829,485.22717491915154,300.0,400.0,600.0,50.0,1050.0,400.0,400.0,400.0
2013,,East,264,460.51521959305853,446.38463283385363,474.64580635226343,300.0,400.0,550.0,100.0,925.0,400.0,300.0,400.0
2014,,West,,,,,,,,,,,,
2014,,East,,,,,,,,,,,,
2014,,West,,,,,,,,,,,,
2014,,East,,,,,,,,,,,,
2014,,West,,,,,,,,,,,,
2014,,East,,,,,,,,,,,,
2014,,West,,,,,,,,,,,,
2014,,East,,,,,,,,,,,,
2014,,West,,,,,,,,,,,,
2014,,East,,,,,,,,,,,,
2015,,West,,,,,,,,,,,,
2015,,East,,,,,,,,,,,,
2015,,West,,,,,,,,,,,,
2015,,East,,,,,,,,,,,,
2015,,West,,,,,,,,,,,,
2015,,East,,,,,,,,,,,,
2015,,West,,,,,,,,,,,,
2015,,East,,,,,,,,,,,,
2015,,West,,,,,,,,,,,,
2015,,East,,,,,,,,,,,,
2016,,West,385,277.29794389844255,269.101859253651,285.4940285432341,160.0,250.0,300.0,50.0,510.0,250.0,229.875,300.0
2016,,East,122,246.4077915155328,231.90183656608332,260.9137464649823,150.0,200.0,300.0,45.0,525.0,200.0,150.0,200.0
2016,,West,552,351.5767204490818,341.4101489542856,361.743291943878,200.0,300.0,400.0,60.0,700.0,300.0,300.0,300.0
2016,,East,155,301.26002218996484,290.24447845312966,312.2755659268,200.0,280.0,400.0,20.0,700.0,280.0,210.0,310.0
2016,,West,741,390.74885788315396,383.6771540924101,397.8205616738978,250.0,361.76477818085294,500.0,40.0,875.0,360.0,320.0,370.0
2016,,East,241,374.61518570545564,363.01171934131656,386.2186520695947,250.0,350.0,450.0,100.0,750.0,350.0,300.0,400.0
2016,,West,1125,403.8586752207059,397.7359395230796,409.9814109183322,250.0,400.0,500.0,50.0,875.0,400.0,400.0,450.0
2016,,East,316,404.32908344808993,392.35071796845807,416.3074489277218,250.0,400.0,500.0,50.0,875.0,400.0,400.0,480.0
2016,,West,1773,477.46183217288336,471.76852927376444,483.1551350720023,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2016,,East,234,438.65926948389347,425.4511437661162,451.8673952016707,300.0,400.0,500.0,100.0,800.0,400.0,400.0,480.0
2017,,West,,,,,,,,,,,,
2017,,East,,,,,,,,,,,,
2017,,West,,,,,,,,,,,,
2017,,East,,,,,,,,,,,,
2017,,West,,,,,,,,,,,,
2017,,East,,,,,,,,,,,,
2017,,West,,,,,,,,,,,,
2017,,East,,,,,,,,,,,,
2017,,West,,,,,,,,,,,,
2017,,East,,,,,,,,,,,,
2018,,West,891,281.8985489058934,275.42656335615914,288.37053445562765,150.0,200.0,350.0,20.0,650.0,200.0,150.0,200.0
2018,,East,200,213.36819702213802,202.88328935447984,223.8531046897962,100.0,200.0,250.0,30.0,475.0,200.0,150.0,250.0
2018,,West,668,329.75928940286167,322.33432695007326,337.1842518556501,200.0,300.0,400.0,50.0,700.0,300.0,300.0,350.0
2018,,East,146,305.0100374261493,289.50361525287303,320.5164595994256,200.0,250.0,400.0,20.0,700.0,250.0,200.0,300.0
2018,,West,797,386.802882213055,380.103568640775,393.502195785335,250.0,350.0,500.0,50.0,875.0,350.0,300.0,380.5
2018,,East,250,382.79260343631347,371.7438862667842,393.8413206058427,250.0,400.0,500.0,100.0,875.0,400.0,400.0,500.0
2018,,West,1262,407.5289828636089,401.8777544433713,413.1802112838465,250.0,400.0,500.0,20.0,875.0,400.0,400.0,400.0
2018,,East,313,408.0880701921366,397.008343733477,419.1677966507963,250.0,400.0,500.0,50.0,875.0,400.0,400.0,410.75
2018,,West,2151,481.34191297392596,476.1118055024735,486.5720204453784,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2018,,East,288,477.35893678571784,463.89365777232695,490.82421579910874,300.0,400.0,600.0,100.0,1050.0,400.0,350.0,400.0
2019,,West,,,,,,,,,,,,
2019,,East,,,,,,,,,,,,
2019,,West,,,,,,,,,,,,
2019,,East,,,,,,,,,,,,
2019,,West,,,,,,,,,,,,
2019,,East,,,,,,,,,,,,
2019,,West,,,,,,,,,,,,
2019,,East,,,,,,,,,,,,
2019,,West,,,,,,,,,,,,
2019,,East,,,,,,,,,,,,
2020,,West,923,292.62167135155704,285.9080956470237,299.3352470560904,150.0,200.0,400.0,10.0,775.0,200.0,150.0,200.0
2020,,East,166,231.16879946859004,219.47870630072163,242.85889263645845,131.58328991773712,200.0,300.0,40.0,552.6250651233943,200.0,150.0,250.0
2020,,West,658,318.39078220522094,312.16006923873425,324.62149517170764,200.0,280.0,400.0,50.0,700.0,280.0,260.0,310.0
2020,,East,117,278.0689341961906,264.2042853873862,291.93358300499494,200.0,218.92895045006944,341.7346563981696,100.0,554.336640995424,220.0,140.0,240.0
2020,,West,696,363.99786412814626,356.94785866286196,371.04786959343056,200.0,300.0,500.0,10.0,950.0,300.0,200.0,300.0
2020,,East,178,363.75370621746316,349.5698601880717,377.93755224685464,200.0,350.0,500.0,60.0,950.0,350.0,300.0,450.0
2020,,West,1019,423.02170602080673,416.822743200175,429.22066884143845,250.0,400.0,500.0,50.0,875.0,400.0,400.0,400.0
2020,,East,299,388.1390159975779,375.9069435686139,400.371088426542,250.0,350.0,500.0,50.0,875.0,350.0,300.0,400.0
2020,,West,2544,478.5797858642402,473.7308424977916,483.42872923068876,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2020,,East,439,490.772825592775,477.44929252871407,504.09635865683595,300.0,450.0,600.0,100.0,1050.0,450.0,400.0,500.0
2021,,West,,,,,,,,,,,,
2021,,East,,,,,,,,,,,,
2021,,West,,,,,,,,,,,,
2021,,East,,,,,,,,,,,,
2021,,West,,,,,,,,,,,,
2021,,East,,,,,,,,,,,,
2021,,West,,,,,,,,,,,,
2021,,East,,,,,,,,,,,,
2021,,West,,,,,,,,,,,,
2021,,East,,,,,,,,,,,,
