year,bula_h,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Bavaria,No,0.64562,2728,2947,0.62834,0.66289
2013,Berlin,Yes,0.06423,73,768,0.04688,0.08159
2013,Berlin,No,0.65751,695,768,0.62393,0.69110
2013,Brandenburg,Yes,0.05555,43,780,0.03947,0.07163
2013,Brandenburg,No,0.69962,737,780,0.66743,0.73182
2013,Mecklenburg-Western Pomerania,Yes,0.06179,39,454,0.03962,0.08397
2013,Mecklenburg-Western Pomerania,No,0.72407,415,454,0.68291,0.76523
2013,Saxony,Yes,0.05643,91,1335,0.04405,0.06882
2013,Saxony,No,0.73798,1244,1335,0.71438,0.76157
2013,Saxony-Anhalt,Yes,0.03506,35,759,0.02197,0.04816
2013,Saxony-Anhalt,No,0.74654,724,759,0.71557,0.77750
2013,Thuringa,Yes,0.05388,50,799,0.03821,0.06954
2013,Thuringa,No,0.73083,749,799,0.70006,0.76161
2015,Schleswig-Holstein,Yes,0.04910,68,874,0.03477,0.06344
2015,Schleswig-Holstein,No,0.79210,806,874,0.76518,0.81902
2015,Hamburg,No,0.75760,401,401,0.71560,0.79959
2015,Lower Saxony,Yes,0.05875,162,2421,0.04938,0.06812
2015,Lower Saxony,No,0.77016,2259,2421,0.75339,0.78692
2015,Bremen,No,0.72748,153,153,0.65670,0.79827
2015,North Rhine-Westphalia,Yes,0.07096,396,5165,0.06395,0.07796
2015,North Rhine-Westphalia,No,0.74710,4769,5165,0.73525,0.75896
2015,Hesse,Yes,0.06985,144,1705,0.05774,0.08195
2015,Hesse,No,0.73123,1561,1705,0.71018,0.75228
2015,"Rhineland-Palatinate, Saarland",Yes,0.06935,106,1496,0.05647,0.08222
2015,"Rhineland-Palatinate, Saarland",No,0.76929,1390,1496,0.74793,0.79064
2015,Baden-Wuerttemberg,Yes,0.06026,197,2985,0.05172,0.06880
2015,Baden-Wuerttemberg,No,0.76480,2788,2985,0.74958,0.78001
2015,Bavaria,Yes,0.07783,320,4027,0.06955,0.08610
2015,Bavaria,No,0.73749,3707,4027,0.72390,0.75108
2015,Berlin,Yes,0.08897,93,912,0.07048,0.10745
2015,Berlin,No,0.73104,819,912,0.70225,0.75984
2015,Brandenburg,Yes,0.05426,68,984,0.04010,0.06842
2015,Brandenburg,No,0.78351,916,984,0.75777,0.80926
2015,Mecklenburg-Western Pomerania,Yes,0.08000,49,557,0.05745,0.10255
2015,Mecklenburg-Western Pomerania,No,0.77259,508,557,0.73775,0.80744
2015,Saxony,Yes,0.05729,107,1511,0.04556,0.06901
2015,Saxony,No,0.79433,1404,1511,0.77394,0.81471
2015,Saxony-Anhalt,Yes,0.05589,58,885,0.04075,0.07104
2015,Saxony-Anhalt,No,0.80901,827,885,0.78310,0.83492
2015,Thuringa,Yes,0.08693,72,920,0.06872,0.10515
2015,Thuringa,No,0.74074,848,920,0.71240,0.76907
2017,Schleswig-Holstein,Yes,0.04990,62,951,0.03605,0.06375
2017,Schleswig-Holstein,No,0.77550,889,951,0.74897,0.80203
2017,Hamburg,Yes,0.07354,38,466,0.04981,0.09726
2017,Hamburg,No,0.74780,428,466,0.70833,0.78727
2017,Lower Saxony,Yes,0.07048,199,2697,0.06082,0.08014
2017,Lower Saxony,No,0.76529,2498,2697,0.74929,0.78129
2017,Bremen,No,0.69975,199,199,0.63591,0.76360
2017,North Rhine-Westphalia,Yes,0.06994,453,5524,0.06322,0.07667
2017,North Rhine-Westphalia,No,0.76301,5071,5524,0.75180,0.77423
2017,Hesse,Yes,0.07336,151,1789,0.06127,0.08544
2017,Hesse,No,0.75272,1638,1789,0.73272,0.77271
2017,"Rhineland-Palatinate, Saarland",Yes,0.06830,104,1524,0.05563,0.08097
2017,"Rhineland-Palatinate, Saarland",No,0.75789,1420,1524,0.73638,0.77940
2017,Baden-Wuerttemberg,Yes,0.06736,237,3018,0.05841,0.07630
2017,Baden-Wuerttemberg,No,0.76072,2781,3018,0.74549,0.77594
2017,Bavaria,Yes,0.07688,322,4211,0.06883,0.08492
2017,Bavaria,No,0.76183,3889,4211,0.74897,0.77470
2017,Berlin,Yes,0.10884,117,989,0.08942,0.12826
2017,Berlin,No,0.74924,872,989,0.72221,0.77627
2017,Brandenburg,Yes,0.05400,66,1033,0.04021,0.06779
2017,Brandenburg,No,0.76960,967,1033,0.74391,0.79529
2017,Mecklenburg-Western Pomerania,Yes,0.06280,43,573,0.04292,0.08268
2017,Mecklenburg-Western Pomerania,No,0.76312,530,573,0.72827,0.79796
2017,Saxony,Yes,0.06084,116,1653,0.04931,0.07237
2017,Saxony,No,0.78933,1537,1653,0.76967,0.80900
2017,Saxony-Anhalt,Yes,0.04772,59,923,0.03396,0.06148
2017,Saxony-Anhalt,No,0.79299,864,923,0.76684,0.81914
2017,Thuringa,Yes,0.07477,77,978,0.05828,0.09126
2017,Thuringa,No,0.77707,901,978,0.75097,0.80317
2019,Schleswig-Holstein,Yes,0.06051,65,956,0.04539,0.07564
2019,Schleswig-Holstein,No,0.74260,891,956,0.71487,0.77033
2019,Hamburg,Yes,0.08019,51,529,0.05703,0.10336
2019,Hamburg,No,0.73739,478,529,0.69986,0.77493
2019,Lower Saxony,Yes,0.08852,232,2493,0.07737,0.09968
2019,Lower Saxony,No,0.74292,2261,2493,0.72576,0.76008
2019,Bremen,No,0.78118,202,202,0.72403,0.83834
2019,North Rhine-Westphalia,Yes,0.08609,537,5406,0.07861,0.09357
2019,North Rhine-Westphalia,No,0.75313,4869,5406,0.74163,0.76462
2019,Hesse,Yes,0.07748,166,1711,0.06481,0.09015
2019,Hesse,No,0.75245,1545,1711,0.73200,0.77291
2019,"Rhineland-Palatinate, Saarland",Yes,0.07615,101,1466,0.06257,0.08973
2019,"Rhineland-Palatinate, Saarland",No,0.75903,1365,1466,0.73713,0.78093
2019,Baden-Wuerttemberg,Yes,0.07686,267,2799,0.06699,0.08673
2019,Baden-Wuerttemberg,No,0.73966,2532,2799,0.72340,0.75592
2019,Bavaria,Yes,0.08365,337,3951,0.07502,0.09229
2019,Bavaria,No,0.74474,3614,3951,0.73114,0.75834
2019,Berlin,Yes,0.12537,148,1027,0.10511,0.14563
2019,Berlin,No,0.72184,879,1027,0.69442,0.74926
2019,Brandenburg,Yes,0.05848,90,1111,0.04468,0.07228
2019,Brandenburg,No,0.75332,1021,1111,0.72796,0.77868
2019,Mecklenburg-Western Pomerania,Yes,0.08083,60,611,0.05920,0.10246
2019,Mecklenburg-Western Pomerania,No,0.74813,551,611,0.71369,0.78258
2019,Saxony,Yes,0.06986,127,1634,0.05750,0.08223
2019,Saxony,No,0.78250,1507,1634,0.76249,0.80251
2019,Saxony-Anhalt,Yes,0.06269,78,889,0.04675,0.07864
2019,Saxony-Anhalt,No,0.78162,811,889,0.75444,0.80879
2019,Thuringa,Yes,0.06928,79,923,0.05289,0.08567
2019,Thuringa,No,0.78111,844,923,0.75441,0.80780
2021,Schleswig-Holstein,Yes,0.06917,68,825,0.05184,0.08649
2021,Schleswig-Holstein,No,0.69432,757,825,0.66286,0.72577
2021,Hamburg,Yes,0.11037,37,450,0.08139,0.13936
2021,Hamburg,No,0.74412,413,450,0.70376,0.78448
2021,Lower Saxony,Yes,0.09147,185,1881,0.07844,0.10450
2021,Lower Saxony,No,0.72737,1696,1881,0.70724,0.74750
2021,Bremen,No,0.83766,135,135,0.77523,0.90010
2021,North Rhine-Westphalia,Yes,0.08985,410,4112,0.08111,0.09859
2021,North Rhine-Westphalia,No,0.73249,3702,4112,0.71896,0.74602
2021,Hesse,Yes,0.08328,125,1323,0.06838,0.09817
2021,Hesse,No,0.75292,1198,1323,0.72967,0.77617
2021,"Rhineland-Palatinate, Saarland",Yes,0.11197,106,996,0.09238,0.13156
2021,"Rhineland-Palatinate, Saarland",No,0.72411,890,996,0.69634,0.75189
2021,Baden-Wuerttemberg,Yes,0.09916,187,2167,0.08657,0.11175
2021,Baden-Wuerttemberg,No,0.72162,1980,2167,0.70275,0.74050
2021,Bavaria,Yes,0.09239,297,2852,0.08176,0.10302
2021,Bavaria,No,0.72475,2555,2852,0.70835,0.74114
2021,Berlin,Yes,0.10727,111,906,0.08711,0.12743
2021,Berlin,No,0.71412,795,906,0.68468,0.74356
2021,Brandenburg,Yes,0.05735,68,701,0.04013,0.07458
2021,Brandenburg,No,0.75596,633,701,0.72414,0.78778
2021,Mecklenburg-Western Pomerania,Yes,0.08775,44,407,0.06023,0.11527
2021,Mecklenburg-Western Pomerania,No,0.75919,363,407,0.71760,0.80078
2021,Saxony,Yes,0.06161,70,1160,0.04777,0.07545
2021,Saxony,No,0.77505,1090,1160,0.75101,0.79909
2021,Saxony-Anhalt,Yes,0.06423,50,599,0.04458,0.08388
2021,Saxony-Anhalt,No,0.77287,549,599,0.73929,0.80645
2021,Thuringa,Yes,0.08401,61,633,0.06238,0.10563
2021,Thuringa,No,0.73100,572,633,0.69643,0.76557
