year,age_gr,migback,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,No migration background,Yes,0.08940,361,4563,0.08112,0.09768
2017,30-45 y.,No migration background,No,0.91060,4202,4563,0.90232,0.91888
2017,30-45 y.,Direct migration background,Yes,0.05987,102,2102,0.04973,0.07002
2017,30-45 y.,Direct migration background,No,0.89444,2000,2102,0.88130,0.90758
2017,30-45 y.,Indirect migration background,Yes,0.08115,45,592,0.05913,0.10316
2017,30-45 y.,Indirect migration background,No,0.91885,547,592,0.89684,0.94087
2017,46-65 y.,No migration background,Yes,0.11644,861,8152,0.10947,0.12340
2017,46-65 y.,No migration background,No,0.88356,7291,8152,0.87660,0.89053
2017,46-65 y.,Direct migration background,Yes,0.10743,179,1596,0.09223,0.12262
2017,46-65 y.,Direct migration background,No,0.87829,1417,1596,0.86225,0.89434
2017,46-65 y.,Indirect migration background,No,0.89584,202,202,0.85361,0.93807
2017,66 and older,No migration background,Yes,0.05743,233,4503,0.05064,0.06423
2017,66 and older,No migration background,No,0.94257,4270,4503,0.93577,0.94936
2017,66 and older,Direct migration background,Yes,0.09320,34,440,0.06600,0.12039
2017,66 and older,Direct migration background,No,0.90354,406,440,0.87593,0.93116
2019,17-29 y.,No migration background,Yes,0.08427,241,2714,0.07382,0.09473
2019,17-29 y.,No migration background,No,0.83877,2473,2714,0.82493,0.85260
2019,17-29 y.,Direct migration background,No,0.73739,403,403,0.69438,0.78041
2019,17-29 y.,Indirect migration background,Yes,0.04299,46,710,0.02806,0.05792
2019,17-29 y.,Indirect migration background,No,0.88088,664,710,0.85703,0.90472
2019,30-45 y.,No migration background,Yes,0.09705,396,4139,0.08803,0.10607
2019,30-45 y.,No migration background,No,0.90295,3743,4139,0.89393,0.91197
2019,30-45 y.,Direct migration background,Yes,0.06250,90,1597,0.05062,0.07438
2019,30-45 y.,Direct migration background,No,0.87596,1507,1597,0.85978,0.89213
2019,30-45 y.,Indirect migration background,Yes,0.11663,65,551,0.08980,0.14345
2019,30-45 y.,Indirect migration background,No,0.88337,486,551,0.85655,0.91020
2019,46-65 y.,No migration background,Yes,0.12861,971,8624,0.12155,0.13568
2019,46-65 y.,No migration background,No,0.87139,7653,8624,0.86432,0.87845
2019,46-65 y.,Direct migration background,Yes,0.10281,147,1507,0.08747,0.11814
2019,46-65 y.,Direct migration background,No,0.88022,1360,1507,0.86382,0.89662
2019,46-65 y.,Indirect migration background,No,0.88785,260,260,0.84942,0.92628
2019,66 and older,No migration background,Yes,0.07549,316,4706,0.06794,0.08303
2019,66 and older,No migration background,No,0.92451,4390,4706,0.91697,0.93206
2019,66 and older,Direct migration background,Yes,0.07089,37,440,0.04688,0.09490
2019,66 and older,Direct migration background,No,0.92619,403,440,0.90173,0.95065
2021,17-29 y.,No migration background,Yes,0.09384,201,1760,0.08021,0.10747
2021,17-29 y.,No migration background,No,0.82604,1559,1760,0.80832,0.84375
2021,17-29 y.,Direct migration background,Yes,0.02981,33,1019,0.01936,0.04026
2021,17-29 y.,Direct migration background,No,0.88735,986,1019,0.86793,0.90677
2021,17-29 y.,Indirect migration background,Yes,0.07156,38,400,0.04626,0.09685
2021,17-29 y.,Indirect migration background,No,0.86936,362,400,0.83629,0.90243
2021,30-45 y.,No migration background,Yes,0.11699,286,2590,0.10461,0.12937
2021,30-45 y.,No migration background,No,0.86824,2304,2590,0.85521,0.88127
2021,30-45 y.,Direct migration background,Yes,0.08227,135,2304,0.07105,0.09349
2021,30-45 y.,Direct migration background,No,0.89077,2169,2304,0.87803,0.90351
2021,30-45 y.,Indirect migration background,Yes,0.17040,46,312,0.12861,0.21219
2021,30-45 y.,Indirect migration background,No,0.82513,266,312,0.78292,0.86735
2021,46-65 y.,No migration background,Yes,0.13511,667,5551,0.12611,0.14410
2021,46-65 y.,No migration background,No,0.85554,4884,5551,0.84629,0.86479
2021,46-65 y.,Direct migration background,Yes,0.14161,158,1466,0.12375,0.15946
2021,46-65 y.,Direct migration background,No,0.84860,1308,1466,0.83025,0.86696
2021,46-65 y.,Indirect migration background,No,0.90942,180,180,0.86737,0.95146
2021,66 and older,No migration background,Yes,0.07636,222,3208,0.06716,0.08555
2021,66 and older,No migration background,No,0.91448,2986,3208,0.90480,0.92415
2021,66 and older,Direct migration background,No,0.94953,303,303,0.92484,0.97422
