"pli0097_h","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","2011","(Fach-)Abitur","Staedtischer Raum","31","0.0100563885605995","0.00624457720183887","0.0138681999193602"
"Min 1x pro Monat","2011","(Fach-)Abitur","Laendlicher Raum","17","","",""
"Min 1x pro Monat","2011","AkademikerIn","Staedtischer Raum","124","0.0260288047869599","0.0213401700853895","0.0307174394885303"
"Min 1x pro Monat","2011","AkademikerIn","Laendlicher Raum","69","0.03907976004933","0.0300237939921314","0.0481357261065285"
"Seltener","2011","(noch) kein Abschluss","Staedtischer Raum","24","","",""
"Seltener","2011","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Seltener","2011","Hauptschule","Staedtischer Raum","249","0.0491501125896009","0.0434264233008909","0.0548738018783109"
"Seltener","2011","Hauptschule","Laendlicher Raum","156","0.0507804353583763","0.0433996247888164","0.0581612459279362"
"Seltener","2011","Realschule","Staedtischer Raum","214","0.0540159554696468","0.0473420584239075","0.0606898525153862"
"Seltener","2011","Realschule","Laendlicher Raum","202","0.0677519186378584","0.0594103319855042","0.0760935052902125"
"Seltener","2011","(Fach-)Abitur","Staedtischer Raum","149","0.0532704857692403","0.0446909965013711","0.0618499750371095"
"Seltener","2011","(Fach-)Abitur","Laendlicher Raum","54","0.0594838906877871","0.0447650007547893","0.0742027806207848"
"Seltener","2011","AkademikerIn","Staedtischer Raum","389","0.0873045104317039","0.0789920896256574","0.0956169312377504"
"Seltener","2011","AkademikerIn","Laendlicher Raum","201","0.121318489165902","0.106060601541957","0.136576376789848"
"Nie","2011","(noch) kein Abschluss","Staedtischer Raum","583","0.922029048805108","0.900906735284218","0.943151362325999"
"Nie","2011","(noch) kein Abschluss","Laendlicher Raum","261","0.960032596935836","0.937006430054312","0.98305876381736"
"Nie","2011","Hauptschule","Staedtischer Raum","5159","0.9371376156269","0.930711405505253","0.943563825748547"
"Nie","2011","Hauptschule","Laendlicher Raum","3168","0.924411818152286","0.915525288325863","0.933298347978709"
"Nie","2011","Realschule","Staedtischer Raum","4115","0.932628110412027","0.925227455043409","0.940028765780645"
"Nie","2011","Realschule","Laendlicher Raum","3200","0.914608353062445","0.905332638112349","0.923884068012542"
"Nie","2011","(Fach-)Abitur","Staedtischer Raum","2423","0.92074049469236","0.910420025321311","0.931060964063408"
"Nie","2011","(Fach-)Abitur","Laendlicher Raum","911","0.91497944626552","0.897623036742862","0.932335855788178"
"Nie","2011","AkademikerIn","Staedtischer Raum","3840","0.869609144941818","0.859693251670035","0.8795250382136"
"Nie","2011","AkademikerIn","Laendlicher Raum","1442","0.813769841049743","0.795577400117156","0.831962281982329"
"Taeglich","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Taeglich","2012","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2012","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2012","Realschule","Staedtischer Raum","","","",""
"Taeglich","2012","Realschule","Laendlicher Raum","","","",""
"Taeglich","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2012","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2012","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2012","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2012","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2012","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2012","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Monat","2012","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2012","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2012","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2012","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2012","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2012","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2012","Realschule","Staedtischer Raum","","","",""
"Seltener","2012","Realschule","Laendlicher Raum","","","",""
"Seltener","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2012","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2012","AkademikerIn","Laendlicher Raum","","","",""
"Nie","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nie","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nie","2012","Hauptschule","Staedtischer Raum","","","",""
"Nie","2012","Hauptschule","Laendlicher Raum","","","",""
"Nie","2012","Realschule","Staedtischer Raum","","","",""
"Nie","2012","Realschule","Laendlicher Raum","","","",""
"Nie","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nie","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nie","2012","AkademikerIn","Staedtischer Raum","","","",""
"Nie","2012","AkademikerIn","Laendlicher Raum","","","",""
"Taeglich","2013","(noch) kein Abschluss","Staedtischer Raum","1","","",""
"Taeglich","2013","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Taeglich","2013","Hauptschule","Staedtischer Raum","4","","",""
"Taeglich","2013","Hauptschule","Laendlicher Raum","5","","",""
"Taeglich","2013","Realschule","Staedtischer Raum","3","","",""
"Taeglich","2013","Realschule","Laendlicher Raum","7","","",""
"Taeglich","2013","(Fach-)Abitur","Staedtischer Raum","6","","",""
"Taeglich","2013","(Fach-)Abitur","Laendlicher Raum","4","","",""
"Taeglich","2013","AkademikerIn","Staedtischer Raum","17","","",""
"Taeglich","2013","AkademikerIn","Laendlicher Raum","15","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Min 1x pro Woche","2013","Hauptschule","Staedtischer Raum","24","","",""
"Min 1x pro Woche","2013","Hauptschule","Laendlicher Raum","12","","",""
"Min 1x pro Woche","2013","Realschule","Staedtischer Raum","20","","",""
"Min 1x pro Woche","2013","Realschule","Laendlicher Raum","19","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","Staedtischer Raum","22","","",""
"Min 1x pro Woche","2013","(Fach-)Abitur","Laendlicher Raum","12","","",""
"Min 1x pro Woche","2013","AkademikerIn","Staedtischer Raum","69","0.0180566762937868","0.0140015427517748","0.0221118098357987"
"Min 1x pro Woche","2013","AkademikerIn","Laendlicher Raum","43","0.0240083444633745","0.0166446085309427","0.0313720803958063"
"Min 1x pro Monat","2013","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Min 1x pro Monat","2013","Hauptschule","Staedtischer Raum","60","0.0144175132319905","0.0109931492804794","0.0178418771835017"
"Min 1x pro Monat","2013","Hauptschule","Laendlicher Raum","47","0.0188032259272964","0.0139660409844413","0.0236404108701514"
"Min 1x pro Monat","2013","Realschule","Staedtischer Raum","55","0.0122424357927581","0.00882520114402736","0.0156596704414888"
"Min 1x pro Monat","2013","Realschule","Laendlicher Raum","64","0.0199142990001983","0.0150616810566704","0.0247669169437263"
"Min 1x pro Monat","2013","(Fach-)Abitur","Staedtischer Raum","38","0.0169080280310379","0.0116876073545332","0.0221284487075425"
"Min 1x pro Monat","2013","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Min 1x pro Monat","2013","AkademikerIn","Staedtischer Raum","121","0.0278600418805686","0.022848188892437","0.0328718948687003"
"Min 1x pro Monat","2013","AkademikerIn","Laendlicher Raum","76","0.0452571318858957","0.0352575746111812","0.0552566891606102"
"Seltener","2013","(noch) kein Abschluss","Staedtischer Raum","38","0.0619224347524776","0.0414805540506273","0.0823643154543279"
"Seltener","2013","(noch) kein Abschluss","Laendlicher Raum","25","","",""
"Seltener","2013","Hauptschule","Staedtischer Raum","310","0.0714961306394185","0.0640946028073702","0.0788976584714667"
"Seltener","2013","Hauptschule","Laendlicher Raum","242","0.0871962024603065","0.0771492127145281","0.097243192206085"
"Seltener","2013","Realschule","Staedtischer Raum","266","0.0713182375805321","0.0633208257417933","0.0793156494192709"
"Seltener","2013","Realschule","Laendlicher Raum","240","0.0825832782709584","0.0730225506236335","0.0921440059182834"
"Seltener","2013","(Fach-)Abitur","Staedtischer Raum","207","0.0883122423814262","0.0768228922536235","0.0998015925092288"
"Seltener","2013","(Fach-)Abitur","Laendlicher Raum","65","0.0910477156606625","0.0723051573289882","0.109790273992337"
"Seltener","2013","AkademikerIn","Staedtischer Raum","444","0.119388357899222","0.109513832197901","0.129262883600543"
"Seltener","2013","AkademikerIn","Laendlicher Raum","242","0.146880193158671","0.129851525209664","0.163908861107679"
"Nie","2013","(noch) kein Abschluss","Staedtischer Raum","483","0.921644959834886","0.898852418162887","0.944437501506885"
"Nie","2013","(noch) kein Abschluss","Laendlicher Raum","237","0.893640669654334","0.856798838247981","0.930482501060687"
"Nie","2013","Hauptschule","Staedtischer Raum","4257","0.906285364962075","0.897913457082729","0.914657272841421"
"Nie","2013","Hauptschule","Laendlicher Raum","2723","0.890975281543917","0.879876028082216","0.902074535005617"
"Nie","2013","Realschule","Staedtischer Raum","3634","0.910202109432538","0.901317922502238","0.919086296362837"
"Nie","2013","Realschule","Laendlicher Raum","2854","0.891808257722917","0.881018930531967","0.902597584913867"
"Nie","2013","(Fach-)Abitur","Staedtischer Raum","2070","0.880962897786055","0.86785050564345","0.89407528992866"
"Nie","2013","(Fach-)Abitur","Laendlicher Raum","802","0.868258203708693","0.846223356699705","0.890293050717682"
"Nie","2013","AkademikerIn","Staedtischer Raum","3491","0.829997386123461","0.818557829151578","0.841436943095344"
"Nie","2013","AkademikerIn","Laendlicher Raum","1284","0.775141032872895","0.755057527519787","0.795224538226003"
"Taeglich","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Taeglich","2014","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2014","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2014","Realschule","Staedtischer Raum","","","",""
"Taeglich","2014","Realschule","Laendlicher Raum","","","",""
"Taeglich","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2014","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2014","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2014","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2014","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2014","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2014","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Woche","2014","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Monat","2014","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2014","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2014","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2014","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Monat","2014","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2014","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2014","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2014","Realschule","Staedtischer Raum","","","",""
"Seltener","2014","Realschule","Laendlicher Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2014","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2014","AkademikerIn","Laendlicher Raum","","","",""
"Nie","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nie","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nie","2014","Hauptschule","Staedtischer Raum","","","",""
"Nie","2014","Hauptschule","Laendlicher Raum","","","",""
"Nie","2014","Realschule","Staedtischer Raum","","","",""
"Nie","2014","Realschule","Laendlicher Raum","","","",""
"Nie","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nie","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nie","2014","AkademikerIn","Staedtischer Raum","","","",""
"Nie","2014","AkademikerIn","Laendlicher Raum","","","",""
"Taeglich","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Taeglich","2015","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2015","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2015","Realschule","Staedtischer Raum","","","",""
"Taeglich","2015","Realschule","Laendlicher Raum","","","",""
"Taeglich","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2015","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2015","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Staedtischer Raum","2","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Min 1x pro Woche","2015","Hauptschule","Staedtischer Raum","24","","",""
"Min 1x pro Woche","2015","Hauptschule","Laendlicher Raum","14","","",""
"Min 1x pro Woche","2015","Realschule","Staedtischer Raum","22","","",""
"Min 1x pro Woche","2015","Realschule","Laendlicher Raum","19","","",""
"Min 1x pro Woche","2015","(Fach-)Abitur","Staedtischer Raum","36","0.0134669452957598","0.00937162867964841","0.0175622619118711"
"Min 1x pro Woche","2015","(Fach-)Abitur","Laendlicher Raum","7","","",""
"Min 1x pro Woche","2015","AkademikerIn","Staedtischer Raum","61","0.0177045266903964","0.0139104549491099","0.021498598431683"
"Min 1x pro Woche","2015","AkademikerIn","Laendlicher Raum","41","0.0281987051385084","0.0204670632041156","0.0359303470729012"
"Min 1x pro Monat","2015","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Min 1x pro Monat","2015","Hauptschule","Staedtischer Raum","38","0.00772677208187423","0.00524709560425195","0.0102064485594965"
"Min 1x pro Monat","2015","Hauptschule","Laendlicher Raum","35","0.00986012446484207","0.00631256704917899","0.0134076818805051"
"Min 1x pro Monat","2015","Realschule","Staedtischer Raum","39","0.0101087984674933","0.00688164536500983","0.0133359515699767"
"Min 1x pro Monat","2015","Realschule","Laendlicher Raum","51","0.0140895786398425","0.00976023470452601","0.0184189225751589"
"Min 1x pro Monat","2015","(Fach-)Abitur","Staedtischer Raum","37","0.0124494527612764","0.00850985472177128","0.0163890508007815"
"Min 1x pro Monat","2015","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Min 1x pro Monat","2015","AkademikerIn","Staedtischer Raum","121","0.0253592737819618","0.0208362071002239","0.0298823404636997"
"Min 1x pro Monat","2015","AkademikerIn","Laendlicher Raum","62","0.0397225326266954","0.0306006338759397","0.0488444313774511"
"Seltener","2015","(noch) kein Abschluss","Staedtischer Raum","24","","",""
"Seltener","2015","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Seltener","2015","Hauptschule","Staedtischer Raum","204","0.0428066366846293","0.0370742467199445","0.0485390266493141"
"Seltener","2015","Hauptschule","Laendlicher Raum","150","0.0534042223422383","0.0453316854559757","0.0614767592285008"
"Seltener","2015","Realschule","Staedtischer Raum","191","0.048853782013221","0.0418995559194714","0.0558080081069706"
"Seltener","2015","Realschule","Laendlicher Raum","191","0.0721675227020621","0.0626623493602542","0.08167269604387"
"Seltener","2015","(Fach-)Abitur","Staedtischer Raum","152","0.0599794856973971","0.0515428917060956","0.0684160796886987"
"Seltener","2015","(Fach-)Abitur","Laendlicher Raum","72","0.059809597868212","0.045796146962741","0.073823048773683"
"Seltener","2015","AkademikerIn","Staedtischer Raum","371","0.0765545013971109","0.0689049968476218","0.0842040059465999"
"Seltener","2015","AkademikerIn","Laendlicher Raum","197","0.102250172286071","0.0880994664659629","0.11640087810618"
"Nie","2015","(noch) kein Abschluss","Staedtischer Raum","634","0.961097906940937","0.94641265923806","0.975783154643814"
"Nie","2015","(noch) kein Abschluss","Laendlicher Raum","269","0.962033124649616","0.939998958962364","0.984067290336868"
"Nie","2015","Hauptschule","Staedtischer Raum","4524","0.945145215055772","0.93869703935473","0.951593390756813"
"Nie","2015","Hauptschule","Laendlicher Raum","2781","0.932781192065806","0.923790869948031","0.941771514183582"
"Nie","2015","Realschule","Staedtischer Raum","3439","0.936228753855432","0.928345972008028","0.944111535702837"
"Nie","2015","Realschule","Laendlicher Raum","2586","0.909038316506578","0.898475622545457","0.919601010467699"
"Nie","2015","(Fach-)Abitur","Staedtischer Raum","2818","0.914104116245567","0.904148202547386","0.924060029943748"
"Nie","2015","(Fach-)Abitur","Laendlicher Raum","999","0.915657306171838","0.89923470428628","0.932079908057396"
"Nie","2015","AkademikerIn","Staedtischer Raum","4088","0.880381698130531","0.871045358838962","0.8897180374221"
"Nie","2015","AkademikerIn","Laendlicher Raum","1461","0.829828589948725","0.812277426589387","0.847379753308063"
"Taeglich","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Taeglich","2016","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2016","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2016","Realschule","Staedtischer Raum","","","",""
"Taeglich","2016","Realschule","Laendlicher Raum","","","",""
"Taeglich","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2016","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2016","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2016","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2016","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2016","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Woche","2016","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Monat","2016","Hauptschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2016","Hauptschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2016","Realschule","Staedtischer Raum","","","",""
"Min 1x pro Monat","2016","Realschule","Laendlicher Raum","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Staedtischer Raum","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2016","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2016","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2016","Realschule","Staedtischer Raum","","","",""
"Seltener","2016","Realschule","Laendlicher Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2016","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2016","AkademikerIn","Laendlicher Raum","","","",""
"Nie","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nie","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nie","2016","Hauptschule","Staedtischer Raum","","","",""
"Nie","2016","Hauptschule","Laendlicher Raum","","","",""
"Nie","2016","Realschule","Staedtischer Raum","","","",""
"Nie","2016","Realschule","Laendlicher Raum","","","",""
"Nie","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nie","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nie","2016","AkademikerIn","Staedtischer Raum","","","",""
"Nie","2016","AkademikerIn","Laendlicher Raum","","","",""
"Taeglich","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Taeglich","2017","Hauptschule","Staedtischer Raum","","","",""
"Taeglich","2017","Hauptschule","Laendlicher Raum","","","",""
"Taeglich","2017","Realschule","Staedtischer Raum","","","",""
"Taeglich","2017","Realschule","Laendlicher Raum","","","",""
"Taeglich","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Taeglich","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Taeglich","2017","AkademikerIn","Staedtischer Raum","","","",""
"Taeglich","2017","AkademikerIn","Laendlicher Raum","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Staedtischer Raum","2","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Min 1x pro Woche","2017","Hauptschule","Staedtischer Raum","27","","",""
"Min 1x pro Woche","2017","Hauptschule","Laendlicher Raum","15","","",""
"Min 1x pro Woche","2017","Realschule","Staedtischer Raum","28","","",""
"Min 1x pro Woche","2017","Realschule","Laendlicher Raum","25","","",""
"Min 1x pro Woche","2017","(Fach-)Abitur","Staedtischer Raum","36","0.012448968629869","0.0084753485259698","0.0164225887337682"
"Min 1x pro Woche","2017","(Fach-)Abitur","Laendlicher Raum","13","","",""
"Min 1x pro Woche","2017","AkademikerIn","Staedtischer Raum","85","0.0206800617277467","0.0165997963132379","0.0247603271422554"
"Min 1x pro Woche","2017","AkademikerIn","Laendlicher Raum","50","0.0321195794049866","0.024016921215101","0.0402222375948722"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Staedtischer Raum","3","","",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Min 1x pro Monat","2017","Hauptschule","Staedtischer Raum","35","0.00763684757522284","0.00504328433988714","0.0102304108105585"
"Min 1x pro Monat","2017","Hauptschule","Laendlicher Raum","39","0.0144505935241576","0.0100239716377946","0.0188772154105206"
"Min 1x pro Monat","2017","Realschule","Staedtischer Raum","39","0.00889603267788381","0.00592846082537633","0.0118636045303913"
"Min 1x pro Monat","2017","Realschule","Laendlicher Raum","55","0.0142629929664674","0.0100665911366244","0.0184593947963104"
"Min 1x pro Monat","2017","(Fach-)Abitur","Staedtischer Raum","42","0.0199255945818097","0.0149174708141803","0.0249337183494391"
"Min 1x pro Monat","2017","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Min 1x pro Monat","2017","AkademikerIn","Staedtischer Raum","115","0.0273332398056081","0.0226582809432977","0.0320081986679185"
"Min 1x pro Monat","2017","AkademikerIn","Laendlicher Raum","68","0.0426937540197356","0.0334032482041592","0.0519842598353119"
"Seltener","2017","(noch) kein Abschluss","Staedtischer Raum","24","","",""
"Seltener","2017","(noch) kein Abschluss","Laendlicher Raum","15","","",""
"Seltener","2017","Hauptschule","Staedtischer Raum","183","0.0462760376509301","0.0400171969936964","0.0525348783081638"
"Seltener","2017","Hauptschule","Laendlicher Raum","143","0.053713508185331","0.0453508669895268","0.0620761493811352"
"Seltener","2017","Realschule","Staedtischer Raum","195","0.0501431657303475","0.043245877079139","0.0570404543815559"
"Seltener","2017","Realschule","Laendlicher Raum","199","0.0748412036396583","0.0655286298713888","0.0841537774079278"
"Seltener","2017","(Fach-)Abitur","Staedtischer Raum","149","0.0502472176327467","0.0424183097883342","0.0580761254771592"
"Seltener","2017","(Fach-)Abitur","Laendlicher Raum","75","0.0698736329100562","0.055120168207757","0.0846270976123555"
"Seltener","2017","AkademikerIn","Staedtischer Raum","352","0.0795557167475765","0.0717970937521531","0.0873143397429999"
"Seltener","2017","AkademikerIn","Laendlicher Raum","177","0.0875870970812989","0.074595949485302","0.100578244677296"
"Nie","2017","(noch) kein Abschluss","Staedtischer Raum","634","0.954665313495464","0.938829797951082","0.970500829039846"
"Nie","2017","(noch) kein Abschluss","Laendlicher Raum","253","0.912644668462961","0.879027663809117","0.946261673116805"
"Nie","2017","Hauptschule","Staedtischer Raum","4083","0.938711029904251","0.931565053346733","0.945857006461769"
"Nie","2017","Hauptschule","Laendlicher Raum","2595","0.926402960305388","0.916717494233716","0.93608842637706"
"Nie","2017","Realschule","Staedtischer Raum","3584","0.931479392599635","0.923495022147486","0.939463763051784"
"Nie","2017","Realschule","Laendlicher Raum","2788","0.905356161356495","0.894996463076921","0.91571585963607"
"Nie","2017","(Fach-)Abitur","Staedtischer Raum","2764","0.917378219155574","0.907511758857679","0.92724467945347"
"Nie","2017","(Fach-)Abitur","Laendlicher Raum","1041","0.907309396310336","0.890526692047477","0.924092100573195"
"Nie","2017","AkademikerIn","Staedtischer Raum","4121","0.872430981719069","0.862865907436598","0.881996056001539"
"Nie","2017","AkademikerIn","Laendlicher Raum","1524","0.837599569493979","0.820650590076055","0.854548548911902"
"Taeglich","2018","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Taeglich","2018","(noch) kein Abschluss","Laendlicher Raum","","","",""
