year,quintil_oecd,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,2nd Quintile,Never,0.85583,1629,1827,0.83972,0.87194
1990,3rd Quintile,At least once per month,0.02578,41,1870,0.01860,0.03297
1990,3rd Quintile,Seldom,0.15289,247,1870,0.13658,0.16921
1990,3rd Quintile,Never,0.80929,1582,1870,0.79148,0.82710
1990,4th Quintile,At least once per month,0.02408,46,1913,0.01721,0.03095
1990,4th Quintile,Seldom,0.14398,253,1913,0.12824,0.15971
1990,4th Quintile,Never,0.81912,1614,1913,0.80187,0.83638
1990,5th Quintile,At least once per month,0.04289,65,1789,0.03349,0.05228
1990,5th Quintile,Seldom,0.15418,274,1789,0.13744,0.17092
1990,5th Quintile,Never,0.78528,1450,1789,0.76625,0.80431
1992,1st Quintile,At least once per month,0.01964,50,2700,0.01440,0.02487
1992,1st Quintile,Seldom,0.03775,101,2700,0.03056,0.04494
1992,1st Quintile,Never,0.93540,2549,2700,0.92612,0.94467
1992,2nd Quintile,At least once per month,0.01739,42,2798,0.01255,0.02224
1992,2nd Quintile,Seldom,0.05211,153,2798,0.04387,0.06034
1992,2nd Quintile,Never,0.92471,2603,2798,0.91493,0.93449
1992,3rd Quintile,At least once per month,0.01462,39,2600,0.01000,0.01923
1992,3rd Quintile,Seldom,0.05127,140,2600,0.04279,0.05975
1992,3rd Quintile,Never,0.92652,2421,2600,0.91649,0.93656
1992,4th Quintile,At least once per month,0.01860,46,2552,0.01336,0.02385
1992,4th Quintile,Seldom,0.06992,156,2552,0.06003,0.07982
1992,4th Quintile,Never,0.90581,2350,2552,0.89448,0.91715
1992,5th Quintile,At least once per week,0.01330,33,2369,0.00868,0.01791
1992,5th Quintile,At least once per month,0.02787,55,2369,0.02124,0.03450
1992,5th Quintile,Seldom,0.07719,182,2369,0.06644,0.08794
1992,5th Quintile,Never,0.88165,2099,2369,0.86864,0.89466
1994,1st Quintile,Seldom,0.03479,93,2444,0.02752,0.04206
1994,1st Quintile,Never,0.94967,2351,2444,0.94100,0.95834
1994,2nd Quintile,At least once per month,0.01294,38,2631,0.00862,0.01726
1994,2nd Quintile,Seldom,0.06492,155,2631,0.05550,0.07433
1994,2nd Quintile,Never,0.91786,2438,2631,0.90736,0.92835
1994,3rd Quintile,At least once per month,0.01813,52,2645,0.01304,0.02321
1994,3rd Quintile,Seldom,0.05595,155,2645,0.04719,0.06471
1994,3rd Quintile,Never,0.91803,2438,2645,0.90757,0.92848
1994,4th Quintile,At least once per month,0.01695,44,2495,0.01188,0.02201
1994,4th Quintile,Seldom,0.07516,183,2495,0.06481,0.08550
1994,4th Quintile,Never,0.89916,2268,2495,0.88734,0.91097
1994,5th Quintile,At least once per week,0.01298,33,2395,0.00845,0.01752
1994,5th Quintile,At least once per month,0.01920,50,2395,0.01370,0.02470
1994,5th Quintile,Seldom,0.09263,195,2395,0.08102,0.10424
1994,5th Quintile,Never,0.87519,2117,2395,0.86195,0.88843
1995,1st Quintile,Seldom,0.06451,137,2465,0.05481,0.07421
1995,1st Quintile,Never,0.91991,2328,2465,0.90920,0.93063
1995,2nd Quintile,At least once per month,0.01374,40,2836,0.00945,0.01802
1995,2nd Quintile,Seldom,0.07392,179,2836,0.06429,0.08355
1995,2nd Quintile,Never,0.90474,2617,2836,0.89393,0.91555
1995,3rd Quintile,At least once per month,0.02550,60,2686,0.01954,0.03146
1995,3rd Quintile,Seldom,0.07989,222,2686,0.06964,0.09015
1995,3rd Quintile,Never,0.88692,2404,2686,0.87494,0.89890
1995,4th Quintile,At least once per week,0.01294,41,2645,0.00863,0.01725
1995,4th Quintile,At least once per month,0.02134,42,2645,0.01583,0.02685
1995,4th Quintile,Seldom,0.09214,231,2645,0.08111,0.10316
1995,4th Quintile,Never,0.87358,2331,2645,0.86092,0.88625
1995,5th Quintile,At least once per week,0.01758,42,2456,0.01238,0.02278
1995,5th Quintile,At least once per month,0.02914,69,2456,0.02248,0.03579
1995,5th Quintile,Seldom,0.10990,250,2456,0.09752,0.12227
1995,5th Quintile,Never,0.84338,2095,2456,0.82901,0.85776
1996,1st Quintile,Seldom,0.04608,117,2527,0.03791,0.05426
1996,1st Quintile,Never,0.94359,2410,2527,0.93459,0.95259
1996,2nd Quintile,Seldom,0.07232,173,2565,0.06229,0.08235
1996,2nd Quintile,Never,0.91307,2392,2565,0.90216,0.92397
1996,3rd Quintile,At least once per month,0.01705,42,2665,0.01214,0.02197
1996,3rd Quintile,Seldom,0.08100,199,2665,0.07064,0.09136
1996,3rd Quintile,Never,0.89837,2424,2665,0.88690,0.90985
1996,4th Quintile,At least once per month,0.01577,45,2673,0.01105,0.02050
1996,4th Quintile,Seldom,0.09727,231,2673,0.08603,0.10850
1996,4th Quintile,Never,0.87998,2397,2673,0.86765,0.89230
1996,5th Quintile,At least once per week,0.01891,46,2431,0.01349,0.02432
1996,5th Quintile,At least once per month,0.02318,52,2431,0.01720,0.02917
1996,5th Quintile,Seldom,0.12827,270,2431,0.11497,0.14156
1996,5th Quintile,Never,0.82964,2063,2431,0.81469,0.84459
1997,1st Quintile,Seldom,0.05272,107,2332,0.04365,0.06180
1997,1st Quintile,Never,0.93762,2225,2332,0.92780,0.94744
1997,2nd Quintile,Seldom,0.05544,132,2665,0.04675,0.06413
1997,2nd Quintile,Never,0.92468,2533,2665,0.91466,0.93470
1997,3rd Quintile,At least once per month,0.01341,37,2591,0.00898,0.01783
1997,3rd Quintile,Seldom,0.07090,164,2591,0.06102,0.08079
1997,3rd Quintile,Never,0.91219,2390,2591,0.90129,0.92309
1997,4th Quintile,At least once per month,0.02275,59,2602,0.01702,0.02849
1997,4th Quintile,Seldom,0.06652,177,2602,0.05694,0.07610
1997,4th Quintile,Never,0.89740,2366,2602,0.88574,0.90906
1997,5th Quintile,At least once per week,0.01496,31,2399,0.01010,0.01981
1997,5th Quintile,At least once per month,0.02664,69,2399,0.02019,0.03308
1997,5th Quintile,Seldom,0.09862,207,2399,0.08669,0.11056
1997,5th Quintile,Never,0.85979,2092,2399,0.84589,0.87368
1998,1st Quintile,Seldom,0.06823,136,2299,0.05792,0.07854
1998,1st Quintile,Never,0.92206,2163,2299,0.91110,0.93302
1998,2nd Quintile,Seldom,0.07817,196,2463,0.06757,0.08878
1998,2nd Quintile,Never,0.91082,2267,2463,0.89956,0.92208
1998,3rd Quintile,At least once per month,0.01286,35,2548,0.00848,0.01723
1998,3rd Quintile,Seldom,0.10468,238,2548,0.09280,0.11657
1998,3rd Quintile,Never,0.87873,2275,2548,0.86605,0.89140
1998,4th Quintile,At least once per month,0.01916,55,2569,0.01386,0.02446
1998,4th Quintile,Seldom,0.10010,270,2569,0.08850,0.11171
1998,4th Quintile,Never,0.86895,2244,2569,0.85590,0.88200
1998,5th Quintile,At least once per week,0.01874,42,2289,0.01319,0.02430
1998,5th Quintile,At least once per month,0.02502,61,2289,0.01862,0.03142
1998,5th Quintile,Seldom,0.13900,270,2289,0.12482,0.15317
1998,5th Quintile,Never,0.81724,1916,2289,0.80140,0.83307
1999,1st Quintile,Seldom,0.05262,123,2549,0.04395,0.06129
1999,1st Quintile,Never,0.93425,2426,2549,0.92463,0.94387
1999,2nd Quintile,At least once per month,0.01157,34,2823,0.00762,0.01552
1999,2nd Quintile,Seldom,0.06134,185,2823,0.05249,0.07019
1999,2nd Quintile,Never,0.92086,2604,2823,0.91089,0.93082
1999,3rd Quintile,At least once per month,0.01269,43,2788,0.00853,0.01684
1999,3rd Quintile,Seldom,0.06483,183,2788,0.05569,0.07397
1999,3rd Quintile,Never,0.91752,2562,2788,0.90731,0.92773
1999,4th Quintile,At least once per week,0.01288,35,2736,0.00866,0.01711
1999,4th Quintile,At least once per month,0.01735,46,2736,0.01246,0.02224
1999,4th Quintile,Seldom,0.07252,221,2736,0.06280,0.08224
1999,4th Quintile,Never,0.89725,2434,2736,0.88587,0.90863
1999,5th Quintile,At least once per week,0.01742,39,2594,0.01238,0.02246
1999,5th Quintile,At least once per month,0.02768,81,2594,0.02137,0.03400
1999,5th Quintile,Seldom,0.10893,262,2594,0.09694,0.12092
1999,5th Quintile,Never,0.84597,2212,2594,0.83207,0.85986
2001,1st Quintile,At least once per month,0.00925,34,3822,0.00622,0.01229
2001,1st Quintile,Seldom,0.03826,147,3822,0.03218,0.04435
2001,1st Quintile,Never,0.95019,3641,3822,0.94330,0.95709
2001,2nd Quintile,At least once per month,0.01203,50,4262,0.00876,0.01530
2001,2nd Quintile,Seldom,0.05323,224,4262,0.04649,0.05997
2001,2nd Quintile,Never,0.92879,3988,4262,0.92107,0.93651
2001,3rd Quintile,At least once per month,0.01734,88,4460,0.01351,0.02117
2001,3rd Quintile,Seldom,0.05268,249,4460,0.04612,0.05924
2001,3rd Quintile,Never,0.92361,4123,4460,0.91581,0.93140
2001,4th Quintile,At least once per week,0.00924,48,4566,0.00646,0.01201
2001,4th Quintile,At least once per month,0.01958,89,4566,0.01556,0.02360
2001,4th Quintile,Seldom,0.07969,361,4566,0.07183,0.08755
2001,4th Quintile,Never,0.89149,4068,4566,0.88247,0.90051
2001,5th Quintile,At least once per week,0.01914,82,4456,0.01511,0.02316
2001,5th Quintile,At least once per month,0.02713,115,4456,0.02236,0.03190
2001,5th Quintile,Seldom,0.08988,407,4456,0.08148,0.09827
2001,5th Quintile,Never,0.86386,3852,4456,0.85379,0.87393
2003,1st Quintile,Seldom,0.05700,184,3343,0.04914,0.06486
2003,1st Quintile,Never,0.92796,3159,3343,0.91920,0.93673
2003,2nd Quintile,At least once per month,0.01060,38,3808,0.00735,0.01386
2003,2nd Quintile,Seldom,0.06540,245,3808,0.05755,0.07325
2003,2nd Quintile,Never,0.91520,3525,3808,0.90635,0.92405
2003,3rd Quintile,At least once per month,0.01845,69,4021,0.01429,0.02261
2003,3rd Quintile,Seldom,0.09017,358,4021,0.08131,0.09902
2003,3rd Quintile,Never,0.88571,3594,4021,0.87588,0.89555
2003,4th Quintile,At least once per week,0.01314,59,4438,0.00979,0.01650
2003,4th Quintile,At least once per month,0.02449,121,4438,0.01994,0.02904
2003,4th Quintile,Seldom,0.09647,437,4438,0.08778,0.10516
2003,4th Quintile,Never,0.86589,3821,4438,0.85587,0.87592
2003,5th Quintile,At least once per week,0.01534,127,6315,0.01231,0.01837
2003,5th Quintile,At least once per month,0.02723,190,6315,0.02322,0.03125
2003,5th Quintile,Seldom,0.13123,770,6315,0.12290,0.13955
2003,5th Quintile,Never,0.82620,5228,6315,0.81686,0.83555
2005,1st Quintile,Seldom,0.05357,154,3092,0.04563,0.06151
2005,1st Quintile,Never,0.93106,2938,3092,0.92212,0.93999
2005,2nd Quintile,At least once per month,0.01044,34,3583,0.00711,0.01377
2005,2nd Quintile,Seldom,0.05053,171,3583,0.04336,0.05771
2005,2nd Quintile,Never,0.93404,3378,3583,0.92591,0.94217
2005,3rd Quintile,At least once per week,0.00871,32,3729,0.00573,0.01169
2005,3rd Quintile,At least once per month,0.01211,54,3729,0.00860,0.01563
2005,3rd Quintile,Seldom,0.06950,260,3729,0.06133,0.07766
2005,3rd Quintile,Never,0.90968,3383,3729,0.90048,0.91888
2005,4th Quintile,At least once per week,0.01029,39,4276,0.00726,0.01331
2005,4th Quintile,At least once per month,0.02523,108,4276,0.02053,0.02993
2005,4th Quintile,Seldom,0.08342,367,4276,0.07513,0.09171
2005,4th Quintile,Never,0.88106,3762,4276,0.87136,0.89077
2005,5th Quintile,At least once per week,0.01995,136,5804,0.01635,0.02355
2005,5th Quintile,At least once per month,0.02817,163,5804,0.02391,0.03243
2005,5th Quintile,Seldom,0.08844,543,5804,0.08113,0.09574
2005,5th Quintile,Never,0.86344,4962,5804,0.85461,0.87228
2007,1st Quintile,Seldom,0.02722,81,3135,0.02152,0.03292
2007,1st Quintile,Never,0.96444,3054,3135,0.95796,0.97093
2007,2nd Quintile,At least once per month,0.00849,33,3461,0.00543,0.01154
2007,2nd Quintile,Seldom,0.03903,140,3461,0.03258,0.04548
2007,2nd Quintile,Never,0.94455,3288,3461,0.93693,0.95218
2007,3rd Quintile,At least once per month,0.01171,61,3813,0.00829,0.01512
2007,3rd Quintile,Seldom,0.04928,213,3813,0.04241,0.05615
2007,3rd Quintile,Never,0.93269,3539,3813,0.92474,0.94064
2007,4th Quintile,At least once per week,0.01026,43,4285,0.00724,0.01327
2007,4th Quintile,At least once per month,0.01477,68,4285,0.01116,0.01838
2007,4th Quintile,Seldom,0.06404,266,4285,0.05671,0.07137
2007,4th Quintile,Never,0.91093,3908,4285,0.90240,0.91946
2007,5th Quintile,At least once per week,0.01479,99,5531,0.01160,0.01797
2007,5th Quintile,At least once per month,0.02154,135,5531,0.01772,0.02537
2007,5th Quintile,Seldom,0.07849,469,5531,0.07140,0.08557
2007,5th Quintile,Never,0.88519,4828,5531,0.87678,0.89359
2008,1st Quintile,Seldom,0.04942,135,2915,0.04155,0.05729
2008,1st Quintile,Never,0.94005,2780,2915,0.93143,0.94867
2008,2nd Quintile,At least once per month,0.01195,49,3351,0.00827,0.01562
2008,2nd Quintile,Seldom,0.05502,190,3351,0.04730,0.06274
2008,2nd Quintile,Never,0.92919,3112,3351,0.92050,0.93787
2008,3rd Quintile,At least once per week,0.00857,35,3804,0.00564,0.01150
2008,3rd Quintile,At least once per month,0.01729,74,3804,0.01314,0.02143
2008,3rd Quintile,Seldom,0.06635,280,3804,0.05844,0.07427
2008,3rd Quintile,Never,0.90779,3415,3804,0.89860,0.91699
2008,4th Quintile,At least once per week,0.00822,33,3859,0.00537,0.01107
2008,4th Quintile,At least once per month,0.01498,78,3859,0.01114,0.01881
2008,4th Quintile,Seldom,0.09092,341,3859,0.08185,0.09999
2008,4th Quintile,Never,0.88589,3407,3859,0.87585,0.89592
2008,5th Quintile,At least once per week,0.01461,103,5242,0.01136,0.01786
2008,5th Quintile,At least once per month,0.02589,167,5242,0.02159,0.03019
2008,5th Quintile,Seldom,0.09578,539,5242,0.08781,0.10375
2008,5th Quintile,Never,0.86372,4433,5242,0.85443,0.87301
2009,1st Quintile,Seldom,0.03501,107,2811,0.02822,0.04181
2009,1st Quintile,Never,0.95322,2704,2811,0.94541,0.96103
2009,2nd Quintile,At least once per month,0.00760,31,3126,0.00456,0.01065
2009,2nd Quintile,Seldom,0.04154,126,3126,0.03454,0.04854
2009,2nd Quintile,Never,0.94791,2969,3126,0.94011,0.95570
2009,3rd Quintile,At least once per month,0.01510,47,3355,0.01097,0.01922
2009,3rd Quintile,Seldom,0.05803,191,3355,0.05012,0.06594
2009,3rd Quintile,Never,0.92061,3117,3355,0.91146,0.92975
2009,4th Quintile,At least once per month,0.01488,60,3709,0.01098,0.01877
2009,4th Quintile,Seldom,0.07565,289,3709,0.06714,0.08417
2009,4th Quintile,Never,0.90280,3360,3709,0.89327,0.91233
2009,5th Quintile,At least once per week,0.01607,87,4768,0.01250,0.01964
2009,5th Quintile,At least once per month,0.01820,125,4768,0.01441,0.02199
2009,5th Quintile,Seldom,0.08674,387,4768,0.07875,0.09473
2009,5th Quintile,Never,0.87899,4169,4768,0.86973,0.88825
2011,1st Quintile,At least once per month,0.00926,41,4545,0.00648,0.01205
2011,1st Quintile,Seldom,0.04579,180,4545,0.03971,0.05187
2011,1st Quintile,Never,0.93858,4324,4545,0.93160,0.94556
2011,2nd Quintile,At least once per month,0.00752,49,4283,0.00493,0.01011
2011,2nd Quintile,Seldom,0.05155,221,4283,0.04493,0.05818
2011,2nd Quintile,Never,0.93685,4013,4283,0.92957,0.94414
2011,3rd Quintile,At least once per week,0.00747,40,4108,0.00483,0.01010
2011,3rd Quintile,At least once per month,0.01326,59,4108,0.00977,0.01676
2011,3rd Quintile,Seldom,0.07328,261,4108,0.06531,0.08125
2011,3rd Quintile,Never,0.90599,3748,4108,0.89706,0.91491
2011,4th Quintile,At least once per week,0.00881,42,4110,0.00595,0.01167
2011,4th Quintile,At least once per month,0.02003,82,4110,0.01575,0.02432
2011,4th Quintile,Seldom,0.06974,317,4110,0.06195,0.07753
2011,4th Quintile,Never,0.90142,3669,4110,0.89231,0.91054
2011,5th Quintile,At least once per week,0.01563,80,4697,0.01208,0.01918
2011,5th Quintile,At least once per month,0.01915,117,4697,0.01523,0.02307
2011,5th Quintile,Seldom,0.09831,434,4697,0.08979,0.10682
2011,5th Quintile,Never,0.86691,4066,4697,0.85720,0.87663
2013,1st Quintile,At least once per month,0.01351,51,5058,0.01033,0.01669
2013,1st Quintile,Seldom,0.07714,336,5058,0.06979,0.08449
2013,1st Quintile,Never,0.90411,4671,5058,0.89599,0.91222
2013,2nd Quintile,At least once per week,0.00607,31,5162,0.00395,0.00819
2013,2nd Quintile,At least once per month,0.01613,88,5162,0.01269,0.01957
2013,2nd Quintile,Seldom,0.07137,335,5162,0.06434,0.07839
2013,2nd Quintile,Never,0.90643,4708,5162,0.89849,0.91438
2013,3rd Quintile,At least once per week,0.00726,47,4843,0.00487,0.00966
2013,3rd Quintile,At least once per month,0.01647,88,4843,0.01289,0.02006
2013,3rd Quintile,Seldom,0.08222,419,4843,0.07448,0.08996
2013,3rd Quintile,Never,0.89404,4289,4843,0.88537,0.90271
2013,4th Quintile,At least once per week,0.01194,56,4806,0.00887,0.01501
2013,4th Quintile,At least once per month,0.01722,107,4806,0.01355,0.02090
2013,4th Quintile,Seldom,0.09873,466,4806,0.09029,0.10716
2013,4th Quintile,Never,0.87210,4177,4806,0.86266,0.88155
2013,5th Quintile,At least once per week,0.02360,138,5453,0.01957,0.02763
2013,5th Quintile,At least once per month,0.02896,169,5453,0.02451,0.03341
2013,5th Quintile,Seldom,0.11028,577,5453,0.10196,0.11859
2013,5th Quintile,Never,0.83717,4569,5453,0.82737,0.84697
2015,1st Quintile,At least once per month,0.00636,45,5087,0.00417,0.00854
2015,1st Quintile,Seldom,0.02792,155,5087,0.02339,0.03244
2015,1st Quintile,Never,0.96021,4887,5087,0.95484,0.96558
2015,2nd Quintile,At least once per month,0.01111,62,5216,0.00827,0.01396
2015,2nd Quintile,Seldom,0.05274,289,5216,0.04668,0.05881
2015,2nd Quintile,Never,0.93038,4865,5216,0.92348,0.93729
2015,3rd Quintile,At least once per week,0.00610,43,4829,0.00390,0.00829
2015,3rd Quintile,At least once per month,0.01169,75,4829,0.00866,0.01473
2015,3rd Quintile,Seldom,0.05679,296,4829,0.05026,0.06332
2015,3rd Quintile,Never,0.92542,4415,4829,0.91801,0.93283
2015,4th Quintile,At least once per week,0.01205,48,4744,0.00895,0.01516
2015,4th Quintile,At least once per month,0.02134,112,4744,0.01723,0.02545
2015,4th Quintile,Seldom,0.07564,350,4744,0.06812,0.08317
2015,4th Quintile,Never,0.89096,4234,4744,0.88209,0.89983
2015,5th Quintile,At least once per week,0.01853,95,5100,0.01483,0.02223
2015,5th Quintile,At least once per month,0.02162,119,5100,0.01763,0.02562
2015,5th Quintile,Seldom,0.08085,452,5100,0.07336,0.08833
2015,5th Quintile,Never,0.87900,4434,5100,0.87005,0.88795
2017,1st Quintile,At least once per month,0.00917,44,4674,0.00644,0.01190
2017,1st Quintile,Seldom,0.03872,158,4674,0.03319,0.04425
2017,1st Quintile,Never,0.94857,4472,4674,0.94224,0.95490
2017,2nd Quintile,At least once per month,0.01105,54,4749,0.00808,0.01402
2017,2nd Quintile,Seldom,0.04055,236,4749,0.03494,0.04617
2017,2nd Quintile,Never,0.94031,4459,4749,0.93357,0.94705
2017,3rd Quintile,At least once per week,0.00508,38,4380,0.00298,0.00719
2017,3rd Quintile,At least once per month,0.01256,65,4380,0.00926,0.01586
2017,3rd Quintile,Seldom,0.06914,284,4380,0.06163,0.07666
2017,3rd Quintile,Never,0.91322,3993,4380,0.90488,0.92156
2017,4th Quintile,At least once per week,0.01603,58,4344,0.01230,0.01977
2017,4th Quintile,At least once per month,0.02295,93,4344,0.01850,0.02741
2017,4th Quintile,Seldom,0.08160,326,4344,0.07346,0.08974
2017,4th Quintile,Never,0.87941,3867,4344,0.86973,0.88910
2017,5th Quintile,At least once per week,0.02197,96,4533,0.01770,0.02623
2017,5th Quintile,At least once per month,0.02428,109,4533,0.01980,0.02876
2017,5th Quintile,Seldom,0.07371,363,4533,0.06610,0.08132
2017,5th Quintile,Never,0.88004,3965,4533,0.87058,0.88950
2019,1st Quintile,At least once per week,0.00748,33,4417,0.00494,0.01002
2019,1st Quintile,At least once per month,0.01205,48,4417,0.00883,0.01527
2019,1st Quintile,Seldom,0.06038,308,4417,0.05336,0.06741
2019,1st Quintile,Never,0.92009,4028,4417,0.91209,0.92809
2019,2nd Quintile,At least once per week,0.01070,51,4737,0.00777,0.01363
2019,2nd Quintile,At least once per month,0.01195,54,4737,0.00885,0.01504
2019,2nd Quintile,Seldom,0.08037,380,4737,0.07262,0.08811
2019,2nd Quintile,Never,0.89699,4252,4737,0.88833,0.90564
2019,3rd Quintile,At least once per week,0.00961,59,4386,0.00672,0.01250
2019,3rd Quintile,At least once per month,0.02080,98,4386,0.01658,0.02503
2019,3rd Quintile,Seldom,0.10376,432,4386,0.09474,0.11279
2019,3rd Quintile,Never,0.86582,3797,4386,0.85573,0.87591
2019,4th Quintile,At least once per week,0.01323,61,4242,0.00979,0.01667
2019,4th Quintile,At least once per month,0.02002,110,4242,0.01581,0.02424
2019,4th Quintile,Seldom,0.10813,471,4242,0.09878,0.11748
2019,4th Quintile,Never,0.85862,3600,4242,0.84813,0.86910
2019,5th Quintile,At least once per week,0.02185,115,4791,0.01771,0.02599
2019,5th Quintile,At least once per month,0.02558,150,4791,0.02111,0.03005
2019,5th Quintile,Seldom,0.11649,605,4791,0.10741,0.12558
2019,5th Quintile,Never,0.83608,3921,4791,0.82559,0.84656
