year,quintil_oecd,sex,pli0097_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1986,2nd Quintile,male,Seldom,0.00391249944270347,41,10164,0.003894888326528066,0.003930110558878874
1986,2nd Quintile,male,Never,0.0839796582331317,944,10164,0.083901414312672,0.08405790215359138
1986,2nd Quintile,female,Never,0.10121166965471852,1014,10164,0.10112658426358383,0.10129675504585321
1986,3rd Quintile,male,Seldom,0.006416489316279461,58,10164,0.006393964465741834,0.006439014166817088
1986,3rd Quintile,male,Never,0.0860687138419604,943,10164,0.08598959308722727,0.08614783459669352
1986,3rd Quintile,female,Seldom,0.004029236611847211,36,10164,0.004011365742768421,0.004047107480926002
1986,3rd Quintile,female,Never,0.10090413266578473,984,10164,0.1008191621078262,0.10098910322374326
1986,4th Quintile,male,Seldom,0.007891601429616174,74,10164,0.007866639788956057,0.007916563070276291
1986,4th Quintile,male,Never,0.0985755852875592,1020,10164,0.0984914921932961,0.09865967838182231
1986,4th Quintile,female,Seldom,0.0037682157513014214,39,10164,0.0037509311618087707,0.003785500340794072
1986,4th Quintile,female,Never,0.10018450367308825,1001,10164,0.10009980277756693,0.10026920456860956
1986,5th Quintile,male,At least once per month,0.003925398998606489,34,10164,0.003907758988516763,0.003943039008696215
1986,5th Quintile,male,Seldom,0.011115149860849657,93,10164,0.011085573719342495,0.011144726002356818
1986,5th Quintile,male,Never,0.09672596800036243,923,10164,0.09664258216242508,0.09680935383829978
1986,5th Quintile,female,Seldom,0.006813764066622031,60,10164,0.006790557019483414,0.0068369711137606475
1986,5th Quintile,female,Never,0.09816999505937976,913,10164,0.09808605626687954,0.09825393385187998
1988,1st Quintile,male,Seldom,0.0038759872196804297,34,9621,0.003858506023289772,0.0038934684160710875
1988,1st Quintile,male,Never,0.07143509196950666,819,9621,0.07136263415734133,0.071507549781672
1988,1st Quintile,female,Never,0.11165619002444949,1051,9621,0.11156758563821999,0.11174479441067899
1988,2nd Quintile,male,Seldom,0.00533858586820326,52,9621,0.005318084916119575,0.005359086820286945
1988,2nd Quintile,male,Never,0.0749474737238139,849,9621,0.07487339645274474,0.07502155099488306
1988,2nd Quintile,female,Never,0.10605356833328466,1006,9621,0.10596694364808774,0.10614019301848159
1988,3rd Quintile,male,Seldom,0.007208722982970414,67,9621,0.007184922738191249,0.007232523227749579
1988,3rd Quintile,male,Never,0.09039381402991783,898,9621,0.09031314267760918,0.0904744853822265
1988,3rd Quintile,female,Never,0.09980333097555055,950,9621,0.09971900439346577,0.09988765755763533
1988,4th Quintile,male,Seldom,0.01031426842766393,84,9621,0.01028584403798979,0.01034269281733807
1988,4th Quintile,male,Never,0.0968932778454578,964,9621,0.09681005555957518,0.09697650013134042
1988,4th Quintile,female,Seldom,0.004451611434457799,43,9621,0.004432882499109761,0.004470340369805837
1988,4th Quintile,female,Never,0.09803499194395691,922,9621,0.09795133371191105,0.09811865017600278
1988,5th Quintile,male,At least once per month,0.003954113682619417,31,9621,0.003936457877452009,0.003971769487786826
1988,5th Quintile,male,Seldom,0.012229259299752382,99,9621,0.01219833844900154,0.012260180150503223
1988,5th Quintile,male,Never,0.10018420582666906,864,9621,0.10009973636724613,0.100268675286092
1988,5th Quintile,female,Seldom,0.005957763367105819,51,9621,0.005936112897400758,0.00597941383681088
1988,5th Quintile,female,Never,0.09726774304493958,837,9621,0.09718437738759107,0.0973511087022881
1990,1st Quintile,male,Seldom,0.008829810143880505,70,9175,0.008803951157640955,0.008855669130120055
1990,1st Quintile,male,Never,0.06491994742209066,741,9175,0.0648518430219047,0.06498805182227661
1990,1st Quintile,female,Seldom,0.007803510928117893,62,9175,0.007779188576603547,0.007827833279632239
1990,1st Quintile,female,Never,0.10525664497404723,960,9175,0.105171817663358,0.10534147228473646
1990,2nd Quintile,male,Seldom,0.012415142998343748,114,9175,0.012384535715953195,0.012445750280734302
1990,2nd Quintile,male,Never,0.07178691247053659,749,9175,0.07171556013757277,0.07185826480350041
1990,2nd Quintile,female,Seldom,0.008525936847554844,80,9175,0.008500522823839216,0.008551350871270472
1990,2nd Quintile,female,Never,0.09393919963788286,888,9175,0.0938585571727786,0.09401984210298711
1990,3rd Quintile,male,Seldom,0.018841234086240843,147,9175,0.018803651556211325,0.01887881661627036
1990,3rd Quintile,male,Never,0.07478954147101709,762,9175,0.07471683008916644,0.07486225285286774
1990,3rd Quintile,female,Seldom,0.013315127072249482,110,9175,0.013283444269825868,0.013346809874673096
1990,3rd Quintile,female,Never,0.08753634557340355,824,9175,0.08745822531169337,0.08761446583511373
1990,4th Quintile,male,At least once per month,0.004472040078323148,36,9175,0.004453596666199503,0.004490483490446793
1990,4th Quintile,male,Seldom,0.019613945167794293,154,9175,0.019575614821990404,0.01965227551359818
1990,4th Quintile,male,Never,0.08661124775737683,794,9175,0.08653350200449184,0.08668899351026182
1990,4th Quintile,female,Seldom,0.011955064095584212,98,9175,0.011925022292227026,0.011985105898941398
1990,4th Quintile,female,Never,0.09335103229695893,816,9175,0.09327061659738099,0.09343144799653687
1990,5th Quintile,male,At least once per month,0.006299566714578179,41,9175,0.0062776969163752545,0.006321436512781104
1990,5th Quintile,male,Seldom,0.021012661867067708,164,9175,0.020973016652769627,0.02105230708136579
1990,5th Quintile,male,Never,0.0877048272193158,732,9175,0.08762663903403413,0.08778301540459747
1990,5th Quintile,female,Seldom,0.013511257701201516,112,9175,0.013479345581541161,0.01354316982086187
1990,5th Quintile,female,Never,0.08750900347643405,721,9175,0.08743089424591134,0.08758711270695675
1992,1st Quintile,male,Seldom,0.004483783640326534,60,12791,0.004467251235183398,0.0045003160454696696
1992,1st Quintile,male,Never,0.07224100682708649,1073,12791,0.07217694504325858,0.0723050686109144
1992,1st Quintile,female,Seldom,0.002988237150454971,43,12791,0.002974730513781417,0.003001743787128525
1992,1st Quintile,female,Never,0.11165701123966072,1492,12791,0.11157907797220055,0.11173494450712089
1992,2nd Quintile,male,Seldom,0.005320761423541497,79,12791,0.005302759539254628,0.005338763307828367
1992,2nd Quintile,male,Never,0.07975404224847574,1216,12791,0.07968700474115968,0.0798210797557918
1992,2nd Quintile,female,Seldom,0.0038421297888291883,65,12791,0.0038268210417821682,0.0038574385358762084
1992,2nd Quintile,female,Never,0.09591530053122745,1372,12791,0.09584243232952967,0.09598816873292522
1992,3rd Quintile,male,Seldom,0.007211175843613558,97,12791,0.0071902385265941735,0.007232113160632942
1992,3rd Quintile,male,Never,0.08386817045070263,1142,12791,0.08379957945350046,0.08393676144790481
1992,3rd Quintile,female,Seldom,0.00344570061244476,50,12791,0.003431200251938907,0.0034602009729506134
1992,3rd Quintile,female,Never,0.10072536390301498,1273,12791,0.10065088982406059,0.10079983798196937
1992,4th Quintile,male,Seldom,0.008100076897311917,84,12791,0.008077896565165926,0.008122257229457908
1992,4th Quintile,male,Never,0.10114886296831307,1213,12791,0.10107425006580359,0.10122347587082256
1992,4th Quintile,female,Seldom,0.007020651528546325,74,12791,0.0069999906700671435,0.007041312387025506
1992,4th Quintile,female,Never,0.09431932821548387,1160,12791,0.09424700504684155,0.0943916513841262
1992,5th Quintile,male,At least once per month,0.004270954464897821,37,12791,0.004254817472121785,0.004287091457673857
1992,5th Quintile,male,Seldom,0.011126440014302004,120,12791,0.011100483997650177,0.01115239603095383
1992,5th Quintile,male,Never,0.10227330610172514,1062,12791,0.10219832656317394,0.10234828564027633
1992,5th Quintile,female,Seldom,0.006305370135854032,60,12791,0.006285782983100009,0.006324957288608056
1992,5th Quintile,female,Never,0.09398232601418732,1019,12791,0.09391011873586046,0.09405453329251419
1994,1st Quintile,male,Seldom,0.004393016829418216,53,12458,0.004376799567640818,0.004409234091195614
1994,1st Quintile,male,Never,0.07194629818551652,979,12458,0.07188293413859335,0.0720096622324397
1994,1st Quintile,female,Seldom,0.0026789502549066113,36,12458,0.0026662751388670503,0.0026916253709461722
1994,1st Quintile,female,Never,0.1095248534271088,1372,12458,0.10944827272068397,0.10960143413353363
1994,2nd Quintile,male,Seldom,0.007630583367001415,92,12458,0.0076092446804968536,0.007651922053505977
1994,2nd Quintile,male,Never,0.07798542025079455,1126,12458,0.07791966541020225,0.07805117509138686
1994,2nd Quintile,female,Seldom,0.004799629527963633,72,12458,0.0047826818091704915,0.004816577246756774
1994,2nd Quintile,female,Never,0.09942283574096071,1336,12458,0.09934945946527782,0.0994962120166436
1994,3rd Quintile,male,At least once per month,0.0021863731467134068,31,12458,0.002174919626563167,0.0021978266668636467
1994,3rd Quintile,male,Seldom,0.006893635799151332,93,12458,0.006873346166845973,0.006913925431456692
1994,3rd Quintile,male,Never,0.08587618528649033,1166,12458,0.08580747986466161,0.08594489070831904
1994,3rd Quintile,female,Seldom,0.0035388393177463486,52,12458,0.0035242775957225352,0.003553401039770162
1994,3rd Quintile,female,Never,0.09713177195411998,1273,12458,0.09705915383976872,0.09720439006847124
1994,4th Quintile,male,Seldom,0.011049397306896355,118,12458,0.011023763758944935,0.011075030854847774
1994,4th Quintile,male,Never,0.0941906652729336,1107,12458,0.09411903865342058,0.09426229189244661
1994,4th Quintile,female,Seldom,0.005081899023039901,67,12458,0.005064462543345453,0.005099335502734348
1994,4th Quintile,female,Never,0.09731669573019586,1160,12458,0.09724401596613129,0.09738937549426042
1994,5th Quintile,male,At least once per month,0.002886551341913114,34,12458,0.002873395639023447,0.002899707044802781
1994,5th Quintile,male,Seldom,0.012438151839953488,117,12458,0.012410974170921052,0.012465329508985925
1994,5th Quintile,male,Never,0.10276213125187722,1076,12458,0.10268767134726908,0.10283659115648536
1994,5th Quintile,female,Seldom,0.008492428247535322,81,12458,0.008469926508315392,0.008514929986755251
1994,5th Quintile,female,Never,0.09177368689776323,1017,12458,0.09170289097345424,0.09184448282207222
1995,1st Quintile,male,Seldom,0.005981963546609266,74,12950,0.005963135273943297,0.0060007918192752354
1995,1st Quintile,male,Never,0.07134216554259996,1002,12950,0.07127931739626378,0.07140501368893615
1995,1st Quintile,female,Seldom,0.005422914614041561,60,12950,0.005404982682455814,0.005440846545627307
1995,1st Quintile,female,Never,0.09877021322780577,1338,12950,0.0986973644567235,0.09884306199888804
1995,2nd Quintile,male,Seldom,0.008449167534800309,109,12950,0.008426818646849587,0.00847151642275103
1995,2nd Quintile,male,Never,0.0759743294107766,1176,12950,0.07590963497618743,0.07603902384536577
1995,2nd Quintile,female,Seldom,0.00658215230941439,76,12950,0.006562408024541266,0.006601896594287514
1995,2nd Quintile,female,Never,0.10050025305095006,1414,12950,0.10042683961242495,0.10057366648947517
1995,3rd Quintile,male,At least once per month,0.0038940233869793842,45,12950,0.003878816388019153,0.003909230385939615
1995,3rd Quintile,male,Seldom,0.009507171441513479,125,12950,0.009483477200807115,0.009530865682219843
1995,3rd Quintile,male,Never,0.08316663679151144,1139,12950,0.0830992132998568,0.08323406028316609
1995,3rd Quintile,female,Seldom,0.006499571730641056,92,12950,0.006479950878481664,0.006519192582800449
1995,3rd Quintile,female,Never,0.09554588545403866,1260,12950,0.09547410755706981,0.09561766335100752
1995,4th Quintile,male,At least once per week,0.002154741538815947,32,12950,0.002143419603833558,0.0021660634737983363
1995,4th Quintile,male,Seldom,0.012240030573162558,137,12950,0.0122131827902383,0.012266878356086816
1995,4th Quintile,male,Never,0.0933665960278058,1157,12950,0.09329555600594688,0.09343763604966471
1995,4th Quintile,female,Seldom,0.0073371054171972126,95,12950,0.007316267479307446,0.007357943355086979
1995,4th Quintile,female,Never,0.09376163703845146,1187,12950,0.0936904623987016,0.09383281167820132
1995,5th Quintile,male,At least once per week,0.0030316880732342366,31,12950,0.00301826430638401,0.0030451118400844635
1995,5th Quintile,male,At least once per month,0.004651549276377724,48,12950,0.004634935136942791,0.004668163415812657
1995,5th Quintile,male,Seldom,0.014799168748568776,152,12950,0.014769685691607179,0.014828651805530373
1995,5th Quintile,male,Never,0.09373823136799014,1034,12950,0.09366706469343662,0.09380939804254367
1995,5th Quintile,female,Seldom,0.009812984356935136,99,12950,0.009788915767852107,0.009837052946018165
1995,5th Quintile,female,Never,0.09346981953977904,1068,12950,0.09339874430526439,0.09354089477429368
1996,1st Quintile,male,Seldom,0.004690406788118385,66,12708,0.004673745363094495,0.004707068213142275
1996,1st Quintile,male,Never,0.07269457253896243,1016,12708,0.07263125993327017,0.07275788514465469
1996,1st Quintile,female,Seldom,0.0038486335671974264,46,12708,0.0038335347216520944,0.0038637324127427583
1996,1st Quintile,female,Never,0.10634829242121964,1370,12708,0.10627311677005807,0.1064234680723812
1996,2nd Quintile,male,Seldom,0.00827980764538394,102,12708,0.008257710687139925,0.008301904603627954
1996,2nd Quintile,male,Never,0.07501124477232303,1135,12708,0.07494701162443575,0.07507547792021031
1996,2nd Quintile,female,Seldom,0.005488131054021519,75,12708,0.005470115608140353,0.005506146499902685
1996,2nd Quintile,female,Never,0.09827940684713524,1354,12708,0.09820681379597088,0.0983519998982996
1996,3rd Quintile,male,Seldom,0.010876819160336353,128,12708,0.010851525951067774,0.010902112369604932
1996,3rd Quintile,male,Never,0.08768547899431517,1129,12708,0.08761650840665826,0.08775444958197208
1996,3rd Quintile,female,Seldom,0.006969699975910157,81,12708,0.006949413057380774,0.006989986894439539
1996,3rd Quintile,female,Never,0.09629168606529621,1253,12708,0.09621975171461494,0.09636362041597749
1996,4th Quintile,male,Seldom,0.011971494946215492,140,12708,0.011944974139907043,0.011998015752523941
1996,4th Quintile,male,Never,0.09341106640944025,1172,12708,0.09334010337711184,0.09348202944176866
1996,4th Quintile,female,Seldom,0.006168411046634992,82,12708,0.006149318192935454,0.0061875039003345305
1996,4th Quintile,female,Never,0.09559706336811942,1230,12708,0.09552536140423845,0.09566876533200039
1996,5th Quintile,male,At least once per month,0.0033830212589920157,32,12708,0.003368861877023478,0.0033971806409605534
1996,5th Quintile,male,Seldom,0.018677000257742698,158,12708,0.01864398707890478,0.018710013436580616
1996,5th Quintile,male,Never,0.09320936054627701,1024,12708,0.09313846628659006,0.09328025480596397
1996,5th Quintile,female,Seldom,0.011503657993345405,112,12708,0.011477654403498412,0.011529661583192397
1996,5th Quintile,female,Never,0.0896147443430132,1003,12708,0.08954509289716829,0.0896843957888581
1997,1st Quintile,male,Seldom,0.00491311391705126,50,12478,0.004896072756903762,0.004930155077198757
1997,1st Quintile,male,Never,0.0707197882114549,952,12478,0.0706573092129054,0.0707822672100044
1997,1st Quintile,female,Seldom,0.005010036822340563,55,12478,0.004992829232396738,0.005027244412284387
1997,1st Quintile,female,Never,0.10381268337568196,1260,12478,0.10373834469580756,0.10388702205555636
1997,2nd Quintile,male,Seldom,0.006168623348887205,80,12478,0.006149540609548339,0.006187706088226072
1997,2nd Quintile,male,Never,0.07960026324606315,1189,12478,0.07953429487894798,0.07966623161317832
1997,2nd Quintile,female,Seldom,0.004499417680727432,53,12478,0.004483106358999541,0.004515729002455324
1997,2nd Quintile,female,Never,0.10072626522273148,1385,12478,0.10065291396590263,0.10079961647956033
1997,3rd Quintile,male,Seldom,0.00769835968353998,94,12478,0.00767705813415913,0.00771966123292083
1997,3rd Quintile,male,Never,0.08735900813139715,1117,12478,0.08729019139502445,0.08742782486776984
1997,3rd Quintile,female,Seldom,0.005853351851136148,56,12478,0.005834760207719444,0.005871943494552853
1997,3rd Quintile,female,Never,0.09540719802264952,1221,12478,0.09533559895385815,0.09547879709144089
1997,4th Quintile,male,At least once per month,0.003485750721540246,40,12478,0.003471386564022818,0.0035001148790576742
1997,4th Quintile,male,Seldom,0.009825869422741345,110,12478,0.009801829585582992,0.009849909259899698
1997,4th Quintile,male,Never,0.09552695983378333,1167,12478,0.09545532058373808,0.09559859908382858
1997,4th Quintile,female,Seldom,0.00607629237655913,82,12478,0.006057352109610483,0.0060952326435077765
1997,4th Quintile,female,Never,0.096051487129813,1197,12478,0.09597967230037087,0.09612330195925513
1997,5th Quintile,male,At least once per month,0.00403831728981232,45,12478,0.004022860767905342,0.004053773811719297
1997,5th Quintile,male,Seldom,0.011621363143075648,109,12478,0.011595242705356792,0.011647483580794503
1997,5th Quintile,male,Never,0.10134759853061255,1084,12478,0.10127404680940831,0.10142115025181679
1997,5th Quintile,female,Seldom,0.009466774482349847,98,12478,0.009443173733734092,0.009490375230965601
1997,5th Quintile,female,Never,0.0907914775560518,1034,12478,0.09072145394061495,0.09086150117148864
1998,1st Quintile,male,Seldom,0.006384092327032769,71,12079,0.006363034996287001,0.006405149657778537
1998,1st Quintile,male,Never,0.07343864435271619,943,12079,0.07336967694724951,0.07350761175818286
1998,1st Quintile,female,Seldom,0.006361128928963216,67,12079,0.00634010926075554,0.006382148597170892
1998,1st Quintile,female,Never,0.10286436933609766,1218,12079,0.10278405260807322,0.1029446860641221
1998,2nd Quintile,male,Seldom,0.009081125780146377,111,12079,0.009056045443196055,0.009106206117096699
1998,2nd Quintile,male,Never,0.07762913715371292,1076,12079,0.07755838989147541,0.07769988441595042
1998,2nd Quintile,female,Seldom,0.005985669910151053,80,12079,0.0059652761561934525,0.006006063664108654
1998,2nd Quintile,female,Never,0.09915991450539843,1263,12079,0.09908089462018599,0.09923893439061088
1998,3rd Quintile,male,Seldom,0.01368781434060199,152,12079,0.0136570945165885,0.013718534164615482
1998,3rd Quintile,male,Never,0.08141913828455655,1023,12079,0.0813468336029069,0.0814914429662062
1998,3rd Quintile,female,Seldom,0.009526858073901957,108,12079,0.009501175374390857,0.009552540773413056
1998,3rd Quintile,female,Never,0.09338164884206526,1182,12079,0.09330472030159627,0.09345857738253426
1998,4th Quintile,male,At least once per month,0.0023548939245875656,33,12079,0.002342078937174791,0.0023677089120003403
1998,4th Quintile,male,Seldom,0.012843240029362886,153,12079,0.012813470303691385,0.012873009755034387
1998,4th Quintile,male,Never,0.09313108941938875,1111,12079,0.09305425353940773,0.09320792529936976
1998,4th Quintile,female,Seldom,0.007711734833451363,108,12079,0.007688606760805664,0.007734862906097062
1998,4th Quintile,female,Never,0.09385501709410454,1136,12079,0.09377791395448756,0.09393212023372152
1998,5th Quintile,male,At least once per week,0.002923406522107044,33,12079,0.0029091322708341624,0.002937680773379926
1998,5th Quintile,male,At least once per month,0.003990404088695402,38,12079,0.003973736043446453,0.004007072133944351
1998,5th Quintile,male,Seldom,0.016288872253287862,137,12079,0.016255404714775226,0.0163223397918005
1998,5th Quintile,male,Never,0.08947213687129696,960,12079,0.08939667370975851,0.0895476000328354
1998,5th Quintile,female,Seldom,0.012677882273899392,123,12079,0.012648302335759594,0.012707462212039191
1998,5th Quintile,female,Never,0.08583178085447386,953,12079,0.08575772121520729,0.08590584049374043
1999,1st Quintile,male,Seldom,0.005008976126406924,62,13356,0.004991870262982496,0.005026081989831352
1999,1st Quintile,male,Never,0.07337925995696284,1042,13356,0.07331607719452346,0.07344244271940223
1999,1st Quintile,female,Seldom,0.004650214417680712,68,13356,0.004633729556636363,0.00466669927872506
1999,1st Quintile,female,Never,0.10173409663882743,1362,13356,0.101660848488565,0.10180734478908986
1999,2nd Quintile,male,Seldom,0.007472526887405392,96,13356,0.007451659602310778,0.007493394172500007
1999,2nd Quintile,male,Never,0.08351509747580614,1250,13356,0.08344806178461575,0.08358213316699653
1999,2nd Quintile,female,Seldom,0.0050557009628076416,81,13356,0.005038515904462772,0.005072886021152511
1999,2nd Quintile,female,Never,0.09688144995843534,1375,13356,0.09680977728003763,0.09695312263683305
1999,3rd Quintile,male,Seldom,0.007236849123395731,103,13356,0.007216311105804911,0.007257387140986551
1999,3rd Quintile,male,Never,0.08864348105896816,1212,13356,0.0885746113113525,0.08871235080658382
1999,3rd Quintile,female,Seldom,0.005400612875556012,80,13356,0.005382854364282905,0.005418371386829119
1999,3rd Quintile,female,Never,0.09461087202290289,1340,13356,0.09453995522819332,0.09468178881761245
1999,4th Quintile,male,At least once per month,0.002533731700631154,32,13356,0.0025215504926204,0.0025459129086419074
1999,4th Quintile,male,Seldom,0.009078766688307247,127,13356,0.00905578436483817,0.009101749011776322
1999,4th Quintile,male,Never,0.09215182288116386,1180,13356,0.09208173877866091,0.09222190698366681
1999,4th Quintile,female,Seldom,0.0065886352066686,98,13356,0.006569032175462414,0.006608238237874785
1999,4th Quintile,female,Never,0.09721801182976941,1271,13356,0.09714622814486948,0.09728979551466935
1999,5th Quintile,male,At least once per week,0.002742730932548385,32,13356,0.002730058612129853,0.002755403252966917
1999,5th Quintile,male,At least once per month,0.0033662297292566166,46,13356,0.0033521951107192967,0.0033802643477939365
1999,5th Quintile,male,Seldom,0.015213933789117177,157,13356,0.015184275052560455,0.015243592525673899
1999,5th Quintile,male,Never,0.09446159142032665,1106,13356,0.09439072475377307,0.09453245808688023
1999,5th Quintile,female,At least once per month,0.002634401845403779,34,13356,0.0026219816296257623,0.0026468220611817954
1999,5th Quintile,female,Seldom,0.008438807141167669,102,13356,0.008416642473221835,0.008460971809113503
1999,5th Quintile,female,Never,0.09198219933048428,1100,13356,0.09191217321850773,0.09205222544246083
2001,1st Quintile,male,Seldom,0.004086852767392512,79,21420,0.004071438826684346,0.004102266708100677
2001,1st Quintile,male,Never,0.07416126908435494,1519,21420,0.0740979601936151,0.07422457797509478
2001,1st Quintile,female,Seldom,0.0031277255170366882,66,21420,0.003114234567105427,0.0031412164669679496
2001,1st Quintile,female,Never,0.10457893278312391,2107,21420,0.10450499878160938,0.10465286678463845
2001,2nd Quintile,male,Seldom,0.005159872622678886,116,21420,0.0051425623227506065,0.005177182922607166
2001,2nd Quintile,male,Never,0.08298821955500726,1864,21420,0.08292156894381644,0.08305487016619809
2001,2nd Quintile,female,Seldom,0.005035298744514218,108,21420,0.005018197610393563,0.005052399878634873
2001,2nd Quintile,female,Never,0.09586792489403174,2161,21420,0.09579679354308972,0.09593905624497377
2001,3rd Quintile,male,At least once per month,0.002432454312821132,56,21420,0.002420552805804591,0.002444355819837673
2001,3rd Quintile,male,Seldom,0.00559577095549881,130,21420,0.005577748253516747,0.005613793657480873
2001,3rd Quintile,male,Never,0.09070890046418857,1960,21420,0.09063951238322429,0.09077828854515285
2001,3rd Quintile,female,Seldom,0.00506992300325919,119,21420,0.005052763472125114,0.005087082534393266
2001,3rd Quintile,female,Never,0.09487544385076745,2155,21420,0.09480464282671468,0.09494624487482022
2001,4th Quintile,male,At least once per week,0.00135788242571393,33,21420,0.0013489854075302862,0.0013667794438975737
2001,4th Quintile,male,At least once per month,0.002651102227843594,62,21420,0.002638678691106348,0.00266352576458084
2001,4th Quintile,male,Seldom,0.009263891342176247,193,21420,0.009240744903627923,0.009287037780724572
2001,4th Quintile,male,Never,0.09285231673346638,1991,21420,0.09278219642382914,0.09292243704310361
2001,4th Quintile,female,At least once per month,0.0015948464131517808,35,21420,0.0015852054306361248,0.001604487395667437
2001,4th Quintile,female,Seldom,0.0075482019141158,164,21420,0.007527290426880001,0.007569113401351598
2001,4th Quintile,female,Never,0.09492937794422546,2069,21420,0.09485855890886788,0.09500019697958303
2001,5th Quintile,male,At least once per week,0.003136834093056632,63,21420,0.0031233235749289446,0.0031503446111843195
2001,5th Quintile,male,At least once per month,0.003676970797231983,68,21420,0.0036623472197695947,0.0036915943746943713
2001,5th Quintile,male,Seldom,0.012277218559951104,252,21420,0.012250612780651962,0.012303824339250246
2001,5th Quintile,male,Never,0.0953603367921815,1905,21420,0.09528937408815508,0.09543129949620793
2001,5th Quintile,female,At least once per month,0.002217008166204453,42,21420,0.0022056447176539828,0.002228371614754923
2001,5th Quintile,female,Seldom,0.007198789468058848,161,21420,0.007178364125895505,0.007219214810222191
2001,5th Quintile,female,Never,0.09224663456794692,1942,21420,0.09217672000382085,0.09231654913207299
2003,1st Quintile,male,Seldom,0.005627175061958573,91,21866,0.005609262788965611,0.005645087334951534
2003,1st Quintile,male,Never,0.07321067022210212,1301,21866,0.07314829550818563,0.0732730449360186
2003,1st Quintile,female,Seldom,0.005385864647067299,99,21866,0.005368338522511757,0.00540339077162284
2003,1st Quintile,female,Never,0.10380843525586583,1844,21866,0.10373539746797282,0.10388147304375885
2003,2nd Quintile,male,Seldom,0.007345664686914463,141,21866,0.0073252169412500005,0.007366112432578925
2003,2nd Quintile,male,Never,0.07898069643926821,1574,21866,0.07891611232488609,0.07904528055365033
2003,2nd Quintile,female,Seldom,0.005490674561838327,100,21866,0.005472979660542293,0.005508369463134361
2003,2nd Quintile,female,Never,0.09782513198888486,1968,21866,0.09775399402240284,0.09789626995536688
2003,3rd Quintile,male,At least once per month,0.001956801662537528,44,21866,0.0019462193901318245,0.001967383934943232
2003,3rd Quintile,male,Seldom,0.010246615033633222,205,21866,0.010222500183307814,0.01027072988395863
2003,3rd Quintile,male,Never,0.08682685609389974,1752,21866,0.08675942899626227,0.08689428319153722
2003,3rd Quintile,female,At least once per month,0.001956891369066953,32,21866,0.0019463088545757087,0.001967473883558197
2003,3rd Quintile,female,Seldom,0.007609696974619906,156,21866,0.007588887754682549,0.007630506194557262
2003,3rd Quintile,female,Never,0.0886404018023815,1883,21866,0.08857234185535083,0.08870846174941217
2003,4th Quintile,male,At least once per week,0.0017977967645005704,35,21866,0.0017876527369013171,0.0018079407920998237
2003,4th Quintile,male,At least once per month,0.0035645559653927467,78,21866,0.003550284841862347,0.0035788270889231463
2003,4th Quintile,male,Seldom,0.012135803795329669,255,21866,0.012109584938099178,0.01216202265256016
