year,bula_h,regtyp,pli0097_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1986,Bavaria,Urban regions,Never,0.08815063715026984,840,10083,0.08807024707428024,0.08823102722625945
1986,Bavaria,Rural regions,Seldom,0.005928162008701075,53,10083,0.005906395083796361,0.005949928933605789
1986,Bavaria,Rural regions,Never,0.08752983515586103,751,10083,0.08744970138982361,0.08760996892189846
1986,Berlin,Urban regions,Never,0.028649601063260366,316,10083,0.028602299508838434,0.028696902617682297
1988,Schleswig-Holstein,Urban regions,Never,0.016917351237080536,132,9545,0.01688089282079791,0.016953809653363162
1988,Schleswig-Holstein,Rural regions,Never,0.022893444853299583,151,9545,0.02285116211181024,0.022935727594788926
1988,Hamburg,Urban regions,Never,0.022297850737092773,178,9545,0.02225610891644119,0.022339592557744356
1988,Lower Saxony,Urban regions,Never,0.052846280976661254,479,9545,0.052783031920365,0.05290953003295751
1988,Lower Saxony,Rural regions,Never,0.05935352974680414,483,9545,0.05928673026527613,0.05942032922833215
1988,Bremen,Urban regions,Never,0.011535035280379179,91,9545,0.011504847811193422,0.011565222749564936
1988,North Rhine-Westphalia,Urban regions,Seldom,0.01744467624925123,146,9545,0.01740766390743155,0.01748168859107091
1988,North Rhine-Westphalia,Urban regions,Never,0.2531007555947407,2423,9545,0.25297783792121786,0.25322367326826356
1988,North Rhine-Westphalia,Rural regions,Never,0.008098616912033185,67,9545,0.008073278681870714,0.008123955142195655
1988,Hesse,Urban regions,Seldom,0.005527606069886568,48,9545,0.005506645576112067,0.005548566563661069
1988,Hesse,Urban regions,Never,0.06916990032452208,790,9545,0.0690981654430698,0.06924163520597436
1988,Hesse,Rural regions,Never,0.014329467590679577,130,9545,0.014295869274352047,0.014363065907007106
1988,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.0034380307311155183,31,9545,0.0034214828027264517,0.003454578659504585
1988,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.058377844512948064,549,9545,0.058311562000382566,0.05844412702551356
1988,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.014582561318869203,122,9545,0.014548671938501626,0.01461645069923678
1988,Baden-Wuerttemberg,Urban regions,Seldom,0.006803950773867273,63,9545,0.006780710851448279,0.006827190696286267
1988,Baden-Wuerttemberg,Urban regions,Never,0.12717891279702875,1538,9545,0.12708472236911084,0.12727310322494667
1988,Baden-Wuerttemberg,Rural regions,Never,0.022014657420721673,236,9545,0.02197317551122901,0.022056139330214334
1988,Bavaria,Urban regions,Seldom,0.004349284284326944,42,9545,0.00433068059819639,0.004367887970457498
1988,Bavaria,Urban regions,Never,0.08883550871483918,790,9545,0.08875507682168092,0.08891594060799744
1988,Bavaria,Rural regions,Seldom,0.006787768893065521,57,9545,0.006764556433832837,0.006810981352298205
1988,Bavaria,Rural regions,Never,0.08261031982205211,690,9545,0.08253249275256008,0.08268814689154413
1988,Berlin,Urban regions,Never,0.03150664515873485,309,9545,0.031457261188257216,0.03155602912921249
1990,Schleswig-Holstein,Urban regions,Never,0.011969218931959777,111,12968,0.011941856763167188,0.011996581100752366
1990,Schleswig-Holstein,Rural regions,Never,0.017372586520542806,120,12968,0.017339712028244296,0.017405461012841315
1990,Hamburg,Urban regions,Never,0.01675240817159382,143,12968,0.016720115613944563,0.016784700729243075
1990,Lower Saxony,Urban regions,Seldom,0.005739821187783345,57,12968,0.005720813399793171,0.00575882897577352
1990,Lower Saxony,Urban regions,Never,0.037582322648409223,403,12968,0.037534469999996455,0.03763017529682199
1990,Lower Saxony,Rural regions,Seldom,0.006404921398482166,61,12968,0.006384849243901954,0.0064249935530623775
1990,Lower Saxony,Rural regions,Never,0.0424936247325642,419,12968,0.042442871337249846,0.04254437812787855
1990,Bremen,Urban regions,Never,0.00943395648999324,88,12968,0.009409633272260584,0.009458279707725897
1990,North Rhine-Westphalia,Urban regions,At least once per month,0.005155771230532029,48,12968,0.005137751149619617,0.005173791311444441
1990,North Rhine-Westphalia,Urban regions,Seldom,0.030213208028273125,288,12968,0.03017013861774637,0.03025627743879988
1990,North Rhine-Westphalia,Urban regions,Never,0.18896939143716926,2118,12968,0.18887088905590907,0.18906789381842945
1990,North Rhine-Westphalia,Rural regions,Never,0.005512447388317987,57,12968,0.00549381775617658,0.005531077020459394
1990,Hesse,Urban regions,Seldom,0.008251515666601584,83,12968,0.008228754212049572,0.008274277121153596
1990,Hesse,Urban regions,Never,0.054994564572888614,731,12968,0.05493720453731769,0.05505192460845954
1990,Hesse,Rural regions,Never,0.010594766718514361,112,12968,0.010569005572706501,0.01062052786432222
1990,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.004928213516214852,46,12968,0.004910593579713649,0.004945833452716055
1990,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.046207458370112746,483,12968,0.04615463630498739,0.0462602804352381
1990,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.009706967870026936,93,12968,0.009682298615120696,0.009731637124933176
1990,Baden-Wuerttemberg,Urban regions,At least once per month,0.003009196842454504,33,12968,0.0029954151279309453,0.003022978556978063
1990,Baden-Wuerttemberg,Urban regions,Seldom,0.01599660580328859,182,12968,0.015965037983075536,0.016028173623501642
1990,Baden-Wuerttemberg,Urban regions,Never,0.09491699903126412,1322,12968,0.09484325131462722,0.09499074674790102
1990,Baden-Wuerttemberg,Rural regions,Never,0.017088209004908782,206,12968,0.017055599971862127,0.017120818037955437
1990,Bavaria,Urban regions,Seldom,0.007669661975685566,82,12968,0.007647711263204548,0.007691612688166583
1990,Bavaria,Urban regions,Never,0.06374832665047353,709,12968,0.06368685667031132,0.06380979663063574
1990,Bavaria,Rural regions,Seldom,0.014373498238209924,138,12968,0.014343550101906041,0.014403446374513807
1990,Bavaria,Rural regions,Never,0.05597132184865351,596,12968,0.05591348458331335,0.05602915911399368
1990,Berlin,Urban regions,Seldom,0.005167323917756244,60,12968,0.005149283763826939,0.005185364071685549
1990,Berlin,Urban regions,Never,0.036335882917347864,504,12968,0.03628880003113337,0.03638296580356236
1990,Brandenburg,Urban regions,Never,0.002320213739143383,46,12968,0.002308107981963026,0.00233231949632374
1990,Brandenburg,Rural regions,Seldom,0.0030203316013057676,70,12968,0.003006524489583071,0.003034138713028464
1990,Brandenburg,Rural regions,Never,0.02549999558818593,530,12968,0.025460331876715894,0.02553965929965597
1990,Mecklenburg-Western Pomerania,Urban regions,Never,0.0018412221746251537,36,12968,0.001830435556885136,0.0018520087923651716
1990,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.0024830016195571515,52,12968,0.002470479408228223,0.00249552383088608
1990,Mecklenburg-Western Pomerania,Rural regions,Never,0.0167508140780798,343,12968,0.016718523030707762,0.016783105125451836
1990,Saxony,Urban regions,Seldom,0.00334225988237048,70,12968,0.003327737913387742,0.0033567818513532176
1990,Saxony,Urban regions,Never,0.02682632456899313,566,12968,0.0267856701144499,0.02686697902353636
1990,Saxony,Rural regions,At least once per month,0.0016111549124912187,37,12968,0.001601063524950114,0.0016212463000323234
1990,Saxony,Rural regions,Seldom,0.0025126455295439087,64,12968,0.0025000489774611194,0.002525242081626698
1990,Saxony,Rural regions,Never,0.02342947526487975,483,12968,0.023391415556008592,0.023467534973750905
1990,Saxony-Anhalt,Urban regions,Never,0.006876799775949258,146,12968,0.0068560062983708744,0.006897593253527642
1990,Saxony-Anhalt,Rural regions,At least once per month,0.00169624470074857,40,12968,0.0016858907050748197,0.0017065986964223203
1990,Saxony-Anhalt,Rural regions,Seldom,0.002245443287974929,59,12968,0.002233533739946441,0.0022573528360034165
1990,Saxony-Anhalt,Rural regions,Never,0.02350855123524052,493,12968,0.02347042889703685,0.023546673573444192
1990,Thuringa,Urban regions,Never,0.009132632275472913,172,12968,0.009108697016905351,0.009156567534040476
1990,Thuringa,Rural regions,Seldom,0.0015440009422425884,45,12968,0.0015341217685594538,0.0015538801159257231
1990,Thuringa,Rural regions,Never,0.018798697713172836,423,12968,0.01876452532625642,0.018832870100089254
1992,Schleswig-Holstein,Urban regions,Never,0.015076198475338854,130,12515,0.015045739125940259,0.01510665782473745
1992,Schleswig-Holstein,Rural regions,Never,0.01818921230421406,113,12515,0.018155808630788275,0.018222615977639845
1992,Hamburg,Urban regions,Never,0.016666543695218177,140,12515,0.01663454394681706,0.016698543443619294
1992,Lower Saxony,Urban regions,Never,0.039961343826903806,432,12515,0.03991238423539872,0.040010303418408895
1992,Lower Saxony,Rural regions,Seldom,0.0034967123974266353,31,12515,0.003481957278718577,0.003511467516134694
1992,Lower Saxony,Rural regions,Never,0.04373561919693373,439,12515,0.043684500471984154,0.043786737921883305
1992,Bremen,Urban regions,Never,0.008957823870097026,82,12515,0.008934272254111827,0.008981375486082225
1992,North Rhine-Westphalia,Urban regions,At least once per month,0.004398606767670683,37,12515,0.004382065312961666,0.0044151482223797
1992,North Rhine-Westphalia,Urban regions,Seldom,0.011750062345223243,122,12515,0.011723126732043442,0.011776997958403044
1992,North Rhine-Westphalia,Urban regions,Never,0.20023157151533236,2243,12515,0.200131543468392,0.20033159956227273
1992,North Rhine-Westphalia,Rural regions,Never,0.006291974400683479,62,12515,0.006272209426316035,0.006311739375050923
1992,Hesse,Urban regions,Seldom,0.004588570697557467,49,12515,0.0045716774398042274,0.004605463955310706
1992,Hesse,Urban regions,Never,0.057643607886599724,738,12515,0.05758534975512512,0.057701866018074324
1992,Hesse,Rural regions,Never,0.011142852346523385,120,12515,0.01111661388603842,0.011169090807008349
1992,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.0031613323781575883,33,12515,0.003147300335348639,0.0031753644209665376
1992,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.047812285601065235,493,12515,0.04775895156839214,0.04786561963373833
1992,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.008542875292320704,90,12515,0.008519870814185378,0.00856587977045603
1992,Baden-Wuerttemberg,Urban regions,Seldom,0.007122148374142434,74,12515,0.007101128660113042,0.007143168088171826
1992,Baden-Wuerttemberg,Urban regions,Never,0.10602153444724344,1407,12515,0.10594457995894044,0.10609848893554644
1992,Baden-Wuerttemberg,Rural regions,Never,0.017032481841589054,213,12515,0.017000138719953758,0.01706482496322435
1992,Bavaria,Urban regions,Seldom,0.004117094016656828,40,12515,0.00410108838144796,0.004133099651865695
1992,Bavaria,Urban regions,Never,0.0665091362428506,751,12515,0.06644685330740999,0.06657141917829121
1992,Bavaria,Rural regions,Seldom,0.004678343134916777,49,12515,0.00466128619395508,0.004695400075878474
1992,Bavaria,Rural regions,Never,0.07147026480805084,734,12515,0.07140587250075527,0.07153465711534641
1992,Berlin,Urban regions,Never,0.04076210061192883,532,12515,0.04071267354651739,0.04081152767734027
1992,Brandenburg,Urban regions,Never,0.004590302679863172,61,12515,0.004573406248881883,0.0046071991108444605
1992,Brandenburg,Rural regions,Seldom,0.0017129311509132123,36,12515,0.0017025947092058243,0.0017232675926206003
1992,Brandenburg,Rural regions,Never,0.027929396929412986,513,12515,0.027888210602042534,0.02797058325678344
1992,Mecklenburg-Western Pomerania,Urban regions,Never,0.0024614840147616905,43,12515,0.002449097853507097,0.002473870176016284
1992,Mecklenburg-Western Pomerania,Rural regions,Never,0.01883450395687248,322,12515,0.018800524094912327,0.018868483818832632
1992,Saxony,Urban regions,Seldom,0.0013933247103796516,32,12515,0.001384000828020228,0.0014026485927390753
1992,Saxony,Urban regions,Never,0.030364586821214894,532,12515,0.030321696301820134,0.030407477340609654
1992,Saxony,Rural regions,Seldom,0.0020725916136484814,44,12515,0.0020612237271977894,0.0020839595000991733
1992,Saxony,Rural regions,Never,0.02578367057790228,471,12515,0.02574405431933501,0.02582328683646955
1992,Saxony-Anhalt,Urban regions,Never,0.008335878766417145,164,12515,0.008313152328102662,0.008358605204731627
1992,Saxony-Anhalt,Rural regions,Seldom,0.0021190269228972686,49,12515,0.002107532663562736,0.002130521182231801
1992,Saxony-Anhalt,Rural regions,Never,0.02531519205286823,500,12515,0.02527592791237876,0.025354456193357702
1992,Thuringa,Urban regions,Never,0.00867747629151608,160,12515,0.00865429286698196,0.008700659716050201
1992,Thuringa,Rural regions,Never,0.021049337036687422,434,12515,0.02101345533785624,0.021085218735518604
1994,Schleswig-Holstein,Urban regions,Never,0.015578992357281716,131,12214,0.015548339026052712,0.01560964568851072
1994,Schleswig-Holstein,Rural regions,Never,0.018917201602221472,125,12214,0.01888348072715999,0.018950922477282955
1994,Hamburg,Urban regions,Never,0.01688691961911243,136,12214,0.016855026682130625,0.01691881255609424
1994,Lower Saxony,Urban regions,Never,0.04225540076763651,446,12214,0.04220560602090335,0.04230519551436967
1994,Lower Saxony,Rural regions,Seldom,0.005395196546035229,45,12214,0.005377064514284284,0.005413328577786173
1994,Lower Saxony,Rural regions,Never,0.04029612488956003,421,12214,0.040247448559691326,0.04034480121942874
1994,Bremen,Urban regions,Never,0.008260721694512408,79,12214,0.008238317707517385,0.008283125681507431
1994,North Rhine-Westphalia,Urban regions,At least once per month,0.0032823686779751672,31,12214,0.0032682108278803083,0.0032965265280700262
1994,North Rhine-Westphalia,Urban regions,Seldom,0.013124949930319782,139,12214,0.013096779241146876,0.013153120619492687
1994,North Rhine-Westphalia,Urban regions,Never,0.20089724819102872,2180,12214,0.20079807235582847,0.20099642402622897
1994,North Rhine-Westphalia,Rural regions,Never,0.0057782688831271465,54,12214,0.00575950779347575,0.005797029972778543
1994,Hesse,Urban regions,Seldom,0.004918184154929402,48,12214,0.00490086808433941,0.004935500225519394
1994,Hesse,Urban regions,Never,0.05909209102102365,723,12214,0.059033725576436144,0.05915045646561115
1994,Hesse,Rural regions,Never,0.010142122399046626,109,12214,0.010117321444008847,0.010166923354084404
1994,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.003316348637752473,31,12214,0.0033021179359968276,0.0033305793395081184
1994,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.04776800017274264,465,12214,0.04771520946611873,0.04782079087936655
1994,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.00946797507807529,98,12214,0.009444004397035008,0.00949194575911557
1994,Baden-Wuerttemberg,Urban regions,Seldom,0.007719989163681595,93,12214,0.0076983249452347,0.0077416533821284906
1994,Baden-Wuerttemberg,Urban regions,Never,0.10865255508431952,1388,12214,0.10857552488116926,0.10872958528746979
1994,Baden-Wuerttemberg,Rural regions,Never,0.01684582067602731,195,12214,0.016813965906963945,0.016877675445090678
1994,Bavaria,Urban regions,Seldom,0.005858047683363903,61,12214,0.005839158281277653,0.005876937085450153
1994,Bavaria,Urban regions,Never,0.0631204076850054,694,12214,0.06306021491264355,0.06318060045736726
1994,Bavaria,Rural regions,Seldom,0.006858154712924761,73,12214,0.006837726666368243,0.0068785827594812785
1994,Bavaria,Rural regions,Never,0.06680009830917712,701,12214,0.0667382976008997,0.06686189901745454
1994,Berlin,Urban regions,Never,0.04078543765003689,499,12214,0.04073647916117202,0.04083439613890177
1994,Brandenburg,Urban regions,Never,0.003527399531695393,50,12214,0.0035127245500513817,0.0035420745133394045
1994,Brandenburg,Rural regions,Never,0.028882708559548824,497,12214,0.028841253994575024,0.028924163124522624
1994,Mecklenburg-Western Pomerania,Urban regions,Never,0.003013549507964412,54,12214,0.0029999819603995902,0.003027117055529234
1994,Mecklenburg-Western Pomerania,Rural regions,Never,0.018513614402081692,314,12214,0.018480248312891672,0.018546980491271712
1994,Saxony,Urban regions,Never,0.029334765355227305,539,12214,0.02929299736232705,0.029376533348127558
1994,Saxony,Rural regions,Seldom,0.001969838007891282,42,12214,0.0019588630048534015,0.0019808130109291626
1994,Saxony,Rural regions,Never,0.027268743004209776,476,12214,0.02722842987091141,0.027309056137508142
1994,Saxony-Anhalt,Urban regions,Never,0.007742415787217635,151,12214,0.007720720369410691,0.007764111205024579
1994,Saxony-Anhalt,Rural regions,Seldom,0.0016061083106397433,32,12214,0.0015961964330090828,0.0016160201882704037
1994,Saxony-Anhalt,Rural regions,Never,0.025539970545874414,480,12214,0.025500921559017876,0.02557901953273095
1994,Thuringa,Urban regions,Never,0.0098302869434473,181,12214,0.009805866391474852,0.009854707495419748
1994,Thuringa,Rural regions,Never,0.020751974457285015,433,12214,0.020716689172755872,0.020787259741814158
1995,Schleswig-Holstein,Urban regions,Never,0.01596679837873434,131,12682,0.01593581270119339,0.01599778405627529
1995,Schleswig-Holstein,Rural regions,Never,0.017116509057116102,115,12682,0.01708444593436076,0.017148572179871445
1995,Hamburg,Urban regions,Never,0.014276417382159779,120,12682,0.014247092627186164,0.014305742137133395
1995,Lower Saxony,Urban regions,Seldom,0.003685239702142616,35,12682,0.0036702608562290237,0.0037002185480562084
1995,Lower Saxony,Urban regions,Never,0.04330816996104027,471,12682,0.043257852566014006,0.04335848735606653
1995,Lower Saxony,Rural regions,Seldom,0.005381764692258852,45,12682,0.005363678890689661,0.005399850493828042
1995,Lower Saxony,Rural regions,Never,0.03960068033308201,452,12682,0.03955247174126769,0.03964888892489633
1995,Bremen,Urban regions,Never,0.00887120116596973,84,12682,0.008848021698087636,0.008894380633851824
1995,North Rhine-Westphalia,Urban regions,At least once per month,0.003791221801223819,39,12682,0.003776029905209989,0.003806413697237649
1995,North Rhine-Westphalia,Urban regions,Seldom,0.018026230178056754,194,12682,0.01799334125898765,0.018059119097125858
1995,North Rhine-Westphalia,Urban regions,Never,0.19286991364452202,2240,12682,0.1927723807279014,0.19296744656114265
1995,North Rhine-Westphalia,Rural regions,Never,0.0063443667878266856,64,12682,0.006324739545189603,0.006363994030463768
1995,Hesse,Urban regions,Seldom,0.006393328650146301,62,12682,0.00637362630309404,0.006413030997198562
1995,Hesse,Urban regions,Never,0.05672192229333958,713,12682,0.05666474250527315,0.05677910208140602
1995,Hesse,Rural regions,Never,0.01102129333632361,124,12682,0.010995485181721663,0.011047101490925556
1995,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.004285666064085307,42,12682,0.0042695178780517255,0.004301814250118888
1995,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.0476423497934696,511,12682,0.04758969428335197,0.04769500530358724
1995,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.009164494500234365,105,12682,0.009140938462671193,0.009188050537797537
1995,Baden-Wuerttemberg,Urban regions,Seldom,0.009200711214630791,98,12682,0.009177109109349676,0.009224313319911906
1995,Baden-Wuerttemberg,Urban regions,Never,0.10461518053483103,1439,12682,0.10453952348223021,0.10469083758743185
1995,Baden-Wuerttemberg,Rural regions,Never,0.016352642922897235,200,12682,0.01632129123754481,0.01638399460824966
1995,Bavaria,Urban regions,Seldom,0.005172932857095089,57,12682,0.005155199562959185,0.005190666151230993
1995,Bavaria,Urban regions,Never,0.06436402427191162,739,12682,0.06430336149992444,0.06442468704389881
1995,Bavaria,Rural regions,Seldom,0.008916922499190806,96,12682,0.00889368391170348,0.008940161086678132
1995,Bavaria,Rural regions,Never,0.06586161255712292,734,12682,0.06580029723842268,0.06592292787582316
1995,Berlin,Urban regions,Seldom,0.0024920559547395955,31,12682,0.0024797310299822036,0.0025043808794969875
1995,Berlin,Urban regions,Never,0.04164076694357429,507,12682,0.041591384710384136,0.041690149176764446
1995,Brandenburg,Rural regions,Seldom,0.002692760539106599,47,12682,0.002679950202149811,0.002705570876063387
1995,Brandenburg,Rural regions,Never,0.028746121699318658,493,12682,0.0287048166435066,0.028787426755130716
1995,Mecklenburg-Western Pomerania,Urban regions,Never,0.003050966417797902,51,12682,0.0030373330738182984,0.003064599761777506
1995,Mecklenburg-Western Pomerania,Rural regions,Never,0.01772374161182672,315,12682,0.017691124783407324,0.017756358440246114
1995,Saxony,Urban regions,Seldom,0.002105167130509361,38,12682,0.002093837053087525,0.0021164972079311967
1995,Saxony,Urban regions,Never,0.028172008013717113,515,12682,0.02813110542417385,0.028212910603260376
1995,Saxony,Rural regions,Seldom,0.002508744075139444,44,12682,0.002496378055583416,0.002521110094695472
1995,Saxony,Rural regions,Never,0.026432374219827786,459,12682,0.02639271918374164,0.026472029255913933
1995,Saxony-Anhalt,Urban regions,Never,0.006652945582684037,120,12682,0.00663284981089638,0.0066730413544716935
1995,Saxony-Anhalt,Rural regions,Seldom,0.0026695102359347573,59,12682,0.002656755174823031,0.002682265297046484
1995,Saxony-Anhalt,Rural regions,Never,0.02545692517294863,475,12682,0.025417989230325025,0.025495861115572234
1995,Thuringa,Urban regions,Never,0.009968789941237082,176,12682,0.009944231948554793,0.00999334793391937
1995,Thuringa,Rural regions,Seldom,0.0013000394468086476,35,12682,0.0012911322103446303,0.0013089466832726649
1995,Thuringa,Rural regions,Never,0.019435488435418088,407,12682,0.019401362621702722,0.019469614249133453
1996,Schleswig-Holstein,Urban regions,Never,0.015020237600524738,124,12518,0.014990284373725866,0.01505019082732361
1996,Schleswig-Holstein,Rural regions,Never,0.017159973701494878,117,12518,0.01712799275695863,0.017191954646031127
1996,Hamburg,Urban regions,Never,0.015228056123043558,117,12518,0.015197899574970135,0.015258212671116982
1996,Lower Saxony,Urban regions,Never,0.04521941804773039,477,12518,0.045168249176912256,0.04527058691854853
1996,Lower Saxony,Rural regions,Seldom,0.005335150490461079,46,12518,0.005317211281765912,0.005353089699156246
1996,Lower Saxony,Rural regions,Never,0.040772450503954775,468,12518,0.04072374973835343,0.04082115126955612
1996,Bremen,Urban regions,Never,0.00955965535091712,84,12518,0.009535693142639995,0.009583617559194246
1996,North Rhine-Westphalia,Urban regions,Seldom,0.01944993325272584,189,12518,0.019415924907215523,0.019483941598236156
1996,North Rhine-Westphalia,Urban regions,Never,0.1961436408208143,2246,12518,0.1960458567975943,0.19624142484403434
1996,North Rhine-Westphalia,Rural regions,Never,0.004842619722285124,55,12518,0.00482552438683452,0.004859715057735729
1996,Hesse,Urban regions,Seldom,0.005804313303185886,63,12518,0.005785606355987966,0.0058230202503838065
1996,Hesse,Urban regions,Never,0.0575471492429605,688,12518,0.05748979926131035,0.057604499224610646
1996,Hesse,Rural regions,Never,0.012007263594052863,123,12518,0.011980441637293313,0.012034085550812413
1996,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.003532823482115972,34,12518,0.0035182123446131676,0.0035474346196187768
1996,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.048902527176786566,506,12518,0.04884941798098792,0.04895563637258521
1996,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.010733935445463139,116,12518,0.010708559186064394,0.010759311704861883
1996,Baden-Wuerttemberg,Urban regions,Seldom,0.011454483186714458,119,12518,0.011428278580078804,0.011480687793350111
1996,Baden-Wuerttemberg,Urban regions,Never,0.10152327271883803,1339,12518,0.10144889758151468,0.10159764785616138
1996,Baden-Wuerttemberg,Rural regions,Never,0.016315709029848392,195,12518,0.016284511342344953,0.016346906717351832
1996,Bavaria,Urban regions,Seldom,0.0062562735246972,59,12518,0.006236856323813183,0.006275690725581218
1996,Bavaria,Urban regions,Never,0.06398419378548799,725,12518,0.06392392818306893,0.06404445938790705
1996,Bavaria,Rural regions,Seldom,0.00892810900567548,82,12518,0.008904944454966984,0.008951273556383975
