year,pli0097_h,bula_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1985,At least once per month,Hesse,higher vocational,0.010101010101010102,14443,0.008470193179885493,0.011731827022134711
1985,At least once per month,Lower Saxony,higher vocational,0.010101010101010102,14443,0.008470193179885493,0.011731827022134711
1985,At least once per month,"Rhineland-Palatinate, Saarland",higher vocational,0.010101010101010102,14443,0.008470193179885493,0.011731827022134711
1985,At least once per month,Berlin,higher education,0.010101010101010102,14443,0.008470193179885493,0.011731827022134711
1985,At least once per month,Hesse,vocational + Abi,0.010101010101010102,14443,0.008470193179885493,0.011731827022134711
1985,At least once per month,Hamburg,higher education,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Berlin,higher vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Hesse,in school,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Bremen,middle vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Schleswig-Holstein,higher vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Schleswig-Holstein,higher education,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,North Rhine-Westphalia,inadequately,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Berlin,inadequately,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Berlin,general elementary,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Hamburg,middle vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Hamburg,higher vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Hamburg,general elementary,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,At least once per month,Baden-Wuerttemberg,higher vocational,0.005050505050505051,14443,0.0038944053503403566,0.006206604750669745
1985,Seldom,North Rhine-Westphalia,middle vocational,0.14990138067061143,14443,0.14407947938205007,0.1557232819591728
1985,Seldom,Bavaria,middle vocational,0.10650887573964497,14443,0.10147774749984673,0.11154000397944322
1985,Seldom,Baden-Wuerttemberg,middle vocational,0.07100591715976332,14443,0.06681719928211806,0.07519463503740857
1985,Seldom,North Rhine-Westphalia,higher education,0.05325443786982249,14443,0.04959240779082338,0.056916467948821596
1985,Seldom,Hesse,middle vocational,0.05128205128205128,14443,0.04768473503993511,0.05487936752416745
1985,Seldom,North Rhine-Westphalia,general elementary,0.045364891518737675,14443,0.041970937101230725,0.048758845936244626
1985,Seldom,Lower Saxony,middle vocational,0.04339250493096647,14443,0.040069724714035,0.04671528514789794
1985,Seldom,"Rhineland-Palatinate, Saarland",middle vocational,0.03944773175542406,14443,0.0362730595856439,0.04262240392520423
1985,Seldom,Bavaria,higher education,0.029585798816568046,14443,0.026822374420502983,0.03234922321263311
1985,Seldom,North Rhine-Westphalia,higher vocational,0.027613412228796843,14443,0.02494097887211254,0.030285845585481145
1985,Seldom,Lower Saxony,higher education,0.027613412228796843,14443,0.02494097887211254,0.030285845585481145
1985,Seldom,Hesse,higher education,0.02564102564102564,14443,0.023063193958588888,0.028218857323462392
1985,Seldom,Bavaria,general elementary,0.021696252465483234,14443,0.019320196929768753,0.024072308001197716
1985,Seldom,Baden-Wuerttemberg,general elementary,0.021696252465483234,14443,0.019320196929768753,0.024072308001197716
1985,Seldom,Schleswig-Holstein,middle vocational,0.01972386587771203,14443,0.01745610321429939,0.021991628541124672
1985,Seldom,Bavaria,higher vocational,0.01775147928994083,14443,0.015597927440032924,0.019905031139848733
1985,Seldom,North Rhine-Westphalia,vocational + Abi,0.01775147928994083,14443,0.015597927440032924,0.019905031139848733
1985,Seldom,"Rhineland-Palatinate, Saarland",general elementary,0.015779092702169626,14443,0.0137466670265742,0.01781151837776505
1985,Seldom,Baden-Wuerttemberg,higher education,0.015779092702169626,14443,0.0137466670265742,0.01781151837776505
1985,Seldom,Lower Saxony,higher vocational,0.013806706114398421,14443,0.011903641962221285,0.015709770266575558
1985,Seldom,Hesse,general elementary,0.011834319526627219,14443,0.010070663468409447,0.01359797558484499
1985,Seldom,Baden-Wuerttemberg,higher vocational,0.011834319526627219,14443,0.010070663468409447,0.01359797558484499
1985,Seldom,Bremen,middle vocational,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,Lower Saxony,general elementary,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,"Rhineland-Palatinate, Saarland",higher education,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,Baden-Wuerttemberg,inadequately,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,Baden-Wuerttemberg,vocational + Abi,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,Berlin,higher education,0.009861932938856016,14443,0.008250336618439762,0.01147352925927227
1985,Seldom,"Rhineland-Palatinate, Saarland",higher vocational,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,Berlin,middle vocational,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,Berlin,general elementary,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,Schleswig-Holstein,general elementary,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,North Rhine-Westphalia,in school,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,North Rhine-Westphalia,inadequately,0.007889546351084813,14443,0.006446655782755195,0.009332436919414431
1985,Seldom,Hamburg,middle vocational,0.005917159763313609,14443,0.004666338365881375,0.007167981160745844
1985,Seldom,Hesse,vocational + Abi,0.005917159763313609,14443,0.004666338365881375,0.007167981160745844
1985,Seldom,Hesse,higher vocational,0.005917159763313609,14443,0.004666338365881375,0.007167981160745844
1985,Seldom,Bavaria,vocational + Abi,0.005917159763313609,14443,0.004666338365881375,0.007167981160745844
1985,Seldom,Schleswig-Holstein,higher education,0.0039447731755424065,14443,0.0029224690973550568,0.004967077253729756
1985,Seldom,Berlin,vocational + Abi,0.0039447731755424065,14443,0.0029224690973550568,0.004967077253729756
1985,Seldom,Schleswig-Holstein,higher vocational,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Berlin,higher vocational,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Hamburg,higher education,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Hamburg,vocational + Abi,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Hesse,in school,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Bavaria,in school,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Bavaria,inadequately,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Hamburg,general elementary,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Lower Saxony,vocational + Abi,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Schleswig-Holstein,in school,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Seldom,Schleswig-Holstein,vocational + Abi,0.0019723865877712033,14443,0.0012487930746804324,0.002695980100861974
1985,Never,North Rhine-Westphalia,middle vocational,0.1305065511193645,14443,0.1250127026167917,0.13600039962193727
1985,Never,Bavaria,middle vocational,0.08676364386670793,14443,0.08217284935762767,0.09135443837578819
1985,Never,Baden-Wuerttemberg,middle vocational,0.08315279067368204,14443,0.0786496629623579,0.08765591838500619
1985,Never,North Rhine-Westphalia,general elementary,0.06912204683792428,14443,0.06498508006248527,0.07325901361336329
1985,Never,Baden-Wuerttemberg,general elementary,0.057464149386154954,14443,0.05366859869456748,0.06125970007774243
1985,Never,Lower Saxony,middle vocational,0.050758279170535436,14443,0.04717839298263246,0.05433816535843841
1985,Never,Bavaria,general elementary,0.049417105127411536,14443,0.04588233632197916,0.05295187393284391
1985,Never,Hesse,middle vocational,0.04786959661611472,14443,0.04438778342534334,0.05135140980688611
1985,Never,"Rhineland-Palatinate, Saarland",middle vocational,0.03229134426906015,14443,0.029408356891396613,0.035174331646723685
1985,Never,Hesse,general elementary,0.031053337460022697,14443,0.02822434726172599,0.03388232765831941
1985,Never,Lower Saxony,general elementary,0.029505828948725884,14443,0.026746028114598405,0.03226562978285336
1985,Never,North Rhine-Westphalia,inadequately,0.025275972351181265,14443,0.022716077437278145,0.027835867265084385
1985,Never,Baden-Wuerttemberg,inadequately,0.024347467244403176,14443,0.021833834362070433,0.02686110012673592
1985,Never,"Rhineland-Palatinate, Saarland",general elementary,0.024037965542143814,14443,0.02153996411757448,0.026535966966713148
1985,Never,North Rhine-Westphalia,higher education,0.01887960383782111,14443,0.016659951501472793,0.021099256174169426
1985,Never,Schleswig-Holstein,middle vocational,0.018260600433302382,14443,0.016076950569671893,0.02044425029693287
1985,Never,Berlin,middle vocational,0.01568141958114103,14443,0.01365519352942518,0.01770764563285688
1985,Never,Hamburg,middle vocational,0.014133911069844218,14443,0.012208748066304585,0.01605907407338385
1985,Never,North Rhine-Westphalia,higher vocational,0.013618074899411947,14443,0.011727874817304565,0.015508274981519328
1985,Never,Bavaria,higher education,0.012070566388115135,14443,0.010289606440766767,0.013851526335463504
1985,Never,Bavaria,higher vocational,0.010626225110904776,14443,0.008953991035300231,0.012298459186509321
1985,Never,Baden-Wuerttemberg,higher education,0.009800887238213143,14443,0.008194237052975825,0.011407537423450461
1985,Never,Baden-Wuerttemberg,higher vocational,0.009800887238213143,14443,0.008194237052975825,0.011407537423450461
1985,Never,Hesse,inadequately,0.009078716599607965,14443,0.007531827519505733,0.010625605679710196
1985,Never,Berlin,general elementary,0.00794387702465697,14443,0.006496066454782482,0.009391687594531458
1985,Never,North Rhine-Westphalia,vocational + Abi,0.007428040854224698,14443,0.006027662115255873,0.008828419593193523
1985,Never,Bavaria,inadequately,0.007324873620138244,14443,0.005934181468768938,0.00871556577150755
1985,Never,Schleswig-Holstein,general elementary,0.00722170638605179,14443,0.00584077081723446,0.00860264195486912
1985,Never,Hesse,higher education,0.006912204683792427,14443,0.005560974048637534,0.008263435318947321
1985,Never,Lower Saxony,higher vocational,0.00598369957701434,14443,0.004725907052410028,0.007241492101618652
1985,Never,Bremen,middle vocational,0.005880532342927886,14443,0.004633565296627099,0.0071274993892286725
1985,Never,Hamburg,general elementary,0.005467863406582069,14443,0.004265195824412161,0.006670530988751977
1985,Never,"Rhineland-Palatinate, Saarland",inadequately,0.005261528938409161,14443,0.0040816490332298856,0.006441408843588436
1985,Never,Lower Saxony,higher education,0.005261528938409161,14443,0.0040816490332298856,0.006441408843588436
1985,Never,Lower Saxony,inadequately,0.0047456927679768906,14443,0.0036248512539299002,0.005866534282023881
1985,Never,Hesse,higher vocational,0.004642525533890436,14443,0.0035338765653411684,0.005751174502439704
1985,Never,Bavaria,vocational + Abi,0.004126689363458166,14443,0.003081174282245986,0.005172204444670345
1985,Never,Baden-Wuerttemberg,vocational + Abi,0.004023522129371711,14443,0.0029911052324649396,0.005055939026278483
1985,Never,Bremen,general elementary,0.003610853193025895,14443,0.0026326101326730918,0.004589096253378698
1985,Never,Berlin,higher education,0.0030950170225936243,14443,0.0021891055281725216,0.004000928517014727
1985,Never,North Rhine-Westphalia,in school,0.00299184978850717,14443,0.0021011186955814803,0.00388258088143286
1985,Never,"Rhineland-Palatinate, Saarland",higher vocational,0.002785515320334262,14443,0.001925958817056917,0.0036450718236116066
1985,Never,Berlin,inadequately,0.002785515320334262,14443,0.001925958817056917,0.0036450718236116066
1985,Never,Berlin,higher vocational,0.0025791808521613536,14443,0.0017519866568059426,0.0034063750475167645
1985,Never,Schleswig-Holstein,higher vocational,0.0025791808521613536,14443,0.0017519866568059426,0.0034063750475167645
1985,Never,Hesse,vocational + Abi,0.0024760136180748994,14443,0.0016654902247592509,0.003286537011390548
1985,Never,"Rhineland-Palatinate, Saarland",higher education,0.002269679149901991,14443,0.0014935818275657292,0.003045776472238253
1985,Never,Hamburg,higher vocational,0.0019601774476426287,14443,0.0012388225330348579,0.0026815323622503993
1985,Never,Baden-Wuerttemberg,in school,0.0018570102135561746,14443,0.0011548586093898775,0.0025591618177224717
1985,Never,Hamburg,inadequately,0.0018570102135561746,14443,0.0011548586093898775,0.0025591618177224717
1985,Never,Lower Saxony,vocational + Abi,0.0017538429794697204,14443,0.0010714390113846814,0.0024362469475547595
1985,Never,Schleswig-Holstein,higher education,0.001444341277210358,14443,0.0008249737731748247,0.0020637087812458914
1985,Never,Hamburg,higher education,0.0013411740431239039,14443,0.0007443057514869324,0.0019380423347608753
1985,Never,Lower Saxony,in school,0.0013411740431239039,14443,0.0007443057514869324,0.0019380423347608753
1985,Never,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0010316723408645414,14443,0.0005081031064712086,0.0015552415752578743
1985,Never,Hamburg,vocational + Abi,0.0010316723408645414,14443,0.0005081031064712086,0.0015552415752578743
1985,Never,Schleswig-Holstein,inadequately,0.0009285051067780873,14443,0.0004317780712835619,0.0014252321422726128
1985,Never,Bavaria,in school,0.000722170638605179,14443,0.00028405333578749404,0.001160287941422864
1985,Never,Schleswig-Holstein,vocational + Abi,0.0005158361704322707,14443,0.00014552124182847436,0.0008861510990360671
1985,Never,"Rhineland-Palatinate, Saarland",in school,0.0005158361704322707,14443,0.00014552124182847436,0.0008861510990360671
1985,Never,Berlin,vocational + Abi,0.0005158361704322707,14443,0.00014552124182847436,0.0008861510990360671
1985,Never,Bremen,inadequately,0.00041266893634581657,14443,8.14321010803169e-05,0.0007439057716113163
1985,Never,Bremen,higher vocational,0.00041266893634581657,14443,8.14321010803169e-05,0.0007439057716113163
1985,Never,Bremen,vocational + Abi,0.00030950170225936243,14443,2.2627385272019148e-05,0.0005963760192467057
1985,Never,Hesse,in school,0.00030950170225936243,14443,2.2627385272019148e-05,0.0005963760192467057
1985,Never,Schleswig-Holstein,in school,0.00020633446817290828,14443,-2.7909516760724062e-05,0.00044057845310654063
1985,Never,Berlin,in school,0.00020633446817290828,14443,-2.7909516760724062e-05,0.00044057845310654063
1985,Never,Hamburg,in school,0.00020633446817290828,14443,-2.7909516760724062e-05,0.00044057845310654063
1985,Never,Bremen,higher education,0.00020633446817290828,14443,-2.7909516760724062e-05,0.00044057845310654063
1986,At least once per week,Bavaria,middle vocational,0.17894736842105263,13742,0.17253853097892224,0.18535620586318302
1986,At least once per week,North Rhine-Westphalia,middle vocational,0.11578947368421053,13742,0.11043960059678849,0.12113934677163256
1986,At least once per week,"Rhineland-Palatinate, Saarland",middle vocational,0.06315789473684211,13742,0.059090857745749105,0.06722493172793512
1986,At least once per week,Baden-Wuerttemberg,middle vocational,0.06315789473684211,13742,0.059090857745749105,0.06722493172793512
1986,At least once per week,Bavaria,higher education,0.05263157894736842,13742,0.04889809962075698,0.056365058273979855
1986,At least once per week,Hesse,middle vocational,0.042105263157894736,13742,0.038747437171690255,0.04546308914409922
1986,At least once per week,"Rhineland-Palatinate, Saarland",higher education,0.042105263157894736,13742,0.038747437171690255,0.04546308914409922
1986,At least once per week,Lower Saxony,middle vocational,0.042105263157894736,13742,0.038747437171690255,0.04546308914409922
1986,At least once per week,Lower Saxony,higher vocational,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Hesse,vocational + Abi,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Baden-Wuerttemberg,higher education,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Lower Saxony,higher education,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Baden-Wuerttemberg,vocational + Abi,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Schleswig-Holstein,vocational + Abi,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Hesse,higher education,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Bavaria,inadequately,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Lower Saxony,vocational + Abi,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,North Rhine-Westphalia,higher education,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Bavaria,general elementary,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,"Rhineland-Palatinate, Saarland",higher vocational,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Baden-Wuerttemberg,general elementary,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Hesse,general elementary,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,"Rhineland-Palatinate, Saarland",general elementary,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Baden-Wuerttemberg,inadequately,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Lower Saxony,general elementary,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Baden-Wuerttemberg,higher vocational,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Berlin,higher education,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,North Rhine-Westphalia,general elementary,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Hamburg,higher education,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Schleswig-Holstein,middle vocational,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per month,North Rhine-Westphalia,middle vocational,0.13690476190476192,13742,0.13115738423011516,0.14265213957940867
1986,At least once per month,Bavaria,middle vocational,0.09523809523809523,13742,0.09033010598797693,0.10014608448821354
1986,At least once per month,"Rhineland-Palatinate, Saarland",middle vocational,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,At least once per month,North Rhine-Westphalia,general elementary,0.05952380952380952,13742,0.05556786346636655,0.06347975558125249
1986,At least once per month,Lower Saxony,middle vocational,0.05357142857142857,13742,0.04980663095901481,0.05733622618384233
1986,At least once per month,Bavaria,general elementary,0.047619047619047616,13742,0.04405841798229154,0.05117967725580369
1986,At least once per month,Baden-Wuerttemberg,middle vocational,0.041666666666666664,13742,0.03832561050842467,0.045007722824908655
1986,At least once per month,"Rhineland-Palatinate, Saarland",general elementary,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,At least once per month,Hesse,middle vocational,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,At least once per month,Schleswig-Holstein,middle vocational,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,At least once per month,North Rhine-Westphalia,higher education,0.02976190476190476,13742,0.026920712508412627,0.0326030970153969
1986,At least once per month,Bavaria,higher vocational,0.023809523809523808,13742,0.0212605009089402,0.026358546710107417
1986,At least once per month,Bavaria,higher education,0.023809523809523808,13742,0.0212605009089402,0.026358546710107417
1986,At least once per month,Berlin,middle vocational,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,Lower Saxony,higher education,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,"Rhineland-Palatinate, Saarland",higher education,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,Baden-Wuerttemberg,higher education,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,Baden-Wuerttemberg,general elementary,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,Hesse,higher vocational,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,At least once per month,North Rhine-Westphalia,vocational + Abi,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,North Rhine-Westphalia,higher vocational,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Berlin,higher vocational,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Berlin,general elementary,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Schleswig-Holstein,higher education,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Hamburg,middle vocational,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Baden-Wuerttemberg,higher vocational,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Lower Saxony,vocational + Abi,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Bremen,middle vocational,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,North Rhine-Westphalia,in school,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Hesse,higher education,0.011904761904761904,13742,0.010091373395780295,0.013718150413743514
1986,At least once per month,Hamburg,higher education,0.005952380952380952,13742,0.004666265213064522,0.007238496691697382
1986,At least once per month,Hamburg,general elementary,0.005952380952380952,13742,0.004666265213064522,0.007238496691697382
1986,At least once per month,Berlin,higher education,0.005952380952380952,13742,0.004666265213064522,0.007238496691697382
