"plj0047","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2013","66 und älter","Hamburg","59","0.567437815887212","0.471759639090587","0.663115992683837"
"Einige Sorgen","2013","66 und älter","Niedersachsen","237","0.468438298784096","0.42447922528798","0.512397372280211"
"Einige Sorgen","2013","66 und älter","Bremen","","","",""
"Einige Sorgen","2013","66 und älter","Nordrhein-Westfalen","522","0.549873137773043","0.518336320445116","0.58140995510097"
"Einige Sorgen","2013","66 und älter","Hessen","157","0.489213640921639","0.432928248138019","0.545499033705258"
"Einige Sorgen","2013","66 und älter","Rheinland-Pfalz,Saarland","126","0.522231239607263","0.461042936860744","0.583419542353781"
"Einige Sorgen","2013","66 und älter","Baden-Wuerttemberg","340","0.610455945685331","0.570067277596165","0.650844613774497"
"Einige Sorgen","2013","66 und älter","Bayern","433","0.551740881228411","0.516545752528526","0.586936009928296"
"Einige Sorgen","2013","66 und älter","Saarland","","","",""
"Einige Sorgen","2013","66 und älter","Berlin","97","0.499266324452302","0.430987817215725","0.56754483168888"
"Einige Sorgen","2013","66 und älter","Brandenburg","155","0.679218617771558","0.621472791717113","0.736964443826004"
"Einige Sorgen","2013","66 und älter","Mecklenburg-Vorpommern","71","0.61117893491316","0.523593136801844","0.698764733024477"
"Einige Sorgen","2013","66 und älter","Sachsen","208","0.559074833051845","0.506985020699299","0.611164645404392"
"Einige Sorgen","2013","66 und älter","Sachsen-Anhalt","120","0.541970344482354","0.473766992238253","0.610173696726455"
"Einige Sorgen","2013","66 und älter","Thueringen","122","0.508113586271458","0.441596833215393","0.574630339327523"
"Keine Sorgen","2013","16-34 Jahre alt","Schleswig-Holstein","65","0.283351968562319","0.221514873341656","0.345189063782983"
"Keine Sorgen","2013","16-34 Jahre alt","Hamburg","53","0.343116681613788","0.263907854798474","0.422325508429103"
"Keine Sorgen","2013","16-34 Jahre alt","Niedersachsen","203","0.350772129452173","0.309951513219675","0.391592745684672"
"Keine Sorgen","2013","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2013","16-34 Jahre alt","Nordrhein-Westfalen","486","0.31543709729608","0.290435043019117","0.340439151573044"
"Keine Sorgen","2013","16-34 Jahre alt","Hessen","180","0.33518468312246","0.290567057626202","0.379802308618717"
"Keine Sorgen","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","116","0.296241070283355","0.243959469790924","0.348522670775785"
"Keine Sorgen","2013","16-34 Jahre alt","Baden-Wuerttemberg","347","0.394798569887944","0.360647958505942","0.428949181269947"
"Keine Sorgen","2013","16-34 Jahre alt","Bayern","373","0.422981774561447","0.39104096435664","0.454922584766254"
"Keine Sorgen","2013","16-34 Jahre alt","Saarland","33","0.460518799133134","0.343754275853983","0.577283322412284"
"Keine Sorgen","2013","16-34 Jahre alt","Berlin","67","0.231479639848432","0.178229143826598","0.284730135870267"
"Keine Sorgen","2013","16-34 Jahre alt","Brandenburg","53","0.374147188040892","0.294556682080311","0.453737694001472"
"Keine Sorgen","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2013","16-34 Jahre alt","Sachsen","83","0.244723778030464","0.193631574986022","0.295815981074906"
"Keine Sorgen","2013","16-34 Jahre alt","Sachsen-Anhalt","59","0.333909651790164","0.264627854333565","0.403191449246763"
"Keine Sorgen","2013","16-34 Jahre alt","Thueringen","49","0.376324760379295","0.300544007966581","0.452105512792009"
"Keine Sorgen","2013","35-65 Jahre alt","Schleswig-Holstein","96","0.231564887012399","0.188756030333874","0.274373743690925"
"Keine Sorgen","2013","35-65 Jahre alt","Hamburg","76","0.254254716250249","0.196845486416919","0.311663946083579"
"Keine Sorgen","2013","35-65 Jahre alt","Niedersachsen","334","0.232724875702868","0.208542662400982","0.256907089004754"
"Keine Sorgen","2013","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2013","35-65 Jahre alt","Nordrhein-Westfalen","748","0.230548881531874","0.214691354038177","0.246406409025571"
"Keine Sorgen","2013","35-65 Jahre alt","Hessen","297","0.244794319311976","0.218038050737577","0.271550587886375"
"Keine Sorgen","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","204","0.271166600773514","0.23656185255444","0.305771348992589"
"Keine Sorgen","2013","35-65 Jahre alt","Baden-Wuerttemberg","500","0.282487553793314","0.259994772550051","0.304980335036576"
"Keine Sorgen","2013","35-65 Jahre alt","Bayern","653","0.283380018543254","0.26390106576551","0.302858971320998"
"Keine Sorgen","2013","35-65 Jahre alt","Saarland","39","0.1777408549187","0.113957620788153","0.241524089049247"
"Keine Sorgen","2013","35-65 Jahre alt","Berlin","120","0.20930268172284","0.173786575015838","0.244818788429842"
"Keine Sorgen","2013","35-65 Jahre alt","Brandenburg","118","0.198612916607632","0.163324492962082","0.233901340253182"
"Keine Sorgen","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","61","0.238583187868065","0.187363323723422","0.289803052012707"
"Keine Sorgen","2013","35-65 Jahre alt","Sachsen","202","0.27002786049212","0.238989823373924","0.301065897610317"
"Keine Sorgen","2013","35-65 Jahre alt","Sachsen-Anhalt","107","0.267934184524493","0.228559319000211","0.307309050048775"
"Keine Sorgen","2013","35-65 Jahre alt","Thueringen","156","0.328067672133918","0.285977700858679","0.370157643409156"
"Keine Sorgen","2013","66 und älter","Schleswig-Holstein","38","0.200807594795685","0.141283992253686","0.260331197337684"
"Keine Sorgen","2013","66 und älter","Hamburg","","","",""
"Keine Sorgen","2013","66 und älter","Niedersachsen","143","0.298374653831152","0.25806778237094","0.338681525291364"
"Keine Sorgen","2013","66 und älter","Bremen","","","",""
"Keine Sorgen","2013","66 und älter","Nordrhein-Westfalen","215","0.230014597504372","0.203337529852454","0.25669166515629"
"Keine Sorgen","2013","66 und älter","Hessen","102","0.345898626133453","0.292340703204757","0.399456549062149"
"Keine Sorgen","2013","66 und älter","Rheinland-Pfalz,Saarland","99","0.34549241092544","0.28724123355589","0.40374358829499"
"Keine Sorgen","2013","66 und älter","Baden-Wuerttemberg","128","0.229676098922128","0.194838463851455","0.264513733992801"
"Keine Sorgen","2013","66 und älter","Bayern","212","0.28992886804029","0.257818368095615","0.322039367984964"
"Keine Sorgen","2013","66 und älter","Saarland","","","",""
"Keine Sorgen","2013","66 und älter","Berlin","39","0.168723188980226","0.117581543026054","0.219864834934398"
"Keine Sorgen","2013","66 und älter","Brandenburg","53","0.178505098444087","0.13113121590149","0.225878980986684"
"Keine Sorgen","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2013","66 und älter","Sachsen","69","0.236521307568381","0.191938339926617","0.281104275210144"
"Keine Sorgen","2013","66 und älter","Sachsen-Anhalt","55","0.314197533487692","0.250653896637318","0.377741170338066"
"Keine Sorgen","2013","66 und älter","Thueringen","69","0.31918288088872","0.257159811748341","0.381205950029098"
"Grosse Sorgen","2014","16-34 Jahre alt","Schleswig-Holstein","63","0.197015144443917","0.147809523893223","0.246220764994612"
"Grosse Sorgen","2014","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2014","16-34 Jahre alt","Niedersachsen","133","0.153504316292453","0.126086256376541","0.180922376208364"
"Grosse Sorgen","2014","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2014","16-34 Jahre alt","Nordrhein-Westfalen","387","0.220001349978839","0.198672202522629","0.241330497435049"
"Grosse Sorgen","2014","16-34 Jahre alt","Hessen","96","0.225790941855177","0.187031571695721","0.264550312014633"
"Grosse Sorgen","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","57","0.190343030796581","0.147987498852742","0.23269856274042"
"Grosse Sorgen","2014","16-34 Jahre alt","Baden-Wuerttemberg","140","0.138441346972346","0.114312528439307","0.162570165505386"
"Grosse Sorgen","2014","16-34 Jahre alt","Bayern","208","0.175164263921461","0.152140239425181","0.198188288417741"
"Grosse Sorgen","2014","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2014","16-34 Jahre alt","Berlin","58","0.249386037576566","0.195319952405842","0.30345212274729"
"Grosse Sorgen","2014","16-34 Jahre alt","Brandenburg","30","0.183825467191083","0.126600425734984","0.241050508647182"
"Grosse Sorgen","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2014","16-34 Jahre alt","Sachsen","69","0.241234791459455","0.196978548487769","0.28549103443114"
"Grosse Sorgen","2014","16-34 Jahre alt","Sachsen-Anhalt","48","0.25212913914","0.192541272941298","0.311717005338702"
"Grosse Sorgen","2014","16-34 Jahre alt","Thueringen","45","0.222993858175224","0.166560794961945","0.279426921388502"
"Grosse Sorgen","2014","35-65 Jahre alt","Schleswig-Holstein","107","0.198161308122254","0.16279488693939","0.233527729305119"
"Grosse Sorgen","2014","35-65 Jahre alt","Hamburg","53","0.286843240811117","0.229260977691047","0.344425503931186"
"Grosse Sorgen","2014","35-65 Jahre alt","Niedersachsen","308","0.228722483389193","0.207089143447998","0.250355823330388"
"Grosse Sorgen","2014","35-65 Jahre alt","Bremen","34","0.273254683594887","0.189596242019661","0.356913125170114"
"Grosse Sorgen","2014","35-65 Jahre alt","Nordrhein-Westfalen","906","0.263808701251783","0.2486505287638","0.278966873739766"
"Grosse Sorgen","2014","35-65 Jahre alt","Hessen","244","0.239745464746154","0.215081372320185","0.264409557172124"
"Grosse Sorgen","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","141","0.174701774425287","0.147706023742073","0.201697525108502"
"Grosse Sorgen","2014","35-65 Jahre alt","Baden-Wuerttemberg","342","0.16974225907265","0.152795218492438","0.186689299652861"
"Grosse Sorgen","2014","35-65 Jahre alt","Bayern","517","0.198810741078497","0.183362588087075","0.214258894069919"
"Grosse Sorgen","2014","35-65 Jahre alt","Saarland","30","0.314452905078174","0.236420482543089","0.392485327613259"
"Grosse Sorgen","2014","35-65 Jahre alt","Berlin","131","0.223795363313265","0.188609568403153","0.258981158223376"
"Grosse Sorgen","2014","35-65 Jahre alt","Brandenburg","112","0.176304368315379","0.145938526761541","0.206670209869216"
"Grosse Sorgen","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","80","0.220627279927168","0.174907223761899","0.266347336092436"
"Grosse Sorgen","2014","35-65 Jahre alt","Sachsen","187","0.211315710648166","0.184863922719621","0.237767498576712"
"Grosse Sorgen","2014","35-65 Jahre alt","Sachsen-Anhalt","129","0.229529695032521","0.194352653530882","0.264706736534159"
"Grosse Sorgen","2014","35-65 Jahre alt","Thueringen","113","0.223466269787355","0.189506063156573","0.257426476418137"
"Grosse Sorgen","2014","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","2014","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2014","66 und älter","Niedersachsen","98","0.201513995821918","0.165740548992956","0.23728744265088"
"Grosse Sorgen","2014","66 und älter","Bremen","","","",""
"Grosse Sorgen","2014","66 und älter","Nordrhein-Westfalen","244","0.236662410659487","0.209374951335068","0.263949869983905"
"Grosse Sorgen","2014","66 und älter","Hessen","57","0.227833643590569","0.179052352962096","0.276614934219041"
"Grosse Sorgen","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","2014","66 und älter","Baden-Wuerttemberg","106","0.19756242304671","0.164195802014558","0.230929044078862"
"Grosse Sorgen","2014","66 und älter","Bayern","144","0.190075820747312","0.162380492203842","0.217771149290782"
"Grosse Sorgen","2014","66 und älter","Saarland","","","",""
"Grosse Sorgen","2014","66 und älter","Berlin","60","0.260571038204413","0.200336677206709","0.320805399202118"
"Grosse Sorgen","2014","66 und älter","Brandenburg","53","0.25126381291781","0.196840802330668","0.305686823504952"
"Grosse Sorgen","2014","66 und älter","Mecklenburg-Vorpommern","37","0.326649625846818","0.243086045135511","0.410213206558125"
"Grosse Sorgen","2014","66 und älter","Sachsen","84","0.229047268055426","0.184896841586455","0.273197694524397"
"Grosse Sorgen","2014","66 und älter","Sachsen-Anhalt","48","0.226488893230666","0.169607116237147","0.283370670224184"
"Grosse Sorgen","2014","66 und älter","Thueringen","48","0.258339061104221","0.199277543092367","0.317400579116074"
"Einige Sorgen","2014","16-34 Jahre alt","Schleswig-Holstein","135","0.557760401776605","0.496318608495824","0.619202195057386"
"Einige Sorgen","2014","16-34 Jahre alt","Hamburg","59","0.412944948078865","0.321349878861305","0.504540017296424"
"Einige Sorgen","2014","16-34 Jahre alt","Niedersachsen","341","0.553484459450837","0.515671988670945","0.59129693023073"
"Einige Sorgen","2014","16-34 Jahre alt","Bremen","40","0.627392160366957","0.51412745257204","0.740656868161874"
"Einige Sorgen","2014","16-34 Jahre alt","Nordrhein-Westfalen","737","0.540651331785319","0.51499209304072","0.566310570529917"
"Einige Sorgen","2014","16-34 Jahre alt","Hessen","224","0.479660490944789","0.433347299989166","0.525973681900412"
"Einige Sorgen","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","179","0.556224514302677","0.502620435396297","0.609828593209057"
"Einige Sorgen","2014","16-34 Jahre alt","Baden-Wuerttemberg","377","0.511280494747991","0.476356800814","0.546204188681981"
"Einige Sorgen","2014","16-34 Jahre alt","Bayern","532","0.533256556805301","0.503037426239422","0.56347568737118"
"Einige Sorgen","2014","16-34 Jahre alt","Saarland","32","0.404727685622009","0.288064741104118","0.521390630139901"
"Einige Sorgen","2014","16-34 Jahre alt","Berlin","133","0.565812960439086","0.503875212423567","0.627750708454606"
"Einige Sorgen","2014","16-34 Jahre alt","Brandenburg","92","0.426380879567947","0.353317050720714","0.499444708415179"
"Einige Sorgen","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","63","0.440335487241951","0.35295932269171","0.527711651792191"
"Einige Sorgen","2014","16-34 Jahre alt","Sachsen","192","0.506626224639413","0.454909295335576","0.55834315394325"
"Einige Sorgen","2014","16-34 Jahre alt","Sachsen-Anhalt","95","0.507518033583745","0.438913326764692","0.576122740402798"
"Einige Sorgen","2014","16-34 Jahre alt","Thueringen","107","0.520241988984439","0.452510789574414","0.587973188394464"
"Einige Sorgen","2014","35-65 Jahre alt","Schleswig-Holstein","294","0.619917842187935","0.576850904733528","0.662984779642343"
"Einige Sorgen","2014","35-65 Jahre alt","Hamburg","128","0.516553035961053","0.452931258848741","0.580174813073365"
"Einige Sorgen","2014","35-65 Jahre alt","Niedersachsen","816","0.560565503077833","0.535001782154658","0.586129224001009"
"Einige Sorgen","2014","35-65 Jahre alt","Bremen","53","0.44791166119867","0.354557149056873","0.541266173340467"
"Einige Sorgen","2014","35-65 Jahre alt","Nordrhein-Westfalen","1798","0.566455189430954","0.5494098080523","0.583500570809609"
"Einige Sorgen","2014","35-65 Jahre alt","Hessen","633","0.525903870874851","0.497057125731607","0.554750616018094"
"Einige Sorgen","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","445","0.603797803035523","0.569024535746797","0.638571070324249"
"Einige Sorgen","2014","35-65 Jahre alt","Baden-Wuerttemberg","1031","0.541233790586359","0.518739071383104","0.563728509789613"
"Einige Sorgen","2014","35-65 Jahre alt","Bayern","1453","0.559211812140354","0.539994518654694","0.578429105626013"
"Einige Sorgen","2014","35-65 Jahre alt","Saarland","72","0.519425490845636","0.435456171699893","0.603394809991379"
"Einige Sorgen","2014","35-65 Jahre alt","Berlin","322","0.625491752655623","0.584632050613761","0.666351454697484"
"Einige Sorgen","2014","35-65 Jahre alt","Brandenburg","370","0.658162909660032","0.62036683506771","0.695958984252354"
"Einige Sorgen","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","185","0.613915522625306","0.56023706512567","0.667593980124942"
"Einige Sorgen","2014","35-65 Jahre alt","Sachsen","544","0.584232607060843","0.55229843557247","0.616166778549217"
"Einige Sorgen","2014","35-65 Jahre alt","Sachsen-Anhalt","304","0.517832566230902","0.476034562956733","0.55963056950507"
"Einige Sorgen","2014","35-65 Jahre alt","Thueringen","327","0.504627345521056","0.463867213984932","0.54538747705718"
"Einige Sorgen","2014","66 und älter","Schleswig-Holstein","101","0.583070468123656","0.511042080972153","0.655098855275159"
"Einige Sorgen","2014","66 und älter","Hamburg","53","0.573043774939262","0.475112676063291","0.670974873815232"
"Einige Sorgen","2014","66 und älter","Niedersachsen","271","0.570362120963756","0.526215126172201","0.614509115755311"
"Einige Sorgen","2014","66 und älter","Bremen","","","",""
"Einige Sorgen","2014","66 und älter","Nordrhein-Westfalen","504","0.560285056085041","0.52841885684509","0.592151255324992"
"Einige Sorgen","2014","66 und älter","Hessen","157","0.515753174643826","0.457630811032397","0.573875538255256"
"Einige Sorgen","2014","66 und älter","Rheinland-Pfalz,Saarland","128","0.436283972411481","0.375175327789935","0.497392617033027"
"Einige Sorgen","2014","66 und älter","Baden-Wuerttemberg","310","0.551943168984037","0.510268883672155","0.59361745429592"
"Einige Sorgen","2014","66 und älter","Bayern","460","0.571721570926998","0.536793363968377","0.60664977788562"
"Einige Sorgen","2014","66 und älter","Saarland","","","",""
"Einige Sorgen","2014","66 und älter","Berlin","113","0.583733155377732","0.516089651044819","0.651376659710644"
"Einige Sorgen","2014","66 und älter","Brandenburg","153","0.614193998278682","0.553115204506766","0.675272792050598"
"Einige Sorgen","2014","66 und älter","Mecklenburg-Vorpommern","66","0.540315630359073","0.451516433082042","0.629114827636103"
"Einige Sorgen","2014","66 und älter","Sachsen","192","0.511453783249294","0.458935019567549","0.563972546931038"
"Einige Sorgen","2014","66 und älter","Sachsen-Anhalt","112","0.516385849016005","0.448472821750155","0.584298876281855"
"Einige Sorgen","2014","66 und älter","Thueringen","87","0.37551750045509","0.310177055104636","0.440857945805543"
"Keine Sorgen","2014","16-34 Jahre alt","Schleswig-Holstein","53","0.245224453779478","0.192001125569514","0.298447781989442"
"Keine Sorgen","2014","16-34 Jahre alt","Hamburg","30","0.37667603811094","0.286533971664947","0.466818104556933"
"Keine Sorgen","2014","16-34 Jahre alt","Niedersachsen","190","0.29301122425671","0.258392390015226","0.327630058498194"
"Keine Sorgen","2014","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2014","16-34 Jahre alt","Nordrhein-Westfalen","325","0.239347318235843","0.217377757098664","0.261316879373021"
"Keine Sorgen","2014","16-34 Jahre alt","Hessen","127","0.294548567200034","0.252290819421029","0.33680631497904"
"Keine Sorgen","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","94","0.253432454900742","0.206501781114726","0.300363128686758"
"Keine Sorgen","2014","16-34 Jahre alt","Baden-Wuerttemberg","270","0.350278158279663","0.316948490329906","0.383607826229421"
"Keine Sorgen","2014","16-34 Jahre alt","Bayern","307","0.291579179273238","0.264049657752978","0.319108700793497"
"Keine Sorgen","2014","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2014","16-34 Jahre alt","Berlin","55","0.184801001984348","0.13629845814537","0.233303545823325"
"Keine Sorgen","2014","16-34 Jahre alt","Brandenburg","54","0.38979365324097","0.317741411228402","0.461845895253539"
"Keine Sorgen","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","35","0.342987601501082","0.259434371856631","0.426540831145534"
"Keine Sorgen","2014","16-34 Jahre alt","Sachsen","98","0.252138983901132","0.207219856245794","0.297058111556471"
"Keine Sorgen","2014","16-34 Jahre alt","Sachsen-Anhalt","61","0.240352827276255","0.181716928321227","0.298988726231284"
"Keine Sorgen","2014","16-34 Jahre alt","Thueringen","57","0.256764152840337","0.197539098536355","0.31598920714432"
"Keine Sorgen","2014","35-65 Jahre alt","Schleswig-Holstein","87","0.18192084968981","0.147693199873405","0.216148499506216"
"Keine Sorgen","2014","35-65 Jahre alt","Hamburg","56","0.19660372322783","0.146005566674907","0.247201879780753"
"Keine Sorgen","2014","35-65 Jahre alt","Niedersachsen","324","0.210712013532974","0.189706843328508","0.23171718373744"
"Keine Sorgen","2014","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2014","35-65 Jahre alt","Nordrhein-Westfalen","543","0.169736109317263","0.156823852855195","0.18264836577933"
"Keine Sorgen","2014","35-65 Jahre alt","Hessen","274","0.234350664378995","0.209879283376477","0.258822045381514"
"Keine Sorgen","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","174","0.22150042253919","0.191977607546699","0.25102323753168"
"Keine Sorgen","2014","35-65 Jahre alt","Baden-Wuerttemberg","512","0.289023950340991","0.268560125228053","0.30948777545393"
"Keine Sorgen","2014","35-65 Jahre alt","Bayern","594","0.241977446781149","0.225400002028919","0.25855489153338"
"Keine Sorgen","2014","35-65 Jahre alt","Saarland","34","0.16612160407619","0.103569336771362","0.228673871381017"
"Keine Sorgen","2014","35-65 Jahre alt","Berlin","86","0.150712884031112","0.120509460923139","0.180916307139085"
"Keine Sorgen","2014","35-65 Jahre alt","Brandenburg","123","0.165532722024589","0.135917363970805","0.195148080078373"
"Keine Sorgen","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","51","0.165457197447526","0.124486657301874","0.206427737593179"
"Keine Sorgen","2014","35-65 Jahre alt","Sachsen","184","0.20445168229099","0.17832007222559","0.23058329235639"
"Keine Sorgen","2014","35-65 Jahre alt","Sachsen-Anhalt","116","0.252637738736577","0.216290065633556","0.288985411839599"
"Keine Sorgen","2014","35-65 Jahre alt","Thueringen","138","0.271906384691589","0.235633049766968","0.30817971961621"
"Keine Sorgen","2014","66 und älter","Schleswig-Holstein","52","0.283476566369727","0.217637203502901","0.349315929236554"
"Keine Sorgen","2014","66 und älter","Hamburg","","","",""
"Keine Sorgen","2014","66 und älter","Niedersachsen","114","0.228123883214326","0.190701304965671","0.265546461462981"
"Keine Sorgen","2014","66 und älter","Bremen","","","",""
"Keine Sorgen","2014","66 und älter","Nordrhein-Westfalen","184","0.203052533255472","0.177226411858939","0.228878654652005"
"Keine Sorgen","2014","66 und älter","Hessen","70","0.256413181765605","0.205629412013934","0.307196951517276"
"Keine Sorgen","2014","66 und älter","Rheinland-Pfalz,Saarland","105","0.450245529006928","0.388940384580094","0.511550673433763"
"Keine Sorgen","2014","66 und älter","Baden-Wuerttemberg","131","0.250494407969252","0.214183184342794","0.286805631595711"
"Keine Sorgen","2014","66 und älter","Bayern","167","0.23820260832569","0.208133960464028","0.268271256187353"
"Keine Sorgen","2014","66 und älter","Saarland","","","",""
"Keine Sorgen","2014","66 und älter","Berlin","31","0.155695806417855","0.105942615649882","0.205448997185828"
"Keine Sorgen","2014","66 und älter","Brandenburg","38","0.134542188803508","0.0917262596413816","0.177358117965634"
"Keine Sorgen","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2014","66 und älter","Sachsen","72","0.25949894869528","0.21344264182513","0.30555525556543"
"Keine Sorgen","2014","66 und älter","Sachsen-Anhalt","48","0.257125257753329","0.197730708630072","0.316519806876587"
"Keine Sorgen","2014","66 und älter","Thueringen","76","0.36614343844069","0.301141248794739","0.43114562808664"
"Grosse Sorgen","2015","16-34 Jahre alt","Schleswig-Holstein","82","0.299733096823253","0.240907101880813","0.358559091765694"
"Grosse Sorgen","2015","16-34 Jahre alt","Hamburg","42","0.401876634303323","0.3137887107439","0.489964557862747"
"Grosse Sorgen","2015","16-34 Jahre alt","Niedersachsen","191","0.264626416361619","0.231518906741987","0.29773392598125"
"Grosse Sorgen","2015","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","Nordrhein-Westfalen","501","0.353643396948594","0.329400100953202","0.377886692943987"
"Grosse Sorgen","2015","16-34 Jahre alt","Hessen","122","0.282829163531401","0.242538828636158","0.323119498426645"
"Grosse Sorgen","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","82","0.257789127214468","0.210160118800674","0.305418135628261"
"Grosse Sorgen","2015","16-34 Jahre alt","Baden-Wuerttemberg","205","0.278217327891523","0.247413965042853","0.309020690740193"
"Grosse Sorgen","2015","16-34 Jahre alt","Bayern","281","0.270123186385392","0.243775563942423","0.296470808828362"
"Grosse Sorgen","2015","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","Berlin","108","0.443435388665644","0.385037296113539","0.50183348121775"
"Grosse Sorgen","2015","16-34 Jahre alt","Brandenburg","49","0.366777545893313","0.295170956259186","0.43838413552744"
"Grosse Sorgen","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","34","0.278538760914515","0.195517676652264","0.361559845176765"
"Grosse Sorgen","2015","16-34 Jahre alt","Sachsen","114","0.367435714321931","0.315498684243078","0.419372744400785"
"Grosse Sorgen","2015","16-34 Jahre alt","Sachsen-Anhalt","68","0.388220352747405","0.316826924344266","0.459613781150544"
"Grosse Sorgen","2015","16-34 Jahre alt","Thueringen","81","0.427051539413415","0.360932461951543","0.493170616875287"
"Grosse Sorgen","2015","35-65 Jahre alt","Schleswig-Holstein","178","0.384976535046365","0.341581754324943","0.428371315767787"
"Grosse Sorgen","2015","35-65 Jahre alt","Hamburg","77","0.390458848704183","0.328738038217813","0.452179659190552"
"Grosse Sorgen","2015","35-65 Jahre alt","Niedersachsen","476","0.355233015871296","0.330402018645515","0.380064013097077"
"Grosse Sorgen","2015","35-65 Jahre alt","Bremen","40","0.343561688628849","0.246521082285184","0.440602294972515"
"Grosse Sorgen","2015","35-65 Jahre alt","Nordrhein-Westfalen","1186","0.378164323894772","0.3612271925417","0.395101455247844"
"Grosse Sorgen","2015","35-65 Jahre alt","Hessen","378","0.348141868714573","0.320304607705583","0.375979129723564"
"Grosse Sorgen","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","205","0.286727519746518","0.254826698471058","0.318628341021977"
"Grosse Sorgen","2015","35-65 Jahre alt","Baden-Wuerttemberg","546","0.312696238667653","0.291628044711718","0.333764432623588"
"Grosse Sorgen","2015","35-65 Jahre alt","Bayern","779","0.320868235319047","0.302660422307261","0.339076048330832"
"Grosse Sorgen","2015","35-65 Jahre alt","Saarland","52","0.430800412213862","0.349353567846002","0.512247256581722"
"Grosse Sorgen","2015","35-65 Jahre alt","Berlin","193","0.394467023616765","0.352540670218964","0.436393377014566"
"Grosse Sorgen","2015","35-65 Jahre alt","Brandenburg","172","0.298303395139072","0.261417686083055","0.335189104195088"
"Grosse Sorgen","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","107","0.297794251679093","0.247533974847053","0.348054528511132"
"Grosse Sorgen","2015","35-65 Jahre alt","Sachsen","285","0.345916433798094","0.313957997071403","0.377874870524785"
"Grosse Sorgen","2015","35-65 Jahre alt","Sachsen-Anhalt","175","0.326043812420492","0.285240264691176","0.366847360149809"
"Grosse Sorgen","2015","35-65 Jahre alt","Thueringen","176","0.30382438484924","0.265423342860118","0.342225426838362"
"Grosse Sorgen","2015","66 und älter","Schleswig-Holstein","64","0.352182307614788","0.281210864420507","0.423153750809069"
"Grosse Sorgen","2015","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2015","66 und älter","Niedersachsen","172","0.312255046007811","0.271181509274871","0.35332858274075"
"Grosse Sorgen","2015","66 und älter","Bremen","","","",""
"Grosse Sorgen","2015","66 und älter","Nordrhein-Westfalen","400","0.415308195301984","0.383483296612566","0.447133093991403"
"Grosse Sorgen","2015","66 und älter","Hessen","90","0.334538710115209","0.278974800746178","0.39010261948424"
"Grosse Sorgen","2015","66 und älter","Rheinland-Pfalz,Saarland","56","0.246800809987477","0.19398592713048","0.299615692844474"
"Grosse Sorgen","2015","66 und älter","Baden-Wuerttemberg","173","0.3255976587031","0.286220097743194","0.364975219663006"
"Grosse Sorgen","2015","66 und älter","Bayern","208","0.278661861029006","0.246467621660536","0.310856100397475"
"Grosse Sorgen","2015","66 und älter","Saarland","","","",""
"Grosse Sorgen","2015","66 und älter","Berlin","72","0.383866139112358","0.315431707134114","0.452300571090601"
"Grosse Sorgen","2015","66 und älter","Brandenburg","69","0.337526773668132","0.278555854921995","0.396497692414269"
