syear,bula_h,plj0047,proportion,n,lower_confidence,upper_confidence
1992,Hamburg,3.0,0.0031291908806437194,13316,0.0021805438633713554,0.0040778378979160835
1992,Schleswig-Holstein,3.0,0.0031291908806437194,13316,0.0021805438633713554,0.0040778378979160835
1992,Bremen,1.0,0.002682163611980331,13316,0.0018036902348951942,0.003560636989065468
1992,Schleswig-Holstein,1.0,0.002682163611980331,13316,0.0018036902348951942,0.003560636989065468
1992,Berlin,3.0,0.0013410818059901655,13316,0.0007194898211818787,0.001962673790798452
1993,Nordrhein-Westfalen,1.0,0.15384615384615385,13101,0.147667813392715,0.1600244942995927
1993,Baden-Wuerttemberg,1.0,0.13003663003663005,13101,0.12427709818330251,0.13579616188995758
1993,Baden-Wuerttemberg,2.0,0.1227106227106227,13101,0.11709217474084971,0.1283290706803957
1993,Nordrhein-Westfalen,2.0,0.10073260073260074,13101,0.09557873267492946,0.10588646879027201
1993,Hessen,2.0,0.07005494505494506,13101,0.06568423606692597,0.07442565404296414
1993,Bayern,1.0,0.06272893772893773,13101,0.05857681273456717,0.0668810627233083
1993,Bayern,2.0,0.05631868131868132,13101,0.05237099382666353,0.06026636881069911
1993,Baden-Wuerttemberg,3.0,0.03891941391941392,13101,0.035607592610521537,0.0422312352283063
1993,Niedersachsen,1.0,0.037545787545787544,13101,0.03429061138701888,0.04080096370455621
1993,Hessen,1.0,0.036172161172161175,13101,0.03297480653007263,0.039369515814249724
1993,Nordrhein-Westfalen,3.0,0.027014652014652016,13101,0.02423841406163929,0.02979088996766474
1993,"Rheinland-Pfalz,Saarland",2.0,0.023809523809523808,13101,0.02119888682686537,0.026420160792182245
1993,Berlin,1.0,0.022435897435897436,13101,0.01989990359939797,0.024971891272396903
1993,Hessen,3.0,0.02197802197802198,13101,0.019467451273101115,0.024488592682942845
1993,Niedersachsen,2.0,0.0173992673992674,13101,0.015160247924081209,0.01963828687445359
1993,Bayern,3.0,0.013278388278388278,13101,0.011318308039632682,0.015238468517143874
1993,"Rheinland-Pfalz,Saarland",1.0,0.012362637362637362,13101,0.01047047600628106,0.014254798718993664
1993,Berlin,2.0,0.009615384615384616,13101,0.007944335860728647,0.011286433370040585
1993,Hamburg,2.0,0.0086996336996337,13101,0.007109414601854372,0.010289852797413028
1993,Schleswig-Holstein,1.0,0.007326007326007326,13101,0.0058657114986358574,0.008786303153378795
1993,"Rheinland-Pfalz,Saarland",3.0,0.005952380952380952,13101,0.00463517767724763,0.007269584227514274
1993,Hamburg,1.0,0.004578754578754579,13101,0.003422692957260126,0.005734816200249032
1993,Niedersachsen,3.0,0.004578754578754579,13101,0.003422692957260126,0.005734816200249032
1993,Schleswig-Holstein,2.0,0.004120879120879121,13101,0.003023890558778475,0.0052178676829797675
1993,Bremen,1.0,0.003663003663003663,13101,0.00262851519667576,0.004697492129331566
1993,Berlin,3.0,0.003205128205128205,13101,0.00223723052590285,0.0041730258843535595
1993,Schleswig-Holstein,3.0,0.0004578754578754579,13101,9.154073767310677e-05,0.0008242101780778089
1993,Hamburg,3.0,0.0004578754578754579,13101,9.154073767310677e-05,0.0008242101780778089
1994,Nordrhein-Westfalen,1.0,0.15596766524013314,12873,0.1496998957707706,0.16223543470949567
1994,Baden-Wuerttemberg,2.0,0.1359961959106039,12873,0.13007461872855552,0.1419177730926523
1994,Baden-Wuerttemberg,1.0,0.12363290537327627,12873,0.1179466513694006,0.12931915937715194
1994,Nordrhein-Westfalen,2.0,0.08892058963385639,12873,0.08400364328317227,0.09383753598454052
1994,Bayern,2.0,0.07037565382786495,12873,0.06595708979976628,0.07479421785596363
1994,Hessen,2.0,0.06276747503566334,12873,0.058577540941215596,0.06695740913011108
1994,Hessen,1.0,0.05230622919638612,12873,0.048460073101277604,0.05615238529149463
1994,Bayern,1.0,0.0475511174512601,12873,0.04387476289857282,0.05122747200394739
1994,Baden-Wuerttemberg,3.0,0.03471231573941987,12873,0.031550137373884214,0.03787449410495553
1994,Niedersachsen,1.0,0.03376129339039467,12873,0.03064119750901107,0.036881389271778274
1994,Nordrhein-Westfalen,3.0,0.02662862577270566,12873,0.023847440961777645,0.029409810583633674
1994,Niedersachsen,2.0,0.021398002853067047,12873,0.018898199443086995,0.0238978062630471
1994,"Rheinland-Pfalz,Saarland",1.0,0.019495958155016643,12873,0.017107524550847405,0.02188439175918588
1994,Bayern,3.0,0.019020446980504042,12873,0.016660748441225264,0.02138014551978282
1994,Hessen,3.0,0.01759391345696624,12873,0.015322778538002632,0.019865048375929843
1994,"Rheinland-Pfalz,Saarland",2.0,0.017118402282453638,12873,0.014877626496861987,0.01935917806804529
1994,Berlin,2.0,0.015216357584403234,12873,0.013101690756757003,0.017331024412049464
1994,Berlin,1.0,0.01331431288635283,12873,0.011334313843869504,0.015294311928836155
1994,Hamburg,2.0,0.011887779362815026,12873,0.010015504140051864,0.013760054585578187
1994,"Rheinland-Pfalz,Saarland",3.0,0.008083689966714217,12873,0.006536803190734489,0.009630576742693945
1994,Schleswig-Holstein,1.0,0.005706134094151213,12873,0.00440493259948364,0.007007335588818785
1994,Niedersachsen,3.0,0.0042796005706134095,12873,0.00315191893638984,0.005407282204836979
1994,Berlin,3.0,0.0042796005706134095,12873,0.00315191893638984,0.005407282204836979
1994,Schleswig-Holstein,2.0,0.0038040893961008085,12873,0.002740647120195467,0.00486753167200615
1994,Bremen,1.0,0.0028530670470756064,12873,0.0019316595226737854,0.0037744745714774273
1994,Hamburg,1.0,0.0014265335235378032,12873,0.0007745341345023699,0.0020785329125732367
1994,Bremen,2.0,0.0009510223490252021,12873,0.0004185403409414304,0.001483504357108974
1994,Schleswig-Holstein,3.0,0.00047551117451260106,12873,9.88999410564017e-05,0.0008521224079688004
1994,Hamburg,3.0,0.00047551117451260106,12873,9.88999410564017e-05,0.0008521224079688004
1995,Nordrhein-Westfalen,1.0,0.1391170431211499,13284,0.1332319429139714,0.1450021433283284
1995,Baden-Wuerttemberg,2.0,0.1391170431211499,13284,0.1332319429139714,0.1450021433283284
1995,Baden-Wuerttemberg,1.0,0.11960985626283367,13284,0.11409146222184051,0.12512825030382685
1995,Nordrhein-Westfalen,2.0,0.10061601642710473,13284,0.09550040237166665,0.1057316304825428
1995,Bayern,2.0,0.0728952772073922,13284,0.06847442770575592,0.07731612670902847
1995,Hessen,2.0,0.0646817248459959,13284,0.06049897256972675,0.06886447712226504
1995,Baden-Wuerttemberg,3.0,0.045174537987679675,13284,0.04164270227616396,0.048706373699195386
1995,Bayern,1.0,0.044661190965092405,13284,0.04114853595588203,0.04817384597430278
1995,Hessen,1.0,0.04260780287474333,13284,0.039173163458555045,0.04604244229093161
1995,Niedersachsen,2.0,0.03234086242299795,13284,0.02933251051507502,0.03534921433092087
1995,Nordrhein-Westfalen,3.0,0.028747433264887063,13284,0.025905870423873528,0.0315889961059006
1995,Bayern,3.0,0.026180698151950718,13284,0.02346537552367488,0.028896020780226555
1995,Niedersachsen,1.0,0.023100616016427104,13284,0.020545984084543834,0.025655247948310374
1995,"Rheinland-Pfalz,Saarland",2.0,0.021560574948665298,13284,0.01909062144009264,0.024030528457237955
1995,Hessen,3.0,0.014887063655030801,13284,0.012827670942142332,0.01694645636791927
1995,"Rheinland-Pfalz,Saarland",1.0,0.013347022587268994,13284,0.011395533841710546,0.015298511332827442
1995,Berlin,1.0,0.012833675564681724,13284,0.010919585663959034,0.014747765465404414
1995,Berlin,2.0,0.012833675564681724,13284,0.010919585663959034,0.014747765465404414
1995,Hamburg,2.0,0.010780287474332649,13284,0.00902417151369417,0.012536403434971128
1995,Niedersachsen,3.0,0.005646817248459959,13284,0.00437254026639127,0.006921094230528649
1995,Schleswig-Holstein,1.0,0.005646817248459959,13284,0.00437254026639127,0.006921094230528649
1995,"Rheinland-Pfalz,Saarland",3.0,0.00513347022587269,13284,0.003918181212619294,0.006348759239126085
1995,Berlin,3.0,0.00513347022587269,13284,0.003918181212619294,0.006348759239126085
1995,Schleswig-Holstein,2.0,0.004620123203285421,13284,0.0034669014003559633,0.0057733450062148785
1995,Bremen,1.0,0.003080082135523614,13284,0.002137752339919632,0.004022411931127596
1995,Hamburg,3.0,0.002566735112936345,13284,0.001706288186070408,0.0034271820398022817
1995,Schleswig-Holstein,3.0,0.001026694045174538,13284,0.00048207966908645416,0.001571308421262622
1995,Bremen,2.0,0.001026694045174538,13284,0.00048207966908645416,0.001571308421262622
1995,Hamburg,1.0,0.001026694045174538,13284,0.00048207966908645416,0.001571308421262622
1996,Nordrhein-Westfalen,2.0,0.11013524016788434,13048,0.10476357105275157,0.11550690928301711
1996,Baden-Wuerttemberg,2.0,0.07049588061557593,13048,0.06610358434349613,0.07488817688765574
1996,Bayern,2.0,0.06676511736359397,13048,0.062482055103408554,0.07104817962377939
1996,Nordrhein-Westfalen,1.0,0.0613244209544536,13048,0.05720763217634737,0.06544120973255983
1996,Sachsen,2.0,0.04601274677444427,13048,0.042417783458188196,0.04960771009070035
1996,Niedersachsen,2.0,0.043370122804290374,13048,0.039875088896233396,0.04686515671234735
1996,Bayern,1.0,0.04049432613088761,13048,0.037112081943725075,0.043876570318050145
1996,Baden-Wuerttemberg,1.0,0.040183429193222445,13048,0.03681364788378596,0.04355321050265893
1996,Hessen,2.0,0.03482045701849837,13048,0.031674843337303006,0.03796607069969373
1996,Sachsen-Anhalt,2.0,0.027514378983367015,13048,0.024707617235112465,0.030321140731621565
1996,"Rheinland-Pfalz,Saarland",2.0,0.026970309342452977,13048,0.024190659391901664,0.02974995929300429
1996,Thueringen,2.0,0.026193066998290066,13048,0.02345266859798291,0.028933465398597223
1996,Niedersachsen,1.0,0.02487175501321312,13048,0.022199559804047187,0.027543950222379054
1996,Brandenburg,2.0,0.02487175501321312,13048,0.022199559804047187,0.027543950222379054
1996,Nordrhein-Westfalen,3.0,0.024249961137882792,13048,0.021610538668981213,0.026889383606784372
1996,Sachsen,1.0,0.02098554329239857,13048,0.018526088985894272,0.023444997598902867
1996,Hessen,1.0,0.02090781905798228,13048,0.01845282607599782,0.02336281203996674
1996,Baden-Wuerttemberg,3.0,0.020519197885900824,13048,0.018086645222072255,0.022951750549729394
1996,Bayern,3.0,0.019741955541737913,13048,0.017354972191987707,0.02212893889148812
1996,Berlin,2.0,0.019120161666407585,13048,0.01677032443126251,0.02146999890155266
1996,Sachsen,3.0,0.018032022384579512,13048,0.015748764431832343,0.020315280337326682
1996,Mecklenburg-Vorpommern,2.0,0.01709933157158402,13048,0.01487485170472013,0.019323811438447906
1996,Sachsen-Anhalt,1.0,0.015467122648841909,13048,0.013349717456377632,0.017584527841306187
1996,"Rheinland-Pfalz,Saarland",1.0,0.015389398414425617,13048,0.0132772366682401,0.017501560160611135
1996,Thueringen,1.0,0.014612156070262708,13048,0.012553210581783186,0.01667110155874223
1996,Hessen,3.0,0.013834913726099797,13048,0.01183068567402908,0.015839141778170515
1996,Berlin,1.0,0.012979947147520597,13048,0.011037793667066207,0.014922100627974987
1996,Brandenburg,1.0,0.011503186693611068,13048,0.00967348277455315,0.013332890612668987
1996,Niedersachsen,3.0,0.011347738224778485,13048,0.00953029633481539,0.013165180114741581
1996,"Rheinland-Pfalz,Saarland",3.0,0.010648220115031868,13048,0.008887063505088404,0.012409376724975331
1996,Schleswig-Holstein,2.0,0.010570495880615576,13048,0.008815709697089497,0.012325282064141655
1996,Thueringen,3.0,0.009793253536452665,13048,0.008103549907382851,0.01148295716552248
1996,Brandenburg,3.0,0.009715529302036376,13048,0.008032478153144944,0.011398580450927807
1996,Berlin,3.0,0.009404632364371212,13048,0.007748469069183612,0.011060795659558812
1996,Sachsen-Anhalt,3.0,0.008860562723457173,13048,0.007252577224241458,0.010468548222672888
1996,Mecklenburg-Vorpommern,1.0,0.007616974972796518,13048,0.00612515978210116,0.009108790163491877
1996,Schleswig-Holstein,1.0,0.006917456863049899,13048,0.005495291814895397,0.0083396219112044
1996,Mecklenburg-Vorpommern,3.0,0.005518420643556661,13048,0.004247290933023546,0.006789550354089775
1996,Hamburg,2.0,0.00466345406497746,13048,0.0034944314191663684,0.005832476710788552
1996,Schleswig-Holstein,3.0,0.004119384424063423,13048,0.0030203687201066243,0.005218400128020221
1996,Bremen,2.0,0.00310896937665164,13048,0.002153721318033194,0.004064217435270087
1996,Bremen,1.0,0.002953520907819058,13048,0.0020223876814250002,0.003884654134213116
1996,Hamburg,1.0,0.002564899735737603,13048,0.001697015864823067,0.003432783606652139
1996,Hamburg,3.0,0.002487175501321312,13048,0.0016325092463748527,0.0033418417562677714
1996,Bremen,3.0,0.001243587750660656,13048,0.0006388708514252696,0.0018483046498960424
1997,Nordrhein-Westfalen,2.0,0.10521341943613167,12828,0.09990369607758542,0.11052314279467793
1997,Bayern,2.0,0.06654591274216412,12828,0.06223286992403907,0.07085895556028918
1997,Baden-Wuerttemberg,2.0,0.06607339738541503,12828,0.0617746068113027,0.07037218795952735
1997,Nordrhein-Westfalen,1.0,0.06410458339896047,12828,0.0598658627355764,0.06834330406234454
1997,Baden-Wuerttemberg,1.0,0.0447314537722476,12828,0.04115423219834912,0.04830867534614607
1997,Sachsen,2.0,0.04418018585604032,12828,0.04062404970930526,0.047736322002775375
1997,Niedersachsen,2.0,0.04307765002362577,12828,0.03956414202477264,0.0465911580224789
1997,Bayern,1.0,0.03914002205071665,12828,0.035784058920138674,0.042495985181294625
1997,Hessen,2.0,0.033548590329185696,12828,0.030432545149920116,0.036664635508451275
1997,Thueringen,2.0,0.027484643250905653,12828,0.02465540264998714,0.030313883851824167
1997,Nordrhein-Westfalen,3.0,0.026460859977949284,12828,0.023683352215805815,0.029238367740092752
1997,Sachsen-Anhalt,2.0,0.026145849740116554,12828,0.02338447761877964,0.028907221861453468
1997,"Rheinland-Pfalz,Saarland",2.0,0.025830839502283823,12828,0.02308570868890542,0.028575970315662228
1997,Niedersachsen,1.0,0.025122066467160184,12828,0.022413874809271622,0.027830258125048746
1997,Brandenburg,2.0,0.02464955111041109,12828,0.021966299200097524,0.027332803020724654
1997,Sachsen,1.0,0.022601984564498346,12828,0.020029897832220596,0.025174071296776096
1997,Baden-Wuerttemberg,3.0,0.0223657268861238,12828,0.019806809214284786,0.02492464455796281
1997,Bayern,3.0,0.021263191053709246,12828,0.018766735850790982,0.02375964625662751
1997,Hessen,1.0,0.020396912899669238,12828,0.017950758370505596,0.02284306742883288
1997,Berlin,2.0,0.02000315010237833,12828,0.017580235359533507,0.02242606484522315
1997,Sachsen,3.0,0.017955583556465586,12828,0.015657626421865453,0.02025354069106572
1997,Mecklenburg-Vorpommern,2.0,0.015671759332178296,12828,0.013522417728282969,0.01782110093607362
1997,Sachsen-Anhalt,1.0,0.015041738856512837,12828,0.012935369482955553,0.01714810823007012
1997,"Rheinland-Pfalz,Saarland",1.0,0.01480548117813829,12828,0.012715468827755969,0.01689549352852061
1997,"Rheinland-Pfalz,Saarland",3.0,0.014647976059221924,12828,0.012568944351192884,0.016727007767250966
1997,Thueringen,1.0,0.014411718380847378,12828,0.012349274003217241,0.016474162758477514
1997,Brandenburg,1.0,0.012521656953851,12828,0.010597363571413698,0.014445950336288304
1997,Berlin,1.0,0.012442904394392818,12828,0.010524595304440686,0.01436121348434495
1997,Niedersachsen,3.0,0.012442904394392818,12828,0.010524595304440686,0.01436121348434495
1997,Hessen,3.0,0.011970389037643723,12828,0.01008840598370531,0.013852372091582136
1997,Sachsen-Anhalt,3.0,0.010631595526854623,12828,0.008856773389127765,0.012406417664581481
1997,Thueringen,3.0,0.010080327610647345,12828,0.00835165043989378,0.01180900478140091
1997,Schleswig-Holstein,2.0,0.0098440699322728,12828,0.008135566965524595,0.011552572899021004
1997,Brandenburg,3.0,0.009214049456607339,12828,0.0075605967208616145,0.010867502192353063
1997,Mecklenburg-Vorpommern,1.0,0.00819026618365097,12828,0.006630570798629503,0.009749961568672435
1997,Berlin,3.0,0.00724523547015278,12828,0.005777580944645012,0.008712889995660547
1997,Mecklenburg-Vorpommern,3.0,0.006378957316112773,12828,0.0050012345531254,0.007756680079100147
1997,Schleswig-Holstein,3.0,0.005512679162072767,12828,0.004231359237167428,0.006793999086978106
1997,Schleswig-Holstein,1.0,0.005433926602614585,12828,0.004161741516595457,0.006706111688633714
1997,Hamburg,2.0,0.004567648448574579,12828,0.003400761434487419,0.0057345354626617395
1997,Bremen,1.0,0.003150102378327296,12828,0.0021803657176565996,0.0041198390389979925
1997,Hamburg,1.0,0.0027563395810363835,12828,0.0018490548572410819,0.003663624304831685
1997,Bremen,2.0,0.002598834462120019,12828,0.0017177838850266436,0.003479885039213394
1997,Hamburg,3.0,0.0022838242242872895,12828,0.001457764515261928,0.003109883933312651
1997,Bremen,3.0,0.0012600409513309182,12828,0.0006461444776322458,0.0018739374250295905
1998,Nordrhein-Westfalen,2.0,0.10376616879868505,14238,0.09875694846262625,0.10877538913474386
1998,Baden-Wuerttemberg,2.0,0.06824840991924534,14238,0.06410623993699874,0.07239057990149195
1998,Bayern,2.0,0.06796255270492389,14238,0.06382843250784324,0.07209667290200454
1998,Nordrhein-Westfalen,1.0,0.0646037304366469,14238,0.06056580595850023,0.06864165491479356
1998,Niedersachsen,2.0,0.04330736796969913,14238,0.039963888300616084,0.04665084763878218
1998,Bayern,1.0,0.041663688987350816,14238,0.03838145597518921,0.044945921999512424
1998,Sachsen,2.0,0.04080611734438648,14238,0.03755638633678626,0.0440558483519867
1998,Baden-Wuerttemberg,1.0,0.03651825912956478,14238,0.0334371409646915,0.03959937729443806
1998,Nordrhein-Westfalen,3.0,0.03065818623597513,14238,0.027826512064056834,0.033489860407893424
1998,Hessen,2.0,0.030372329021653682,14238,0.02755347149825415,0.033191186545053215
1998,"Rheinland-Pfalz,Saarland",2.0,0.029657685985850068,14238,0.0268711625920934,0.03244420937960674
1998,Niedersachsen,1.0,0.02844279282498392,14238,0.0257122318129116,0.031173353837056238
1998,Thueringen,2.0,0.02744229257485886,14238,0.02475880578227213,0.030125779367445586
1998,Sachsen-Anhalt,2.0,0.02351175587793897,14238,0.021022854898722694,0.026000656857155247
1998,Baden-Wuerttemberg,3.0,0.023440291574358608,14238,0.020955085063119383,0.025925498085597833
1998,Hessen,1.0,0.02301150575287644,14238,0.02054859417437655,0.02547441733137633
1998,Sachsen,1.0,0.022082469806331738,14238,0.019668640724373354,0.02449629888829012
1998,Bayern,3.0,0.021153433859787036,14238,0.01878980476989175,0.02351706294968232
1998,Brandenburg,2.0,0.020939040949045952,14238,0.01858716269431207,0.023290919203779833
1998,Sachsen,3.0,0.02001000500250125,14238,0.017709802897253397,0.022310207107749103
1998,Mecklenburg-Vorpommern,2.0,0.017008504252126064,14238,0.014884577579895059,0.01913243092435707
1998,"Rheinland-Pfalz,Saarland",1.0,0.016008004002001,14238,0.01394644413038515,0.01806956387361685
1998,Berlin,2.0,0.016008004002001,14238,0.01394644413038515,0.01806956387361685
1998,Thueringen,1.0,0.015007503751875938,14238,0.013010392454748035,0.017004615049003843
1998,Hessen,3.0,0.013506753376688344,14238,0.011610684452720704,0.015402822300655983
1998,Sachsen-Anhalt,1.0,0.013149431858786536,14238,0.011278272529631983,0.01502059118794109
1998,Berlin,1.0,0.01293503894804545,14238,0.011078994744353449,0.014791083151737452
1998,Niedersachsen,3.0,0.012363324519402558,14238,0.010548235974228609,0.014178413064576506
1998,Brandenburg,1.0,0.012220395912241834,14238,0.010415699136463955,0.014025092688019714
1998,Sachsen-Anhalt,3.0,0.01200600300150075,14238,0.010217012833446953,0.013794993169554548
1998,Schleswig-Holstein,2.0,0.011291359965697134,14238,0.009555803019291762,0.013026916912102506
1998,"Rheinland-Pfalz,Saarland",3.0,0.011219895662116773,14238,0.009489777178957869,0.012950014145275678
1998,Brandenburg,3.0,0.010719645537054241,14238,0.009028108614605663,0.01241118245950282
1998,Thueringen,3.0,0.009147430858286286,14238,0.007583614813438622,0.010711246903133948
1998,Berlin,3.0,0.007718144786679054,14238,0.00628065236863762,0.009155637204720488
1998,Schleswig-Holstein,3.0,0.007003501750875438,14238,0.005633683159167727,0.00837332034258315
1998,Mecklenburg-Vorpommern,1.0,0.006717644536553991,14238,0.005375879573355706,0.008059409499752276
1998,Schleswig-Holstein,1.0,0.005931537197170014,14238,0.004670222796721054,0.0071928515976189735
1998,Hamburg,2.0,0.005502751375687844,14238,0.004287619774210987,0.0067178829771647
1998,Mecklenburg-Vorpommern,3.0,0.005073965554205674,14238,0.003906885271276592,0.006241045837134756
1998,Bremen,2.0,0.003072965053955549,14238,0.0021638013809411336,0.003982128726969965
1998,Bremen,1.0,0.0030015007503751876,14238,0.0021029387316343472,0.003900062769116028
1998,Hamburg,3.0,0.0027871078396341027,14238,0.0019211387192830049,0.0036530769599852006
1998,Hamburg,1.0,0.0020724648038304865,14238,0.0013254578202502483,0.0028194717874107248
1998,Bremen,3.0,0.000929035946544701,14238,0.0004286028725891015,0.0014294690205003003
1999,Nordrhein-Westfalen,2.0,0.10771491550330639,13674,0.10251856996002645,0.11291126104658633
1999,Bayern,2.0,0.07347538574577517,13674,0.0691021015401594,0.07784866995139093
1999,Baden-Wuerttemberg,2.0,0.06781778104335048,13674,0.06360343222651853,0.07203212986018244
1999,Nordrhein-Westfalen,1.0,0.06282145481263776,13674,0.058754461603816754,0.06688844802145877
1999,Sachsen,2.0,0.047318148420279205,13674,0.043759409724090696,0.05087688711646771
1999,Niedersachsen,2.0,0.044232182218956646,13674,0.04078587755226349,0.0476784868856498
1999,Baden-Wuerttemberg,1.0,0.040044085231447465,13674,0.03675781618235098,0.04333035428054395
1999,Hessen,2.0,0.03614988978692138,13674,0.03302117105001322,0.03927860852382954
1999,Bayern,1.0,0.03269654665686995,13674,0.029715693408798077,0.035677399904941814
1999,Thueringen,2.0,0.032476120499632624,13674,0.029504993595532845,0.0354472474037324
1999,"Rheinland-Pfalz,Saarland",2.0,0.02990448199853049,13674,0.027049629499165596,0.032759334497895386
1999,Niedersachsen,1.0,0.029610580455547392,13674,0.026769361062313993,0.03245179984878079
1999,Sachsen-Anhalt,2.0,0.02703894195444526,13674,0.024320307231584577,0.02975757667730594
1999,Nordrhein-Westfalen,3.0,0.02615723732549596,13674,0.023482084234224355,0.028832390416767564
1999,Bayern,3.0,0.025128581925055106,13674,0.0225051732953455,0.02775199055476471
1999,Sachsen,1.0,0.024981631153563555,13674,0.022365707418752198,0.02759755488837491
1999,Brandenburg,2.0,0.024981631153563555,13674,0.022365707418752198,0.02759755488837491
1999,Berlin,2.0,0.019324026451138867,13674,0.017016642525222517,0.021631410377055217
1999,Mecklenburg-Vorpommern,2.0,0.018736223365172666,13674,0.016463522931778746,0.021008923798566587
1999,Baden-Wuerttemberg,3.0,0.018515797207935343,13674,0.016256251409956082,0.020775343005914604
1999,Hessen,1.0,0.01807494489346069,13674,0.015841959175261728,0.020307930611659652
1999,Sachsen-Anhalt,1.0,0.01565025716385011,13674,0.013569872044027226,0.017730642283672996
1999,"Rheinland-Pfalz,Saarland",1.0,0.014842027920646584,13674,0.01281524216335773,0.016868813677935437
1999,Schleswig-Holstein,2.0,0.013886847905951506,13674,0.011925414811764828,0.015848281000138183
1999,Thueringen,1.0,0.013886847905951506,13674,0.011925414811764828,0.015848281000138183
1999,Berlin,1.0,0.013739897134459956,13674,0.011788724228452178,0.015691070040467735
1999,Brandenburg,1.0,0.013152094048493754,13674,0.011242544866714114,0.015061643230273394
1999,Sachsen,3.0,0.012196914033798677,13674,0.010357123185158155,0.014036704882439199
1999,"Rheinland-Pfalz,Saarland",3.0,0.011609110947832476,13674,0.009813665843325341,0.013404556052339612
1999,Niedersachsen,3.0,0.011388684790595151,13674,0.00961016845504043,0.013167201126149873
1999,Hessen,3.0,0.011168258633357825,13674,0.009406841508503025,0.012929675758212624
1999,Sachsen-Anhalt,3.0,0.007935341660543717,13674,0.006448170044555484,0.00942251327653195
1999,Mecklenburg-Vorpommern,1.0,0.007053637031594416,13674,0.005650895252410247,0.008456378810778585
1999,Thueringen,3.0,0.00639235855988244,13674,0.0050565435820117246,0.007728173537753155
1999,Hamburg,2.0,0.005657604702424688,13674,0.004400438891053677,0.006914770513795699
1999,Brandenburg,3.0,0.005437178545187362,13674,0.00420460968603699,0.0066697474043377345
1999,Schleswig-Holstein,1.0,0.005437178545187362,13674,0.00420460968603699,0.0066697474043377345
1999,Berlin,3.0,0.004628949301983836,13674,0.0034912119964568265,0.0057666866075108455
1999,Schleswig-Holstein,3.0,0.00426157237325496,13674,0.0031697151497577488,0.005353429596752171
1999,Mecklenburg-Vorpommern,3.0,0.003526818515797208,13674,0.002533170322821755,0.004520466708772661
1999,Hamburg,1.0,0.003159441587068332,13674,0.002218795401625288,0.004100087772511376
1999,Bremen,2.0,0.003085966201322557,13674,0.0021562878435383275,0.0040156445591067865
1999,Bremen,1.0,0.003012490815576782,13674,0.002093912882970182,0.003931068748183382
1999,Hamburg,3.0,0.0013960323291697281,13674,0.0007702076792668286,0.0020218569790726275
1999,Bremen,3.0,0.00029390154298310065,13674,6.595085454737552e-06,0.0005812080005114638
2000,Nordrhein-Westfalen,2.0,0.10620805369127517,24107,0.10231866424810711,0.11009744313444324
2000,Nordrhein-Westfalen,1.0,0.07453859060402684,24107,0.07122305090206248,0.07785413030599121
2000,Bayern,2.0,0.07453859060402684,24107,0.07122305090206248,0.07785413030599121
2000,Baden-Wuerttemberg,2.0,0.06321308724832214,24107,0.06014117790073583,0.06628499659590846
2000,Niedersachsen,2.0,0.04282718120805369,24107,0.040271307375828236,0.04538305504027915
2000,Sachsen,2.0,0.040687919463087245,24107,0.038193915232819294,0.0431819236933552
