"plj0047","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","811","0.466820792085952","0.443419616810749","0.490221967361154"
"Einige Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.524709737343854","0.427795624298046","0.621623850389662"
"Einige Sorgen","2001","66 und älter","kein Migrationshintergrund","1477","0.491112913800799","0.473336031445331","0.508889796156268"
"Einige Sorgen","2001","66 und älter","direkter Migrationshintergrund","154","0.450814786364176","0.397769324543192","0.50386024818516"
"Einige Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","16-34 Jahre alt","kein Migrationshintergrund","636","0.136774961249247","0.127016684854183","0.146533237644311"
"Keine Sorgen","2001","16-34 Jahre alt","direkter Migrationshintergrund","156","0.21283405144389","0.185021544709805","0.240646558177976"
"Keine Sorgen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","113","0.160804429387362","0.132585652106834","0.189023206667891"
"Keine Sorgen","2001","35-65 Jahre alt","kein Migrationshintergrund","1375","0.136583083294779","0.129960496096786","0.143205670492772"
"Keine Sorgen","2001","35-65 Jahre alt","direkter Migrationshintergrund","327","0.181062371072492","0.163000385694695","0.199124356450289"
"Keine Sorgen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2001","66 und älter","kein Migrationshintergrund","697","0.240733091835506","0.225530440366647","0.255935743304364"
"Keine Sorgen","2001","66 und älter","direkter Migrationshintergrund","78","0.212203574041439","0.168614956905315","0.255792191177563"
"Keine Sorgen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","1353","0.284583309577068","0.271777156860281","0.297389462293855"
"Grosse Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","208","0.28530098125081","0.252766382365286","0.317835580136334"
"Grosse Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","187","0.302480906987728","0.266726424588771","0.338235389386685"
"Grosse Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","3301","0.288873169627465","0.280556097449755","0.297190241805175"
"Grosse Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","463","0.294114818684829","0.272461651958935","0.315767985410723"
"Grosse Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","41","0.311178842350191","0.231285331653309","0.391072353047072"
"Grosse Sorgen","2002","66 und älter","kein Migrationshintergrund","808","0.247979533076483","0.233096178360941","0.262862887792026"
"Grosse Sorgen","2002","66 und älter","direkter Migrationshintergrund","79","0.283403000680061","0.235918731704771","0.330887269655351"
"Grosse Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","2578","0.534700238298798","0.520543733722215","0.548856742875381"
"Einige Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","366","0.480165119439959","0.444168622071104","0.516161616808814"
"Einige Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","323","0.527278854313459","0.48841676421296","0.566140944413959"
"Einige Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","6456","0.561394089838987","0.552288365626033","0.570499814051942"
"Einige Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","903","0.513346008429796","0.489593407407326","0.537098609452266"
"Einige Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","67","0.565853482039368","0.480322512838622","0.651384451240113"
"Einige Sorgen","2002","66 und älter","kein Migrationshintergrund","1681","0.51962261332497","0.502403396995686","0.536841829654255"
"Einige Sorgen","2002","66 und älter","direkter Migrationshintergrund","183","0.485463637039212","0.432801748393071","0.538125525685353"
"Einige Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2002","16-34 Jahre alt","kein Migrationshintergrund","838","0.180716452124134","0.169795754242541","0.191637150005726"
"Keine Sorgen","2002","16-34 Jahre alt","direkter Migrationshintergrund","166","0.234533899309231","0.204005922410082","0.26506187620838"
"Keine Sorgen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","124","0.170240238698812","0.140984520981162","0.199495956416463"
"Keine Sorgen","2002","35-65 Jahre alt","kein Migrationshintergrund","1651","0.149732740533548","0.143185181093956","0.15628029997314"
"Keine Sorgen","2002","35-65 Jahre alt","direkter Migrationshintergrund","335","0.192539172885375","0.173801475694959","0.211276870075791"
"Keine Sorgen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2002","66 und älter","kein Migrationshintergrund","745","0.232397853598546","0.217841177125121","0.246954530071971"
"Keine Sorgen","2002","66 und älter","direkter Migrationshintergrund","84","0.231133362280727","0.186714557496112","0.275552167065341"
"Keine Sorgen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","1004","0.224053468432107","0.211923498246222","0.236183438617991"
"Grosse Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","159","0.26511919365575","0.231646636085882","0.298591751225618"
"Grosse Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","152","0.264809665701468","0.230300450722594","0.299318880680342"
"Grosse Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","2543","0.242076135819493","0.234026757424947","0.25012551421404"
"Grosse Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","364","0.263960735902946","0.242267883767679","0.285653588038214"
"Grosse Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2003","66 und älter","kein Migrationshintergrund","669","0.197062593609046","0.183451659911109","0.210673527306983"
"Grosse Sorgen","2003","66 und älter","direkter Migrationshintergrund","69","0.224685193930966","0.18120687677646","0.268163511085472"
"Grosse Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","2546","0.552151266911413","0.537684792235061","0.566617741587765"
"Einige Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","315","0.462901297365318","0.425089170143861","0.500713424586776"
"Einige Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","310","0.481868601654269","0.442788783064724","0.520948420243813"
"Einige Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","6359","0.576642697607508","0.567357727931296","0.58592766728372"
"Einige Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","811","0.501500955433907","0.47689362239799","0.526108288469824"
"Einige Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","81","0.616553979803205","0.535135033527008","0.697972926079403"
"Einige Sorgen","2003","66 und älter","kein Migrationshintergrund","1733","0.532438779254946","0.515366203153511","0.549511355356381"
"Einige Sorgen","2003","66 und älter","direkter Migrationshintergrund","181","0.485993801774582","0.433928786128108","0.538058817421056"
"Einige Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2003","16-34 Jahre alt","kein Migrationshintergrund","989","0.22379526465648","0.211670269045725","0.235920260267235"
"Keine Sorgen","2003","16-34 Jahre alt","direkter Migrationshintergrund","194","0.271979508978932","0.238235260988339","0.305723756969524"
"Keine Sorgen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.253321732644263","0.219306672000854","0.287336793287673"
"Keine Sorgen","2003","35-65 Jahre alt","kein Migrationshintergrund","1976","0.181281166572999","0.174041521123262","0.188520812022735"
"Keine Sorgen","2003","35-65 Jahre alt","direkter Migrationshintergrund","411","0.234538308663147","0.213685472822599","0.255391144503694"
"Keine Sorgen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2003","66 und älter","kein Migrationshintergrund","879","0.270498627136008","0.255298732928485","0.285698521343532"
"Keine Sorgen","2003","66 und älter","direkter Migrationshintergrund","104","0.289321004294452","0.242084996895269","0.336557011693635"
"Keine Sorgen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","1017","0.236742101757418","0.224093961615539","0.249390241899296"
"Grosse Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","164","0.285545505633683","0.249963721772611","0.321127289494756"
"Grosse Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","159","0.241563891062479","0.208272132425467","0.274855649699491"
"Grosse Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","2529","0.248010993140834","0.239748747908055","0.256273238373613"
"Grosse Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","350","0.265487144428742","0.243360078778575","0.287614210078908"
"Grosse Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","39","0.239330680865419","0.171276195302893","0.307385166427945"
"Grosse Sorgen","2004","66 und älter","kein Migrationshintergrund","681","0.197240317973363","0.183837527223179","0.210643108723546"
"Grosse Sorgen","2004","66 und älter","direkter Migrationshintergrund","74","0.212956586703008","0.170188320731349","0.255724852674667"
"Grosse Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","2341","0.533743184477397","0.518899830864532","0.548586538090261"
"Einige Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","295","0.455196911739554","0.415966560151493","0.494427263327616"
"Einige Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","317","0.520515327848929","0.481658677974324","0.559371977723534"
"Einige Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","5940","0.552453602586897","0.542940464355666","0.561966740818128"
"Einige Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","829","0.511863454435782","0.486816778370968","0.536910130500595"
"Einige Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","81","0.5711202065732","0.492181287919545","0.650059125226855"
"Einige Sorgen","2004","66 und älter","kein Migrationshintergrund","1816","0.539603848707754","0.522815500217186","0.556392197198321"
"Einige Sorgen","2004","66 und älter","direkter Migrationshintergrund","158","0.442808872526782","0.390918473240996","0.494699271812568"
"Einige Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2004","16-34 Jahre alt","kein Migrationshintergrund","981","0.229514713765186","0.217002311246559","0.242027116283813"
"Keine Sorgen","2004","16-34 Jahre alt","direkter Migrationshintergrund","160","0.259257582626762","0.224735093031449","0.293780072222076"
"Keine Sorgen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","159","0.237920781088592","0.204801761168502","0.271039801008682"
"Keine Sorgen","2004","35-65 Jahre alt","kein Migrationshintergrund","2026","0.199535404272269","0.191889340495784","0.207181468048754"
"Keine Sorgen","2004","35-65 Jahre alt","direkter Migrationshintergrund","351","0.222649401135477","0.201803455058835","0.243495347212118"
"Keine Sorgen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.189549112561381","0.12703416860434","0.252064056518421"
"Keine Sorgen","2004","66 und älter","kein Migrationshintergrund","889","0.263155833318884","0.248323859858986","0.277987806778782"
"Keine Sorgen","2004","66 und älter","direkter Migrationshintergrund","120","0.34423454077021","0.294600657967934","0.393868423572485"
"Keine Sorgen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","1200","0.298466135417986","0.284486937321131","0.312445333514841"
"Grosse Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","154","0.327426918233428","0.28758764404859","0.367266192418266"
"Grosse Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","193","0.346031177384453","0.309683950530697","0.382378404238208"
"Grosse Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","3135","0.328913338130436","0.319683350154943","0.338143326105928"
"Grosse Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","464","0.337082872083042","0.312826915424172","0.361338828741912"
"Grosse Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","56","0.398257641219093","0.321190439077899","0.475324843360287"
"Grosse Sorgen","2005","66 und älter","kein Migrationshintergrund","913","0.255790314636457","0.241118290778473","0.270462338494441"
"Grosse Sorgen","2005","66 und älter","direkter Migrationshintergrund","86","0.252558019240178","0.208046043347348","0.297069995133009"
"Grosse Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","2135","0.509683497924712","0.494411391235424","0.524955604614001"
"Einige Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","249","0.461981587148896","0.419656740887587","0.504306433410205"
"Einige Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","320","0.447317054249","0.409326038594182","0.485308069903818"
"Einige Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","5304","0.513346746821993","0.503527316075992","0.523166177567993"
"Einige Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","708","0.484145767485169","0.458502579627862","0.509788955342476"
"Einige Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","76","0.475520923284463","0.396901266944977","0.554140579623949"
"Einige Sorgen","2005","66 und älter","kein Migrationshintergrund","1737","0.513544801171904","0.496736999662086","0.530352602681723"
"Einige Sorgen","2005","66 und älter","direkter Migrationshintergrund","180","0.494591347593383","0.443369865350981","0.545812829835785"
"Einige Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2005","16-34 Jahre alt","kein Migrationshintergrund","781","0.191850366657301","0.179821142580723","0.203879590733879"
"Keine Sorgen","2005","16-34 Jahre alt","direkter Migrationshintergrund","130","0.210591494617676","0.175977174910556","0.245205814324796"
"Keine Sorgen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","145","0.206651768366547","0.175714167214535","0.237589369518559"
"Keine Sorgen","2005","35-65 Jahre alt","kein Migrationshintergrund","1514","0.157739915047572","0.150579058062664","0.16490077203248"
"Keine Sorgen","2005","35-65 Jahre alt","direkter Migrationshintergrund","287","0.178771360431789","0.159110547956918","0.198432172906661"
"Keine Sorgen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2005","66 und älter","kein Migrationshintergrund","747","0.230664884191639","0.216498832002957","0.24483093638032"
"Keine Sorgen","2005","66 und älter","direkter Migrationshintergrund","100","0.252850633166439","0.208321597764945","0.297379668567932"
"Keine Sorgen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","1000","0.268317796968284","0.254507095295365","0.282128498641204"
"Grosse Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","147","0.321405619108304","0.281832246685833","0.360978991530774"
"Grosse Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","190","0.326271628767334","0.289307035909519","0.363236221625149"
"Grosse Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","3153","0.304143241352558","0.295432582338848","0.312853900366268"
"Grosse Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","456","0.34474488320489","0.320170997617242","0.369318768792538"
"Grosse Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","48","0.301682009398916","0.234629789608096","0.368734229189735"
"Grosse Sorgen","2006","66 und älter","kein Migrationshintergrund","986","0.249976270498389","0.236601137786766","0.263351403210011"
"Grosse Sorgen","2006","66 und älter","direkter Migrationshintergrund","89","0.19422120559129","0.154858180415076","0.233584230767505"
"Grosse Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","2166","0.526491866985415","0.510929010471793","0.542054723499036"
"Einige Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","265","0.450310251330117","0.408151675077542","0.492468827582692"
"Einige Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","300","0.473953951109567","0.434586816156047","0.513321086063087"
"Einige Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","5837","0.528906015342166","0.519454639449674","0.538357391234658"
"Einige Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","693","0.469253742821866","0.443450930133587","0.495056555510146"
"Einige Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","104","0.534814315406252","0.46194804838044","0.607680582432064"
"Einige Sorgen","2006","66 und älter","kein Migrationshintergrund","2171","0.529317324492148","0.513899135430785","0.544735513553512"
"Einige Sorgen","2006","66 und älter","direkter Migrationshintergrund","187","0.479112291395273","0.429404674868193","0.528819907922353"
"Einige Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2006","16-34 Jahre alt","kein Migrationshintergrund","788","0.205190336046301","0.192602827472109","0.217777844620492"
"Keine Sorgen","2006","16-34 Jahre alt","direkter Migrationshintergrund","123","0.228284129561579","0.19271790420852","0.263850354914639"
"Keine Sorgen","2006","16-34 Jahre alt","indirekter Migrationshintergrund","128","0.199774420123099","0.168251241145368","0.23129759910083"
"Keine Sorgen","2006","35-65 Jahre alt","kein Migrationshintergrund","1725","0.166950743305276","0.159889494367277","0.174011992243275"
"Keine Sorgen","2006","35-65 Jahre alt","direkter Migrationshintergrund","288","0.186001373973244","0.165883150914822","0.206119597031665"
"Keine Sorgen","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2006","66 und älter","kein Migrationshintergrund","869","0.220706405009463","0.207895812189103","0.233516997829823"
"Keine Sorgen","2006","66 und älter","direkter Migrationshintergrund","112","0.326666503013437","0.280000603657927","0.373332402368946"
"Keine Sorgen","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","971","0.270585449821899","0.256196524720517","0.284974374923281"
"Grosse Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","113","0.278957041323922","0.236955979497233","0.320958103150611"
"Grosse Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","175","0.29048795052753","0.253667795187587","0.327308105867473"
"Grosse Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","2766","0.286605482948179","0.277712269196127","0.295498696700231"
"Grosse Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","367","0.300132830999837","0.275093461990551","0.325172200009123"
"Grosse Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","50","0.283538571498439","0.218236790369064","0.348840352627815"
"Grosse Sorgen","2007","66 und älter","kein Migrationshintergrund","1009","0.254983282176292","0.241387682079533","0.26857888227305"
"Grosse Sorgen","2007","66 und älter","direkter Migrationshintergrund","97","0.227470759579998","0.185211445533973","0.269730073626022"
"Grosse Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","1914","0.509947477007459","0.493756503600101","0.526138450414817"
"Einige Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","219","0.493065269505398","0.446244422580867","0.53988611642993"
"Einige Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","274","0.483066432152726","0.442537751641224","0.523595112664228"
"Einige Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","5525","0.550017595667244","0.540233117744552","0.559802073589936"
"Einige Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","664","0.503667257516321","0.476351255246762","0.53098325978588"
"Einige Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","97","0.511579798604174","0.439156875667951","0.584002721540398"
"Einige Sorgen","2007","66 und älter","kein Migrationshintergrund","2056","0.512739348856903","0.49714782680111","0.528330870912697"
"Einige Sorgen","2007","66 und älter","direkter Migrationshintergrund","171","0.448078141156947","0.397945813739278","0.498210468574616"
"Einige Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","kein Migrationshintergrund","777","0.219467073170642","0.206061999001223","0.232872147340061"
"Keine Sorgen","2007","16-34 Jahre alt","direkter Migrationshintergrund","106","0.22797768917068","0.188688584236629","0.267266794104731"
"Keine Sorgen","2007","16-34 Jahre alt","indirekter Migrationshintergrund","135","0.226445617319744","0.192501145701399","0.260390088938089"
"Keine Sorgen","2007","35-65 Jahre alt","kein Migrationshintergrund","1640","0.163376921384577","0.156105624544593","0.170648218224561"
"Keine Sorgen","2007","35-65 Jahre alt","direkter Migrationshintergrund","256","0.196199911483842","0.174503782905573","0.217896040062111"
"Keine Sorgen","2007","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.204881629897386","0.1464039747238","0.263359285070973"
"Keine Sorgen","2007","66 und älter","kein Migrationshintergrund","883","0.232277368966805","0.219104962011896","0.245449775921714"
"Keine Sorgen","2007","66 und älter","direkter Migrationshintergrund","110","0.324451099263055","0.277255097152956","0.371647101373155"
"Keine Sorgen","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","728","0.226272895885911","0.212245655657254","0.240300136114569"
"Grosse Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","92","0.252660698985291","0.208263871323684","0.297057526646898"
"Grosse Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","149","0.280270419099487","0.243302085946203","0.317238752252771"
"Grosse Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","2233","0.252197063037383","0.24336666141379","0.261027464660977"
"Grosse Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","308","0.273533524371634","0.247902964296591","0.299164084446678"
"Grosse Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","47","0.199286029323561","0.142929198026143","0.25564286062098"
"Grosse Sorgen","2008","66 und älter","kein Migrationshintergrund","858","0.213156085699009","0.200335784728517","0.2259763866695"
"Grosse Sorgen","2008","66 und älter","direkter Migrationshintergrund","86","0.220868094525936","0.178484657876916","0.263251531174956"
"Grosse Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","1897","0.545584765842121","0.528892333650933","0.562277198033308"
"Einige Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","174","0.45636008041084","0.405469936915818","0.507250223905862"
"Einige Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","283","0.46640265022132","0.425340290969352","0.507465009473288"
"Einige Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","5305","0.554937297990887","0.544831993160234","0.565042602821541"
"Einige Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","597","0.5370007907055","0.508331125974383","0.565670455436617"
"Einige Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","103","0.549193518582108","0.478995118540354","0.619391918623862"
"Einige Sorgen","2008","66 und älter","kein Migrationshintergrund","2137","0.558214085687185","0.542668346203592","0.573759825170778"
"Einige Sorgen","2008","66 und älter","direkter Migrationshintergrund","185","0.517283097735431","0.466228532923837","0.568337662547024"
"Einige Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","kein Migrationshintergrund","793","0.228142338271968","0.214074297582773","0.242210378961163"
"Keine Sorgen","2008","16-34 Jahre alt","direkter Migrationshintergrund","102","0.290979220603869","0.244572096939196","0.337386344268541"
"Keine Sorgen","2008","16-34 Jahre alt","indirekter Migrationshintergrund","135","0.253326930679193","0.217528623855242","0.289125237503144"
"Keine Sorgen","2008","35-65 Jahre alt","kein Migrationshintergrund","1753","0.192865638971729","0.184843000729878","0.200888277213581"
"Keine Sorgen","2008","35-65 Jahre alt","direkter Migrationshintergrund","257","0.189465684922866","0.166933878465577","0.211997491380155"
"Keine Sorgen","2008","35-65 Jahre alt","indirekter Migrationshintergrund","43","0.251520452094331","0.190307114738845","0.312733789449817"
"Keine Sorgen","2008","66 und älter","kein Migrationshintergrund","925","0.228629828613807","0.215483547241655","0.241776109985958"
"Keine Sorgen","2008","66 und älter","direkter Migrationshintergrund","97","0.261848807738634","0.216930628389256","0.306766987088011"
"Keine Sorgen","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","588","0.191684022581461","0.177966299421045","0.205401745741877"
"Grosse Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","51","0.171906432860556","0.128996717257258","0.214816148463854"
"Grosse Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","128","0.281928369469212","0.242955140872108","0.320901598066315"
"Grosse Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","1705","0.209228861450948","0.200650529810323","0.217807193091574"
"Grosse Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","235","0.249606693963248","0.223073151698011","0.276140236228485"
"Grosse Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.234209403098714","0.173991106162163","0.294427700035265"
"Grosse Sorgen","2009","66 und älter","kein Migrationshintergrund","697","0.180679483920266","0.168489582442196","0.192869385398337"
"Grosse Sorgen","2009","66 und älter","direkter Migrationshintergrund","61","0.223229326859773","0.17850456782926","0.267954085890287"
"Grosse Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","1789","0.56130265813222","0.544009291617597","0.578596024646843"
"Einige Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","152","0.511544548901399","0.454695385592583","0.568393712210215"
"Einige Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","241","0.469073802992845","0.425847232839569","0.512300373146122"
"Einige Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","5157","0.595777048000583","0.585427556790739","0.606126539210427"
"Einige Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","500","0.492263709929045","0.461612991674705","0.522914428183384"
"Einige Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","113","0.618192478008318","0.54911199128603","0.687272964730605"
"Einige Sorgen","2009","66 und älter","kein Migrationshintergrund","2190","0.575853032042103","0.560195155219743","0.591510908864463"
"Einige Sorgen","2009","66 und älter","direkter Migrationshintergrund","163","0.452974491181135","0.399509852451152","0.506439129911119"
"Einige Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","16-34 Jahre alt","kein Migrationshintergrund","786","0.247013319286318","0.231983549517094","0.262043089055542"
"Keine Sorgen","2009","16-34 Jahre alt","direkter Migrationshintergrund","94","0.316549018238045","0.263650435363362","0.369447601112728"
"Keine Sorgen","2009","16-34 Jahre alt","indirekter Migrationshintergrund","143","0.248997827537943","0.211540957324952","0.286454697750933"
"Keine Sorgen","2009","35-65 Jahre alt","kein Migrationshintergrund","1775","0.194994090548469","0.186638504993455","0.203349676103482"
"Keine Sorgen","2009","35-65 Jahre alt","direkter Migrationshintergrund","287","0.258129596107707","0.231300529300239","0.284958662915175"
"Keine Sorgen","2009","35-65 Jahre alt","indirekter Migrationshintergrund","35","0.147598118892969","0.0971629009875908","0.198033336798346"
"Keine Sorgen","2009","66 und älter","kein Migrationshintergrund","940","0.24346748403763","0.229870169520828","0.257064798554433"
"Keine Sorgen","2009","66 und älter","direkter Migrationshintergrund","109","0.323796181959091","0.273538709273377","0.374053654644806"
"Keine Sorgen","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","16-34 Jahre alt","kein Migrationshintergrund","975","0.189525516919129","0.178523702903791","0.200527330934468"
"Grosse Sorgen","2010","16-34 Jahre alt","direkter Migrationshintergrund","222","0.16526593035465","0.141330405181937","0.189201455527364"
"Grosse Sorgen","2010","16-34 Jahre alt","indirekter Migrationshintergrund","190","0.191853173833354","0.163803373047516","0.219902974619192"
