"plh0174","year","bula_h","n","percent","lower_confidence","upper_confidence"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","115","0.195612328113931","0.16528066524877","0.225943990979092"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","103","0.245218793190338","0.204508253532484","0.285929332848192"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","254","0.215203244252362","0.191941541272515","0.238464947232209"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","232","0.214175283910157","0.190084384548322","0.238266183271993"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","35","0.152091456653099","0.103052480298647","0.201130433007552"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","55","0.0831773544095278","0.0624368290745442","0.103917879744511"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","132","0.072949768390869","0.0606919216681887","0.0852076151135494"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","46","0.069329167446509","0.0499059375617194","0.0887523973312987"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","41","0.0929697132867818","0.0654907030942119","0.120448723479352"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","95","0.0815486535487638","0.0660578133284443","0.0970394937690834"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","109","0.0899993342890257","0.0731940447581277","0.106804623819924"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Schleswig-Holstein","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hamburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Niedersachsen","77","0.108018962101573","0.084705737586302","0.131332186616844"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Nordrhein-Westfalen","171","0.0908931811760256","0.0773436676198904","0.104442694732161"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Hessen","108","0.179208684768505","0.14988211224517","0.208535257291839"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Rheinland-Pfalz,Saarland","60","0.128388060482154","0.0967329852989266","0.160043135665382"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Baden-Wuerttemberg","111","0.0958594736382142","0.0791956758268576","0.112523271449571"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Bayern","84","0.0705787132145433","0.0555386843014513","0.0856187421276353"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Berlin","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Brandenburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Mecklenburg-Vorpommern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Sachsen-Anhalt","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1990","Thueringen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Schleswig-Holstein","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hamburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Niedersachsen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Nordrhein-Westfalen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hessen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Rheinland-Pfalz,Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Baden-Wuerttemberg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Bayern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Berlin","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Brandenburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Mecklenburg-Vorpommern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Sachsen-Anhalt","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Thueringen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Nordrhein-Westfalen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Nordrhein-Westfalen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Niedersachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Nordrhein-Westfalen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Baden-Wuerttemberg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bayern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Brandenburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen-Anhalt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Thueringen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Niedersachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Nordrhein-Westfalen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hessen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Rheinland-Pfalz,Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Baden-Wuerttemberg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Bayern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Berlin","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Brandenburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Mecklenburg-Vorpommern","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Sachsen-Anhalt","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Thueringen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Schleswig-Holstein","","","",""
