syear,bula_h,sampreg,plj0587,proportion,n,lower_confidence,upper_confidence
2013,Nordrhein-Westfalen,West,4.0,0.0731908540897305,31177,0.07029975835591092,0.07608194982355009
2013,Nordrhein-Westfalen,West,3.0,0.06607998742830204,31177,0.06332240358025758,0.0688375712763465
2013,Bayern,West,4.0,0.06148346035986486,31177,0.05881697608861146,0.06414994463111826
2013,Bayern,West,3.0,0.05256541211597392,31177,0.050088197895542856,0.05504262633640498
2013,Baden-Wuerttemberg,West,4.0,0.0477331657106938,31177,0.04536654664773683,0.05009978477365078
2013,Nordrhein-Westfalen,West,5.0,0.04195804195804196,31177,0.039732484653374325,0.044183599262709594
2013,Niedersachsen,West,4.0,0.03806867290013358,31177,0.035944475794246054,0.0401928700060211
2013,Baden-Wuerttemberg,West,3.0,0.037400801445745264,31177,0.03529458930388649,0.03950701358760404
2013,Niedersachsen,West,3.0,0.030918519682564625,31177,0.02899707271120019,0.032839966653929055
2013,Bayern,West,5.0,0.030014928891333385,31177,0.02812088475790782,0.03190897302475895
2013,Hessen,West,4.0,0.027343443073780154,31177,0.02553316509186189,0.02915372105569842
2013,Sachsen,East,4.0,0.025457688379036694,31177,0.023709256393865383,0.027206120364208004
2013,Sachsen,East,3.0,0.02526125559833425,31177,0.023519406648911015,0.027003104547757485
2013,Hessen,West,3.0,0.024554097587805454,31177,0.02283617933918697,0.02627201583642394
2013,Baden-Wuerttemberg,West,5.0,0.022118331107095154,31177,0.020485812124258183,0.023750850089932125
2013,"Rheinland-Pfalz,Saarland",West,4.0,0.01944684528954192,31177,0.017913997400624652,0.020979693178459186
2013,"Rheinland-Pfalz,Saarland",West,3.0,0.01665749980356722,31177,0.01523681994557546,0.018078179661558978
2013,Niedersachsen,West,5.0,0.016461067022864775,31177,0.01504864760546065,0.0178734864402689
2013,Sachsen-Anhalt,East,4.0,0.015557476231633534,31177,0.014183739010558069,0.016931213452709
2013,Nordrhein-Westfalen,West,2.0,0.015478903119352558,31177,0.014108584640257575,0.016849221598447543
2013,Brandenburg,East,3.0,0.015243183782509625,31177,0.013883176447884744,0.016603191117134507
2013,Brandenburg,East,4.0,0.014575312328121317,31177,0.013244981779496151,0.015905642876746482
2013,Schleswig-Holstein,West,4.0,0.01449673921584034,31177,0.013169946416588288,0.015823532015092394
2013,"Rheinland-Pfalz,Saarland",West,5.0,0.013907440873733008,31177,0.012607506697434021,0.015207375050031995
2013,Thueringen,East,3.0,0.013396715643906655,31177,0.012120543214255493,0.014672888073557818
2013,Thueringen,East,4.0,0.013043136638642257,31177,0.011783692186765645,0.01430258109051887
2013,Schleswig-Holstein,West,3.0,0.012885990414080301,31177,0.011634056311692884,0.014137924516467719
2013,Sachsen-Anhalt,East,3.0,0.012650271077237369,31177,0.011409692345381254,0.013890849809093483
2013,Bayern,West,2.0,0.01139310128074173,31177,0.010215029624299408,0.012571172937184051
2013,Sachsen,East,5.0,0.009782352478981692,31177,0.008689841287413704,0.01087486367054968
2013,Hessen,West,5.0,0.009743065922841203,31177,0.008652729107156839,0.010833402738525568
2013,Mecklenburg-Vorpommern,East,3.0,0.009350200361436316,31177,0.008281860466483562,0.01041854025638907
2013,Baden-Wuerttemberg,West,2.0,0.00891804824389094,31177,0.007874461383615788,0.009961635104166092
2013,Niedersachsen,West,2.0,0.008368036457924099,31177,0.007356862327479065,0.009379210588369132
2013,Mecklenburg-Vorpommern,East,4.0,0.008132317121081166,31177,0.007135368142270182,0.00912926609989215
2013,Berlin,West,4.0,0.008132317121081166,31177,0.007135368142270182,0.00912926609989215
