year,quintil_oecd,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,1st Quintile,Does not apply/do not (yet) have a job,0.04267,189,672,0.02738,0.05797
1997,2nd Quintile,In my current field/ field I was trained in,0.03636,138,524,0.02032,0.05240
1997,2nd Quintile,Do something new,0.01930,63,524,0.00751,0.03109
1997,2nd Quintile,Does not matter,0.03629,159,524,0.02026,0.05231
1997,2nd Quintile,Does not apply/do not (yet) have a job,0.03301,164,524,0.01770,0.04832
1997,3rd Quintile,In my current field/ field I was trained in,0.03838,123,392,0.01934,0.05742
1997,3rd Quintile,Do something new,0.01894,52,392,0.00543,0.03246
1997,3rd Quintile,Does not matter,0.02711,98,392,0.01101,0.04320
1997,3rd Quintile,Does not apply/do not (yet) have a job,0.02753,119,392,0.01131,0.04375
1997,4th Quintile,In my current field/ field I was trained in,0.02738,94,311,0.00921,0.04554
1997,4th Quintile,Do something new,0.01131,42,311,-0.00046,0.02308
1997,4th Quintile,Does not matter,0.02439,84,311,0.00722,0.04156
1997,4th Quintile,Does not apply/do not (yet) have a job,0.02524,91,311,0.00778,0.04271
1997,5th Quintile,In my current field/ field I was trained in,0.02084,70,217,0.00179,0.03989
1997,5th Quintile,Do something new,0.01217,35,217,-0.00245,0.02679
1997,5th Quintile,Does not matter,0.01361,47,217,-0.00184,0.02906
1997,5th Quintile,Does not apply/do not (yet) have a job,0.02095,65,217,0.00185,0.04004
1998,1st Quintile,In my current field/ field I was trained in,0.04219,134,657,0.02681,0.05758
1998,1st Quintile,Do something new,0.02683,86,657,0.01446,0.03919
1998,1st Quintile,Does not matter,0.07247,231,657,0.05263,0.09232
1998,1st Quintile,Does not apply/do not (yet) have a job,0.05442,206,657,0.03706,0.07178
1998,2nd Quintile,In my current field/ field I was trained in,0.04153,140,472,0.02351,0.05955
1998,2nd Quintile,Do something new,0.01480,48,472,0.00390,0.02571
1998,2nd Quintile,Does not matter,0.03336,144,472,0.01714,0.04957
1998,2nd Quintile,Does not apply/do not (yet) have a job,0.03250,140,472,0.01649,0.04851
1998,3rd Quintile,In my current field/ field I was trained in,0.03416,122,353,0.01518,0.05313
1998,3rd Quintile,Do something new,0.01131,36,353,0.00026,0.02236
1998,3rd Quintile,Does not matter,0.02063,87,353,0.00578,0.03548
1998,3rd Quintile,Does not apply/do not (yet) have a job,0.02573,108,353,0.00919,0.04226
1998,4th Quintile,In my current field/ field I was trained in,0.02272,85,271,0.00495,0.04050
1998,4th Quintile,Do something new,0.01178,41,271,-0.00109,0.02466
1998,4th Quintile,Does not matter,0.01861,63,271,0.00249,0.03473
1998,4th Quintile,Does not apply/do not (yet) have a job,0.02366,82,271,0.00553,0.04178
1998,5th Quintile,In my current field/ field I was trained in,0.02010,64,178,-0.00058,0.04077
1998,5th Quintile,Does not matter,0.01259,38,178,-0.00384,0.02901
1998,5th Quintile,Does not apply/do not (yet) have a job,0.02557,76,178,0.00231,0.04882
1999,1st Quintile,In my current field/ field I was trained in,0.03495,138,665,0.02098,0.04892
1999,1st Quintile,Do something new,0.02184,78,665,0.01072,0.03295
1999,1st Quintile,Does not matter,0.06054,239,665,0.04240,0.07868
1999,1st Quintile,Does not apply/do not (yet) have a job,0.05656,210,665,0.03899,0.07413
1999,2nd Quintile,In my current field/ field I was trained in,0.02983,121,464,0.01433,0.04532
1999,2nd Quintile,Do something new,0.01829,62,464,0.00608,0.03049
1999,2nd Quintile,Does not matter,0.03236,136,464,0.01624,0.04848
1999,2nd Quintile,Does not apply/do not (yet) have a job,0.03216,145,464,0.01609,0.04823
1999,3rd Quintile,In my current field/ field I was trained in,0.03215,114,359,0.01388,0.05042
1999,3rd Quintile,Do something new,0.01127,45,359,0.00033,0.02220
1999,3rd Quintile,Does not matter,0.02605,98,359,0.00955,0.04255
1999,3rd Quintile,Does not apply/do not (yet) have a job,0.02279,102,359,0.00733,0.03825
1999,4th Quintile,In my current field/ field I was trained in,0.01895,80,211,0.00051,0.03739
1999,4th Quintile,Does not matter,0.01465,59,211,-0.00160,0.03090
1999,4th Quintile,Does not apply/do not (yet) have a job,0.01729,72,211,-0.00034,0.03492
1999,5th Quintile,In my current field/ field I was trained in,0.01519,42,168,-0.00336,0.03375
1999,5th Quintile,Does not matter,0.01156,37,168,-0.00465,0.02778
1999,5th Quintile,Does not apply/do not (yet) have a job,0.02516,89,168,0.00141,0.04891
2000,1st Quintile,In my current field/ field I was trained in,0.03886,143,655,0.02405,0.05368
2000,1st Quintile,Do something new,0.02263,71,655,0.01123,0.03403
2000,1st Quintile,Does not matter,0.05577,219,655,0.03818,0.07336
2000,1st Quintile,Does not apply/do not (yet) have a job,0.05638,222,655,0.03870,0.07405
2000,2nd Quintile,In my current field/ field I was trained in,0.02703,118,461,0.01221,0.04186
2000,2nd Quintile,Do something new,0.01755,65,461,0.00555,0.02955
2000,2nd Quintile,Does not matter,0.03004,133,461,0.01444,0.04564
2000,2nd Quintile,Does not apply/do not (yet) have a job,0.03433,145,461,0.01769,0.05097
2000,3rd Quintile,In my current field/ field I was trained in,0.02792,109,342,0.01043,0.04540
2000,3rd Quintile,Do something new,0.01127,39,342,0.00007,0.02248
2000,3rd Quintile,Does not matter,0.02190,95,342,0.00636,0.03743
2000,3rd Quintile,Does not apply/do not (yet) have a job,0.02559,99,342,0.00883,0.04236
2000,4th Quintile,In my current field/ field I was trained in,0.02224,80,221,0.00276,0.04173
2000,4th Quintile,Does not matter,0.01473,49,221,-0.00119,0.03066
2000,4th Quintile,Does not apply/do not (yet) have a job,0.02193,92,221,0.00258,0.04128
2000,5th Quintile,In my current field/ field I was trained in,0.01884,65,181,-0.00102,0.03870
2000,5th Quintile,Does not matter,0.00943,33,181,-0.00469,0.02355
2000,5th Quintile,Does not apply/do not (yet) have a job,0.02597,83,181,0.00274,0.04921
2001,1st Quintile,In my current field/ field I was trained in,0.04047,202,994,0.02821,0.05273
2001,1st Quintile,Do something new,0.02649,146,994,0.01650,0.03647
2001,1st Quintile,Does not matter,0.05543,337,994,0.04120,0.06967
2001,1st Quintile,Does not apply/do not (yet) have a job,0.05423,309,994,0.04015,0.06832
2001,2nd Quintile,In my current field/ field I was trained in,0.02915,196,685,0.01654,0.04176
2001,2nd Quintile,Do something new,0.01733,91,685,0.00755,0.02711
2001,2nd Quintile,Does not matter,0.02871,176,685,0.01619,0.04122
2001,2nd Quintile,Does not apply/do not (yet) have a job,0.03191,222,685,0.01874,0.04509
2001,3rd Quintile,In my current field/ field I was trained in,0.02715,165,550,0.01355,0.04074
2001,3rd Quintile,Do something new,0.01188,83,550,0.00282,0.02095
2001,3rd Quintile,Does not matter,0.02213,136,550,0.00982,0.03443
2001,3rd Quintile,Does not apply/do not (yet) have a job,0.02536,166,550,0.01221,0.03851
2001,4th Quintile,In my current field/ field I was trained in,0.02205,129,435,0.00823,0.03586
2001,4th Quintile,Do something new,0.00686,47,435,-0.00091,0.01463
2001,4th Quintile,Does not matter,0.01602,94,435,0.00421,0.02783
2001,4th Quintile,Does not apply/do not (yet) have a job,0.02527,165,435,0.01050,0.04003
2001,5th Quintile,In my current field/ field I was trained in,0.02193,119,340,0.00634,0.03752
2001,5th Quintile,Do something new,0.00831,40,340,-0.00135,0.01798
2001,5th Quintile,Does not matter,0.00864,53,340,-0.00121,0.01849
2001,5th Quintile,Does not apply/do not (yet) have a job,0.01911,128,340,0.00454,0.03369
2003,1st Quintile,In my current field/ field I was trained in,0.03662,162,941,0.02461,0.04863
2003,1st Quintile,Do something new,0.02272,107,941,0.01319,0.03225
2003,1st Quintile,Does not matter,0.08431,380,941,0.06655,0.10207
2003,1st Quintile,Does not apply/do not (yet) have a job,0.06622,292,941,0.05032,0.08211
2003,2nd Quintile,In my current field/ field I was trained in,0.03068,154,625,0.01715,0.04422
2003,2nd Quintile,Do something new,0.01646,79,625,0.00648,0.02645
2003,2nd Quintile,Does not matter,0.03624,205,625,0.02158,0.05090
2003,2nd Quintile,Does not apply/do not (yet) have a job,0.02984,187,625,0.01649,0.04319
2003,3rd Quintile,In my current field/ field I was trained in,0.02492,135,520,0.01151,0.03833
2003,3rd Quintile,Do something new,0.01121,64,520,0.00215,0.02026
2003,3rd Quintile,Does not matter,0.02383,148,520,0.01071,0.03695
2003,3rd Quintile,Does not apply/do not (yet) have a job,0.02542,173,520,0.01188,0.03897
2003,4th Quintile,In my current field/ field I was trained in,0.02233,124,453,0.00871,0.03595
2003,4th Quintile,Do something new,0.00775,45,453,-0.00034,0.01583
2003,4th Quintile,Does not matter,0.01988,102,453,0.00701,0.03275
2003,4th Quintile,Does not apply/do not (yet) have a job,0.02261,182,453,0.00891,0.03632
2003,5th Quintile,In my current field/ field I was trained in,0.01512,127,551,0.00492,0.02532
2003,5th Quintile,Do something new,0.00685,58,551,-0.00004,0.01375
2003,5th Quintile,Does not matter,0.01567,112,551,0.00529,0.02605
2003,5th Quintile,Does not apply/do not (yet) have a job,0.02411,254,551,0.01129,0.03693
2005,1st Quintile,In my current field/ field I was trained in,0.03840,142,882,0.02571,0.05109
2005,1st Quintile,Do something new,0.02247,86,882,0.01268,0.03225
2005,1st Quintile,Does not matter,0.09582,410,882,0.07639,0.11526
2005,1st Quintile,Does not apply/do not (yet) have a job,0.05728,244,882,0.04193,0.07262
2005,2nd Quintile,In my current field/ field I was trained in,0.01849,95,549,0.00721,0.02976
2005,2nd Quintile,Do something new,0.00904,43,549,0.00111,0.01696
2005,2nd Quintile,Does not matter,0.04329,222,549,0.02625,0.06033
2005,2nd Quintile,Does not apply/do not (yet) have a job,0.03754,189,549,0.02162,0.05345
2005,3rd Quintile,In my current field/ field I was trained in,0.02479,105,368,0.00888,0.04069
2005,3rd Quintile,Does not matter,0.02493,128,368,0.00898,0.04088
2005,3rd Quintile,Does not apply/do not (yet) have a job,0.02557,135,368,0.00942,0.04173
2005,4th Quintile,In my current field/ field I was trained in,0.01307,77,346,0.00108,0.02505
2005,4th Quintile,Do something new,0.00485,34,346,-0.00248,0.01219
2005,4th Quintile,Does not matter,0.02004,100,346,0.00525,0.03483
2005,4th Quintile,Does not apply/do not (yet) have a job,0.02253,135,346,0.00687,0.03819
2005,5th Quintile,In my current field/ field I was trained in,0.00990,88,390,0.00006,0.01973
2005,5th Quintile,Do something new,0.00567,39,390,-0.00179,0.01313
2005,5th Quintile,Does not matter,0.01064,73,390,0.00044,0.02083
2005,5th Quintile,Does not apply/do not (yet) have a job,0.01913,190,390,0.00552,0.03275
2007,1st Quintile,In my current field/ field I was trained in,0.03749,139,895,0.02504,0.04994
2007,1st Quintile,Do something new,0.02399,94,895,0.01396,0.03402
2007,1st Quintile,Does not matter,0.09256,395,895,0.07356,0.11156
2007,1st Quintile,Does not apply/do not (yet) have a job,0.07242,267,895,0.05543,0.08941
2007,2nd Quintile,In my current field/ field I was trained in,0.02080,107,506,0.00835,0.03324
2007,2nd Quintile,Do something new,0.01216,56,506,0.00260,0.02171
2007,2nd Quintile,Does not matter,0.03997,191,506,0.02289,0.05706
2007,2nd Quintile,Does not apply/do not (yet) have a job,0.03446,152,506,0.01855,0.05037
2007,3rd Quintile,In my current field/ field I was trained in,0.01721,92,387,0.00423,0.03018
2007,3rd Quintile,Do something new,0.00866,32,387,-0.00058,0.01790
2007,3rd Quintile,Does not matter,0.02611,116,387,0.01020,0.04202
2007,3rd Quintile,Does not apply/do not (yet) have a job,0.02533,147,387,0.00966,0.04101
2007,4th Quintile,In my current field/ field I was trained in,0.01820,101,376,0.00467,0.03173
2007,4th Quintile,Do something new,0.00679,38,376,-0.00152,0.01510
2007,4th Quintile,Does not matter,0.01833,93,376,0.00475,0.03190
2007,4th Quintile,Does not apply/do not (yet) have a job,0.01672,144,376,0.00374,0.02970
2007,5th Quintile,In my current field/ field I was trained in,0.01095,84,387,0.00057,0.02133
2007,5th Quintile,Do something new,0.00590,37,387,-0.00174,0.01354
2007,5th Quintile,Does not matter,0.01289,79,387,0.00164,0.02414
2007,5th Quintile,Does not apply/do not (yet) have a job,0.02109,187,387,0.00676,0.03543
2009,1st Quintile,In my current field/ field I was trained in,0.02959,106,731,0.01730,0.04188
2009,1st Quintile,Do something new,0.01863,71,731,0.00882,0.02844
2009,1st Quintile,Does not matter,0.08620,327,731,0.06584,0.10656
2009,1st Quintile,Does not apply/do not (yet) have a job,0.06914,227,731,0.05074,0.08754
2009,2nd Quintile,In my current field/ field I was trained in,0.02745,103,394,0.01130,0.04360
2009,2nd Quintile,Do something new,0.01471,53,394,0.00280,0.02661
2009,2nd Quintile,Does not matter,0.03015,130,394,0.01324,0.04705
2009,2nd Quintile,Does not apply/do not (yet) have a job,0.02456,108,394,0.00926,0.03986
2009,3rd Quintile,In my current field/ field I was trained in,0.02142,89,338,0.00596,0.03688
2009,3rd Quintile,Do something new,0.00690,32,338,-0.00194,0.01574
2009,3rd Quintile,Does not matter,0.02469,105,338,0.00812,0.04125
2009,3rd Quintile,Does not apply/do not (yet) have a job,0.02528,112,338,0.00852,0.04204
2009,4th Quintile,In my current field/ field I was trained in,0.01550,82,276,0.00090,0.03010
2009,4th Quintile,Does not matter,0.01562,67,276,0.00096,0.03027
2009,4th Quintile,Does not apply/do not (yet) have a job,0.02070,127,276,0.00387,0.03753
2009,5th Quintile,In my current field/ field I was trained in,0.01077,74,278,-0.00138,0.02293
2009,5th Quintile,Does not matter,0.01205,69,278,-0.00080,0.02490
2009,5th Quintile,Does not apply/do not (yet) have a job,0.02217,135,278,0.00483,0.03951
2011,1st Quintile,In my current field/ field I was trained in,0.02247,98,567,0.01026,0.03468
2011,1st Quintile,Do something new,0.01836,68,567,0.00730,0.02941
2011,1st Quintile,Does not matter,0.05269,234,567,0.03428,0.07109
2011,1st Quintile,Does not apply/do not (yet) have a job,0.03678,167,567,0.02128,0.05229
2011,2nd Quintile,In my current field/ field I was trained in,0.01359,72,294,0.00033,0.02684
2011,2nd Quintile,Do something new,0.00756,31,294,-0.00236,0.01748
2011,2nd Quintile,Does not matter,0.02078,97,294,0.00444,0.03711
2011,2nd Quintile,Does not apply/do not (yet) have a job,0.02112,94,294,0.00465,0.03758
2011,3rd Quintile,In my current field/ field I was trained in,0.01700,73,266,0.00143,0.03256
2011,3rd Quintile,Do something new,0.00887,37,266,-0.00242,0.02016
2011,3rd Quintile,Does not matter,0.01839,69,266,0.00221,0.03457
2011,3rd Quintile,Does not apply/do not (yet) have a job,0.01616,87,266,0.00098,0.03134
2011,4th Quintile,In my current field/ field I was trained in,0.01121,70,218,-0.00280,0.02521
2011,4th Quintile,Does not matter,0.00778,49,218,-0.00391,0.01948
2011,4th Quintile,Does not apply/do not (yet) have a job,0.02089,99,218,0.00186,0.03992
2011,5th Quintile,In my current field/ field I was trained in,0.00755,58,212,-0.00413,0.01923
2011,5th Quintile,Does not matter,0.00565,50,212,-0.00446,0.01576
2011,5th Quintile,Does not apply/do not (yet) have a job,0.01511,104,212,-0.00135,0.03157
2013,1st Quintile,In my current field/ field I was trained in,0.02686,136,789,0.01558,0.03815
2013,1st Quintile,Do something new,0.02472,120,789,0.01388,0.03556
2013,1st Quintile,Does not matter,0.06058,309,789,0.04392,0.07723
2013,1st Quintile,Does not apply/do not (yet) have a job,0.03952,224,789,0.02592,0.05312
2013,2nd Quintile,In my current field/ field I was trained in,0.01756,96,342,0.00362,0.03150
2013,2nd Quintile,Do something new,0.01119,52,342,0.00002,0.02235
2013,2nd Quintile,Does not matter,0.02426,103,342,0.00793,0.04059
2013,2nd Quintile,Does not apply/do not (yet) have a job,0.01711,91,342,0.00335,0.03088
2013,3rd Quintile,In my current field/ field I was trained in,0.01965,94,318,0.00437,0.03493
2013,3rd Quintile,Do something new,0.00872,44,318,-0.00152,0.01895
2013,3rd Quintile,Does not matter,0.01503,81,318,0.00164,0.02843
2013,3rd Quintile,Does not apply/do not (yet) have a job,0.01983,99,318,0.00449,0.03518
2013,4th Quintile,In my current field/ field I was trained in,0.01441,77,259,-0.00013,0.02895
2013,4th Quintile,Do something new,0.00708,35,259,-0.00315,0.01730
2013,4th Quintile,Does not matter,0.00937,47,259,-0.00239,0.02113
2013,4th Quintile,Does not apply/do not (yet) have a job,0.01723,100,259,0.00135,0.03311
2013,5th Quintile,In my current field/ field I was trained in,0.01059,63,274,-0.00155,0.02273
2013,5th Quintile,Do something new,0.00656,47,274,-0.00302,0.01614
2013,5th Quintile,Does not matter,0.00601,44,274,-0.00316,0.01518
2013,5th Quintile,Does not apply/do not (yet) have a job,0.01985,120,274,0.00330,0.03639
2015,1st Quintile,In my current field/ field I was trained in,0.04347,290,1589,0.03344,0.05349
2015,1st Quintile,Do something new,0.03202,240,1589,0.02336,0.04068
2015,1st Quintile,Does not matter,0.07294,566,1589,0.06015,0.08573
2015,1st Quintile,Does not apply/do not (yet) have a job,0.06003,493,1589,0.04835,0.07171
2015,2nd Quintile,In my current field/ field I was trained in,0.01919,161,697,0.00899,0.02938
2015,2nd Quintile,Do something new,0.01745,106,697,0.00772,0.02718
2015,2nd Quintile,Does not matter,0.02602,199,697,0.01420,0.03785
2015,2nd Quintile,Does not apply/do not (yet) have a job,0.02854,231,697,0.01617,0.04091
2015,3rd Quintile,In my current field/ field I was trained in,0.01772,148,491,0.00604,0.02941
2015,3rd Quintile,Do something new,0.00818,64,491,0.00020,0.01615
2015,3rd Quintile,Does not matter,0.01578,110,491,0.00475,0.02681
2015,3rd Quintile,Does not apply/do not (yet) have a job,0.02391,169,491,0.01039,0.03744
2015,4th Quintile,In my current field/ field I was trained in,0.01864,111,348,0.00441,0.03288
2015,4th Quintile,Do something new,0.00793,46,348,-0.00140,0.01727
2015,4th Quintile,Does not matter,0.00873,68,348,-0.00106,0.01851
2015,4th Quintile,Does not apply/do not (yet) have a job,0.01668,123,348,0.00321,0.03016
2015,5th Quintile,In my current field/ field I was trained in,0.01378,98,341,0.00139,0.02617
2015,5th Quintile,Do something new,0.00371,34,341,-0.00275,0.01017
2015,5th Quintile,Does not matter,0.01457,80,341,0.00183,0.02731
2015,5th Quintile,Does not apply/do not (yet) have a job,0.01950,129,341,0.00480,0.03420
2017,1st Quintile,In my current field/ field I was trained in,0.03206,225,1402,0.02283,0.04128
2017,1st Quintile,Do something new,0.03656,243,1402,0.02673,0.04638
2017,1st Quintile,Does not matter,0.06724,479,1402,0.05413,0.08035
2017,1st Quintile,Does not apply/do not (yet) have a job,0.05821,455,1402,0.04595,0.07047
2017,2nd Quintile,In my current field/ field I was trained in,0.02103,149,586,0.00941,0.03266
2017,2nd Quintile,Do something new,0.01216,99,586,0.00328,0.02104
2017,2nd Quintile,Does not matter,0.02286,151,586,0.01075,0.03497
2017,2nd Quintile,Does not apply/do not (yet) have a job,0.02566,187,586,0.01285,0.03848
2017,3rd Quintile,In my current field/ field I was trained in,0.01634,85,378,0.00355,0.02914
2017,3rd Quintile,Do something new,0.00981,52,378,-0.00014,0.01977
2017,3rd Quintile,Does not matter,0.01393,92,378,0.00210,0.02576
2017,3rd Quintile,Does not apply/do not (yet) have a job,0.02107,149,378,0.00657,0.03556
2017,4th Quintile,In my current field/ field I was trained in,0.01719,88,329,0.00312,0.03125
2017,4th Quintile,Do something new,0.00720,56,329,-0.00195,0.01635
2017,4th Quintile,Does not matter,0.00662,53,329,-0.00215,0.01540
2017,4th Quintile,Does not apply/do not (yet) have a job,0.02333,132,329,0.00700,0.03967
2017,5th Quintile,In my current field/ field I was trained in,0.01420,76,230,-0.00113,0.02952
2017,5th Quintile,Does not matter,0.00778,40,230,-0.00360,0.01915
2017,5th Quintile,Does not apply/do not (yet) have a job,0.01901,114,230,0.00132,0.03670
