year,hhtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2019,Single parent,3.766385068263345,3.7325770360449493,3.8001931004817404,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1619.0
2019,Couple with children,4.815848854226559,4.796222047972665,4.835475660480452,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,6512.0
2019,Multi-generational household,5.062166179101629,4.916616452028908,5.20771590617435,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,139.0
2019,Other Combinations,4.3267967239384495,4.236585727742613,4.417007720134286,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,372.0
2020,Single-person household,3.0567885655295184,3.0373674527762415,3.0762096782827952,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,5198.0
2020,Couple without children,4.157546499427598,4.136630794684012,4.178462204171184,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,5164.0
2020,Single parent,3.860695143554035,3.8259697588279593,3.895420528280111,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,1598.0
2020,Couple with children,4.923558925112801,4.90359417461426,4.943523675611343,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,6555.0
2020,Multi-generational household,5.134797304203494,4.986395283569005,5.283199324837984,4.0,5.0,6.0,2.0,9.0,5.0,5.0,6.0,147.0
2020,Other Combinations,4.572888440335229,4.483072778704076,4.662704101966381,3.0,4.0,6.0,1.0,10.5,4.0,4.0,4.0,476.0
2021,Single-person household,2.6394820083518353,2.565277155736872,2.713686860966799,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,492.0
2021,Couple without children,3.866921561481664,3.7323088229514547,4.001534300011873,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,171.0
2021,Single parent,3.5337670577788365,3.4564682023725157,3.6110659131851572,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,161.0
2021,Couple with children,4.548659792353939,4.489285893739995,4.608033690967883,3.0,4.0,6.0,1.0,10.5,4.0,3.0,4.0,945.0
2021,Multi-generational household,,,,,,,,,,,,
2021,Other Combinations,3.9672303474572868,3.7919086676849085,4.142552027229665,3.0,3.0,5.0,2.0,8.0,3.0,1.0,3.0,100.0
