year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Schleswig-Holstein,Urban regions,100,6.77081,6.23423,7.30738,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1985,Schleswig-Holstein,Rural regions,113,7.70500,7.28055,8.12945,6.59739,8.00000,10.00000,1.49347,10.00000,8.00000,8.00000,8.00000
1985,Hamburg,Urban regions,177,6.67060,6.31638,7.02483,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,286,6.89418,6.63058,7.15777,5.00000,7.00000,9.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1985,Lower Saxony,Rural regions,347,7.40695,7.17522,7.63868,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Bremen,Urban regions,79,7.66806,7.10417,8.23195,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,9.00000
1985,North Rhine-Westphalia,Urban regions,1629,6.88701,6.77773,6.99628,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,North Rhine-Westphalia,Rural regions,34,7.68663,7.11121,8.26206,7.00000,8.00000,8.30974,5.03539,10.00000,8.00000,7.00000,8.00000
1985,Hesse,Urban regions,531,7.16222,6.97182,7.35262,5.00000,7.06048,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Hesse,Rural regions,102,7.15064,6.67104,7.63025,5.00000,7.00000,10.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,"Rhineland-Palatinate, Saarland",Urban regions,344,7.35711,7.14531,7.56891,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,7.00000,8.00000
1985,"Rhineland-Palatinate, Saarland",Rural regions,78,7.18164,6.66511,7.69817,5.00000,8.00000,9.00000,1.00000,10.00000,8.00000,7.00000,8.00000
1985,Baden-Wuerttemberg,Urban regions,1041,6.96927,6.83738,7.10115,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Baden-Wuerttemberg,Rural regions,191,7.02805,6.74031,7.31579,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1985,Bavaria,Urban regions,605,6.68120,6.50714,6.85526,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Bavaria,Rural regions,489,6.74849,6.53307,6.96391,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Berlin,Urban regions,242,6.36694,6.09545,6.63844,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.97500,7.00000
1986,Schleswig-Holstein,Urban regions,90,6.89543,6.35229,7.43856,5.00000,7.34943,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,Schleswig-Holstein,Rural regions,100,7.16037,6.72388,7.59687,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,Hamburg,Urban regions,162,6.34307,5.98149,6.70465,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,331,7.12789,6.89249,7.36329,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,Lower Saxony,Rural regions,329,7.27994,7.05736,7.50252,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1986,Bremen,Urban regions,79,7.53057,6.92240,8.13875,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,7.00000,10.00000
1986,North Rhine-Westphalia,Urban regions,1661,6.73190,6.62554,6.83825,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
