year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,0-16 y.,Urban regions,,,,,,,,,,,,
1985,0-16 y.,Rural regions,,,,,,,,,,,,
1985,17-29 y.,Urban regions,1199,6.54727,6.41678,6.67777,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,17-29 y.,Rural regions,283,6.87721,6.59054,7.16388,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,30-45 y.,Urban regions,1685,6.63955,6.53435,6.74475,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,30-45 y.,Rural regions,461,6.91725,6.70293,7.13156,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1985,46-65 y.,Urban regions,1569,7.26376,7.15522,7.37229,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,46-65 y.,Rural regions,418,7.32058,7.10955,7.53161,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,66 and older,Urban regions,581,7.08157,6.90300,7.26015,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,66 and older,Rural regions,196,7.29466,6.97615,7.61317,5.03253,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,0-16 y.,Urban regions,,,,,,,,,,,,
1986,0-16 y.,Rural regions,,,,,,,,,,,,
1986,17-29 y.,Urban regions,1238,6.45994,6.33716,6.58273,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,17-29 y.,Rural regions,293,6.70160,6.45300,6.95021,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1986,30-45 y.,Urban regions,1690,6.41031,6.30396,6.51667,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1986,30-45 y.,Rural regions,419,6.78042,6.57051,6.99034,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,Urban regions,1559,7.12840,7.02141,7.23538,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,46-65 y.,Rural regions,411,7.15633,6.96032,7.35233,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1986,66 and older,Urban regions,554,7.35528,7.17936,7.53119,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,66 and older,Rural regions,187,7.54003,7.23051,7.84954,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,0-16 y.,Urban regions,,,,,,,,,,,,
1987,0-16 y.,Rural regions,,,,,,,,,,,,
1987,17-29 y.,Urban regions,1206,6.67932,6.56633,6.79230,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,17-29 y.,Rural regions,304,6.81524,6.58228,7.04819,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,30-45 y.,Urban regions,1623,6.50622,6.40508,6.60737,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,30-45 y.,Rural regions,424,6.67291,6.46771,6.87811,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,46-65 y.,Urban regions,1570,7.19917,7.09577,7.30256,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,46-65 y.,Rural regions,418,7.20486,7.00452,7.40520,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,66 and older,Urban regions,593,7.34165,7.16983,7.51346,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,66 and older,Rural regions,187,7.39421,7.08945,7.69897,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1988,0-16 y.,Urban regions,,,,,,,,,,,,
1988,0-16 y.,Rural regions,,,,,,,,,,,,
1988,17-29 y.,Urban regions,1194,6.53737,6.41915,6.65558,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,17-29 y.,Rural regions,278,6.87759,6.63334,7.12183,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,30-45 y.,Urban regions,1509,6.44752,6.33879,6.55626,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,30-45 y.,Rural regions,397,6.60809,6.38917,6.82701,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,46-65 y.,Urban regions,1552,6.97765,6.87746,7.07784,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,46-65 y.,Rural regions,390,7.15030,6.94895,7.35165,5.01886,7.00000,8.00000,0.54714,10.00000,7.00000,7.00000,8.00000
1988,66 and older,Urban regions,578,7.05254,6.86340,7.24167,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1988,66 and older,Rural regions,184,7.00653,6.67433,7.33872,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1989,0-16 y.,Urban regions,,,,,,,,,,,,
1989,0-16 y.,Rural regions,,,,,,,,,,,,
1989,17-29 y.,Urban regions,1197,6.41990,6.30262,6.53717,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,17-29 y.,Rural regions,274,6.50075,6.24588,6.75562,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,30-45 y.,Urban regions,1492,6.39457,6.28800,6.50115,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,30-45 y.,Rural regions,409,6.45732,6.25065,6.66400,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,46-65 y.,Urban regions,1532,6.91070,6.80471,7.01669,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,46-65 y.,Rural regions,375,6.94394,6.72928,7.15860,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,66 and older,Urban regions,582,7.13429,6.95839,7.31019,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1989,66 and older,Rural regions,172,6.94270,6.61408,7.27132,5.00000,7.00000,8.69098,0.00000,10.00000,7.00000,6.97500,7.00000
1990,0-16 y.,Urban regions,,,,,,,,,,,,
1990,0-16 y.,Rural regions,,,,,,,,,,,,
1990,17-29 y.,Urban regions,1263,6.60589,6.49264,6.71913,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,17-29 y.,Rural regions,326,6.69615,6.44953,6.94277,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,30-45 y.,Urban regions,1552,6.38441,6.28393,6.48489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,30-45 y.,Rural regions,404,6.55111,6.34108,6.76114,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,46-65 y.,Urban regions,1572,6.75141,6.64820,6.85462,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,46-65 y.,Rural regions,416,6.85490,6.64902,7.06078,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1990,66 and older,Urban regions,631,7.06324,6.89085,7.23563,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1990,66 and older,Rural regions,192,6.78851,6.47792,7.09909,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,0-16 y.,Urban regions,,,,,,,,,,,,
1991,0-16 y.,Rural regions,,,,,,,,,,,,
1991,17-29 y.,Urban regions,,,,,,,,,,,,
1991,17-29 y.,Rural regions,,,,,,,,,,,,
1991,30-45 y.,Urban regions,,,,,,,,,,,,
1991,30-45 y.,Rural regions,,,,,,,,,,,,
1991,46-65 y.,Urban regions,,,,,,,,,,,,
1991,46-65 y.,Rural regions,,,,,,,,,,,,
1991,66 and older,Urban regions,,,,,,,,,,,,
1991,66 and older,Rural regions,,,,,,,,,,,,
1992,0-16 y.,Urban regions,,,,,,,,,,,,
1992,0-16 y.,Rural regions,,,,,,,,,,,,
1992,17-29 y.,Urban regions,,,,,,,,,,,,
1992,17-29 y.,Rural regions,,,,,,,,,,,,
1992,30-45 y.,Urban regions,,,,,,,,,,,,
1992,30-45 y.,Rural regions,,,,,,,,,,,,
1992,46-65 y.,Urban regions,,,,,,,,,,,,
1992,46-65 y.,Rural regions,,,,,,,,,,,,
1992,66 and older,Urban regions,,,,,,,,,,,,
1992,66 and older,Rural regions,,,,,,,,,,,,
1993,0-16 y.,Urban regions,,,,,,,,,,,,
1993,0-16 y.,Rural regions,,,,,,,,,,,,
1993,17-29 y.,Urban regions,1371,6.64721,6.53552,6.75890,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,17-29 y.,Rural regions,658,6.66467,6.50274,6.82659,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,30-45 y.,Urban regions,1841,6.31073,6.21816,6.40331,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,30-45 y.,Rural regions,971,6.36761,6.24469,6.49053,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,46-65 y.,Urban regions,1746,6.52611,6.42951,6.62271,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,46-65 y.,Rural regions,892,6.55065,6.40922,6.69209,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,66 and older,Urban regions,705,6.67341,6.50238,6.84444,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,66 and older,Rural regions,394,6.19810,5.96023,6.43596,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,0-16 y.,Urban regions,,,,,,,,,,,,
1994,0-16 y.,Rural regions,,,,,,,,,,,,
1994,17-29 y.,Urban regions,1336,6.45070,6.33212,6.56929,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,17-29 y.,Rural regions,662,6.68725,6.52433,6.85017,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,30-45 y.,Urban regions,1849,6.29209,6.20181,6.38236,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,30-45 y.,Rural regions,984,6.37679,6.24929,6.50429,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,46-65 y.,Urban regions,1734,6.50006,6.40183,6.59828,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,46-65 y.,Rural regions,891,6.72245,6.58559,6.85931,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,66 and older,Urban regions,739,6.59921,6.43608,6.76234,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,66 and older,Rural regions,397,6.47765,6.25099,6.70432,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,0-16 y.,Urban regions,,,,,,,,,,,,
1995,0-16 y.,Rural regions,,,,,,,,,,,,
1995,17-29 y.,Urban regions,1418,6.51864,6.40235,6.63494,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,17-29 y.,Rural regions,693,6.74395,6.59418,6.89372,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,30-45 y.,Urban regions,2046,6.30255,6.21109,6.39400,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,30-45 y.,Rural regions,1063,6.24540,6.12187,6.36893,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,46-65 y.,Urban regions,1793,6.56853,6.47383,6.66324,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,46-65 y.,Rural regions,896,6.67697,6.55063,6.80330,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,66 and older,Urban regions,772,6.57760,6.40944,6.74575,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,66 and older,Rural regions,396,6.61152,6.39036,6.83267,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,0-16 y.,Urban regions,,,,,,,,,,,,
1996,0-16 y.,Rural regions,,,,,,,,,,,,
1996,17-29 y.,Urban regions,1338,6.54438,6.43056,6.65820,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,17-29 y.,Rural regions,655,6.64257,6.49067,6.79447,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,30-45 y.,Urban regions,2071,6.29209,6.20450,6.37968,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,30-45 y.,Rural regions,1060,6.53219,6.41616,6.64822,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
