year,bula_h,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,male,80,6.34617,5.74651,6.94583,5.00000,5.35008,9.00000,0.00000,10.00000,5.00000,5.00000,7.00000
1984,Schleswig-Holstein,female,178,7.61772,7.26703,7.96840,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Hamburg,male,80,5.95342,5.37881,6.52803,5.00000,5.67594,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1984,Hamburg,female,132,7.01305,6.58372,7.44237,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Lower Saxony,male,214,6.59035,6.25088,6.92983,5.00000,6.87038,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1984,Lower Saxony,female,552,7.56870,7.38292,7.75449,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Bremen,male,,,,,,,,,,,,
1984,Bremen,female,66,8.19492,7.69326,8.69658,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1984,North Rhine-Westphalia,male,532,6.22410,5.99615,6.45205,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,North Rhine-Westphalia,female,1491,7.13329,7.01610,7.25049,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,Hesse,male,224,6.55480,6.21363,6.89598,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1984,Hesse,female,567,7.34170,7.16390,7.51950,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1984,"Rhineland-Palatinate, Saarland",male,132,6.56169,6.14817,6.97520,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1984,"Rhineland-Palatinate, Saarland",female,408,7.16847,6.95589,7.38104,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1984,Baden-Wuerttemberg,male,449,6.53886,6.30245,6.77526,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1984,Baden-Wuerttemberg,female,1027,7.19763,7.06067,7.33459,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
