year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Pre-primary Level,Urban regions,40,6.00991,5.25712,6.76269,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,5.00000,7.00000
1985,Pre-primary Level,Rural regions,,,,,,,,,,,,
1985,Primary Level,Urban regions,476,7.01147,6.81279,7.21015,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Primary Level,Rural regions,64,6.81565,6.22846,7.40284,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
1985,Lower Secondary Level,Urban regions,1523,7.23097,7.12480,7.33715,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Lower Secondary Level,Rural regions,506,7.34941,7.15634,7.54247,6.00000,8.00000,9.29055,1.06417,10.00000,8.00000,7.00000,8.00000
1985,Upper Secondary Level,Urban regions,2280,6.87021,6.77816,6.96226,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,Upper Secondary Level,Rural regions,614,7.00264,6.81804,7.18723,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Post-secondary Non-tertiary Level,Urban regions,112,6.20679,5.70219,6.71139,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1985,First Stage of Tertiary Education,Urban regions,259,6.67711,6.40490,6.94932,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,First Stage of Tertiary Education,Rural regions,66,7.34460,6.73144,7.95776,5.00000,8.00000,10.00000,1.00000,10.00000,8.00000,7.00000,9.00000
1985,Second Stage of Tertiary Education,Urban regions,295,6.27592,6.00790,6.54393,5.00000,6.95690,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1985,Second Stage of Tertiary Education,Rural regions,64,6.85220,6.25895,7.44544,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1986,Pre-primary Level,Urban regions,43,5.96150,5.17039,6.75261,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
1986,Pre-primary Level,Rural regions,,,,,,,,,,,,
1986,Primary Level,Urban regions,471,6.64054,6.44261,6.83848,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Primary Level,Rural regions,69,6.37158,5.81840,6.92475,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
1986,Lower Secondary Level,Urban regions,1481,7.12768,7.01867,7.23669,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,Lower Secondary Level,Rural regions,477,7.38672,7.20112,7.57233,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Upper Secondary Level,Urban regions,2285,6.78728,6.69761,6.87696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Upper Secondary Level,Rural regions,602,6.92423,6.75125,7.09721,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Post-secondary Non-tertiary Level,Urban regions,121,6.69793,6.31096,7.08490,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1986,First Stage of Tertiary Education,Urban regions,276,6.73252,6.45094,7.01410,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,First Stage of Tertiary Education,Rural regions,61,6.99786,6.48316,7.51257,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,8.00000
1986,Second Stage of Tertiary Education,Urban regions,310,6.30707,6.04208,6.57206,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Second Stage of Tertiary Education,Rural regions,62,6.95241,6.39798,7.50684,5.00000,7.00000,8.20468,0.19299,10.00000,7.00000,6.00000,8.00000
1987,Pre-primary Level,Urban regions,65,6.33105,5.83410,6.82799,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,6.00000,7.00000
1987,Pre-primary Level,Rural regions,,,,,,,,,,,,
1987,Primary Level,Urban regions,440,6.97642,6.77876,7.17409,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1987,Primary Level,Rural regions,66,6.91284,6.46874,7.35695,5.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Lower Secondary Level,Urban regions,1452,7.18418,7.07556,7.29279,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1987,Lower Secondary Level,Rural regions,465,7.37759,7.19529,7.55989,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,Upper Secondary Level,Urban regions,2273,6.92536,6.84049,7.01024,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Upper Secondary Level,Rural regions,631,6.88692,6.71821,7.05563,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Post-secondary Non-tertiary Level,Urban regions,130,6.82697,6.46610,7.18785,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1987,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1987,First Stage of Tertiary Education,Urban regions,262,6.72606,6.47050,6.98162,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1987,First Stage of Tertiary Education,Rural regions,65,6.93589,6.45486,7.41692,5.00000,7.00000,8.37967,2.00000,10.00000,7.00000,7.00000,8.00000
1987,Second Stage of Tertiary Education,Urban regions,313,6.41724,6.16071,6.67377,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,Second Stage of Tertiary Education,Rural regions,59,6.74125,6.09248,7.39003,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,Pre-primary Level,Urban regions,37,6.19377,5.42544,6.96210,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1988,Pre-primary Level,Rural regions,,,,,,,,,,,,
1988,Primary Level,Urban regions,416,6.74810,6.53998,6.95623,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,Primary Level,Rural regions,70,6.40376,5.96078,6.84674,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1988,Lower Secondary Level,Urban regions,1406,7.05981,6.95217,7.16745,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Lower Secondary Level,Rural regions,427,7.18149,6.98302,7.37995,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1988,Upper Secondary Level,Urban regions,2228,6.67923,6.59058,6.76789,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Upper Secondary Level,Rural regions,588,6.80553,6.63093,6.98012,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Post-secondary Non-tertiary Level,Urban regions,136,6.73808,6.33741,7.13875,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1988,First Stage of Tertiary Education,Urban regions,250,6.70288,6.42284,6.98293,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1988,First Stage of Tertiary Education,Rural regions,60,7.02780,6.49616,7.55945,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,Second Stage of Tertiary Education,Urban regions,287,6.34088,6.08118,6.60058,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,Second Stage of Tertiary Education,Rural regions,57,6.71733,6.01799,7.41668,5.00000,7.00000,9.52264,0.00000,10.00000,7.00000,6.00000,8.00000
1989,Pre-primary Level,Urban regions,46,6.41065,5.69470,7.12659,5.00000,5.00000,9.00000,1.00000,10.00000,5.00000,5.00000,8.00000
1989,Pre-primary Level,Rural regions,,,,,,,,,,,,
1989,Primary Level,Urban regions,398,6.86626,6.65367,7.07885,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Primary Level,Rural regions,58,6.05931,5.39624,6.72239,4.00000,6.00000,8.00000,1.00000,10.00000,6.00000,5.00000,8.00000
1989,Lower Secondary Level,Urban regions,1363,6.99766,6.88807,7.10725,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Lower Secondary Level,Rural regions,411,6.83277,6.63307,7.03248,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Upper Secondary Level,Urban regions,2240,6.68246,6.59474,6.77018,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Upper Secondary Level,Rural regions,605,6.68731,6.51838,6.85624,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Post-secondary Non-tertiary Level,Urban regions,143,6.59390,6.20262,6.98518,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1989,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1989,First Stage of Tertiary Education,Urban regions,237,6.56480,6.28105,6.84854,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1989,First Stage of Tertiary Education,Rural regions,53,7.08470,6.55445,7.61495,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1989,Second Stage of Tertiary Education,Urban regions,306,6.23158,5.99024,6.47292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,Second Stage of Tertiary Education,Rural regions,58,6.69903,5.96604,7.43201,5.00000,8.00000,8.86805,0.00000,10.00000,8.00000,6.00000,8.00000
1990,Pre-primary Level,Urban regions,42,6.48839,5.70412,7.27265,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1990,Pre-primary Level,Rural regions,,,,,,,,,,,,
1990,Primary Level,Urban regions,396,6.92375,6.73117,7.11632,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Primary Level,Rural regions,64,6.05175,5.32402,6.77948,4.00000,6.50630,8.84880,0.00000,10.00000,6.00000,5.00000,8.00000
1990,Lower Secondary Level,Urban regions,1418,6.89098,6.78066,7.00129,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Lower Secondary Level,Rural regions,430,6.62648,6.40438,6.84857,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Upper Secondary Level,Urban regions,2350,6.65182,6.56863,6.73501,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Upper Secondary Level,Rural regions,666,6.80538,6.65275,6.95801,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Post-secondary Non-tertiary Level,Urban regions,143,6.45855,6.09572,6.82138,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1990,First Stage of Tertiary Education,Urban regions,269,6.59205,6.33792,6.84618,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,First Stage of Tertiary Education,Rural regions,69,6.78202,6.24547,7.31857,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,Second Stage of Tertiary Education,Urban regions,321,6.35794,6.11959,6.59629,5.00000,6.88629,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Second Stage of Tertiary Education,Rural regions,59,6.87723,6.27927,7.47518,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1991,Pre-primary Level,Urban regions,,,,,,,,,,,,
1991,Pre-primary Level,Rural regions,,,,,,,,,,,,
1991,Primary Level,Urban regions,,,,,,,,,,,,
1991,Primary Level,Rural regions,,,,,,,,,,,,
1991,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1991,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1991,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1991,Upper Secondary Level,Rural regions,,,,,,,,,,,,
