year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,male,,,,,,,,,,,,
1984,Pre-primary Level,female,36,5.34892,4.47838,6.21946,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1984,Primary Level,male,171,6.58373,6.21401,6.95346,5.00000,7.00000,8.41559,0.00000,10.00000,7.00000,6.00000,8.00000
1984,Primary Level,female,561,7.20848,7.02386,7.39309,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1984,Lower Secondary Level,male,401,6.12630,5.85729,6.39531,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,Lower Secondary Level,female,2077,7.33717,7.24020,7.43414,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Upper Secondary Level,male,1180,6.49391,6.34285,6.64498,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1984,Upper Secondary Level,female,2318,7.22237,7.13015,7.31459,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Post-secondary Non-tertiary Level,male,79,6.34516,5.83537,6.85495,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,8.00000
1984,Post-secondary Non-tertiary Level,female,98,6.80120,6.31128,7.29112,5.00000,7.75543,8.16677,0.24984,10.00000,7.00000,6.00000,8.00000
1984,First Stage of Tertiary Education,male,150,6.43816,6.02739,6.84893,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1984,First Stage of Tertiary Education,female,244,6.97558,6.67572,7.27544,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,Second Stage of Tertiary Education,male,176,6.15123,5.76818,6.53427,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,Second Stage of Tertiary Education,female,232,6.44176,6.09967,6.78386,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1985,Pre-primary Level,male,,,,,,,,,,,,
1985,Pre-primary Level,female,33,6.46314,5.67868,7.24759,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,8.00000
1985,Primary Level,male,88,6.24153,5.80863,6.67442,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,6.00000,6.00000
1985,Primary Level,female,452,7.21521,7.00822,7.42220,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Lower Secondary Level,male,255,6.36046,6.04756,6.67336,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,Lower Secondary Level,female,1774,7.36245,7.26605,7.45885,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Upper Secondary Level,male,827,6.44630,6.28808,6.60452,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,Upper Secondary Level,female,2067,7.07608,6.98055,7.17162,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Post-secondary Non-tertiary Level,male,49,6.11265,5.31544,6.90986,3.78275,6.59308,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
1985,Post-secondary Non-tertiary Level,female,87,6.37499,5.83019,6.91978,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1985,First Stage of Tertiary Education,male,102,6.57824,6.14919,7.00729,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,6.00000,7.00000
1985,First Stage of Tertiary Education,female,223,6.93921,6.62934,7.24909,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Second Stage of Tertiary Education,male,146,6.15649,5.75016,6.56283,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1985,Second Stage of Tertiary Education,female,213,6.54990,6.24562,6.85418,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Pre-primary Level,male,,,,,,,,,,,,
1986,Pre-primary Level,female,,,,,,,,,,,,
1986,Primary Level,male,114,5.88355,5.45033,6.31676,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,7.00000
1986,Primary Level,female,426,6.82011,6.61830,7.02192,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,Lower Secondary Level,male,287,6.35979,6.08806,6.63152,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1986,Lower Secondary Level,female,1671,7.30238,7.20310,7.40166,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Upper Secondary Level,male,888,6.49074,6.34281,6.63867,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,Upper Secondary Level,female,1999,6.96354,6.86987,7.05721,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Post-secondary Non-tertiary Level,male,57,6.38159,5.85552,6.90766,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1986,Post-secondary Non-tertiary Level,female,89,6.80129,6.31465,7.28793,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1986,First Stage of Tertiary Education,male,113,6.54286,6.09468,6.99105,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,First Stage of Tertiary Education,female,224,6.91377,6.61799,7.20955,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,Second Stage of Tertiary Education,male,160,6.23184,5.85714,6.60655,5.00000,6.97464,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1986,Second Stage of Tertiary Education,female,212,6.58109,6.26978,6.89241,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,Pre-primary Level,male,33,6.14511,5.32534,6.96488,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1987,Pre-primary Level,female,44,6.13154,5.49292,6.77016,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1987,Primary Level,male,95,6.44546,5.99141,6.89951,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1987,Primary Level,female,411,7.12310,6.93183,7.31438,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Lower Secondary Level,male,288,6.57038,6.30942,6.83133,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,Lower Secondary Level,female,1629,7.32680,7.22756,7.42605,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Upper Secondary Level,male,921,6.45484,6.31639,6.59330,5.00000,6.19829,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1987,Upper Secondary Level,female,1983,7.13331,7.04421,7.22241,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1987,Post-secondary Non-tertiary Level,male,58,7.00127,6.52029,7.48225,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
1987,Post-secondary Non-tertiary Level,female,96,6.66405,6.22210,7.10600,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1987,First Stage of Tertiary Education,male,109,6.65175,6.21510,7.08840,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.02500
1987,First Stage of Tertiary Education,female,218,6.83106,6.57239,7.08974,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1987,Second Stage of Tertiary Education,male,153,6.48236,6.09577,6.86896,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1987,Second Stage of Tertiary Education,female,219,6.46560,6.16124,6.76996,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,Pre-primary Level,male,,,,,,,,,,,,
1988,Pre-primary Level,female,30,6.49034,5.59242,7.38825,5.00000,6.10038,8.60649,2.00000,10.00000,6.00000,5.00000,8.00000
1988,Primary Level,male,87,6.13164,5.66777,6.59551,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1988,Primary Level,female,399,6.82668,6.62459,7.02876,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,Lower Secondary Level,male,277,6.69343,6.42252,6.96434,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.02500
1988,Lower Secondary Level,female,1556,7.14510,7.04424,7.24597,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1988,Upper Secondary Level,male,903,6.31175,6.16747,6.45602,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1988,Upper Secondary Level,female,1913,6.90203,6.80891,6.99516,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Post-secondary Non-tertiary Level,male,63,6.85828,6.30090,7.41566,5.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
1988,Post-secondary Non-tertiary Level,female,97,6.55633,6.07305,7.03962,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
1988,First Stage of Tertiary Education,male,109,6.48354,6.01869,6.94839,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1988,First Stage of Tertiary Education,female,201,6.91996,6.63286,7.20706,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1988,Second Stage of Tertiary Education,male,145,6.30533,5.94136,6.66929,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,6.00000,7.00000
1988,Second Stage of Tertiary Education,female,199,6.47529,6.14342,6.80717,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,Pre-primary Level,male,,,,,,,,,,,,
1989,Pre-primary Level,female,35,6.28710,5.47901,7.09519,5.00000,5.00000,8.56852,1.00000,10.00000,5.00000,5.00000,8.00000
1989,Primary Level,male,84,6.07321,5.52866,6.61777,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
1989,Primary Level,female,372,6.91930,6.70276,7.13584,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Lower Secondary Level,male,283,6.47861,6.22420,6.73303,5.00000,6.34237,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,Lower Secondary Level,female,1491,7.02124,6.91770,7.12477,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1989,Upper Secondary Level,male,963,6.30590,6.16620,6.44560,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,Upper Secondary Level,female,1882,6.88159,6.78941,6.97377,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Post-secondary Non-tertiary Level,male,59,7.20752,6.68281,7.73222,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1989,Post-secondary Non-tertiary Level,female,108,6.22901,5.75427,6.70375,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
