"e11102","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"erwerbstätig","1986","kein Migrationshintergrund","Laendlicher Raum","1141","0.566599603955607","0.544181507163268","0.589017700747946"
"erwerbstätig","1986","direkter Migrationshintergrund","Staedtischer Raum","1706","0.637271073168909","0.618279660752463","0.656262485585354"
"erwerbstätig","1986","direkter Migrationshintergrund","Laendlicher Raum","264","0.635235310761838","0.585716695774723","0.684753925748954"
"erwerbstätig","1986","indirekter Migrationshintergrund","Staedtischer Raum","77","0.569237442784895","0.485395488157547","0.653079397412244"
"erwerbstätig","1986","indirekter Migrationshintergrund","Laendlicher Raum","15","","",""
"erwerbstätig","1986","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1986","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1987","kein Migrationshintergrund","Staedtischer Raum","2166","0.422251337397519","0.409348433636873","0.435154241158165"
"nicht erwerbstätig","1987","kein Migrationshintergrund","Laendlicher Raum","679","0.41525245061802","0.392706405903137","0.437798495332903"
"nicht erwerbstätig","1987","direkter Migrationshintergrund","Staedtischer Raum","749","0.36340059060401","0.344323981035823","0.382477200172198"
"nicht erwerbstätig","1987","direkter Migrationshintergrund","Laendlicher Raum","104","0.370088465003445","0.320957681342787","0.419219248664103"
"nicht erwerbstätig","1987","indirekter Migrationshintergrund","Staedtischer Raum","68","0.373759009929231","0.297098984983602","0.450419034874861"
"nicht erwerbstätig","1987","indirekter Migrationshintergrund","Laendlicher Raum","6","","",""
"nicht erwerbstätig","1987","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1987","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1987","kein Migrationshintergrund","Staedtischer Raum","3463","0.577748662602481","0.564845758841835","0.590651566363127"
"erwerbstätig","1987","kein Migrationshintergrund","Laendlicher Raum","1156","0.58474754938198","0.562201504667097","0.607293594096862"
"erwerbstätig","1987","direkter Migrationshintergrund","Staedtischer Raum","1693","0.63659940939599","0.617522799827802","0.655676018964177"
"erwerbstätig","1987","direkter Migrationshintergrund","Laendlicher Raum","267","0.629911534996555","0.580780751335897","0.679042318657213"
"erwerbstätig","1987","indirekter Migrationshintergrund","Staedtischer Raum","85","0.626240990070768","0.549580965125139","0.702901015016398"
"erwerbstätig","1987","indirekter Migrationshintergrund","Laendlicher Raum","16","","",""
"erwerbstätig","1987","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1987","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1988","kein Migrationshintergrund","Staedtischer Raum","2016","0.416245444797833","0.403051502683851","0.429439386911816"
"nicht erwerbstätig","1988","kein Migrationshintergrund","Laendlicher Raum","622","0.409528890788726","0.386275937970824","0.432781843606629"
"nicht erwerbstätig","1988","direkter Migrationshintergrund","Staedtischer Raum","719","0.367069259226576","0.347489438754693","0.386649079698459"
"nicht erwerbstätig","1988","direkter Migrationshintergrund","Laendlicher Raum","91","0.350930990439123","0.300200982479455","0.401660998398791"
"nicht erwerbstätig","1988","indirekter Migrationshintergrund","Staedtischer Raum","86","0.413757014681905","0.343910792380904","0.483603236982907"
"nicht erwerbstätig","1988","indirekter Migrationshintergrund","Laendlicher Raum","11","","",""
"nicht erwerbstätig","1988","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1988","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1988","kein Migrationshintergrund","Staedtischer Raum","3346","0.583754555202167","0.570560613088184","0.596948497316149"
"erwerbstätig","1988","kein Migrationshintergrund","Laendlicher Raum","1096","0.590471109211274","0.567218156393371","0.613724062029176"
"erwerbstätig","1988","direkter Migrationshintergrund","Staedtischer Raum","1609","0.632930740773424","0.613350920301541","0.652510561245307"
"erwerbstätig","1988","direkter Migrationshintergrund","Laendlicher Raum","249","0.649069009560877","0.598339001601209","0.699799017520545"
"erwerbstätig","1988","indirekter Migrationshintergrund","Staedtischer Raum","105","0.586242985318095","0.516396763017093","0.656089207619096"
"erwerbstätig","1988","indirekter Migrationshintergrund","Laendlicher Raum","20","","",""
"erwerbstätig","1988","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1988","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1989","kein Migrationshintergrund","Staedtischer Raum","1903","0.409357480945804","0.395977304921529","0.422737656970079"
"nicht erwerbstätig","1989","kein Migrationshintergrund","Laendlicher Raum","599","0.420447749218672","0.396469183336717","0.444426315100627"
"nicht erwerbstätig","1989","direkter Migrationshintergrund","Staedtischer Raum","725","0.384716106309782","0.3646884426836","0.404743769935964"
"nicht erwerbstätig","1989","direkter Migrationshintergrund","Laendlicher Raum","81","0.365584886080123","0.312901163804346","0.418268608355901"
"nicht erwerbstätig","1989","indirekter Migrationshintergrund","Staedtischer Raum","95","0.45029228040882","0.385138855426564","0.515445705391076"
"nicht erwerbstätig","1989","indirekter Migrationshintergrund","Laendlicher Raum","12","","",""
"nicht erwerbstätig","1989","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1989","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1989","kein Migrationshintergrund","Staedtischer Raum","3285","0.590642519054196","0.577262343029921","0.604022695078472"
"erwerbstätig","1989","kein Migrationshintergrund","Laendlicher Raum","1029","0.579552250781328","0.555573684899373","0.603530816663283"
"erwerbstätig","1989","direkter Migrationshintergrund","Staedtischer Raum","1542","0.615283893690218","0.595256230064035","0.6353115573164"
"erwerbstätig","1989","direkter Migrationshintergrund","Laendlicher Raum","240","0.634415113919877","0.581731391644099","0.687098836195654"
"erwerbstätig","1989","indirekter Migrationshintergrund","Staedtischer Raum","129","0.54970771959118","0.484554294608924","0.614861144573436"
"erwerbstätig","1989","indirekter Migrationshintergrund","Laendlicher Raum","22","","",""
"erwerbstätig","1989","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1989","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1990","kein Migrationshintergrund","Staedtischer Raum","1804","0.392115890148597","0.378610291203852","0.405621489093342"
"nicht erwerbstätig","1990","kein Migrationshintergrund","Laendlicher Raum","592","0.411539226294397","0.387545826510038","0.435532626078756"
"nicht erwerbstätig","1990","direkter Migrationshintergrund","Staedtischer Raum","714","0.374728684164305","0.354543024106623","0.394914344221986"
"nicht erwerbstätig","1990","direkter Migrationshintergrund","Laendlicher Raum","85","0.371378174248503","0.31860380256633","0.424152545930676"
"nicht erwerbstätig","1990","indirekter Migrationshintergrund","Staedtischer Raum","109","0.458003192967408","0.396730939992637","0.519275445942179"
"nicht erwerbstätig","1990","indirekter Migrationshintergrund","Laendlicher Raum","8","","",""
"nicht erwerbstätig","1990","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1990","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1990","kein Migrationshintergrund","Staedtischer Raum","3216","0.607884109851403","0.594378510906658","0.621389708796148"
"erwerbstätig","1990","kein Migrationshintergrund","Laendlicher Raum","1024","0.588460773705603","0.564467373921244","0.612454173489962"
"erwerbstätig","1990","direkter Migrationshintergrund","Staedtischer Raum","1495","0.625271315835696","0.605085655778014","0.645456975893377"
"erwerbstätig","1990","direkter Migrationshintergrund","Laendlicher Raum","237","0.628621825751497","0.575847454069324","0.68139619743367"
"erwerbstätig","1990","indirekter Migrationshintergrund","Staedtischer Raum","145","0.541996807032592","0.480724554057821","0.603269060007363"
"erwerbstätig","1990","indirekter Migrationshintergrund","Laendlicher Raum","32","0.700509667383562","0.558565822150781","0.842453512616343"
"erwerbstätig","1990","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1990","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1991","kein Migrationshintergrund","Staedtischer Raum","1755","0.396311027845187","0.382660128734477","0.409961926955897"
"nicht erwerbstätig","1991","kein Migrationshintergrund","Laendlicher Raum","596","0.404045206143048","0.380353784322322","0.427736627963774"
"nicht erwerbstätig","1991","direkter Migrationshintergrund","Staedtischer Raum","678","0.35985699155383","0.339635045917511","0.380078937190149"
"nicht erwerbstätig","1991","direkter Migrationshintergrund","Laendlicher Raum","79","0.323650961952262","0.272227842266063","0.375074081638462"
"nicht erwerbstätig","1991","indirekter Migrationshintergrund","Staedtischer Raum","117","0.367150791538266","0.312695862271079","0.421605720805453"
"nicht erwerbstätig","1991","indirekter Migrationshintergrund","Laendlicher Raum","15","","",""
"nicht erwerbstätig","1991","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1991","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1991","kein Migrationshintergrund","Staedtischer Raum","3177","0.603688972154813","0.590038073044103","0.617339871265523"
"erwerbstätig","1991","kein Migrationshintergrund","Laendlicher Raum","1052","0.595954793856952","0.572263372036226","0.619646215677678"
"erwerbstätig","1991","direkter Migrationshintergrund","Staedtischer Raum","1486","0.64014300844617","0.619921062809851","0.660364954082489"
"erwerbstätig","1991","direkter Migrationshintergrund","Laendlicher Raum","239","0.676349038047737","0.624925918361538","0.727772157733937"
"erwerbstätig","1991","indirekter Migrationshintergrund","Staedtischer Raum","184","0.632849208461734","0.578394279194548","0.687304137728921"
"erwerbstätig","1991","indirekter Migrationshintergrund","Laendlicher Raum","30","0.527006392458653","0.381132553855833","0.672880231061473"
"erwerbstätig","1991","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1991","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1992","kein Migrationshintergrund","Staedtischer Raum","2024","0.385148062225996","0.372990872510193","0.397305251941798"
"nicht erwerbstätig","1992","kein Migrationshintergrund","Laendlicher Raum","1227","0.371015930295585","0.356200259273293","0.385831601317876"
"nicht erwerbstätig","1992","direkter Migrationshintergrund","Staedtischer Raum","670","0.354932223216674","0.334659289843975","0.375205156589373"
"nicht erwerbstätig","1992","direkter Migrationshintergrund","Laendlicher Raum","131","0.384306372690934","0.337279261400198","0.431333483981669"
"nicht erwerbstätig","1992","indirekter Migrationshintergrund","Staedtischer Raum","135","0.402691904104565","0.351015094752794","0.454368713456337"
"nicht erwerbstätig","1992","indirekter Migrationshintergrund","Laendlicher Raum","21","","",""
"nicht erwerbstätig","1992","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1992","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1992","kein Migrationshintergrund","Staedtischer Raum","4131","0.614851937774004","0.602694748058202","0.627009127489807"
"erwerbstätig","1992","kein Migrationshintergrund","Laendlicher Raum","2857","0.628984069704415","0.614168398682124","0.643799740726707"
"erwerbstätig","1992","direkter Migrationshintergrund","Staedtischer Raum","1470","0.645067776783326","0.624794843410627","0.665340710156025"
"erwerbstätig","1992","direkter Migrationshintergrund","Laendlicher Raum","280","0.615693627309066","0.568666516018331","0.662720738599802"
"erwerbstätig","1992","indirekter Migrationshintergrund","Staedtischer Raum","211","0.597308095895434","0.545631286543663","0.648984905247206"
"erwerbstätig","1992","indirekter Migrationshintergrund","Laendlicher Raum","40","0.671572664123704","0.553717307236932","0.789428021010477"
"erwerbstätig","1992","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1992","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1993","kein Migrationshintergrund","Staedtischer Raum","2056","0.386137831755676","0.373938108865985","0.398337554645366"
"nicht erwerbstätig","1993","kein Migrationshintergrund","Laendlicher Raum","1368","0.405326828982081","0.390184008214412","0.420469649749749"
"nicht erwerbstätig","1993","direkter Migrationshintergrund","Staedtischer Raum","668","0.356460154401224","0.335802487063588","0.377117821738861"
"nicht erwerbstätig","1993","direkter Migrationshintergrund","Laendlicher Raum","145","0.41148952480343","0.36397176326938","0.45900728633748"
"nicht erwerbstätig","1993","indirekter Migrationshintergrund","Staedtischer Raum","145","0.418071360425156","0.369305949250727","0.466836771599585"
"nicht erwerbstätig","1993","indirekter Migrationshintergrund","Laendlicher Raum","20","","",""
"nicht erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1993","kein Migrationshintergrund","Staedtischer Raum","4062","0.613862168244324","0.601662445354634","0.626061891134015"
"erwerbstätig","1993","kein Migrationshintergrund","Laendlicher Raum","2670","0.594673171017919","0.579530350250251","0.609815991785588"
"erwerbstätig","1993","direkter Migrationshintergrund","Staedtischer Raum","1397","0.643539845598776","0.622882178261139","0.664197512936412"
"erwerbstätig","1993","direkter Migrationshintergrund","Laendlicher Raum","267","0.58851047519657","0.54099271366252","0.63602823673062"
"erwerbstätig","1993","indirekter Migrationshintergrund","Staedtischer Raum","248","0.581928639574844","0.533163228400415","0.630694050749273"
"erwerbstätig","1993","indirekter Migrationshintergrund","Laendlicher Raum","55","0.748915079409637","0.650775529368788","0.847054629450486"
"erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1994","kein Migrationshintergrund","Staedtischer Raum","2157","0.405824900652472","0.393460468266212","0.418189333038732"
"nicht erwerbstätig","1994","kein Migrationshintergrund","Laendlicher Raum","1382","0.410335029072999","0.395024208878286","0.425645849267712"
"nicht erwerbstätig","1994","direkter Migrationshintergrund","Staedtischer Raum","690","0.379747688982548","0.358332776014436","0.40116260195066"
"nicht erwerbstätig","1994","direkter Migrationshintergrund","Laendlicher Raum","145","0.45259559881128","0.402876066829256","0.502315130793304"
"nicht erwerbstätig","1994","indirekter Migrationshintergrund","Staedtischer Raum","150","0.400813038909542","0.3538331432619","0.447792934557184"
"nicht erwerbstätig","1994","indirekter Migrationshintergrund","Laendlicher Raum","21","","",""
"nicht erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1994","kein Migrationshintergrund","Staedtischer Raum","3902","0.594175099347528","0.581810666961268","0.606539531733788"
"erwerbstätig","1994","kein Migrationshintergrund","Laendlicher Raum","2583","0.589664970927001","0.574354150732287","0.604975791121714"
"erwerbstätig","1994","direkter Migrationshintergrund","Staedtischer Raum","1283","0.620252311017452","0.59883739804934","0.641667223985564"
"erwerbstätig","1994","direkter Migrationshintergrund","Laendlicher Raum","240","0.54740440118872","0.497684869206696","0.597123933170744"
"erwerbstätig","1994","indirekter Migrationshintergrund","Staedtischer Raum","268","0.599186961090458","0.552207065442816","0.6461668567381"
"erwerbstätig","1994","indirekter Migrationshintergrund","Laendlicher Raum","52","0.679966028466123","0.572955056359418","0.786977000572827"
"erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1995","kein Migrationshintergrund","Staedtischer Raum","2134","0.411581565566754","0.399097144896324","0.424065986237183"
"nicht erwerbstätig","1995","kein Migrationshintergrund","Laendlicher Raum","1391","0.414526879871491","0.399315126117874","0.429738633625107"
"nicht erwerbstätig","1995","direkter Migrationshintergrund","Staedtischer Raum","893","0.428995974433408","0.40880411183676","0.449187837030055"
"nicht erwerbstätig","1995","direkter Migrationshintergrund","Laendlicher Raum","201","0.499619870122952","0.454560263133949","0.544679477111956"
"nicht erwerbstätig","1995","indirekter Migrationshintergrund","Staedtischer Raum","147","0.401814096180435","0.35536718069449","0.448261011666381"
"nicht erwerbstätig","1995","indirekter Migrationshintergrund","Laendlicher Raum","23","","",""
"nicht erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1995","kein Migrationshintergrund","Staedtischer Raum","3835","0.588418434433246","0.575934013762817","0.600902855103676"
"erwerbstätig","1995","kein Migrationshintergrund","Laendlicher Raum","2638","0.585473120128509","0.570261366374893","0.600684873882126"
"erwerbstätig","1995","direkter Migrationshintergrund","Staedtischer Raum","1415","0.571004025566592","0.550812162969945","0.59119588816324"
"erwerbstätig","1995","direkter Migrationshintergrund","Laendlicher Raum","272","0.500380129877048","0.455320522888044","0.545439736866051"
"erwerbstätig","1995","indirekter Migrationshintergrund","Staedtischer Raum","281","0.598185903819565","0.551738988333619","0.64463281930551"
"erwerbstätig","1995","indirekter Migrationshintergrund","Laendlicher Raum","54","0.736490484988536","0.638092897740297","0.834888072236776"
"erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1996","kein Migrationshintergrund","Staedtischer Raum","2072","0.406275906998666","0.393760733374857","0.418791080622474"
"nicht erwerbstätig","1996","kein Migrationshintergrund","Laendlicher Raum","1353","0.411979796508321","0.396705889004528","0.427253704012114"
"nicht erwerbstätig","1996","direkter Migrationshintergrund","Staedtischer Raum","831","0.43296242420425","0.411964627744282","0.453960220664218"
"nicht erwerbstätig","1996","direkter Migrationshintergrund","Laendlicher Raum","187","0.488987017237987","0.443256471990357","0.534717562485618"
"nicht erwerbstätig","1996","indirekter Migrationshintergrund","Staedtischer Raum","154","0.394499722205083","0.349641072787588","0.439358371622578"
"nicht erwerbstätig","1996","indirekter Migrationshintergrund","Laendlicher Raum","28","","",""
"nicht erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1996","kein Migrationshintergrund","Staedtischer Raum","3844","0.593724093001334","0.581208919377526","0.606239266625143"
"erwerbstätig","1996","kein Migrationshintergrund","Laendlicher Raum","2636","0.588020203491679","0.572746295987886","0.603294110995472"
"erwerbstätig","1996","direkter Migrationshintergrund","Staedtischer Raum","1308","0.56703757579575","0.546039779335783","0.588035372255718"
"erwerbstätig","1996","direkter Migrationshintergrund","Laendlicher Raum","272","0.511012982762013","0.465282437514382","0.556743528009643"
"erwerbstätig","1996","indirekter Migrationshintergrund","Staedtischer Raum","302","0.605500277794917","0.560641628377422","0.650358927212412"
"erwerbstätig","1996","indirekter Migrationshintergrund","Laendlicher Raum","61","0.678798908464498","0.58178987857455","0.775807938354447"
"erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1997","kein Migrationshintergrund","Staedtischer Raum","2099","0.414884060328408","0.402243253667404","0.427524866989411"
"nicht erwerbstätig","1997","kein Migrationshintergrund","Laendlicher Raum","1391","0.419500276172006","0.40411494824574","0.434885604098272"
"nicht erwerbstätig","1997","direkter Migrationshintergrund","Staedtischer Raum","821","0.436481500857191","0.414965398658682","0.457997603055701"
"nicht erwerbstätig","1997","direkter Migrationshintergrund","Laendlicher Raum","185","0.492976394940664","0.445722129670872","0.540230660210456"
"nicht erwerbstätig","1997","indirekter Migrationshintergrund","Staedtischer Raum","176","0.409775883043786","0.365871665170507","0.453680100917066"
"nicht erwerbstätig","1997","indirekter Migrationshintergrund","Laendlicher Raum","28","","",""
"nicht erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1997","kein Migrationshintergrund","Staedtischer Raum","3737","0.585115939671592","0.572475133010589","0.597756746332596"
"erwerbstätig","1997","kein Migrationshintergrund","Laendlicher Raum","2561","0.580499723827994","0.565114395901728","0.595885051754261"
"erwerbstätig","1997","direkter Migrationshintergrund","Staedtischer Raum","1220","0.563518499142808","0.542002396944299","0.585034601341318"
"erwerbstätig","1997","direkter Migrationshintergrund","Laendlicher Raum","245","0.507023605059336","0.459769339789544","0.554277870329128"
"erwerbstätig","1997","indirekter Migrationshintergrund","Staedtischer Raum","306","0.590224116956214","0.546319899082934","0.634128334829493"
"erwerbstätig","1997","indirekter Migrationshintergrund","Laendlicher Raum","58","0.681347129697736","0.582868499712172","0.7798257596833"
"erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1998","kein Migrationshintergrund","Staedtischer Raum","2545","0.424087961489049","0.412316571865411","0.435859351112686"
"nicht erwerbstätig","1998","kein Migrationshintergrund","Laendlicher Raum","1633","0.435970515253912","0.421433548654594","0.45050748185323"
"nicht erwerbstätig","1998","direkter Migrationshintergrund","Staedtischer Raum","810","0.420463170596497","0.398742073458899","0.442184267734096"
"nicht erwerbstätig","1998","direkter Migrationshintergrund","Laendlicher Raum","189","0.518037053667998","0.469962940628134","0.566111166707861"
"nicht erwerbstätig","1998","indirekter Migrationshintergrund","Staedtischer Raum","177","0.392014646326588","0.349435190453668","0.434594102199509"
"nicht erwerbstätig","1998","indirekter Migrationshintergrund","Laendlicher Raum","29","","",""
"nicht erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1998","kein Migrationshintergrund","Staedtischer Raum","4226","0.575912038510952","0.564140648887314","0.587683428134589"
"erwerbstätig","1998","kein Migrationshintergrund","Laendlicher Raum","2837","0.564029484746088","0.54949251814677","0.578566451345406"
"erwerbstätig","1998","direkter Migrationshintergrund","Staedtischer Raum","1174","0.579536829403503","0.557815732265904","0.601257926541101"
"erwerbstätig","1998","direkter Migrationshintergrund","Laendlicher Raum","226","0.481962946332002","0.433888833292139","0.530037059371865"
"erwerbstätig","1998","indirekter Migrationshintergrund","Staedtischer Raum","328","0.607985353673412","0.565405897800491","0.650564809546332"
"erwerbstätig","1998","indirekter Migrationshintergrund","Laendlicher Raum","64","0.706331429250479","0.613767961346787","0.798894897154172"
"erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"nicht erwerbstätig","1999","kein Migrationshintergrund","Staedtischer Raum","2289","0.400941242999826","0.389030663247255","0.412851822752398"
"nicht erwerbstätig","1999","kein Migrationshintergrund","Laendlicher Raum","1529","0.417663420798931","0.403026311906942","0.432300529690921"
"nicht erwerbstätig","1999","direkter Migrationshintergrund","Staedtischer Raum","738","0.398451628508264","0.376093967918026","0.420809289098502"
"nicht erwerbstätig","1999","direkter Migrationshintergrund","Laendlicher Raum","161","0.491933918682286","0.44043391134828","0.543433926016292"
"nicht erwerbstätig","1999","indirekter Migrationshintergrund","Staedtischer Raum","164","0.361960042722827","0.32057556628936","0.403344519156295"
"nicht erwerbstätig","1999","indirekter Migrationshintergrund","Laendlicher Raum","28","","",""
"nicht erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"nicht erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"erwerbstätig","1999","kein Migrationshintergrund","Staedtischer Raum","4215","0.599058757000173","0.587148177247602","0.610969336752745"
"erwerbstätig","1999","kein Migrationshintergrund","Laendlicher Raum","2832","0.582336579201069","0.567699470309079","0.596973688093058"
"erwerbstätig","1999","direkter Migrationshintergrund","Staedtischer Raum","1104","0.601548371491736","0.579190710901498","0.623906032081974"
"erwerbstätig","1999","direkter Migrationshintergrund","Laendlicher Raum","201","0.508066081317714","0.456566073983707","0.55956608865172"
"erwerbstätig","1999","indirekter Migrationshintergrund","Staedtischer Raum","354","0.638039957277173","0.596655480843705","0.67942443371064"
