year,quintil_oecd,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,-6,-1,,,,,,,,,,,,
1984,1. Quintil,-1,4.073053434014531,4.030622608975258,4.115484259053804,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,4535.0
1984,2. Quintil,-1,3.684520875060013,3.6259293857168817,3.743112364403144,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,1833.0
1984,3. Quintil,-1,3.2801860695038325,3.1921970987319574,3.3681750402757076,1.0,3.0,4.0,1.0,8.5,3.0,3.0,4.0,723.0
1984,4. Quintil,-1,3.0877043045520858,2.962084453389764,3.2133241557144077,1.6980213900884098,2.0,4.0,1.0,7.4529679148673855,2.0,1.0,2.0,301.0
1984,5. Quintil,-1,3.772937843252011,3.438126776491659,4.107748910012363,2.0,3.0,5.0,1.0,9.5,3.0,3.0,4.0,109.0
1985,-6,Staedtischer Raum,,,,,,,,,,,,
1985,-6,Laendlicher Raum,,,,,,,,,,,,
1985,1. Quintil,Staedtischer Raum,1.9592604932558189,1.9298293817082148,1.9886916048034229,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,4623.0
1985,1. Quintil,Laendlicher Raum,1.985231163422325,1.9303240465133809,2.040138280331269,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,1397.0
1985,2. Quintil,Staedtischer Raum,1.7968573526655118,1.7578512598268619,1.8358634455041618,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,2289.0
1985,2. Quintil,Laendlicher Raum,1.8625515867927018,1.7775645051496602,1.9475386684357434,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,524.0
1985,3. Quintil,Staedtischer Raum,1.7336568148768887,1.6780304568033908,1.7892831729503866,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,1007.0
1985,3. Quintil,Laendlicher Raum,1.7026664466060213,1.5941475216222065,1.811185371589836,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,272.0
1985,4. Quintil,Staedtischer Raum,1.5993694246352919,1.516685509753499,1.6820533395170847,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,401.0
1985,4. Quintil,Laendlicher Raum,1.6110354240909863,1.4291383656919319,1.7929324824900408,0.0,1.0,3.0,0.0,7.0,1.0,0.0,1.0,79.0
1985,5. Quintil,Staedtischer Raum,1.520420814484542,1.3732972614643184,1.6675443675047654,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0,134.0
1985,5. Quintil,Laendlicher Raum,1.2417968530999428,0.9732574744281984,1.5103362317716873,0.0,0.3242832014072095,2.0,0.0,5.0,0.0,-2.0,0.0,31.0
1986,-6,Staedtischer Raum,,,,,,,,,,,,
1986,-6,Laendlicher Raum,,,,,,,,,,,,
1986,1. Quintil,Staedtischer Raum,1.911026830043603,1.8813800947921326,1.9406735652950735,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,4213.0
1986,1. Quintil,Laendlicher Raum,1.9894626573972845,1.9325593959714584,2.0463659188231107,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,1225.0
1986,2. Quintil,Staedtischer Raum,1.7428847124005793,1.7055453319139597,1.7802240928871989,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,2238.0
1986,2. Quintil,Laendlicher Raum,1.881037575627645,1.795991605544523,1.9660835457107668,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,585.0
1986,3. Quintil,Staedtischer Raum,1.715217101889165,1.6637648943152237,1.7666693094631065,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,1117.0
1986,3. Quintil,Laendlicher Raum,1.9093265841870906,1.7825544967652027,2.0360986716089786,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,262.0
1986,4. Quintil,Staedtischer Raum,1.6562920347854362,1.5741534976511566,1.7384305719197157,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,422.0
1986,4. Quintil,Laendlicher Raum,1.5089370086956808,1.3459772844183935,1.6718967329729681,0.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0,95.0
1986,5. Quintil,Staedtischer Raum,1.4003831780795903,1.2718486313986925,1.5289177247604882,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,120.0
