year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,2256,2.34728,2.26545,2.42911,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,female,5341,4.41406,4.33487,4.49325,2.00000,4.00000,6.00000,1.0,12.00000,4.0,4.00000,4.00000
1985,male,5413,0.73904,0.70766,0.77041,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,female,5611,2.81589,2.76040,2.87138,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1986,male,5231,0.76642,0.73496,0.79787,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1986,female,5352,2.77283,2.71747,2.82819,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1987,male,5172,0.83227,0.79914,0.86540,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,female,5280,2.76390,2.71045,2.81735,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1988,male,4913,0.84908,0.81670,0.88146,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1988,female,5001,2.76322,2.70911,2.81733,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1989,male,4741,0.90259,0.86820,0.93698,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1989,female,4860,2.77534,2.71995,2.83072,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1990,male,6769,0.38634,0.36529,0.40738,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,female,7116,1.68273,1.63658,1.72888,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,6462,0.74744,0.72100,0.77388,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,female,6834,2.35669,2.31453,2.39884,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
1993,male,6364,0.60024,0.57595,0.62453,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,female,6718,2.04493,2.00463,2.08523,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,6409,0.63927,0.61498,0.66355,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,female,6869,1.96987,1.93073,2.00900,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,6205,0.68079,0.65607,0.70551,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1997,female,6615,1.92507,1.88488,1.96526,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,6608,0.66578,0.64230,0.68927,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1999,female,7058,1.83350,1.79677,1.87023,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,10524,0.66975,0.65109,0.68842,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2001,female,11396,1.82554,1.79742,1.85365,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,10676,0.67631,0.65846,0.69416,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
2003,female,11488,1.68219,1.65612,1.70826,1.00000,2.00000,2.00000,0.0,3.50000,2.0,1.00000,2.00000
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,9899,0.70982,0.69112,0.72852,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
