year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,,,,,,,,,,,,
1985,West,,,,,,,,,,,,
1986,West,,,,,,,,,,,,
1987,West,,,,,,,,,,,,
1988,West,,,,,,,,,,,,
1989,West,,,,,,,,,,,,
1990,West,,,,,,,,,,,,
1990,East,,,,,,,,,,,,
1991,West,,,,,,,,,,,,
1991,East,,,,,,,,,,,,
1992,West,9323,1.49399,1.46087,1.52711,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,East,3973,1.94374,1.88589,2.00159,0.00000,2.00000,3.00000,0.0,7.50000,,,
1993,West,9256,1.26785,1.23687,1.29883,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,East,3826,1.66975,1.61545,1.72405,0.00000,1.00000,3.00000,0.0,7.50000,,,
1994,West,,,,,,,,,,,,
1994,East,,,,,,,,,,,,
1995,West,9586,1.25324,1.22369,1.28280,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,East,3692,1.64924,1.59463,1.70386,0.00000,1.00000,2.00000,0.0,5.00000,,,
1996,West,,,,,,,,,,,,
1996,East,,,,,,,,,,,,
1997,West,9187,1.26764,1.23745,1.29782,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,East,3633,1.57021,1.51623,1.62419,0.00000,1.00000,2.00000,0.0,5.00000,,,
1998,West,,,,,,,,,,,,
1998,East,,,,,,,,,,,,
1999,West,9887,1.22275,1.19478,1.25072,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,East,3779,1.45901,1.41057,1.50745,0.00000,1.00000,2.00000,0.0,5.00000,,,
2000,West,,,,,,,,,,,,
2000,East,,,,,,,,,,,,
2001,West,16485,1.22200,1.20056,1.24344,0.00000,1.00000,2.00000,0.0,5.00000,,,
2001,East,5435,1.44896,1.41044,1.48748,0.00000,1.00000,2.00000,0.0,5.00000,,,
2002,West,,,,,,,,,,,,
2002,East,,,,,,,,,,,,
2003,West,16821,1.15714,1.13766,1.17663,0.00000,1.00000,2.00000,0.0,5.00000,,,
2003,East,5343,1.34997,1.31226,1.38768,0.00000,1.00000,2.00000,0.0,5.00000,,,
2004,West,,,,,,,,,,,,
2004,East,,,,,,,,,,,,
2005,West,15659,1.16017,1.14000,1.18035,0.00000,1.00000,2.00000,0.0,5.00000,,,
2005,East,5037,1.32236,1.28495,1.35977,0.00000,1.00000,2.00000,0.0,5.00000,,,
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,15493,1.15253,1.13280,1.17225,0.00000,1.00000,2.00000,0.0,5.00000,,,
2007,East,5011,1.31604,1.27745,1.35462,0.00000,1.00000,2.00000,0.0,5.00000,,,
2008,West,,,,,,,,,,,,
2008,East,,,,,,,,,,,,
2009,West,13475,1.11826,1.09673,1.13978,0.00000,1.00000,2.00000,0.0,5.00000,,,
2009,East,4537,1.32048,1.28135,1.35962,0.00000,1.00000,2.00000,0.0,5.00000,,,
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,22060,1.04569,1.02936,1.06203,0.00000,1.00000,2.00000,0.0,5.00000,,,
2011,East,6308,1.21016,1.17879,1.24152,0.00000,1.00000,2.00000,0.0,5.00000,,,
2012,West,,,,,,,,,,,,
2012,East,,,,,,,,,,,,
2013,West,19945,1.04713,1.03086,1.06340,0.00000,1.00000,2.00000,0.0,5.00000,,,
2013,East,5733,1.21171,1.17992,1.24351,0.00000,1.00000,2.00000,0.0,5.00000,,,
2014,West,,,,,,,,,,,,
2014,East,,,,,,,,,,,,
2015,West,19783,1.05126,1.03507,1.06745,0.00000,1.00000,2.00000,0.0,5.00000,,,
2015,East,5253,1.20125,1.16823,1.23428,0.00000,1.00000,2.00000,0.0,5.00000,,,
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,20837,1.09961,1.08358,1.11564,0.00000,1.00000,2.00000,0.0,5.00000,,,
2017,East,5582,1.27741,1.24526,1.30956,0.00000,1.00000,2.00000,0.0,5.00000,,,
2018,West,,,,,,,,,,,,
2018,East,,,,,,,,,,,,
2019,Does not apply,76,1.09392,0.86404,1.32381,0.00000,1.00000,1.16249,0.0,2.90623,,,
2019,West,20101,1.06490,1.04928,1.08052,0.00000,1.00000,2.00000,0.0,5.00000,,,
2019,East,5545,1.21287,1.18274,1.24299,0.00000,1.00000,2.00000,0.0,5.00000,,,
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,15157,1.04324,1.02550,1.06097,0.00000,1.00000,2.00000,0.0,5.00000,,,
2021,East,3793,1.21756,1.18192,1.25319,0.00000,1.00000,2.00000,0.0,5.00000,,,
2022,West,,,,,,,,,,,,
2022,East,,,,,,,,,,,,
