year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,420,2.59842,2.37286,2.82398,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,1st Quintile,female,1208,4.58141,4.40032,4.76249,2.00000,4.00000,6.00000,1.0,12.00000,4.0,4.00000,4.00000
1984,2nd Quintile,male,398,2.45479,2.27587,2.63371,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,2nd Quintile,female,1101,4.58355,4.40541,4.76169,2.00000,4.00000,6.00000,1.0,12.00000,4.0,4.00000,4.00000
1984,3rd Quintile,male,448,2.50094,2.29032,2.71156,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,3rd Quintile,female,1013,4.58565,4.40194,4.76935,2.00000,4.00000,6.00000,1.0,12.00000,4.0,4.00000,4.00000
1984,4th Quintile,male,497,2.30452,2.15143,2.45762,1.00000,2.00000,3.00000,1.0,6.00000,2.0,1.00000,2.00000
1984,4th Quintile,female,1025,4.39449,4.22294,4.56604,2.00000,4.00000,6.00000,1.0,12.00000,4.0,4.00000,4.00000
1984,5th Quintile,male,491,2.01670,1.86352,2.16988,1.00000,1.91239,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,5th Quintile,female,981,3.92234,3.75619,4.08849,2.00000,3.00000,5.00000,1.0,9.50000,3.0,3.00000,4.00000
1985,1st Quintile,male,998,0.70899,0.63167,0.78631,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,1st Quintile,female,1251,2.81750,2.69344,2.94157,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1985,2nd Quintile,male,1031,0.71417,0.64574,0.78260,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,2nd Quintile,female,1125,2.93944,2.81469,3.06419,1.00000,3.00000,4.00000,0.0,8.50000,3.0,3.00000,3.00000
1985,3rd Quintile,male,1103,0.71086,0.64025,0.78146,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,3rd Quintile,female,1103,2.90028,2.77215,3.02840,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1985,4th Quintile,male,1156,0.72420,0.65933,0.78908,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
