year,age_gr,bula_h,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Brandenburg,No,0.82760,101,101,0.75356,0.90163
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.78539,68,68,0.68708,0.88369
2011,17-29 y.,Saxony,No,0.84431,197,197,0.79355,0.89507
2011,17-29 y.,Saxony-Anhalt,No,0.87477,118,118,0.81480,0.93474
2011,17-29 y.,Thuringa,No,0.89174,137,137,0.83952,0.94396
2011,30-45 y.,Schleswig-Holstein,No,0.71796,137,137,0.64233,0.79359
2011,30-45 y.,Hamburg,No,0.85618,81,81,0.77928,0.93307
2011,30-45 y.,Lower Saxony,No,0.80004,468,468,0.76376,0.83632
2011,30-45 y.,North Rhine-Westphalia,No,0.80070,992,992,0.77583,0.82557
2011,30-45 y.,Hesse,No,0.77456,359,359,0.73127,0.81785
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.77428,259,259,0.72327,0.82530
2011,30-45 y.,Baden-Wuerttemberg,No,0.78241,618,618,0.74985,0.81497
2011,30-45 y.,Bavaria,No,0.77982,746,746,0.75006,0.80957
2011,30-45 y.,Berlin,No,0.79438,160,160,0.73156,0.85720
2011,30-45 y.,Brandenburg,No,0.74650,168,168,0.68052,0.81248
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.76068,107,107,0.67946,0.84191
2011,30-45 y.,Saxony,No,0.82492,345,345,0.78475,0.86508
2011,30-45 y.,Saxony-Anhalt,No,0.78613,198,198,0.72887,0.84339
2011,30-45 y.,Thuringa,No,0.73679,190,190,0.67401,0.79957
2011,46-65 y.,Schleswig-Holstein,No,0.96110,225,225,0.93577,0.98642
2011,46-65 y.,Hamburg,No,0.94773,90,90,0.90149,0.99397
2011,46-65 y.,Lower Saxony,No,0.94418,681,681,0.92692,0.96143
2011,46-65 y.,Bremen,No,0.93613,43,43,0.86217,1.01008
2011,46-65 y.,North Rhine-Westphalia,No,0.95659,1524,1524,0.94636,0.96683
2011,46-65 y.,Hesse,No,0.95272,574,574,0.93534,0.97010
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.96516,476,476,0.94867,0.98165
2011,46-65 y.,Baden-Wuerttemberg,No,0.95239,892,892,0.93841,0.96637
2011,46-65 y.,Bavaria,No,0.95491,1206,1206,0.94320,0.96663
2011,46-65 y.,Berlin,No,0.96546,300,300,0.94477,0.98616
2011,46-65 y.,Brandenburg,No,0.96665,368,368,0.94828,0.98502
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.97390,217,217,0.95264,0.99516
2011,46-65 y.,Saxony,No,0.96001,508,508,0.94295,0.97707
2011,46-65 y.,Saxony-Anhalt,No,0.97137,328,328,0.95329,0.98944
2011,46-65 y.,Thuringa,No,0.96856,337,337,0.94991,0.98722
2011,66 and older,Schleswig-Holstein,No,0.97969,164,164,0.95803,1.00134
2011,66 and older,Lower Saxony,No,0.99646,508,508,0.99129,1.00163
2011,66 and older,North Rhine-Westphalia,No,0.99496,997,997,0.99056,0.99936
2011,66 and older,Hesse,No,0.96659,279,279,0.94547,0.98772
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.99086,293,293,0.97995,1.00178
2011,66 and older,Baden-Wuerttemberg,No,0.97872,564,564,0.96680,0.99064
2011,66 and older,Bavaria,No,0.98516,780,780,0.97667,0.99365
2011,66 and older,Berlin,No,0.99068,212,212,0.97771,1.00364
2011,66 and older,Brandenburg,No,0.97723,241,241,0.95836,0.99610
2011,66 and older,Mecklenburg-Western Pomerania,No,0.99157,122,122,0.97528,1.00786
2011,66 and older,Saxony,No,0.98909,349,349,0.97818,1.00001
2011,66 and older,Saxony-Anhalt,No,0.99625,221,221,0.98818,1.00433
2011,66 and older,Thuringa,No,0.99908,219,219,0.99507,1.00310
2013,17-29 y.,Schleswig-Holstein,No,0.73027,93,93,0.63957,0.82096
2013,17-29 y.,Hamburg,No,0.54887,38,38,0.38853,0.70921
2013,17-29 y.,Lower Saxony,No,0.71639,246,246,0.65995,0.77284
2013,17-29 y.,North Rhine-Westphalia,No,0.67271,534,534,0.63287,0.71254
2013,17-29 y.,Hesse,No,0.62513,152,152,0.54792,0.70235
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.71313,163,163,0.64348,0.78278
2013,17-29 y.,Baden-Wuerttemberg,No,0.65790,310,310,0.60500,0.71080
2013,17-29 y.,Bavaria,No,0.68175,413,413,0.63677,0.72672
2013,17-29 y.,Berlin,No,0.65609,98,98,0.56155,0.75062
2013,17-29 y.,Brandenburg,No,0.73608,72,72,0.63356,0.83861
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.81321,50,50,0.70408,0.92234
2013,17-29 y.,Saxony,No,0.85146,167,167,0.79736,0.90556
2013,17-29 y.,Saxony-Anhalt,No,0.71441,85,85,0.61782,0.81101
2013,17-29 y.,Thuringa,No,0.85086,96,96,0.77922,0.92249
2013,30-45 y.,Schleswig-Holstein,No,0.64180,120,120,0.55565,0.72795
2013,30-45 y.,Hamburg,No,0.77130,90,90,0.68405,0.85856
2013,30-45 y.,Lower Saxony,No,0.67948,379,379,0.63243,0.72653
2013,30-45 y.,North Rhine-Westphalia,No,0.66845,810,810,0.63601,0.70089
2013,30-45 y.,Hesse,No,0.66383,287,287,0.60908,0.71858
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.67866,209,209,0.61520,0.74213
2013,30-45 y.,Baden-Wuerttemberg,No,0.62101,483,483,0.57770,0.66432
2013,30-45 y.,Bavaria,No,0.67588,656,656,0.64003,0.71172
2013,30-45 y.,Berlin,No,0.71723,175,175,0.65032,0.78415
2013,30-45 y.,Brandenburg,No,0.65735,129,129,0.57513,0.73957
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.75650,88,88,0.66632,0.84669
2013,30-45 y.,Saxony,No,0.80370,302,302,0.75883,0.84857
2013,30-45 y.,Saxony-Anhalt,No,0.75663,164,164,0.69075,0.82251
2013,30-45 y.,Thuringa,No,0.71136,151,151,0.63885,0.78388
2013,46-65 y.,Schleswig-Holstein,No,0.91687,207,207,0.87917,0.95457
2013,46-65 y.,Hamburg,No,0.78990,81,81,0.70063,0.87917
2013,46-65 y.,Lower Saxony,No,0.90020,661,661,0.87733,0.92306
2013,46-65 y.,Bremen,No,0.86036,40,40,0.75158,0.96915
2013,46-65 y.,North Rhine-Westphalia,No,0.89464,1433,1433,0.87874,0.91055
2013,46-65 y.,Hesse,No,0.88896,557,557,0.86285,0.91508
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.90894,441,441,0.88206,0.93582
2013,46-65 y.,Baden-Wuerttemberg,No,0.87266,787,787,0.84936,0.89597
2013,46-65 y.,Bavaria,No,0.89228,1111,1111,0.87404,0.91052
2013,46-65 y.,Berlin,No,0.90559,289,289,0.87181,0.93936
2013,46-65 y.,Brandenburg,No,0.91942,336,336,0.89027,0.94857
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.96145,199,199,0.93463,0.98827
2013,46-65 y.,Saxony,No,0.94833,517,517,0.92922,0.96743
2013,46-65 y.,Saxony-Anhalt,No,0.94832,310,310,0.92363,0.97300
2013,46-65 y.,Thuringa,No,0.95690,340,340,0.93529,0.97852
2013,66 and older,Schleswig-Holstein,No,0.99214,173,173,0.97894,1.00534
2013,66 and older,Hamburg,No,0.99488,100,100,0.98081,1.00894
2013,66 and older,Lower Saxony,No,0.97919,485,485,0.96648,0.99191
2013,66 and older,North Rhine-Westphalia,No,0.98681,931,931,0.97948,0.99414
2013,66 and older,Hesse,No,0.97542,290,290,0.95756,0.99327
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.96874,279,279,0.94828,0.98919
2013,66 and older,Baden-Wuerttemberg,No,0.98629,541,541,0.97648,0.99610
2013,66 and older,Bavaria,No,0.98106,754,754,0.97133,0.99080
2013,66 and older,Berlin,No,0.98089,203,203,0.96201,0.99977
2013,66 and older,Brandenburg,No,0.99673,242,242,0.98953,1.00394
2013,66 and older,Mecklenburg-Western Pomerania,No,0.96888,115,115,0.93700,1.00075
2013,66 and older,Saxony,No,0.98364,341,341,0.97016,0.99713
2013,66 and older,Saxony-Anhalt,No,0.99454,198,198,0.98425,1.00483
2013,66 and older,Thuringa,No,0.98609,209,209,0.97017,1.00201
2015,17-29 y.,Schleswig-Holstein,No,0.91438,156,156,0.87034,0.95843
2015,17-29 y.,Hamburg,No,0.80318,54,54,0.69613,0.91022
2015,17-29 y.,Lower Saxony,No,0.89475,408,408,0.86494,0.92457
2015,17-29 y.,Bremen,No,0.89531,35,35,0.79240,0.99822
2015,17-29 y.,North Rhine-Westphalia,No,0.88318,881,881,0.86195,0.90440
2015,17-29 y.,Hesse,No,0.88726,268,268,0.84932,0.92519
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.88421,250,250,0.84446,0.92395
2015,17-29 y.,Baden-Wuerttemberg,No,0.90965,487,487,0.88416,0.93514
2015,17-29 y.,Bavaria,No,0.85144,641,641,0.82388,0.87899
2015,17-29 y.,Berlin,No,0.84505,136,136,0.78401,0.90609
2015,17-29 y.,Brandenburg,No,0.87930,103,103,0.81608,0.94253
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.98887,70,70,0.96412,1.01362
2015,17-29 y.,Saxony,No,0.90504,199,199,0.86420,0.94587
2015,17-29 y.,Saxony-Anhalt,No,0.93997,117,117,0.89674,0.98320
2015,17-29 y.,Thuringa,No,0.82734,116,116,0.75826,0.89642
2015,30-45 y.,Schleswig-Holstein,No,0.97438,271,271,0.95554,0.99323
2015,30-45 y.,Hamburg,No,0.93628,141,141,0.89581,0.97674
2015,30-45 y.,Lower Saxony,No,0.95297,702,702,0.93729,0.96864
2015,30-45 y.,Bremen,No,0.96510,57,57,0.91703,1.01317
2015,30-45 y.,North Rhine-Westphalia,No,0.95497,1547,1547,0.94464,0.96531
2015,30-45 y.,Hesse,No,0.93639,500,500,0.91498,0.95781
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.96119,392,392,0.94204,0.98033
2015,30-45 y.,Baden-Wuerttemberg,No,0.93232,958,958,0.91641,0.94824
2015,30-45 y.,Bavaria,No,0.94141,1183,1183,0.92802,0.95480
2015,30-45 y.,Berlin,No,0.93257,270,270,0.90260,0.96254
2015,30-45 y.,Brandenburg,No,0.97315,245,245,0.95286,0.99343
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.99583,153,153,0.98558,1.00608
2015,30-45 y.,Saxony,No,0.99013,438,438,0.98086,0.99940
2015,30-45 y.,Saxony-Anhalt,No,0.98813,246,246,0.97456,1.00169
2015,30-45 y.,Thuringa,No,0.94210,247,247,0.91292,0.97129
2015,46-65 y.,Schleswig-Holstein,No,0.99129,270,270,0.98018,1.00239
2015,46-65 y.,Hamburg,No,0.99105,129,129,0.97472,1.00737
2015,46-65 y.,Lower Saxony,No,0.98888,824,824,0.98171,0.99604
2015,46-65 y.,Bremen,No,0.98361,47,47,0.94692,1.02030
2015,46-65 y.,North Rhine-Westphalia,No,0.98816,1826,1826,0.98320,0.99312
2015,46-65 y.,Hesse,No,0.98901,663,663,0.98107,0.99695
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.98959,561,561,0.98118,0.99799
2015,46-65 y.,Baden-Wuerttemberg,No,0.98712,998,998,0.98012,0.99412
2015,46-65 y.,Bavaria,No,0.98877,1451,1451,0.98335,0.99419
2015,46-65 y.,Berlin,No,0.98948,313,313,0.97816,1.00080
2015,46-65 y.,Brandenburg,No,0.99259,395,395,0.98412,1.00106
2015,46-65 y.,Saxony,No,0.99261,526,526,0.98528,0.99994
2015,46-65 y.,Saxony-Anhalt,No,0.99660,315,315,0.99015,1.00304
2015,46-65 y.,Thuringa,No,0.99272,347,347,0.98377,1.00168
2015,66 and older,Schleswig-Holstein,No,0.97871,175,175,0.95726,1.00016
2015,66 and older,Hamburg,No,0.95505,98,98,0.91381,0.99628
2015,66 and older,Lower Saxony,No,0.99163,483,483,0.98350,0.99976
2015,66 and older,North Rhine-Westphalia,No,0.99371,902,902,0.98855,0.99887
2015,66 and older,Hesse,No,0.98720,270,270,0.97376,1.00063
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.98452,289,289,0.97027,0.99878
2015,66 and older,Baden-Wuerttemberg,No,0.98863,533,533,0.97962,0.99764
2015,66 and older,Bavaria,No,0.99314,743,743,0.98720,0.99908
2015,66 and older,Berlin,No,0.99229,192,192,0.97989,1.00469
2015,66 and older,Brandenburg,No,0.98979,238,238,0.97699,1.00259
2015,66 and older,Mecklenburg-Western Pomerania,No,0.97958,128,128,0.95498,1.00418
2015,66 and older,Saxony,No,0.97901,343,343,0.96382,0.99421
2015,66 and older,Saxony-Anhalt,No,0.97641,201,201,0.95537,0.99744
2015,66 and older,Thuringa,No,0.99243,207,207,0.98060,1.00427
2017,17-29 y.,Schleswig-Holstein,No,0.93481,165,165,0.89702,0.97259
2017,17-29 y.,Hamburg,No,0.90443,67,67,0.83350,0.97536
2017,17-29 y.,Lower Saxony,No,0.90903,535,535,0.88464,0.93342
2017,17-29 y.,Bremen,No,0.91554,50,50,0.83768,0.99340
2017,17-29 y.,North Rhine-Westphalia,No,0.88307,986,986,0.86301,0.90314
2017,17-29 y.,Hesse,No,0.92278,313,313,0.89316,0.95240
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.90293,252,252,0.86631,0.93956
2017,17-29 y.,Baden-Wuerttemberg,No,0.91546,489,489,0.89078,0.94015
2017,17-29 y.,Bavaria,No,0.91486,658,658,0.89352,0.93620
2017,17-29 y.,Berlin,No,0.94237,157,157,0.90579,0.97894
2017,17-29 y.,Brandenburg,No,0.86561,111,111,0.80187,0.92935
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.90326,70,70,0.83351,0.97301
2017,17-29 y.,Saxony,No,0.94426,240,240,0.91518,0.97335
2017,17-29 y.,Saxony-Anhalt,No,0.96337,135,135,0.93156,0.99518
2017,17-29 y.,Thuringa,No,0.95113,128,128,0.91364,0.98863
2017,30-45 y.,Schleswig-Holstein,No,0.98610,293,293,0.97267,0.99953
2017,30-45 y.,Hamburg,No,0.99684,144,144,0.98764,1.00604
2017,30-45 y.,Lower Saxony,No,0.98560,654,654,0.97646,0.99474
2017,30-45 y.,Bremen,No,0.97978,58,58,0.94324,1.01632
2017,30-45 y.,North Rhine-Westphalia,No,0.98607,1553,1553,0.98024,0.99190
2017,30-45 y.,Hesse,No,0.98834,491,491,0.97883,0.99785
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.98673,380,380,0.97521,0.99825
2017,30-45 y.,Baden-Wuerttemberg,No,0.99073,884,884,0.98441,0.99705
2017,30-45 y.,Bavaria,No,0.99428,1183,1183,0.98998,0.99858
2017,30-45 y.,Berlin,No,0.99445,292,292,0.98591,1.00299
2017,30-45 y.,Brandenburg,No,0.98776,240,240,0.97382,1.00170
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.99206,156,156,0.97810,1.00603
2017,30-45 y.,Saxony,No,0.99218,447,447,0.98400,1.00035
2017,30-45 y.,Saxony-Anhalt,No,0.95570,225,225,0.92875,0.98264
2017,30-45 y.,Thuringa,No,0.99225,255,255,0.98146,1.00303
2017,46-65 y.,Schleswig-Holstein,No,0.99676,313,313,0.99045,1.00307
2017,46-65 y.,Hamburg,No,0.99683,160,160,0.98809,1.00557
2017,46-65 y.,Lower Saxony,No,0.99612,1013,1013,0.99229,0.99995
2017,46-65 y.,Bremen,No,0.99363,78,78,0.97585,1.01140
2017,46-65 y.,North Rhine-Westphalia,No,0.99498,2072,2072,0.99194,0.99802
2017,46-65 y.,Hesse,No,0.99698,708,708,0.99293,1.00102
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99724,587,587,0.99300,1.00149
2017,46-65 y.,Baden-Wuerttemberg,No,0.99847,1099,1099,0.99616,1.00078
2017,46-65 y.,Bavaria,No,0.99817,1585,1585,0.99607,1.00028
2017,46-65 y.,Berlin,No,0.99881,329,329,0.99508,1.00254
2017,46-65 y.,Brandenburg,No,0.99852,439,439,0.99491,1.00212
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.99871,218,218,0.99392,1.00349
2017,46-65 y.,Saxony,No,0.99725,611,611,0.99310,1.00141
2017,46-65 y.,Saxony-Anhalt,No,0.98415,365,365,0.97131,0.99698
2017,46-65 y.,Thuringa,No,0.99790,384,384,0.99330,1.00249
2017,66 and older,Schleswig-Holstein,No,0.97537,177,177,0.95247,0.99827
2017,66 and older,Hamburg,No,0.99916,95,95,0.99329,1.00503
2017,66 and older,Lower Saxony,No,0.97702,486,486,0.96368,0.99035
2017,66 and older,North Rhine-Westphalia,No,0.98471,897,897,0.97667,0.99274
2017,66 and older,Hesse,No,0.98200,271,271,0.96614,0.99786
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.99690,303,303,0.99064,1.00317
2017,66 and older,Baden-Wuerttemberg,No,0.99586,543,543,0.99045,1.00126
2017,66 and older,Bavaria,No,0.99339,779,779,0.98769,0.99908
2017,66 and older,Berlin,No,0.97786,208,208,0.95782,0.99791
2017,66 and older,Brandenburg,No,0.97290,239,239,0.95227,0.99353
2017,66 and older,Saxony,No,0.99719,353,353,0.99167,1.00272
2017,66 and older,Saxony-Anhalt,No,0.97254,193,193,0.94942,0.99566
2017,66 and older,Thuringa,No,0.97451,207,207,0.95298,0.99603
2019,17-29 y.,Schleswig-Holstein,No,0.86032,142,142,0.80310,0.91754
2019,17-29 y.,Hamburg,No,0.88361,71,71,0.80849,0.95874
2019,17-29 y.,Lower Saxony,No,0.91841,448,448,0.89304,0.94379
2019,17-29 y.,Bremen,No,0.81362,49,49,0.70345,0.92378
2019,17-29 y.,North Rhine-Westphalia,No,0.90774,937,937,0.88920,0.92628
2019,17-29 y.,Hesse,No,0.91904,279,279,0.88697,0.95110
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.92173,234,234,0.88725,0.95622
2019,17-29 y.,Baden-Wuerttemberg,No,0.93468,410,410,0.91074,0.95863
2019,17-29 y.,Bavaria,No,0.88767,553,553,0.86132,0.91401
2019,17-29 y.,Berlin,No,0.89897,124,124,0.84570,0.95223
2019,17-29 y.,Brandenburg,No,0.78723,124,124,0.71490,0.85956
2019,17-29 y.,Mecklenburg-Western Pomerania,No,0.85109,71,71,0.76769,0.93449
2019,17-29 y.,Saxony,No,0.93125,186,186,0.89479,0.96771
2019,17-29 y.,Saxony-Anhalt,No,0.88434,109,109,0.82403,0.94466
2019,17-29 y.,Thuringa,No,0.88737,102,102,0.82571,0.94903
2019,30-45 y.,Schleswig-Holstein,No,0.98761,261,261,0.97416,1.00105
2019,30-45 y.,Hamburg,No,0.99117,139,139,0.97556,1.00678
2019,30-45 y.,Lower Saxony,No,0.97642,563,563,0.96387,0.98896
2019,30-45 y.,Bremen,No,0.97047,44,44,0.91986,1.02107
2019,30-45 y.,North Rhine-Westphalia,No,0.98080,1301,1301,0.97334,0.98826
2019,30-45 y.,Hesse,No,0.97994,398,398,0.96615,0.99373
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.97968,318,318,0.96415,0.99521
2019,30-45 y.,Baden-Wuerttemberg,No,0.98744,719,719,0.97929,0.99559
2019,30-45 y.,Bavaria,No,0.99103,995,995,0.98516,0.99689
2019,30-45 y.,Berlin,No,0.98985,317,317,0.97880,1.00090
2019,30-45 y.,Brandenburg,No,0.98790,221,221,0.97345,1.00235
2019,30-45 y.,Mecklenburg-Western Pomerania,No,0.98827,131,131,0.96976,1.00678
2019,30-45 y.,Saxony,No,0.99238,428,428,0.98413,1.00063
2019,30-45 y.,Saxony-Anhalt,No,0.98608,218,218,0.97049,1.00167
2019,30-45 y.,Thuringa,No,0.98368,227,227,0.96716,1.00020
2019,46-65 y.,Schleswig-Holstein,No,0.99059,353,353,0.98050,1.00068
2019,46-65 y.,Hamburg,No,0.99723,206,206,0.99003,1.00443
2019,46-65 y.,Lower Saxony,No,0.99310,1014,1014,0.98800,0.99820
2019,46-65 y.,Bremen,No,0.98958,79,79,0.96705,1.01212
2019,46-65 y.,North Rhine-Westphalia,No,0.99476,2173,2173,0.99173,0.99780
2019,46-65 y.,Hesse,No,0.99637,738,738,0.99203,1.00071
2019,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99511,615,615,0.98959,1.00063
2019,46-65 y.,Baden-Wuerttemberg,No,0.99831,1122,1122,0.99590,1.00071
2019,46-65 y.,Bavaria,No,0.99775,1600,1600,0.99543,1.00007
2019,46-65 y.,Berlin,No,0.99517,379,379,0.98818,1.00216
2019,46-65 y.,Brandenburg,No,0.99923,485,485,0.99676,1.00170
2019,46-65 y.,Mecklenburg-Western Pomerania,No,0.99914,254,254,0.99553,1.00275
2019,46-65 y.,Saxony,No,0.99746,639,639,0.99356,1.00137
2019,46-65 y.,Saxony-Anhalt,No,0.99026,370,370,0.98024,1.00028
2019,46-65 y.,Thuringa,No,0.99917,378,378,0.99627,1.00207
2019,66 and older,Schleswig-Holstein,No,0.99862,196,196,0.99340,1.00383
2019,66 and older,Hamburg,No,0.97500,112,112,0.94596,1.00405
2019,66 and older,Lower Saxony,No,0.96701,454,454,0.95056,0.98346
2019,66 and older,Bremen,No,0.99930,47,47,0.99167,1.00693
2019,66 and older,North Rhine-Westphalia,No,0.98500,976,976,0.97737,0.99263
2019,66 and older,Hesse,No,0.99980,294,294,0.99816,1.00143
2019,66 and older,"Rhineland-Palatinate, Saarland",No,0.98624,296,296,0.97294,0.99953
2019,66 and older,Baden-Wuerttemberg,No,0.99769,541,541,0.99364,1.00174
2019,66 and older,Bavaria,No,0.99496,796,796,0.99003,0.99988
2019,66 and older,Berlin,No,0.99231,205,205,0.98032,1.00430
2019,66 and older,Brandenburg,No,0.99402,276,276,0.98490,1.00313
2019,66 and older,Mecklenburg-Western Pomerania,No,0.97474,153,153,0.94980,0.99969
2019,66 and older,Saxony,No,0.98043,373,373,0.96635,0.99451
2019,66 and older,Saxony-Anhalt,No,0.99504,188,188,0.98497,1.00511
2019,66 and older,Thuringa,No,0.98148,212,212,0.96329,0.99967
2021,17-29 y.,Schleswig-Holstein,No,0.81138,142,142,0.74680,0.87595
2021,17-29 y.,Hamburg,No,0.94811,69,69,0.89539,1.00083
2021,17-29 y.,Lower Saxony,No,0.92862,328,328,0.90072,0.95653
2021,17-29 y.,Bremen,No,0.99795,34,34,0.98252,1.01338
2021,17-29 y.,North Rhine-Westphalia,No,0.91634,783,783,0.89693,0.93574
2021,17-29 y.,Hesse,No,0.94900,252,252,0.92178,0.97621
2021,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84920,168,168,0.79492,0.90348
2021,17-29 y.,Baden-Wuerttemberg,No,0.95508,367,367,0.93386,0.97630
2021,17-29 y.,Bavaria,No,0.94166,468,468,0.92040,0.96292
2021,17-29 y.,Berlin,No,0.94664,143,143,0.90968,0.98361
2021,17-29 y.,Brandenburg,No,0.95699,73,73,0.91013,1.00385
2021,17-29 y.,Mecklenburg-Western Pomerania,No,0.90106,49,49,0.81659,0.98553
2021,17-29 y.,Saxony,No,0.92076,128,128,0.87379,0.96774
2021,17-29 y.,Saxony-Anhalt,No,0.89363,89,89,0.82922,0.95805
2021,17-29 y.,Thuringa,No,0.88529,86,86,0.81754,0.95303
2021,30-45 y.,Schleswig-Holstein,No,0.99184,247,247,0.98059,1.00308
2021,30-45 y.,Hamburg,No,0.99906,116,116,0.99347,1.00465
2021,30-45 y.,Lower Saxony,No,0.99040,485,485,0.98172,0.99909
2021,30-45 y.,Bremen,No,0.99568,38,38,0.97455,1.01681
2021,30-45 y.,North Rhine-Westphalia,No,0.97999,1149,1149,0.97189,0.98809
2021,30-45 y.,Hesse,No,0.96613,384,384,0.94801,0.98425
2021,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.98425,248,248,0.96873,0.99978
2021,30-45 y.,Baden-Wuerttemberg,No,0.99231,576,576,0.98518,0.99945
2021,30-45 y.,Bavaria,No,0.96886,701,701,0.95599,0.98173
2021,30-45 y.,Berlin,No,0.99435,338,338,0.98635,1.00235
2021,30-45 y.,Brandenburg,No,0.99699,167,167,0.98867,1.00532
2021,30-45 y.,Saxony,No,0.98506,348,348,0.97230,0.99783
2021,30-45 y.,Saxony-Anhalt,No,0.97832,149,149,0.95485,1.00178
