year,age_gr,migback,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,17-29 y.,Direct migration background,Very often,0.08187,36,211,0.04479,0.11895
2008,17-29 y.,Indirect migration background,Sometimes,0.21154,110,398,0.17137,0.25171
2008,17-29 y.,Indirect migration background,Often,0.41313,220,398,0.36469,0.46156
2008,17-29 y.,Indirect migration background,Very often,0.16108,68,398,0.12492,0.19724
2008,30-45 y.,No migration background,Very seldom,0.02144,69,4284,0.01710,0.02578
2008,30-45 y.,No migration background,Seldom,0.07618,292,4284,0.06824,0.08413
2008,30-45 y.,No migration background,Sometimes,0.33834,1356,4284,0.32417,0.35251
2008,30-45 y.,No migration background,Often,0.47580,2169,4284,0.46085,0.49076
2008,30-45 y.,No migration background,Very often,0.08503,398,4284,0.07668,0.09338
2008,30-45 y.,Direct migration background,Seldom,0.11520,60,582,0.08924,0.14116
2008,30-45 y.,Direct migration background,Sometimes,0.30540,192,582,0.26795,0.34285
2008,30-45 y.,Direct migration background,Often,0.44294,274,582,0.40255,0.48334
2008,30-45 y.,Direct migration background,Very often,0.10538,56,582,0.08042,0.13035
2008,30-45 y.,Indirect migration background,Sometimes,0.34053,80,248,0.28143,0.39962
2008,30-45 y.,Indirect migration background,Often,0.42995,134,248,0.36821,0.49169
2008,30-45 y.,Indirect migration background,Very often,0.13414,34,248,0.09164,0.17664
2008,46-65 y.,No migration background,Very seldom,0.03790,157,5917,0.03303,0.04276
2008,46-65 y.,No migration background,Seldom,0.11760,617,5917,0.10939,0.12581
2008,46-65 y.,No migration background,Sometimes,0.37835,2220,5917,0.36600,0.39071
2008,46-65 y.,No migration background,Often,0.40856,2596,5917,0.39603,0.42109
2008,46-65 y.,No migration background,Very often,0.05320,327,5917,0.04749,0.05892
2008,46-65 y.,Direct migration background,Seldom,0.16069,93,679,0.13304,0.18833
2008,46-65 y.,Direct migration background,Sometimes,0.40788,274,679,0.37089,0.44487
2008,46-65 y.,Direct migration background,Often,0.34062,275,679,0.30495,0.37629
2008,46-65 y.,Direct migration background,Very often,0.04562,37,679,0.02991,0.06132
2008,66 and older,No migration background,Very seldom,0.04221,152,3892,0.03589,0.04853
2008,66 and older,No migration background,Seldom,0.12197,427,3892,0.11169,0.13225
2008,66 and older,No migration background,Sometimes,0.38682,1518,3892,0.37152,0.40213
2008,66 and older,No migration background,Often,0.38446,1578,3892,0.36918,0.39975
2008,66 and older,No migration background,Very often,0.05280,217,3892,0.04578,0.05983
2008,66 and older,Direct migration background,Seldom,0.19639,67,327,0.15326,0.23951
2008,66 and older,Direct migration background,Sometimes,0.41729,147,327,0.36376,0.47082
2008,66 and older,Direct migration background,Often,0.26474,113,327,0.21685,0.31263
2009,17-29 y.,No migration background,Seldom,0.05431,123,2272,0.04499,0.06363
2009,17-29 y.,No migration background,Sometimes,0.22018,551,2272,0.20313,0.23722
2009,17-29 y.,No migration background,Often,0.52419,1265,2272,0.50365,0.54473
2009,17-29 y.,No migration background,Very often,0.12828,333,2272,0.11452,0.14203
2009,17-29 y.,Direct migration background,Sometimes,0.40715,55,134,0.32365,0.49065
2009,17-29 y.,Direct migration background,Often,0.32613,79,134,0.24646,0.40580
2009,17-29 y.,Indirect migration background,Sometimes,0.28286,122,358,0.23614,0.32958
2009,17-29 y.,Indirect migration background,Often,0.42425,172,358,0.37298,0.47551
2009,17-29 y.,Indirect migration background,Very often,0.13566,64,358,0.10014,0.17118
2009,30-45 y.,No migration background,Very seldom,0.01944,58,3863,0.01508,0.02379
2009,30-45 y.,No migration background,Seldom,0.08141,274,3863,0.07279,0.09004
2009,30-45 y.,No migration background,Sometimes,0.32301,1186,3863,0.30826,0.33776
2009,30-45 y.,No migration background,Often,0.47457,1978,3863,0.45882,0.49032
2009,30-45 y.,No migration background,Very often,0.09669,367,3863,0.08737,0.10601
2009,30-45 y.,Direct migration background,Seldom,0.11056,57,515,0.08345,0.13767
2009,30-45 y.,Direct migration background,Sometimes,0.33546,183,515,0.29464,0.37628
2009,30-45 y.,Direct migration background,Often,0.44532,235,515,0.40235,0.48829
2009,30-45 y.,Direct migration background,Very often,0.07953,40,515,0.05614,0.10292
2009,30-45 y.,Indirect migration background,Sometimes,0.31294,92,245,0.25475,0.37112
2009,30-45 y.,Indirect migration background,Often,0.42820,122,245,0.36611,0.49029
2009,30-45 y.,Indirect migration background,Very often,0.14545,31,245,0.10121,0.18968
2009,46-65 y.,No migration background,Very seldom,0.04075,168,5637,0.03558,0.04591
2009,46-65 y.,No migration background,Seldom,0.12433,641,5637,0.11572,0.13295
2009,46-65 y.,No migration background,Sometimes,0.37727,2112,5637,0.36461,0.38992
2009,46-65 y.,No migration background,Often,0.40276,2427,5637,0.38995,0.41556
2009,46-65 y.,No migration background,Very often,0.04773,289,5637,0.04217,0.05330
2009,46-65 y.,Direct migration background,Seldom,0.15745,89,567,0.12744,0.18745
2009,46-65 y.,Direct migration background,Sometimes,0.41466,259,567,0.37407,0.45525
2009,46-65 y.,Direct migration background,Often,0.34425,219,567,0.30510,0.38339
2009,66 and older,No migration background,Very seldom,0.05489,183,3775,0.04762,0.06215
2009,66 and older,No migration background,Seldom,0.14639,497,3775,0.13511,0.15767
2009,66 and older,No migration background,Sometimes,0.39146,1525,3775,0.37589,0.40703
2009,66 and older,No migration background,Often,0.34683,1405,3775,0.33164,0.36201
2009,66 and older,No migration background,Very often,0.03784,165,3775,0.03175,0.04392
2009,66 and older,Direct migration background,Seldom,0.21243,65,303,0.16630,0.25857
2009,66 and older,Direct migration background,Sometimes,0.39846,129,303,0.34324,0.45368
2009,66 and older,Direct migration background,Often,0.31963,109,303,0.26703,0.37223
2010,17-29 y.,No migration background,Seldom,0.05038,116,2015,0.04083,0.05993
2010,17-29 y.,No migration background,Sometimes,0.24116,522,2015,0.22248,0.25985
2010,17-29 y.,No migration background,Often,0.42609,1084,2015,0.40449,0.44769
2010,17-29 y.,No migration background,Very often,0.11445,293,2015,0.10054,0.12835
2010,17-29 y.,Direct migration background,Sometimes,0.15292,34,99,0.08166,0.22418
2010,17-29 y.,Direct migration background,Often,0.33234,65,99,0.23908,0.42561
2010,17-29 y.,Indirect migration background,Sometimes,0.26423,99,309,0.21499,0.31347
2010,17-29 y.,Indirect migration background,Often,0.37564,163,309,0.32155,0.42972
2010,17-29 y.,Indirect migration background,Very often,0.12612,47,309,0.08904,0.16320
2010,30-45 y.,No migration background,Very seldom,0.01612,51,3385,0.01188,0.02036
2010,30-45 y.,No migration background,Seldom,0.05969,245,3385,0.05170,0.06767
2010,30-45 y.,No migration background,Sometimes,0.27168,1027,3385,0.25669,0.28667
2010,30-45 y.,No migration background,Often,0.36795,1738,3385,0.35170,0.38419
2010,30-45 y.,No migration background,Very often,0.07141,324,3385,0.06274,0.08009
2010,30-45 y.,Direct migration background,Seldom,0.05597,36,450,0.03471,0.07723
2010,30-45 y.,Direct migration background,Sometimes,0.21881,164,450,0.18057,0.25705
2010,30-45 y.,Direct migration background,Often,0.27351,198,450,0.23228,0.31474
2010,30-45 y.,Direct migration background,Very often,0.07824,52,450,0.05340,0.10308
2010,30-45 y.,Indirect migration background,Sometimes,0.25156,62,238,0.19632,0.30680
2010,30-45 y.,Indirect migration background,Often,0.33188,138,238,0.27193,0.39183
2010,30-45 y.,Indirect migration background,Very often,0.11873,38,238,0.07755,0.15992
2010,46-65 y.,No migration background,Very seldom,0.02814,137,5378,0.02372,0.03256
2010,46-65 y.,No migration background,Seldom,0.11024,521,5378,0.10186,0.11861
2010,46-65 y.,No migration background,Sometimes,0.36278,1998,5378,0.34993,0.37563
2010,46-65 y.,No migration background,Often,0.40888,2422,5378,0.39574,0.42202
2010,46-65 y.,No migration background,Very often,0.05087,300,5378,0.04500,0.05675
2010,46-65 y.,Direct migration background,Seldom,0.15010,81,516,0.11925,0.18095
2010,46-65 y.,Direct migration background,Sometimes,0.37290,220,516,0.33113,0.41466
2010,46-65 y.,Direct migration background,Often,0.33967,215,516,0.29876,0.38057
2010,66 and older,No migration background,Very seldom,0.04204,145,3670,0.03555,0.04853
2010,66 and older,No migration background,Seldom,0.12465,412,3670,0.11396,0.13533
2010,66 and older,No migration background,Sometimes,0.39075,1441,3670,0.37496,0.40654
2010,66 and older,No migration background,Often,0.38141,1486,3670,0.36570,0.39713
2010,66 and older,No migration background,Very often,0.05073,186,3670,0.04363,0.05783
2010,66 and older,Direct migration background,Seldom,0.21371,53,280,0.16560,0.26181
2010,66 and older,Direct migration background,Sometimes,0.38481,130,280,0.32771,0.44190
2010,66 and older,Direct migration background,Often,0.27242,97,280,0.22018,0.32466
2011,17-29 y.,No migration background,Seldom,0.04287,119,2363,0.03470,0.05104
2011,17-29 y.,No migration background,Sometimes,0.20874,542,2363,0.19235,0.22513
2011,17-29 y.,No migration background,Often,0.46091,1299,2363,0.44081,0.48101
2011,17-29 y.,No migration background,Very often,0.12444,403,2363,0.11112,0.13775
2011,17-29 y.,Direct migration background,Sometimes,0.21373,63,174,0.15265,0.27482
2011,17-29 y.,Direct migration background,Often,0.39767,111,174,0.32474,0.47060
2011,17-29 y.,Indirect migration background,Sometimes,0.22194,95,354,0.17859,0.26529
2011,17-29 y.,Indirect migration background,Often,0.40732,203,354,0.35606,0.45858
2011,17-29 y.,Indirect migration background,Very often,0.11741,56,354,0.08383,0.15099
2011,30-45 y.,No migration background,Very seldom,0.01437,58,3943,0.01065,0.01808
2011,30-45 y.,No migration background,Seldom,0.06197,283,3943,0.05445,0.06950
2011,30-45 y.,No migration background,Sometimes,0.23068,1056,3943,0.21753,0.24383
2011,30-45 y.,No migration background,Often,0.41207,2114,3943,0.39670,0.42743
2011,30-45 y.,No migration background,Very often,0.08513,432,3943,0.07642,0.09384
2011,30-45 y.,Direct migration background,Seldom,0.04973,49,570,0.03187,0.06759
2011,30-45 y.,Direct migration background,Sometimes,0.19922,172,570,0.16640,0.23203
2011,30-45 y.,Direct migration background,Often,0.35020,285,570,0.31100,0.38940
2011,30-45 y.,Direct migration background,Very often,0.07239,64,570,0.05110,0.09368
2011,30-45 y.,Indirect migration background,Sometimes,0.25448,79,284,0.20373,0.30522
2011,30-45 y.,Indirect migration background,Often,0.37598,172,284,0.31954,0.43241
2011,30-45 y.,Indirect migration background,Very often,0.07894,33,284,0.04752,0.11036
2011,46-65 y.,No migration background,Very seldom,0.02852,168,6865,0.02458,0.03246
2011,46-65 y.,No migration background,Seldom,0.11138,674,6865,0.10394,0.11883
2011,46-65 y.,No migration background,Sometimes,0.34328,2454,6865,0.33205,0.35451
2011,46-65 y.,No migration background,Often,0.40965,3106,6865,0.39802,0.42128
2011,46-65 y.,No migration background,Very often,0.06102,463,6865,0.05536,0.06668
2011,46-65 y.,Direct migration background,Seldom,0.11879,99,770,0.09592,0.14165
2011,46-65 y.,Direct migration background,Sometimes,0.39389,309,770,0.35936,0.42843
2011,46-65 y.,Direct migration background,Often,0.33930,297,770,0.30583,0.37276
2011,46-65 y.,Direct migration background,Very often,0.07796,65,770,0.05901,0.09691
2011,46-65 y.,Indirect migration background,Sometimes,0.44820,38,38,0.28795,0.60844
2011,66 and older,No migration background,Very seldom,0.04238,174,4648,0.03659,0.04818
2011,66 and older,No migration background,Seldom,0.12385,538,4648,0.11438,0.13332
2011,66 and older,No migration background,Sometimes,0.39017,1769,4648,0.37615,0.40420
2011,66 and older,No migration background,Often,0.35744,1809,4648,0.34366,0.37122
2011,66 and older,No migration background,Very often,0.06944,358,4648,0.06213,0.07675
2011,66 and older,Direct migration background,Seldom,0.20038,63,370,0.15954,0.24122
2011,66 and older,Direct migration background,Sometimes,0.37595,154,370,0.32652,0.42537
2011,66 and older,Direct migration background,Often,0.33326,153,370,0.28517,0.38136
2012,17-29 y.,No migration background,Seldom,0.03471,85,2282,0.02720,0.04223
2012,17-29 y.,No migration background,Sometimes,0.18339,496,2282,0.16751,0.19927
2012,17-29 y.,No migration background,Often,0.48393,1324,2282,0.46342,0.50444
2012,17-29 y.,No migration background,Very often,0.14172,377,2282,0.12740,0.15603
2012,17-29 y.,Direct migration background,Sometimes,0.23748,59,177,0.17461,0.30035
2012,17-29 y.,Direct migration background,Often,0.41642,118,177,0.34359,0.48925
2012,17-29 y.,Indirect migration background,Sometimes,0.20030,99,338,0.15757,0.24303
2012,17-29 y.,Indirect migration background,Often,0.42266,177,338,0.36992,0.47540
2012,17-29 y.,Indirect migration background,Very often,0.13707,62,338,0.10035,0.17379
2012,30-45 y.,No migration background,Very seldom,0.01488,50,3684,0.01097,0.01879
2012,30-45 y.,No migration background,Seldom,0.04792,199,3684,0.04102,0.05482
2012,30-45 y.,No migration background,Sometimes,0.23661,1011,3684,0.22288,0.25034
2012,30-45 y.,No migration background,Often,0.42191,1997,3684,0.40596,0.43786
2012,30-45 y.,No migration background,Very often,0.09106,427,3684,0.08177,0.10035
2012,30-45 y.,Direct migration background,Seldom,0.06124,53,580,0.04171,0.08077
2012,30-45 y.,Direct migration background,Sometimes,0.23708,198,580,0.20243,0.27172
2012,30-45 y.,Direct migration background,Often,0.33492,271,580,0.29648,0.37336
2012,30-45 y.,Direct migration background,Very often,0.07395,58,580,0.05263,0.09527
2012,30-45 y.,Indirect migration background,Sometimes,0.20816,79,278,0.16035,0.25597
2012,30-45 y.,Indirect migration background,Often,0.38975,164,278,0.33232,0.44718
2012,30-45 y.,Indirect migration background,Very often,0.10517,35,278,0.06904,0.14130
2012,46-65 y.,No migration background,Very seldom,0.02522,149,6954,0.02153,0.02890
2012,46-65 y.,No migration background,Seldom,0.09509,609,6954,0.08820,0.10199
2012,46-65 y.,No migration background,Sometimes,0.33769,2390,6954,0.32658,0.34881
2012,46-65 y.,No migration background,Often,0.43504,3347,6954,0.42339,0.44669
2012,46-65 y.,No migration background,Very often,0.05756,459,6954,0.05208,0.06303
2012,46-65 y.,Direct migration background,Seldom,0.12533,92,736,0.10139,0.14926
2012,46-65 y.,Direct migration background,Sometimes,0.37467,301,736,0.33967,0.40966
2012,46-65 y.,Direct migration background,Often,0.35403,292,736,0.31945,0.38860
2012,46-65 y.,Direct migration background,Very often,0.05694,51,736,0.04018,0.07369
2012,46-65 y.,Indirect migration background,Sometimes,0.29257,33,80,0.19225,0.39290
2012,46-65 y.,Indirect migration background,Often,0.48240,47,80,0.37221,0.59259
2012,66 and older,No migration background,Very seldom,0.03161,141,4737,0.02663,0.03659
2012,66 and older,No migration background,Seldom,0.10352,447,4737,0.09485,0.11220
2012,66 and older,No migration background,Sometimes,0.36993,1676,4737,0.35618,0.38368
2012,66 and older,No migration background,Often,0.41502,2103,4737,0.40099,0.42905
2012,66 and older,No migration background,Very often,0.07276,370,4737,0.06536,0.08016
2012,66 and older,Direct migration background,Seldom,0.15774,54,368,0.12045,0.19504
2012,66 and older,Direct migration background,Sometimes,0.42274,173,368,0.37220,0.47329
2012,66 and older,Direct migration background,Often,0.31827,141,368,0.27062,0.36593
2013,17-29 y.,No migration background,Seldom,0.03728,124,2819,0.03028,0.04427
2013,17-29 y.,No migration background,Sometimes,0.21670,570,2819,0.20149,0.23191
2013,17-29 y.,No migration background,Often,0.50938,1668,2819,0.49092,0.52784
2013,17-29 y.,No migration background,Very often,0.13712,457,2819,0.12442,0.14982
2013,17-29 y.,Direct migration background,Sometimes,0.06628,70,282,0.03719,0.09536
2013,17-29 y.,Direct migration background,Often,0.23636,164,282,0.18669,0.28604
2013,17-29 y.,Direct migration background,Very often,0.04595,48,282,0.02147,0.07043
2013,17-29 y.,Indirect migration background,Sometimes,0.12162,127,459,0.09169,0.15156
2013,17-29 y.,Indirect migration background,Often,0.25021,259,459,0.21054,0.28987
2013,17-29 y.,Indirect migration background,Very often,0.05444,73,459,0.03366,0.07522
2013,30-45 y.,No migration background,Very seldom,0.01466,76,6291,0.01169,0.01763
2013,30-45 y.,No migration background,Seldom,0.05745,361,6291,0.05170,0.06320
2013,30-45 y.,No migration background,Sometimes,0.28803,1600,6291,0.27684,0.29922
2013,30-45 y.,No migration background,Often,0.51043,3548,6291,0.49808,0.52279
2013,30-45 y.,No migration background,Very often,0.11348,706,6291,0.10564,0.12131
2013,30-45 y.,Direct migration background,Seldom,0.03913,91,1201,0.02816,0.05010
2013,30-45 y.,Direct migration background,Sometimes,0.12994,353,1201,0.11092,0.14896
2013,30-45 y.,Direct migration background,Often,0.20184,631,1201,0.17913,0.22455
2013,30-45 y.,Direct migration background,Very often,0.04247,126,1201,0.03106,0.05388
2013,30-45 y.,Indirect migration background,Seldom,0.03505,31,509,0.01906,0.05104
2013,30-45 y.,Indirect migration background,Sometimes,0.19998,145,509,0.16519,0.23476
2013,30-45 y.,Indirect migration background,Often,0.29111,260,509,0.25161,0.33062
2013,30-45 y.,Indirect migration background,Very often,0.09699,73,509,0.07125,0.12272
2013,46-65 y.,No migration background,Very seldom,0.02581,181,7990,0.02233,0.02928
2013,46-65 y.,No migration background,Seldom,0.10224,751,7990,0.09559,0.10888
2013,46-65 y.,No migration background,Sometimes,0.35335,2737,7990,0.34287,0.36383
2013,46-65 y.,No migration background,Often,0.45756,3814,7990,0.44663,0.46848
2013,46-65 y.,No migration background,Very often,0.05406,507,7990,0.04910,0.05902
2013,46-65 y.,Direct migration background,Seldom,0.09569,103,852,0.07592,0.11545
2013,46-65 y.,Direct migration background,Sometimes,0.24150,312,852,0.21274,0.27025
2013,46-65 y.,Direct migration background,Often,0.26294,385,852,0.23336,0.29252
2013,46-65 y.,Direct migration background,Very often,0.04233,52,852,0.02880,0.05586
2013,46-65 y.,Indirect migration background,Sometimes,0.29675,42,116,0.21325,0.38024
2013,46-65 y.,Indirect migration background,Often,0.52734,74,116,0.43609,0.61859
2013,66 and older,No migration background,Very seldom,0.03675,139,4544,0.03128,0.04223
2013,66 and older,No migration background,Seldom,0.10992,443,4544,0.10083,0.11902
2013,66 and older,No migration background,Sometimes,0.36587,1634,4544,0.35186,0.37987
2013,66 and older,No migration background,Often,0.41156,2019,4544,0.39725,0.42587
2013,66 and older,No migration background,Very often,0.06634,309,4544,0.05910,0.07358
2013,66 and older,Direct migration background,Seldom,0.13556,46,335,0.09884,0.17227
2013,66 and older,Direct migration background,Sometimes,0.34623,147,335,0.29521,0.39725
2013,66 and older,Direct migration background,Often,0.34312,142,335,0.29220,0.39403
2014,17-29 y.,No migration background,Seldom,0.03065,106,2644,0.02408,0.03722
2014,17-29 y.,No migration background,Sometimes,0.21583,552,2644,0.20015,0.23152
2014,17-29 y.,No migration background,Often,0.53312,1509,2644,0.51410,0.55214
2014,17-29 y.,No migration background,Very often,0.14341,477,2644,0.13005,0.15677
2014,17-29 y.,Direct migration background,Seldom,0.05714,40,784,0.04088,0.07340
2014,17-29 y.,Direct migration background,Sometimes,0.17624,174,784,0.14955,0.20293
2014,17-29 y.,Direct migration background,Often,0.57029,449,784,0.53561,0.60496
2014,17-29 y.,Direct migration background,Very often,0.15450,121,784,0.12918,0.17981
2014,17-29 y.,Indirect migration background,Seldom,0.04295,43,825,0.02910,0.05679
2014,17-29 y.,Indirect migration background,Sometimes,0.23386,205,825,0.20496,0.26276
2014,17-29 y.,Indirect migration background,Often,0.47930,445,825,0.44519,0.51341
2014,17-29 y.,Indirect migration background,Very often,0.14122,132,825,0.11744,0.16500
2014,30-45 y.,No migration background,Very seldom,0.01118,48,5425,0.00838,0.01398
2014,30-45 y.,No migration background,Seldom,0.05593,273,5425,0.04981,0.06204
2014,30-45 y.,No migration background,Sometimes,0.26026,1331,5425,0.24858,0.27194
2014,30-45 y.,No migration background,Often,0.54751,3069,5425,0.53426,0.56076
2014,30-45 y.,No migration background,Very often,0.12468,704,5425,0.11589,0.13347
2014,30-45 y.,Direct migration background,Very seldom,0.02245,47,2382,0.01650,0.02840
2014,30-45 y.,Direct migration background,Seldom,0.07498,165,2382,0.06440,0.08555
2014,30-45 y.,Direct migration background,Sometimes,0.26212,660,2382,0.24445,0.27978
2014,30-45 y.,Direct migration background,Often,0.50179,1243,2382,0.48171,0.52187
2014,30-45 y.,Direct migration background,Very often,0.13649,267,2382,0.12270,0.15028
2014,30-45 y.,Indirect migration background,Seldom,0.09813,52,694,0.07598,0.12028
2014,30-45 y.,Indirect migration background,Sometimes,0.23708,176,694,0.20542,0.26875
2014,30-45 y.,Indirect migration background,Often,0.44515,357,694,0.40815,0.48215
2014,30-45 y.,Indirect migration background,Very often,0.20325,109,694,0.17328,0.23321
2014,46-65 y.,No migration background,Very seldom,0.02150,153,7523,0.01822,0.02477
2014,46-65 y.,No migration background,Seldom,0.09842,657,7523,0.09169,0.10515
2014,46-65 y.,No migration background,Sometimes,0.34286,2477,7523,0.33213,0.35359
2014,46-65 y.,No migration background,Often,0.46388,3657,7523,0.45261,0.47515
2014,46-65 y.,No migration background,Very often,0.07037,579,7523,0.06459,0.07615
2014,46-65 y.,Direct migration background,Very seldom,0.01881,36,1590,0.01213,0.02549
2014,46-65 y.,Direct migration background,Seldom,0.10990,162,1590,0.09452,0.12528
2014,46-65 y.,Direct migration background,Sometimes,0.37514,581,1590,0.35134,0.39895
2014,46-65 y.,Direct migration background,Often,0.39932,695,1590,0.37524,0.42341
2014,46-65 y.,Direct migration background,Very often,0.09386,116,1590,0.07952,0.10820
2014,46-65 y.,Indirect migration background,Sometimes,0.29861,52,138,0.22197,0.37524
2014,46-65 y.,Indirect migration background,Often,0.53309,86,138,0.44955,0.61663
2014,66 and older,No migration background,Very seldom,0.03245,119,4468,0.02725,0.03764
2014,66 and older,No migration background,Seldom,0.09826,399,4468,0.08953,0.10699
2014,66 and older,No migration background,Sometimes,0.35926,1561,4468,0.34519,0.37333
2014,66 and older,No migration background,Often,0.43254,2055,4468,0.41801,0.44707
2014,66 and older,No migration background,Very often,0.06603,334,4468,0.05874,0.07331
2014,66 and older,Direct migration background,Seldom,0.15452,61,420,0.11991,0.18913
2014,66 and older,Direct migration background,Sometimes,0.36442,162,420,0.31834,0.41050
2014,66 and older,Direct migration background,Often,0.34082,159,420,0.29543,0.38620
2014,66 and older,Direct migration background,Very often,0.07542,38,420,0.05014,0.10071
2015,17-29 y.,No migration background,Seldom,0.04490,116,2540,0.03685,0.05296
2015,17-29 y.,No migration background,Sometimes,0.19698,519,2540,0.18151,0.21245
2015,17-29 y.,No migration background,Often,0.52159,1456,2540,0.50216,0.54102
2015,17-29 y.,No migration background,Very often,0.14787,449,2540,0.13406,0.16168
2015,17-29 y.,Direct migration background,Sometimes,0.14217,141,564,0.11332,0.17102
2015,17-29 y.,Direct migration background,Often,0.36041,322,564,0.32075,0.40007
2015,17-29 y.,Direct migration background,Very often,0.12176,101,564,0.09475,0.14877
2015,17-29 y.,Indirect migration background,Seldom,0.02560,39,762,0.01438,0.03682
2015,17-29 y.,Indirect migration background,Sometimes,0.20057,169,762,0.17212,0.22902
2015,17-29 y.,Indirect migration background,Often,0.54907,420,762,0.51372,0.58442
2015,17-29 y.,Indirect migration background,Very often,0.13313,134,762,0.10899,0.15726
2015,30-45 y.,No migration background,Very seldom,0.01343,58,4770,0.01017,0.01670
2015,30-45 y.,No migration background,Seldom,0.04786,239,4770,0.04180,0.05392
2015,30-45 y.,No migration background,Sometimes,0.28317,1195,4770,0.27038,0.29596
2015,30-45 y.,No migration background,Often,0.53230,2732,4770,0.51814,0.54646
2015,30-45 y.,No migration background,Very often,0.11491,546,4770,0.10586,0.12396
2015,30-45 y.,Direct migration background,Very seldom,0.01987,31,1963,0.01370,0.02605
2015,30-45 y.,Direct migration background,Seldom,0.06609,147,1963,0.05510,0.07709
2015,30-45 y.,Direct migration background,Sometimes,0.22125,543,1963,0.20288,0.23962
2015,30-45 y.,Direct migration background,Often,0.38905,980,1963,0.36748,0.41062
2015,30-45 y.,Direct migration background,Very often,0.12211,262,1963,0.10762,0.13660
2015,30-45 y.,Indirect migration background,Seldom,0.08240,45,599,0.06036,0.10444
2015,30-45 y.,Indirect migration background,Sometimes,0.23421,142,599,0.20027,0.26816
2015,30-45 y.,Indirect migration background,Often,0.48376,330,599,0.44371,0.52382
