year,migback,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Very seldom,0.02492,415,17556,0.02261,0.02723
2007,No migration background,Seldom,0.08765,1612,17556,0.08347,0.09184
2007,No migration background,Sometimes,0.29978,6013,17556,0.29301,0.30656
2007,No migration background,Often,0.36793,8092,17556,0.36080,0.37506
2007,No migration background,Very often,0.06823,1424,17556,0.06450,0.07196
2007,Direct migration background,Very seldom,0.04000,87,2110,0.03163,0.04836
2007,Direct migration background,Seldom,0.13156,247,2110,0.11713,0.14598
2007,Direct migration background,Sometimes,0.36396,816,2110,0.34343,0.38450
2007,Direct migration background,Often,0.35017,811,2110,0.32981,0.37053
2007,Direct migration background,Very often,0.07384,149,2110,0.06268,0.08500
2007,Indirect migration background,Seldom,0.03698,53,757,0.02353,0.05043
2007,Indirect migration background,Sometimes,0.14586,251,757,0.12070,0.17102
2007,Indirect migration background,Often,0.20982,349,757,0.18079,0.23885
2007,Indirect migration background,Very often,0.06436,104,757,0.04687,0.08186
2008,No migration background,Very seldom,0.02605,400,16583,0.02362,0.02847
2008,No migration background,Seldom,0.08393,1471,16583,0.07971,0.08815
2008,No migration background,Sometimes,0.30524,5786,16583,0.29823,0.31225
2008,No migration background,Often,0.37251,7633,16583,0.36515,0.37987
2008,No migration background,Very often,0.06275,1293,16583,0.05906,0.06644
2008,Direct migration background,Very seldom,0.03674,72,1895,0.02827,0.04521
2008,Direct migration background,Seldom,0.13692,229,1895,0.12144,0.15241
2008,Direct migration background,Sometimes,0.36209,682,1895,0.34045,0.38374
2008,Direct migration background,Often,0.36677,768,1895,0.34507,0.38848
2008,Direct migration background,Very often,0.06675,144,1895,0.05551,0.07799
2008,Indirect migration background,Seldom,0.04518,55,749,0.03030,0.06007
2008,Indirect migration background,Sometimes,0.14237,218,749,0.11733,0.16741
2008,Indirect migration background,Often,0.21453,370,749,0.18511,0.24395
2008,Indirect migration background,Very often,0.07637,106,749,0.05733,0.09540
2009,No migration background,Very seldom,0.02892,426,15564,0.02628,0.03155
2009,No migration background,Seldom,0.09326,1535,15564,0.08869,0.09783
2009,No migration background,Sometimes,0.29577,5374,15564,0.28860,0.30294
2009,No migration background,Often,0.36906,7075,15564,0.36148,0.37665
2009,No migration background,Very often,0.06119,1154,15564,0.05742,0.06495
2009,Direct migration background,Very seldom,0.03395,61,1653,0.02521,0.04268
2009,Direct migration background,Seldom,0.14182,224,1653,0.12499,0.15864
2009,Direct migration background,Sometimes,0.37981,626,1653,0.35640,0.40321
2009,Direct migration background,Often,0.36231,642,1653,0.33914,0.38549
2009,Direct migration background,Very often,0.05558,100,1653,0.04453,0.06663
2009,Indirect migration background,Seldom,0.04631,53,699,0.03072,0.06191
2009,Indirect migration background,Sometimes,0.16605,233,699,0.13845,0.19366
2009,Indirect migration background,Often,0.23926,314,699,0.20761,0.27091
2009,Indirect migration background,Very often,0.07337,99,699,0.05403,0.09272
2010,No migration background,Very seldom,0.02263,356,14471,0.02021,0.02506
2010,No migration background,Seldom,0.07996,1294,14471,0.07554,0.08438
2010,No migration background,Sometimes,0.28534,4988,14471,0.27798,0.29269
2010,No migration background,Often,0.34315,6730,14471,0.33541,0.35088
2010,No migration background,Very often,0.05752,1103,14471,0.05373,0.06131
2010,Direct migration background,Very seldom,0.02555,48,1464,0.01747,0.03364
2010,Direct migration background,Seldom,0.11430,181,1464,0.09799,0.13060
2010,Direct migration background,Sometimes,0.28651,548,1464,0.26334,0.30968
2010,Direct migration background,Often,0.29684,575,1464,0.27343,0.32025
2010,Direct migration background,Very often,0.06680,112,1464,0.05400,0.07959
2010,Indirect migration background,Seldom,0.02600,41,638,0.01364,0.03836
2010,Indirect migration background,Sometimes,0.13688,187,638,0.11019,0.16357
2010,Indirect migration background,Often,0.16926,320,638,0.14014,0.19838
2010,Indirect migration background,Very often,0.05528,90,638,0.03753,0.07303
2011,No migration background,Very seldom,0.02224,420,17839,0.02008,0.02441
2011,No migration background,Seldom,0.07951,1614,17839,0.07554,0.08348
2011,No migration background,Sometimes,0.26566,5821,17839,0.25918,0.27214
2011,No migration background,Often,0.35006,8328,17839,0.34306,0.35706
2011,No migration background,Very often,0.06835,1656,17839,0.06464,0.07205
2011,Direct migration background,Very seldom,0.02653,65,2007,0.01950,0.03357
2011,Direct migration background,Seldom,0.09809,221,2007,0.08507,0.11110
2011,Direct migration background,Sometimes,0.29586,698,2007,0.27589,0.31583
2011,Direct migration background,Often,0.34058,846,2007,0.31984,0.36132
2011,Direct migration background,Very often,0.06643,177,2007,0.05554,0.07733
2011,Indirect migration background,Seldom,0.03141,59,774,0.01911,0.04371
2011,Indirect migration background,Sometimes,0.12584,216,774,0.10245,0.14922
2011,Indirect migration background,Often,0.18549,400,774,0.15809,0.21289
2011,Indirect migration background,Very often,0.04752,99,774,0.03252,0.06251
2012,No migration background,Very seldom,0.01844,354,17671,0.01646,0.02043
2012,No migration background,Seldom,0.06681,1340,17671,0.06313,0.07049
2012,No migration background,Sometimes,0.25900,5573,17671,0.25254,0.26546
2012,No migration background,Often,0.37644,8771,17671,0.36930,0.38358
2012,No migration background,Very often,0.07131,1633,17671,0.06751,0.07510
2012,Direct migration background,Very seldom,0.02112,49,1976,0.01477,0.02746
2012,Direct migration background,Seldom,0.09708,210,1976,0.08402,0.11013
2012,Direct migration background,Sometimes,0.31103,731,1976,0.29061,0.33144
2012,Direct migration background,Often,0.34006,822,1976,0.31917,0.36096
2012,Direct migration background,Very often,0.06578,164,1976,0.05484,0.07671
2012,Indirect migration background,Seldom,0.02968,57,767,0.01766,0.04170
2012,Indirect migration background,Sometimes,0.10564,215,767,0.08387,0.12741
2012,Indirect migration background,Often,0.20330,389,767,0.17480,0.23180
2012,Indirect migration background,Very often,0.05746,106,767,0.04098,0.07394
2013,No migration background,Very seldom,0.02063,425,21673,0.01873,0.02252
2013,No migration background,Seldom,0.07384,1679,21673,0.07036,0.07732
2013,No migration background,Sometimes,0.28012,6541,21673,0.27414,0.28610
2013,No migration background,Often,0.40367,11049,21673,0.39713,0.41020
2013,No migration background,Very often,0.07180,1979,21673,0.06837,0.07524
2013,Direct migration background,Very seldom,0.02215,75,2782,0.01668,0.02761
2013,Direct migration background,Seldom,0.06536,252,2782,0.05617,0.07454
2013,Direct migration background,Sometimes,0.18388,882,2782,0.16948,0.19827
2013,Direct migration background,Often,0.24092,1322,2782,0.22503,0.25682
2013,Direct migration background,Very often,0.04221,251,2782,0.03474,0.04968
2013,Indirect migration background,Seldom,0.01289,63,1132,0.00632,0.01946
2013,Indirect migration background,Sometimes,0.08283,315,1132,0.06676,0.09889
2013,Indirect migration background,Often,0.14577,595,1132,0.12521,0.16634
2013,Indirect migration background,Very often,0.03414,159,1132,0.02356,0.04472
2014,No migration background,Very seldom,0.01752,344,20084,0.01571,0.01934
2014,No migration background,Seldom,0.06905,1435,20084,0.06554,0.07255
2014,No migration background,Sometimes,0.27068,5921,20084,0.26454,0.27683
2014,No migration background,Often,0.42047,10290,20084,0.41364,0.42729
2014,No migration background,Very often,0.07960,2094,20084,0.07586,0.08335
2014,Direct migration background,Very seldom,0.02271,110,5203,0.01866,0.02676
2014,Direct migration background,Seldom,0.09284,428,5203,0.08496,0.10073
2014,Direct migration background,Sometimes,0.29295,1577,5203,0.28058,0.30531
2014,Direct migration background,Often,0.43954,2546,5203,0.42605,0.45303
2014,Direct migration background,Very often,0.11218,542,5203,0.10361,0.12076
2014,Indirect migration background,Seldom,0.03392,112,1696,0.02531,0.04254
2014,Indirect migration background,Sometimes,0.12583,434,1696,0.11005,0.14162
2014,Indirect migration background,Often,0.24452,890,1696,0.22406,0.26499
2014,Indirect migration background,Very often,0.07939,260,1696,0.06652,0.09226
2015,No migration background,Very seldom,0.01923,336,19021,0.01728,0.02118
2015,No migration background,Seldom,0.07090,1383,19021,0.06725,0.07454
2015,No migration background,Sometimes,0.27713,5703,19021,0.27077,0.28349
2015,No migration background,Often,0.41411,9800,19021,0.40711,0.42111
2015,No migration background,Very often,0.07611,1799,19021,0.07234,0.07988
2015,Direct migration background,Very seldom,0.02514,103,4401,0.02052,0.02977
2015,Direct migration background,Seldom,0.08189,350,4401,0.07379,0.08999
2015,Direct migration background,Sometimes,0.26351,1354,4401,0.25049,0.27653
2015,Direct migration background,Often,0.36217,2075,4401,0.34796,0.37637
2015,Direct migration background,Very often,0.09980,519,4401,0.09095,0.10866
2015,Indirect migration background,Seldom,0.02452,101,1538,0.01679,0.03226
2015,Indirect migration background,Sometimes,0.11456,369,1538,0.09864,0.13048
2015,Indirect migration background,Often,0.26773,836,1538,0.24559,0.28986
2015,Indirect migration background,Very often,0.06961,232,1538,0.05688,0.08233
2016,No migration background,Very seldom,0.01825,361,17765,0.01628,0.02021
2016,No migration background,Seldom,0.07297,1327,17765,0.06915,0.07680
2016,No migration background,Sometimes,0.26233,5199,17765,0.25586,0.26880
2016,No migration background,Often,0.42733,9200,17765,0.42005,0.43460
2016,No migration background,Very often,0.07573,1678,17765,0.07184,0.07962
2016,Direct migration background,Very seldom,0.02614,103,4870,0.02166,0.03063
2016,Direct migration background,Seldom,0.07441,369,4870,0.06703,0.08178
2016,Direct migration background,Sometimes,0.29064,1508,4870,0.27788,0.30339
2016,Direct migration background,Often,0.41781,2369,4870,0.40396,0.43167
2016,Direct migration background,Very often,0.09336,521,4870,0.08519,0.10153
2016,Indirect migration background,Seldom,0.02930,85,1454,0.02063,0.03798
2016,Indirect migration background,Sometimes,0.13148,363,1454,0.11411,0.14886
2016,Indirect migration background,Often,0.26738,795,1454,0.24462,0.29014
2016,Indirect migration background,Very often,0.06937,211,1454,0.05631,0.08244
2017,No migration background,Very seldom,0.01697,313,20099,0.01519,0.01876
2017,No migration background,Seldom,0.06166,1316,20099,0.05833,0.06498
2017,No migration background,Sometimes,0.25377,5581,20099,0.24776,0.25979
2017,No migration background,Often,0.44541,10868,20099,0.43854,0.45228
2017,No migration background,Very often,0.07908,2021,20099,0.07535,0.08281
2017,Direct migration background,Very seldom,0.01820,75,4668,0.01436,0.02203
2017,Direct migration background,Seldom,0.07005,335,4668,0.06272,0.07737
2017,Direct migration background,Sometimes,0.28758,1463,4668,0.27459,0.30056
2017,Direct migration background,Often,0.41954,2294,4668,0.40538,0.43370
2017,Direct migration background,Very often,0.09394,501,4668,0.08557,0.10231
2017,Indirect migration background,Seldom,0.03201,99,1585,0.02334,0.04068
2017,Indirect migration background,Sometimes,0.12573,367,1585,0.10940,0.14206
2017,Indirect migration background,Often,0.26523,881,1585,0.24349,0.28697
2017,Indirect migration background,Very often,0.07205,238,1585,0.05932,0.08479
2018,No migration background,Very seldom,0.01411,308,19414,0.01245,0.01576
2018,No migration background,Seldom,0.06653,1295,19414,0.06303,0.07004
2018,No migration background,Sometimes,0.25848,5591,19414,0.25233,0.26464
2018,No migration background,Often,0.44685,10298,19414,0.43986,0.45385
2018,No migration background,Very often,0.07531,1922,19414,0.07160,0.07902
2018,Direct migration background,Very seldom,0.01649,91,4498,0.01277,0.02021
2018,Direct migration background,Seldom,0.07929,362,4498,0.07140,0.08719
2018,Direct migration background,Sometimes,0.29639,1363,4498,0.28304,0.30974
2018,Direct migration background,Often,0.39998,2173,4498,0.38566,0.41430
2018,Direct migration background,Very often,0.10008,509,4498,0.09131,0.10885
2018,Indirect migration background,Seldom,0.02582,91,1591,0.01802,0.03362
2018,Indirect migration background,Sometimes,0.13978,395,1591,0.12273,0.15682
2018,Indirect migration background,Often,0.27251,864,1591,0.25063,0.29440
2018,Indirect migration background,Very often,0.07041,241,1591,0.05783,0.08298
2019,No migration background,Very seldom,0.01666,305,20146,0.01489,0.01843
2019,No migration background,Seldom,0.06571,1281,20146,0.06229,0.06914
2019,No migration background,Sometimes,0.25652,5602,20146,0.25049,0.26255
2019,No migration background,Often,0.43517,10775,20146,0.42833,0.44202
2019,No migration background,Very often,0.08225,2183,20146,0.07846,0.08605
2019,Direct migration background,Very seldom,0.02537,97,3961,0.02048,0.03027
2019,Direct migration background,Seldom,0.06999,289,3961,0.06204,0.07794
2019,Direct migration background,Sometimes,0.28413,1163,3961,0.27008,0.29817
2019,Direct migration background,Often,0.43585,2004,3961,0.42041,0.45130
2019,Direct migration background,Very often,0.08313,408,3961,0.07453,0.09173
2019,Indirect migration background,Seldom,0.02689,96,1552,0.01884,0.03494
2019,Indirect migration background,Sometimes,0.12856,374,1552,0.11190,0.14522
2019,Indirect migration background,Often,0.25872,829,1552,0.23692,0.28051
2019,Indirect migration background,Very often,0.08959,253,1552,0.07538,0.10381
2020,No migration background,Very seldom,0.01761,314,18539,0.01572,0.01951
2020,No migration background,Seldom,0.07081,1337,18539,0.06712,0.07450
2020,No migration background,Sometimes,0.25819,5308,18539,0.25189,0.26449
2020,No migration background,Often,0.43185,9775,18539,0.42472,0.43898
2020,No migration background,Very often,0.07509,1805,18539,0.07129,0.07888
2020,Direct migration background,Very seldom,0.02615,124,5540,0.02194,0.03035
2020,Direct migration background,Seldom,0.08533,431,5540,0.07797,0.09269
2020,Direct migration background,Sometimes,0.27932,1627,5540,0.26750,0.29113
2020,Direct migration background,Often,0.41607,2614,5540,0.40309,0.42905
2020,Direct migration background,Very often,0.08152,744,5540,0.07431,0.08872
2020,Indirect migration background,Seldom,0.02584,88,1515,0.01785,0.03383
2020,Indirect migration background,Sometimes,0.12884,380,1515,0.11196,0.14572
2020,Indirect migration background,Often,0.27172,822,1515,0.24931,0.29413
2020,Indirect migration background,Very often,0.06827,225,1515,0.05557,0.08097
2021,No migration background,Very seldom,0.01445,192,13202,0.01241,0.01648
2021,No migration background,Seldom,0.06771,979,13202,0.06342,0.07199
2021,No migration background,Sometimes,0.23006,3354,13202,0.22288,0.23724
2021,No migration background,Often,0.45678,7202,13202,0.44828,0.46528
2021,No migration background,Very often,0.08729,1475,13202,0.08247,0.09210
2021,Direct migration background,Very seldom,0.01646,58,3045,0.01194,0.02098
2021,Direct migration background,Seldom,0.09090,259,3045,0.08069,0.10111
2021,Direct migration background,Sometimes,0.25319,829,3045,0.23774,0.26863
2021,Direct migration background,Often,0.41435,1488,3045,0.39685,0.43185
2021,Direct migration background,Very often,0.09468,411,3045,0.08428,0.10509
2021,Indirect migration background,Seldom,0.03683,71,926,0.02469,0.04897
2021,Indirect migration background,Sometimes,0.12213,201,926,0.10103,0.14324
